Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.040039	1.11785	0.040039	1.84346	0.040039	5.23681
0.040527	1.11892	0.040527	1.84215	0.040527	5.23735
0.041016	1.11823	0.041016	1.8425	0.041016	5.23681
0.041504	1.11424	0.041504	1.84433	0.041504	5.23858
0.041992	1.11741	0.041992	1.84482	0.041992	5.23762
0.04248	1.11575	0.04248	1.84437	0.04248	5.23905
0.042969	1.11609	0.042969	1.84413	0.042969	5.23951
0.043457	1.11876	0.043457	1.84379	0.043457	5.23962
0.043945	1.12172	0.043945	1.8439	0.043945	5.23884
0.044434	1.11947	0.044434	1.84359	0.044434	5.23863
0.044922	1.1212	0.044922	1.84342	0.044922	5.24033
0.04541	1.12301	0.04541	1.84329	0.04541	5.24085
0.045898	1.11833	0.045898	1.84376	0.045898	5.24074
0.046387	1.11719	0.046387	1.84433	0.046387	5.24023
0.046875	1.11551	0.046875	1.84502	0.046875	5.24118
0.047363	1.11725	0.047363	1.84473	0.047363	5.24143
0.047852	1.11844	0.047852	1.84391	0.047852	5.24239
0.04834	1.11844	0.04834	1.84345	0.04834	5.24176
0.048828	1.11826	0.048828	1.84334	0.048828	5.24276
0.049316	1.11797	0.049316	1.84386	0.049316	5.24311
0.049805	1.11803	0.049805	1.84379	0.049805	5.24375
0.050293	1.11966	0.050293	1.84292	0.050293	5.24315
0.050781	1.11842	0.050781	1.84265	0.050781	5.2438
0.05127	1.11825	0.05127	1.84221	0.05127	5.24439
0.051758	1.12028	0.051758	1.84149	0.051758	5.24424
0.052246	1.12203	0.052246	1.84199	0.052246	5.24439
0.052734	1.12182	0.052734	1.84234	0.052734	5.24509
0.053223	1.118	0.053223	1.8422	0.053223	5.24583
0.053711	1.11767	0.053711	1.84196	0.053711	5.24544
0.054199	1.11995	0.054199	1.84177	0.054199	5.24593
0.054687	1.11811	0.054687	1.84179	0.054687	5.246
0.055176	1.11951	0.055176	1.84195	0.055176	5.24629
0.055664	1.11583	0.055664	1.84214	0.055664	5.24603
0.056152	1.11997	0.056152	1.84344	0.056152	5.2472
0.056641	1.12284	0.056641	1.84425	0.056641	5.24712
0.057129	1.11969	0.057129	1.84452	0.057129	5.2477
0.057617	1.11528	0.057617	1.8443	0.057617	5.24824
0.058105	1.1151	0.058105	1.8441	0.058105	5.24836
0.058594	1.11846	0.058594	1.84338	0.058594	5.24873
0.059082	1.11876	0.059082	1.84242	0.059082	5.24917
0.05957	1.11776	0.05957	1.84221	0.05957	5.24919
0.060059	1.11993	0.060059	1.84199	0.060059	5.25018
0.060547	1.1211	0.060547	1.84079	0.060547	5.24915
0.061035	1.12039	0.061035	1.84073	0.061035	5.25054
0.061523	1.11846	0.061523	1.84131	0.061523	5.24906
0.062012	1.123	0.062012	1.84178	0.062012	5.25053
0.0625	1.11999	0.0625	1.84274	0.0625	5.25174
0.062988	1.11606	0.062988	1.84256	0.062988	5.25
0.063477	1.11364	0.063477	1.84241	0.063477	5.25121
0.063965	1.1124	0.063965	1.84283	0.063965	5.2515
0.064453	1.11485	0.064453	1.84228	0.064453	5.2515
0.064941	1.11657	0.064941	1.84229	0.064941	5.25267
0.06543	1.11461	0.06543	1.84211	0.06543	5.25195
0.065918	1.12116	0.065918	1.84167	0.065918	5.25178
0.066406	1.11938	0.066406	1.84253	0.066406	5.25254
0.066895	1.11762	0.066895	1.84259	0.066895	5.25307
0.067383	1.11573	0.067383	1.84261	0.067383	5.25318
0.067871	1.11411	0.067871	1.84185	0.067871	5.25361
0.068359	1.11602	0.068359	1.84129	0.068359	5.25275
0.068848	1.11573	0.068848	1.84098	0.068848	5.25381
0.069336	1.11744	0.069336	1.84144	0.069336	5.25472
0.069824	1.11551	0.069824	1.84164	0.069824	5.25392
0.070312	1.11855	0.070312	1.84122	0.070312	5.25511
0.070801	1.11986	0.070801	1.84134	0.070801	5.25486
0.071289	1.12019	0.071289	1.84153	0.071289	5.25581
0.071777	1.11886	0.071777	1.84191	0.071777	5.2551
0.072266	1.11551	0.072266	1.842	0.072266	5.25491
0.072754	1.11487	0.072754	1.8419	0.072754	5.25645
0.073242	1.11828	0.073242	1.84257	0.073242	5.25631
0.07373	1.12129	0.07373	1.84308	0.07373	5.25628
0.074219	1.12157	0.074219	1.84281	0.074219	5.25634
0.074707	1.119	0.074707	1.84244	0.074707	5.2569
0.075195	1.11683	0.075195	1.84249	0.075195	5.25662
0.075684	1.11481	0.075684	1.84235	0.075684	5.25677
0.076172	1.11494	0.076172	1.84078	0.076172	5.25687
0.07666	1.12145	0.07666	1.83994	0.07666	5.25759
0.077148	1.11899	0.077148	1.83965	0.077148	5.25721
0.077637	1.11916	0.077637	1.84011	0.077637	5.25758
0.078125	1.11967	0.078125	1.84013	0.078125	5.2575
0.078613	1.11948	0.078613	1.83993	0.078613	5.25835
0.079102	1.11805	0.079102	1.8397	0.079102	5.25824
0.07959	1.11637	0.07959	1.83909	0.07959	5.25835
0.080078	1.11343	0.080078	1.83879	0.080078	5.25887
0.080566	1.11281	0.080566	1.83856	0.080566	5.25846
0.081055	1.11512	0.081055	1.83799	0.081055	5.25941
0.081543	1.11688	0.081543	1.83894	0.081543	5.2596
0.082031	1.11673	0.082031	1.83886	0.082031	5.25934
0.08252	1.11409	0.08252	1.83929	0.08252	5.25955
0.083008	1.11496	0.083008	1.83893	0.083008	5.25952
0.083496	1.11534	0.083496	1.83899	0.083496	5.25971
0.083984	1.11327	0.083984	1.84025	0.083984	5.26069
0.084473	1.11284	0.084473	1.84053	0.084473	5.26117
0.084961	1.11543	0.084961	1.84044	0.084961	5.25969
0.085449	1.11247	0.085449	1.8409	0.085449	5.26002
0.085937	1.11202	0.085937	1.84139	0.085937	5.2597
0.086426	1.11351	0.086426	1.84152	0.086426	5.2611
0.086914	1.11494	0.086914	1.84166	0.086914	5.26116
0.087402	1.11482	0.087402	1.84195	0.087402	5.26155
0.087891	1.11113	0.087891	1.84186	0.087891	5.2615
0.088379	1.11276	0.088379	1.84193	0.088379	5.26193
0.088867	1.1144	0.088867	1.84163	0.088867	5.26199
0.089355	1.11558	0.089355	1.84138	0.089355	5.26216
0.089844	1.1169	0.089844	1.84122	0.089844	5.26124
0.090332	1.11481	0.090332	1.8406	0.090332	5.26122
0.09082	1.11496	0.09082	1.84062	0.09082	5.26251
0.091309	1.11472	0.091309	1.84071	0.091309	5.26229
0.091797	1.11649	0.091797	1.84079	0.091797	5.26296
0.092285	1.11523	0.092285	1.84079	0.092285	5.26135
0.092773	1.11388	0.092773	1.84106	0.092773	5.2616
0.093262	1.1121	0.093262	1.84151	0.093262	5.26261
0.09375	1.11477	0.09375	1.84178	0.09375	5.26222
0.094238	1.11552	0.094238	1.84198	0.094238	5.26232
0.094727	1.11357	0.094727	1.84222	0.094727	5.26094
0.095215	1.11388	0.095215	1.84264	0.095215	5.26209
0.095703	1.11356	0.095703	1.84282	0.095703	5.26264
0.096191	1.10882	0.096191	1.84269	0.096191	5.2624
0.09668	1.11338	0.09668	1.84272	0.09668	5.26211
0.097168	1.11785	0.097168	1.8429	0.097168	5.26179
0.097656	1.11563	0.097656	1.84311	0.097656	5.26182
0.098145	1.11491	0.098145	1.84306	0.098145	5.2624
0.098633	1.11543	0.098633	1.8432	0.098633	5.26256
0.099121	1.11432	0.099121	1.84335	0.099121	5.26235
0.099609	1.11345	0.099609	1.84333	0.099609	5.26198
0.100098	1.11539	0.100098	1.8434	0.100098	5.26221
0.100586	1.11799	0.100586	1.84356	0.100586	5.2626
0.101074	1.11572	0.101074	1.84356	0.101074	5.26241
0.101562	1.11516	0.101562	1.84364	0.101562	5.26132
0.102051	1.11444	0.102051	1.84375	0.102051	5.26345
0.102539	1.11338	0.102539	1.84368	0.102539	5.26185
0.103027	1.11586	0.103027	1.84379	0.103027	5.26174
0.103516	1.11733	0.103516	1.84391	0.103516	5.26245
0.104004	1.1179	0.104004	1.84408	0.104004	5.26189
0.104492	1.11773	0.104492	1.84405	0.104492	5.26182
0.10498	1.11857	0.10498	1.84419	0.10498	5.2616
0.105469	1.1176	0.105469	1.8443	0.105469	5.26174
0.105957	1.11717	0.105957	1.84432	0.105957	5.26144
0.106445	1.11871	0.106445	1.84441	0.106445	5.26177
0.106934	1.11715	0.106934	1.84439	0.106934	5.26174
0.107422	1.11921	0.107422	1.84451	0.107422	5.26052
0.10791	1.11941	0.10791	1.84451	0.10791	5.26119
0.108398	1.11698	0.108398	1.84454	0.108398	5.26184
0.108887	1.12092	0.108887	1.84464	0.108887	5.26071
0.109375	1.11865	0.109375	1.8447	0.109375	5.26114
0.109863	1.12053	0.109863	1.84476	0.109863	5.26126
0.110352	1.12001	0.110352	1.84472	0.110352	5.2608
0.11084	1.11985	0.11084	1.84477	0.11084	5.26104
0.111328	1.12056	0.111328	1.84476	0.111328	5.26034
0.111816	1.11917	0.111816	1.84482	0.111816	5.26003
0.112305	1.11909	0.112305	1.84488	0.112305	5.2603
0.112793	1.12145	0.112793	1.84475	0.112793	5.25986
0.113281	1.12048	0.113281	1.84481	0.113281	5.26049
0.11377	1.12001	0.11377	1.84492	0.11377	5.25995
0.114258	1.12099	0.114258	1.84497	0.114258	5.2595
0.114746	1.12463	0.114746	1.84502	0.114746	5.26036
0.115234	1.12296	0.115234	1.84502	0.115234	5.25973
0.115723	1.12183	0.115723	1.84499	0.115723	5.25991
0.116211	1.12089	0.116211	1.84507	0.116211	5.25927
0.116699	1.11968	0.116699	1.84501	0.116699	5.25913
0.117187	1.12117	0.117187	1.84511	0.117187	5.26007
0.117676	1.12111	0.117676	1.84512	0.117676	5.25873
0.118164	1.12229	0.118164	1.8451	0.118164	5.25911
0.118652	1.12231	0.118652	1.84513	0.118652	5.25902
0.119141	1.12345	0.119141	1.84519	0.119141	5.25862
0.119629	1.1198	0.119629	1.84523	0.119629	5.25912
0.120117	1.11939	0.120117	1.84517	0.120117	5.25868
0.120605	1.12346	0.120605	1.84525	0.120605	5.25859
0.121094	1.12243	0.121094	1.84524	0.121094	5.2586
0.121582	1.12367	0.121582	1.84524	0.121582	5.25813
0.12207	1.12482	0.12207	1.84529	0.12207	5.25804
0.122559	1.12484	0.122559	1.84535	0.122559	5.2585
0.123047	1.12662	0.123047	1.84534	0.123047	5.25852
0.123535	1.1235	0.123535	1.84533	0.123535	5.25833
0.124023	1.12311	0.124023	1.84538	0.124023	5.25807
0.124512	1.12283	0.124512	1.84531	0.124512	5.2578
0.125	1.12317	0.125	1.84534	0.125	5.25777
0.125488	1.12105	0.125488	1.84536	0.125488	5.25813
0.125977	1.12087	0.125977	1.84535	0.125977	5.25795
0.126465	1.12355	0.126465	1.84531	0.126465	5.25777
0.126953	1.12417	0.126953	1.84536	0.126953	5.2582
0.127441	1.12341	0.127441	1.84539	0.127441	5.25682
0.12793	1.12443	0.12793	1.84536	0.12793	5.25741
0.128418	1.12537	0.128418	1.84536	0.128418	5.25664
0.128906	1.12678	0.128906	1.84534	0.128906	5.25752
0.129395	1.12857	0.129395	1.84531	0.129395	5.25661
0.129883	1.12738	0.129883	1.84535	0.129883	5.25647
0.130371	1.1247	0.130371	1.84533	0.130371	5.25738
0.130859	1.1213	0.130859	1.84531	0.130859	5.25709
0.131348	1.12186	0.131348	1.84537	0.131348	5.25732
0.131836	1.12972	0.131836	1.84533	0.131836	5.25703
0.132324	1.1284	0.132324	1.84529	0.132324	5.25731
0.132812	1.12504	0.132812	1.84529	0.132812	5.25705
0.133301	1.12469	0.133301	1.84529	0.133301	5.25671
0.133789	1.12398	0.133789	1.84527	0.133789	5.25717
0.134277	1.12631	0.134277	1.84528	0.134277	5.25736
0.134766	1.12385	0.134766	1.84521	0.134766	5.25617
0.135254	1.12393	0.135254	1.84527	0.135254	5.25688
0.135742	1.12578	0.135742	1.84528	0.135742	5.25762
0.13623	1.12681	0.13623	1.84519	0.13623	5.25681
0.136719	1.12667	0.136719	1.84516	0.136719	5.25706
0.137207	1.12411	0.137207	1.8452	0.137207	5.25667
0.137695	1.12366	0.137695	1.84515	0.137695	5.25703
0.138184	1.12554	0.138184	1.84517	0.138184	5.25671
0.138672	1.12949	0.138672	1.84522	0.138672	5.25701
0.13916	1.1226	0.13916	1.84512	0.13916	5.25747
0.139648	1.12288	0.139648	1.84512	0.139648	5.25829
0.140137	1.12766	0.140137	1.84513	0.140137	5.25695
0.140625	1.12636	0.140625	1.84514	0.140625	5.25757
0.141113	1.12591	0.141113	1.8451	0.141113	5.25709
0.141602	1.12446	0.141602	1.84506	0.141602	5.25705
0.14209	1.12478	0.14209	1.84509	0.14209	5.25801
0.142578	1.12248	0.142578	1.845	0.142578	5.25719
0.143066	1.12471	0.143066	1.84503	0.143066	5.25736
0.143555	1.12654	0.143555	1.84499	0.143555	5.25802
0.144043	1.12751	0.144043	1.84494	0.144043	5.25776
0.144531	1.12713	0.144531	1.84499	0.144531	5.25759
0.14502	1.1253	0.14502	1.84497	0.14502	5.25848
0.145508	1.12417	0.145508	1.8449	0.145508	5.25813
0.145996	1.1227	0.145996	1.84492	0.145996	5.25896
0.146484	1.1271	0.146484	1.84489	0.146484	5.25915
0.146973	1.12653	0.146973	1.84488	0.146973	5.25776
0.147461	1.12253	0.147461	1.84491	0.147461	5.25793
0.147949	1.12418	0.147949	1.84489	0.147949	5.25936
0.148437	1.12106	0.148437	1.84488	0.148437	5.25867
0.148926	1.12384	0.148926	1.84488	0.148926	5.25921
0.149414	1.12049	0.149414	1.84486	0.149414	5.25924
0.149902	1.12342	0.149902	1.84487	0.149902	5.25942
0.150391	1.12484	0.150391	1.84488	0.150391	5.25801
0.150879	1.12358	0.150879	1.84478	0.150879	5.2593
0.151367	1.12224	0.151367	1.84475	0.151367	5.25978
0.151855	1.12496	0.151855	1.84482	0.151855	5.26064
0.152344	1.11911	0.152344	1.84477	0.152344	5.25959
0.152832	1.12273	0.152832	1.84471	0.152832	5.26083
0.15332	1.11929	0.15332	1.84474	0.15332	5.25959
0.153809	1.123	0.153809	1.84467	0.153809	5.2597
0.154297	1.12482	0.154297	1.8446	0.154297	5.25976
0.154785	1.12052	0.154785	1.84463	0.154785	5.26119
0.155273	1.122	0.155273	1.84463	0.155273	5.26018
0.155762	1.12081	0.155762	1.8445	0.155762	5.26141
0.15625	1.11932	0.15625	1.84454	0.15625	5.26119
0.156738	1.12023	0.156738	1.84466	0.156738	5.26192
0.157227	1.12189	0.157227	1.84468	0.157227	5.2608
0.157715	1.12185	0.157715	1.84467	0.157715	5.26114
0.158203	1.12346	0.158203	1.84459	0.158203	5.26183
0.158691	1.12227	0.158691	1.84452	0.158691	5.26234
0.15918	1.12475	0.15918	1.84447	0.15918	5.26263
0.159668	1.12302	0.159668	1.84435	0.159668	5.26176
0.160156	1.11974	0.160156	1.84428	0.160156	5.26193
0.160645	1.1201	0.160645	1.84437	0.160645	5.26184
0.161133	1.1232	0.161133	1.84438	0.161133	5.26309
0.161621	1.12297	0.161621	1.8444	0.161621	5.26246
0.162109	1.12362	0.162109	1.84428	0.162109	5.2631
0.162598	1.12328	0.162598	1.84426	0.162598	5.26282
0.163086	1.12417	0.163086	1.84421	0.163086	5.26288
0.163574	1.12601	0.163574	1.84416	0.163574	5.26333
0.164062	1.12542	0.164062	1.84411	0.164062	5.26356
0.164551	1.12358	0.164551	1.8439	0.164551	5.26372
0.165039	1.12052	0.165039	1.84375	0.165039	5.2633
0.165527	1.12419	0.165527	1.84342	0.165527	5.26379
0.166016	1.12332	0.166016	1.84328	0.166016	5.26309
0.166504	1.11902	0.166504	1.84327	0.166504	5.26344
0.166992	1.11926	0.166992	1.84342	0.166992	5.26403
0.16748	1.11888	0.16748	1.8431	0.16748	5.26355
0.167969	1.12016	0.167969	1.84281	0.167969	5.26371
0.168457	1.11897	0.168457	1.84232	0.168457	5.26386
0.168945	1.11611	0.168945	1.8422	0.168945	5.26393
0.169434	1.11592	0.169434	1.84211	0.169434	5.26463
0.169922	1.11624	0.169922	1.84174	0.169922	5.2646
0.17041	1.11776	0.17041	1.84201	0.17041	5.26413
0.170898	1.11681	0.170898	1.84235	0.170898	5.26454
0.171387	1.11831	0.171387	1.84243	0.171387	5.26502
0.171875	1.11801	0.171875	1.84255	0.171875	5.26495
0.172363	1.11564	0.172363	1.84267	0.172363	5.26411
0.172852	1.11604	0.172852	1.84266	0.172852	5.26469
0.17334	1.11678	0.17334	1.84255	0.17334	5.26531
0.173828	1.11724	0.173828	1.84275	0.173828	5.26529
0.174316	1.11545	0.174316	1.84266	0.174316	5.26505
0.174805	1.11447	0.174805	1.84247	0.174805	5.26577
0.175293	1.11878	0.175293	1.84251	0.175293	5.26543
0.175781	1.11653	0.175781	1.84249	0.175781	5.26498
0.17627	1.11251	0.17627	1.84255	0.17627	5.26577
0.176758	1.11653	0.176758	1.84229	0.176758	5.2653
0.177246	1.11595	0.177246	1.84221	0.177246	5.26481
0.177734	1.11761	0.177734	1.84214	0.177734	5.26579
0.178223	1.116	0.178223	1.84214	0.178223	5.26576
0.178711	1.11699	0.178711	1.84201	0.178711	5.26544
0.179199	1.11593	0.179199	1.84189	0.179199	5.2655
0.179687	1.11638	0.179687	1.84182	0.179687	5.26539
0.180176	1.1197	0.180176	1.8417	0.180176	5.26564
0.180664	1.11856	0.180664	1.84167	0.180664	5.26556
0.181152	1.11626	0.181152	1.8416	0.181152	5.26691
0.181641	1.1124	0.181641	1.84174	0.181641	5.2658
0.182129	1.11389	0.182129	1.84178	0.182129	5.26569
0.182617	1.11583	0.182617	1.8418	0.182617	5.2657
0.183105	1.11402	0.183105	1.84189	0.183105	5.26478
0.183594	1.1123	0.183594	1.84197	0.183594	5.26554
0.184082	1.11899	0.184082	1.8421	0.184082	5.26522
0.18457	1.11848	0.18457	1.84199	0.18457	5.26527
0.185059	1.1169	0.185059	1.84208	0.185059	5.26604
0.185547	1.11493	0.185547	1.84215	0.185547	5.26508
0.186035	1.11753	0.186035	1.84207	0.186035	5.26572
0.186523	1.11767	0.186523	1.84221	0.186523	5.26518
0.187012	1.11776	0.187012	1.84217	0.187012	5.26502
0.1875	1.11738	0.1875	1.84214	0.1875	5.26568
0.187988	1.11671	0.187988	1.84206	0.187988	5.26528
0.188477	1.11866	0.188477	1.84204	0.188477	5.26514
0.188965	1.12091	0.188965	1.84194	0.188965	5.26477
0.189453	1.11836	0.189453	1.84196	0.189453	5.26599
0.189941	1.11899	0.189941	1.84188	0.189941	5.26496
0.19043	1.12001	0.19043	1.84197	0.19043	5.26533
0.190918	1.12068	0.190918	1.84197	0.190918	5.26479
0.191406	1.12035	0.191406	1.84198	0.191406	5.26581
0.191895	1.11987	0.191895	1.842	0.191895	5.26397
0.192383	1.11953	0.192383	1.84198	0.192383	5.26461
0.192871	1.12199	0.192871	1.842	0.192871	5.26498
0.193359	1.11828	0.193359	1.8421	0.193359	5.26434
0.193848	1.11957	0.193848	1.84216	0.193848	5.26532
0.194336	1.12219	0.194336	1.84221	0.194336	5.26407
0.194824	1.12088	0.194824	1.84209	0.194824	5.2648
0.195312	1.12115	0.195312	1.8421	0.195312	5.26462
0.195801	1.12122	0.195801	1.84217	0.195801	5.26374
0.196289	1.12621	0.196289	1.8423	0.196289	5.26443
0.196777	1.12181	0.196777	1.84235	0.196777	5.2645
0.197266	1.11994	0.197266	1.84245	0.197266	5.26323
0.197754	1.11963	0.197754	1.84243	0.197754	5.26514
0.198242	1.11991	0.198242	1.84232	0.198242	5.26477
0.19873	1.11952	0.19873	1.84237	0.19873	5.26448
0.199219	1.11994	0.199219	1.8425	0.199219	5.26493
0.199707	1.12312	0.199707	1.84255	0.199707	5.26389
0.200195	1.12182	0.200195	1.84246	0.200195	5.26384
0.200684	1.12254	0.200684	1.84245	0.200684	5.26456
0.201172	1.12621	0.201172	1.84247	0.201172	5.26401
0.20166	1.12622	0.20166	1.84263	0.20166	5.264
0.202148	1.12304	0.202148	1.84263	0.202148	5.26415
0.202637	1.12292	0.202637	1.84255	0.202637	5.26415
0.203125	1.1225	0.203125	1.84259	0.203125	5.26418
0.203613	1.12249	0.203613	1.84265	0.203613	5.26438
0.204102	1.1232	0.204102	1.8427	0.204102	5.26411
0.20459	1.12424	0.20459	1.84267	0.20459	5.26438
0.205078	1.12417	0.205078	1.84256	0.205078	5.26422
0.205566	1.1261	0.205566	1.84262	0.205566	5.26375
0.206055	1.12537	0.206055	1.84264	0.206055	5.26337
0.206543	1.12215	0.206543	1.84267	0.206543	5.26383
0.207031	1.12481	0.207031	1.84262	0.207031	5.26372
0.20752	1.12315	0.20752	1.84256	0.20752	5.26337
0.208008	1.12221	0.208008	1.84256	0.208008	5.26316
0.208496	1.12462	0.208496	1.84248	0.208496	5.26384
0.208984	1.12445	0.208984	1.84253	0.208984	5.26363
0.209473	1.12519	0.209473	1.84237	0.209473	5.26313
0.209961	1.12384	0.209961	1.84245	0.209961	5.26249
0.210449	1.1254	0.210449	1.84228	0.210449	5.26485
0.210937	1.12339	0.210937	1.84221	0.210937	5.26441
0.211426	1.12166	0.211426	1.84229	0.211426	5.26344
0.211914	1.12389	0.211914	1.84231	0.211914	5.263
0.212402	1.12032	0.212402	1.84226	0.212402	5.26339
0.212891	1.12001	0.212891	1.84232	0.212891	5.26269
0.213379	1.12183	0.213379	1.84236	0.213379	5.26354
0.213867	1.12523	0.213867	1.84223	0.213867	5.26313
0.214355	1.12578	0.214355	1.84226	0.214355	5.26322
0.214844	1.12573	0.214844	1.84235	0.214844	5.26385
0.215332	1.12599	0.215332	1.84234	0.215332	5.26364
0.21582	1.12607	0.21582	1.84226	0.21582	5.26408
0.216309	1.12254	0.216309	1.84222	0.216309	5.26452
0.216797	1.123	0.216797	1.84214	0.216797	5.26405
0.217285	1.1237	0.217285	1.84216	0.217285	5.26414
0.217773	1.12364	0.217773	1.84219	0.217773	5.2645
0.218262	1.12392	0.218262	1.84199	0.218262	5.26359
0.21875	1.12285	0.21875	1.84199	0.21875	5.26349
0.219238	1.12558	0.219238	1.8419	0.219238	5.26324
0.219727	1.12042	0.219727	1.84195	0.219727	5.26444
0.220215	1.12285	0.220215	1.8419	0.220215	5.26485
0.220703	1.12197	0.220703	1.84172	0.220703	5.2638
0.221191	1.11923	0.221191	1.84182	0.221191	5.26356
0.22168	1.12119	0.22168	1.84178	0.22168	5.26477
0.222168	1.12415	0.222168	1.84156	0.222168	5.26462
0.222656	1.12405	0.222656	1.84143	0.222656	5.26375
0.223145	1.12383	0.223145	1.84143	0.223145	5.26361
0.223633	1.12337	0.223633	1.8414	0.223633	5.2633
0.224121	1.12348	0.224121	1.84129	0.224121	5.26304
0.224609	1.12366	0.224609	1.84126	0.224609	5.2639
0.225098	1.11998	0.225098	1.84133	0.225098	5.26449
0.225586	1.12227	0.225586	1.84134	0.225586	5.2643
0.226074	1.12295	0.226074	1.84129	0.226074	5.26441
