Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
3.024414	1.12165	3.024414	2.29276	3.024414	0
3.024902	1.12338	3.024902	2.29277	3.024902	0
3.025391	1.12324	3.025391	2.29273	3.025391	0
3.025879	1.12073	3.025879	2.29281	3.025879	0
3.026367	1.12175	3.026367	2.29277	3.026367	0
3.026855	1.1232	3.026855	2.29274	3.026855	0
3.027344	1.12501	3.027344	2.29274	3.027344	0
3.027832	1.12217	3.027832	2.29276	3.027832	0
3.02832	1.12135	3.02832	2.29274	3.02832	0
3.028809	1.12042	3.028809	2.29275	3.028809	0
3.029297	1.12275	3.029297	2.29286	3.029297	0
3.029785	1.12271	3.029785	2.29276	3.029785	0
3.030273	1.12184	3.030273	2.29276	3.030273	0
3.030762	1.12136	3.030762	2.29276	3.030762	0
3.03125	1.11971	3.03125	2.29278	3.03125	0
3.031738	1.12006	3.031738	2.29278	3.031738	0
3.032227	1.12231	3.032227	2.29272	3.032227	0
3.032715	1.12053	3.032715	2.2927	3.032715	0
3.033203	1.11989	3.033203	2.29281	3.033203	0
3.033691	1.12289	3.033691	2.29278	3.033691	0
3.03418	1.12248	3.03418	2.29277	3.03418	0
3.034668	1.12139	3.034668	2.29275	3.034668	0
3.035156	1.1218	3.035156	2.29275	3.035156	0
3.035645	1.12242	3.035645	2.29281	3.035645	0
3.036133	1.12204	3.036133	2.29277	3.036133	0
3.036621	1.12204	3.036621	2.29272	3.036621	0
3.037109	1.12209	3.037109	2.29273	3.037109	0
3.037598	1.12363	3.037598	2.29284	3.037598	0
3.038086	1.12262	3.038086	2.2928	3.038086	0
3.038574	1.12053	3.038574	2.29274	3.038574	0
3.039062	1.11887	3.039062	2.29274	3.039062	0
3.039551	1.12409	3.039551	2.29279	3.039551	0
3.040039	1.12262	3.040039	2.29281	3.040039	0
3.040527	1.12318	3.040527	2.29273	3.040527	0
3.041016	1.12125	3.041016	2.29269	3.041016	0
3.041504	1.12009	3.041504	2.29271	3.041504	0
3.041992	1.1208	3.041992	2.29274	3.041992	0
3.04248	1.12426	3.04248	2.2927	3.04248	0
3.042969	1.12446	3.042969	2.29272	3.042969	0
3.043457	1.12133	3.043457	2.29275	3.043457	0
3.043945	1.12084	3.043945	2.29273	3.043945	0
3.044434	1.1235	3.044434	2.29283	3.044434	0
3.044922	1.12408	3.044922	2.29277	3.044922	0
3.04541	1.12043	3.04541	2.29275	3.04541	0
3.045898	1.12426	3.045898	2.29273	3.045898	0
3.046387	1.12372	3.046387	2.29277	3.046387	0
3.046875	1.12146	3.046875	2.29273	3.046875	0
3.047363	1.11911	3.047363	2.29275	3.047363	0
3.047852	1.12612	3.047852	2.29267	3.047852	0
3.04834	1.12536	3.04834	2.29274	3.04834	0
3.048828	1.12149	3.048828	2.2928	3.048828	0
3.049316	1.12158	3.049316	2.29278	3.049316	0
3.049805	1.11977	3.049805	2.29269	3.049805	0
3.050293	1.12154	3.050293	2.2927	3.050293	0
3.050781	1.12362	3.050781	2.29273	3.050781	0
3.05127	1.11995	3.05127	2.29272	3.05127	0
3.051758	1.12362	3.051758	2.29269	3.051758	0
3.052246	1.12209	3.052246	2.29273	3.052246	0
3.052734	1.12082	3.052734	2.29271	3.052734	0
3.053223	1.11923	3.053223	2.29269	3.053223	0
3.053711	1.12227	3.053711	2.29269	3.053711	0
3.054199	1.12046	3.054199	2.2927	3.054199	0
3.054687	1.12086	3.054687	2.29276	3.054687	0
3.055176	1.12199	3.055176	2.29274	3.055176	0
3.055664	1.12114	3.055664	2.29275	3.055664	0
3.056152	1.12166	3.056152	2.29273	3.056152	0
3.056641	1.12439	3.056641	2.2927	3.056641	0
3.057129	1.12392	3.057129	2.29268	3.057129	0
3.057617	1.12246	3.057617	2.29271	3.057617	0
3.058105	1.12414	3.058105	2.29268	3.058105	0
3.058594	1.12287	3.058594	2.29267	3.058594	0
3.059082	1.12256	3.059082	2.29274	3.059082	0
3.05957	1.12281	3.05957	2.29274	3.05957	0
3.060059	1.12158	3.060059	2.29266	3.060059	0
3.060547	1.12021	3.060547	2.29268	3.060547	0
3.061035	1.11919	3.061035	2.29273	3.061035	0
3.061523	1.12064	3.061523	2.2927	3.061523	0
3.062012	1.12334	3.062012	2.29271	3.062012	0
3.0625	1.12133	3.0625	2.29268	3.0625	0
3.062988	1.1215	3.062988	2.29268	3.062988	0
3.063477	1.1236	3.063477	2.29269	3.063477	0
3.063965	1.12341	3.063965	2.29272	3.063965	0
3.064453	1.1229	3.064453	2.29272	3.064453	0
3.064941	1.12261	3.064941	2.29269	3.064941	0
3.06543	1.1229	3.06543	2.2927	3.06543	0
3.065918	1.12411	3.065918	2.29275	3.065918	0
3.066406	1.12357	3.066406	2.2927	3.066406	0
3.066895	1.12232	3.066895	2.2927	3.066895	0
3.067383	1.12314	3.067383	2.29265	3.067383	0
3.067871	1.12218	3.067871	2.29269	3.067871	0
3.068359	1.12016	3.068359	2.29264	3.068359	0
3.068848	1.1218	3.068848	2.29268	3.068848	0
3.069336	1.12145	3.069336	2.2927	3.069336	0
3.069824	1.1238	3.069824	2.29266	3.069824	0
3.070312	1.12205	3.070312	2.29273	3.070312	0
3.070801	1.12377	3.070801	2.29269	3.070801	0
3.071289	1.12271	3.071289	2.29272	3.071289	0
3.071777	1.12215	3.071777	2.2927	3.071777	0
3.072266	1.12154	3.072266	2.29274	3.072266	0
3.072754	1.12071	3.072754	2.29269	3.072754	0
3.073242	1.12145	3.073242	2.29268	3.073242	0
3.07373	1.12128	3.07373	2.29262	3.07373	0
3.074219	1.12281	3.074219	2.29265	3.074219	0
3.074707	1.12222	3.074707	2.29269	3.074707	0
3.075195	1.11995	3.075195	2.29269	3.075195	0
3.075684	1.12116	3.075684	2.29269	3.075684	0
3.076172	1.11993	3.076172	2.29268	3.076172	0
3.07666	1.12157	3.07666	2.29274	3.07666	0
3.077148	1.12177	3.077148	2.29268	3.077148	0
3.077637	1.12095	3.077637	2.29269	3.077637	0
3.078125	1.11994	3.078125	2.2927	3.078125	0
3.078613	1.1222	3.078613	2.2927	3.078613	0
3.079102	1.12641	3.079102	2.29276	3.079102	0
3.07959	1.1237	3.07959	2.29272	3.07959	0
3.080078	1.12289	3.080078	2.29262	3.080078	0
3.080566	1.12402	3.080566	2.2927	3.080566	0
3.081055	1.12633	3.081055	2.29271	3.081055	0
3.081543	1.12276	3.081543	2.29272	3.081543	0
3.082031	1.1249	3.082031	2.29273	3.082031	0
3.08252	1.12413	3.08252	2.29276	3.08252	0
3.083008	1.1225	3.083008	2.29271	3.083008	0
3.083496	1.12081	3.083496	2.2927	3.083496	0
3.083984	1.11987	3.083984	2.29275	3.083984	0
3.084473	1.11733	3.084473	2.29272	3.084473	0
3.084961	1.12122	3.084961	2.29279	3.084961	0
3.085449	1.12342	3.085449	2.29273	3.085449	0
3.085937	1.12262	3.085937	2.29273	3.085937	0
3.086426	1.12078	3.086426	2.29272	3.086426	0
3.086914	1.11884	3.086914	2.29271	3.086914	0
3.087402	1.1191	3.087402	2.29275	3.087402	0
3.087891	1.12112	3.087891	2.29273	3.087891	0
3.088379	1.12166	3.088379	2.29275	3.088379	0
3.088867	1.1198	3.088867	2.29269	3.088867	0
3.089355	1.1208	3.089355	2.29272	3.089355	0
3.089844	1.12075	3.089844	2.29273	3.089844	0
3.090332	1.11979	3.090332	2.29275	3.090332	0
3.09082	1.1222	3.09082	2.29269	3.09082	0
3.091309	1.12172	3.091309	2.29271	3.091309	0
3.091797	1.12423	3.091797	2.29268	3.091797	0
3.092285	1.12082	3.092285	2.29275	3.092285	0
3.092773	1.12472	3.092773	2.29274	3.092773	0
3.093262	1.12535	3.093262	2.29277	3.093262	0
3.09375	1.11902	3.09375	2.29273	3.09375	0
3.094238	1.11722	3.094238	2.29269	3.094238	0
3.094727	1.12308	3.094727	2.29276	3.094727	0
3.095215	1.12115	3.095215	2.29271	3.095215	0
3.095703	1.11837	3.095703	2.29277	3.095703	0
3.096191	1.12027	3.096191	2.29287	3.096191	0
3.09668	1.1237	3.09668	2.29268	3.09668	0
3.097168	1.12179	3.097168	2.29278	3.097168	0
3.097656	1.12357	3.097656	2.29275	3.097656	0
3.098145	1.12556	3.098145	2.29273	3.098145	0
3.098633	1.12389	3.098633	2.29275	3.098633	0
