Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.188965	1.12131	0.188965	2.28498	0.188965	0.275627
0.189453	1.12147	0.189453	2.28492	0.189453	0.274218
0.189941	1.12145	0.189941	2.28485	0.189941	0.275456
0.19043	1.11871	0.19043	2.28487	0.19043	0.274901
0.190918	1.11746	0.190918	2.28496	0.190918	0.274823
0.191406	1.11848	0.191406	2.28497	0.191406	0.27527
0.191895	1.1229	0.191895	2.28492	0.191895	0.275352
0.192383	1.12337	0.192383	2.28496	0.192383	0.275413
0.192871	1.12013	0.192871	2.28489	0.192871	0.276157
0.193359	1.12009	0.193359	2.28499	0.193359	0.275702
0.193848	1.11734	0.193848	2.28489	0.193848	0.275581
0.194336	1.12022	0.194336	2.2849	0.194336	0.274687
0.194824	1.12051	0.194824	2.28495	0.194824	0.274805
0.195312	1.12213	0.195312	2.28498	0.195312	0.275731
0.195801	1.12275	0.195801	2.28495	0.195801	0.274254
0.196289	1.12295	0.196289	2.2849	0.196289	0.275148
0.196777	1.1231	0.196777	2.28497	0.196777	0.274934
0.197266	1.12019	0.197266	2.28495	0.197266	0.275066
0.197754	1.11967	0.197754	2.28492	0.197754	0.275116
0.198242	1.1201	0.198242	2.28495	0.198242	0.276339
0.19873	1.11948	0.19873	2.28489	0.19873	0.27424
0.199219	1.11984	0.199219	2.28497	0.199219	0.275416
0.199707	1.12241	0.199707	2.28494	0.199707	0.27464
0.200195	1.12192	0.200195	2.28494	0.200195	0.275974
0.200684	1.12319	0.200684	2.28494	0.200684	0.274708
0.201172	1.11989	0.201172	2.28495	0.201172	0.274887
0.20166	1.12282	0.20166	2.28495	0.20166	0.27517
0.202148	1.1218	0.202148	2.28494	0.202148	0.275044
0.202637	1.12117	0.202637	2.28501	0.202637	0.274762
0.203125	1.11895	0.203125	2.28497	0.203125	0.276006
0.203613	1.12253	0.203613	2.28492	0.203613	0.275921
0.204102	1.12308	0.204102	2.28498	0.204102	0.274676
0.20459	1.12056	0.20459	2.28495	0.20459	0.275731
0.205078	1.1234	0.205078	2.28494	0.205078	0.273786
0.205566	1.12211	0.205566	2.28494	0.205566	0.274565
0.206055	1.1245	0.206055	2.28498	0.206055	0.276271
0.206543	1.12597	0.206543	2.28491	0.206543	0.274655
0.207031	1.1244	0.207031	2.28491	0.207031	0.275663
0.20752	1.12513	0.20752	2.28501	0.20752	0.275323
0.208008	1.12548	0.208008	2.28494	0.208008	0.275963
0.208496	1.12158	0.208496	2.28494	0.208496	0.27567
0.208984	1.12061	0.208984	2.28496	0.208984	0.27601
0.209473	1.12022	0.209473	2.28496	0.209473	0.27645
0.209961	1.12185	0.209961	2.28493	0.209961	0.274894
0.210449	1.12395	0.210449	2.28494	0.210449	0.276418
0.210937	1.12099	0.210937	2.28489	0.210937	0.275288
0.211426	1.12291	0.211426	2.28491	0.211426	0.274823
0.211914	1.12341	0.211914	2.28489	0.211914	0.275971
0.212402	1.1218	0.212402	2.28493	0.212402	0.276121
0.212891	1.12284	0.212891	2.28495	0.212891	0.275145
0.213379	1.12597	0.213379	2.2849	0.213379	0.275316
0.213867	1.1237	0.213867	2.28492	0.213867	0.275084
0.214355	1.12592	0.214355	2.28497	0.214355	0.275137
0.214844	1.12514	0.214844	2.28493	0.214844	0.274472
0.215332	1.1224	0.215332	2.28494	0.215332	0.275234
0.21582	1.12375	0.21582	2.28498	0.21582	0.274043
0.216309	1.11895	0.216309	2.28493	0.216309	0.275906
0.216797	1.12014	0.216797	2.28496	0.216797	0.274937
0.217285	1.12164	0.217285	2.28495	0.217285	0.274898
0.217773	1.12117	0.217773	2.28498	0.217773	0.275159
0.218262	1.11961	0.218262	2.28505	0.218262	0.274787
0.21875	1.11799	0.21875	2.28495	0.21875	0.276532
0.219238	1.12328	0.219238	2.28493	0.219238	0.275581
0.219727	1.12282	0.219727	2.28495	0.219727	0.275423
0.220215	1.12295	0.220215	2.28495	0.220215	0.274694
0.220703	1.1206	0.220703	2.28493	0.220703	0.275735
0.221191	1.11971	0.221191	2.28493	0.221191	0.275806
0.22168	1.12034	0.22168	2.28498	0.22168	0.275291
0.222168	1.1221	0.222168	2.28495	0.222168	0.275388
0.222656	1.12462	0.222656	2.28494	0.222656	0.275327
0.223145	1.12264	0.223145	2.28495	0.223145	0.275327
0.223633	1.12395	0.223633	2.28494	0.223633	0.276321
0.224121	1.12001	0.224121	2.28493	0.224121	0.276353
0.224609	1.12366	0.224609	2.28497	0.224609	0.275892
