Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.06543	2.13862	0.06543	1.30203	0.06543	0.848553
0.065918	2.13857	0.065918	1.30231	0.065918	0.848665
0.066406	2.13865	0.066406	1.30206	0.066406	0.849608
0.066895	2.13863	0.066895	1.30053	0.066895	0.848503
0.067383	2.13863	0.067383	1.30222	0.067383	0.848821
0.067871	2.1386	0.067871	1.30254	0.067871	0.848148
0.068359	2.1386	0.068359	1.30225	0.068359	0.849501
0.068848	2.13862	0.068848	1.30392	0.068848	0.849414
0.069336	2.13862	0.069336	1.30422	0.069336	0.849464
0.069824	2.13858	0.069824	1.30022	0.069824	0.849362
0.070312	2.13865	0.070312	1.30336	0.070312	0.848538
0.070801	2.13857	0.070801	1.30522	0.070801	0.849044
0.071289	2.13862	0.071289	1.30429	0.071289	0.848325
0.071777	2.13859	0.071777	1.30144	0.071777	0.849005
0.072266	2.1386	0.072266	1.29872	0.072266	0.848498
0.072754	2.1386	0.072754	1.30314	0.072754	0.849581
0.073242	2.13862	0.073242	1.30015	0.073242	0.848352
0.07373	2.13861	0.07373	1.29732	0.07373	0.848953
0.074219	2.13861	0.074219	1.29693	0.074219	0.84937
0.074707	2.13862	0.074707	1.29926	0.074707	0.848851
0.075195	2.13858	0.075195	1.30335	0.075195	0.848173
0.075684	2.13859	0.075684	1.30073	0.075684	0.848786
0.076172	2.13862	0.076172	1.29819	0.076172	0.850149
0.07666	2.13862	0.07666	1.2991	0.07666	0.849526
0.077148	2.13861	0.077148	1.30011	0.077148	0.848543
0.077637	2.13864	0.077637	1.30166	0.077637	0.849174
0.078125	2.1386	0.078125	1.30189	0.078125	0.849047
0.078613	2.13862	0.078613	1.30152	0.078613	0.848791
0.079102	2.13859	0.079102	1.29969	0.079102	0.84897
0.07959	2.13862	0.07959	1.29921	0.07959	0.850062
0.080078	2.13864	0.080078	1.29854	0.080078	0.849792
0.080566	2.13859	0.080566	1.29922	0.080566	0.848533
0.081055	2.13864	0.081055	1.29894	0.081055	0.849524
0.081543	2.13861	0.081543	1.29941	0.081543	0.849236
0.082031	2.13864	0.082031	1.29811	0.082031	0.84931
0.08252	2.1386	0.08252	1.29759	0.08252	0.849216
0.083008	2.13861	0.083008	1.2995	0.083008	0.849494
0.083496	2.13862	0.083496	1.29973	0.083496	0.849506
0.083984	2.13857	0.083984	1.30154	0.083984	0.849528
0.084473	2.13862	0.084473	1.29963	0.084473	0.84928
0.084961	2.13862	0.084961	1.29622	0.084961	0.849633
0.085449	2.13864	0.085449	1.29789	0.085449	0.849672
0.085937	2.13866	0.085937	1.29877	0.085937	0.850521
0.086426	2.13862	0.086426	1.30133	0.086426	0.848992
0.086914	2.13857	0.086914	1.30176	0.086914	0.849124
0.087402	2.13864	0.087402	1.29922	0.087402	0.849759
0.087891	2.1386	0.087891	1.30108	0.087891	0.849943
0.088379	2.13862	0.088379	1.30099	0.088379	0.850204
0.088867	2.1386	0.088867	1.29806	0.088867	0.850084
0.089355	2.13856	0.089355	1.2993	0.089355	0.849734
0.089844	2.1386	0.089844	1.29778	0.089844	0.850494
0.090332	2.13862	0.090332	1.296	0.090332	0.849139
0.09082	2.13861	0.09082	1.30146	0.09082	0.849499
0.091309	2.13861	0.091309	1.30301	0.091309	0.849787
0.091797	2.13859	0.091797	1.30076	0.091797	0.849419
0.092285	2.13865	0.092285	1.29567	0.092285	0.848826
0.092773	2.13861	0.092773	1.29704	0.092773	0.849206
0.093262	2.13864	0.093262	1.29821	0.093262	0.849985
0.09375	2.13862	0.09375	1.29759	0.09375	0.849541
0.094238	2.13859	0.094238	1.29923	0.094238	0.84891
0.094727	2.13863	0.094727	1.29897	0.094727	0.849695
0.095215	2.13864	0.095215	1.29963	0.095215	0.850119
0.095703	2.13861	0.095703	1.29853	0.095703	0.849774
0.096191	2.13861	0.096191	1.29762	0.096191	0.850209
0.09668	2.13862	0.09668	1.30142	0.09668	0.850007
0.097168	2.13857	0.097168	1.30191	0.097168	0.850447
0.097656	2.13857	0.097656	1.30436	0.097656	0.849419
0.098145	2.13863	0.098145	1.3058	0.098145	0.850474
0.098633	2.1386	0.098633	1.30679	0.098633	0.849804
0.099121	2.13861	0.099121	1.30434	0.099121	0.849667
0.099609	2.13859	0.099609	1.30243	0.099609	0.849811
0.100098	2.13861	0.100098	1.29905	0.100098	0.850591
0.100586	2.13859	0.100586	1.29951	0.100586	0.849273
0.101074	2.13862	0.101074	1.30065	0.101074	0.850737
0.101562	2.13862	0.101562	1.30278	0.101562	0.849888
0.102051	2.13863	0.102051	1.30431	0.102051	0.850154
0.102539	2.13854	0.102539	1.30436	0.102539	0.849576
0.103027	2.13862	0.103027	1.30028	0.103027	0.850122
0.103516	2.13867	0.103516	1.29811	0.103516	0.849074
0.104004	2.13866	0.104004	1.30165	0.104004	0.850511
0.104492	2.13861	0.104492	1.30037	0.104492	0.850129
0.10498	2.1386	0.10498	1.30039	0.10498	0.850109
0.105469	2.13859	0.105469	1.2999	0.105469	0.850184
0.105957	2.13858	0.105957	1.30121	0.105957	0.850375
0.106445	2.13862	0.106445	1.30223	0.106445	0.850089
0.106934	2.13861	0.106934	1.29976	0.106934	0.849749
0.107422	2.13862	0.107422	1.29941	0.107422	0.849846
0.10791	2.13863	0.10791	1.30074	0.10791	0.849077
0.108398	2.13862	0.108398	1.30024	0.108398	0.85106
0.108887	2.13856	0.108887	1.30136	0.108887	0.849995
0.109375	2.13857	0.109375	1.30031	0.109375	0.849568
0.109863	2.13862	0.109863	1.29837	0.109863	0.84969
0.110352	2.13854	0.110352	1.29968	0.110352	0.849931
0.11084	2.1386	0.11084	1.30024	0.11084	0.850032
0.111328	2.13863	0.111328	1.29984	0.111328	0.849595
0.111816	2.13851	0.111816	1.29962	0.111816	0.850382
0.112305	2.13863	0.112305	1.30142	0.112305	0.850171
0.112793	2.13864	0.112793	1.30285	0.112793	0.851646
0.113281	2.1386	0.113281	1.303	0.113281	0.849883
0.11377	2.13861	0.11377	1.30227	0.11377	0.850506
0.114258	2.1387	0.114258	1.30263	0.114258	0.849536
0.114746	2.13862	0.114746	1.29925	0.114746	0.8497
0.115234	2.1386	0.115234	1.29877	0.115234	0.84891
0.115723	2.1386	0.115723	1.2981	0.115723	0.851673
0.116211	2.13862	0.116211	1.29861	0.116211	0.849494
0.116699	2.13864	0.116699	1.30184	0.116699	0.84938
0.117187	2.13863	0.117187	1.30297	0.117187	0.849479
0.117676	2.13861	0.117676	1.29999	0.117676	0.849558
0.118164	2.13865	0.118164	1.30222	0.118164	0.849377
0.118652	2.13858	0.118652	1.30416	0.118652	0.850139
0.119141	2.1386	0.119141	1.3044	0.119141	0.849898
0.119629	2.13849	0.119629	1.3011	0.119629	0.84927
0.120117	2.1386	0.120117	1.29886	0.120117	0.850191
0.120605	2.1386	0.120605	1.29968	0.120605	0.850022
0.121094	2.13865	0.121094	1.30137	0.121094	0.850003
0.121582	2.13864	0.121582	1.30089	0.121582	0.849439
0.12207	2.13861	0.12207	1.29909	0.12207	0.849335
0.122559	2.13866	0.122559	1.29905	0.122559	0.849789
0.123047	2.1386	0.123047	1.30046	0.123047	0.849692
0.123535	2.13864	0.123535	1.3003	0.123535	0.850295
0.124023	2.13863	0.124023	1.30164	0.124023	0.849749
0.124512	2.13864	0.124512	1.29825	0.124512	0.849965
0.125	2.1386	0.125	1.29956	0.125	0.84903
0.125488	2.13864	0.125488	1.30239	0.125488	0.849134
0.125977	2.13859	0.125977	1.29781	0.125977	0.849687
0.126465	2.13859	0.126465	1.30196	0.126465	0.850067
0.126953	2.13861	0.126953	1.30182	0.126953	0.849514
0.127441	2.13858	0.127441	1.30122	0.127441	0.849824
0.12793	2.13863	0.12793	1.30123	0.12793	0.850114
0.128418	2.13859	0.128418	1.30155	0.128418	0.849496
0.128906	2.13858	0.128906	1.30133	0.128906	0.848905
0.129395	2.13861	0.129395	1.30093	0.129395	0.849543
0.129883	2.13861	0.129883	1.3022	0.129883	0.849186
0.130371	2.13859	0.130371	1.30026	0.130371	0.848992
0.130859	2.13863	0.130859	1.30183	0.130859	0.850065
0.131348	2.13863	0.131348	1.30249	0.131348	0.849538
0.131836	2.13862	0.131836	1.30044	0.131836	0.84997
0.132324	2.1386	0.132324	1.30218	0.132324	0.849332
0.132812	2.13862	0.132812	1.30172	0.132812	0.849466
0.133301	2.13856	0.133301	1.30182	0.133301	0.849615
0.133789	2.13867	0.133789	1.29888	0.133789	0.849382
0.134277	2.13859	0.134277	1.3005	0.134277	0.849471
0.134766	2.13863	0.134766	1.30337	0.134766	0.849583
0.135254	2.1386	0.135254	1.30416	0.135254	0.849958
0.135742	2.13857	0.135742	1.30298	0.135742	0.849444
0.13623	2.13863	0.13623	1.30491	0.13623	0.84926
0.136719	2.13858	0.136719	1.30117	0.136719	0.849218
0.137207	2.13861	0.137207	1.29753	0.137207	0.849216
0.137695	2.13859	0.137695	1.30207	0.137695	0.849422
0.138184	2.13859	0.138184	1.30296	0.138184	0.849514
0.138672	2.13862	0.138672	1.3027	0.138672	0.849911
0.13916	2.13859	0.13916	1.30156	0.13916	0.849665
0.139648	2.13861	0.139648	1.30215	0.139648	0.849397
0.140137	2.13856	0.140137	1.30117	0.140137	0.848997
0.140625	2.13861	0.140625	1.30289	0.140625	0.849442
0.141113	2.13858	0.141113	1.2991	0.141113	0.849677
0.141602	2.13861	0.141602	1.30087	0.141602	0.848749
0.14209	2.13856	0.14209	1.30254	0.14209	0.849911
0.142578	2.1386	0.142578	1.29886	0.142578	0.849054
0.143066	2.1386	0.143066	1.30048	0.143066	0.848955
0.143555	2.13854	0.143555	1.30019	0.143555	0.848925
0.144043	2.13863	0.144043	1.29753	0.144043	0.849248
0.144531	2.13861	0.144531	1.30073	0.144531	0.848675
0.14502	2.1386	0.14502	1.30089	0.14502	0.849335
0.145508	2.13857	0.145508	1.30005	0.145508	0.849591
0.145996	2.13861	0.145996	1.29924	0.145996	0.848958
0.146484	2.13858	0.146484	1.30239	0.146484	0.84961
0.146973	2.13862	0.146973	1.29718	0.146973	0.849238
0.147461	2.13857	0.147461	1.29837	0.147461	0.849188
0.147949	2.13859	0.147949	1.30082	0.147949	0.848943
