0.023	-0.148	-0.029
0.023	-0.136	-0.013
0.024	-0.129	0.004
0.024	-0.148	-0.041
0.024	-0.136	-0.013
0.024	-0.157	-0.026
0.024	-0.125	-0.001
0.025	-0.130	-0.011
0.025	-0.115	0.002
0.025	-0.132	0.012
0.025	-0.151	-0.023
0.025	-0.136	-0.035
0.026	-0.150	-0.010
0.026	-0.138	-0.030
0.026	-0.144	-0.033
0.026	-0.125	-0.042
0.026	-0.149	-0.059
0.027	-0.157	-0.007
0.027	-0.144	-0.009
0.027	-0.152	-0.035
0.027	-0.160	-0.041
0.027	-0.137	-0.015
0.028	-0.151	-0.026
0.028	-0.138	-0.004
0.028	-0.145	-0.019
0.028	-0.134	-0.023
0.028	-0.148	-0.020
0.029	-0.156	-0.017
0.029	-0.147	-0.011
0.029	-0.144	-0.029
0.029	-0.149	-0.026
0.029	-0.150	-0.027
0.030	-0.137	-0.012
0.030	-0.127	-0.028
0.030	-0.103	-0.010
0.030	-0.154	-0.028
0.030	-0.157	-0.024
0.031	-0.132	-0.003
0.031	-0.152	-0.015
0.031	-0.137	0.003
0.031	-0.135	-0.029
0.031	-0.159	0.003
0.032	-0.146	-0.021
0.032	-0.154	-0.008
0.032	-0.159	0.006
0.032	-0.142	-0.010
0.032	-0.138	-0.000
0.033	-0.148	-0.014
0.033	-0.149	0.006
0.033	-0.161	0.008
0.033	-0.151	0.016
0.033	-0.131	-0.013
0.034	-0.143	0.014
0.034	-0.149	0.005
0.034	-0.138	-0.010
0.034	-0.147	-0.000
0.034	-0.148	-0.022
0.035	-0.165	-0.012
0.035	-0.146	-0.010
0.035	-0.129	0.002
0.035	-0.145	-0.002
0.035	-0.138	-0.003
0.036	-0.136	-0.010
0.036	-0.127	-0.012
0.036	-0.141	-0.014
0.036	-0.157	-0.039
0.036	-0.146	-0.015
0.037	-0.146	-0.019
0.037	-0.134	-0.003
0.037	-0.155	-0.015
0.037	-0.144	-0.008
0.037	-0.122	-0.028
0.038	-0.156	-0.046
0.038	-0.135	-0.037
0.038	-0.157	-0.034
0.038	-0.160	-0.036
0.038	-0.157	-0.021
0.039	-0.162	-0.023
0.039	-0.143	-0.041
0.039	-0.129	-0.010
0.039	-0.167	-0.024
0.039	-0.142	-0.001
0.040	-0.134	-0.046
0.040	-0.139	-0.002
0.040	-0.141	-0.013
0.040	-0.130	-0.023
0.040	-0.139	-0.035
0.041	-0.170	-0.027
0.041	-0.163	-0.040
0.041	-0.134	-0.019
0.041	-0.142	-0.047
0.041	-0.124	-0.023
0.042	-0.144	-0.030
0.042	-0.149	-0.036
0.042	-0.129	-0.028
0.042	-0.129	-0.067
0.042	-0.128	-0.025
0.043	-0.125	-0.049
0.043	-0.153	-0.044
0.043	-0.140	-0.033
0.043	-0.129	-0.053
0.043	-0.121	-0.036
0.044	-0.132	-0.045
0.044	-0.130	-0.033
0.044	-0.130	-0.037
0.044	-0.112	-0.027
0.044	-0.134	-0.036
0.045	-0.143	-0.032
0.045	-0.128	-0.017
0.045	-0.136	-0.036
0.045	-0.147	-0.030
0.045	-0.146	-0.034
0.046	-0.144	-0.013
0.046	-0.121	-0.031
0.046	-0.126	-0.031
0.046	-0.141	-0.030
0.046	-0.150	-0.034
0.047	-0.146	-0.043
0.047	-0.127	-0.035
0.047	-0.133	-0.016
0.047	-0.145	-0.025
0.047	-0.155	-0.038
0.048	-0.152	-0.041
0.048	-0.135	-0.015
0.048	-0.138	-0.020
0.048	-0.145	-0.002
0.048	-0.146	-0.034
0.049	-0.143	-0.042
0.049	-0.144	-0.010
0.049	-0.162	-0.018
0.049	-0.129	-0.023
0.049	-0.146	-0.042
0.050	-0.137	-0.012
0.050	-0.151	-0.028
0.050	-0.130	-0.006
0.050	-0.130	-0.016
0.050	-0.130	-0.038
0.051	-0.155	-0.022
0.051	-0.137	-0.027
0.051	-0.144	-0.039
0.051	-0.148	-0.033
0.051	-0.127	-0.037
0.052	-0.139	-0.040
0.052	-0.116	-0.021
0.052	-0.129	-0.066
0.052	-0.124	-0.058
0.052	-0.134	-0.032
0.053	-0.121	-0.038
0.053	-0.119	-0.038
0.053	-0.122	-0.061
0.053	-0.134	-0.045
0.053	-0.107	-0.062
0.054	-0.121	-0.044
0.054	-0.121	-0.060
0.054	-0.126	-0.044
0.054	-0.096	-0.059
0.054	-0.129	-0.043
0.055	-0.121	-0.028
0.055	-0.111	-0.029
0.055	-0.124	-0.055
0.055	-0.132	-0.036
0.055	-0.136	-0.060
0.056	-0.118	-0.032
0.056	-0.138	-0.016
0.056	-0.120	-0.048
0.056	-0.122	-0.014
0.056	-0.138	-0.078
0.057	-0.144	-0.067
0.057	-0.134	-0.042
0.057	-0.116	-0.018
0.057	-0.105	-0.036
0.057	-0.128	-0.014
0.058	-0.143	-0.035
0.058	-0.143	-0.038
0.058	-0.151	-0.052
0.058	-0.127	-0.033
0.058	-0.102	-0.022
0.059	-0.133	-0.063
0.059	-0.116	-0.026
0.059	-0.116	-0.002
0.059	-0.165	-0.012
0.059	-0.125	-0.034
0.060	-0.159	-0.007
0.060	-0.130	-0.022
0.060	-0.122	-0.045
0.060	-0.133	-0.028
0.060	-0.125	-0.024
0.061	-0.156	-0.025
0.061	-0.143	-0.019
0.061	-0.146	-0.022
0.061	-0.152	-0.017
0.061	-0.108	-0.002
0.062	-0.155	-0.018
0.062	-0.143	-0.031
0.062	-0.155	-0.043
0.062	-0.150	-0.043
0.062	-0.143	-0.025
0.063	-0.154	-0.046
0.063	-0.120	-0.034
0.063	-0.138	-0.058
0.063	-0.135	-0.039
0.063	-0.142	-0.037
0.064	-0.132	-0.045
0.064	-0.130	-0.052
0.064	-0.115	-0.039
0.064	-0.137	-0.053
0.064	-0.137	-0.074
0.065	-0.126	-0.034
0.065	-0.125	-0.064
0.065	-0.140	-0.046
0.065	-0.135	-0.028
0.065	-0.137	-0.061
0.066	-0.135	-0.024
0.066	-0.136	-0.048
0.066	-0.145	-0.038
0.066	-0.139	-0.063
0.066	-0.126	-0.034
0.067	-0.136	-0.041
0.067	-0.126	-0.002
0.067	-0.113	-0.036
0.067	-0.132	-0.025
0.067	-0.133	-0.044
0.068	-0.140	-0.017
0.068	-0.132	-0.042
0.068	-0.125	-0.035
0.068	-0.145	-0.031
0.068	-0.145	-0.019
0.069	-0.130	-0.022
0.069	-0.150	-0.010
0.069	-0.161	-0.018
0.069	-0.164	-0.023
0.069	-0.163	-0.010
0.070	-0.176	-0.008
0.070	-0.167	-0.014
0.070	-0.168	0.006
0.070	-0.144	-0.012
0.070	-0.148	-0.019
0.071	-0.147	-0.022
0.071	-0.136	-0.013
0.071	-0.152	-0.025
0.071	-0.154	-0.034
0.071	-0.161	-0.025
0.072	-0.153	-0.038
0.072	-0.172	-0.034
0.072	-0.152	-0.019
0.072	-0.146	-0.019
0.072	-0.140	-0.017
0.073	-0.155	-0.016
0.073	-0.171	-0.021
0.073	-0.165	-0.016
0.073	-0.155	-0.022
0.073	-0.161	-0.029
0.074	-0.170	-0.036
0.074	-0.136	-0.027
0.074	-0.158	-0.023
0.074	-0.177	-0.050
0.074	-0.170	-0.021
0.075	-0.179	-0.021
0.075	-0.151	-0.010
0.075	-0.158	-0.003
0.075	-0.166	-0.019
0.075	-0.156	-0.050
0.076	-0.136	-0.002
0.076	-0.140	-0.013
0.076	-0.139	-0.018
0.076	-0.177	-0.015
0.076	-0.160	-0.031
0.077	-0.153	-0.029
0.077	-0.160	-0.022
0.077	-0.147	-0.023
0.077	-0.149	-0.031
0.077	-0.145	-0.033
0.078	-0.143	-0.022
0.078	-0.148	0.014
0.078	-0.151	0.013
0.078	-0.173	0.005
0.078	-0.150	-0.019
0.079	-0.182	-0.056
0.079	-0.176	-0.027
0.079	-0.170	-0.006
0.079	-0.151	-0.019
0.079	-0.148	-0.022
0.080	-0.141	-0.042
0.080	-0.154	-0.041
0.080	-0.160	-0.030
0.080	-0.161	-0.008
0.080	-0.160	-0.010
0.081	-0.153	-0.014
0.081	-0.156	-0.004
0.081	-0.143	-0.013
0.081	-0.144	-0.029
0.081	-0.157	-0.031
0.082	-0.145	-0.002
0.082	-0.151	-0.020
0.082	-0.160	-0.022
0.082	-0.157	-0.014
0.082	-0.158	-0.028
0.083	-0.169	-0.026
0.083	-0.154	-0.033
0.083	-0.168	-0.017
0.083	-0.166	-0.019
0.083	-0.150	-0.009
0.084	-0.173	-0.044
0.084	-0.167	-0.016
0.084	-0.154	-0.011
0.084	-0.164	0.000
0.084	-0.135	-0.004
0.085	-0.155	-0.020
0.085	-0.150	0.001
0.085	-0.157	-0.013
0.085	-0.140	0.006
0.085	-0.152	-0.022
0.086	-0.175	-0.012
0.086	-0.143	-0.008
0.086	-0.138	0.010
0.086	-0.144	0.006
0.086	-0.142	0.005
0.087	-0.139	-0.014
0.087	-0.146	0.013
0.087	-0.162	0.005
0.087	-0.155	0.024
0.087	-0.151	-0.005
0.088	-0.145	-0.002
0.088	-0.168	-0.003
0.088	-0.152	0.010
0.088	-0.166	-0.013
0.088	-0.149	-0.013
0.089	-0.147	-0.001
0.089	-0.169	0.007
0.089	-0.135	-0.015
0.089	-0.170	0.008
0.089	-0.146	-0.006
0.090	-0.149	0.004
0.090	-0.133	-0.003
0.090	-0.149	0.017
0.090	-0.159	0.024
0.090	-0.143	-0.030
0.091	-0.148	-0.012
0.091	-0.139	-0.010
0.091	-0.152	-0.012
0.091	-0.166	-0.033
0.091	-0.154	-0.042
0.092	-0.137	-0.018
0.092	-0.127	-0.014
0.092	-0.151	-0.049
0.092	-0.133	-0.005
0.092	-0.153	-0.038
0.093	-0.154	-0.021
0.093	-0.145	-0.010
0.093	-0.153	-0.027
0.093	-0.129	-0.045
0.093	-0.147	0.004
0.094	-0.133	-0.012
0.094	-0.142	-0.053
0.094	-0.151	-0.059
0.094	-0.145	-0.047
0.094	-0.134	-0.024
0.095	-0.118	-0.022
0.095	-0.144	-0.033
0.095	-0.151	-0.040
0.095	-0.135	-0.018
0.095	-0.143	-0.036
0.096	-0.141	-0.031
0.096	-0.164	-0.019
0.096	-0.139	-0.025
0.096	-0.131	-0.015
0.096	-0.142	-0.044
0.097	-0.135	0.005
0.097	-0.158	-0.022
0.097	-0.132	-0.037
0.097	-0.140	-0.018
0.097	-0.159	-0.028
0.098	-0.124	-0.028
0.098	-0.139	-0.037
0.098	-0.147	-0.033
0.098	-0.132	-0.024
0.098	-0.170	-0.025
0.099	-0.122	-0.017
0.099	-0.115	-0.008
0.099	-0.122	-0.031
0.099	-0.104	-0.013
0.099	-0.148	-0.036
0.100	-0.120	-0.025
0.100	-0.127	-0.029
0.100	-0.088	-0.001
0.100	-0.102	-0.001
0.100	-0.127	-0.029
0.101	-0.109	-0.023
0.101	-0.130	-0.027
0.101	-0.132	-0.025
0.101	-0.109	-0.033
0.101	-0.140	-0.058
0.102	-0.138	-0.030
0.102	-0.098	-0.041
0.102	-0.134	-0.016
0.102	-0.112	-0.037
0.102	-0.105	-0.033
0.103	-0.118	-0.011
0.103	-0.111	-0.031
0.103	-0.122	-0.037
0.103	-0.115	-0.050
0.103	-0.100	-0.028
0.104	-0.073	-0.049
0.104	-0.108	-0.034
0.104	-0.116	-0.029
0.104	-0.107	-0.060
0.104	-0.104	-0.039
0.105	-0.119	-0.067
0.105	-0.138	-0.042
0.105	-0.101	-0.066
0.105	-0.095	-0.043
0.105	-0.096	-0.046
0.106	-0.128	-0.069
0.106	-0.113	-0.030
0.106	-0.106	-0.045
0.106	-0.108	-0.048
0.106	-0.114	-0.054
0.107	-0.111	-0.052
0.107	-0.093	-0.051
0.107	-0.105	-0.059
0.107	-0.099	-0.053
0.107	-0.113	-0.049
0.108	-0.109	-0.061
0.108	-0.107	-0.063
0.108	-0.099	-0.058
0.108	-0.089	-0.043
0.108	-0.113	-0.058
0.109	-0.111	-0.052
0.109	-0.103	-0.063
0.109	-0.112	-0.065
0.109	-0.113	-0.078
0.109	-0.090	-0.056
0.110	-0.100	-0.077
0.110	-0.117	-0.074
0.110	-0.111	-0.058
0.110	-0.100	-0.065
0.110	-0.089	-0.044
0.111	-0.096	-0.047
0.111	-0.119	-0.065
0.111	-0.084	-0.063
0.111	-0.089	-0.036
0.111	-0.099	-0.073
0.112	-0.105	-0.054
0.112	-0.105	-0.035
0.112	-0.097	-0.044
0.112	-0.095	-0.032
0.112	-0.099	-0.040
0.113	-0.087	-0.024
0.113	-0.100	-0.040
0.113	-0.084	-0.039
0.113	-0.082	-0.029
0.113	-0.111	-0.036
0.114	-0.099	-0.045
0.114	-0.113	-0.044
0.114	-0.117	-0.047
0.114	-0.101	-0.020
0.114	-0.101	-0.037
0.115	-0.118	-0.039
0.115	-0.111	-0.030
0.115	-0.101	-0.048
0.115	-0.104	-0.036
0.115	-0.100	-0.048
0.116	-0.108	-0.041
0.116	-0.107	-0.059
0.116	-0.098	-0.034
0.116	-0.118	-0.037
0.116	-0.114	-0.032
0.117	-0.110	-0.050
0.117	-0.114	-0.056
0.117	-0.128	-0.065
0.117	-0.095	-0.026
0.117	-0.110	-0.047
0.118	-0.100	-0.052
0.118	-0.104	-0.060
0.118	-0.099	-0.072
0.118	-0.099	-0.060
0.118	-0.107	-0.056
0.119	-0.100	-0.070
0.119	-0.109	-0.085
0.119	-0.114	-0.070
0.119	-0.103	-0.063
0.119	-0.102	-0.078
0.120	-0.106	-0.067
0.120	-0.111	-0.076
0.120	-0.123	-0.084
0.120	-0.110	-0.085
0.120	-0.108	-0.083
0.121	-0.116	-0.094
0.121	-0.098	-0.072
0.121	-0.101	-0.071
0.121	-0.100	-0.073
0.121	-0.102	-0.088
0.122	-0.140	-0.081
0.122	-0.111	-0.083
0.122	-0.105	-0.069
0.122	-0.108	-0.064
0.122	-0.097	-0.059
0.123	-0.088	-0.083
0.123	-0.104	-0.043
0.123	-0.106	-0.065
0.123	-0.101	-0.071
0.123	-0.109	-0.058
0.124	-0.118	-0.072
0.124	-0.109	-0.035
0.124	-0.106	-0.027
0.124	-0.136	-0.055
0.124	-0.137	-0.035
0.125	-0.139	-0.041
0.125	-0.101	-0.048
0.125	-0.114	-0.047
0.125	-0.107	-0.045
0.125	-0.123	-0.027
0.126	-0.121	-0.036
0.126	-0.128	-0.040
0.126	-0.112	-0.031
0.126	-0.144	-0.058
0.126	-0.150	-0.028
0.127	-0.109	-0.040
0.127	-0.128	-0.048
0.127	-0.087	-0.005
0.127	-0.123	-0.045
0.127	-0.117	-0.028
0.128	-0.154	-0.024
0.128	-0.121	-0.022
0.128	-0.130	-0.012
0.128	-0.134	-0.016
0.128	-0.128	-0.042
0.129	-0.125	-0.022
0.129	-0.126	-0.043
0.129	-0.140	-0.036
0.129	-0.136	-0.042
0.129	-0.141	-0.027
0.130	-0.153	-0.034
0.130	-0.161	-0.039
0.130	-0.148	-0.038
0.130	-0.151	-0.011
0.130	-0.129	-0.041
0.131	-0.137	-0.009
0.131	-0.142	-0.058
0.131	-0.138	-0.044
0.131	-0.126	-0.032
0.131	-0.147	-0.038
0.132	-0.145	-0.037
0.132	-0.133	-0.043
0.132	-0.143	-0.044
0.132	-0.135	-0.041
0.132	-0.137	-0.053
0.133	-0.145	-0.034
0.133	-0.146	-0.015
0.133	-0.168	-0.028
0.133	-0.143	-0.051
0.133	-0.141	-0.042
0.134	-0.147	-0.036
0.134	-0.145	-0.030
0.134	-0.158	-0.036
0.134	-0.153	-0.040
0.134	-0.159	-0.035
0.135	-0.136	-0.050
0.135	-0.145	-0.051
0.135	-0.166	-0.078
0.135	-0.158	-0.061
0.135	-0.151	-0.042
0.136	-0.137	-0.021
0.136	-0.141	-0.033
0.136	-0.161	-0.054
0.136	-0.143	-0.038
0.136	-0.129	-0.026
0.137	-0.163	-0.021
0.137	-0.156	-0.027
0.137	-0.155	-0.028
0.137	-0.162	-0.036
0.137	-0.161	-0.021
0.138	-0.159	-0.021
0.138	-0.152	-0.023
0.138	-0.171	-0.004
0.138	-0.173	-0.025
0.138	-0.154	-0.012
0.139	-0.159	-0.019
0.139	-0.174	-0.018
0.139	-0.176	-0.024
0.139	-0.169	-0.022
0.139	-0.181	-0.010
0.140	-0.170	-0.015
0.140	-0.160	-0.026
0.140	-0.172	0.002
0.140	-0.169	-0.017
0.140	-0.161	-0.026
0.141	-0.166	-0.006
0.141	-0.168	-0.006
0.141	-0.179	-0.014
0.141	-0.159	-0.025
0.141	-0.160	-0.018
0.142	-0.176	-0.018
0.142	-0.176	-0.022
0.142	-0.175	-0.024
0.142	-0.175	-0.016
0.142	-0.161	-0.020
0.143	-0.163	-0.012
0.143	-0.181	-0.032
0.143	-0.175	-0.017
0.143	-0.167	-0.025
0.143	-0.161	-0.001
0.144	-0.181	-0.023
0.144	-0.169	-0.012
0.144	-0.199	-0.024
0.144	-0.181	-0.026
0.144	-0.186	-0.017
0.145	-0.159	-0.020
0.145	-0.181	-0.005
0.145	-0.165	-0.025
0.145	-0.189	-0.044
0.145	-0.181	-0.020
0.146	-0.165	-0.032
0.146	-0.167	-0.030
0.146	-0.149	-0.015
0.146	-0.169	-0.038
0.146	-0.165	-0.021
0.147	-0.158	-0.018
0.147	-0.178	-0.024
0.147	-0.159	-0.019
0.147	-0.175	-0.026
0.147	-0.175	-0.023
0.148	-0.169	-0.032
0.148	-0.173	-0.006
0.148	-0.179	-0.015
0.148	-0.163	-0.029
0.148	-0.181	-0.035
0.149	-0.181	-0.027
0.149	-0.157	-0.041
0.149	-0.164	-0.024
0.149	-0.158	-0.008
0.149	-0.156	-0.023
0.150	-0.180	-0.001
0.150	-0.175	-0.013
0.150	-0.172	0.001
0.150	-0.187	-0.006
0.150	-0.189	-0.021
0.151	-0.162	-0.010
0.151	-0.179	-0.019
0.151	-0.156	0.006
0.151	-0.163	0.021
0.151	-0.174	-0.031
0.152	-0.170	0.020
0.152	-0.170	-0.027
0.152	-0.177	0.008
0.152	-0.203	-0.014
0.152	-0.171	0.006
0.153	-0.162	0.025
0.153	-0.179	0.013
0.153	-0.153	-0.005
0.153	-0.167	0.007
0.153	-0.167	-0.003
0.154	-0.153	-0.035
0.154	-0.157	-0.003
0.154	-0.169	-0.008
0.154	-0.168	-0.021
0.154	-0.184	0.001
0.155	-0.151	-0.009
0.155	-0.188	-0.001
0.155	-0.175	-0.001
0.155	-0.147	-0.033
0.155	-0.171	-0.010
0.156	-0.152	-0.030
0.156	-0.169	-0.024
0.156	-0.156	-0.022
0.156	-0.190	-0.042
0.156	-0.139	-0.019
0.157	-0.156	-0.007
0.157	-0.153	-0.016
0.157	-0.156	-0.017
0.157	-0.176	-0.036
0.157	-0.161	-0.019
0.158	-0.169	-0.016
0.158	-0.152	0.000
0.158	-0.145	-0.022
0.158	-0.149	-0.021
0.158	-0.133	-0.033
0.159	-0.160	-0.029
0.159	-0.144	-0.012
0.159	-0.132	-0.032
0.159	-0.159	-0.016
0.159	-0.140	-0.015
0.160	-0.158	-0.025
0.160	-0.160	-0.027
0.160	-0.158	-0.033
0.160	-0.159	-0.014
0.160	-0.156	-0.043
0.161	-0.157	-0.021
0.161	-0.152	-0.010
0.161	-0.125	-0.003
0.161	-0.157	0.001
0.161	-0.149	-0.012
0.162	-0.141	-0.009
0.162	-0.155	-0.017
0.162	-0.148	-0.013
0.162	-0.141	-0.023
0.162	-0.141	-0.032
0.163	-0.144	-0.021
0.163	-0.153	-0.010
0.163	-0.149	-0.019
0.163	-0.165	-0.006
0.163	-0.141	-0.012
0.164	-0.144	-0.040
0.164	-0.154	0.017
0.164	-0.133	-0.020
0.164	-0.161	-0.033
0.164	-0.156	0.010
0.165	-0.142	-0.017
0.165	-0.131	0.001
0.165	-0.135	-0.008
0.165	-0.122	-0.009
0.165	-0.139	-0.011
0.166	-0.117	-0.011
0.166	-0.133	-0.029
0.166	-0.129	-0.013
0.166	-0.139	-0.019
0.166	-0.136	-0.019
0.167	-0.131	-0.008
0.167	-0.120	0.004
0.167	-0.111	-0.020
0.167	-0.138	-0.028
0.167	-0.138	-0.014
0.168	-0.141	-0.025
0.168	-0.144	-0.015
0.168	-0.138	-0.029
0.168	-0.120	-0.015
0.168	-0.124	-0.037
0.169	-0.122	-0.051
0.169	-0.119	-0.012
0.169	-0.155	-0.026
0.169	-0.117	-0.018
0.169	-0.117	-0.022
0.170	-0.120	-0.028
0.170	-0.110	-0.031
0.170	-0.123	-0.010
0.170	-0.088	-0.041
0.170	-0.130	-0.026
0.171	-0.117	-0.015
0.171	-0.129	-0.043
0.171	-0.133	-0.029
0.171	-0.104	-0.024
0.171	-0.128	-0.048
0.172	-0.119	-0.039
0.172	-0.120	-0.021
0.172	-0.105	-0.032
0.172	-0.114	-0.032
0.172	-0.127	-0.041
0.173	-0.106	-0.028
0.173	-0.112	-0.048
0.173	-0.119	-0.044
0.173	-0.120	-0.046
0.173	-0.113	-0.021
0.174	-0.103	-0.021
0.174	-0.110	-0.054
0.174	-0.077	-0.022
0.174	-0.109	-0.027
0.174	-0.099	-0.022
0.175	-0.116	-0.045
0.175	-0.110	-0.039
0.175	-0.143	-0.024
0.175	-0.104	-0.030
0.175	-0.102	-0.024
0.176	-0.107	-0.033
0.176	-0.135	-0.028
0.176	-0.113	-0.025
0.176	-0.098	-0.031
0.176	-0.125	-0.011
0.177	-0.116	-0.032
0.177	-0.115	-0.031
0.177	-0.109	-0.021
0.177	-0.114	-0.042
0.177	-0.116	-0.018
0.178	-0.096	-0.020
0.178	-0.109	-0.035
0.178	-0.103	-0.015
0.178	-0.132	-0.031
0.178	-0.131	-0.032
0.179	-0.115	-0.020
0.179	-0.105	-0.018
0.179	-0.082	-0.028
0.179	-0.116	-0.050
0.179	-0.105	-0.018
0.180	-0.107	-0.019
0.180	-0.100	-0.030
0.180	-0.106	-0.024
0.180	-0.114	-0.032
0.180	-0.106	-0.015
0.181	-0.105	-0.035
0.181	-0.135	-0.047
0.181	-0.082	-0.054
0.181	-0.096	-0.029
0.181	-0.110	-0.035
0.182	-0.109	-0.045
0.182	-0.104	-0.040
0.182	-0.091	-0.025
0.182	-0.099	-0.042
0.182	-0.111	-0.028
0.183	-0.105	-0.024
0.183	-0.110	-0.043
0.183	-0.092	-0.027
0.183	-0.097	-0.049
0.183	-0.118	-0.051
0.184	-0.112	-0.033
0.184	-0.083	-0.070
0.184	-0.116	-0.033
0.184	-0.111	-0.036
0.184	-0.106	-0.038
0.185	-0.093	-0.054
0.185	-0.103	-0.054
0.185	-0.113	-0.041
0.185	-0.105	-0.057
0.185	-0.108	-0.043
0.186	-0.100	-0.054
0.186	-0.105	-0.046
0.186	-0.123	-0.059
0.186	-0.113	-0.061
0.186	-0.114	-0.051
0.187	-0.118	-0.072
0.187	-0.100	-0.056
0.187	-0.122	-0.059
0.187	-0.091	-0.028
0.187	-0.120	-0.044
0.188	-0.113	-0.037
0.188	-0.150	-0.075
0.188	-0.124	-0.050
0.188	-0.121	-0.027
0.188	-0.109	-0.030
0.189	-0.126	-0.025
0.189	-0.120	-0.052
0.189	-0.108	-0.034
0.189	-0.126	-0.051
0.189	-0.115	-0.017
0.190	-0.112	-0.053
0.190	-0.109	-0.018
0.190	-0.122	-0.018
0.190	-0.099	-0.041
0.190	-0.097	-0.035
0.191	-0.123	-0.007
0.191	-0.130	-0.027
0.191	-0.112	-0.029
0.191	-0.113	-0.025
0.191	-0.128	-0.020
0.192	-0.109	-0.031
0.192	-0.106	-0.043
0.192	-0.116	-0.028
0.192	-0.128	-0.008
0.192	-0.140	-0.041
0.193	-0.133	-0.035
0.193	-0.123	-0.012
0.193	-0.123	-0.030
0.193	-0.107	-0.008
0.193	-0.132	-0.023
0.194	-0.119	-0.013
0.194	-0.120	-0.032
0.194	-0.125	-0.020
0.194	-0.134	-0.036
0.194	-0.125	-0.051
0.195	-0.102	-0.043
0.195	-0.123	-0.009
0.195	-0.133	-0.032
0.195	-0.126	-0.021
0.195	-0.113	-0.041
0.196	-0.118	-0.060
0.196	-0.132	-0.048
0.196	-0.128	-0.035
0.196	-0.141	-0.037
0.196	-0.118	-0.028
0.197	-0.119	-0.029
0.197	-0.128	-0.042
0.197	-0.131	-0.041
0.197	-0.126	-0.015
0.197	-0.126	-0.029
0.198	-0.137	-0.018
0.198	-0.125	-0.027
0.198	-0.143	-0.021
0.198	-0.135	-0.033
0.198	-0.141	-0.034
0.199	-0.143	-0.026
0.199	-0.138	-0.039
0.199	-0.152	-0.048
0.199	-0.139	-0.022
0.199	-0.127	-0.028
0.200	-0.145	-0.025
0.200	-0.138	-0.031
0.200	-0.139	-0.009
0.200	-0.142	-0.060
0.200	-0.140	-0.032
0.201	-0.129	-0.021
