today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD_KP=0.0045KI=0KD=0.000742,PITCH_MEAS,ROLL_CMD_KP0.0045KI=0KD=0.000742,ROLL_MEAS,YAW_CMDKPy=0.231KIy=0KDy=0,YAW_MEAS,
Thu Feb 15 18:54:56 2018,23749062,560.495,1514,1517,1607,1505,1940,1940,0,0.211266,1.54824,0.021127,0.5,0.5,5102,16,1002,84,8,30,-0.172383,1.54665,-12.56,0.0287341,0.287341,0.0287341,41.959,-21.3891,41.8717,0.211266,0.555911,0,1.01511,0.021127,0.0287341,
Thu Feb 15 18:54:56 2018,23759063,560.495,1514,1517,1607,1507,1940,1940,0,0.211266,1.54824,0.016432,0.5,0.5,5104,14,966,56,8,28,-1.76213,-1.35033,-12.5504,-0.227744,-0.22668,-0.032991,41.959,-21.3891,41.8717,0.211266,0.43274,0,1.22715,0.021127,-0.032991,
Thu Feb 15 18:54:56 2018,23769064,560.495,1514,1517,1607,1507,1940,1940,0,0.211266,1.54824,0.016432,0.5,0.5,5104,14,966,56,8,28,0.363919,-1.30245,-11.8321,-0.459745,-0.256478,-0.0276698,41.959,-21.3891,41.8717,0.211266,0.37028,0,1.38441,0.016432,-0.0276698,
Thu Feb 15 18:54:56 2018,23779065,560.608,1514,1517,1607,1507,1940,1940,0,0.211266,1.54824,0.016432,0.5,0.5,5092,12,984,78,30,14,1.65679,-0.699107,-8.2983,-0.269249,-0.216038,0.117065,41.959,-21.3891,41.8717,0.211266,0.529544,0,1.11683,0.016432,0.117065,
Thu Feb 15 18:54:56 2018,23789066,560.608,1514,1517,1607,1507,1940,1940,0,0.211266,1.54824,0.016432,0.5,0.5,5092,12,984,78,30,14,1.33596,0.148441,-11.1187,-0.0287341,0.0287341,0.119193,41.959,-21.3891,41.8717,0.211266,0.509704,0,0.936616,0.016432,0.119193,
Thu Feb 15 18:54:56 2018,23799067,560.608,1514,1517,1607,1507,1940,1940,0,0.211266,1.54824,0.016432,0.5,0.5,5100,20,968,174,30,12,1.99676,1.5275,-11.4874,0.384185,0.0744957,0.0276698,41.959,-21.3891,41.8717,0.211266,0.614589,0,0.752392,0.016432,0.0276698,
Thu Feb 15 18:54:56 2018,23809068,560.608,1514,1517,1605,1508,1940,1940,0,0.211266,1.54613,0.0140846,0.5,0.5,5100,20,968,174,30,12,-0.684742,2.16915,-10.4914,0.607672,0.121322,0.106422,41.959,-21.3891,41.8717,0.211266,0.450679,0,0.691921,0.016432,0.106422,
Thu Feb 15 18:54:56 2018,23819069,560.608,1515,1517,1605,1508,1940,1940,0.0704269,0.211266,1.54613,0.0140846,0.5,0.5,5116,14,944,90,8,30,-2.78206,0.258574,-7.88171,0.323524,0.0138349,-0.0138349,41.959,-21.3891,41.8717,0.211266,0.405085,0,0.856402,0.0140846,-0.0138349,
Thu Feb 15 18:54:56 2018,23829070,560.608,1515,1517,1605,1508,1940,1940,0.0704269,0.211266,1.54613,0.0140846,0.5,0.5,5116,14,944,90,8,30,-1.8148,-1.26893,-10.7595,-0.328845,-0.0478901,-0.116,41.959,-21.3891,41.8717,0.211266,0.366562,0.0704269,0.994823,0.0140846,-0.116,
Thu Feb 15 18:54:56 2018,23839071,559.652,1514,1517,1605,1508,1940,1940,0,0.211266,1.54613,0.0140846,0.5,0.5,5100,12,976,76,28,30,0.751779,-0.368707,-10.5872,-0.54169,-0.107487,0.0862022,41.959,-21.3891,41.8717,0.211266,0.381038,0.0704269,1.03321,0.0140846,0.0862022,
Thu Feb 15 18:54:56 2018,23849072,559.652,1514,1517,1605,1509,1940,1940,0,0.211266,1.54613,0.0117373,0.5,0.5,5100,12,976,76,28,30,2.83952,0.373495,-5.99029,-0.509763,0.0681104,0.162826,41.959,-21.3891,41.8717,0.211266,0.577954,0,0.743323,0.0140846,0.162826,
Thu Feb 15 18:54:56 2018,23859073,559.652,1514,1517,1605,1509,1940,1940,0,0.211266,1.54613,0.0117373,0.5,0.5,5100,14,1002,34,8,30,1.26414,-0.100556,-9.64863,-0.071303,0.21923,0.0702388,41.959,-21.3891,41.8717,0.211266,0.724593,0,0.440734,0.0117373,0.0702388,
Thu Feb 15 18:54:56 2018,23869074,559.652,1514,1517,1605,1510,1940,1940,0,0.211266,1.54613,0.00938988,0.5,0.5,5100,14,1002,34,8,30,-1.4461,0.234632,-9.72046,0.431011,0.292662,-0.00957802,41.959,-21.3891,41.8717,0.211266,0.499929,0,0.494502,0.0117373,-0.00957802,
Thu Feb 15 18:54:56 2018,23879075,559.261,1514,1517,1605,1510,1940,1940,0,0.211266,1.54613,0.00938988,0.5,0.5,5094,6,986,60,8,28,-1.88184,-0.488417,-9.58638,0.392699,0.433139,0.0383121,41.959,-21.3891,41.8717,0.211266,0.32053,0,0.816619,0.00938988,0.0383121,
Thu Feb 15 18:54:56 2018,23889076,559.261,1514,1517,1605,1510,1940,1940,0,0.211266,1.54613,0.00938988,0.5,0.5,5094,6,986,60,8,28,-0.684742,-1.41258,-15.4618,0.334166,0.00851379,0.019156,41.959,-21.3891,41.8717,0.211266,0.426378,0,1.22458,0.00938988,0.019156,
Thu Feb 15 18:54:56 2018,23899077,559.261,1514,1517,1605,1511,1940,1940,0,0.211266,1.54613,0.00704241,0.5,0.5,5100,14,1010,48,6,28,0.35913,-1.13964,-13.781,0.0393763,-0.23945,0.0234129,41.959,-21.3891,41.8717,0.211266,0.690477,0,1.29619,0.00938988,0.0234129,
Thu Feb 15 18:54:56 2018,23909078,559.261,1514,1517,1605,1511,1940,1940,0,0.211266,1.54613,0.00704241,0.5,0.5,5100,14,1010,48,6,28,0.651223,0.153229,-9.24162,-0.0968444,-0.217102,0.21923,41.959,-21.3891,41.8717,0.211266,0.952161,0,1.11426,0.00704241,0.21923,
Thu Feb 15 18:54:56 2018,23919079,559.261,1514,1517,1605,1512,1940,1940,0,0.211266,1.54613,0.00469494,0.5,0.5,5100,12,986,76,8,28,-0.363919,-0.397437,-7.50822,-0.0840737,0.114936,0.0872664,41.959,-21.3891,41.8717,0.211266,0.767068,0,1.12304,0.00704241,0.0872664,
Thu Feb 15 18:54:56 2018,23929080,559.261,1515,1517,1605,1512,1940,1940,0.0704269,0.211266,1.54613,0.00469494,0.5,0.5,5100,12,986,76,8,28,0.656011,-0.397437,-7.07726,0.0255414,0.159634,-0.139413,41.959,-21.3891,41.8717,0.211266,0.56306,0,1.33214,0.00469494,-0.139413,
Thu Feb 15 18:54:56 2018,23939081,559.722,1515,1517,1607,1511,1940,1940,0.0704269,0.211266,1.54824,0.00704241,0.5,0.5,5114,4,988,60,30,14,1.33118,-0.225055,-7.03416,-0.0830095,0.488479,-0.0255414,41.959,-21.3891,41.8717,0.211266,0.759221,0.0704269,1.59343,0.00469494,-0.0255414,
Thu Feb 15 18:54:56 2018,23949082,559.722,1514,1517,1607,1511,1940,1940,0,0.211266,1.54824,0.00704241,0.5,0.5,5114,4,988,60,30,14,-0.641646,-0.287304,-13.4841,-0.138349,0.175597,0.170276,41.959,-21.3891,41.8717,0.211266,0.806713,0.0704269,1.66747,0.00704241,0.170276,
Thu Feb 15 18:54:56 2018,23959083,559.722,1514,1517,1607,1511,1940,1940,0,0.211266,1.54824,0.00704241,0.5,0.5,5106,14,956,68,28,12,-1.0726,-0.507571,-12.8856,0.0042569,-0.0415047,0.0776884,41.959,-21.3891,41.8717,0.211266,0.946307,0,1.69994,0.00704241,0.0776884,
Thu Feb 15 18:54:56 2018,23969084,559.722,1514,1517,1607,1511,1940,1940,0,0.211266,1.54824,0.00704241,0.5,0.5,5106,14,956,68,28,12,-1.49398,-0.962469,-12.0285,-0.0127707,-0.23945,0.0542754,41.959,-21.3891,41.8717,0.211266,0.847128,0,1.50119,0.00704241,0.0542754,
Thu Feb 15 18:54:56 2018,23979085,560.738,1514,1517,1607,1510,1940,1940,0,0.211266,1.54824,0.00938988,0.5,0.5,5086,20,1004,66,28,28,-0.440533,-1.3216,-9.54329,0.0819453,-0.0244772,0.138349,41.959,-21.3891,41.8717,0.211266,0.989444,0,1.35071,0.00704241,0.138349,
Thu Feb 15 18:54:56 2018,23989086,560.738,1515,1517,1607,1510,1940,1940,0.0704269,0.211266,1.54824,0.00938988,0.5,0.5,5086,20,1004,66,28,28,1.13006,-0.679953,-9.13148,0.0649177,0.061725,0.0734315,43.957,-19.0125,42.0469,0.211266,1.02819,0,1.34107,0.00938988,0.0734315,
Thu Feb 15 18:54:56 2018,23999087,560.738,1515,1517,1607,1510,1940,1940,0.0704269,0.211266,1.54824,0.00938988,0.5,0.5,5094,14,978,98,28,28,1.8579,1.06781,-6.63194,-0.0702388,0.139413,0.0276698,43.957,-19.0125,42.0469,0.211266,1.16658,0.0704269,1.33124,0.00938988,0.0276698,
Thu Feb 15 18:54:56 2018,24009088,560.738,1515,1517,1607,1510,1940,1940,0.0704269,0.211266,1.54824,0.00938988,0.5,0.5,5094,14,978,98,28,28,-0.703895,2.14042,-8.84897,-0.105358,0.0532112,0.216038,43.957,-19.0125,42.0469,0.211266,1.03173,0.0704269,1.16861,0.00938988,0.216038,
Thu Feb 15 18:54:56 2018,24019089,560.738,1514,1517,1607,1510,1940,1940,0,0.211266,1.54824,0.00938988,0.5,0.5,5102,8,994,80,8,28,-1.29766,-0.612916,-9.31823,-0.230937,0.204331,0.140478,43.957,-19.0125,42.0469,0.211266,0.893239,0.0704269,1.15708,0.00938988,0.140478,
Thu Feb 15 18:54:56 2018,24029090,560.738,1514,1517,1625,1510,1940,1940,0,0.211266,1.56725,0.00938988,0.5,0.5,5102,8,994,80,8,28,-0.972046,-1.403,-14.3987,-0.376735,0.21923,-0.0915233,43.957,-19.0125,42.0469,0.211266,0.698024,0,1.15824,0.00938988,-0.0915233,
Thu Feb 15 18:54:56 2018,24039091,562.893,1514,1517,1625,1510,1940,1940,0,0.211266,1.56725,0.00938988,0.5,0.5,5106,8,992,80,28,10,1.0726,-1.75734,-10.9798,-0.256478,-0.0819453,-0.0670461,43.957,-19.0125,42.0469,0.211266,0.919321,0,1.09707,0.00938988,-0.0670461,
Thu Feb 15 18:54:56 2018,24049092,562.893,1514,1517,1640,1514,1940,1940,0,0.211266,1.5831,2.38419e-07,0.5,0.5,5106,8,992,80,28,10,0.56982,0.124498,-10.9894,0.0297983,-0.129835,0.179854,43.957,-19.0125,42.0469,0.211266,1.18306,0,0.989512,0.00938988,0.179854,
Thu Feb 15 18:54:56 2018,24059093,562.893,1514,1517,1640,1514,1940,1940,0,0.211266,1.5831,2.38419e-07,0.5,0.5,5102,16,1014,82,30,12,-0.263362,0.512359,-10.7739,0.391635,-0.387378,0.269249,43.957,-19.0125,42.0469,0.211266,1.0906,0,0.736744,2.38419e-07,0.269249,
Thu Feb 15 18:54:56 2018,24069094,562.893,1514,1517,1641,1512,1940,1940,0,0.211266,1.58415,0.00469494,0.5,0.5,5102,16,1014,82,30,12,-0.153229,1.62806,-8.9208,0.389506,-0.269249,0.0872664,43.957,-19.0125,42.0469,0.211266,0.880341,0,0.415943,2.38419e-07,0.0872664,
Thu Feb 15 18:54:56 2018,24079095,561.972,1514,1517,1641,1512,1940,1940,0,0.211266,1.58415,0.00469494,0.5,0.5,5090,18,950,66,28,12,1.02951,-0.651223,-9.42837,0.173469,0.0340552,0.00851379,43.957,-19.0125,42.0469,0.211266,0.932479,0,0.483397,0.00469494,0.00851379,
Thu Feb 15 18:54:56 2018,24089096,561.972,1514,1517,1641,1513,1940,1940,0,0.211266,1.58415,0.00234771,0.5,0.5,5090,18,950,66,28,12,0.148441,0.186748,-6.86178,0.129835,0.234129,0.0319267,43.957,-19.0125,42.0469,0.211266,1.01934,0,0.742006,0.00469494,0.0319267,
Thu Feb 15 18:54:56 2018,24099097,561.972,1514,1517,1641,1513,1940,1940,0,0.211266,1.58415,0.00234771,0.5,0.5,5102,16,1056,82,28,12,-0.138864,-1.08697,-10.3717,-0.269249,0.536369,0.0542754,43.957,-19.0125,42.0469,0.211266,0.953616,0,0.660513,0.00234771,0.0542754,
Thu Feb 15 18:54:56 2018,24109098,561.972,1514,1517,1641,1513,1940,1940,0,0.211266,1.58415,0.00234771,0.5,0.5,5102,16,1056,82,28,12,-1.20668,-1.91057,-12.8808,-0.0106422,0.470387,0.0415047,43.957,-19.0125,42.0469,0.211266,0.790979,0,1.08893,0.00234771,0.0415047,
Thu Feb 15 18:54:56 2018,24119099,561.972,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5100,16,986,78,26,12,-0.167594,0.426168,-14.8632,-0.0755599,0.175597,0.0500185,43.957,-19.0125,42.0469,0.211266,0.669444,0,1.38844,0.00234771,0.0500185,
Thu Feb 15 18:54:56 2018,24129100,561.972,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5100,16,986,78,26,12,-0.229843,1.22583,-15.4043,0.0691746,-0.052147,0.0776884,43.957,-19.0125,42.0469,0.211266,0.779439,0,1.39095,2.38419e-07,0.0776884,
Thu Feb 15 18:54:56 2018,24139101,561.538,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5094,14,1000,74,8,30,-1.43173,-0.42138,-12.7659,-0.0223487,-0.415047,0.155377,43.957,-19.0125,42.0469,0.211266,0.747695,0,1.4257,2.38419e-07,0.155377,
Thu Feb 15 18:54:56 2018,24149102,561.538,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5094,14,1000,74,8,30,-0.287304,-0.205901,-9.79707,0.0415047,-0.433139,0.122386,43.957,-19.0125,42.0469,0.211266,0.780278,0,1.53309,2.38419e-07,0.122386,
Thu Feb 15 18:54:56 2018,24159103,561.538,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5092,8,952,72,28,12,-0.766145,-2.09253,-10.7978,-0.197946,-0.330974,0.0872664,43.957,-19.0125,42.0469,0.211266,0.784743,0,1.72603,2.38419e-07,0.0872664,
Thu Feb 15 18:54:56 2018,24169104,561.538,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5092,8,952,72,28,12,0.497994,-0.047884,-8.76278,-0.107487,0.0404405,0.168147,43.957,-19.0125,42.0469,0.211266,0.77505,0,1.37129,2.38419e-07,0.168147,
Thu Feb 15 18:54:56 2018,24179105,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5100,8,970,60,8,32,1.75256,1.89142,-7.86256,0.0915233,0.27457,0.195817,43.957,-19.0125,42.0469,0.211266,0.934904,0,0.979071,2.38419e-07,0.195817,
Thu Feb 15 18:54:56 2018,24189106,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5100,8,970,60,8,32,0.56982,0.737414,-9.31823,0.228808,0.410791,0.118129,43.957,-19.0125,42.0469,0.211266,0.880518,0,0.720348,2.38419e-07,0.118129,
Thu Feb 15 18:54:56 2018,24199107,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5096,16,970,76,8,28,0.574608,0.617704,-10.003,0.538498,0.352258,0.0638535,43.957,-19.0125,42.0469,0.211266,0.874447,0,0.812267,2.38419e-07,0.0638535,
Thu Feb 15 18:54:56 2018,24209108,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5096,16,970,76,8,28,-0.186748,-1.7334,-8.05888,0.349066,0.268185,0.0723673,43.957,-19.0125,42.0469,0.211266,0.859326,0,1.28549,2.38419e-07,0.0723673,
Thu Feb 15 18:54:56 2018,24219109,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5080,8,962,40,28,14,0.430956,-2.75812,-8.36055,0.139413,0.442717,0.10323,43.957,-19.0125,42.0469,0.211266,1.1669,0,1.77733,2.38419e-07,0.10323,
Thu Feb 15 18:54:56 2018,24229110,562.945,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5080,8,962,40,28,14,-1.81959,2.29365,-9.13627,-0.0904591,0.502314,0.118129,43.957,-19.0125,42.0469,0.211266,1.2552,0,1.5278,2.38419e-07,0.118129,
Thu Feb 15 18:54:56 2018,24239111,559.904,1514,1517,1641,1514,1940,1940,0,0.211266,1.58415,2.38419e-07,0.5,0.5,5102,12,982,106,8,30,1.08218,1.54187,-10.5872,-0.205395,0.730058,0.0649177,43.957,-19.0125,42.0469,0.211266,1.46941,0,1.10375,2.38419e-07,0.0649177,
Thu Feb 15 18:54:56 2018,24249112,559.904,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5102,12,982,106,8,30,-0.124498,-0.124498,-10.6734,-0.318203,0.726865,0.0180918,43.957,-19.0125,42.0469,0.211266,1.39603,0,1.0401,2.38419e-07,0.0180918,
Thu Feb 15 18:54:56 2018,24259113,559.904,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5086,36,1008,54,28,30,0.0670376,-1.28808,-11.0756,-0.10323,0.744957,0.0723673,43.957,-19.0125,42.0469,0.211266,1.42889,0,1.49025,2.38419e-07,0.0723673,
Thu Feb 15 18:54:56 2018,24269114,559.904,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5086,36,1008,54,28,30,-0.023942,-1.53229,-14.9207,0.00106422,0.385249,0.14367,43.957,-19.0125,42.0469,0.211266,1.50692,0,1.96427,2.38419e-07,0.14367,
Thu Feb 15 18:54:56 2018,24279115,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5104,12,1008,62,8,30,-0.105345,1.62806,-12.7611,0.153248,-0.0255414,0.0883306,43.957,-19.0125,42.0469,0.211266,1.61459,0,2.11663,2.38419e-07,0.0883306,
Thu Feb 15 18:54:56 2018,24289116,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5104,12,1008,62,8,30,-0.54109,2.1069,-12.4834,0.0564039,-0.122386,0.0744957,43.957,-19.0125,42.0469,0.211266,1.92657,0,1.97259,2.38419e-07,0.0744957,
Thu Feb 15 18:54:56 2018,24299117,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5084,20,1002,48,28,12,-1.13006,-0.023942,-9.76834,0.00744957,-0.216038,0.1309,43.957,-19.0125,42.0469,0.211266,1.99055,0,1.72049,2.38419e-07,0.1309,
Thu Feb 15 18:54:56 2018,24309118,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5084,20,1002,48,28,12,-0.42138,-3.97437,-8.00142,-0.179854,0.240515,0.107487,43.957,-19.0125,42.0469,0.211266,2.10824,0,2.11222,2.38419e-07,0.107487,
Thu Feb 15 18:54:56 2018,24319119,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,14,960,108,8,30,2.28407,-5.30076,-7.24485,-0.341616,0.461873,0.120257,43.957,-19.0125,42.0469,0.211266,2.33658,0,2.47399,2.38419e-07,0.120257,
Thu Feb 15 18:54:56 2018,24329120,559.131,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,14,960,108,8,30,1.99676,-0.502782,-10.0317,-0.0925875,0.436332,0.225616,43.957,-19.0125,42.0469,0.211266,2.59307,0,2.47493,2.38419e-07,0.225616,
Thu Feb 15 18:54:56 2018,24339121,560.782,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,12,1004,80,30,30,0.622492,0.220267,-8.2983,0.356515,0.328845,0.299047,43.957,-19.0125,42.0469,0.211266,2.75949,0,2.50278,2.38419e-07,0.299047,
Thu Feb 15 18:54:56 2018,24349122,560.782,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,12,1004,80,30,30,-1.0726,1.19231,-8.1738,0.431011,0.218166,0.23945,43.957,-19.0125,42.0469,0.211266,2.73737,0,2.39627,2.38419e-07,0.23945,
Thu Feb 15 18:54:56 2018,24359123,560.782,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,14,990,106,8,30,-3.15077,0.526724,-12.6797,0.47358,0.224551,0.14367,43.957,-19.0125,42.0469,0.211266,2.52746,0,2.19032,2.38419e-07,0.14367,
Thu Feb 15 18:54:56 2018,24369124,560.782,1515,1517,1642,1514,1940,1940,0.0704269,0.211266,1.58521,2.38419e-07,0.5,0.5,5096,14,990,106,8,30,-1.61848,1.51792,-14.6238,0.349066,0,0.0457616,39.9609,-22.6688,42.3973,0.211266,2.72556,0,1.78641,2.38419e-07,0.0457616,
Thu Feb 15 18:54:56 2018,24379125,559.583,1515,1517,1642,1514,1940,1940,0.0704269,0.211266,1.58521,2.38419e-07,0.5,0.5,5102,20,990,74,30,12,-0.502782,-0.790087,-13.8385,0.250093,-0.0138349,0.142606,39.9609,-22.6688,42.3973,0.211266,2.95873,0.0704269,1.56913,2.38419e-07,0.142606,
Thu Feb 15 18:54:56 2018,24389126,559.583,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5102,20,990,74,30,12,-1.5275,-2.81558,-14.188,0.188368,0.175597,0.263928,39.9609,-22.6688,42.3973,0.211266,3.22208,0.0704269,1.64474,2.38419e-07,0.263928,
Thu Feb 15 18:54:56 2018,24399127,559.583,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5090,20,982,72,8,30,-1.82438,-3.72059,-14.4466,0.216038,0.107487,0.179854,39.9609,-22.6688,42.3973,0.211266,3.12747,0,1.81843,2.38419e-07,0.179854,
Thu Feb 15 18:54:56 2018,24409128,559.583,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5090,20,982,72,8,30,0.866701,-1.89142,-14.1354,0.326717,0.107487,0.110679,39.9609,-22.6688,42.3973,0.211266,3.13632,0,2.23565,2.38419e-07,0.110679,
Thu Feb 15 18:54:56 2018,24419129,559.583,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5100,16,994,72,8,28,1.55623,0.114922,-12.5935,0.371414,-0.0308625,0.203267,39.9609,-22.6688,42.3973,0.211266,3.37182,0,2.41118,2.38419e-07,0.203267,
Thu Feb 15 18:54:56 2018,24429130,559.583,1514,1517,1642,1514,1940,1940,0,0.211266,1.58521,2.38419e-07,0.5,0.5,5100,16,994,72,8,28,0.732626,1.6089,-8.65743,0.528919,-0.216038,0.236258,39.9609,-22.6688,42.3973,0.211266,3.44758,0,2.62717,2.38419e-07,0.236258,
Thu Feb 15 18:54:56 2018,24439131,560.226,1514,1517,1643,1514,1940,1940,0,0.211266,1.58627,2.38419e-07,0.5,0.5,5096,14,978,106,28,14,0.277727,1.65679,-5.19063,0.544883,-0.494864,0.146863,39.9609,-22.6688,42.3973,0.211266,3.47619,0,2.74615,2.38419e-07,0.146863,
Thu Feb 15 18:54:56 2018,24449132,560.226,1514,1517,1643,1514,1940,1940,0,0.211266,1.58627,2.38419e-07,0.5,0.5,5096,14,978,106,28,14,1.84832,4.81713,-2.14042,0.312882,-0.0351194,0.080881,39.9609,-22.6688,42.3973,0.211266,3.52796,0,2.74773,2.38419e-07,0.080881,
Thu Feb 15 18:54:56 2018,24459133,560.226,1514,1517,1643,1514,1940,1940,0,0.211266,1.58627,2.38419e-07,0.5,0.5,5090,30,986,34,8,28,1.66636,4.02705,-1.43652,0.245836,0.240515,0.153248,39.9609,-22.6688,42.3973,0.211266,3.68983,0,2.62468,2.38419e-07,0.153248,
Thu Feb 15 18:54:56 2018,24469134,560.226,1514,1517,1643,1514,1940,1940,0,0.211266,1.58627,2.38419e-07,0.5,0.5,5090,30,986,34,8,28,1.99198,0.181959,-3.35667,0.160698,0.566167,0.183047,39.9609,-22.6688,42.3973,0.211266,3.88237,0,2.55659,2.38419e-07,0.183047,
Thu Feb 15 18:54:56 2018,24479135,556.906,1515,1517,1643,1514,1940,1940,0.0704269,0.211266,1.58627,2.38419e-07,0.5,0.5,5092,20,968,86,28,12,2.28407,1.15879,-3.66792,0.187303,0.721544,0.139413,39.9609,-22.6688,42.3973,0.211266,3.97387,0,2.60163,2.38419e-07,0.139413,
Thu Feb 15 18:54:56 2018,24489136,556.906,1515,1517,1657,1514,1940,1940,0.0704269,0.211266,1.60106,2.38419e-07,0.5,0.5,5092,20,968,86,28,12,0.684742,1.28329,-7.38851,0.273506,0.803489,0.154313,39.9609,-22.6688,42.3973,0.211266,3.93715,0.0704269,2.6028,2.38419e-07,0.154313,
Thu Feb 15 18:54:56 2018,24499137,556.906,1514,1517,1657,1514,1940,1940,0,0.211266,1.60106,2.38419e-07,0.5,0.5,5090,16,968,92,8,28,1.81959,1.64242,-4.707,0.303304,0.922682,0.200074,39.9609,-20.475,41.6965,0.211266,3.99861,0.0704269,2.58638,2.38419e-07,0.200074,
Thu Feb 15 18:54:56 2018,24509138,556.906,1514,1517,1659,1514,1940,1940,0,0.211266,1.60317,2.38419e-07,0.5,0.5,5090,16,968,92,8,28,0.842759,2.37026,-5.05177,0.310753,0.974829,0.164955,39.9609,-20.475,41.6965,0.211266,4.06141,0,2.66396,2.38419e-07,0.164955,
Thu Feb 15 18:54:56 2018,24519139,556.906,1514,1520,1659,1514,1940,1940,0,0.422539,1.60317,2.38419e-07,0.5,0.5,5074,34,986,90,8,30,1.79086,1.83396,-10.1706,0.261799,0.639599,0.17134,39.9609,-20.475,41.6965,0.211266,4.13755,0,2.74208,2.38419e-07,0.17134,
Thu Feb 15 18:54:56 2018,24529140,556.906,1514,1520,1659,1514,1940,1940,0,0.422539,1.60317,2.38419e-07,0.5,0.5,5074,34,986,90,8,30,-0.167594,1.78129,-9.9503,0.297983,0.578938,0.172404,39.9609,-20.475,41.6965,0.422539,4.28014,0,2.91822,2.38419e-07,0.172404,
Thu Feb 15 18:54:56 2018,24539141,559.583,1514,1520,1659,1514,1940,1940,0,0.422539,1.60317,2.38419e-07,0.5,0.5,5104,12,962,98,30,28,-1.19231,-0.35913,-9.6199,0.0234129,0.667269,0.125578,39.9609,-20.475,41.6965,0.422539,4.12131,0,3.29053,2.38419e-07,0.125578,
Thu Feb 15 18:54:56 2018,24549142,559.583,1515,1538,1659,1514,1940,1940,0.0704269,1.69014,1.60317,2.38419e-07,0.5,0.5,5104,12,962,98,30,28,-1.29287,-2.22661,-11.315,0.212845,0.766241,0.0500185,39.9609,-20.475,41.6965,0.422539,4.21922,0,3.67157,2.38419e-07,0.0500185,
Thu Feb 15 18:54:56 2018,24559143,559.583,1515,1538,1659,1514,1940,1940,0.0704269,1.69014,1.60317,2.38419e-07,0.5,0.5,5094,14,964,78,8,28,0.201113,-3.23696,-9.28471,0.019156,0.667269,0.094716,39.9609,-20.475,41.6965,1.69014,4.39551,0.0704269,4.39249,2.38419e-07,0.094716,
