today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 00:33:20 2019,12670758,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5388,5598,1212,2,8,28,-0.181959,-0.354342,-8.6718,0.0180918,-0.296919,0.0180918,-17.4563,34.425,33.8789,-1.20206,4.95521,-0.505021,2.10012,1.5951,0.000206879,-0,-0,
Thu Sep 26 00:33:20 2019,12680759,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5388,5598,1212,2,8,28,-0.656011,-0.263362,-8.87291,0.0138349,-0.303304,0.00851379,-17.4563,34.425,33.8789,-4.22843,5.24352,-0.546168,2.09951,1.55334,0.000205848,-0,-0,
Thu Sep 26 00:33:20 2019,12690760,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5402,5558,1206,6,28,10,-1.33118,-0.138864,-8.95431,-0.0106422,-0.279891,-0,-17.4563,34.425,33.8789,-8.45585,5.52329,-0.598851,2.08286,1.48401,0.000204976,-0,-0,
Thu Sep 26 00:33:20 2019,12700761,1086.67,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5402,5558,1206,6,28,10,-0.59855,-0.42138,-9.79228,-0.00212845,-0.224551,-0.0180918,-17.4563,34.425,33.8789,-3.49784,5.79391,-0.66805,2.05101,1.38296,0.000204739,-0,-0,
Thu Sep 26 00:33:20 2019,12710762,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5382,5550,1214,8,8,28,-0.483629,-0.373495,-10.2472,-0.0766241,-0.228808,0.00319267,-17.4563,34.425,33.8789,-2.70214,6.08161,-0.745978,2.03046,1.28448,0.000204146,-0,-0,
Thu Sep 26 00:33:20 2019,12720763,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5382,5550,1214,8,8,28,-1.01993,-0.454898,-9.9503,-0.019156,-0.236258,0.019156,-17.4563,34.425,33.8789,-5.85252,6.37022,-0.828392,2.00487,1.17647,0.000203227,-0,-0,
Thu Sep 26 00:33:20 2019,12730764,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5404,5540,1212,2,6,26,-1.35512,0.129287,-9.43315,-0.00319267,-0.237322,-0.00106422,-17.4563,34.425,33.8789,-8.17489,6.65701,-0.921988,1.97213,1.05014,0.000202522,-0,-0,
Thu Sep 26 00:33:20 2019,12740765,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5404,5540,1212,2,6,26,-1.15879,-0.0143652,-9.50977,0.00212845,-0.225616,0.0159634,-17.4563,34.425,33.8789,-6.94742,6.94013,-1.03166,1.93123,0.899568,0.000201993,-0,-0,
Thu Sep 26 00:33:20 2019,12750766,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5380,5522,1214,0,8,28,-0.861913,0.0622492,-9.85453,0.0393763,-0.230937,0.0148991,-17.4563,34.425,33.8789,-4.99858,7.22814,-1.15366,1.89118,0.737516,0.00020123,-0,-0,
Thu Sep 26 00:33:20 2019,12760767,1087.24,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5380,5522,1214,0,8,28,-0.995988,0.11971,-9.77792,0.0659819,-0.240515,0.0042569,-17.4563,34.425,33.8789,-5.81615,7.51736,-1.28242,1.84856,0.566139,0.000200183,-0,-0,
Thu Sep 26 00:33:20 2019,12770768,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5402,5548,1222,8,30,10,-1.04866,-0.177171,-10.1945,0.0851379,-0.221359,-0.00106422,-17.4563,34.425,33.8789,-5.87309,7.79835,-1.41664,1.79471,0.378076,0.000199201,-0,-0,
Thu Sep 26 00:33:20 2019,12780769,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5402,5548,1222,8,30,10,-0.718261,-0.430956,-9.70131,0.0361836,-0.175597,0.00638535,-17.4563,34.425,33.8789,-4.23431,8.07172,-1.55467,1.73137,0.176706,0.000198376,-0,-0,
Thu Sep 26 00:33:20 2019,12790770,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5374,5538,1218,0,8,28,-0.282516,0.124498,-10.2472,0.00319267,-0.212845,0.0127707,-17.4563,34.425,33.8789,-1.57925,8.36887,-1.69012,1.68963,-0.000495791,0.000197355,-0,-0,
Thu Sep 26 00:33:20 2019,12800771,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5374,5538,1218,0,8,28,-1.0343,-0.143652,-9.74919,0.0564039,-0.163891,0.00319267,-17.4563,34.425,33.8789,-6.05588,8.64133,-1.82038,1.62143,-0.198951,0.000195897,-0,-0,
Thu Sep 26 00:33:20 2019,12810772,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1216,2,30,14,-0.656011,-0.852336,-9.01178,0.0202203,-0.125578,0.00744957,-17.4563,34.425,33.8789,-4.1635,8.91683,-1.94955,1.55583,-0.393724,0.000194677,-0,-0,
Thu Sep 26 00:33:20 2019,12820773,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1216,2,30,14,0.0814029,-0.474052,-10.568,-0.0276698,-0.209652,0.00319267,-17.4563,34.425,33.8789,0.441327,9.2274,-2.07354,1.52346,-0.550077,0.000193553,-0,-0,
Thu Sep 26 00:33:20 2019,12830774,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5548,1210,2,30,10,-0.828394,-0.244209,-9.67736,-0.0148991,-0.136221,0.0404405,-17.4563,34.425,33.8789,-4.89266,9.49284,-2.18687,1.44493,-0.741942,0.000191922,-0,-0,
Thu Sep 26 00:33:20 2019,12840775,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5548,1210,2,30,10,-0.47884,-0.995988,-10.0509,0.00106422,-0.0798168,0.0340552,-17.4563,34.425,33.8789,-2.72761,9.76316,-2.29372,1.37229,-0.921428,0.000190356,-0,-0,
Thu Sep 26 00:33:20 2019,12850776,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1214,2,28,10,-0.268151,-0.0526724,-8.23127,-0.0670461,-0.213909,-0.0042569,-17.4563,34.425,33.8789,-1.86587,10.0881,-2.39435,1.35284,-1.04151,0.000189004,-0,-0,
Thu Sep 26 00:33:20 2019,12860777,1087.04,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1214,2,28,10,-1.69031,-0.0574608,-8.64786,-0.0478901,-0.229872,-0.0117065,-17.4563,34.425,33.8789,-11.0596,10.3791,-2.49392,1.29757,-1.19635,0.000187414,-0,-0,
Thu Sep 26 00:33:20 2019,12870778,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5370,5540,1000,120,26,28,0.459687,0.861913,-11.2863,-0.0202203,-0.351194,-0.0979086,-17.4563,34.425,33.8789,2.33236,10.7003,-2.59605,1.27097,-1.32509,0.000186695,-0,-0,
Thu Sep 26 00:33:20 2019,12880779,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5370,5540,1000,120,26,28,0.162806,-0.766145,-10.7452,0.262863,-0.420369,-0.122386,-17.4563,34.425,33.8789,0.868052,11.0066,-2.68492,1.22754,-1.45738,0.000185775,-0,-0,
Thu Sep 26 00:33:20 2019,12890780,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5406,5534,1058,100,26,28,0.191536,-0.426168,-8.41801,-0.141542,-0.739636,-0.0553397,-17.4563,34.425,33.8789,1.30343,11.3846,-2.75103,1.2517,-1.49933,0.000185554,-0,-0,
Thu Sep 26 00:33:20 2019,12900781,1085.76,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5406,5534,1058,100,26,28,1.67115,0.708684,-7.13472,-0.155377,-1.58144,-0.0404405,-17.4563,34.425,33.8789,13.1826,11.9122,-2.78542,1.41227,-1.37314,0.000187048,0,0,
Thu Sep 26 00:33:20 2019,12910782,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5514,1094,78,28,10,1.02472,0.742203,-11.6693,0.0830095,-1.92625,-0.0106422,-17.4563,34.425,33.8789,5.01844,12.2975,-2.77552,1.41768,-1.35784,0.000189953,0,0,
Thu Sep 26 00:33:20 2019,12920783,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5514,1094,78,28,10,0.148441,0.497994,-6.94318,0.112808,-2.21571,0.0319267,-17.4563,34.425,33.8789,1.22476,12.6669,-2.73291,1.40211,-1.3308,0.000194074,0,0,
Thu Sep 26 00:33:20 2019,12930784,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5424,5534,1118,60,28,12,-0.464475,0.665588,-5.81791,0.155377,-2.68078,-0.0212845,-17.4563,34.425,33.8789,-4.56455,13.0866,-2.68087,1.43069,-1.25018,0.000201031,0,0,
Thu Sep 26 00:33:20 2019,12940785,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5424,5534,1118,60,28,12,1.16358,-2.09253,-8.30309,-0.0957802,-2.92555,0.00638535,-17.4563,34.425,33.8789,7.97739,13.4432,-2.62306,1.39107,-1.232,0.000211019,0,0,
Thu Sep 26 00:33:20 2019,12950786,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5538,1126,48,28,30,1.49877,-1.67115,-6.53617,-0.052147,-3.5279,0.061725,-17.4563,34.425,33.8789,12.9149,13.9022,-2.53733,1.44755,-1.08978,0.000222835,0,0,
Thu Sep 26 00:33:20 2019,12960787,1086.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5538,1126,48,28,30,-0.565032,-0.622492,-7.41245,0.0542754,-3.67796,-0.0212845,-17.4563,34.425,33.8789,-4.35908,14.2317,-2.42151,1.36983,-1.05168,0.000237486,0,0,
Thu Sep 26 00:33:20 2019,12970788,1087.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5584,1086,78,8,30,0.814029,-0.622492,-12.8952,-0.223487,-3.9057,-0.0904591,-17.4563,34.425,33.8789,3.6121,14.5834,-2.29902,1.31483,-0.984193,0.000254923,0,0,
Thu Sep 26 00:33:20 2019,12980789,1087.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5584,1086,78,8,30,-2.82995,-0.54109,-10.1849,-0.159634,-4.62405,-0.0319267,-17.4563,34.425,33.8789,-15.5283,15.0757,-2.19021,1.39398,-0.796232,0.000274963,0,0,
Thu Sep 26 00:33:20 2019,12990790,1087.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5584,1042,84,30,30,-4.05578,2.44209,3.15077,-0.290533,-4.86138,-0.125578,-17.4563,34.425,33.8789,-127.842,15.4302,-2.22894,1.32932,-0.899612,0.000299108,0,0,
Thu Sep 26 00:33:20 2019,13000791,1087.68,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5584,1042,84,30,30,-2.02071,-1.48919,-9.53371,0.163891,-4.45697,-0.144735,-17.4563,34.425,33.8789,-11.967,15.6008,-2.52321,1.08929,-1.43392,0.000323386,0,0,
Thu Sep 26 00:33:20 2019,13010792,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5606,1060,110,28,12,-3.89776,-0.277727,-6.37336,-0.45336,-4.60703,-0.0776884,-17.4563,34.425,33.8789,-31.4487,15.9303,-2.95587,1.01749,-1.93838,0.000346908,0,0,
Thu Sep 26 00:33:20 2019,13020793,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5606,1060,110,28,12,-5.22894,0.627281,-2.83473,0.135156,-4.65705,-0.0723673,-17.4563,34.425,33.8789,-61.5368,16.2311,-3.46933,0.920527,-2.5488,0.000373439,0,0,
Thu Sep 26 00:33:20 2019,13030794,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5366,5568,1066,98,28,10,-4.56335,-2.07817,-17.8655,0.498057,-3.86633,-0.0862022,-17.4563,34.425,33.8789,-14.3286,16.291,-4.08541,0.597943,-3.48746,0.000398002,0,0,
Thu Sep 26 00:33:20 2019,13040795,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5366,5568,1066,98,28,10,-7.66145,-0.0766145,-1.16837,-0.228808,-4.10046,0.107487,-17.4563,34.425,33.8789,-81.3293,16.6446,-4.79559,0.58136,-4.21423,0.000422728,0,0,
Thu Sep 26 00:33:20 2019,13050796,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5580,1074,82,28,30,-8.63828,-0.483629,-0.349553,-0.279891,-3.61836,0.19156,-17.4563,34.425,33.8789,-87.6828,16.7929,-5.67709,0.36772,-5.30937,0.00045141,0,0,
Thu Sep 26 00:33:20 2019,13060797,1085.65,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5362,5580,1074,82,28,30,-10.7643,-0.708684,-1.7334,-0.00851379,-2.62118,0.194753,-17.4563,34.425,33.8789,-80.8521,16.7937,-6.78081,0.0296975,-6.75112,0.000472348,0,0,
Thu Sep 26 00:33:20 2019,13070798,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5396,5522,1068,82,6,28,-13.0101,0.651223,-5.51624,0.0202203,-2.20401,0.1309,-17.4563,34.425,33.8789,-67.0233,16.9607,-8.06376,-0.120769,-8.18452,0.000491958,0,0,
Thu Sep 26 00:33:20 2019,13080799,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5396,5522,1068,82,6,28,-13.4602,1.3216,-8.2169,-0.224551,-1.61017,0.0436332,-17.4563,34.425,33.8789,-58.5977,17.0771,-9.46534,-0.306405,-9.77175,0.000508319,0,0,
Thu Sep 26 00:33:20 2019,13090800,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5576,1076,82,8,26,-14.1162,1.32639,-1.15879,-0.176661,-1.00995,-0.0830095,-17.4563,34.425,33.8789,-85.3072,17.1916,-10.9664,-0.476858,-11.4433,0.000521543,0,0,
Thu Sep 26 00:33:20 2019,13100801,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5576,1076,82,8,26,-13.3022,0.684742,-4.54898,-0.220294,-0.161762,-0.106422,-17.4563,34.425,33.8789,-71.1208,17.2351,-12.582,-0.698978,-13.281,0.000530009,0,0,
Thu Sep 26 00:33:20 2019,13110802,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5532,1094,78,28,12,-12.0716,1.14922,-3.14598,-0.172404,0.620443,-0.0904591,-17.4563,34.425,33.8789,-75.3931,17.2975,-14.2987,-0.881501,-15.1802,0.000534304,0,0,
Thu Sep 26 00:33:20 2019,13120803,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5372,5532,1094,78,28,12,-10.6255,0.325611,-7.25443,-0.0851379,1.35901,0.0138349,-17.4563,34.425,33.8789,-55.6771,17.3724,-16.0775,-1.03323,-17.1107,0.00053352,-0,-0,
Thu Sep 26 00:33:20 2019,13130804,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5578,1098,76,28,10,-11.3246,1.30723,-5.42047,0.0734315,1.75916,0.139413,-17.4563,34.425,33.8789,-64.4221,17.5442,-17.8815,-1.07542,-18.9569,0.000528363,-0,-0,
Thu Sep 26 00:33:20 2019,13140805,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5384,5578,1098,76,28,10,-10.3956,0.258574,-7.19697,0.0744957,2.30511,0.236258,16.7438,34.0664,35.6074,-55.3049,17.6743,-19.691,-1.14992,-20.8409,0.000520813,-0,-0,
Thu Sep 26 00:33:20 2019,13150806,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5400,5516,1094,76,26,10,-10.2185,-0.579397,-1.3216,0.0542754,2.76805,0.261799,16.7438,34.0664,35.6074,-82.6307,17.8282,-21.5156,-1.191,-22.7066,0.000508148,-0,-0,
Thu Sep 26 00:33:20 2019,13160807,1085.83,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5400,5516,1094,76,26,10,-9.07881,-1.15879,-4.39097,0.0436332,3.39488,0.257542,16.7438,34.0664,35.6074,-64.1893,17.9351,-23.3726,-1.269,-24.6416,0.000495801,-0,-0,
Thu Sep 26 00:33:20 2019,13170808,1085.03,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5406,5540,1100,76,28,10,-6.04296,-0.967257,-10.3286,0.0702388,3.89613,0.216038,16.7438,34.0664,35.6074,-30.3307,18.0779,-25.2113,-1.30118,-26.5125,0.000477515,-0,-0,
Thu Sep 26 00:33:20 2019,13180809,1085.03,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5406,5540,1100,76,28,10,-4.707,1.29287,-7.53695,0.0148991,3.99723,0.094716,16.7438,34.0664,35.6074,-31.9858,18.3355,-26.9467,-1.21605,-28.1627,0.000459914,-0,-0,
Thu Sep 26 00:33:20 2019,13190810,1085.03,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5526,1110,74,26,10,-4.35266,-1.35033,-9.41879,0.112808,4.06747,0.0042569,16.7438,34.0664,35.6074,-24.8029,18.6018,-28.5452,-1.12511,-29.6703,0.000437722,-0,-0,
Thu Sep 26 00:33:20 2019,13200811,1085.03,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5392,5526,1110,74,26,10,-5.27203,0.0143652,1.70946,0.108551,3.80034,-0.0287341,16.7438,34.0664,35.6074,-107.965,18.9648,-30.079,-0.945199,-31.0242,0.000417941,-0,-0,
Thu Sep 26 00:33:20 2019,13210812,1085.08,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5378,5560,1104,70,8,28,-1.49877,-1.12049,-15.3373,0.0872664,3.80886,0.0308625,16.7438,34.0664,35.6074,-5.58128,19.2489,-31.6014,-0.852544,-32.4539,0.000396255,-0,-0,
Thu Sep 26 00:33:20 2019,13220813,1085.08,1513,1510,1088,1513,1088,1514,-0.0469513,-0.187798,0.9,-0.281677,-0.5,-1.19209e-07,5378,5560,1104,70,8,28,-3.2226,1.76213,-6.34463,-0.00851379,3.51726,0.0606608,16.7438,34.0664,35.6074,-26.9272,19.6189,-33.0129,-0.682305,-33.6952,0.000373062,-0,-0,
