today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=1e-09, kded(D)=0.00055,signal, mad_pitch
Thu Sep 26 02:20:22 2019,7358927,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5540,1234,0,28,28,-0.0670376,-0.0670376,10.1227,0.0234129,-0.0127707,0.00212845,26.7188,33.7078,-60.8438,-179.621,3.15493,-22.6406,1.85672,-20.7839,-0.101265,-1.17702e-13,-0.00129473,0.281685,34.0366,
Thu Sep 26 02:20:22 2019,7368928,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,30,0.0143652,0.134075,9.8689,0.00319267,-0.0244772,0.0148991,26.7188,33.7078,-60.8438,179.917,3.44476,-26.0678,1.92587,-24.1419,-0.101331,-1.11122e-13,-0.00122234,0.281685,34.0588,
Thu Sep 26 02:20:22 2019,7378929,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,30,-0.0574608,-0.047884,9.96946,0.0212845,-0.0234129,0.0148991,26.7188,33.7078,-60.8438,-179.67,3.73094,-29.1047,1.97837,-27.1264,-0.101401,-1.15833e-13,-0.00127417,0.281685,34.082,
Thu Sep 26 02:20:22 2019,7388930,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,30,-0.124498,-0.383072,10.2232,0.019156,-0.0180918,0.0127707,26.7188,33.7078,-60.8438,-179.302,4.01589,-32.1123,2.01778,-30.0945,-0.101475,-1.23825e-13,-0.00136208,0.281685,34.1067,
Thu Sep 26 02:20:22 2019,7398931,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1234,0,26,28,-0.0383072,-0.0335188,10.0844,-0.0308625,-0.0266056,0.00319267,26.7188,33.7078,-60.8438,-179.783,4.30481,-35.4207,2.05001,-33.3707,-0.101551,-1.26762e-13,-0.00139439,0.281685,34.1321,
Thu Sep 26 02:20:22 2019,7408932,1044.46,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1234,0,26,28,-0.0335188,0.0861913,10.1131,-0.0148991,-0.0202203,0.0127707,26.7188,33.7078,-60.8438,-179.81,4.58946,-38.9925,2.06769,-36.9248,-0.101618,-1.1076e-13,-0.00121836,0.281685,34.1542,
Thu Sep 26 02:20:22 2019,7418933,1043.9,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5548,1234,0,26,28,-0.114922,-0.158017,10.2424,0.0180918,-0.0266056,0.0170276,26.7188,33.7078,-60.8438,-179.357,4.87777,-42.7919,2.07955,-40.7123,-0.101689,-1.19495e-13,-0.00131445,0.281685,34.1781,
Thu Sep 26 02:20:22 2019,7428934,1043.9,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5550,1234,0,30,28,-0.186748,-0.45011,10.094,0.00106422,-0.0223487,0.0127707,26.7188,33.7078,-60.8438,-178.94,5.16303,-46.784,2.07964,-44.7043,-0.101763,-1.21956e-13,-0.00134151,0.281685,34.2025,
Thu Sep 26 02:20:22 2019,7438935,1043.9,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5550,1234,0,30,28,-0.196325,-0.21069,10.1323,-0.0393763,-0.0170276,0.00744957,26.7188,33.7078,-60.8438,-178.89,5.44798,-50.936,2.07158,-48.8644,-0.10184,-1.29719e-13,-0.00142691,0.281685,34.2285,
Thu Sep 26 02:20:22 2019,7448936,1043.9,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5536,1234,0,30,28,-0.124498,0.177171,10.1418,0,-0.019156,-0.00638535,26.7188,33.7078,-60.8438,-179.297,5.73507,-55.2187,2.05842,-53.1603,-0.101913,-1.21098e-13,-0.00133207,0.281685,34.2527,
Thu Sep 26 02:20:22 2019,7458937,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5536,1234,0,30,28,0.0814029,0.0670376,10.1179,0.0340552,-0.0159634,0.0180918,26.7188,33.7078,-60.8438,179.539,6.02064,-59.2668,2.03716,-57.2296,-0.101976,-1.05247e-13,-0.00115772,0.281685,34.2737,
Thu Sep 26 02:20:22 2019,7468938,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5536,1234,0,30,28,-0.205901,0.0287304,10.1131,0.0287341,-0.0308625,0.0308625,26.7188,33.7078,-60.8438,-178.834,6.31138,-62.7462,2.01497,-60.7312,-0.102053,-1.28136e-13,-0.00140949,0.281685,34.2994,
Thu Sep 26 02:20:22 2019,7478939,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5546,1234,0,28,28,-0.948104,-0.335188,9.90242,-0.0117065,-0.0446974,0.113872,26.7188,33.7078,-60.8438,-174.531,6.60183,-66.0259,1.98677,-64.0391,-0.10213,-1.28498e-13,-0.00141348,0.281685,34.3251,
Thu Sep 26 02:20:22 2019,7488940,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5392,5546,1234,0,28,28,-1.5275,-0.684742,10.0461,-0.156441,-0.0649177,0.235194,26.7188,33.7078,-60.8438,-171.355,6.8941,-69.4375,1.95521,-67.4823,-0.102195,-1.0807e-13,-0.00118877,0.281685,34.3467,
Thu Sep 26 02:20:22 2019,7498941,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5550,1234,0,28,28,-1.73819,-0.148441,10.094,-0.230937,-0.0595966,0.367157,26.7188,33.7078,-60.8438,-170.23,7.17905,-72.9459,1.91195,-71.034,-0.102307,-1.8631e-13,-0.00204941,0.281685,34.3839,
Thu Sep 26 02:20:22 2019,7508942,1044.3,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1236,0,28,28,-1.90578,-0.387861,10.4914,-0.119193,-0.0681104,0.477837,26.7188,33.7078,-60.8438,-169.704,7.46797,-76.524,1.86895,-74.655,-0.102495,-3.13549e-13,-0.00344904,0.281685,34.4467,
Thu Sep 26 02:20:22 2019,7518943,1044.42,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1236,0,28,28,-2.55701,-0.383072,9.98382,-0.0893948,-0.0553397,0.590644,26.7188,33.7078,-60.8438,-165.635,7.75079,-80.1464,1.81671,-78.3297,-0.102768,-4.5496e-13,-0.00500456,0.281685,34.5377,
Thu Sep 26 02:20:22 2019,7528944,1044.42,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1236,0,28,28,-1.38864,0.344765,11.3006,0.0383121,0.0468259,0.461873,26.7188,33.7078,-60.8438,-172.995,8.008,-83.7945,1.73756,-82.0569,-0.103105,-5.61848e-13,-0.00618032,0.281685,34.65,
Thu Sep 26 02:20:22 2019,7538945,1044.42,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1234,0,28,28,-0.402226,0.746991,10.1466,0.00744957,0.0468259,0.333102,26.7188,33.7078,-60.8438,-177.73,8.29448,-87.4668,1.68657,-85.7802,-0.103562,-7.61166e-13,-0.00837282,0.281685,34.8023,
Thu Sep 26 02:20:22 2019,7548946,1044.42,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1234,0,28,28,-1.18752,0.488417,11.2144,0.269249,0.0564039,0.21923,26.7188,33.7078,-60.8438,-173.955,8.57822,-91.1597,1.63092,-89.5288,-0.103983,-7.02209e-13,-0.0077243,0.281685,34.9427,
Thu Sep 26 02:20:22 2019,7558947,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5396,5546,1234,0,28,28,-1.24498,-0.991199,11.0468,0.252221,0.227744,0.00638535,26.7188,33.7078,-60.8438,-173.57,8.81561,-94.8546,1.52951,-93.325,-0.104373,-6.50005e-13,-0.00715006,0.281685,35.0727,
Thu Sep 26 02:20:22 2019,7568948,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5396,5546,1234,0,28,28,-0.354342,-0.143652,10.3046,0.10323,0.223487,-0.262863,26.7188,33.7078,-60.8438,-178.031,9.10331,-98.5371,1.47907,-97.0581,-0.104757,-6.40659e-13,-0.00704725,0.281685,35.2008,
Thu Sep 26 02:20:22 2019,7578949,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5554,1234,0,28,28,-0.162806,0.253785,9.44273,0.166019,0.310753,-0.276698,26.7188,33.7078,-60.8438,-179.012,9.36479,-102.204,1.40225,-100.801,-0.105035,-4.63009e-13,-0.0050931,0.281685,35.2934,
Thu Sep 26 02:20:22 2019,7588950,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1234,0,28,30,0.0047884,0.215478,9.13148,0.119193,0.395891,-0.365029,26.7188,33.7078,-60.8438,179.97,9.62688,-105.509,1.32725,-104.181,-0.10537,-5.57175e-13,-0.00612892,0.281685,35.4049,
Thu Sep 26 02:20:22 2019,7598951,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1234,0,28,30,0.694318,-0.47884,8.89207,0.102166,0.428882,-0.434204,26.7188,33.7078,-60.8438,175.535,9.9039,-107.798,1.26791,-106.53,-0.105775,-6.75468e-13,-0.00743015,0.281685,35.54,
Thu Sep 26 02:20:22 2019,7608952,1044.33,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1234,0,28,30,1.47483,-0.847547,8.80109,0.0266056,0.534241,-0.464002,26.7188,33.7078,-60.8438,170.487,10.1602,-108.824,1.18899,-107.635,-0.106212,-7.29294e-13,-0.00802223,0.281685,35.6858,
Thu Sep 26 02:20:22 2019,7618953,1044.21,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1234,0,8,12,2.37505,-0.272939,9.64863,-0.189432,0.553397,-0.572553,26.7188,33.7078,-60.8438,166.171,10.4412,-108.708,1.13591,-107.572,-0.106799,-9.78394e-13,-0.0107623,0.281685,35.8815,
Thu Sep 26 02:20:22 2019,7628954,1044.21,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1234,0,8,12,0.909797,0.430956,9.81623,-0.0744957,0.592773,-0.488479,26.7188,33.7078,-60.8438,174.705,10.7164,-107.552,1.07751,-106.474,-0.107444,-1.07473e-12,-0.0118221,0.281685,36.0964,
Thu Sep 26 02:20:22 2019,7638955,1044.21,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5410,5540,1236,0,28,28,0.636858,-0.177171,10.6207,0.0308625,0.746021,-0.369286,26.7188,33.7078,-60.8438,176.569,10.959,-105.434,0.9888,-104.446,-0.108065,-1.03371e-12,-0.0113708,0.281685,36.3032,
Thu Sep 26 02:20:22 2019,7648956,1044.21,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5410,5540,1236,0,28,28,1.80523,0.0191536,10.8553,-0.0968444,0.784333,-0.345873,26.7188,33.7078,-60.8438,170.558,11.2345,-102.44,0.935394,-101.505,-0.108916,-1.41947e-12,-0.0156141,0.281685,36.5871,
Thu Sep 26 02:20:22 2019,7658957,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5410,5550,1234,0,28,28,2.89698,-0.296881,9.82102,-0.0787526,0.904591,-0.128771,26.7188,33.7078,-60.8438,163.565,11.4865,-98.6704,0.860539,-97.8098,-0.109946,-1.7168e-12,-0.0188848,0.281685,36.9304,
Thu Sep 26 02:20:22 2019,7668958,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5390,5538,1234,0,30,28,1.99198,0.550666,11.6693,-0.260735,0.938646,-0.0830095,26.7188,33.7078,-60.8438,170.313,11.7632,-94.2182,0.812421,-93.4058,-0.111271,-2.20726e-12,-0.0242799,0.281685,37.3719,
Thu Sep 26 02:20:22 2019,7678959,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5390,5538,1234,0,30,28,0.694318,-0.502782,10.1706,-0.0702388,1.06529,0.107487,26.7188,33.7078,-60.8438,176.095,12.0134,-89.1467,0.739953,-88.4068,-0.112807,-2.56145e-12,-0.028176,0.281685,37.8842,
Thu Sep 26 02:20:22 2019,7688960,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5390,5538,1234,0,30,28,0.42138,-0.186748,10.568,-0.105358,1.20151,0.142606,26.7188,33.7078,-60.8438,177.717,12.2609,-83.5088,0.668224,-82.8406,-0.114441,-2.72268e-12,-0.0299495,0.281685,38.4287,
Thu Sep 26 02:20:22 2019,7698961,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1234,0,28,28,1.19231,-0.416591,10.9559,-0.118129,1.26323,0.176661,26.7188,33.7078,-60.8438,173.789,12.5297,-77.3692,0.620484,-76.7487,-0.116432,-3.31896e-12,-0.0365085,0.281685,39.0925,
Thu Sep 26 02:20:22 2019,7708962,1043.19,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1234,0,28,28,0.186748,-0.148441,9.38048,-0.163891,1.36966,0.289469,31.7063,34.0664,-57.041,178.86,12.7857,-70.7947,0.56221,-70.2325,-0.118523,-3.48402e-12,-0.0383242,0.281685,39.7893,
Thu Sep 26 02:20:22 2019,7718963,1042.98,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,8,10,-0.837971,-0.23942,9.8689,-0.169212,1.4516,0.184111,31.7063,34.0664,-57.041,-175.147,13.0487,-64.1753,0.513473,-63.6618,-0.120906,-3.97104e-12,-0.0436815,0.281685,40.5835,
Thu Sep 26 02:20:22 2019,7728964,1042.98,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,8,10,-1.61369,-0.742203,11.0277,-0.0989729,1.54951,0.23945,31.7063,34.0664,-57.041,-171.675,13.3071,-58.2001,0.462566,-57.7375,-0.123295,-3.98193e-12,-0.0438013,0.281685,41.3799,
Thu Sep 26 02:20:22 2019,7738965,1042.98,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,10,-2.35589,-0.593762,10.477,-0.146863,1.62933,0.17134,31.7063,34.0664,-57.041,-167.327,13.5707,-53.1601,0.419197,-52.7409,-0.125776,-4.13595e-12,-0.0454955,0.281685,42.2071,
Thu Sep 26 02:20:22 2019,7748966,1042.98,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,10,-3.35667,-0.435745,10.5776,-0.210716,1.68786,0.124514,31.7063,34.0664,-57.041,-162.394,13.8404,-48.9789,0.383763,-48.5952,-0.128367,-4.31835e-12,-0.0475019,0.281685,43.0708,
Thu Sep 26 02:20:22 2019,7758967,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-4.55856,0.426168,12.0141,-0.0723673,1.73043,0.116,31.7063,34.0664,-57.041,-159.222,14.1147,-45.5829,0.354266,-45.2286,-0.130896,-4.21482e-12,-0.046363,0.281685,43.9137,
Thu Sep 26 02:20:22 2019,7768968,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-5.62159,0.316035,10.1801,-0.0893948,1.76448,0.0840737,31.7063,34.0664,-57.041,-151.092,14.3914,-42.8997,0.328272,-42.5715,-0.133441,-4.24118e-12,-0.046653,0.281685,44.762,
Thu Sep 26 02:20:22 2019,7778969,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5414,5550,1238,0,28,30,-5.89452,-0.158017,11.0804,0.0148991,1.81876,0.0489543,31.7063,34.0664,-57.041,-151.988,14.6624,-40.8616,0.297706,-40.5639,-0.135943,-4.17007e-12,-0.0458708,0.281685,45.596,
Thu Sep 26 02:20:22 2019,7788970,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5414,5550,1238,0,28,30,-5.70299,-0.430956,10.4579,0.00212845,1.84536,-0.0127707,31.7063,34.0664,-57.041,-151.395,14.9412,-39.4147,0.276197,-39.1385,-0.138437,-4.15728e-12,-0.04573,0.281685,46.4274,
Thu Sep 26 02:20:22 2019,7798971,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5396,5536,1234,0,28,28,-6.10521,0.0383072,8.67659,0.00957802,1.83579,-0.0649177,31.7063,34.0664,-57.041,-144.868,15.2304,-38.5079,0.265388,-38.2425,-0.140921,-4.13918e-12,-0.0455309,0.281685,47.2553,
Thu Sep 26 02:20:22 2019,7808972,1042.87,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5396,5536,1234,0,28,28,-5.92325,-0.143652,8.76278,0.0127707,1.93689,-0.0872664,31.7063,34.0664,-57.041,-145.943,15.488,-38.0869,0.224167,-37.8627,-0.143274,-3.92149e-12,-0.0431364,0.281685,48.0396,
Thu Sep 26 02:20:22 2019,7818973,1043.26,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5410,5556,1234,0,28,30,-4.74052,0.459687,7.75721,0.00532112,2.005,-0.180918,31.7063,34.0664,-57.041,-148.571,15.7549,-38.1103,0.194642,-37.9156,-0.145655,-3.96967e-12,-0.0436664,0.281685,48.8335,
Thu Sep 26 02:20:22 2019,7828974,1043.26,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5410,5556,1234,0,28,30,-4.19464,0.584185,6.97192,0.0638535,2.05502,-0.27457,31.7063,34.0664,-57.041,-148.967,16.0271,-38.5465,0.171851,-38.3747,-0.148036,-3.96709e-12,-0.043638,0.281685,49.6269,
Thu Sep 26 02:20:22 2019,7838975,1043.26,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5554,1234,0,28,26,-4.67827,-0.143652,7.34062,0.071303,2.17527,-0.257542,31.7063,34.0664,-57.041,-147.49,16.2791,-39.3608,0.131098,-39.2297,-0.150366,-3.88332e-12,-0.0427166,0.281685,50.4036,
Thu Sep 26 02:20:22 2019,7848976,1043.26,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5384,5554,1234,0,28,26,-5.07092,-0.368707,7.70933,0.0234129,2.25509,-0.339488,31.7063,34.0664,-57.041,-146.665,16.5427,-40.5147,0.104397,-40.4103,-0.152737,-3.95296e-12,-0.0434826,0.281685,51.1942,
Thu Sep 26 02:20:22 2019,7858977,1042.25,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,26,-4.92727,0.0574608,8.28873,-0.0138349,2.35939,-0.352258,31.7063,34.0664,-57.041,-149.271,16.7993,-41.9745,0.0728631,-41.9016,-0.155125,-3.97964e-12,-0.0437761,0.281685,51.9901,
Thu Sep 26 02:20:22 2019,7868978,1042.25,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,26,-5.20021,-0.21069,9.13627,0.0457616,2.45942,-0.264992,31.7063,34.0664,-57.041,-150.352,17.0571,-43.7138,0.0449006,-43.6689,-0.157505,-3.96553e-12,-0.0436208,0.281685,52.7832,
Thu Sep 26 02:20:22 2019,7878979,1042.25,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1234,0,30,26,-6.22971,-1.35033,9.90242,0.0862022,2.5435,-0.183047,31.7063,34.0664,-57.041,-147.826,17.3195,-45.7045,0.0235185,-45.681,-0.16,-4.15865e-12,-0.0457451,0.281685,53.6149,
Thu Sep 26 02:20:22 2019,7888980,1042.25,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1234,0,28,30,-6.39731,-1.79086,10.0556,0.0170276,2.6712,-0.101101,31.7063,34.0664,-57.041,-147.536,17.5694,-47.9136,-0.00809053,-47.9217,-0.162652,-4.41967e-12,-0.0486164,0.281685,54.4989,
Thu Sep 26 02:20:22 2019,7898981,1042.25,1512,1510,1088,1512,1088,1514,-0.0939026,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1234,0,28,30,-5.71256,-0.986411,10.1897,-0.0595966,2.78614,-0.00957802,31.7063,34.0664,-57.041,-150.724,17.823,-50.3144,-0.0334847,-50.3479,-0.16543,-4.63005e-12,-0.0509306,0.281685,55.4249,
