today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:03:24 2019,8383051,1085.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5544,1234,0,26,10,1.2402,-0.349553,9.98861,0.00744957,-0.00638535,0.0148991,20.8406,34.9629,-61.0166,172.922,10.6016,140.613,1.23743,141.851,-0.109973,-0,-0.00689468,
Thu Sep 26 01:03:24 2019,8393052,1085.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,12,1.18752,-0.397437,10.0892,0.0117065,-0.00638535,0.0148991,20.8406,34.9629,-61.0166,173.287,10.888,143.577,1.17893,144.756,-0.110327,-0,-0.00707439,
Thu Sep 26 01:03:24 2019,8403053,1085.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,12,1.20668,-0.397437,10.0269,0.0138349,-0.00851379,0.0148991,20.8406,34.9629,-61.0166,173.138,11.1751,146.401,1.12153,147.523,-0.110682,-0,-0.00710337,
Thu Sep 26 01:03:24 2019,8413054,1085.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1234,0,8,30,1.16837,-0.287304,10.0892,0.00744957,-0.00532112,0.0138349,20.8406,34.9629,-61.0166,173.394,11.4607,149.087,1.06332,150.15,-0.111041,-0,-0.007178,
Thu Sep 26 01:03:24 2019,8423055,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1234,0,8,30,1.23541,-0.272939,10.0078,0.00851379,-0.00319267,0.0106422,20.8406,34.9629,-61.0166,172.963,11.7466,151.635,1.00633,152.641,-0.1114,-0,-0.00716919,
Thu Sep 26 01:03:24 2019,8433056,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,8,30,1.1971,-0.234632,10.0317,0.0106422,-0.00532112,0.0042569,20.8406,34.9629,-61.0166,173.195,12.0337,154.048,0.951553,154.999,-0.111766,-0,-0.00732193,
Thu Sep 26 01:03:24 2019,8443057,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,8,30,1.33596,-0.215478,9.97424,0.00851379,-0.00319267,0.0117065,20.8406,34.9629,-61.0166,172.371,12.3195,156.327,0.896672,157.224,-0.112132,-0,-0.00733421,
Thu Sep 26 01:03:24 2019,8453058,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,28,14,1.20189,-0.244209,10.1131,0.00957802,-0.00319267,0.0138349,20.8406,34.9629,-61.0166,173.223,12.606,158.474,0.843653,159.318,-0.112504,-0,-0.00743221,
Thu Sep 26 01:03:24 2019,8463059,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,28,14,1.26414,-0.263362,10.094,0.0117065,0.00319267,0.0138349,20.8406,34.9629,-61.0166,172.862,12.8906,160.494,0.790206,161.284,-0.112875,-0,-0.0074242,
Thu Sep 26 01:03:24 2019,8473060,1087.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5540,1234,0,6,28,1.20668,-0.320823,10.0892,0.00532112,0.00319267,0.019156,20.8406,34.9629,-61.0166,173.18,13.1771,162.389,0.740068,163.129,-0.113261,-0,-0.00771152,
