today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:57:33 2019,10633314,1088.51,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5538,1196,8,28,14,-0.991199,-0.0622492,-9.03093,0.00744957,-0.0468259,0.0117065,-13.3594,37.8316,31.2861,-6.2635,9.18075,-4.82059,1.55251,-3.26808,0.000175679,-0,-0,
Wed Sep 25 23:57:33 2019,10643315,1088.51,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5538,1196,8,28,14,-0.857124,-0.368707,-10.4627,0.00212845,-0.0532112,0.0138349,-13.3594,37.8316,31.2861,-4.68334,9.46906,-4.99192,1.49468,-3.49724,0.000173941,-0,-0,
Wed Sep 25 23:57:33 2019,10653316,1088.51,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5534,1202,10,28,12,-0.952892,-0.617704,-10.161,0.00532112,-0.0542754,0.0223487,-13.3594,37.8316,31.2861,-5.3575,9.75584,-5.14965,1.43467,-3.71498,0.00017215,-0,-0,
Wed Sep 25 23:57:33 2019,10663317,1088.51,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5534,1202,10,28,12,-0.976834,-0.172383,-10.884,0.0117065,-0.0585323,0.0159634,-13.3594,37.8316,31.2861,-5.12852,10.0435,-5.29391,1.37522,-3.91869,0.00017054,-0,-0,
Wed Sep 25 23:57:33 2019,10673318,1088.51,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5546,1210,6,26,10,-1.09654,-0.517148,-8.96868,-0.00957802,-0.0744957,0.0266056,-13.3594,37.8316,31.2861,-6.97061,10.3346,-5.42724,1.31884,-4.1084,0.000168874,-0,-0,
Wed Sep 25 23:57:33 2019,10683319,1088.68,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5546,1210,6,26,10,-0.90022,-0.0670376,-9.85932,0.0180918,-0.0670461,0.0266056,-13.3594,37.8316,31.2861,-5.21701,10.6189,-5.55167,1.25586,-4.29582,0.000167291,-0,-0,
Wed Sep 25 23:57:33 2019,10693320,1088.68,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5546,1210,6,28,32,-0.919373,-0.110133,-9.93594,-0.019156,-0.0681104,0.0266056,-13.3594,37.8316,31.2861,-5.28654,10.9057,-5.66599,1.19582,-4.47017,0.0001656,-0,-0,
Wed Sep 25 23:57:33 2019,10703321,1088.68,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5546,1210,6,28,32,-1.58496,0.416591,-7.98706,0.0340552,-0.0681104,0.0234129,-13.3594,37.8316,31.2861,-11.224,11.1922,-5.77469,1.13607,-4.63862,0.000164061,-0,-0,
Wed Sep 25 23:57:33 2019,10713322,1088.68,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5550,1214,6,8,32,-1.04387,0.134075,-11.0181,-0.00744957,-0.0595966,0.0244772,-13.3594,37.8316,31.2861,-5.41213,11.4762,-5.88364,1.07478,-4.80886,0.000162952,-0,-0,
Wed Sep 25 23:57:33 2019,10723323,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5550,1214,6,8,32,-1.403,0.268151,-7.29274,0.0106422,-0.0532112,0.0234129,-13.3594,37.8316,31.2861,-10.8897,11.7609,-5.99221,1.01523,-4.97698,0.000161587,-0,-0,
Wed Sep 25 23:57:33 2019,10733324,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5550,1212,4,30,32,-1.45567,0.196325,-7.90087,0.0212845,-0.0383121,0.0138349,-13.3594,37.8316,31.2861,-10.4393,12.0431,-6.10444,0.954572,-5.14987,0.000160528,-0,-0,
Wed Sep 25 23:57:33 2019,10743325,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5550,1212,4,30,32,-1.22104,0.229843,-10.7595,-0.00212845,-0.0234129,0.00744957,-13.3594,37.8316,31.2861,-6.4745,12.3253,-6.22018,0.895465,-5.32472,0.000159402,-0,-0,
Wed Sep 25 23:57:33 2019,10753326,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5550,1216,2,28,10,-1.41258,-0.138864,-8.71489,0.00532112,-0.0138349,0.00957802,-13.3594,37.8316,31.2861,-9.20689,12.609,-6.33337,0.839459,-5.49391,0.000158042,-0,-0,
Wed Sep 25 23:57:33 2019,10763327,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5550,1216,2,28,10,-0.986411,-0.287304,-8.66701,-0.00319267,-0.00638535,-0.00106422,-13.3594,37.8316,31.2861,-6.49302,12.8934,-6.44264,0.785626,-5.65702,0.000156903,-0,-0,
Wed Sep 25 23:57:33 2019,10773328,1087.64,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5534,1216,0,8,32,-0.416591,-0.670376,-12.0189,-0.00212845,0.00957802,0.00532112,-13.3594,37.8316,31.2861,-1.98516,13.1753,-6.54113,0.731071,-5.81006,0.000155246,-0,-0,
Wed Sep 25 23:57:33 2019,10783329,1089.21,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5534,1216,0,8,32,-1.35033,0.354342,-9.21768,0.00851379,0.0266056,0.00212845,-13.3594,37.8316,31.2861,-8.33419,13.4569,-6.62429,0.678099,-5.94619,0.000153376,-0,-0,
Wed Sep 25 23:57:33 2019,10793330,1089.21,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5554,1214,4,32,14,-0.861913,-0.268151,-8.84897,0.00638535,0.0340552,-0,-13.3594,37.8316,31.2861,-5.56321,13.7412,-6.69824,0.629693,-6.06854,0.000151656,-0,-0,
Wed Sep 25 23:57:33 2019,10803331,1089.21,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5554,1214,4,32,14,-0.54109,0.11971,-10.1801,0.00638535,0.0234129,0.019156,-13.3594,37.8316,31.2861,-3.04249,14.0308,-6.76185,0.587984,-6.17386,0.000149645,-0,-0,
Wed Sep 25 23:57:33 2019,10813332,1089.21,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5548,1216,2,8,28,-0.80924,0.129287,-10.1179,0.019156,0.0255414,0.0266056,-13.3594,37.8316,31.2861,-4.57285,14.3166,-6.80984,0.544099,-6.26574,0.000147591,-0,-0,
Wed Sep 25 23:57:33 2019,10823333,1088.12,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5548,1216,2,8,28,-0.976834,-0.292093,-8.68616,0.00638535,0.0351194,0.0297983,-13.3594,37.8316,31.2861,-6.41645,14.6004,-6.8456,0.499847,-6.34575,0.00014562,-0,-0,
Wed Sep 25 23:57:33 2019,10833334,1088.12,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5554,1218,2,6,30,-0.641646,-0.023942,-9.36612,0.00106422,0.0127707,0.0415047,-13.3594,37.8316,31.2861,-3.91905,14.8933,-6.8726,0.46622,-6.40638,0.000143691,-0,-0,
Wed Sep 25 23:57:33 2019,10843335,1088.12,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5554,1218,2,6,30,-1.01035,0.512359,-9.27514,0.0106422,0,0.0351194,-13.3594,37.8316,31.2861,-6.2168,15.1834,-6.89069,0.431064,-6.45962,0.00014195,-0,-0,
Wed Sep 25 23:57:33 2019,10853336,1088.12,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1218,0,28,14,-1.41737,0.440533,-8.37492,0.0212845,0.0244772,0.0404405,-13.3594,37.8316,31.2861,-9.6057,15.4629,-6.90572,0.387062,-6.51866,0.000140342,-0,-0,
Wed Sep 25 23:57:33 2019,10863337,1088.12,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5384,5546,1218,0,28,14,-0.957681,-0.402226,-9.47146,0,0.0159634,0.0361836,-13.3594,37.8316,31.2861,-5.77369,15.7518,-6.92285,0.354379,-6.56847,0.000139008,-0,-0,
Wed Sep 25 23:57:33 2019,10873338,1088.12,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5550,1220,0,6,30,-1.10612,-0.191536,-10.2472,0,-0.0127707,0.0212845,-13.3594,37.8316,31.2861,-6.16088,16.0465,-6.93817,0.328677,-6.6095,0.000137458,-0,-0,
Wed Sep 25 23:57:33 2019,10883339,1087.13,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5550,1220,0,6,30,-1.17795,0.196325,-9.16022,0.0340552,-0.0276698,0.0106422,-13.3594,37.8316,31.2861,-7.32768,16.3372,-6.95,0.300126,-6.64987,0.000136221,-0,-0,
Wed Sep 25 23:57:33 2019,10893340,1087.13,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5566,1218,2,8,30,-1.37906,-0.162806,-8.84418,0.019156,-0.0297983,0.00532112,-13.3594,37.8316,31.2861,-8.86269,16.6243,-6.96259,0.269369,-6.69322,0.000134968,-0,-0,
Wed Sep 25 23:57:33 2019,10903341,1087.13,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5566,1218,2,8,30,-0.924162,-0.21069,-9.75398,-0.0180918,-0.0532112,0.0106422,-13.3594,37.8316,31.2861,-5.41246,16.9175,-6.97658,0.246042,-6.73053,0.000134004,-0,-0,
Wed Sep 25 23:57:33 2019,10913342,1087.13,1513,1511,1088,1512,1088,1088,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-0.5,5388,5546,1222,0,30,12,-0.919373,-0.253785,-10.8697,-0.00319267,-0.0840737,0.00106422,-13.3594,37.8316,31.2861,-4.83466,17.2128,-6.98618,0.22581,-6.76037,0.000133078,-0,-0,
