today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:56:59 2019,57374447,4498.96,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5380,5532,1234,0,8,32,0.905008,-0.071826,-9.95988,0.0170276,-0.155377,0.00319267,-21.7313,34.425,31.1133,5.19195,244.411,-4.69659,0.0339704,-4.66262,-0.00024509,0,0,
Wed Sep 25 23:56:59 2019,57384448,4498.96,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5380,5532,1234,0,8,32,0.679953,-0.0383072,-10.003,0.0180918,-0.153248,0.00638535,-21.7313,34.425,31.1133,3.88871,244.697,-4.46168,0.0302229,-4.43146,-0.0002409,0,0,
Wed Sep 25 23:56:59 2019,57394449,4498.96,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5546,1234,0,6,30,0.656011,-0.124498,-9.91199,0.00212845,-0.150056,-0.0117065,-21.7313,34.425,31.1133,3.78652,244.983,-4.21407,0.0263898,-4.18768,-0.000236713,0,0,
Wed Sep 25 23:56:59 2019,57404450,4498.96,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5546,1234,0,6,30,0.612916,-0.129287,-9.85932,-0.00319267,-0.139413,-0.00957802,-21.7313,34.425,31.1133,3.55728,245.266,-3.95743,0.0207534,-3.93667,-0.000232522,0,0,
Wed Sep 25 23:56:59 2019,57414451,4499.18,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5548,1240,0,28,10,0.612916,-0.0335188,-9.84975,-0.0042569,-0.139413,-0.00532112,-21.7313,34.425,31.1133,3.56073,245.553,-3.694,0.0184169,-3.67559,-0.000228413,0,0,
Wed Sep 25 23:56:59 2019,57424452,4499.18,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5548,1240,0,28,10,0.56982,-0.162806,-9.81623,0.00638535,-0.129835,-0,-21.7313,34.425,31.1133,3.32222,245.836,-3.42581,0.0135849,-3.41222,-0.000224324,0,0,
Wed Sep 25 23:56:59 2019,57434453,4499.18,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5356,5546,1234,0,28,12,0.593762,-0.110133,-9.73482,0.00851379,-0.125578,0.0202203,-21.7313,34.425,31.1133,3.49036,246.122,-3.15455,0.010577,-3.14397,-0.000220316,0,0,
Wed Sep 25 23:56:59 2019,57444454,4499.18,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5356,5546,1234,0,28,12,0.45011,-0.191536,-10.003,0.0234129,-0.113872,0.0351194,-21.7313,34.425,31.1133,2.57644,246.405,-2.88227,0.00574023,-2.87653,-0.0002164,0,0,
Wed Sep 25 23:56:59 2019,57454455,4499.33,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5378,5554,1210,10,30,32,0.426168,-0.402226,-9.48104,-0.0585323,-0.101101,0.0723673,-21.7313,34.425,31.1133,2.57369,246.688,-2.61167,0.00100288,-2.61067,-0.000212506,0,0,
Wed Sep 25 23:56:59 2019,57464456,4499.33,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5378,5554,1210,10,30,32,0.47884,-0.153229,-9.12191,0.0372479,-0.0553397,0.0840737,-21.7313,34.425,31.1133,3.0049,246.961,-2.34409,-0.0123689,-2.35646,-0.000208681,0,0,
Wed Sep 25 23:56:59 2019,57474457,4499.33,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1214,6,8,30,0.0430956,-0.105345,-9.5816,0.0042569,-0.0798168,0.0446974,-21.7313,34.425,31.1133,0.257701,247.254,-2.08205,-0.00531622,-2.08736,-0.000205047,0,0,
Wed Sep 25 23:56:59 2019,57484458,4499.33,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1214,6,8,30,0.105345,0.306458,-9.55765,0.0212845,-0.061725,0.0446974,-21.7313,34.425,31.1133,0.631492,247.536,-1.8305,-0.0105158,-1.84101,-0.000201249,0,0,
Wed Sep 25 23:56:59 2019,57494459,4499.33,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1216,8,28,32,0.301669,-0.488417,-9.68215,-0.0383121,-0.032991,0.0276698,-21.7313,34.425,31.1133,1.7846,247.814,-1.5903,-0.0181483,-1.60845,-0.000197478,0,0,
Wed Sep 25 23:56:59 2019,57504460,4499.33,1513,1511,1088,1512,1088,1088,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-0.5,5384,5550,1216,8,28,32,0.296881,0.0670376,-9.46667,0.0606608,-0.0574681,0.0117065,-21.7313,34.425,31.1133,1.79625,248.107,-1.35885,-0.0104762,-1.36932,-0.000194085,0,0,
