today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:14:49 2019,41184643,1084.87,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5550,1234,0,6,28,-0.857124,-0.0957681,-9.90721,-0.0659819,0.325653,0.104294,-20.1281,33.8871,28.8662,-4.94465,261.462,-0.973284,-0.0724482,-1.04573,0.0129191,-0,-0.321672,
Thu Sep 26 01:14:49 2019,41194644,1084.87,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5410,5538,1234,0,30,12,-0.905008,0.134075,-9.95988,-0.0223487,0.318203,0.0957802,-20.1281,33.8871,28.8662,-5.19195,261.751,-1.12488,-0.0620251,-1.18691,0.0127295,-0,-0.316099,
Thu Sep 26 01:14:49 2019,41204645,1084.87,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5410,5538,1234,0,30,12,-0.90022,0.277727,-9.73961,-0.0138349,0.291597,0.102166,-20.1281,33.8871,28.8662,-5.28078,262.045,-1.2788,-0.0469894,-1.32579,0.0125422,-0,-0.312149,
Thu Sep 26 01:14:49 2019,41214646,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5546,1234,0,6,28,-0.976834,-0.186748,-9.88326,-0.0223487,0.250093,0.116,-20.1281,33.8871,28.8662,-5.64463,262.343,-1.435,-0.0289648,-1.46397,0.0123597,-0,-0.304115,
Thu Sep 26 01:14:49 2019,41224647,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5546,1234,0,6,28,-0.905008,-0.153229,-9.52413,0.00212845,0.220294,0.100037,-20.1281,33.8871,28.8662,-5.4281,262.638,-1.59327,-0.0155822,-1.60886,0.0121853,-0,-0.2906,
Thu Sep 26 01:14:49 2019,41234648,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5548,1232,0,28,12,-0.881066,0.148441,-9.50498,0.00638535,0.179854,0.0883306,-20.1281,33.8871,28.8662,-5.29592,262.937,-1.75265,-0.000348326,-1.753,0.0120166,-0,-0.281193,
Thu Sep 26 01:14:49 2019,41244649,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5548,1232,0,28,12,-0.794875,-0.00957681,-9.57202,-0.00957802,0.134092,0.0851379,-20.1281,33.8871,28.8662,-4.74704,263.236,-1.91147,0.0150418,-1.89643,0.0118547,-0,-0.269804,
Thu Sep 26 01:14:49 2019,41254650,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5404,5554,1234,0,8,28,-0.694318,-0.181959,-9.165,0.032991,0.0787526,0.0734315,-20.1281,33.8871,28.8662,-4.33232,263.538,-2.06762,0.0316917,-2.03593,0.0117018,-0,-0.254986,
Thu Sep 26 01:14:49 2019,41264651,1084.06,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5404,5554,1234,0,8,28,-0.373495,-0.143652,-8.84418,0.0287341,0.0542754,0.0446974,-20.1281,33.8871,28.8662,-2.4182,263.832,-2.21763,0.0383537,-2.17928,0.0115571,-0,-0.241129,
Thu Sep 26 01:14:49 2019,41274652,1083.83,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5550,1234,0,6,28,-0.071826,-0.071826,-9.31344,0.0117065,0.00638535,0.0127707,-20.1281,33.8871,28.8662,-0.441861,264.132,-2.3556,0.0507134,-2.30488,0.0114139,-0,-0.238602,
Thu Sep 26 01:14:49 2019,41284653,1083.83,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5550,1234,0,6,28,-0.186748,-0.483629,-8.78672,0.0478901,-0.0361836,0.0042569,-20.1281,33.8871,28.8662,-1.21755,264.431,-2.47721,0.0603818,-2.41683,0.0112763,-0,-0.229368,
Thu Sep 26 01:14:49 2019,41294654,1083.83,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,8,30,0.0191536,-0.0622492,-8.66222,0.0308625,-0.0457616,-0.00957802,-20.1281,33.8871,28.8662,0.12669,264.72,-2.58173,0.059952,-2.52178,0.0111436,-0,-0.221214,
Thu Sep 26 01:14:49 2019,41304655,1083.83,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,8,30,0.45011,0.0574608,-8.91122,0.0564039,-0.0862022,-0.0255414,-20.1281,33.8871,28.8662,2.89158,265.018,-2.66581,0.0677859,-2.59802,0.0110175,-0,-0.210077,
Thu Sep 26 01:14:49 2019,41314656,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1238,0,28,14,0.459687,-0.129287,-8.88728,0.0212845,-0.100037,-0.0478901,-17.8125,37.2938,33.1875,2.96094,265.309,-2.7243,0.0674044,-2.6569,0.0108917,-0,-0.209644,
Thu Sep 26 01:14:49 2019,41324657,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1238,0,28,14,0.383072,-0.454898,-9.14106,0.00532112,-0.138349,-0.0723673,-17.8125,37.2938,33.1875,2.39968,265.606,-2.75696,0.07353,-2.68343,0.0107687,-0,-0.205034,
Thu Sep 26 01:14:49 2019,41334658,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,6,28,0.430956,-0.311246,-9.34217,0.0127707,-0.137285,-0.0734315,-17.8125,37.2938,33.1875,2.6412,265.892,-2.76661,0.068039,-2.69857,0.0106525,-0,-0.193684,
Thu Sep 26 01:14:49 2019,41344659,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,6,28,0.426168,-0.0430956,-9.49062,0.0180918,-0.150056,-0.0755599,-17.8125,37.2938,33.1875,2.57109,266.182,-2.75533,0.0665572,-2.68877,0.0105363,-0,-0.193619,
Thu Sep 26 01:14:49 2019,41354660,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5400,5548,1234,0,30,12,0.493206,0.162806,-9.65342,0.0404405,-0.144735,-0.0585323,-17.8125,37.2938,33.1875,2.92477,266.467,-2.7245,0.059991,-2.6645,0.0104219,-0,-0.190784,
Thu Sep 26 01:14:49 2019,41364661,1082.78,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5400,5548,1234,0,30,12,0.526724,-0.220267,-10.0509,0.0446974,-0.144735,-0.0383121,-17.8125,37.2938,33.1875,2.9999,266.754,-2.67522,0.0552212,-2.62,0.0103078,-0,-0.190084,
Thu Sep 26 01:14:49 2019,41374662,1084.43,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5554,1234,0,6,30,0.454898,-0.325611,-9.77313,0.042569,-0.144735,-0.0255414,-17.8125,37.2938,33.1875,2.66496,267.04,-2.6091,0.050633,-2.55846,0.0101949,-0,-0.188152,
Thu Sep 26 01:14:49 2019,41384663,1084.43,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5554,1234,0,6,30,0.11971,-0.00957681,-9.75398,0.0681104,-0.1309,-0.00212845,-17.8125,37.2938,33.1875,0.703154,267.323,-2.53022,0.0424594,-2.48776,0.0100821,-0,-0.187973,
Thu Sep 26 01:14:49 2019,41394664,1084.43,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5540,1234,0,28,28,-0.071826,-0.0383072,-10.161,0.0532112,-0.129835,0.032991,-17.8125,37.2938,33.1875,-0.405006,267.609,-2.44503,0.0383296,-2.4067,0.00997095,-0,-0.185301,
Thu Sep 26 01:14:49 2019,41404665,1084.43,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5390,5540,1234,0,28,28,-0.316035,-0.301669,-9.96467,0.032991,-0.1309,0.061725,-17.8125,37.2938,33.1875,-1.81656,267.896,-2.35967,0.034986,-2.32468,0.00986313,-0,-0.179707,
Thu Sep 26 01:14:49 2019,41414666,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,30,-0.617704,-0.0335188,-9.85453,0.0436332,-0.1309,0.0830095,-17.8125,37.2938,33.1875,-3.58674,268.182,-2.27985,0.0314893,-2.24836,0.00975992,-0,-0.172012,
Thu Sep 26 01:14:49 2019,41424667,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,30,-0.876278,0.0622492,-10.1754,0.0287341,-0.124514,0.0915233,-17.8125,37.2938,33.1875,-4.92204,268.467,-2.21133,0.0264313,-2.1849,0.00966194,-0,-0.163296,
Thu Sep 26 01:14:49 2019,41434668,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5406,5548,1232,0,8,28,-1.22104,-0.263362,-10.0987,0.0276698,-0.124514,0.094716,-17.8125,37.2938,33.1875,-6.89419,268.753,-2.15948,0.0234429,-2.13603,0.00956712,-0,-0.158034,
Thu Sep 26 01:14:49 2019,41444669,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5406,5548,1232,0,8,28,-1.35033,-0.23942,-9.96467,0.032991,-0.122386,0.0872664,-17.8125,35.5008,32.8418,-7.71725,269.039,-2.12882,0.0200401,-2.10878,0.00947908,-0,-0.146747,
Thu Sep 26 01:14:49 2019,41454670,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,28,-1.47483,0.023942,-9.68215,0.0595966,-0.102166,0.0532112,-17.8125,35.5008,32.8418,-8.66098,269.32,-2.12197,0.0119376,-2.11004,0.00939549,-0,-0.139303,
Thu Sep 26 01:14:49 2019,41464671,1083.84,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,28,-1.39821,-0.0143652,-9.68694,0.061725,-0.0883306,0.0287341,-17.8125,35.5008,32.8418,-8.21336,269.602,-2.13908,0.00618752,-2.13289,0.00931071,-0,-0.141315,
Thu Sep 26 01:14:49 2019,41474672,1083.09,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5550,1234,0,8,28,-1.46046,-0.316035,-9.60075,0.0446974,-0.0872664,-0.00212845,-17.8125,35.5008,32.8418,-8.64951,269.888,-2.1785,0.00438176,-2.17412,0.00922474,-0,-0.143269,
Thu Sep 26 01:14:49 2019,41484673,1083.09,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5550,1234,0,8,28,-1.50356,-0.383072,-9.2081,0.0393763,-0.0670461,-0.0223487,-17.8125,35.5008,32.8418,-9.27379,270.169,-2.23918,-0.00247507,-2.24165,0.00914042,-0,-0.140547,
Thu Sep 26 01:14:49 2019,41494674,1083.09,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,28,12,-1.34075,-0.296881,-9.07881,0.0212845,-0.0553397,-0.0340552,-17.8125,35.5008,32.8418,-8.40069,270.452,-2.31984,-0.00645102,-2.32629,0.00905728,-0,-0.138558,
Thu Sep 26 01:14:49 2019,41504675,1083.09,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5540,1234,0,28,12,-1.04387,-0.196325,-9.04051,-0.0117065,-0.0585323,-0.0500185,-17.8125,35.5008,32.8418,-6.58656,270.74,-2.41571,-0.00597538,-2.42169,0.00897056,-0,-0.144534,
Thu Sep 26 01:14:49 2019,41514676,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5404,5546,1234,0,28,28,-1.01993,-0.287304,-9.07402,-0.0308625,-0.0606608,-0.0457616,-17.8125,35.5008,32.8418,-6.41319,271.027,-2.52074,-0.00582278,-2.52656,0.00887898,-0,-0.152639,
Thu Sep 26 01:14:49 2019,41524677,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5404,5546,1234,0,28,28,-0.852336,-0.191536,-9.13627,-0.0287341,-0.0446974,-0.0446974,-17.8125,35.5008,32.8418,-5.32978,271.309,-2.63067,-0.010605,-2.64127,0.00878523,-0,-0.15624,
Thu Sep 26 01:14:49 2019,41534678,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5382,5548,1232,0,6,28,-0.588974,-0.0622492,-9.53371,-0.0595966,-0.0361836,-0.0478901,-17.8125,35.5008,32.8418,-3.53513,271.593,-2.74077,-0.0128961,-2.75367,0.0086887,-0,-0.160895,
Thu Sep 26 01:14:49 2019,41544679,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5382,5548,1232,0,6,28,-0.354342,-0.047884,-9.87369,-0.0500185,-0.0212845,-0.0436332,-17.8125,35.5008,32.8418,-2.05532,271.875,-2.84482,-0.0167139,-2.86153,0.00858584,-0,-0.171419,
Thu Sep 26 01:14:49 2019,41554680,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5546,1232,0,8,28,-0.248997,-0.00957681,-9.72525,-0.00532112,-0.00212845,-0.042569,-17.8125,35.5008,32.8418,-1.46663,272.156,-2.93788,-0.0212732,-2.95915,0.00847652,-0,-0.182216,
Thu Sep 26 01:14:49 2019,41564681,1083.27,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5546,1232,0,8,28,-0.205901,-0.0335188,-10.0987,0.00638535,0.0255414,-0.0436332,-17.8125,35.5008,32.8418,-1.16803,272.434,-3.01776,-0.0276841,-3.04544,0.00836101,-0,-0.192501,
Thu Sep 26 01:14:49 2019,41574682,1083.04,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1234,0,28,10,0.0670376,-0.177171,-10.0269,0.00638535,0.0383121,-0.0308625,-17.8125,35.5008,32.8418,0.383061,272.717,-3.08268,-0.0294174,-3.11209,0.00824242,-0,-0.19765,
Thu Sep 26 01:14:49 2019,41584683,1083.04,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1234,0,28,10,0.248997,0.047884,-9.7444,0.0255414,0.0542754,-0.0180918,-17.8125,35.5008,32.8418,1.46375,272.999,-3.12944,-0.0317468,-3.16119,0.00811853,-0,-0.206498,
Thu Sep 26 01:14:49 2019,41594684,1083.04,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5540,1234,0,8,26,0.244209,0.071826,-9.663,0.061725,0.0659819,-0.00744957,-17.8125,35.5008,32.8418,1.4477,273.282,-3.15593,-0.0325988,-3.18853,0.00798889,-0,-0.216061,
Thu Sep 26 01:14:49 2019,41604685,1083.04,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5394,5540,1234,0,8,26,0.201113,-0.177171,-9.66779,0.0627892,0.0787526,0.0159634,-17.8125,35.5008,32.8418,1.19172,273.565,-3.16301,-0.0335604,-3.19657,0.00785667,-0,-0.220372,
Thu Sep 26 01:14:49 2019,41614686,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5396,5546,1234,0,30,10,0.129287,-0.507571,-9.42837,0.0415047,0.0851379,0.0393763,-17.8125,35.5008,32.8418,0.785622,273.85,-3.1532,-0.0325436,-3.18574,0.00772456,-0,-0.220174,
Thu Sep 26 01:14:49 2019,41624687,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5396,5546,1234,0,30,10,0.105345,-0.397437,-9.31344,0.0361836,0.0936517,0.0553397,-17.8125,35.5008,32.8418,0.648049,274.134,-3.12909,-0.0320702,-3.16116,0.00759363,-0,-0.218217,
Thu Sep 26 01:14:49 2019,41634688,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1232,0,8,28,-0.172383,-0.153229,-9.16022,0.0319267,0.104294,0.071303,-17.8125,35.5008,32.8418,-1.0781,274.417,-3.09428,-0.0320959,-3.12637,0.00746218,-0,-0.219093,
Thu Sep 26 01:14:49 2019,41644689,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5548,1232,0,8,28,-0.311246,-0.373495,-9.30866,0.00532112,0.106422,0.0819453,-17.8125,35.5008,32.8418,-1.91504,274.703,-3.05397,-0.0296788,-3.08365,0.00733404,-0,-0.213556,
Thu Sep 26 01:14:49 2019,41654690,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5392,5550,1234,0,6,26,-0.416591,-0.383072,-9.39964,-0.0117065,0.106422,0.0872664,-17.8125,35.5008,32.8418,-2.53769,274.989,-3.01259,-0.0267753,-3.03936,0.00721041,-0,-0.20606,
Thu Sep 26 01:14:49 2019,41664691,1083.6,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5392,5550,1234,0,6,26,-0.617704,-0.205901,-9.34696,-0.00957802,0.107487,0.0851379,-17.8125,35.5008,32.8418,-3.78096,275.276,-2.97352,-0.0242921,-2.99781,0.00708955,-0,-0.201422,
Thu Sep 26 01:14:49 2019,41674692,1082.37,1513,1512,1088,1512,1088,1514,-0.0469513,0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5388,5544,1234,0,28,10,-0.794875,-0.114922,-9.60075,-0.00638535,0.10323,0.0744957,-17.8125,35.5008,32.8418,-4.7329,275.563,-2.94054,-0.0204939,-2.96103,0.00697408,-0,-0.192457,
