today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 00:49:06 2019,6881333,1088.68,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5540,1224,0,28,12,-0.938527,-0.392649,-9.96946,-0.00212845,-0.444846,0.00319267,-15.1406,34.9629,34.7432,-5.37799,10.4407,-3.72264,1.3512,-2.37144,0.0989873,-0,-0.00764769,
Thu Sep 26 00:49:06 2019,6891334,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1210,8,8,26,-0.464475,-0.507571,-9.54808,-0.0212845,-0.669397,-0.0266056,-15.1406,34.9629,34.7432,-2.78501,10.7915,-3.79647,1.3468,-2.44968,0.0988419,-0,-0.00314978,
Thu Sep 26 00:49:06 2019,6901335,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1210,8,8,26,-1.41258,-0.847547,-9.98861,0.127707,-0.69281,0.0361836,-15.1406,34.9629,34.7432,-8.04934,11.0847,-3.86762,1.28256,-2.58506,0.0986915,-0,-0.00325937,
Thu Sep 26 00:49:06 2019,6911336,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5354,5558,1062,88,8,28,-0.737414,-0.0814029,-12.7659,-0.0734315,-0.703452,-0.0819453,-15.1406,34.9629,34.7432,-3.30599,11.3742,-3.93907,1.21545,-2.72362,0.0986573,-0,-0.000741634,
Thu Sep 26 00:49:06 2019,6921337,1087.13,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5354,5558,1062,88,8,28,-0.617704,-0.497994,-9.15064,0.117065,-0.847123,-0.193689,-15.1406,34.9629,34.7432,-3.86184,11.7018,-4.00706,1.1859,-2.82116,0.0987919,0,0.00291695,
Thu Sep 26 00:49:06 2019,6931338,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5370,5556,1130,56,6,26,0.837971,0.56982,-10.9319,-0.10323,-1.25366,-0.0372479,-15.1406,34.9629,34.7432,4.38336,12.1048,-4.06041,1.22643,-2.83399,0.0992172,0,0.00921476,
Thu Sep 26 00:49:06 2019,6941339,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5370,5556,1130,56,6,26,0.229843,-0.272939,-11.1713,0.37035,-1.25259,-0.00532112,-15.1406,34.9629,34.7432,1.17866,12.391,-4.08816,1.14718,-2.94098,0.0997343,0,0.0112041,
Thu Sep 26 00:49:06 2019,6951340,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5374,5538,1154,34,28,12,0.560243,-1.70467,-10.3477,0.0361836,-1.29623,-0.0383121,-15.1406,34.9629,34.7432,3.09906,12.6899,-4.08884,1.08258,-3.00625,0.10047,0,0.015941,
Thu Sep 26 00:49:06 2019,6961341,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5374,5538,1154,34,28,12,0.35913,-0.751779,-5.28161,-0.316075,-2.26573,0.0851379,-15.1406,34.9629,34.7432,3.88992,13.2542,-4.06338,1.27311,-2.79027,0.101895,0,0.0308811,
Thu Sep 26 00:49:06 2019,6971342,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5414,5532,1178,26,28,26,-0.612916,0.92895,-10.568,0.0595966,-2.50944,0.109615,-15.1406,34.9629,34.7432,-3.31928,13.6105,-4.01762,1.24375,-2.77387,0.103887,0,0.0431536,
Thu Sep 26 00:49:06 2019,6981343,1086.38,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5414,5532,1178,26,28,26,-0.603339,0.311246,-11.3054,0.212845,-2.37641,0.00957802,-15.1406,34.9629,34.7432,-3.05482,13.8588,-3.96606,1.10895,-2.85711,0.105969,0,0.0451046,
Thu Sep 26 00:49:06 2019,6991344,1088.53,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1176,10,8,28,-0.354342,-0.349553,-11.0133,0.252221,-2.66907,-0.0202203,-15.1406,34.9629,34.7432,-1.8428,14.2292,-3.91454,1.09807,-2.81647,0.108694,0,0.0590458,
Thu Sep 26 00:49:06 2019,7001345,1088.53,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1176,10,8,28,-0.225055,-0.632069,-10.1323,-0.0106422,-2.94364,-0.00532112,-15.1406,34.9629,34.7432,-1.27243,14.5943,-3.86019,1.07902,-2.78117,0.112162,0,0.0751451,
Thu Sep 26 00:49:06 2019,7011346,1088.53,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5568,1194,12,28,10,-1.81002,-0.268151,-7.40287,0.00744957,-3.23205,-0.0734315,-15.1406,34.9629,34.7432,-13.7394,14.9634,-3.81299,1.0613,-2.75169,0.1161,0,0.0853197,
Thu Sep 26 00:49:06 2019,7021347,1088.53,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5568,1194,12,28,10,-2.58574,0.0861913,-6.40688,-0.1309,-3.59495,-0.0862022,-15.1406,34.9629,34.7432,-21.9784,15.3538,-3.80328,1.06149,-2.74179,0.120567,0,0.0967909,
Thu Sep 26 00:49:06 2019,7031348,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1192,14,8,28,-2.52349,-0.416591,-7.513,-0.252221,-3.82801,-0.0393763,-15.1406,34.9629,34.7432,-18.5663,15.7071,-3.85202,1.02209,-2.82993,0.125516,0,0.107219,
