today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:09:38 2019,10038860,1081.17,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,6,10,-0.201113,-0.153229,-9.76834,0.0223487,0.332038,0.0297983,-17.8125,35.5008,33.1875,-1.17945,13.0829,-5.19497,0.750328,-4.44464,0.190699,-0,-0.0395125,
Thu Sep 26 01:09:38 2019,10048861,1081.77,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,6,10,-0.162806,0.0383072,-9.73961,0.0234129,0.32246,0.0255414,-17.8125,35.5008,33.1875,-0.957658,13.3721,-5.16461,0.707564,-4.45705,0.188732,-0,-0.039343,
Thu Sep 26 01:09:38 2019,10058862,1081.77,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,8,28,-0.172383,-0.0622492,-9.66779,0.0244772,0.317139,0.0170276,-17.8125,35.5008,33.1875,-1.02151,13.6601,-5.12123,0.664597,-4.45663,0.186765,-0,-0.039344,
Thu Sep 26 01:09:38 2019,10068863,1081.77,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,8,28,-0.0766145,-0.105345,-9.663,0.0234129,0.303304,0.00532112,-17.8125,35.5008,33.1875,-0.454269,13.9506,-5.06546,0.625106,-4.44035,0.184808,-0,-0.0391352,
Thu Sep 26 01:09:38 2019,10078864,1081.77,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,30,-0.00957681,-0.201113,-9.47146,0.0127707,0.292662,0.00638535,-17.8125,35.5008,33.1875,-0.0579331,14.2401,-4.99718,0.585736,-4.41144,0.182875,-0,-0.038653,
Thu Sep 26 01:09:38 2019,10088865,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,30,0,-0.124498,-9.59117,0.00638535,0.280955,0.00744957,-17.8125,35.5008,33.1875,0,14.5299,-4.91638,0.547793,-4.36858,0.180957,-0,-0.03836,
Thu Sep 26 01:09:38 2019,10098866,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,6,28,-0.0622492,-0.186748,-9.60075,0.00106422,0.260735,0.0106422,-17.8125,35.5008,33.1875,-0.371489,14.8222,-4.82429,0.513338,-4.31095,0.179043,-0,-0.0382951,
Thu Sep 26 01:09:38 2019,10108867,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,6,28,0.0814029,-0.0766145,-9.65821,-0.00532112,0.253285,0.0276698,-18.8813,36.5766,32.1504,0.482898,15.1108,-4.72206,0.476375,-4.24568,0.177157,-0,-0.0377146,
Thu Sep 26 01:09:38 2019,10118868,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,14,0,-0.124498,-9.63906,0.00319267,0.229872,0.0297983,-18.8813,36.5766,32.1504,0,15.404,-4.61013,0.445129,-4.165,0.175257,-0,-0.0379993,
Thu Sep 26 01:09:38 2019,10128869,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,14,-0.023942,-0.071826,-9.44273,0.00638535,0.212845,0.0308625,-18.8813,36.5766,32.1504,-0.145273,15.6954,-4.48999,0.413108,-4.07688,0.173386,-0,-0.0374262,
