today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:57:02 2019,59857127,4499.99,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5400,5556,1238,0,30,12,0.292093,-0.138864,-9.39964,-0.00957802,0.00851379,0.0393763,-18.1688,33.3492,32.1504,1.77989,251.24,0.230723,0.00702152,0.237745,8.41988e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59867128,4499.99,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5546,1234,0,6,32,0.047884,-0.0287304,-9.47625,0.00957802,0.00744957,0.0340552,-18.1688,33.3492,32.1504,0.289517,251.527,0.322524,0.00750681,0.330031,8.21295e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59877129,4499.99,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5392,5546,1234,0,6,32,0.0861913,-0.0383072,-9.70131,0.0117065,-0.00106422,0.0180918,-18.1688,33.3492,32.1504,0.509031,251.816,0.408013,0.00995194,0.417965,8.03833e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59887130,4499.99,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,28,14,0.0814029,-0.0383072,-9.69173,0.0148991,-0.0202203,0.0148991,-18.1688,33.3492,32.1504,0.481228,252.108,0.486384,0.0150661,0.50145,7.86917e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59897131,4498.38,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,28,14,-0.0143652,-0.110133,-9.96467,0.00638535,-0.0351194,0.0180918,-18.1688,33.3492,32.1504,-0.0825984,252.398,0.55757,0.0185292,0.576099,7.7139e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59907132,4498.38,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5414,5558,1234,0,30,14,-0.047884,-0.0526724,-9.83538,-0.00212845,-0.0457616,0.0138349,-19.0594,37.1145,33.3604,-0.278945,252.688,0.620637,0.020453,0.64109,7.57978e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59917133,4498.38,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5414,5558,1234,0,30,14,0,-0.0191536,-9.97903,0.00106422,-0.0606608,0.0255414,-19.0594,37.1145,33.3604,0,252.979,0.675396,0.0233111,0.698707,7.45781e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59927134,4498.38,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5378,5520,1214,10,8,32,-0.339977,0.373495,-10.0317,-0.0510828,-0.0585323,0.0415047,-19.0594,37.1145,33.3604,-1.94102,253.264,0.720857,0.0211691,0.742027,7.34196e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59937135,4498.38,1513,1511,1088,1512,1088,1514,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-1.19209e-07,5378,5520,1214,10,8,32,-0.335188,0.138864,-9.64863,-0.00212845,-0.0393763,0.0351194,-19.0594,37.1145,33.3604,-1.98963,253.545,0.754192,0.0144601,0.768653,7.24147e-05,-0,-0,
Wed Sep 25 23:57:02 2019,59947136,4498.38,1513,1511,1088,1512,1088,1088,-0.0469513,-0.140846,0.9,-0.563385,-0.5,-0.5,5380,5536,1210,8,8,28,-0.225055,-0.110133,-9.43315,0.124514,-0.0766241,-0.0148991,-19.0594,37.1145,33.3604,-1.3667,253.843,0.77497,0.0237237,0.798694,7.14568e-05,-0,-0,
