today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0035, kiei(I)=5e-10, kded(D)=0.00048,signal, mad_pitch
Thu Sep 26 02:39:07 2019,13370079,1042.58,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5584,1116,54,28,28,-1.50835,-3.82115,-12.5839,-0.674718,-1.92412,0.607672,-19.2375,33.3492,29.3848,-6.83504,196.503,5.71369,-0.168347,5.54534,0.0569822,3.09611e-12,0.0594453,0.281685,-15.999,
Thu Sep 26 02:39:07 2019,13380080,1042.58,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5578,1120,58,28,26,-2.72939,-2.2314,-11.631,-0.587452,-1.68786,0.574681,-19.2375,33.3492,29.3848,-13.2063,196.722,6.28839,-0.251608,6.03678,0.061019,2.88338e-12,0.0553608,0.281685,-17.1523,
Thu Sep 26 02:39:07 2019,13390081,1042.58,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5578,1120,58,28,26,-1.62327,-0.871489,-11.4682,-0.361836,-1.41116,0.559782,-19.2375,33.3492,29.3848,-8.05641,196.929,6.75153,-0.337922,6.41361,0.0650813,2.90167e-12,0.055712,0.281685,-18.313,
Thu Sep 26 02:39:07 2019,13400082,1043.86,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5390,5578,1112,58,28,28,-1.58975,1.652,-11.6358,-0.378864,-1.2909,0.560846,-19.2375,33.3492,29.3848,-7.7799,197.181,7.11482,-0.372748,6.74207,0.0684861,2.43204e-12,0.0466952,0.281685,-19.2858,
Thu Sep 26 02:39:07 2019,13410083,1043.86,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5390,5578,1112,58,28,28,-3.77326,3.11725,-12.4498,-0.242643,-1.1632,0.519341,-19.2375,33.3492,29.3848,-16.8609,197.431,7.38217,-0.405251,6.97692,0.071212,1.94705e-12,0.0373835,0.281685,-20.0646,
Thu Sep 26 02:39:07 2019,13420084,1043.86,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5384,5584,1130,48,28,28,-4.7501,3.88818,-12.5025,-0.0468259,-0.825838,0.471451,-19.2375,33.3492,29.3848,-20.8034,197.621,7.54014,-0.490927,7.04921,0.0735366,1.66041e-12,0.0318798,0.281685,-20.7288,
Thu Sep 26 02:39:07 2019,13430085,1043.86,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5384,5584,1130,48,28,28,-5.93283,4.16112,-13.0723,0.169212,-0.356515,0.305432,-19.2375,33.3492,29.3848,-24.4108,197.773,7.578,-0.603633,6.97436,0.0754583,1.37268e-12,0.0263554,0.281685,-21.2778,
Thu Sep 26 02:39:07 2019,13440086,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5546,1124,60,30,28,-7.90565,4.54419,-16.4099,0.572553,-0.0542754,0.0297983,-19.2375,33.3492,29.3848,-25.723,197.973,7.49405,-0.658689,6.83536,0.0771623,1.21707e-12,0.0233678,0.281685,-21.7647,
Thu Sep 26 02:39:07 2019,13450087,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5546,1124,60,30,28,-9.91678,5.92325,-13.7954,0.94716,0.141542,-0.232001,-19.2375,33.3492,29.3848,-35.7104,198.203,7.28365,-0.677406,6.60624,0.0785353,9.80778e-13,0.0188309,0.281685,-22.157,
Thu Sep 26 02:39:07 2019,13460088,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5576,1126,48,26,26,-11.2575,4.79319,-14.3796,1.20257,0.374607,-0.523598,-19.2375,33.3492,29.3848,-38.0569,198.423,6.93604,-0.702198,6.23384,0.0798885,9.66568e-13,0.0185581,0.281685,-22.5436,
Thu Sep 26 02:39:07 2019,13470089,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5576,1126,48,26,26,-12.1242,2.47082,-10.003,1.23131,0.650241,-0.814132,-19.2375,33.3492,29.3848,-50.4761,198.63,6.43861,-0.733875,5.70474,0.0809257,7.408e-13,0.0142234,0.281685,-22.8399,
Thu Sep 26 02:39:07 2019,13480090,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5388,5568,1130,62,30,28,-13.532,-0.593762,-9.86411,0.976958,0.89927,-0.984407,-19.2375,33.3492,29.3848,-53.91,198.845,5.77709,-0.752827,5.02426,0.0817923,6.19011e-13,0.011885,0.281685,-23.0875,
Thu Sep 26 02:39:07 2019,13490091,1042.28,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5388,5568,1130,62,30,28,-14.0013,-2.04944,-8.64786,0.885435,1.21002,-1.12382,-19.2375,33.3492,29.3848,-58.2986,199.043,4.94556,-0.784232,4.16133,0.0822537,3.29576e-13,0.00632785,0.281685,-23.2194,
Thu Sep 26 02:39:07 2019,13500092,1043.35,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5540,1130,56,8,12,-11.7316,-4.06535,-7.41245,0.687489,1.43457,-1.23556,-19.2375,33.3492,29.3848,-57.7138,199.265,3.95064,-0.786373,3.16427,0.0821343,-8.52489e-14,-0.00163678,0.281685,-23.1853,
Thu Sep 26 02:39:07 2019,13510093,1043.35,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5540,1130,56,8,12,-11.6933,-5.31992,-4.76446,0.283084,1.57505,-1.13021,-19.2375,33.3492,29.3848,-67.8315,199.511,2.79739,-0.762337,2.03506,0.0814892,-4.60801e-13,-0.00884738,0.281685,-23.0009,
Thu Sep 26 02:39:07 2019,13520094,1043.35,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5392,5536,1126,58,28,28,-12.5839,-3.31358,-5.32949,-0.0787526,1.58037,-0.920554,-19.2375,33.3492,29.3848,-67.0466,199.796,1.48581,-0.700418,0.785396,0.0800958,-9.95321e-13,-0.0191102,0.281685,-22.6028,
Thu Sep 26 02:39:07 2019,13530095,1043.35,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5392,5536,1126,58,28,28,-8.7532,-2.75812,-5.00867,-0.510828,1.76661,-0.603415,-19.2375,33.3492,29.3848,-60.2214,200.029,0.0326858,-0.690708,-0.658022,0.0783208,-1.26781e-12,-0.0243419,0.281685,-22.0957,
Thu Sep 26 02:39:07 2019,13540096,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5562,1130,58,26,28,-6.86178,-1.7334,-7.3071,-0.652369,1.98691,-0.366093,-19.2375,33.3492,29.3848,-43.1998,200.253,-1.51479,-0.688539,-2.20333,0.0760958,-1.58929e-12,-0.0305144,0.281685,-21.46,
Thu Sep 26 02:39:07 2019,13550097,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5562,1130,58,26,28,-4.52025,-3.02148,-7.05332,-0.728994,2.27318,-0.180918,-19.2375,33.3492,29.3848,-32.6546,200.457,-3.09423,-0.702036,-3.79626,0.0733639,-1.95139e-12,-0.0374667,0.281685,-20.6794,
Thu Sep 26 02:39:07 2019,13560098,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5414,5540,1128,48,26,28,-1.52271,-1.21147,-4.96557,-0.759856,2.59032,-0.0276698,-19.2375,33.3492,29.3848,-17.0484,200.653,-4.64626,-0.72019,-5.36645,0.0698341,-2.52128e-12,-0.0484085,0.281685,-19.6709,
Thu Sep 26 02:39:07 2019,13570099,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5414,5540,1128,48,26,28,-0.684742,-0.21069,-8.66222,-0.636406,2.5584,0.0510828,-19.2375,33.3492,29.3848,-4.51979,200.948,-6.11611,-0.638424,-6.75454,0.0656307,-3.00241e-12,-0.0576462,0.281685,-18.4699,
Thu Sep 26 02:39:07 2019,13580100,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5414,5540,1128,48,26,28,-1.63285,-0.35913,-5.22415,-0.544883,2.50306,0.0904591,-19.2375,33.3492,29.3848,-17.357,201.251,-7.47897,-0.554789,-8.03376,0.0610744,-3.25448e-12,-0.062486,0.281685,-17.1682,
Thu Sep 26 02:39:07 2019,13590101,1042.12,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5374,5546,1126,48,28,28,-0.703895,0.924162,-5.56891,-0.609801,2.62863,0.161762,-19.2375,33.3492,29.3848,-7.20383,201.501,-8.7416,-0.525743,-9.26734,0.0558592,-3.72516e-12,-0.0715231,0.281685,-15.6781,
Thu Sep 26 02:39:07 2019,13600102,1042.87,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5400,5576,1136,48,28,28,0.785298,0.770933,-7.83862,-0.573617,2.72761,0.197946,-19.2375,33.3492,29.3848,5.72099,201.759,-9.8885,-0.489886,-10.3784,0.050657,-3.7159e-12,-0.0713452,0.281685,-14.1917,
Thu Sep 26 02:39:07 2019,13610103,1042.87,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5400,5576,1136,48,28,28,-0.560243,-0.277727,-7.52258,-0.474644,2.66907,0.202203,-19.2375,33.3492,29.3848,-4.25924,202.063,-10.9006,-0.412061,-11.3127,0.0450998,-3.9694e-12,-0.0762125,0.281685,-12.604,
Thu Sep 26 02:39:07 2019,13620104,1042.87,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5550,1118,56,28,28,-1.31681,-0.435745,-3.54821,-0.452295,2.6297,0.247964,-19.2375,33.3492,29.3848,-20.3609,202.36,-11.8074,-0.344558,-12.152,0.0396262,-3.90971e-12,-0.0750664,0.281685,-11.0401,
Thu Sep 26 02:39:07 2019,13630105,1042.87,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5550,1118,56,28,28,-1.67594,-0.684742,-3.70144,-0.436332,2.66695,0.262863,-19.2375,33.3492,29.3848,-24.3602,202.636,-12.6581,-0.302487,-12.9606,0.0341966,-3.87826e-12,-0.0744627,0.281685,-9.48878,
Thu Sep 26 02:39:07 2019,13640106,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5546,1126,66,28,26,-0.703895,-0.282516,-4.79798,-0.288405,2.71484,0.229872,-17.1,31.5563,31.1133,-8.34614,202.909,-13.4617,-0.265749,-13.7274,0.0290006,-3.71144e-12,-0.0712596,0.281685,-8.00421,
Thu Sep 26 02:39:07 2019,13650107,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5546,1126,66,28,26,2.02549,-0.54109,-6.06691,-0.184111,2.65098,0.252221,-17.1,31.5563,31.1133,18.4621,203.214,-14.1675,-0.20052,-14.368,0.0234503,-3.96453e-12,-0.0761189,0.281685,-6.4184,
Thu Sep 26 02:39:07 2019,13660108,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5556,1122,60,26,28,2.57616,-1.65679,-8.9208,-0.0606608,2.54669,0.284148,-17.1,31.5563,31.1133,16.1078,203.53,-14.7177,-0.128985,-14.8467,0.0176785,-4.12273e-12,-0.0791563,0.281685,-4.76931,
Thu Sep 26 02:39:07 2019,13670109,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5556,1122,60,26,28,1.94409,-1.652,-10.4196,0.0500185,2.23274,0.222423,-17.1,31.5563,31.1133,10.5688,203.906,-15.1078,-0.00560763,-15.1134,0.0129437,-3.38199e-12,-0.0649341,0.281685,-3.41651,
Thu Sep 26 02:39:07 2019,13680110,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5532,1132,48,26,26,0.80924,-0.54109,-9.29908,0.0446974,1.82727,0.168147,-17.1,31.5563,31.1133,4.97356,204.309,-15.3678,0.132391,-15.2354,0.00878097,-2.97337e-12,-0.0570887,0.281685,-2.22716,
Thu Sep 26 02:39:07 2019,13690111,1042.4,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5532,1132,48,26,26,1.13964,-1.00556,-9.65821,0.0734315,1.57718,0.144735,-17.1,31.5563,31.1133,6.72962,204.667,-15.5221,0.21559,-15.3065,0.00443873,-3.1016e-12,-0.0595508,0.281685,-0.986524,
Thu Sep 26 02:39:07 2019,13700112,1043.81,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5558,1116,62,28,10,1.83875,-0.847547,-8.66701,0.0510828,1.28345,0.0415047,-17.1,31.5563,31.1133,11.978,205.038,-15.5759,0.302853,-15.273,0.000613762,-2.73212e-12,-0.0524567,0.281685,0.106324,
Thu Sep 26 02:39:07 2019,13710113,1043.81,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5558,1116,62,28,10,1.39343,-0.723049,-6.50265,-0.0787526,0.999307,-0.0457616,-17.1,31.5563,31.1133,12.0948,205.406,-15.5259,0.378932,-15.147,-0.00270525,-2.37072e-12,-0.0455179,0.281685,1.05461,
Thu Sep 26 02:39:07 2019,13720114,1043.81,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5536,1118,58,28,28,2.55222,-1.64721,-13.3596,-0.0872664,0.841801,-0.0819453,-17.1,31.5563,31.1133,10.8154,205.737,-15.3773,0.412417,-14.9649,-0.00556038,-2.03937e-12,-0.039156,0.281685,1.87036,
Thu Sep 26 02:39:07 2019,13730115,1043.81,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5536,1118,58,28,28,2.23618,-0.196325,-11.6741,-0.0893948,0.496993,-0.159634,-17.1,31.5563,31.1133,10.8437,206.123,-15.1412,0.492814,-14.6484,-0.00781731,-1.61209e-12,-0.0309522,0.281685,2.5152,
Thu Sep 26 02:39:07 2019,13740116,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5392,5532,1140,56,28,30,2.85868,-0.258574,-11.5448,-0.0532112,0.0415047,-0.289469,-17.1,31.5563,31.1133,13.9076,206.539,-14.8242,0.594853,-14.2293,-0.00937952,-1.11587e-12,-0.0214246,0.281685,2.96155,
Thu Sep 26 02:39:07 2019,13750117,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5392,5532,1140,56,28,30,2.98796,-0.545878,-8.6287,-0.0691746,-0.27457,-0.361836,-17.1,31.5563,31.1133,19.1001,206.917,-14.4236,0.647782,-13.7759,-0.0103625,-7.02149e-13,-0.0134813,0.281685,3.24241,
Thu Sep 26 02:39:07 2019,13760118,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5388,5534,1138,56,30,28,2.77727,-0.957681,-8.66222,-0.180918,-0.476772,-0.449103,-17.1,31.5563,31.1133,17.7769,207.261,-13.9367,0.662549,-13.2742,-0.0108856,-3.7362e-13,-0.0071735,0.281685,3.39186,
Thu Sep 26 02:39:07 2019,13770119,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5388,5534,1138,56,30,28,3.31836,-1.81959,-12.153,-0.220294,-0.723673,-0.54914,-17.1,31.5563,31.1133,15.2723,207.618,-13.3726,0.685827,-12.6868,-0.0106043,2.00944e-13,0.00385812,0.281685,3.31148,
Thu Sep 26 02:39:07 2019,13780120,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5374,5562,1132,48,28,30,3.30879,-1.31202,-11.8992,-0.113872,-1.10466,-0.606608,-17.1,31.5563,31.1133,15.5396,208.014,-12.7457,0.741266,-12.0044,-0.00983842,5.47043e-13,0.0105032,0.281685,3.09266,
Thu Sep 26 02:39:07 2019,13790121,1042.36,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5374,5562,1132,48,28,30,2.97839,-1.78129,-8.16902,-0.0595966,-1.49736,-0.626828,-17.1,31.5563,31.1133,20.0316,208.413,-12.0612,0.792415,-11.2688,-0.00866354,8.39193e-13,0.0161125,0.281685,2.75698,
Thu Sep 26 02:39:07 2019,13800122,1043.75,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5570,1134,48,28,28,3.74453,-3.16992,-7.54652,-0.100037,-1.71021,-0.639599,-17.1,31.5563,31.1133,26.3903,208.76,-11.3121,0.78694,-10.5251,-0.00688538,1.27012e-12,0.0243863,0.281685,2.24894,
Thu Sep 26 02:39:07 2019,13810123,1043.75,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5570,1134,48,28,28,4.26168,-2.49476,-7.05811,0.0319267,-1.83472,-0.567232,-17.1,31.5563,31.1133,31.1236,209.082,-10.4858,0.754743,-9.73103,-0.00472613,1.54232e-12,0.0296125,0.281685,1.63201,
Thu Sep 26 02:39:07 2019,13820124,1043.75,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5406,5554,1138,54,28,28,4.80756,0.397437,-5.45399,0.176661,-2.06992,-0.477837,-17.1,31.5563,31.1133,41.3954,209.436,-9.5674,0.752753,-8.81464,-0.00219706,1.80648e-12,0.0346844,0.281685,0.909416,
Thu Sep 26 02:39:07 2019,13830125,1043.75,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5406,5554,1138,54,28,28,4.47237,2.30801,-8.59997,0.556589,-2.20401,-0.372478,-17.1,31.5563,31.1133,27.4765,209.761,-8.55751,0.720411,-7.8371,0.000557611,1.96762e-12,0.0377783,0.281685,0.122368,
Thu Sep 26 02:39:07 2019,13840126,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5372,5576,1136,48,28,26,4.6639,1.30723,-13.2351,0.862022,-2.36683,-0.241579,-17.1,31.5563,31.1133,19.4119,210.094,-7.49189,0.695956,-6.79594,0.003927,2.40671e-12,0.0462088,0.281685,-0.840316,
Thu Sep 26 02:39:07 2019,13850127,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5372,5576,1136,48,28,26,3.18429,0.464475,-7.01022,0.881178,-2.59032,-0.142606,-17.1,31.5563,31.1133,24.4292,210.445,-6.40292,0.687584,-5.71534,0.00772859,2.71542e-12,0.052136,0.281685,-1.92648,
Thu Sep 26 02:39:07 2019,13860128,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5368,5546,1134,58,26,28,2.60489,-0.344765,-3.64876,0.940774,-2.71058,-0.0659819,-17.1,31.5563,31.1133,35.5235,210.766,-5.28437,0.649038,-4.63533,0.0115274,2.71346e-12,0.0520985,0.281685,-3.01187,
Thu Sep 26 02:39:07 2019,13870129,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5368,5546,1134,58,26,28,3.54821,-1.12049,-6.88572,0.951416,-2.62544,0.0436332,-17.1,31.5563,31.1133,27.262,211.028,-4.1251,0.555029,-3.57007,0.0154743,2.81918e-12,0.0541283,0.281685,-4.13954,
Thu Sep 26 02:39:07 2019,13880130,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5554,1128,56,28,28,4.00789,-2.96402,-11.7029,0.721544,-2.48071,0.0904591,-17.1,31.5563,31.1133,18.9049,211.273,-2.94594,0.450571,-2.49537,0.0195008,2.87611e-12,0.0552214,0.281685,-5.28999,
Thu Sep 26 02:39:07 2019,13890131,1043.54,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5554,1128,56,28,28,3.16513,-4.70221,-8.28873,0.261799,-2.47432,0.0957802,-17.1,31.5563,31.1133,20.8999,211.557,-1.77474,0.391222,-1.38351,0.0238211,3.08588e-12,0.0592489,0.281685,-6.52434,
Thu Sep 26 02:39:07 2019,13900132,1042.7,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5560,1118,58,28,28,0.526724,-5.11401,-6.37336,-0.243707,-2.52434,0.260735,-17.1,31.5563,31.1133,4.72446,211.858,-0.634617,0.350898,-0.283719,0.0282111,3.13571e-12,0.0602057,0.281685,-7.77862,
Thu Sep 26 02:39:07 2019,13910133,1042.7,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5560,1118,58,28,28,0.316035,-3.4285,-14.0013,-0.592773,-2.43707,0.402277,-17.1,31.5563,31.1133,1.29305,212.12,0.44087,0.275048,0.715917,0.0326367,3.16118e-12,0.0606946,0.281685,-9.04309,
Thu Sep 26 02:39:07 2019,13920134,1042.7,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5368,5590,1120,60,28,28,1.48919,-0.268151,-15.2559,-0.651305,-2.30511,0.357579,-17.1,31.5563,31.1133,5.57524,212.368,1.43546,0.192352,1.62781,0.0367245,2.91982e-12,0.0560605,0.281685,-10.211,
Thu Sep 26 02:39:07 2019,13930135,1042.7,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5368,5590,1120,60,28,28,1.4461,-0.11971,-12.1961,-0.580002,-2.19017,0.361836,-17.1,31.5563,31.1133,6.76204,212.622,2.35822,0.120628,2.47885,0.0407551,2.87904e-12,0.0552775,0.281685,-11.3626,
Thu Sep 26 02:39:07 2019,13940136,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5578,1126,58,28,30,0.991199,1.1971,-15.4857,-0.559782,-2.12206,0.387378,-17.1,31.5563,31.1133,3.66236,212.889,3.21515,0.0673756,3.28253,0.0452243,3.19224e-12,0.0612911,0.281685,-12.6395,
Thu Sep 26 02:39:07 2019,13950137,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5370,5578,1126,58,28,30,-0.268151,0.68953,-12.7084,-0.591709,-2.12419,0.378864,-17.1,31.5563,31.1133,-1.20878,213.176,3.99927,0.0376513,4.03693,0.0495832,3.1135e-12,0.0597793,0.281685,-13.8849,
Thu Sep 26 02:39:07 2019,13960138,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5536,1124,58,28,26,-1.71425,1.72383,-10.6111,-0.548075,-2.13377,0.375671,-17.1,31.5563,31.1133,-9.17699,213.465,4.69417,0.0123404,4.70652,0.0536749,2.92264e-12,0.0561147,0.281685,-15.054,
Thu Sep 26 02:39:07 2019,13970139,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5396,5536,1124,58,28,26,-1.87227,1.88663,-10.1131,-0.533176,-1.94327,0.417176,-17.1,31.5563,31.1133,-10.4886,213.697,5.28394,-0.0656909,5.21825,0.0571478,2.48068e-12,0.047629,0.281685,-16.0463,
Thu Sep 26 02:39:07 2019,13980140,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5366,5594,1124,58,28,28,-1.69031,2.35111,-10.8122,-0.54914,-1.65487,0.454424,-17.1,31.5563,31.1133,-8.88531,213.901,5.76679,-0.163668,5.60313,0.0601581,2.15022e-12,0.0412842,0.281685,-16.9064,
Thu Sep 26 02:39:07 2019,13990141,1043.09,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5366,5594,1124,58,28,28,-1.69509,1.3216,-12.0141,-0.454424,-1.34624,0.52147,-17.1,31.5563,31.1133,-8.03098,214.099,6.15259,-0.258255,5.89434,0.0628545,1.926e-12,0.0369792,0.281685,-17.6768,
Thu Sep 26 02:39:07 2019,14000142,1043.26,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5594,1124,56,26,26,-2.09253,0.761356,-13.963,-0.150056,-1.07487,0.565103,-17.1,31.5563,31.1133,-8.52309,214.308,6.45079,-0.333605,6.11719,0.0652919,1.74095e-12,0.0334262,0.281685,-18.3731,
Thu Sep 26 02:39:07 2019,14010143,1043.26,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5382,5594,1124,56,26,26,-2.05422,2.1069,-14.5328,0.0989729,-0.833288,0.603415,-17.1,31.5563,31.1133,-8.04552,214.525,6.66804,-0.393129,6.27491,0.0671614,1.33539e-12,0.0256395,0.281685,-18.9073,
Thu Sep 26 02:39:07 2019,14020144,1043.26,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5374,5560,1126,58,26,28,-4.03184,3.553,-14.619,0.286276,-0.650241,0.682168,0.7125,30.1219,35.9531,-15.4186,214.759,6.80387,-0.430089,6.37378,0.0684958,9.53121e-13,0.0182999,0.281685,-19.2885,
Thu Sep 26 02:39:07 2019,14030145,1043.26,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5374,5560,1126,58,26,28,-5.10444,4.32393,-12.8952,0.474644,-0.468259,0.732186,0.7125,30.1219,35.9531,-21.5957,214.993,6.8454,-0.461979,6.38342,0.0698235,9.48405e-13,0.0182094,0.281685,-19.6679,
Thu Sep 26 02:39:07 2019,14040146,1042.87,1513,1510,1717,1514,1088,1514,-0.0469513,0.281685,1.63826,0,-0.5,-1.19209e-07,5392,5554,1132,56,8,12,-5.92804,3.4668,-12.7611,0.728994,-0.227744,0.697067,0.7125,30.1219,35.9531,-24.9168,215.211,6.77873,-0.505452,6.27328,0.0709429,7.99561e-13,0.0153516,0.281685,-19.9877,
