today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0045, kiei(I)=5e-09, kded(D)=0.0006,signal, mad_pitch
Thu Sep 26 02:14:00 2019,7061236,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1234,0,28,28,0.244209,-0.148441,-9.5385,-0.00532112,-0.0734315,-0.00744957,-21.375,32.632,30.4219,1.46659,3.17231,0.2106,1.86004,2.07064,0.184278,-8.53357e-12,-0.0204806,0.281685,-40.6689,
Thu Sep 26 02:14:00 2019,7071237,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,28,26,0.258574,-0.268151,-9.68215,-0.00106422,-0.0702388,-0.00319267,-21.375,35.8594,31.459,1.52979,3.45787,0.24441,1.92436,2.16877,0.182716,-8.67682e-12,-0.0208244,0.281685,-40.3218,
Thu Sep 26 02:14:00 2019,7081238,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,28,26,0.229843,-0.268151,-9.55765,-0.00319267,-0.061725,-0,-21.375,35.8594,31.459,1.37759,3.74191,0.279995,1.9745,2.25449,0.181144,-8.72955e-12,-0.0209509,0.281685,-39.9726,
Thu Sep 26 02:14:00 2019,7091239,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,30,26,0.268151,-0.306458,-9.71088,-0.0042569,-0.0595966,0.00319267,-21.375,35.8594,31.459,1.58173,4.02778,0.317037,2.01467,2.3317,0.179558,-8.81319e-12,-0.0211517,0.281685,-39.6201,
Thu Sep 26 02:14:00 2019,7101240,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,30,26,0.244209,-0.263362,-9.60075,-0.0148991,-0.0585323,0.00851379,-21.375,35.8594,31.459,1.45709,4.31396,0.355394,2.04411,2.3995,0.177956,-8.90055e-12,-0.0213613,0.281685,-39.2641,
Thu Sep 26 02:14:00 2019,7111241,1048.35,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,28,0.258574,-0.287304,-9.61511,-0.00957802,-0.0446974,0.0170276,-21.375,35.8594,31.459,1.54045,4.59647,0.394847,2.05983,2.45468,0.176341,-8.97398e-12,-0.0215376,0.281685,-38.9051,
Thu Sep 26 02:14:00 2019,7121242,1048.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,28,0.196325,-0.158017,-9.62469,-0.00744957,-0.0457616,0.0180918,-21.375,35.8594,31.459,1.16856,4.88326,0.434842,2.07053,2.50537,0.174711,-9.05571e-12,-0.0217337,0.281685,-38.5429,
Thu Sep 26 02:14:00 2019,7131243,1048.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1238,0,28,28,0.258574,-0.124498,-9.48583,0.00212845,-0.0457616,0.0148991,-21.375,35.8594,31.459,1.56144,5.16973,0.47493,2.07221,2.54714,0.173064,-9.14555e-12,-0.0219493,0.281685,-38.1771,
Thu Sep 26 02:14:00 2019,7141244,1048.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1238,0,28,28,0.244209,-0.201113,-9.61033,0.00532112,-0.0446974,0.0159634,-21.375,35.8594,31.459,1.45563,5.45591,0.515242,2.06563,2.58087,0.171411,-9.18541e-12,-0.022045,0.281685,-37.8097,
Thu Sep 26 02:14:00 2019,7151245,1048.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,30,28,0.292093,-0.138864,-9.73004,0.0159634,-0.0415047,0.0117065,-21.375,35.8594,31.459,1.71949,5.74147,0.556027,2.05123,2.60725,0.169751,-9.22527e-12,-0.0221407,0.281685,-37.4407,
Thu Sep 26 02:14:00 2019,7161246,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,30,28,0.248997,-0.205901,-9.63906,0.0159634,-0.0404405,0.0106422,-21.375,35.8594,31.459,1.47974,6.02765,0.597262,2.03089,2.62815,0.168078,-9.28984e-12,-0.0222956,0.281685,-37.0691,
Thu Sep 26 02:14:00 2019,7171247,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,26,26,0.248997,-0.277727,-9.59596,0.0170276,-0.0393763,0.0042569,-21.375,35.8594,31.459,1.48638,6.31382,0.638558,2.00461,2.64317,0.166425,-9.18579e-12,-0.0220459,0.281685,-36.7016,
Thu Sep 26 02:14:00 2019,7181248,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,26,26,0.186748,-0.215478,-9.65821,0.0234129,-0.0415047,0.00957802,-21.375,35.8594,31.459,1.10771,6.60091,0.679181,1.97388,2.65306,0.16478,-9.13944e-12,-0.0219347,0.281685,-36.3361,
Thu Sep 26 02:14:00 2019,7191249,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,26,30,0.225055,-0.263362,-9.76834,0.0212845,-0.0404405,0.00851379,-21.375,35.8594,31.459,1.31982,6.88708,0.718527,1.93743,2.65596,0.163143,-9.09262e-12,-0.0218223,0.281685,-35.9724,
Thu Sep 26 02:14:00 2019,7201250,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,26,30,0.196325,-0.320823,-9.61511,0.0180918,-0.0436332,0.0106422,-21.7313,34.425,32.1504,1.16972,7.17448,0.756457,1.89793,2.65439,0.161502,-9.1198e-12,-0.0218875,0.281685,-35.6076,
Thu Sep 26 02:14:00 2019,7211251,1047.88,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1238,0,28,28,0.181959,-0.268151,-9.59117,0.0148991,-0.0393763,0.0106422,-21.7313,34.425,32.1504,1.08686,7.45974,0.792787,1.85258,2.64537,0.159874,-9.04007e-12,-0.0216962,0.281685,-35.246,
Thu Sep 26 02:14:00 2019,7221252,1048.44,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1238,0,28,28,0.258574,-0.105345,-9.52413,0.0170276,-0.0478901,0.0106422,-21.7313,34.425,32.1504,1.55516,7.74866,0.827661,1.80759,2.63526,0.158251,-9.0189e-12,-0.0216454,0.281685,-34.8852,
Thu Sep 26 02:14:00 2019,7231253,1048.44,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,0.124498,-0.220267,-9.59596,0.0212845,-0.0510828,0.0159634,-21.7313,34.425,32.1504,0.743317,8.03605,0.861108,1.75815,2.61926,0.156626,-9.02834e-12,-0.021668,0.281685,-34.5241,
Thu Sep 26 02:14:00 2019,7241254,1048.44,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,0.215478,-0.272939,-9.52892,0.0159634,-0.0564039,0.0138349,-21.7313,34.425,32.1504,1.29541,8.32405,0.892556,1.70685,2.59941,0.155023,-8.90551e-12,-0.0213732,0.281685,-34.1679,
Thu Sep 26 02:14:00 2019,7251255,1048.44,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,28,28,0.181959,-0.339977,-9.61511,0.0148991,-0.0638535,0.0138349,-21.7313,34.425,32.1504,1.08415,8.61267,0.922132,1.65405,2.57618,0.153431,-8.84552e-12,-0.0212292,0.281685,-33.814,
Thu Sep 26 02:14:00 2019,7261256,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,28,28,0.138864,-0.306458,-9.63906,0.0170276,-0.0649177,0.0223487,-21.7313,34.425,32.1504,0.825367,8.89945,0.949761,1.59774,2.54751,0.151859,-8.73117e-12,-0.0209548,0.281685,-33.4648,
Thu Sep 26 02:14:00 2019,7271257,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1234,0,28,28,0.253785,-0.282516,-9.61033,0.0255414,-0.0734315,0.0180918,-21.7313,34.425,32.1504,1.51269,9.18837,0.975466,1.54223,2.5177,0.150306,-8.62789e-12,-0.0207069,0.281685,-33.1197,
Thu Sep 26 02:14:00 2019,7281258,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1234,0,28,28,0.191536,-0.21069,-9.73961,0.0202203,-0.0787526,0.019156,-21.7313,34.425,32.1504,1.12662,9.47637,1,1.48474,2.48474,0.148762,-8.58068e-12,-0.0205936,0.281685,-32.7764,
Thu Sep 26 02:14:00 2019,7291259,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5404,5556,1238,0,30,28,0.21069,-0.282516,-9.73961,0.0212845,-0.0830095,0.0159634,-21.7313,34.425,32.1504,1.23924,9.76407,1.0234,1.42624,2.44964,0.147238,-8.46195e-12,-0.0203087,0.281685,-32.438,
Thu Sep 26 02:14:00 2019,7301260,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5404,5556,1238,0,30,28,0.253785,-0.35913,-9.57202,0.0117065,-0.0872664,0.00957802,-21.7313,34.425,32.1504,1.51874,10.0518,1.04578,1.36733,2.41311,0.145731,-8.37488e-12,-0.0200997,0.281685,-32.103,
Thu Sep 26 02:14:00 2019,7311261,1048.16,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,28,26,0.158017,-0.253785,-9.63906,0.0127707,-0.0883306,0.00851379,-21.7313,34.425,32.1504,0.939192,10.3386,1.06724,1.30738,2.37462,0.14424,-8.28495e-12,-0.0198839,0.281685,-31.7716,
Thu Sep 26 02:14:00 2019,7321262,1048.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5548,1234,0,28,26,0.205901,-0.205901,-9.42837,0.0170276,-0.0925875,0.0117065,-21.7313,34.425,32.1504,1.25106,10.6263,1.08723,1.24847,2.3357,0.142757,-8.23441e-12,-0.0197626,0.281685,-31.4422,
Thu Sep 26 02:14:00 2019,7331263,1048.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,28,26,0.177171,-0.220267,-9.69652,0.0159634,-0.0968444,0.0159634,-21.7313,34.425,32.1504,1.04677,10.914,1.10565,1.18986,2.29551,0.141277,-8.22654e-12,-0.0197437,0.281685,-31.1131,
Thu Sep 26 02:14:00 2019,7341264,1048.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,28,26,0.11971,-0.344765,-9.61033,0.019156,-0.0925875,0.0148991,-21.7313,34.425,32.1504,0.713663,11.1992,1.12216,1.1294,2.25156,0.13981,-8.14996e-12,-0.0195599,0.281685,-30.7871,
Thu Sep 26 02:14:00 2019,7351265,1048.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,0.225055,-0.282516,-9.69173,0.0170276,-0.0979086,0.0127707,-21.7313,34.425,32.1504,1.33025,11.4872,1.13663,1.07244,2.20906,0.138357,-8.06971e-12,-0.0193673,0.281685,-30.4643,
Thu Sep 26 02:14:00 2019,7361266,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,0.258574,-0.268151,-9.59596,0.0106422,-0.0968444,0.00638535,-21.7313,34.425,32.1504,1.54353,11.7734,1.15021,1.01452,2.16473,0.13691,-8.03852e-12,-0.0192925,0.281685,-30.1428,
Thu Sep 26 02:14:00 2019,7371267,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5402,5556,1234,0,26,26,0.248997,-0.277727,-9.60554,0.00532112,-0.0979086,0.0127707,-21.7313,34.425,32.1504,1.4849,12.0602,1.16387,0.958275,2.12214,0.135466,-8.02264e-12,-0.0192543,0.281685,-29.8219,
Thu Sep 26 02:14:00 2019,7381268,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5402,5556,1234,0,26,26,0.191536,-0.215478,-9.65342,0.0042569,-0.0936517,0.00957802,-21.7313,34.425,32.1504,1.13667,12.3454,1.17731,0.901736,2.07904,0.134025,-8.00424e-12,-0.0192102,0.281685,-29.5017,
Thu Sep 26 02:14:00 2019,7391269,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5544,1234,0,26,28,0.191536,-0.268151,-9.5816,0.00851379,-0.0968444,0.0117065,-21.7313,34.425,32.1504,1.14519,12.6328,1.18978,0.848639,2.03842,0.132596,-7.94291e-12,-0.019063,0.281685,-29.184,
Thu Sep 26 02:14:00 2019,7401270,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5544,1234,0,26,28,0.138864,-0.282516,-9.57202,0.0042569,-0.0968444,0.00744957,-21.7313,34.425,32.1504,0.831147,12.9193,1.20073,0.795976,1.9967,0.13117,-7.91917e-12,-0.019006,0.281685,-28.8672,
Thu Sep 26 02:14:00 2019,7411271,1046.65,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1234,0,30,28,0.167594,-0.148441,-9.66779,0,-0.0925875,0.0106422,-21.7313,34.425,32.1504,0.993142,13.2046,1.2098,0.743617,1.95341,0.129751,-7.88259e-12,-0.0189182,0.281685,-28.5519,
Thu Sep 26 02:14:00 2019,7421272,1047.78,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5540,1234,0,30,28,0.143652,-0.258574,-9.73482,0.00957802,-0.0872664,0.0159634,-21.7313,34.425,32.1504,0.845425,13.4895,1.21698,0.692609,1.90959,0.128312,-7.99365e-12,-0.0191848,0.281685,-28.2322,
Thu Sep 26 02:14:00 2019,7431273,1047.78,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,28,0.100556,-0.220267,-9.61033,0.0117065,-0.0851379,0.0148991,-21.7313,34.425,32.1504,0.599486,13.7754,1.22207,0.644196,1.86626,0.126885,-7.92761e-12,-0.0190263,0.281685,-27.9151,
Thu Sep 26 02:14:00 2019,7441274,1047.78,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5536,1234,0,28,28,0.0526724,-0.234632,-9.50498,0.0127707,-0.0787526,0.0138349,-21.7313,34.425,32.1504,0.317505,14.06,1.22433,0.5963,1.82063,0.125466,-7.88384e-12,-0.0189212,0.281685,-27.5997,
Thu Sep 26 02:14:00 2019,7451275,1047.78,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5534,1232,0,28,28,0.105345,-0.244209,-9.77313,0.0148991,-0.0744957,0.0180918,-21.7313,34.425,32.1504,0.61757,14.3453,1.22353,0.550805,1.77433,0.124051,-7.86138e-12,-0.0188673,0.281685,-27.2853,
Thu Sep 26 02:14:00 2019,7461276,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5534,1232,0,28,28,0,-0.296881,-9.59117,0.00957802,-0.0691746,0.019156,-21.7313,34.425,32.1504,0,14.6303,1.21964,0.506806,1.72645,0.122617,-7.96828e-12,-0.0191239,0.281685,-26.9666,
Thu Sep 26 02:14:00 2019,7471277,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1234,0,28,28,0.11971,-0.234632,-9.66779,0.0138349,-0.0670461,0.00957802,-21.7313,34.425,32.1504,0.709422,14.9161,1.21274,0.465508,1.67824,0.121191,-7.92141e-12,-0.0190114,0.281685,-26.6497,
Thu Sep 26 02:14:00 2019,7481278,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5554,1234,0,28,28,0.0622492,-0.268151,-9.49062,0.0117065,-0.0627892,0.00957802,-21.7313,34.425,32.1504,0.3758,15.2014,1.20353,0.425379,1.62891,0.119753,-7.98955e-12,-0.0191749,0.281685,-26.3301,
Thu Sep 26 02:14:00 2019,7491279,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1238,0,28,26,0,-0.287304,-9.68215,0.00744957,-0.0574681,0.0117065,-21.7313,34.425,32.1504,0,15.4863,1.19194,0.386763,1.57871,0.11832,-7.96113e-12,-0.0191067,0.281685,-26.0117,
Thu Sep 26 02:14:00 2019,7501280,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1238,0,28,26,-0.00957681,-0.316035,-9.54808,0.0127707,-0.052147,0.00851379,-21.7313,34.425,32.1504,-0.0574682,15.7713,1.17714,0.349969,1.52711,0.116899,-7.89595e-12,-0.0189503,0.281685,-25.6958,
Thu Sep 26 02:14:00 2019,7511281,1047.5,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1236,0,28,26,0.0287304,-0.162806,-9.52892,0.0117065,-0.0500185,0.0117065,-21.7313,34.425,32.1504,0.172751,16.0572,1.15921,0.315855,1.47506,0.115491,-7.81841e-12,-0.0187642,0.281685,-25.3831,
Thu Sep 26 02:14:00 2019,7521282,1047.06,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5534,1236,0,28,26,-0.0287304,-0.181959,-9.60075,0.0159634,-0.0436332,0.0159634,-21.7313,34.425,32.1504,-0.171458,16.3418,1.13853,0.282282,1.42081,0.114053,-7.99041e-12,-0.019177,0.281685,-25.0635,
Thu Sep 26 02:14:00 2019,7531283,1047.06,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1232,0,28,28,-0.0287304,-0.177171,-9.51935,0.0180918,-0.0361836,0.0170276,-21.7313,34.425,32.1504,-0.172925,16.6262,1.11499,0.250205,1.3652,0.112622,-7.95102e-12,-0.0190825,0.281685,-24.7454,
Thu Sep 26 02:14:00 2019,7541284,1047.06,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1232,0,28,28,-0.114922,-0.282516,-9.59117,0.0159634,-0.0308625,0.0159634,-21.7313,34.425,32.1504,-0.686487,16.9111,1.08811,0.220491,1.3086,0.111187,-7.97162e-12,-0.0191319,0.281685,-24.4266,
Thu Sep 26 02:14:00 2019,7551285,1047.06,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,30,26,-0.0430956,-0.21069,-9.69173,0.0106422,-0.0266056,0.0117065,-21.7313,34.425,32.1504,-0.254772,17.1964,1.0577,0.192762,1.25046,0.109766,-7.8958e-12,-0.0189499,0.281685,-24.1107,
Thu Sep 26 02:14:00 2019,7561286,1047.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,30,26,0,-0.301669,-9.61033,0.0159634,-0.019156,0.0212845,-21.7313,34.425,32.1504,0,17.4807,1.02476,0.165789,1.19055,0.108324,-8.01244e-12,-0.0192299,0.281685,-23.7902,
Thu Sep 26 02:14:00 2019,7571287,1047.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5412,5556,1240,0,28,26,-0.0191536,-0.306458,-9.57681,0.00957802,-0.0170276,0.0212845,-21.7313,34.425,32.1504,-0.114592,17.7666,0.990395,0.141939,1.13233,0.10686,-8.13317e-12,-0.0195196,0.281685,-23.4649,
Thu Sep 26 02:14:00 2019,7581288,1047.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5412,5556,1240,0,28,26,-0.0670376,-0.311246,-9.65821,0.0117065,-0.00744957,0.0159634,-21.7313,34.425,32.1504,-0.397684,18.0503,0.954623,0.117537,1.07216,0.105411,-8.0503e-12,-0.0193207,0.281685,-23.1429,
Thu Sep 26 02:14:00 2019,7591289,1047.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,28,-0.0383072,-0.335188,-9.70609,0.0106422,-0.00106422,0.0180918,-21.7313,34.425,32.1504,-0.226129,18.335,0.917215,0.095643,1.01286,0.103962,-8.04739e-12,-0.0193137,0.281685,-22.821,
Thu Sep 26 02:14:00 2019,7601290,1047.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,28,-0.0191536,-0.23942,-9.65821,0.00744957,0.00106422,0.0202203,-21.7313,34.425,32.1504,-0.113626,18.6208,0.878615,0.0764138,0.955029,0.102494,-8.15859e-12,-0.0195806,0.281685,-22.4947,
