today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=1e-08, kded(D)=0.0005,
Thu Sep 26 01:33:04 2019,63795855,1071.65,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5390,5536,1234,0,26,26,-0.167594,-0.234632,9.96467,0.00638535,0.00212845,0.0351194,25.2938,34.425,-60.8438,-179.037,6.58841,-77.8613,1.98166,-75.8796,-0.0864361,-1.76592e-12,-0.00176592,
Thu Sep 26 01:33:04 2019,63805856,1071.65,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5412,5548,1234,0,28,26,-0.143652,-0.181959,9.88326,0.0180918,0.00744957,0.0297983,27.9656,33.8871,-61.0166,-179.167,6.87336,-82.8671,1.94374,-80.9233,-0.086746,-5.16415e-12,-0.00516415,
Thu Sep 26 01:33:04 2019,63815857,1071.65,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5412,5548,1234,0,28,26,-0.0335188,0.023942,9.96946,0.0180918,0.00744957,0.0287341,27.9656,33.8871,-61.0166,-179.808,7.15984,-87.8114,1.90317,-85.9083,-0.0868468,-1.6799e-12,-0.0016799,
Thu Sep 26 01:33:04 2019,63825858,1071.65,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,26,28,-0.023942,-0.0814029,9.61033,0.0255414,0.0042569,0.0287341,27.9656,33.8871,-61.0166,-179.857,7.44724,-92.6824,1.85973,-90.8226,-0.0869697,-2.04926e-12,-0.00204926,
Thu Sep 26 01:33:04 2019,63835859,1073.51,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,26,28,-0.148441,-0.268151,9.92636,0.0383121,-0.00106422,0.0180918,27.9656,33.8871,-61.0166,-179.143,7.73524,-97.4677,1.81354,-95.6542,-0.0870888,-1.98431e-12,-0.00198431,
Thu Sep 26 01:33:04 2019,63845860,1073.51,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5406,5538,1234,0,28,28,-0.292093,0.047884,9.92157,0.0340552,0.00851379,0.0106422,27.9656,33.8871,-61.0166,-178.314,8.01898,-102.155,1.76035,-100.394,-0.0869988,1.49908e-12,0.00149908,
Thu Sep 26 01:33:04 2019,63855861,1073.51,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5406,5538,1234,0,28,28,-0.071826,0.0430956,9.99819,0.0319267,0.00532112,0.0117065,27.9656,33.8871,-61.0166,-179.589,8.30637,-106.733,1.70854,-105.024,-0.0871189,-2.0009e-12,-0.0020009,
Thu Sep 26 01:33:04 2019,63865862,1073.51,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5388,5550,1234,0,26,26,-0.0814029,-0.148441,9.9934,0.00851379,0.00212845,0.00106422,27.9656,33.8871,-61.0166,-179.533,8.59376,-111.196,1.65468,-109.541,-0.0872515,-2.20957e-12,-0.00220957,
Thu Sep 26 01:33:04 2019,63875863,1073.26,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5388,5550,1234,0,26,26,-0.177171,-0.392649,10.3477,0.0148991,-0.00319267,0.0042569,27.9656,33.8871,-61.0166,-179.019,8.88177,-115.537,1.59973,-113.937,-0.0873836,-2.20175e-12,-0.00220175,
Thu Sep 26 01:33:04 2019,63885864,1073.26,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,28,28,-0.181959,-0.158017,10.2663,-0.0212845,0,-0.00319267,27.9656,33.8871,-61.0166,-178.985,9.16733,-119.749,1.54108,-118.208,-0.0875083,-2.07825e-12,-0.00207825,
Thu Sep 26 01:33:04 2019,63895865,1073.26,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,28,28,-0.225055,-0.134075,10.6638,0.00851379,0.00638535,-0.00851379,27.9656,33.8871,-61.0166,-178.791,9.45198,-123.827,1.48072,-122.346,-0.0878554,-5.78585e-12,-0.00578585,
Thu Sep 26 01:33:04 2019,63905866,1073.26,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,28,28,-0.248997,0.0143652,10.4339,-0.00638535,0.00532112,0.00106422,27.9656,33.8871,-61.0166,-178.633,9.73876,-127.765,1.42195,-126.343,-0.0879969,-2.35844e-12,-0.00235844,
Thu Sep 26 01:33:04 2019,63915867,1073.26,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,28,28,-0.196325,-0.105345,10.1897,0.00532112,0.00532112,0.00744957,27.9656,33.8871,-61.0166,-178.896,10.0252,-131.562,1.36251,-130.199,-0.0879201,1.28012e-12,0.00128012,
Thu Sep 26 01:33:04 2019,63925868,1073.26,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5402,5558,1238,0,30,26,-0.129287,-0.220267,10.1466,-0.00638535,-0.0042569,0.00851379,27.9656,33.8871,-61.0166,-179.27,10.3145,-135.215,1.3056,-133.909,-0.0880511,-2.18325e-12,-0.00218325,
Thu Sep 26 01:33:04 2019,63935869,1072.25,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5402,5558,1238,0,30,26,-0.138864,-0.153229,10.0365,0.0234129,0.00212845,0.0148991,27.075,34.0664,-61.1895,-179.207,10.5991,-138.723,1.24422,-137.478,-0.0883968,-5.76248e-12,-0.00576248,
Thu Sep 26 01:33:04 2019,63945870,1072.25,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1234,0,26,26,-0.248997,-0.186748,9.77313,0.0127707,0.00638535,0.0244772,27.075,34.0664,-61.1895,-178.541,10.8844,-142.085,1.18395,-140.901,-0.0885235,-2.11105e-12,-0.00211105,
Thu Sep 26 01:33:04 2019,63955871,1072.25,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1234,0,26,26,-0.205901,-0.354342,9.67257,0.0266056,0.0117065,0.0212845,27.075,34.0664,-61.1895,-178.781,11.1693,-145.3,1.12404,-144.176,-0.0884351,1.47314e-12,0.00147314,
Thu Sep 26 01:33:04 2019,63965872,1072.25,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5394,5536,1238,0,26,28,-0.263362,-0.177171,9.75877,0.0266056,0.0127707,0.0255414,27.075,34.0664,-61.1895,-178.454,11.4555,-148.367,1.06614,-147.301,-0.088557,-2.03152e-12,-0.00203152,
Thu Sep 26 01:33:04 2019,63975873,1072.38,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5394,5536,1238,0,26,28,-0.225055,-0.124498,9.79707,0.00957802,0.00638535,0.0297983,27.075,34.0664,-61.1895,-178.684,11.7438,-151.288,1.01118,-150.277,-0.0888869,-5.49755e-12,-0.00549755,
Thu Sep 26 01:33:04 2019,63985874,1072.38,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5538,1232,0,30,28,-0.215478,-0.344765,10.0365,0.0223487,0.00744957,0.0170276,27.075,34.0664,-61.1895,-178.77,12.03,-154.064,0.955032,-153.109,-0.0890002,-1.88837e-12,-0.00188837,
Thu Sep 26 01:33:04 2019,63995875,1072.38,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5538,1232,0,30,28,-0.306458,-0.172383,10.1754,0.0117065,0.00212845,0.019156,27.075,34.0664,-61.1895,-178.275,12.318,-156.697,0.901801,-155.796,-0.0891155,-1.92156e-12,-0.00192156,
Thu Sep 26 01:33:04 2019,64005876,1072.38,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5390,5548,1236,0,8,12,-0.272939,0.0622492,10.2999,-0.00106422,0.00106422,0.0223487,27.075,34.0664,-61.1895,-178.482,12.6048,-159.189,0.848522,-158.34,-0.0892229,-1.78986e-12,-0.00178986,
Thu Sep 26 01:33:04 2019,64015877,1072.38,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5390,5548,1236,0,8,12,-0.225055,-0.0335188,10.1466,-0.00106422,0,0.00851379,27.075,34.0664,-61.1895,-178.73,12.8916,-161.541,0.796569,-160.744,-0.0893325,-1.82724e-12,-0.00182724,
Thu Sep 26 01:33:04 2019,64025878,1072.38,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5384,5554,1234,0,28,28,-0.296881,-0.0143652,10.4004,0.0308625,-0.00638535,0.00212845,27.075,34.0664,-61.1895,-178.365,13.1799,-163.758,0.74748,-163.01,-0.0892352,1.62067e-12,0.00162067,
Thu Sep 26 01:33:04 2019,64035879,1070.98,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5384,5554,1234,0,28,28,-0.339977,0.0383072,10.4722,0.00212845,-0.00744957,0.00212845,27.075,34.0664,-61.1895,-178.141,13.4667,-165.841,0.698284,-165.143,-0.0893387,-1.72501e-12,-0.00172501,
Thu Sep 26 01:33:04 2019,64045880,1070.98,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5390,5548,1234,0,28,28,-0.296881,-0.148441,10.4244,0.0244772,-0.0180918,-0.0042569,27.075,34.0664,-61.1895,-178.369,13.7562,-167.795,0.653257,-167.142,-0.0894437,-1.74923e-12,-0.00174923,
Thu Sep 26 01:33:04 2019,64055881,1070.98,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5390,5548,1234,0,28,28,-0.248997,-0.301669,10.137,0.0234129,-0.0117065,-0.0042569,27.075,34.0664,-61.1895,-178.593,14.0408,-169.622,0.604926,-169.017,-0.0895519,-1.80349e-12,-0.00180349,
Thu Sep 26 01:33:04 2019,64065882,1070.98,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,28,28,-0.268151,-0.153229,10.1849,0.0212845,-0.00744957,0.0042569,27.075,34.0664,-61.1895,-178.492,14.3261,-171.328,0.559,-170.769,-0.0898715,-5.32722e-12,-0.00532723,
Thu Sep 26 01:33:04 2019,64075883,1072.48,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5554,1234,0,28,28,-0.234632,-0.0766145,9.96467,0.0042569,-0.0042569,-0,27.075,34.0664,-61.1895,-178.651,14.6117,-172.916,0.515159,-172.401,-0.0899728,-1.68838e-12,-0.00168839,
Thu Sep 26 01:33:04 2019,64085884,1072.48,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5546,1234,0,28,28,-0.201113,-0.201113,9.87848,0.0138349,-0.00212845,0.00638535,27.075,34.0664,-61.1895,-178.834,14.8975,-174.391,0.473391,-173.917,-0.0900793,-1.77488e-12,-0.00177488,
Thu Sep 26 01:33:04 2019,64095885,1072.48,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5546,1234,0,28,28,-0.143652,-0.205901,9.663,-0.019156,-0.0148991,0.0159634,27.075,34.0664,-61.1895,-179.148,15.1877,-175.757,0.437467,-175.32,-0.0901801,-1.67952e-12,-0.00167952,
Thu Sep 26 01:33:04 2019,64105886,1072.48,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5544,1234,0,26,28,-0.138864,-0.201113,9.7875,-0.00532112,-0.0223487,0.0180918,27.075,34.0664,-61.1895,-179.187,15.4763,-177.02,0.401488,-176.618,-0.0902721,-1.53351e-12,-0.00153351,
Thu Sep 26 01:33:04 2019,64115887,1072.48,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5544,1234,0,26,28,-0.162806,-0.0287304,9.73961,0.00106422,-0.019156,0.0170276,27.075,34.0664,-61.1895,-179.042,15.7618,-178.183,0.364134,-177.819,-0.090149,2.05278e-12,0.00205278,
Thu Sep 26 01:33:04 2019,64125888,1072.48,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5384,5546,1234,0,28,28,-0.191536,-0.0957681,9.8689,0.0117065,-0.0127707,0.0255414,27.075,34.0664,-61.1895,-178.888,16.0465,-179.251,0.327706,-178.923,-0.0902366,-1.46112e-12,-0.00146112,
Thu Sep 26 01:33:04 2019,64135889,1070.41,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5384,5546,1234,0,28,28,-0.196325,-0.143652,10.0796,0.00532112,-0.0159634,0.0255414,27.075,34.0664,-61.1895,-178.884,16.3339,-180.227,0.29576,-179.931,-0.0905372,-5.00965e-12,-0.00500965,
Thu Sep 26 01:33:04 2019,64145890,1070.41,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,28,28,-0.167594,-0.339977,10.2185,0.0127707,-0.0212845,0.0244772,27.075,34.0664,-61.1895,-179.061,16.6219,-181.115,0.265997,-180.849,-0.090624,-1.44644e-12,-0.00144644,
Thu Sep 26 01:33:04 2019,64155891,1070.41,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,28,28,-0.0670376,-0.229843,10.4579,0.0180918,-0.0223487,0.0202203,27.075,34.0664,-61.1895,-179.633,16.9087,-181.92,0.236591,-181.683,-0.0907056,-1.3607e-12,-0.0013607,
Thu Sep 26 01:33:04 2019,64165892,1070.41,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5382,5546,1234,0,28,28,-0.225055,0.0526724,10.5297,0.0383121,-0.0138349,0.0170276,27.075,34.0664,-61.1895,-178.776,17.1927,-182.647,0.206166,-182.441,-0.0907935,-1.46408e-12,-0.00146408,
Thu Sep 26 01:33:04 2019,64175893,1071.32,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5382,5546,1234,0,28,28,-0.205901,0.0957681,10.5249,0.0372479,-0.00744957,0.0117065,27.075,34.0664,-61.1895,-178.879,17.4774,-183.298,0.178134,-183.12,-0.0906714,2.034e-12,0.002034,
Thu Sep 26 01:33:04 2019,64185894,1071.32,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5390,5554,1234,0,26,26,-0.134075,-0.143652,10.3334,0.0106422,-0.0170276,0.00851379,27.075,34.0664,-61.1895,-179.257,17.7666,-183.877,0.156185,-183.721,-0.0907645,-1.55106e-12,-0.00155106,
Thu Sep 26 01:33:04 2019,64195895,1071.32,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5390,5554,1234,0,26,26,-0.153229,-0.502782,10.4196,0.00106422,-0.0276698,0.00957802,27.075,34.0664,-61.1895,-179.158,18.0561,-184.39,0.135804,-184.254,-0.0910637,-4.9861e-12,-0.0049861,
Thu Sep 26 01:33:04 2019,64205896,1071.32,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5388,5550,1234,0,26,28,-0.167594,-0.220267,10.1897,-0.0127707,-0.0255414,0.00106422,27.075,34.0664,-61.1895,-179.058,18.342,-184.839,0.113142,-184.726,-0.0911507,-1.45073e-12,-0.00145073,
Thu Sep 26 01:33:04 2019,64215897,1071.32,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5388,5550,1234,0,26,28,-0.177171,-0.0574608,10.1897,0.0127707,-0.0159634,0.00106422,27.075,34.0664,-61.1895,-179.004,18.6257,-185.228,0.0899365,-185.138,-0.0912341,-1.39027e-12,-0.00139027,
Thu Sep 26 01:33:04 2019,64225898,1071.32,1512,1511,1088,1512,1088,1940,-0.0939026,0.211266,0.9,-0.563385,-0.5,0.5,5384,5538,1234,0,28,28,-0.272939,0.129287,9.92636,-0.019156,-0.0148991,0.00212845,27.075,34.0664,-61.1895,-178.425,18.9119,-185.56,0.0706978,-185.49,-0.0913309,-1.61362e-12,-0.00161362,
Thu Sep 26 01:33:04 2019,64235899,1071.55,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5384,5538,1234,0,28,28,-0.172383,-0.134075,9.7444,0.00744957,-0.0170276,0.00744957,27.075,34.0664,-61.1895,-178.987,19.199,-185.838,0.0537007,-185.785,-0.0914228,-1.53065e-12,-0.00153065,
Thu Sep 26 01:33:04 2019,64245900,1071.55,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,26,28,-0.21069,-0.268151,9.7875,-0.00744957,-0.0297983,0.00212845,27.075,34.0664,-61.1895,-178.767,19.4891,-186.066,0.0408637,-186.025,-0.0912949,2.13118e-12,0.00213118,
Thu Sep 26 01:33:04 2019,64255901,1071.55,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5392,5550,1234,0,26,28,-0.325611,-0.11971,9.94551,0.00851379,-0.0297983,0.0127707,27.075,34.0664,-61.1895,-178.125,19.7756,-186.246,0.0254633,-186.221,-0.0913817,-1.44682e-12,-0.00144682,
Thu Sep 26 01:33:04 2019,64265902,1071.55,1512,1510,1088,1512,1088,1940,-0.0939026,0.281685,0.9,-0.563385,-0.5,0.5,5384,5536,1234,0,28,28,-0.272939,-0.272939,9.95509,0.0106422,-0.0287341,0.0180918,27.075,34.0664,-61.1895,-178.43,20.0618,-186.382,0.0109837,-186.371,-0.0914548,-1.21746e-12,-0.00121746,
