today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:19:56 2019,14269897,1079.18,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5538,1234,0,6,28,0.0335188,-0.023942,-9.63427,0.0415047,-0.00851379,-0.0202203,-19.0594,33.8871,33.3604,0.199339,9.74273,0.174385,1.46101,1.63539,0.038618,-1.01009e-13,-0.0131312,
Thu Sep 26 01:19:56 2019,14279898,1079.18,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5538,1234,0,6,28,0.0957681,0.114922,-9.72525,0.0564039,-0.0319267,-0.0287341,-19.0594,33.8871,33.3604,0.564195,10.0359,0.217032,1.40511,1.62214,0.0380537,-9.40576e-14,-0.0122275,
Thu Sep 26 01:19:56 2019,14289899,1079.18,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5390,5554,1232,0,28,10,0.196325,0.215478,-9.62469,0.0691746,-0.0489543,-0.0340552,-19.0594,33.8871,33.3604,1.16856,10.3273,0.257591,1.34691,1.6045,0.0375126,-9.01804e-14,-0.0117235,
Thu Sep 26 01:19:56 2019,14299900,1079.98,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5390,5554,1232,0,28,10,0.124498,-0.0143652,-9.51935,0.0776884,-0.0670461,-0.0276698,-19.0594,33.8871,33.3604,0.749299,10.6189,0.297177,1.28887,1.58605,0.0369879,-8.74491e-14,-0.0113684,
Thu Sep 26 01:19:56 2019,14309901,1079.98,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1234,0,28,10,0.143652,-0.0430956,-9.51456,0.0766241,-0.0851379,-0.0234129,-19.0594,33.8871,33.3604,0.864995,10.9106,0.33561,1.23089,1.5665,0.0365035,-8.07271e-14,-0.0104945,
Thu Sep 26 01:19:56 2019,14319902,1079.98,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5382,5538,1234,0,28,10,0.215478,0.0430956,-9.64863,0.0702388,-0.094716,-0.00744957,-19.0594,33.8871,33.3604,1.27935,11.1998,0.373057,1.17086,1.54392,0.0360545,-7.4831e-14,-0.00972803,
Thu Sep 26 01:19:56 2019,14329903,1079.98,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1236,0,28,10,0.215478,-0.0622492,-9.663,0.0734315,-0.0968444,0.00744957,-19.0594,33.8871,33.3604,1.27745,11.4869,0.41035,1.10947,1.51982,0.035609,-7.42502e-14,-0.00965253,
Thu Sep 26 01:19:56 2019,14339904,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5534,1236,0,28,10,0.205901,-0.0430956,-9.64384,0.0798168,-0.112808,0.0148991,-19.0594,33.8871,33.3604,1.22311,11.778,0.447698,1.0529,1.5006,0.0351626,-7.44066e-14,-0.00967286,
Thu Sep 26 01:19:56 2019,14349905,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5554,1234,0,6,28,0.191536,-0.0335188,-9.75398,0.0787526,-0.112808,0.0276698,-19.0594,33.8871,33.3604,1.12496,12.0644,0.484758,0.992789,1.47755,0.0347309,-7.1949e-14,-0.00935337,
Thu Sep 26 01:19:56 2019,14359906,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5554,1234,0,6,28,0.205901,-0.023942,-9.70131,0.0872664,-0.114936,0.0297983,-19.0594,33.8871,33.3604,1.21587,12.3515,0.521263,0.934621,1.45588,0.0343009,-7.16581e-14,-0.00931556,
