today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.004, kiei(I)=5e-10, kded(D)=0.0006,signal, mad_pitch
Thu Sep 26 02:10:43 2019,11425391,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,26,28,0.0861913,-0.129287,-9.53371,0.00638535,-0.019156,0.0117065,-19.2375,35.5008,31.8047,0.517979,6.02155,-0.121962,2.0414,1.91944,0.0789815,-6.58383e-13,-0.0158012,0.281685,-19.4637,
Thu Sep 26 02:10:43 2019,11435392,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,26,28,0.023942,-0.143652,-9.66779,0.00957802,-0.0180918,0.00851379,-19.2375,35.5008,31.8047,0.141891,6.30772,-0.113718,2.01453,1.90081,0.077915,-6.66594e-13,-0.0159983,0.281685,-19.1971,
Thu Sep 26 02:10:43 2019,11445393,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1232,0,28,28,-0.0622492,-0.162806,-9.4954,0.0159634,-0.0170276,0.0117065,-19.2375,35.5008,31.8047,-0.37561,6.5939,-0.105342,1.98233,1.87699,0.0768663,-6.55408e-13,-0.0157298,0.281685,-18.9349,
Thu Sep 26 02:10:43 2019,11455394,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1238,0,28,26,-0.105345,-0.201113,-9.61033,0.0127707,-0.019156,0.0106422,-19.2375,35.5008,31.8047,-0.628031,6.88099,-0.0984485,1.94627,1.84782,0.0758492,-6.35724e-13,-0.0152574,0.281685,-18.6806,
Thu Sep 26 02:10:43 2019,11465395,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1238,0,28,26,0.00957681,-0.196325,-9.70131,0.0138349,-0.0234129,0.0159634,-19.2375,35.5008,31.8047,0.0565605,7.16869,-0.0932556,1.9065,1.81325,0.0748474,-6.26073e-13,-0.0150257,0.281685,-18.4302,
Thu Sep 26 02:10:43 2019,11475396,1049.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1238,0,28,26,-0.0574608,-0.220267,-9.60075,0.0106422,-0.0223487,0.0212845,-19.2375,35.5008,31.8047,-0.342914,7.45486,-0.0889616,1.86146,1.7725,0.0738325,-6.34351e-13,-0.0152244,0.281685,-18.1764,
Thu Sep 26 02:10:43 2019,11485397,1049.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5540,1234,0,28,28,-0.0574608,-0.191536,-9.61033,0.0159634,-0.0276698,0.0148991,-19.2375,35.5008,31.8047,-0.342572,7.74286,-0.0856138,1.81497,1.72936,0.0728315,-6.25596e-13,-0.0150143,0.281685,-17.9262,
Thu Sep 26 02:10:43 2019,11495398,1049.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1232,0,28,28,-0.0909797,-0.153229,-9.73961,0.0148991,-0.0266056,0.0148991,-19.2375,35.5008,31.8047,-0.535196,8.02904,-0.0837027,1.76383,1.68013,0.0718585,-6.08149e-13,-0.0145956,0.281685,-17.6829,
Thu Sep 26 02:10:43 2019,11505399,1049.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1232,0,28,28,-0.172383,-0.177171,-9.60075,0.0138349,-0.0276698,0.0117065,-19.2375,35.5008,31.8047,-1.02864,8.31582,-0.0839423,1.71096,1.62702,0.0708924,-6.0379e-13,-0.014491,0.281685,-17.4414,
Thu Sep 26 02:10:43 2019,11515400,1049.47,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1232,0,28,28,-0.0335188,-0.225055,-9.53371,0.0223487,-0.0308625,0.00957802,-19.2375,35.5008,31.8047,-0.201441,8.60322,-0.0864814,1.65671,1.57023,0.0699639,-5.80363e-13,-0.0139287,0.281685,-17.2093,
Thu Sep 26 02:10:43 2019,11525401,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,26,-0.100556,-0.282516,-9.4954,0.0170276,-0.0351194,0.0106422,-19.2375,35.5008,31.8047,-0.606741,8.89091,-0.0904019,1.60111,1.5107,0.0690482,-5.7229e-13,-0.013735,0.281685,-16.9804,
Thu Sep 26 02:10:43 2019,11535402,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1232,0,28,30,-0.196325,-0.129287,-9.60554,0.0127707,-0.0361836,0.00957802,-19.2375,35.5008,31.8047,-1.17089,9.1777,-0.0960884,1.54331,1.44722,0.0681369,-5.69534e-13,-0.0136688,0.281685,-16.7525,
Thu Sep 26 02:10:43 2019,11545403,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1232,0,28,30,-0.0526724,-0.201113,-9.70131,0.0106422,-0.0361836,0.0159634,-19.2375,35.5008,31.8047,-0.31108,9.46418,-0.104005,1.4843,1.3803,0.067245,-5.57485e-13,-0.0133796,0.281685,-16.5296,
Thu Sep 26 02:10:43 2019,11555404,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1232,0,28,30,-0.162806,-0.244209,-9.61033,0.0106422,-0.0404405,0.0159634,-19.2375,35.5008,31.8047,-0.970539,9.75188,-0.113465,1.42588,1.31241,0.0663288,-5.7261e-13,-0.0137426,0.281685,-16.3005,
Thu Sep 26 02:10:43 2019,11565405,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5544,1234,0,28,28,-0.110133,-0.205901,-9.60554,0.00851379,-0.0383121,0.0127707,-19.2375,35.5008,31.8047,-0.656902,10.0377,-0.124437,1.36528,1.24085,0.0654521,-5.47943e-13,-0.0131506,0.281685,-16.0813,
Thu Sep 26 02:10:43 2019,11575406,1051.2,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5544,1234,0,28,28,-0.0670376,-0.124498,-9.56723,0.00319267,-0.0351194,0.00957802,-19.2375,35.5008,31.8047,-0.401466,10.3233,-0.136542,1.3044,1.16785,0.0645537,-5.61471e-13,-0.0134753,0.281685,-15.8567,
Thu Sep 26 02:10:43 2019,11585407,1049.24,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,30,26,-0.0622492,-0.105345,-9.72046,0.0042569,-0.0308625,0.0138349,-19.2375,35.5008,31.8047,-0.366914,10.6086,-0.148827,1.24346,1.09464,0.0636632,-5.56557e-13,-0.0133574,0.281685,-15.6341,
Thu Sep 26 02:10:43 2019,11595408,1049.24,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,26,28,-0.0574608,-0.162806,-9.60554,0.00532112,-0.0351194,0.00851379,-19.2375,35.5008,31.8047,-0.342743,10.8963,-0.160902,1.18535,1.02445,0.0627683,-5.59318e-13,-0.0134236,0.281685,-15.4104,
Thu Sep 26 02:10:43 2019,11605409,1049.24,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,26,28,0.0526724,-0.148441,-9.56244,0.00638535,-0.032991,0.00638535,-19.2375,35.5008,31.8047,0.315597,11.1821,-0.172037,1.12595,0.953914,0.0618745,-5.58639e-13,-0.0134073,0.281685,-15.1869,
Thu Sep 26 02:10:43 2019,11615410,1049.24,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,26,28,-0.110133,-0.153229,-9.61511,0.0117065,-0.0340552,0.00532112,-19.2375,35.5008,31.8047,-0.656248,11.4689,-0.181925,1.06822,0.8863,0.0609784,-5.60052e-13,-0.0134413,0.281685,-14.9629,
Thu Sep 26 02:10:43 2019,11625411,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1234,0,28,28,0.0287304,-0.186748,-9.61511,0.0117065,-0.0287341,0.0106422,-19.2375,35.5008,31.8047,0.171202,11.7539,-0.191064,1.00962,0.818556,0.0601228,-5.34763e-13,-0.0128343,0.281685,-14.749,
Thu Sep 26 02:10:43 2019,11635412,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5538,1234,0,30,30,0.0526724,-0.114922,-9.7875,0.0180918,-0.0234129,0.0138349,-19.2375,35.5008,31.8047,0.308341,12.0388,-0.198711,0.952187,0.753476,0.0592318,-5.56877e-13,-0.013365,0.281685,-14.5263,
Thu Sep 26 02:10:43 2019,11645413,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5538,1234,0,30,30,0.0047884,-0.0670376,-9.62469,0.0127707,-0.0255414,0.0138349,-19.2375,35.5008,31.8047,0.0285054,12.3259,-0.204187,0.898081,0.693894,0.0583306,-5.63226e-13,-0.0135174,0.281685,-14.301,
Thu Sep 26 02:10:43 2019,11655414,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,26,28,-0.0574608,-0.272939,-9.68215,0.0170276,-0.019156,0.019156,-19.2375,35.5008,31.8047,-0.340031,12.6106,-0.208403,0.842848,0.634445,0.0574537,-5.48108e-13,-0.0131546,0.281685,-14.0817,
Thu Sep 26 02:10:43 2019,11665415,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,26,28,-0.0574608,-0.196325,-9.62469,0.0106422,-0.0148991,0.019156,-19.2375,35.5008,31.8047,-0.342061,12.8958,-0.212412,0.789712,0.5773,0.0565851,-5.42846e-13,-0.0130283,0.281685,-13.8646,
Thu Sep 26 02:10:43 2019,11675416,1049.85,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,28,-0.0574608,-0.292093,-9.61033,0.00638535,-0.0117065,0.0180918,-19.2375,35.5008,31.8047,-0.342572,13.1814,-0.216568,0.738401,0.521833,0.0557051,-5.50001e-13,-0.0132,0.281685,-13.6446,
Thu Sep 26 02:10:43 2019,11685417,1049.73,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,28,-0.0191536,-0.172383,-9.60075,0.00319267,-0.00851379,0.0202203,-19.2375,35.5008,31.8047,-0.114306,13.467,-0.220631,0.688664,0.468033,0.0548332,-5.4492e-13,-0.0130781,0.281685,-13.4266,
Thu Sep 26 02:10:43 2019,11695418,1049.73,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,28,-0.0526724,-0.143652,-9.57681,-0.00106422,-0.00957802,0.0212845,-19.2375,35.5008,31.8047,-0.315124,13.7537,-0.224352,0.64172,0.417368,0.0539725,-5.37949e-13,-0.0129108,0.281685,-13.2114,
Thu Sep 26 02:10:43 2019,11705419,1049.73,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5536,1232,0,28,26,-0.0526724,-0.129287,-9.61033,0.00319267,-0.0042569,0.0202203,-19.2375,35.5008,31.8047,-0.314025,14.0387,-0.227909,0.594594,0.366685,0.0531022,-5.43935e-13,-0.0130544,0.281685,-12.9939,
Thu Sep 26 02:10:43 2019,11715420,1049.73,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5536,1234,0,28,28,-0.129287,-0.177171,-9.78271,-0.00532112,0.00106422,0.0212845,-19.2375,35.5008,31.8047,-0.757169,14.3237,-0.231908,0.549228,0.317321,0.0522272,-5.46904e-13,-0.0131257,0.281685,-12.7751,
Thu Sep 26 02:10:43 2019,11725421,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5536,1234,0,28,28,-0.023942,-0.110133,-9.70609,-0.00532112,0.00106422,0.0127707,-19.2375,35.5008,31.8047,-0.141331,14.6101,-0.23655,0.507102,0.270552,0.0513781,-5.30646e-13,-0.0127355,0.281685,-12.5628,
Thu Sep 26 02:10:43 2019,11735422,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5548,1234,0,30,28,-0.0526724,-0.138864,-9.5816,0.00106422,0.00532112,0.00957802,-19.2375,35.5008,31.8047,-0.314966,14.8954,-0.241184,0.465475,0.224291,0.0505232,-5.34329e-13,-0.0128239,0.281685,-12.3491,
Thu Sep 26 02:10:43 2019,11745423,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5548,1234,0,30,28,-0.071826,-0.196325,-9.55287,0.00532112,0.00851379,0.00957802,-19.2375,35.5008,31.8047,-0.430788,15.181,-0.245648,0.42592,0.180272,0.0496849,-5.23911e-13,-0.0125739,0.281685,-12.1396,
Thu Sep 26 02:10:43 2019,11755424,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5548,1234,0,30,28,-0.114922,-0.114922,-9.60554,0.00532112,0.0106422,0.0042569,-19.2375,35.5008,31.8047,-0.685461,15.4668,-0.250562,0.38841,0.137848,0.0488483,-5.22895e-13,-0.0125495,0.281685,-11.9304,
Thu Sep 26 02:10:43 2019,11765425,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5540,1234,0,28,28,-0.023942,-0.143652,-9.57202,0.00638535,0.0138349,0.00212845,-19.2375,35.5008,31.8047,-0.143311,15.7524,-0.255949,0.35233,0.0963807,0.0480326,-5.09808e-13,-0.0122354,0.281685,-11.7265,
Thu Sep 26 02:10:43 2019,11775426,1048.43,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,26,28,-0.0335188,-0.177171,-9.72525,0.00319267,0.0159634,0.00319267,-19.2375,35.5008,31.8047,-0.197474,16.0383,-0.261015,0.318278,0.0572626,0.0472006,-5.19986e-13,-0.0124797,0.281685,-11.5185,
Thu Sep 26 02:10:43 2019,11785427,1048.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,26,28,-0.0574608,-0.071826,-9.73482,0.0127707,0.0138349,0.00532112,-19.2375,35.5008,31.8047,-0.338191,16.3253,-0.265493,0.287085,0.0215918,0.0463772,-5.14634e-13,-0.0123512,0.281685,-11.3126,
Thu Sep 26 02:10:43 2019,11795428,1048.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,26,28,-0.0670376,-0.225055,-9.64863,0.00212845,0.0159634,0.0042569,-19.2375,35.5008,31.8047,-0.398079,16.6112,-0.269788,0.256293,-0.0134957,0.0455542,-5.14376e-13,-0.012345,0.281685,-11.1069,
Thu Sep 26 02:10:43 2019,11805429,1048.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5382,5538,1234,0,30,26,0.0047884,-0.114922,-9.7444,-0.00319267,0.0148991,0.00638535,-19.2375,35.5008,31.8047,0.0281552,16.898,-0.273744,0.228024,-0.04572,0.0447465,-5.04806e-13,-0.0121153,0.281685,-10.9049,
Thu Sep 26 02:10:43 2019,11815430,1048.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,6,14,-0.105345,-0.229843,-9.67736,0.00106422,0.0159634,0.00532112,-19.2375,35.5008,31.8047,-0.623681,17.1842,-0.277241,0.200715,-0.0765269,0.0439266,-5.1244e-13,-0.0122986,0.281685,-10.7,
Thu Sep 26 02:10:43 2019,11825431,1049.11,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,6,14,0,-0.158017,-9.53371,-0.00319267,0.0127707,0.0042569,-19.2375,35.5008,31.8047,0,17.4716,-0.280546,0.176134,-0.104412,0.0431273,-4.99575e-13,-0.0119898,0.281685,-10.5001,
Thu Sep 26 02:10:43 2019,11835432,1049.11,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1236,0,28,28,0.0526724,-0.0766145,-9.60554,0.00212845,0.0148991,0.00957802,-19.2375,35.5008,31.8047,0.314181,17.7574,-0.282802,0.151519,-0.131283,0.0423243,-5.0189e-13,-0.0120454,0.281685,-10.2994,
Thu Sep 26 02:10:43 2019,11845433,1049.11,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1236,0,28,28,0.047884,-0.229843,-9.59596,0.0106422,0.0117065,0.0117065,-19.2375,35.5008,31.8047,0.285905,18.0448,-0.282936,0.129882,-0.153054,0.0415226,-5.01056e-13,-0.0120253,0.281685,-10.099,
Thu Sep 26 02:10:43 2019,11855434,1049.11,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1236,0,28,28,0,-0.0670376,-9.53371,0.0127707,0.0106422,0.0106422,-19.2375,35.5008,31.8047,0,18.3316,-0.281155,0.109012,-0.172143,0.0407305,-4.95076e-13,-0.0118818,0.281685,-9.90093,
