today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 00:26:54 2019,11706171,1086.94,1513,1511,1088,1513,1088,1514,-0.0469513,-0.140846,0.9,-0.281677,-0.5,-1.19209e-07,5370,5534,1216,2,8,30,-1.24498,-0.258574,-9.69173,0.0297983,-0.0468259,0.0170276,-16.0312,35.1422,33.8789,-7.32005,8.32131,-3.37041,1.70912,-1.6613,0.000183803,-0,-0,
Thu Sep 26 00:26:54 2019,11716172,1086.94,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5370,5534,1216,2,8,30,-0.905008,-0.301669,-9.29429,0.0276698,-0.0415047,-0.0159634,-16.0312,35.1422,33.8789,-5.5615,8.60627,-3.49346,1.65257,-1.84089,0.000182334,-0,-0,
Thu Sep 26 00:26:54 2019,11726173,1086.06,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5382,5538,1216,2,28,28,-0.459687,0.201113,-8.86333,0.00106422,-0.0766241,-0.0180918,-16.0312,35.1422,33.8789,-2.96892,8.90281,-3.61307,1.60567,-2.0074,0.000180742,-0,-0,
Thu Sep 26 00:26:54 2019,11736174,1086.06,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5382,5538,1216,2,28,28,-0.909797,0.325611,-9.27993,0.00106422,-0.0723673,0.0170276,-16.0312,35.1422,33.8789,-5.59934,9.18806,-3.72501,1.5459,-2.1791,0.000178844,-0,-0,
Thu Sep 26 00:26:54 2019,11746175,1086.06,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5380,5536,1218,0,30,30,-0.909797,-0.445322,-9.17937,0.0127707,-0.0627892,0.0042569,-16.0312,35.1422,33.8789,-5.66029,9.4718,-3.83209,1.48392,-2.34816,0.000177003,-0,-0,
Thu Sep 26 00:26:54 2019,11756176,1086.06,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5380,5536,1218,0,30,30,-0.512359,-0.512359,-9.2895,-0.0351194,-0.0638535,0.0255414,-16.0312,35.1422,33.8789,-3.15693,9.75858,-3.93455,1.42453,-2.51002,0.000175475,-0,-0,
Thu Sep 26 00:26:54 2019,11766177,1086.06,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5390,5534,1218,2,30,10,-0.512359,0.493206,-9.69652,-0.0766241,-0.0830095,0.0436332,-16.0312,35.1422,33.8789,-3.02467,10.0506,-4.0276,1.36976,-2.65784,0.000173756,-0,-0,
Thu Sep 26 00:26:54 2019,11776178,1086.06,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5390,5534,1218,2,30,10,-0.885855,0.56982,-9.73961,0.0159634,-0.0936517,0.0244772,-16.0312,35.1422,33.8789,-5.19697,10.3401,-4.11114,1.31214,-2.799,0.000171784,-0,-0,
Thu Sep 26 00:26:54 2019,11786179,1085.06,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5394,5556,1218,2,8,14,-0.555455,-0.517148,-9.7875,0.0404405,-0.0744957,0.032991,-16.0312,35.1422,33.8789,-3.24814,10.6211,-4.18778,1.2463,-2.94149,0.000170151,-0,-0,
Thu Sep 26 00:26:54 2019,11796180,1085.06,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5394,5556,1218,2,8,14,-1.30723,-0.0957681,-9.40442,-0.0202203,-0.111744,0.0287341,-16.0312,35.1422,33.8789,-7.91353,10.9182,-4.26061,1.1968,-3.06381,0.000168478,-0,-0,
Thu Sep 26 00:26:54 2019,11806181,1085.06,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5380,5554,1212,8,8,32,-1.23541,0.445322,-9.64384,0.0702388,-0.129835,-0.0297983,-16.0312,35.1422,33.8789,-7.30002,11.2099,-4.33606,1.14175,-3.19431,0.000167258,-0,-0,
Thu Sep 26 00:26:54 2019,11816182,1085.06,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5380,5554,1212,8,8,32,0.177171,0.201113,-10.3477,0.0606608,-0.0925875,-0.0180918,-16.0312,35.1422,33.8789,0.980906,11.4857,-4.40905,1.07189,-3.33715,0.000166376,-0,-0,
Thu Sep 26 00:26:54 2019,11826183,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5378,5540,1210,6,8,30,-1.99198,-0.775721,-8.60955,0.0212845,-0.117065,0.00638535,-16.0312,35.1422,33.8789,-13.0272,11.7792,-4.47652,1.02085,-3.45567,0.000164442,-0,-0,
Thu Sep 26 00:26:54 2019,11836184,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5378,5540,1210,6,8,30,-1.46046,-0.397437,-9.39964,0.0297983,-0.220294,-0.0872664,-16.0312,35.1422,33.8789,-8.83169,12.0952,-4.55336,0.991863,-3.5615,0.000163567,-0,-0,
Thu Sep 26 00:26:54 2019,11846185,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5388,5524,1144,58,30,10,0.684742,0.464475,-10.4962,-0.106422,-0.326717,-0.101101,-16.0312,35.1422,33.8789,3.73253,12.4122,-4.63192,0.962475,-3.66945,0.000163971,0,0,
Thu Sep 26 00:26:54 2019,11856186,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5388,5524,1144,58,30,10,-0.071826,-0.201113,-9.27035,0.169212,-0.437396,0.0244772,-16.0312,35.1422,33.8789,-0.443915,12.7304,-4.68803,0.933117,-3.75491,0.000162525,-0,-0,
Thu Sep 26 00:26:54 2019,11866187,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5400,5594,1110,70,8,30,-1.8579,0.847547,-8.3414,0.0042569,-0.518277,-0.0180918,-13.5375,36.5766,31.8047,-12.5567,13.04,-4.73084,0.894566,-3.83627,0.000161909,-0,-0,
Thu Sep 26 00:26:54 2019,11876188,1085.76,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5400,5594,1110,70,8,30,-0.0861913,0.134075,-10.5632,-0.0851379,-0.981215,0.0244772,-13.5375,36.5766,31.8047,-0.467499,13.4591,-4.77671,0.960611,-3.8161,0.000163431,0,0,
Thu Sep 26 00:26:54 2019,11886189,1084.53,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5350,5584,1112,56,30,10,-0.383072,-0.100556,-10.2855,0.29479,-0.856701,0.0361836,-13.5375,36.5766,31.8047,-2.13294,13.7099,-4.8154,0.856435,-3.95896,0.000165092,0,0,
Thu Sep 26 00:26:54 2019,11896190,1084.53,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5350,5584,1112,56,30,10,-0.991199,-1.37427,-13.1442,0.1309,-0.369286,0.0840737,-13.5375,36.5766,31.8047,-4.31251,13.8568,-4.84116,0.658431,-4.18273,0.00016635,0,0,
Thu Sep 26 00:26:54 2019,11906191,1084.53,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5356,5590,1142,48,30,12,-0.991199,-0.402226,-1.76692,-0.344809,-1.46544,0.032991,-13.5375,36.5766,31.8047,-29.2914,14.4573,-4.88425,0.908722,-3.97553,0.000169216,0,0,
Thu Sep 26 00:26:54 2019,11916192,1084.53,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5356,5590,1142,48,30,12,-1.69509,0.167594,-13.0005,0.211781,-1.16852,0.0691746,-13.5375,36.5766,31.8047,-7.42871,14.6587,-4.97161,0.752561,-4.21905,0.000175048,0,0,
Thu Sep 26 00:26:54 2019,11926193,1084.17,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5380,5546,1154,40,30,14,-1.54665,1.1971,-11.0708,-0.203267,-1.1483,0.080881,-13.5375,36.5766,31.8047,-7.95309,14.9394,-5.08195,0.682655,-4.3993,0.000177568,0,0,
Thu Sep 26 00:26:54 2019,11936194,1084.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5380,5546,1154,40,30,14,-0.933739,-0.234632,-11.2911,0.647048,-0.738572,-0.0681104,-13.5375,36.5766,31.8047,-4.72745,15.1085,-5.19021,0.509374,-4.68084,0.000182481,0,0,
Thu Sep 26 00:26:54 2019,11946195,1084.17,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5388,5580,1154,40,28,28,-1.35033,-1.70946,-14.3652,-0.223487,-0.6247,-0.0266056,-13.5375,36.5766,31.8047,-5.37003,15.3624,-5.29118,0.429972,-4.86121,0.000185665,0,0,
Thu Sep 26 00:26:54 2019,11956196,1084.17,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5388,5580,1154,40,28,28,-1.74298,0.794875,2.15957,-0.666204,-1.6421,0.0574681,-13.5375,36.5766,31.8047,-141.093,15.9403,-5.51134,0.665704,-4.84564,0.000193405,0,0,
Thu Sep 26 00:26:54 2019,11966197,1084.17,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5370,5582,1162,32,30,12,-2.71024,0.790087,-4.49631,0.424625,-1.10573,-0.0627892,-13.5375,36.5766,31.8047,-31.0803,16.0731,-5.99271,0.453101,-5.53961,0.000200317,0,0,
Thu Sep 26 00:26:54 2019,11976198,1084.17,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5370,5582,1162,32,30,12,-1.81959,-0.972046,-19.0435,0.080881,-0.889691,-0.0595966,-13.5375,36.5766,31.8047,-5.45801,16.2977,-6.60752,0.344636,-6.26288,0.000204178,0,0,
Thu Sep 26 00:26:54 2019,11986199,1083.74,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5400,5546,1170,32,30,14,-2.3942,0.746991,-11.2575,-0.455488,-1.32496,0.0691746,-13.5375,36.5766,31.8047,-12.0065,16.7089,-7.1961,0.422571,-6.77353,0.000209409,0,0,
Thu Sep 26 00:26:54 2019,11996200,1083.74,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5400,5546,1170,32,30,14,-2.71502,0.957681,-5.66947,0.0723673,-0.738572,0.0127707,-9.2625,35.1422,33.8789,-25.5891,16.8274,-7.75946,0.212317,-7.54714,0.000215323,0,0,
Thu Sep 26 00:26:54 2019,12006201,1083.74,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5388,5526,1174,26,8,32,-1.92973,-0.0143652,-13.2543,0.582131,-0.422497,-0.0691746,-9.2625,35.1422,33.8789,-8.28364,17.0233,-8.3131,0.0932039,-8.2199,0.000218662,0,0,
Thu Sep 26 00:26:54 2019,12016202,1083.74,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5388,5526,1174,26,8,32,-1.39821,-1.79086,-15.3085,-0.0446974,-0.54914,0.0180918,-9.2625,35.1422,33.8789,-5.21867,17.3461,-8.83302,0.105183,-8.72783,0.00022239,0,0,
Thu Sep 26 00:26:54 2019,12026279,1084.58,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5396,5544,1176,28,8,30,-2.44687,-0.823605,-4.4197,-0.498057,-0.606608,0.0904591,-9.2625,35.1422,33.8789,-28.9702,17.649,-9.32042,0.0967891,-9.22363,0.000229562,0,0,
Thu Sep 26 00:26:54 2019,12036280,1084.58,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5396,5544,1176,28,8,30,-4.11324,0.517148,1.50356,-0.317139,-0.674718,0.052147,-9.2625,35.1422,33.8789,-110.08,17.955,-9.89471,0.0916617,-9.80305,0.00023434,0,0,
Thu Sep 26 00:26:54 2019,12046281,1084.58,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5396,5528,1180,26,28,14,-4.54419,1.1971,-3.07415,0.177725,-0.555525,-0.00744957,-9.2625,35.1422,33.8789,-55.9216,18.2073,-10.6707,0.0352955,-10.6354,0.000237315,0,0,
Thu Sep 26 00:26:54 2019,12056282,1084.58,1513,1510,1088,1513,1088,1940,-0.0469513,-0.187798,0.9,-0.281677,-0.5,0.5,5396,5528,1180,26,28,14,-3.90255,0.45011,-11.7603,0.360772,-0.32246,-0.0266056,-9.2625,35.1422,33.8789,-18.3579,18.427,-11.5673,-0.04762,-11.6149,0.000240008,0,0,
Thu Sep 26 00:26:54 2019,12066283,1084.58,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5390,5562,1176,24,28,30,-3.30879,-0.545878,-14.2551,0.0553397,-0.223487,-0.00957802,-9.2625,35.1422,33.8789,-13.0677,18.6852,-12.4438,-0.0865623,-12.5303,0.000242328,0,0,
Thu Sep 26 00:26:54 2019,12076284,1084.58,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5390,5562,1176,24,28,30,-3.86903,0.0383072,-11.2432,-0.301175,-0.120257,0.0340552,-9.2625,35.1422,33.8789,-18.9895,18.9421,-13.2587,-0.123034,-13.3817,0.0002444,0,0,
Thu Sep 26 00:26:54 2019,12086285,1085.1,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5374,5550,1176,22,28,32,-4.56814,1.45567,-7.77158,-0.185175,0.042569,0.019156,-9.2625,35.1422,33.8789,-30.4471,19.1819,-14.0312,-0.172276,-14.2035,0.000246169,0,0,
Thu Sep 26 00:26:54 2019,12096286,1085.1,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5374,5550,1176,22,28,32,-4.23295,1.36948,-8.39886,0.287341,0.365029,-0.0308625,-9.2625,35.1422,33.8789,-26.7477,19.376,-14.7857,-0.260426,-15.0461,0.000246256,0,0,
Thu Sep 26 00:26:54 2019,12106287,1085.1,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5374,5548,1174,18,30,10,-2.87304,0.0909797,-13.0149,0.415047,0.61725,-0.0606608,-9.2625,35.1422,33.8789,-12.4484,19.5902,-15.5113,-0.320853,-15.8321,0.000244439,-0,-0,
Thu Sep 26 00:26:54 2019,12116288,1085.1,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5374,5548,1174,18,30,10,-2.11647,-1.31681,-13.0915,0.071303,0.676847,-0.0138349,-4.45312,35.6801,36.4717,-9.18344,19.8596,-16.174,-0.322151,-16.4962,0.000241977,-0,-0,
Thu Sep 26 00:26:54 2019,12126331,1083.77,1513,1511,1088,1513,1088,1940,-0.0469513,-0.140846,0.9,-0.281677,-0.5,0.5,5402,5566,1176,30,28,10,-1.95846,-1.8148,-9.92157,-0.282019,0.678975,0.0595966,-4.45312,35.6801,36.4717,-11.1663,20.1455,-16.759,-0.306372,-17.0654,0.000240613,-0,-0,
