today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=3e-09, kded(D)=0.00052,signal, mad_pitch
Thu Sep 26 02:24:08 2019,27112310,1045.15,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5372,5570,1136,56,26,26,-1.12527,-1.13006,-11.5305,-0.0117065,0.611929,-0.158569,-12.1125,34.7836,35.2617,-5.57393,575.363,-13.7365,-0.106367,-13.8429,0.0416141,-1.12135e-12,-0.00388734,0.281685,-13.5897,
Thu Sep 26 02:24:08 2019,27122311,1045.15,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5550,1134,48,6,10,-0.756568,-0.316035,-11.7699,0.0564039,0.556589,-0.166019,-12.1125,34.7836,35.2617,-3.67791,575.665,-14.1093,-0.0769249,-14.1862,0.0413155,-1.49257e-12,-0.00517423,0.281685,-13.4902,
Thu Sep 26 02:24:08 2019,27132312,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5550,1134,48,6,10,-1.19231,-0.579397,-12.0285,0.0957802,0.489543,-0.173469,-12.1125,34.7836,35.2617,-5.66091,575.971,-14.4146,-0.0465204,-14.4612,0.0408519,-2.31799e-12,-0.00803569,0.281685,-13.3356,
Thu Sep 26 02:24:08 2019,27142313,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5374,5582,1134,48,28,26,-1.84832,0.818817,-10.5632,0.125578,0.405469,-0.176661,-12.1125,34.7836,35.2617,-9.92499,576.281,-14.6632,-0.0138245,-14.677,0.0402586,-2.96679e-12,-0.0102849,0.281685,-13.1378,
Thu Sep 26 02:24:08 2019,27152314,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5374,5582,1134,48,28,26,-1.83875,0.507571,-10.7452,0.167083,0.321396,-0.170276,-12.1125,34.7836,35.2617,-9.71058,576.592,-14.8684,0.016145,-14.8523,0.039748,-2.55272e-12,-0.00884943,0.281685,-12.9677,
Thu Sep 26 02:24:08 2019,27162315,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5418,5526,1134,48,28,28,-1.92494,1.10133,-8.60955,0.173469,0.241579,-0.158569,-12.1125,34.7836,35.2617,-12.603,576.901,-15.0397,0.042347,-14.9974,0.0392364,-2.55811e-12,-0.00886812,0.281685,-12.7971,
Thu Sep 26 02:24:08 2019,27172316,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5418,5526,1134,48,28,28,-2.01113,0.627281,-8.0924,0.166019,0.183047,-0.144735,-12.1125,34.7836,35.2617,-13.9565,577.204,-15.1858,0.060303,-15.1255,0.0386839,-2.76279e-12,-0.00957767,0.281685,-12.6129,
Thu Sep 26 02:24:08 2019,27182317,1044.6,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5368,5560,1136,48,28,28,-2.59531,0.828394,-8.40844,0.1309,0.131964,-0.12345,-12.1125,34.7836,35.2617,-17.1532,577.506,-15.3166,0.0744912,-15.2421,0.0382049,-2.39455e-12,-0.0083011,0.281685,-12.4533,
Thu Sep 26 02:24:08 2019,27192318,1045.73,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5368,5560,1136,48,28,28,-2.58095,0.47884,-7.78116,0.118129,0.105358,-0.0968444,-12.1125,34.7836,35.2617,-18.3503,577.8,-15.4413,0.0805397,-15.3608,0.0376628,-2.71098e-12,-0.00939805,0.281685,-12.2726,
Thu Sep 26 02:24:08 2019,27202319,1045.73,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5394,5526,1134,48,28,28,-2.27928,0.986411,-6.47871,0.071303,0.0819453,-0.0776884,-12.1125,34.7836,35.2617,-19.3824,578.093,-15.5662,0.0848546,-15.4814,0.0370627,-3.00011e-12,-0.0104004,0.281685,-12.0726,
Thu Sep 26 02:24:08 2019,27212320,1045.73,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5394,5526,1134,48,28,28,-2.54264,-0.292093,-5.58807,0.0180918,0.0904591,-0.0478901,-12.1125,34.7836,35.2617,-24.4662,578.377,-15.6988,0.0797544,-15.619,0.0365433,-2.59705e-12,-0.00900311,0.281685,-11.8994,
Thu Sep 26 02:24:08 2019,27222321,1045.73,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5532,1140,46,28,28,-2.38941,-0.172383,-5.35344,-0.0319267,0.110679,-0.0170276,-12.1125,34.7836,35.2617,-24.0528,578.658,-15.848,0.0715518,-15.7764,0.036138,-2.02683e-12,-0.00702636,0.281685,-11.7643,
Thu Sep 26 02:24:08 2019,27232322,1046.01,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5532,1140,46,28,28,-1.83875,-0.387861,-5.33428,-0.0659819,0.138349,0.0117065,-12.1125,34.7836,35.2617,-19.0193,578.936,-16.0111,0.0617619,-15.9493,0.0357608,-1.8857e-12,-0.00653709,0.281685,-11.6386,
Thu Sep 26 02:24:08 2019,27242323,1046.01,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5570,1144,48,28,28,-1.47962,-1.06781,-6.2776,-0.0787526,0.181982,0.0287341,-12.1125,34.7836,35.2617,-13.2625,579.21,-16.171,0.0481764,-16.1228,0.0353977,-1.81582e-12,-0.00629484,0.281685,-11.5175,
Thu Sep 26 02:24:08 2019,27252324,1046.01,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5570,1144,48,28,28,-0.991199,-1.66158,-6.99107,-0.0893948,0.21923,0.052147,-12.1125,34.7836,35.2617,-8.06966,579.486,-16.3069,0.0373335,-16.2696,0.0349483,-2.247e-12,-0.00778962,0.281685,-11.3677,
Thu Sep 26 02:24:08 2019,27262325,1046.01,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5380,5544,1136,56,28,28,-0.646434,-1.89621,-8.15465,-0.0862022,0.244772,0.0766241,-12.1125,34.7836,35.2617,-4.53247,579.765,-16.4017,0.030445,-16.3713,0.034588,-1.8011e-12,-0.00624381,0.281685,-11.2477,
Thu Sep 26 02:24:08 2019,27272326,1046.01,1513,1510,1708,1513,1088,1514,-0.0469513,0.281685,1.6277,-0.281677,-0.5,-1.19209e-07,5380,5544,1136,56,28,28,-0.641646,-1.62806,-8.86812,-0.061725,0.244772,0.0925875,-12.1125,34.7836,35.2617,-4.13838,580.052,-16.4466,0.031046,-16.4156,0.0342443,-1.71875e-12,-0.00595832,0.281685,-11.1331,
Thu Sep 26 02:24:08 2019,27282327,1046.01,1513,1510,1708,1513,1088,1514,-0.0469513,0.281685,1.6277,-0.281677,-0.5,-1.19209e-07,5380,5560,1144,48,28,28,-0.512359,-1.79086,-10.659,-0.0276698,0.235194,0.124514,-12.1125,34.7836,35.2617,-2.75199,580.341,-16.4403,0.0341033,-16.4062,0.0340615,-9.14025e-13,-0.00316862,0.281685,-11.0721,
Thu Sep 26 02:24:08 2019,27292328,1044.16,1513,1510,1708,1513,1088,1514,-0.0469513,0.281685,1.6277,-0.281677,-0.5,-1.19209e-07,5380,5560,1144,48,28,28,-0.407014,-1.61369,-11.5879,0.0212845,0.202203,0.144735,-15.1406,35.3215,31.2861,-2.01163,580.637,-16.3835,0.0431807,-16.3403,0.0340522,-4.63057e-14,-0.000160526,0.281685,-11.0691,
Thu Sep 26 02:24:08 2019,27302329,1044.16,1513,1510,1708,1513,1088,1514,-0.0469513,0.281685,1.6277,-0.281677,-0.5,-1.19209e-07,5380,5550,1132,58,28,28,-0.488417,-0.957681,-12.6845,0.0500185,0.134092,0.166019,-15.1406,35.3215,31.2861,-2.20509,580.943,-16.2782,0.0609672,-16.2172,0.0341517,4.9736e-13,0.00172418,0.281685,-11.1022,
Thu Sep 26 02:24:08 2019,27312330,1044.16,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5380,5550,1132,58,28,28,-0.483629,-0.526724,-13.0676,0.101101,0.0595966,0.195817,-15.1406,35.3215,31.2861,-2.11955,581.251,-16.1283,0.078721,-16.0496,0.0342516,4.99363e-13,0.00173112,0.281685,-11.1355,
Thu Sep 26 02:24:08 2019,27322331,1044.16,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5576,1136,48,26,28,-1.14443,-0.727837,-13.8816,0.129835,-0.0500185,0.217102,-15.1406,35.3215,31.2861,-4.71294,581.569,-15.9409,0.104251,-15.8367,0.0343672,5.7807e-13,0.00200397,0.281685,-11.174,
Thu Sep 26 02:24:08 2019,27332332,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5576,1136,48,26,28,-2.09732,0.665588,-13.3932,0.150056,-0.159634,0.252221,-15.1406,35.3215,31.2861,-8.90004,581.886,-15.7285,0.12728,-15.6013,0.0345835,1.08164e-12,0.00374968,0.281685,-11.2461,
Thu Sep 26 02:24:08 2019,27342333,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5410,5514,1142,58,28,28,-1.88663,0.718261,-11.6933,0.148991,-0.270313,0.27457,-15.1406,35.3215,31.2861,-9.16531,582.205,-15.5047,0.148175,-15.3565,0.034941,1.78738e-12,0.00619625,0.281685,-11.3653,
Thu Sep 26 02:24:08 2019,27352334,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5410,5514,1142,58,28,28,-2.32716,0.790087,-9.98861,0.122386,-0.384185,0.290533,-15.1406,35.3215,31.2861,-13.1149,582.524,-15.2795,0.167591,-15.1119,0.0353902,2.2459e-12,0.0077858,0.281685,-11.515,
Thu Sep 26 02:24:08 2019,27362335,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5566,1122,48,28,28,-3.35188,1.00556,-10.0269,0.080881,-0.469323,0.296919,-15.1406,35.3215,31.2861,-18.4842,582.835,-15.0665,0.17685,-14.8897,0.0359827,2.96293e-12,0.0102715,0.281685,-11.7126,
Thu Sep 26 02:24:08 2019,27372336,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5566,1122,48,28,28,-3.57694,0.593762,-9.34217,0.042569,-0.526791,0.289469,-15.1406,35.3215,31.2861,-20.9509,583.137,-14.8819,0.177025,-14.7048,0.0365864,3.01851e-12,0.0104642,0.281685,-11.9138,
Thu Sep 26 02:24:08 2019,27382337,1046.17,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5562,1126,42,26,26,-3.39019,1.16358,-8.39407,-0.0180918,-0.538498,0.283084,-15.1406,35.3215,31.2861,-21.9928,583.427,-14.7344,0.164066,-14.5704,0.0371765,2.95039e-12,0.010228,0.281685,-12.1105,
Thu Sep 26 02:24:08 2019,27392338,1043.11,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5562,1126,42,26,26,-2.93529,0.612916,-8.56645,-0.0893948,-0.516149,0.256478,-15.1406,35.3215,31.2861,-18.914,583.707,-14.6231,0.142189,-14.4809,0.0377532,2.8836e-12,0.00999647,0.281685,-12.3027,
Thu Sep 26 02:24:08 2019,27402339,1043.11,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5372,5568,1130,48,28,26,-2.59531,0.967257,-7.53695,-0.145799,-0.43846,0.21923,-15.1406,35.3215,31.2861,-19.0009,583.972,-14.5403,0.106498,-14.4338,0.0381935,2.20121e-12,0.00763087,0.281685,-12.4495,
Thu Sep 26 02:24:08 2019,27412340,1043.11,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5372,5568,1130,48,28,26,-1.99198,0.0622492,-7.31668,-0.164955,-0.3629,0.17134,-12.825,34.0664,33.1875,-15.2297,584.236,-14.4778,0.0740489,-14.4038,0.0386147,2.10616e-12,0.00730134,0.281685,-12.5899,
Thu Sep 26 02:24:08 2019,27422341,1043.11,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5392,5578,1126,48,28,26,-1.25935,-0.263362,-8.58561,-0.186239,-0.271377,0.118129,-12.825,34.0664,33.1875,-8.34473,584.497,-14.4205,0.039683,-14.3809,0.0389767,1.81015e-12,0.0062752,0.281685,-12.7106,
Thu Sep 26 02:24:08 2019,27432342,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5392,5578,1126,48,28,26,-1.18752,-0.565032,-8.32703,-0.180918,-0.218166,0.0649177,-12.825,34.0664,33.1875,-8.11627,584.768,-14.3515,0.0185858,-14.3329,0.0391653,9.42693e-13,0.003268,0.281685,-12.7734,
Thu Sep 26 02:24:08 2019,27442343,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5372,5578,1134,48,28,26,-0.263362,-1.8579,-8.98783,-0.166019,-0.15112,-0.00212845,-12.825,34.0664,33.1875,-1.67841,585.035,-14.2589,-0.00463377,-14.2635,0.0393488,9.1773e-13,0.00318147,0.281685,-12.8346,
Thu Sep 26 02:24:08 2019,27452344,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5372,5578,1134,48,28,26,-0.47884,-1.28808,-9.42358,-0.136221,-0.10323,-0.0627892,-12.825,34.0664,33.1875,-2.90887,585.308,-14.1339,-0.0205526,-14.1544,0.0393621,6.61039e-14,0.00022916,0.281685,-12.839,
Thu Sep 26 02:24:08 2019,27462345,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5394,5540,1138,46,6,12,0.124498,-1.38385,-9.68694,-0.0979086,-0.0574681,-0.122386,-12.825,34.0664,33.1875,0.736337,585.581,-13.9725,-0.0344306,-14.007,0.0393417,-1.01981e-13,-0.000353535,0.281685,-12.8322,
Thu Sep 26 02:24:08 2019,27472346,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5394,5540,1138,46,6,12,0.167594,-0.833182,-10.3717,-0.0468259,-0.0159634,-0.175597,-12.825,34.0664,33.1875,0.925752,585.856,-13.7727,-0.0459006,-13.8186,0.0392165,-6.25792e-13,-0.00216941,0.281685,-12.7905,
Thu Sep 26 02:24:08 2019,27482347,1044.34,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5402,5536,1136,48,26,26,0.588974,-0.469264,-10.07,0.0351194,0.0148991,-0.224551,-12.825,34.0664,33.1875,3.3473,586.134,-13.5322,-0.0532319,-13.5854,0.0390248,-9.58672e-13,-0.00332339,0.281685,-12.7266,
Thu Sep 26 02:24:08 2019,27492348,1044.18,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5402,5536,1136,48,26,26,0.363919,-0.225055,-10.5728,0.0830095,0.00319267,-0.255414,-12.825,34.0664,33.1875,1.97136,586.423,-13.252,-0.0480814,-13.3,0.0387538,-1.35465e-12,-0.00469613,0.281685,-12.6363,
Thu Sep 26 02:24:08 2019,27502349,1044.18,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5374,5584,1140,48,28,26,0.531513,-0.550666,-10.9607,0.121322,-0.0159634,-0.276698,-12.825,34.0664,33.1875,2.77626,586.715,-12.9361,-0.041173,-12.9772,0.0384497,-1.5205e-12,-0.00527108,0.281685,-12.5349,
Thu Sep 26 02:24:08 2019,27512350,1044.18,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5374,5584,1140,48,28,26,-0.148441,-0.0191536,-11.4299,0.173469,-0.0532112,-0.299047,-12.825,34.0664,33.1875,-0.74406,587.013,-12.5918,-0.0297524,-12.6215,0.0381003,-1.74711e-12,-0.00605666,0.281685,-12.4184,
Thu Sep 26 02:24:08 2019,27522351,1044.18,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5396,5568,1124,48,26,28,-0.703895,0.435745,-10.4818,0.195817,-0.0915233,-0.305432,-12.825,34.0664,33.1875,-3.84187,587.31,-12.2316,-0.0188849,-12.2505,0.0377075,-1.96391e-12,-0.00680821,0.281685,-12.2875,
Thu Sep 26 02:24:08 2019,27532352,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5396,5568,1124,48,26,28,-1.19231,0.229843,-11.6646,0.195817,-0.111744,-0.306497,-12.825,34.0664,33.1875,-5.83632,587.602,-11.8693,-0.0138135,-11.8831,0.0373077,-1.99923e-12,-0.00693065,0.281685,-12.1542,
Thu Sep 26 02:24:08 2019,27542353,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5368,5536,1130,48,28,30,-1.38864,1.03908,-10.0556,0.159634,-0.137285,-0.306497,-12.825,34.0664,33.1875,-7.86255,587.896,-11.5151,-0.00771711,-11.5228,0.0369151,-1.96312e-12,-0.00680548,0.281685,-12.0233,
Thu Sep 26 02:24:08 2019,27552354,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5368,5536,1130,48,28,30,-0.976834,1.1971,-10.3956,0.136221,-0.14367,-0.276698,-12.825,34.0664,33.1875,-5.36809,588.185,-11.1729,-0.00729768,-11.1802,0.0365322,-1.91421e-12,-0.00663593,0.281685,-11.8957,
Thu Sep 26 02:24:08 2019,27562355,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5570,1134,48,8,12,-1.43652,0.287304,-11.7651,0.108551,-0.142606,-0.241579,-12.825,34.0664,33.1875,-6.96137,588.471,-10.8418,-0.0089005,-10.8507,0.0360292,-2.51487e-12,-0.00871821,0.281685,-11.7281,
Thu Sep 26 02:24:08 2019,27572356,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5570,1134,48,8,12,-1.31681,0.454898,-11.7699,0.0478901,-0.139413,-0.192625,-12.825,34.0664,33.1875,-6.38369,588.756,-10.5221,-0.0110049,-10.5331,0.0355963,-2.16469e-12,-0.00750427,0.281685,-11.5838,
Thu Sep 26 02:24:08 2019,27582357,1045.27,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5370,5566,1136,46,26,28,-0.679953,0.627281,-11.1474,-0.00106422,-0.14367,-0.129835,-12.825,34.0664,33.1875,-3.49052,589.044,-10.2117,-0.0107527,-10.2225,0.0352322,-1.8204e-12,-0.00631071,0.281685,-11.4624,
Thu Sep 26 02:24:08 2019,27592358,1044.65,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5370,5566,1136,46,26,28,-0.933739,-0.196325,-10.3477,-0.0436332,-0.157505,-0.0564039,-12.825,34.0664,33.1875,-5.15618,589.334,-9.90669,-0.00791783,-9.91461,0.0347678,-2.32228e-12,-0.00805056,0.281685,-11.3076,
Thu Sep 26 02:24:08 2019,27602359,1044.65,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5400,5570,1132,58,28,26,-0.818817,-1.10133,-8.70532,-0.0830095,-0.174533,-0.00106422,-12.825,34.0664,33.1875,-5.3734,589.626,-9.60827,-0.00437847,-9.61265,0.0344547,-1.56539e-12,-0.0054267,0.281685,-11.2032,
Thu Sep 26 02:24:08 2019,27612360,1044.65,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5400,5570,1132,58,28,26,-1.01993,-1.49398,-7.70933,-0.107487,-0.176661,0.0500185,-12.825,34.0664,33.1875,-7.53637,589.913,-9.32106,-0.00527376,-9.32634,0.034227,-1.1384e-12,-0.00394646,0.281685,-11.1273,
Thu Sep 26 02:24:08 2019,27622361,1044.65,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5382,5560,1140,48,28,28,-0.0191536,-1.83396,-8.26,-0.107487,-0.177725,0.094716,-12.825,34.0664,33.1875,-0.13286,590.2,-9.0425,-0.00631721,-9.04882,0.0341803,-2.33731e-13,-0.000810268,0.281685,-11.1117,
Thu Sep 26 02:24:08 2019,27632362,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5382,5560,1140,48,28,28,-0.181959,-1.71904,-9.5816,-0.109615,-0.167083,0.12345,-12.825,34.0664,33.1875,-1.08795,590.483,-8.76187,-0.010483,-8.77235,0.0340298,-7.5222e-13,-0.0026077,0.281685,-11.0616,
Thu Sep 26 02:24:08 2019,27642363,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5578,1134,48,26,28,0.277727,-2.50433,-10.0748,-0.0819453,-0.159634,0.142606,-12.825,34.0664,33.1875,1.57905,590.768,-8.47269,-0.0133396,-8.48603,0.0339547,-3.75524e-13,-0.00130182,0.281685,-11.0366,
Thu Sep 26 02:24:08 2019,27652364,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5390,5578,1134,48,26,28,0.0574608,-0.622492,-8.82982,-0.061725,-0.166019,0.150056,-12.825,34.0664,33.1875,0.372853,591.056,-8.1738,-0.012119,-8.18592,0.0339414,-6.67334e-14,-0.000231342,0.281685,-11.0321,
Thu Sep 26 02:24:08 2019,27662365,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5558,1138,56,28,28,0.0622492,-1.23062,-9.79228,-0.0244772,-0.180918,0.161762,-12.825,34.0664,33.1875,0.364223,591.347,-7.86692,-0.00863701,-7.87555,0.034097,7.77955e-13,0.00269691,0.281685,-11.084,
Thu Sep 26 02:24:08 2019,27672366,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5558,1138,56,28,28,-0.78051,-0.459687,-9.67736,0.0446974,-0.205395,0.166019,-12.825,34.0664,33.1875,-4.61111,591.64,-7.55973,-0.0027938,-7.56252,0.0343738,1.38425e-12,0.00479873,0.281685,-11.1763,
Thu Sep 26 02:24:08 2019,27682367,1044.08,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5568,1136,48,28,28,-1.05345,-0.488417,-10.4148,0.0883306,-0.252221,0.187303,-12.825,34.0664,33.1875,-5.7758,591.94,-7.26392,0.00866689,-7.25525,0.0348672,2.46716e-12,0.00855282,0.281685,-11.3407,
Thu Sep 26 02:24:08 2019,27692368,1044.46,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5568,1136,48,28,28,-1.28808,-0.282516,-10.8936,0.14367,-0.308625,0.19156,-12.825,34.0664,33.1875,-6.74345,592.243,-6.98744,0.0216844,-6.96576,0.0354979,3.15308e-12,0.0109307,0.281685,-11.5509,
Thu Sep 26 02:24:08 2019,27702369,1044.46,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5396,5532,1136,48,26,28,-2.46124,-0.129287,-10.9798,0.174533,-0.386313,0.210716,-12.825,34.0664,33.1875,-12.6346,592.551,-6.73819,0.0394342,-6.69876,0.036114,3.08084e-12,0.0106802,0.281685,-11.7563,
Thu Sep 26 02:24:08 2019,27712370,1044.46,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5396,5532,1136,48,26,28,-3.19865,-0.023942,-11.3437,0.205395,-0.452295,0.22668,-12.825,34.0664,33.1875,-15.7472,592.857,-6.52976,0.0522307,-6.47753,0.0368952,3.90598e-12,0.0135407,0.281685,-12.0167,
Thu Sep 26 02:24:08 2019,27722371,1044.46,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5566,1134,48,26,28,-4.26647,0.105345,-10.5441,0.183047,-0.506571,0.233065,-12.825,34.0664,33.1875,-22.0299,593.159,-6.37682,0.0605688,-6.31626,0.0378407,4.72751e-12,0.0163887,0.281685,-12.3319,
Thu Sep 26 02:24:08 2019,27732372,1042.81,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5384,5566,1134,48,26,28,-3.80199,0.296881,-11.1426,0.137285,-0.545947,0.232001,-12.825,34.0664,33.1875,-18.8403,593.456,-6.28704,0.0639414,-6.2231,0.0390215,5.90402e-12,0.0204673,0.281685,-12.7255,
Thu Sep 26 02:24:08 2019,27742373,1042.81,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5582,1136,48,28,28,-4.97036,0.177171,-12.2918,0.0968444,-0.550204,0.227744,-12.825,34.0664,33.1875,-22.0166,593.744,-6.25828,0.0571424,-6.20114,0.040179,5.78751e-12,0.0200634,0.281685,-13.1113,
Thu Sep 26 02:24:08 2019,27752374,1042.81,1513,1510,1708,1512,1088,1514,-0.0469513,0.281685,1.6277,-0.563385,-0.5,-1.19209e-07,5388,5582,1136,48,28,28,-4.32872,1.2785,-9.7875,0.0287341,-0.533176,0.214973,-12.825,34.0664,33.1875,-23.8584,594.026,-6.2902,0.0448461,-6.24535,0.041459,6.39971e-12,0.0221857,0.281685,-13.538,
