today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0035, kiei(I)=1e-09, kded(D)=0.0006,signal, mad_pitch
Thu Sep 26 02:16:29 2019,7563332,1046.06,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,28,1.94888,-0.105345,-9.47146,0.0255414,0.538498,0.0723673,-21.5531,32.4527,30.249,11.6271,2.997,1.38389,1.86849,3.25238,0.0370115,-3.543e-12,-0.0425159,0.211266,-10.3634,
Thu Sep 26 02:16:29 2019,7573333,1046.06,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1234,0,28,30,1.87227,-0.191536,-9.60075,0.0319267,0.482094,0.0787526,-21.5531,32.4527,30.249,11.0349,3.29964,1.64732,1.95431,3.60163,0.0346695,-3.34565e-12,-0.0401478,0.211266,-9.69431,
Thu Sep 26 02:16:29 2019,7583334,1046.06,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1234,0,28,30,1.90578,-0.263362,-9.39006,0.0383121,0.420369,0.0851379,-21.5531,32.4527,30.249,11.4728,3.6038,1.92477,2.02691,3.95169,0.0324841,-3.12208e-12,-0.0374649,0.211266,-9.06989,
Thu Sep 26 02:16:29 2019,7593335,1046.06,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1238,0,28,28,1.87227,-0.354342,-9.50977,0.0319267,0.358644,0.0915233,-21.5531,32.4527,30.249,11.1378,3.90796,2.21396,2.0857,4.29966,0.0304375,-2.92368e-12,-0.0350842,0.211266,-8.48516,
Thu Sep 26 02:16:29 2019,7603336,1046.06,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1238,0,28,28,1.67115,-0.258574,-9.46667,0.0117065,0.310753,0.0851379,-21.5531,32.4527,30.249,10.0113,4.20816,2.51151,2.12782,4.63934,0.0285426,-2.70702e-12,-0.0324842,0.211266,-7.94375,
Thu Sep 26 02:16:29 2019,7613337,1046.06,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,1.80044,-0.320823,-9.61033,-0.00212845,0.255414,0.0723673,-21.5531,32.4527,30.249,10.611,4.5105,2.81372,2.16038,4.9741,0.02681,-2.47503e-12,-0.0297004,0.281685,-7.44875,
Thu Sep 26 02:16:29 2019,7623338,1045.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,1.7765,-0.344765,-9.39485,-0.0180918,0.197946,0.0638535,-21.5531,32.4527,30.249,10.7078,4.81344,3.1192,2.18259,5.3018,0.0254459,-1.94879e-12,-0.0233855,0.281685,-6.98857,
Thu Sep 26 02:16:29 2019,7633339,1045.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5556,1238,0,28,28,1.63285,-0.272939,-9.61033,-0.0106422,0.138349,0.0468259,-21.5531,32.4527,30.249,9.64278,5.11699,3.42628,2.19526,5.62154,0.0239508,-2.13588e-12,-0.0256306,0.281685,-6.56139,
Thu Sep 26 02:16:29 2019,7643340,1045.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5556,1238,0,28,28,1.76692,-0.196325,-9.78271,-0.0446974,0.0893948,0.0255414,-21.5531,32.4527,30.249,10.2382,5.41749,3.73229,2.19566,5.92795,0.0226281,-1.88957e-12,-0.0226748,0.281685,-6.18348,
Thu Sep 26 02:16:29 2019,7653341,1045.11,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,1.8148,-0.124498,-9.71088,-0.0340552,0.0361836,0.0106422,-21.5531,32.4527,30.249,10.5855,5.71922,4.03662,2.18889,6.22551,0.0214287,-1.7134e-12,-0.0205607,0.281685,-5.8408,
Thu Sep 26 02:16:29 2019,7663342,1046.24,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,1.79086,-0.253785,-9.84017,-0.0468259,-0.0138349,-0.00744957,-21.5531,32.4527,30.249,10.3147,6.02003,4.33923,2.17356,6.5128,0.0203227,-1.58004e-12,-0.0189605,0.281685,-5.52479,
Thu Sep 26 02:16:29 2019,7673343,1046.24,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1238,0,28,28,1.90578,-0.229843,-9.70131,-0.0446974,-0.0446974,-0.042569,-21.5531,32.4527,30.249,11.114,6.31535,4.63969,2.14608,6.78578,0.0193419,-1.4011e-12,-0.0168132,0.281685,-5.24457,
Thu Sep 26 02:16:29 2019,7683344,1046.24,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1238,0,28,28,2.06859,0.0047884,-9.69652,-0.0595966,-0.104294,-0.0691746,-21.5531,32.4527,30.249,12.0426,6.6189,4.93918,2.12071,7.05989,0.0184527,-1.27022e-12,-0.0152426,0.281685,-4.99053,
Thu Sep 26 02:16:29 2019,7693345,1046.24,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,28,1.85311,0.21069,-9.37569,-0.0234129,-0.1309,-0.0723673,-21.5531,32.4527,30.249,11.1805,6.913,5.23834,2.08045,7.31879,0.0175931,-1.22802e-12,-0.0147363,0.281685,-4.74492,
Thu Sep 26 02:16:29 2019,7703346,1046.24,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,28,1.77171,-0.0526724,-9.59117,-0.0148991,-0.159634,-0.0649177,-21.5531,32.4527,30.249,10.4659,7.20771,5.53465,2.03634,7.57099,0.0168401,-1.07572e-12,-0.0129086,0.211266,-4.52978,
Thu Sep 26 02:16:29 2019,7713347,1046.24,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5400,5536,1234,0,28,28,1.50356,-0.646434,-10.0844,-0.0457616,-0.196881,-0.0234129,-21.5531,32.4527,30.249,8.48021,7.50486,5.8232,1.99063,7.81382,0.0159184,-1.31677e-12,-0.0158012,0.211266,-4.33684,
Thu Sep 26 02:16:29 2019,7723348,1045.94,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5400,5536,1234,0,28,28,1.66636,-0.905008,-9.663,-0.104294,-0.212845,0.00319267,-21.5531,32.4527,30.249,9.78432,7.79591,6.10036,1.93545,8.0358,0.0154326,-6.93965e-13,-0.00832758,0.211266,-4.19805,
Thu Sep 26 02:16:29 2019,7733353,1045.94,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,28,28,2.10211,-0.474052,-9.65821,-0.158569,-0.235194,0.0170276,-21.5531,32.4527,30.249,12.2789,8.08879,6.36899,1.8794,8.2484,0.0150175,-5.92985e-13,-0.00711582,0.211266,-4.07945,
Thu Sep 26 02:16:29 2019,7743354,1045.94,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5548,1234,0,28,28,1.85311,0.3304,-9.52413,-0.157505,-0.260735,0.0404405,-21.5531,32.4527,30.249,11.0105,8.38259,6.63356,1.8219,8.45546,0.0144916,-7.51312e-13,-0.00901574,0.281685,-3.92919,
Thu Sep 26 02:16:29 2019,7753355,1045.94,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,28,28,1.70946,0.521936,-9.2081,-0.0872664,-0.280955,0.0489543,-21.5531,32.4527,30.249,10.5171,8.67486,6.8929,1.76095,8.65385,0.0142374,-3.6309e-13,-0.00435708,0.281685,-3.78616,
Thu Sep 26 02:16:29 2019,7763356,1046.01,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1234,0,28,28,1.74777,0.220267,-9.22725,-0.0627892,-0.296919,0.0585323,-21.5531,32.4527,30.249,10.7255,8.96591,7.14454,1.69736,8.8419,0.0138306,-5.81241e-13,-0.00697489,0.281685,-3.66991,
Thu Sep 26 02:16:29 2019,7773357,1046.01,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,28,28,1.75256,0.134075,-9.24641,-0.0510828,-0.312882,0.0542754,-21.5531,32.4527,30.249,10.7325,9.25697,7.38812,1.63277,9.0209,0.0134663,-5.20458e-13,-0.0062455,0.281685,-3.56582,
Thu Sep 26 02:16:29 2019,7783358,1046.01,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,28,28,1.77171,0.0957681,-9.50498,-0.0223487,-0.321396,0.0478901,-21.5531,32.4527,30.249,10.5587,9.54588,7.62346,1.56547,9.18893,0.0131353,-4.7284e-13,-0.00567408,0.281685,-3.47125,
Thu Sep 26 02:16:29 2019,7793359,1046.01,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,1.71904,0,-9.27993,-0.0127707,-0.326717,0.0404405,-21.5531,32.4527,30.249,10.4947,9.83389,7.84999,1.4971,9.34708,0.0128352,-4.28691e-13,-0.00514429,0.281685,-3.38551,
Thu Sep 26 02:16:29 2019,7803360,1046.01,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5550,1234,0,28,28,1.68073,0.071826,-9.39006,-0.00851379,-0.327781,0.0212845,-21.5531,32.4527,30.249,10.1479,10.1207,8.06698,1.42772,9.4947,0.0125653,-3.85489e-13,-0.00462587,0.211266,-3.30841,
Thu Sep 26 02:16:29 2019,7813361,1046.01,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1232,0,28,26,1.77171,0.0335188,-9.30387,0.0106422,-0.325653,0.0117065,-21.5531,32.4527,30.249,10.7816,10.4065,8.27431,1.35797,9.63228,0.0120883,-6.81534e-13,-0.00817841,0.211266,-3.24252,
Thu Sep 26 02:16:29 2019,7823362,1046.92,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1232,0,28,26,1.71425,0.0622492,-9.32302,0.0159634,-0.32991,-0.00532112,-21.5531,32.4527,30.249,10.4188,10.6942,8.47255,1.29078,9.76332,0.0118271,-3.73051e-13,-0.00447661,0.281685,-3.16791,
Thu Sep 26 02:16:29 2019,7833363,1046.92,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,8,12,1.52271,0.0335188,-9.27993,0.0361836,-0.321396,-0.0106422,-21.5531,32.4527,30.249,9.31844,10.9783,8.66059,1.22092,9.88151,0.011844,2.40874e-14,0.000289049,0.281685,-3.10231,
Thu Sep 26 02:16:29 2019,7843364,1046.92,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,8,12,1.59454,-0.0814029,-9.38527,0.0393763,-0.317139,-0.0202203,-21.5531,32.4527,30.249,9.64237,11.2635,8.83648,1.15356,9.99003,0.011669,-2.50007e-13,-0.00300008,0.281685,-3.05231,
Thu Sep 26 02:16:29 2019,7853365,1046.92,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5540,1232,0,8,10,1.6089,-0.134075,-9.34696,0.042569,-0.32246,-0.0234129,-21.5531,32.4527,30.249,9.76669,11.5515,9.00027,1.09019,10.0905,0.0114726,-2.80601e-13,-0.00336721,0.281685,-2.99619,
Thu Sep 26 02:16:29 2019,7863366,1045.27,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5540,1232,0,8,10,1.56102,-0.325611,-9.56244,0.0319267,-0.31501,-0.019156,-21.5531,32.4527,30.249,9.27147,11.8359,9.15246,1.02459,10.177,0.0112595,-3.04364e-13,-0.00365237,0.281685,-2.93532,
Thu Sep 26 02:16:29 2019,7873367,1045.27,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,28,1.44131,-0.325611,-9.70609,0.00319267,-0.321396,-0.0106422,-21.5531,32.4527,30.249,8.44644,12.1242,9.29185,0.964488,10.2563,0.0110739,-2.65143e-13,-0.00318172,0.281685,-2.88229,
Thu Sep 26 02:16:29 2019,7883368,1045.27,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,28,1.40779,-0.320823,-9.88326,-0.0180918,-0.316075,0.00212845,-21.5531,32.4527,30.249,8.10679,12.4092,9.41666,0.902647,10.3193,0.0109378,-1.94424e-13,-0.00233309,0.281685,-2.8434,
Thu Sep 26 02:16:29 2019,7893369,1045.27,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,28,28,1.40779,0,-9.79228,-0.0266056,-0.316075,0.0106422,-21.5531,32.4527,30.249,8.18109,12.6956,9.52631,0.844112,10.3704,0.0108457,-1.31623e-13,-0.00157947,0.281685,-2.81708,
Thu Sep 26 02:16:29 2019,7903375,1045.27,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5554,1234,0,28,28,1.38385,0.172383,-9.7444,-0.0212845,-0.311818,0.0170276,-21.5531,32.4527,30.249,8.0828,12.9809,9.6214,0.786198,10.4076,0.0107651,-1.15057e-13,-0.00138069,0.211266,-2.79407,
Thu Sep 26 02:16:29 2019,7913376,1045.27,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1234,0,26,28,1.29287,0.229843,-9.81144,0.0042569,-0.311818,0.0212845,-21.5531,32.4527,30.249,7.50671,13.2674,9.70215,0.731404,10.4336,0.010425,-4.85855e-13,-0.00583026,0.211266,-2.76732,
Thu Sep 26 02:16:29 2019,7923377,1045.86,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1234,0,26,28,1.16837,0.100556,-9.60554,0.0276698,-0.304368,0.0255414,-21.5531,32.4527,30.249,6.93511,13.5517,9.76776,0.676465,10.4442,0.0103508,-1.06072e-13,-0.00127287,0.211266,-2.7461,
Thu Sep 26 02:16:29 2019,7933378,1045.86,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5540,1234,0,26,28,1.0343,-0.129287,-9.56723,0.0297983,-0.300111,0.0244772,-21.5531,32.4527,30.249,6.17018,13.837,9.81691,0.624514,10.4414,0.0103097,-5.87594e-14,-0.000705113,0.211266,-2.73435,
Thu Sep 26 02:16:29 2019,7943379,1045.86,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5540,1234,0,26,28,0.914585,-0.172383,-9.39006,0.0202203,-0.292662,0.0276698,-21.5531,32.4527,30.249,5.56303,14.1213,9.84827,0.573748,10.422,0.0103027,-9.86934e-15,-0.000118432,0.211266,-2.73238,
Thu Sep 26 02:16:29 2019,7953380,1045.86,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,30,0.995988,0.00957681,-9.35654,0.0202203,-0.285212,0.0244772,-21.5531,32.4527,30.249,6.07616,14.4057,9.86185,0.525128,10.387,0.0103188,2.29418e-14,0.000275302,0.211266,-2.73696,
Thu Sep 26 02:16:29 2019,7963381,1044.6,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,30,0.895431,0.023942,-9.25119,0.0287341,-0.286276,0.0276698,-21.5531,32.4527,30.249,5.52849,14.6924,9.85897,0.480993,10.34,0.0103295,1.53363e-14,0.000184035,0.211266,-2.74003,
Thu Sep 26 02:16:29 2019,7973382,1044.6,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.804452,0.0957681,-9.165,0.0383121,-0.285212,0.0266056,-21.5531,32.4527,30.249,5.01625,14.9786,9.84003,0.438209,10.2782,0.0103625,4.70388e-14,0.000564466,0.211266,-2.74944,
Thu Sep 26 02:16:29 2019,7983383,1044.6,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.847547,-0.0335188,-9.40442,0.0532112,-0.284148,0.0170276,-21.5531,32.4527,30.249,5.14971,15.2648,9.8051,0.397405,10.2025,0.0104239,8.77368e-14,0.00105284,0.211266,-2.76699,
Thu Sep 26 02:16:29 2019,7993384,1044.6,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,28,28,0.751779,-0.138864,-9.52892,0.0436332,-0.285212,0.00638535,-21.5531,32.4527,30.249,4.51098,15.5516,9.75483,0.359153,10.114,0.0104819,8.28195e-14,0.000993834,0.211266,-2.78355,
Thu Sep 26 02:16:29 2019,8003385,1044.6,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,28,28,0.761356,-0.162806,-9.55287,0.0212845,-0.277763,-0.00744957,-21.5531,32.4527,30.249,4.5568,15.8359,9.68969,0.320464,10.0102,0.0105608,1.12777e-13,0.00135332,0.281685,-2.80611,
Thu Sep 26 02:16:29 2019,8013386,1044.6,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5538,1234,0,28,28,0.766145,-0.0814029,-9.68694,0.0202203,-0.278827,-0.0287341,-21.5531,32.4527,30.249,4.52214,16.1227,9.61063,0.286185,9.89681,0.0108852,4.6348e-13,0.00556176,0.281685,-2.82838,
Thu Sep 26 02:16:29 2019,8023387,1045.15,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5400,5538,1234,0,28,28,0.761356,0.0383072,-9.91678,0.0340552,-0.277763,-0.0287341,-21.5531,32.4527,30.249,4.39025,16.4089,9.51899,0.253156,9.77214,0.0109583,1.04414e-13,0.00125297,0.211266,-2.84927,
Thu Sep 26 02:16:29 2019,8033388,1045.15,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.675165,0.205901,-9.68215,0.0457616,-0.276698,-0.0351194,-21.5531,32.4527,30.249,3.98895,16.6951,9.41552,0.221979,9.6375,0.0107753,-2.61527e-13,-0.00313833,0.211266,-2.86738,
Thu Sep 26 02:16:29 2019,8043389,1045.15,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.746991,0.0814029,-9.70131,0.0542754,-0.275634,-0.0297983,-21.5531,32.4527,30.249,4.40303,16.9812,9.30112,0.192612,9.49374,0.0108752,1.4277e-13,0.00171324,0.281685,-2.89593,
Thu Sep 26 02:16:29 2019,8053390,1045.15,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.656011,-0.047884,-9.77792,0.0691746,-0.275634,-0.0159634,-21.5531,32.4527,30.249,3.83829,17.2677,9.17704,0.165307,9.34235,0.0112102,4.78623e-13,0.00574348,0.281685,-2.92124,
Thu Sep 26 02:16:29 2019,8063391,1045.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,0.723049,-0.244209,-9.63427,0.0776884,-0.278827,-0.0106422,-21.5531,32.4527,30.249,4.29199,17.5551,9.04431,0.140573,9.18488,0.0112888,1.12213e-13,0.00134655,0.281685,-2.94368,
Thu Sep 26 02:16:29 2019,8073392,1045.48,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5390,5550,1234,0,28,28,0.6608,-0.268151,-9.64384,0.0734315,-0.283084,0.0106422,-21.5531,32.4527,30.249,3.9198,17.8428,8.90413,0.117701,9.02184,0.0113717,1.18438e-13,0.00142126,0.211266,-2.96737,
Thu Sep 26 02:16:29 2019,8083393,1045.48,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5390,5550,1234,0,28,28,0.68953,-0.0287304,-9.50977,0.0776884,-0.286276,0.0202203,-21.5531,32.4527,30.249,4.14712,18.1302,8.75762,0.0960357,8.85366,0.0112112,-2.29235e-13,-0.00275082,0.211266,-2.99194,
Thu Sep 26 02:16:29 2019,8093394,1045.48,1512,1511,1088,1513,1088,1514,-0.0939026,0.211266,0.9,-0.281677,-0.5,-1.19209e-07,5394,5534,1234,0,28,26,0.6608,-0.172383,-9.57681,0.061725,-0.299047,0.042569,-21.5531,32.4527,30.249,3.94716,18.4203,8.60576,0.0784759,8.68423,0.0112957,1.20686e-13,0.00144824,0.211266,-3.01608,
Thu Sep 26 02:16:29 2019,8103395,1045.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5534,1234,0,28,26,0.612916,-0.354342,-9.68694,0.0574681,-0.304368,0.0574681,-21.5531,32.4527,30.249,3.62042,18.7083,8.44909,0.0600712,8.50916,0.0114045,1.55421e-13,0.00186506,0.281685,-3.04716,
