today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.004, kiei(I)=5e-09, kded(D)=0.0007,
Thu Sep 26 01:48:41 2019,12578216,1064.29,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,28,-0.277727,0.21069,-9.25598,0.0510828,-0.216038,0.0202203,-16.7438,31.9148,34.916,-1.71866,7.22387,-1.82982,1.9343,0.104486,0.0824418,-3.99513e-12,-0.0111864,
Thu Sep 26 01:48:41 2019,12588217,1064.29,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5358,5540,1230,0,28,26,-0.344765,0.378284,-9.65821,0.0297983,-0.204331,-0,-16.7438,31.9148,34.916,-2.0444,7.50699,-1.84975,1.88312,0.0333692,0.0818325,-3.80812e-12,-0.0106627,
Thu Sep 26 01:48:41 2019,12598218,1063.19,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5358,5540,1230,0,28,26,-0.172383,0.0143652,-9.74919,0.0361836,-0.238386,0.00957802,-16.7438,31.9148,34.916,-1.01298,7.80323,-1.86745,1.84172,-0.0257267,0.0813031,-3.30882e-12,-0.0092647,
Thu Sep 26 01:48:41 2019,12608219,1063.19,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,28,26,-0.378284,0.110133,-9.50977,0.042569,-0.278827,0.0340552,-16.7438,31.9148,34.916,-2.27794,8.10129,-1.88258,1.79864,-0.0839448,0.0807974,-3.16052e-12,-0.00884947,
Thu Sep 26 01:48:41 2019,12618220,1063.19,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,28,26,-0.656011,0.282516,-9.44752,0.0702388,-0.277763,0.0212845,-16.7438,31.9148,34.916,-3.9721,8.38747,-1.89833,1.74105,-0.157277,0.0803548,-2.76623e-12,-0.00774544,
Thu Sep 26 01:48:41 2019,12628221,1063.19,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5540,1230,0,26,28,-0.54109,0.0526724,-9.81144,0.0276698,-0.284148,0.0138349,-16.7438,31.9148,34.916,-3.1566,8.67578,-1.91819,1.68382,-0.234368,0.0800211,-2.08621e-12,-0.00584139,
Thu Sep 26 01:48:41 2019,12638222,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5540,1230,0,26,28,-0.636858,-0.0766145,-9.91199,0.0276698,-0.327781,0.0223487,-16.7438,31.9148,34.916,-3.67627,8.97475,-1.9423,1.63531,-0.306991,0.0797302,-1.81766e-12,-0.00508944,
Thu Sep 26 01:48:41 2019,12648223,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,28,28,-0.742203,0.325611,-9.32302,0.042569,-0.346937,0.0372479,-16.7438,31.9148,34.916,-4.5517,9.26672,-1.97125,1.57805,-0.393205,0.0795031,-1.4194e-12,-0.00397432,
Thu Sep 26 01:48:41 2019,12658224,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,28,28,-0.833182,0.292093,-9.54808,0.0393763,-0.341616,0.0127707,-16.7438,31.9148,34.916,-4.9871,9.55168,-2.00706,1.51298,-0.494083,0.0793204,-1.14193e-12,-0.0031974,
Thu Sep 26 01:48:41 2019,12668225,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1238,0,28,28,-0.833182,0.00957681,-10.0844,0.019156,-0.356515,0.00957802,-16.7438,31.9148,34.916,-4.72312,9.84242,-2.05042,1.45327,-0.597148,0.0792006,-7.48587e-13,-0.00209604,
Thu Sep 26 01:48:41 2019,12678226,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1238,0,28,28,-0.909797,-0.0670376,-9.61033,0.0308625,-0.385249,0.0180918,-16.7438,31.9148,34.916,-5.408,10.1371,-2.10108,1.39694,-0.704135,0.0791195,-5.07164e-13,-0.00142006,
Thu Sep 26 01:48:41 2019,12688227,1063.57,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1232,0,26,28,-1.01035,0.287304,-9.37569,0.032991,-0.375671,0.0106422,-16.7438,31.9148,34.916,-6.15064,10.4209,-2.15997,1.32963,-0.83034,0.0791095,-6.26087e-14,-0.000175304,
Thu Sep 26 01:48:41 2019,12698228,1063.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1232,0,26,28,-1.06781,0.277727,-9.76834,0.0244772,-0.358644,-0.0106422,-16.7438,31.9148,34.916,-6.23845,10.7025,-2.2283,1.26098,-0.967326,0.0791097,1.19209e-15,3.33786e-06,
Thu Sep 26 01:48:41 2019,12708229,1063.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1234,0,28,28,-0.995988,-0.100556,-9.90721,0.019156,-0.380992,-0.00638535,-16.7438,31.9148,34.916,-5.74076,10.9954,-2.30542,1.20419,-1.10123,0.0791458,2.2583e-13,0.000632324,
Thu Sep 26 01:48:41 2019,12718230,1063.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1234,0,28,28,-1.15879,0.148441,-9.26556,0.0244772,-0.382057,0.00106422,-16.7438,31.9148,34.916,-7.12867,11.2821,-2.39072,1.14185,-1.24888,0.0792012,3.46088e-13,0.000969047,
Thu Sep 26 01:48:41 2019,12728231,1063.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1230,0,28,28,-1.34554,0.292093,-9.27993,0.0297983,-0.360772,-0.0159634,-16.7438,31.9148,34.916,-8.2501,11.5625,-2.48641,1.07437,-1.41205,0.0792847,5.21803e-13,0.00146105,
Thu Sep 26 01:48:41 2019,12738232,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5546,1230,0,28,28,-1.26414,0.071826,-9.55287,-0.00319267,-0.341616,-0.0297983,-16.7438,31.9148,34.916,-7.53821,11.8435,-2.594,1.00915,-1.58485,0.0793823,6.10304e-13,0.00170885,
Thu Sep 26 01:48:41 2019,12748233,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,26,28,-1.23062,-0.114922,-9.61511,-0.0042569,-0.349066,-0.0148991,-16.7438,31.9148,34.916,-7.29353,12.1321,-2.71155,0.952959,-1.75859,0.0794421,3.73793e-13,0.00104662,
Thu Sep 26 01:48:41 2019,12758234,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,26,28,-1.36469,0.272939,-9.12191,-0.00532112,-0.325653,-0.0106422,-16.7438,31.9148,34.916,-8.50871,12.4119,-2.83779,0.889487,-1.9483,0.0794744,2.01845e-13,0.000565166,
Thu Sep 26 01:48:41 2019,12768235,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1232,0,28,26,-1.47962,0.263362,-9.42837,0,-0.284148,-0.0170276,-16.7438,31.9148,34.916,-8.91883,12.6865,-2.97394,0.823093,-2.15085,0.0794894,9.34124e-14,0.000261555,
Thu Sep 26 01:48:41 2019,12778236,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1232,0,28,26,-1.38864,0.0861913,-9.76834,-0.00957802,-0.25435,-0.0234129,-16.7438,31.9148,34.916,-8.09078,12.9644,-3.1198,0.762443,-2.35736,0.0794582,-1.94693e-13,-0.000545139,
Thu Sep 26 01:48:41 2019,12788237,1064.42,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-1.34075,0.220267,-9.66779,-0.0106422,-0.227744,-0.0159634,-16.7438,31.9148,34.916,-7.89557,13.2433,-3.27263,0.704943,-2.56768,0.0793506,-6.7234e-13,-0.00188255,
Thu Sep 26 01:48:41 2019,12798238,1062.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-1.23541,0.186748,-9.50498,0.00532112,-0.190496,0.00106422,-16.7438,31.9148,34.916,-7.4055,13.5191,-3.42964,0.646752,-2.78288,0.0791508,-1.24874e-12,-0.00349648,
Thu Sep 26 01:48:41 2019,12808239,1062.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5544,1234,0,8,10,-1.42694,0.244209,-9.2895,0.0234129,-0.152184,0.00212845,-16.7438,31.9148,34.916,-8.73285,13.7946,-3.59003,0.590774,-2.99926,0.0788297,-2.00715e-12,-0.00562002,
Thu Sep 26 01:48:41 2019,12818240,1062.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5544,1234,0,8,10,-1.44131,0.517148,-9.25598,0.0351194,-0.0915233,-0.0106422,-16.7438,31.9148,34.916,-8.85083,14.0637,-3.75506,0.531198,-3.22387,0.0784797,-2.18725e-12,-0.00612431,
Thu Sep 26 01:48:41 2019,12828241,1062.48,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,28,-1.28808,-0.00957681,-9.78271,0.0148991,-0.0489543,-0.00851379,-16.7438,31.9148,34.916,-7.50094,14.338,-3.92393,0.479638,-3.44429,0.0780353,-2.77772e-12,-0.00777761,
Thu Sep 26 01:48:41 2019,12838242,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,28,-1.23062,-0.0574608,-9.53371,0.0234129,-0.0319267,0.0223487,-16.7438,31.9148,34.916,-7.35512,14.6196,-4.09308,0.437648,-3.65543,0.0774662,-3.55701e-12,-0.00995964,
Thu Sep 26 01:48:41 2019,12848243,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-1.37906,0.42138,-8.94474,0.0500185,0.0138349,0.0287341,-16.7438,31.9148,34.916,-8.76461,14.893,-4.26163,0.389701,-3.87193,0.0768082,-4.11263e-12,-0.0115154,
Thu Sep 26 01:48:41 2019,12858244,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1234,0,28,28,-1.35512,0.196325,-9.57202,0.0340552,0.0744957,0.0148991,-16.7438,31.9148,34.916,-8.05787,15.1621,-4.43087,0.340273,-4.0906,0.0760912,-4.48089e-12,-0.0125465,
Thu Sep 26 01:48:41 2019,12868245,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,26,28,-1.12049,-0.234632,-9.67736,0.0212845,0.0957802,0.0212845,-16.7438,31.9148,34.916,-6.60455,15.4424,-4.59871,0.304552,-4.29416,0.0752688,-5.14002e-12,-0.0143921,
Thu Sep 26 01:48:41 2019,12878246,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,26,28,-1.10133,0.0861913,-9.26077,0.0287341,0.120257,0.0255414,-16.7438,31.9148,34.916,-6.78203,15.7219,-4.7614,0.269843,-4.49155,0.0743621,-5.66707e-12,-0.0158678,
Thu Sep 26 01:48:41 2019,12888247,1062.99,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,28,26,-1.20668,0.177171,-9.2895,0.0319267,0.161762,0.0148991,-14.7844,31.7355,34.0518,-7.40111,15.9965,-4.9183,0.232398,-4.6859,0.0733678,-6.21395e-12,-0.0173991,
Thu Sep 26 01:48:41 2019,12898248,1064.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,28,26,-1.15401,0.287304,-9.34696,0.0372479,0.19156,0.0170276,-14.7844,31.7355,34.0518,-7.0383,16.2744,-5.07032,0.200466,-4.86985,0.0723068,-6.63185e-12,-0.0185692,
Thu Sep 26 01:48:41 2019,12908249,1064.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,28,26,-1.39821,0.59855,-9.81623,0,0.214973,0.00957802,-14.7844,31.7355,34.0518,-8.10663,16.5542,-5.2182,0.172241,-5.04596,0.0711798,-7.04365e-12,-0.0197222,
Thu Sep 26 01:48:41 2019,12918250,1064.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,28,26,-1.01035,0.263362,-9.79228,0.101101,0.230937,0.0148991,-14.7844,31.7355,34.0518,-5.89085,16.8361,-5.36131,0.147805,-5.21351,0.0700503,-7.0591e-12,-0.0197655,
Thu Sep 26 01:48:41 2019,12928251,1064.55,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,26,-0.957681,-0.392649,-9.73482,0.052147,0.211781,0.0510828,-14.7844,31.7355,34.0518,-5.6185,17.1281,-5.4961,0.134513,-5.36159,0.0688465,-7.52387e-12,-0.0210668,
Thu Sep 26 01:48:41 2019,12938252,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,26,-1.39343,0.234632,-9.10754,0.0574681,0.230937,0.0404405,-14.7844,31.7355,34.0518,-8.69863,17.4091,-5.62306,0.111343,-5.51172,0.0675704,-7.97563e-12,-0.0223318,
Thu Sep 26 01:48:41 2019,12948253,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,-1.00078,0.253785,-9.49062,0.0500185,0.260735,0.00744957,-14.7844,31.7355,34.0518,-6.01954,17.687,-5.74541,0.0868065,-5.6586,0.066435,-7.09596e-12,-0.0198687,
Thu Sep 26 01:48:41 2019,12958254,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,-0.852336,-0.0526724,-10.0317,0.0287341,0.223487,0.0276698,-14.7844,31.7355,34.0518,-4.85643,17.9842,-5.85982,0.0823995,-5.77742,0.0652222,-7.58038e-12,-0.0212251,
Thu Sep 26 01:48:41 2019,12968255,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5534,1234,0,26,28,-1.11091,-0.0766145,-9.27993,0.0574681,0.20646,0.0532112,-14.7844,31.7355,34.0518,-6.82646,18.2755,-5.96368,0.072515,-5.89116,0.0639516,-7.94082e-12,-0.0222343,
Thu Sep 26 01:48:41 2019,12978256,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5534,1234,0,26,28,-1.18274,0.124498,-9.22725,0.0319267,0.21923,0.0223487,-14.7844,31.7355,34.0518,-7.30427,18.5583,-6.06056,0.0550315,-6.00553,0.0627939,-7.23569e-12,-0.0202599,
Thu Sep 26 01:48:41 2019,12988257,1063.56,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5406,5550,1234,0,28,26,-0.92895,0.205901,-10.0078,0.0180918,0.213909,0.0117065,-14.7844,31.7355,34.0518,-5.30317,18.8463,-6.15156,0.0437832,-6.10778,0.0617014,-6.82833e-12,-0.0191193,
Thu Sep 26 01:48:41 2019,12998258,1063.97,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5406,5550,1234,0,28,26,-0.775721,-0.114922,-9.78271,0.032991,0.179854,0.032991,-14.7844,31.7355,34.0518,-4.53379,19.1426,-6.23279,0.041201,-6.19159,0.060574,-7.04641e-12,-0.01973,
Thu Sep 26 01:48:41 2019,13008259,1063.97,1512,1510,1088,1513,1088,1514,-0.0939026,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,28,28,-0.933739,0.0335188,-9.30866,0.0212845,0.155377,0.0266056,-14.7844,31.7355,34.0518,-5.72811,19.4361,-6.30256,0.0360563,-6.2665,0.0594561,-6.98643e-12,-0.019562,
