today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=1e-09, kded(D)=0.0006,
Thu Sep 26 01:36:31 2019,13217044,0,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5404,5540,1234,0,26,28,0.220267,0.100556,-10.1323,0.032991,-0.107487,0.00106422,-22.8,32.632,31.8047,1.24537,0.317272,0.00117532,0.303491,0.304666,7.71429e+30,1.28571e+22,1.54286e+32,
Thu Sep 26 01:36:31 2019,13227045,1072.29,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5404,5540,1234,0,26,28,0.225055,0.105345,-9.9503,0.042569,-0.131964,-0.00532112,-22.8,32.632,31.8047,1.29569,0.610763,0.00581977,0.557297,0.563117,0.072852,-1.28571e+22,-1.54286e+32,
Thu Sep 26 01:36:31 2019,13237048,1072.29,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5402,5540,1234,0,28,28,0.244209,-0.129287,-10.2185,0.0127707,-0.167083,-0.0159634,-22.8,32.632,31.8047,1.36904,0.907303,0.0149605,0.790347,0.805307,0.0723741,-7.96471e-13,-0.00955765,
Thu Sep 26 01:36:31 2019,13247049,1072.29,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5402,5540,1234,0,28,28,0.11971,0.167594,-9.92636,0.0180918,-0.19156,-0.0308625,-22.8,32.632,31.8047,0.690944,1.20079,0.027727,0.997691,1.02542,0.0718096,-9.40752e-13,-0.011289,
Thu Sep 26 01:36:31 2019,13257050,1072.29,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5400,5550,1234,0,28,28,0.215478,0.177171,-9.84975,0.0297983,-0.214973,-0.0446974,-22.8,32.632,31.8047,1.25323,1.49398,0.0430828,1.18336,1.22644,0.0713457,-7.73287e-13,-0.00927944,
Thu Sep 26 01:36:31 2019,13267051,1072.29,1513,1510,1088,1512,1088,1514,-0.0469513,0.281685,0.9,-0.563385,-0.5,-1.19209e-07,5400,5550,1234,0,28,28,0.0766145,0.0191536,-9.77313,0.0170276,-0.244772,-0.042569,-22.8,32.632,31.8047,0.44915,1.789,0.0604124,1.35053,1.41094,0.0709056,-7.33423e-13,-0.00880108,
Thu Sep 26 01:36:31 2019,13277052,1070.82,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1234,0,30,26,0.0670376,-0.0622492,-9.56244,0.00957802,-0.257542,-0.0393763,-22.8,32.632,31.8047,0.401667,2.07913,0.0784509,1.49373,1.57218,0.0705328,-6.21405e-13,-0.00745686,
Thu Sep 26 01:36:31 2019,13287053,1070.82,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1234,0,30,26,0.138864,-0.143652,-9.56244,-0.0127707,-0.26712,-0.0361836,-22.8,32.632,31.8047,0.831979,2.36836,0.0966275,1.61824,1.71487,0.0701945,-5.63698e-13,-0.00676437,
Thu Sep 26 01:36:31 2019,13297054,1070.82,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5414,5540,1234,0,28,28,0.100556,-0.110133,-9.54808,-0.0297983,-0.283084,-0.0234129,-22.8,32.632,31.8047,0.603394,2.65941,0.115413,1.72782,1.84323,0.0698753,-5.32007e-13,-0.00638409,
Thu Sep 26 01:36:31 2019,13307055,1070.82,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5414,5540,1234,0,28,28,0.0191536,0.0526724,-9.32302,-0.019156,-0.284148,-0.00744957,-22.8,32.632,31.8047,0.117711,2.94619,0.134202,1.81747,1.95168,0.0695621,-5.2206e-13,-0.00626473,
Thu Sep 26 01:36:31 2019,13317056,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5546,1234,0,30,26,-0.0814029,-0.0814029,-9.71088,-0.019156,-0.276698,-0.00532112,-22.8,32.632,31.8047,-0.480279,3.23054,0.151226,1.89032,2.04154,0.0692399,-5.36957e-13,-0.00644348,
Thu Sep 26 01:36:31 2019,13327057,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5546,1234,0,30,26,-0.153229,-0.0191536,-9.61511,-0.0468259,-0.262863,0.0127707,-22.8,32.632,31.8047,-0.913004,3.51305,0.164576,1.94809,2.11266,0.0689269,-5.21679e-13,-0.00626015,
Thu Sep 26 01:36:31 2019,13337058,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5392,5536,1230,0,26,28,-0.220267,0.105345,-9.47625,-0.0287341,-0.250093,0.0202203,-22.8,32.632,31.8047,-1.33155,3.79588,0.172736,1.99388,2.16662,0.0686079,-5.3174e-13,-0.00638088,
Thu Sep 26 01:36:31 2019,13347059,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5392,5536,1230,0,26,28,-0.339977,0.248997,-9.42837,-0.00638535,-0.20646,0.0255414,-22.8,32.632,31.8047,-2.06513,4.06985,0.174227,2.0198,2.19403,0.0682599,-5.7992e-13,-0.00695904,
Thu Sep 26 01:36:31 2019,13357060,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,28,28,-0.378284,0.0335188,-9.7444,0.00851379,-0.172404,0.0244772,-22.8,32.632,31.8047,-2.22314,4.34658,0.167681,2.03852,2.2062,0.0678625,-6.62413e-13,-0.00794895,
Thu Sep 26 01:36:31 2019,13367061,1071.85,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,28,28,-0.402226,-0.0814029,-9.56723,0.0106422,-0.140478,0.032991,-22.8,32.632,31.8047,-2.40742,4.62391,0.15264,2.04853,2.20117,0.0674451,-6.95581e-13,-0.00834698,
Thu Sep 26 01:36:31 2019,13377062,1071.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5556,1234,0,26,28,-0.47884,0.191536,-9.29908,0.0106422,-0.0904591,0.0287341,-22.8,32.632,31.8047,-2.94775,4.89606,0.128878,2.04501,2.17388,0.0669923,-7.54786e-13,-0.00905743,
Thu Sep 26 01:36:31 2019,13387066,1071.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5556,1234,0,26,28,-0.54109,0.325611,-9.47625,0.0287341,-0.052147,0.0361836,-22.8,32.632,31.8047,-3.26802,5.17156,0.0957286,2.03726,2.13299,0.0664657,-8.77542e-13,-0.0105305,
Thu Sep 26 01:36:31 2019,13397067,1071.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5556,1238,0,28,28,-0.565032,0.105345,-9.56244,0.0297983,-0.0159634,0.0404405,-20.4844,33.5285,31.9775,-3.3816,5.44768,0.052893,2.02308,2.07597,0.0658523,-1.02233e-12,-0.012268,
Thu Sep 26 01:36:31 2019,13407068,1071.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5556,1238,0,28,28,-0.651223,-0.258574,-9.57202,0.0351194,0.0223487,0.0457616,-20.4844,33.5285,31.9775,-3.89207,5.72318,0.000357948,2.00187,2.00223,0.065194,-1.09726e-12,-0.0131671,
Thu Sep 26 01:36:31 2019,13417069,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5546,1232,0,28,28,-0.555455,-0.0957681,-9.52413,0.0127707,0.0681104,0.0351194,-20.4844,33.5285,31.9775,-3.33776,5.99655,-0.0614016,1.97287,1.91147,0.0645101,-1.13982e-12,-0.0136779,
Thu Sep 26 01:36:31 2019,13427070,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5546,1232,0,28,28,-0.42138,0.105345,-9.75398,-0.00106422,0.0979086,0.0266056,-20.4844,33.5285,31.9775,-2.47369,6.27449,-0.129989,1.94326,1.81327,0.0637634,-1.2445e-12,-0.014934,
Thu Sep 26 01:36:31 2019,13437071,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5544,1234,0,28,28,-0.426168,0.105345,-9.57681,0.0042569,0.119193,0.0170276,-20.4844,33.5285,31.9775,-2.54798,6.55487,-0.20248,1.91117,1.70869,0.0629423,-1.36855e-12,-0.0164226,
Thu Sep 26 01:36:31 2019,13447072,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5544,1234,0,28,28,-0.440533,0.0957681,-9.36133,0.0148991,0.141542,0.00957802,-20.4844,33.5285,31.9775,-2.69429,6.83495,-0.277733,1.87429,1.59656,0.062069,-1.45539e-12,-0.0174647,
Thu Sep 26 01:36:31 2019,13457073,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5548,1234,0,26,26,-0.335188,0.105345,-9.45231,0.00212845,0.172404,-0.00106422,-20.4844,33.5285,31.9775,-2.03092,7.11259,-0.35495,1.83114,1.47619,0.0611678,-1.50197e-12,-0.0180236,
Thu Sep 26 01:36:31 2019,13467074,1071.44,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5548,1234,0,26,26,-0.0909797,-0.124498,-9.81144,-0.00532112,0.175597,-0.00319267,-20.4844,33.5285,31.9775,-0.531278,7.39815,-0.431141,1.79233,1.36119,0.060232,-1.55978e-12,-0.0187174,
Thu Sep 26 01:36:31 2019,13477075,1072.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5550,1234,0,26,26,-0.158017,0.0622492,-9.5816,-0.0127707,0.187303,-0.00957802,-20.4844,33.5285,31.9775,-0.944823,7.68128,-0.503042,1.74772,1.24467,0.0592428,-1.64863e-12,-0.0197835,
Thu Sep 26 01:36:31 2019,13487076,1072.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5550,1234,0,26,26,-0.0047884,-0.023942,-9.77313,-0.0212845,0.190496,-0.00957802,-20.4844,33.5285,31.9775,-0.0280724,7.96684,-0.569244,1.70263,1.13339,0.058236,-1.67793e-12,-0.0201352,
Thu Sep 26 01:36:31 2019,13497077,1072.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5540,1234,0,6,10,0.263362,0.0047884,-9.65342,-0.0138349,0.194753,-0.0159634,-20.4844,33.5285,31.9775,1.56274,8.2521,-0.627141,1.65466,1.02752,0.0572082,-1.71315e-12,-0.0205578,
Thu Sep 26 01:36:31 2019,13507078,1072.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5540,1234,0,6,10,0.162806,0.196325,-9.66779,-0.0159634,0.193689,-0.0170276,-20.4844,33.5285,31.9775,0.964772,8.53889,-0.673917,1.60597,0.932055,0.0561237,-1.80736e-12,-0.0216883,
Thu Sep 26 01:36:31 2019,13517079,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5374,5544,1234,0,28,28,0.282516,0.282516,-9.88326,-0.00106422,0.179854,-0.00638535,-20.4844,33.5285,31.9775,1.63737,8.82933,-0.709333,1.55886,0.849529,0.0550457,-1.7967e-12,-0.0215604,
Thu Sep 26 01:36:31 2019,13527080,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5374,5544,1234,0,28,28,0.335188,0.100556,-9.90721,-0.00212845,0.153248,0.00532112,-20.4844,33.5285,31.9775,1.93774,9.12343,-0.733231,1.51337,0.780139,0.0539651,-1.80104e-12,-0.0216125,
Thu Sep 26 01:36:31 2019,13537081,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5546,1234,0,30,26,0.474052,0.0957681,-9.73961,-0.0042569,0.129835,0.019156,-20.4844,33.5285,31.9775,2.78654,9.41662,-0.744498,1.46516,0.720657,0.0529066,-1.76408e-12,-0.0211689,
Thu Sep 26 01:36:31 2019,13547082,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5546,1234,0,30,26,0.550666,-0.100556,-9.64384,-0.0106422,0.101101,0.0202203,-20.4844,33.5285,31.9775,3.26806,9.71133,-0.741824,1.41697,0.675143,0.0518667,-1.73332e-12,-0.0207999,
Thu Sep 26 01:36:31 2019,13557083,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5546,1232,0,28,28,0.521936,-0.100556,-9.68215,-0.0148991,0.0744957,0.032991,-20.4844,33.5285,31.9775,3.08566,10.0054,-0.724867,1.36694,0.642074,0.0508564,-1.68374e-12,-0.0202049,
Thu Sep 26 01:36:31 2019,13567084,1070.27,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5546,1232,0,28,28,0.344765,0.205901,-9.48104,-0.00106422,0.0574681,0.0297983,-20.4844,33.5285,31.9775,2.08257,10.2968,-0.695741,1.31338,0.617641,0.0498917,-1.60785e-12,-0.0192942,
Thu Sep 26 01:36:31 2019,13577085,1071.18,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5548,1234,0,28,28,0.45011,0.148441,-9.56723,-0.00106422,0.0234129,0.0255414,-20.4844,33.5285,31.9775,2.69361,10.593,-0.657078,1.26408,0.607004,0.0489849,-1.51131e-12,-0.0181357,
Thu Sep 26 01:36:31 2019,13587086,1071.18,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5548,1234,0,28,28,0.383072,0.0526724,-9.663,-0.0308625,-0.0202203,0.0297983,-20.4844,33.5285,31.9775,2.2702,10.892,-0.610028,1.21682,0.606796,0.0481223,-1.43768e-12,-0.0172522,
Thu Sep 26 01:36:31 2019,13597087,1071.18,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1232,0,28,26,0.316035,0.220267,-9.61033,-0.0404405,-0.0478901,0.0255414,-20.4844,33.5285,31.9775,1.88349,11.1864,-0.556069,1.16461,0.608545,0.0473355,-1.31127e-12,-0.0157353,
Thu Sep 26 01:36:31 2019,13607088,1071.18,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1232,0,28,26,0.42138,0.023942,-9.68215,-0.0468259,-0.0915233,0.0266056,-20.4844,33.5285,31.9775,2.49201,11.4854,-0.496548,1.11682,0.620273,0.0466205,-1.19173e-12,-0.0143008,
Thu Sep 26 01:36:31 2019,13617089,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1234,0,28,26,0.253785,-0.129287,-9.59596,-0.0244772,-0.12345,0.0319267,-20.4844,33.5285,31.9775,1.51496,11.781,-0.432299,1.06566,0.633366,0.0459655,-1.09169e-12,-0.0131003,
Thu Sep 26 01:36:31 2019,13627090,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1234,0,28,26,0.138864,0.162806,-9.56244,-0.0106422,-0.139413,0.0202203,-20.4844,33.5285,31.9775,0.831979,12.0721,-0.365881,1.01046,0.644576,0.045398,-9.45835e-13,-0.01135,
Thu Sep 26 01:36:31 2019,13637091,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5536,1234,0,28,28,0.124498,0.148441,-9.75398,-0.0170276,-0.154313,0.00532112,-20.4844,33.5285,31.9775,0.731277,12.3628,-0.300037,0.955837,0.6558,0.0449051,-8.21457e-13,-0.00985748,
Thu Sep 26 01:36:31 2019,13647092,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5536,1234,0,28,28,0.234632,0.148441,-9.93594,-0.0319267,-0.176661,0.00106422,-22.4438,33.7078,31.8047,1.35276,12.6557,-0.235213,0.904291,0.669078,0.044463,-7.36909e-13,-0.00884291,
Thu Sep 26 01:36:31 2019,13657093,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5548,1234,0,28,28,0.0957681,0.229843,-9.60075,-0.0106422,-0.188368,-0.00744957,-22.4438,33.7078,31.8047,0.57151,12.9455,-0.171228,0.850797,0.679569,0.044042,-7.01575e-13,-0.0084189,
Thu Sep 26 01:36:31 2019,13667094,1069.53,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5548,1234,0,28,28,0.0909797,0.263362,-9.72046,0.00106422,-0.190496,-0.0223487,-22.4438,33.7078,31.8047,0.536251,13.2326,-0.109172,0.796011,0.686839,0.043655,-6.44994e-13,-0.00773993,
Thu Sep 26 01:36:31 2019,13677095,1071.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5540,1232,0,26,28,0.148441,0.0622492,-9.90721,-0.00851379,-0.195817,-0.0266056,-22.4438,33.7078,31.8047,0.858404,13.5206,-0.0496165,0.743752,0.694135,0.0432946,-6.00648e-13,-0.00720778,
Thu Sep 26 01:36:31 2019,13687096,1071.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5540,1232,0,26,28,0.0622492,-0.023942,-9.68694,-0.00957802,-0.209652,-0.0276698,-22.4438,33.7078,31.8047,0.368184,13.8111,0.00753912,0.695459,0.702998,0.0429404,-5.90453e-13,-0.00708544,
Thu Sep 26 01:36:31 2019,13697097,1071.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5394,5536,1234,0,28,28,0.105345,0.229843,-9.67736,-0.00319267,-0.207524,-0.0308625,-22.4438,33.7078,31.8047,0.623681,14.0969,0.0619027,0.64427,0.706173,0.0426166,-5.39637e-13,-0.00647564,
Thu Sep 26 01:36:31 2019,13707098,1071.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5394,5536,1234,0,28,28,0.105345,0.282516,-9.72525,0.0042569,-0.209652,-0.0212845,-22.4438,33.7078,31.8047,0.62061,14.384,0.113523,0.596165,0.709688,0.0422911,-5.42464e-13,-0.00650957,
Thu Sep 26 01:36:31 2019,13717099,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,26,28,-0.105345,0.153229,-9.61033,0.0106422,-0.220294,-0.0106422,-22.4438,33.7078,31.8047,-0.628031,14.6735,0.161495,0.552232,0.713727,0.0419701,-5.35054e-13,-0.00642065,
Thu Sep 26 01:36:31 2019,13727100,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5546,1234,0,26,28,-0.181959,0.023942,-9.72525,0.00532112,-0.214973,0.00532112,-22.4438,33.7078,31.8047,-1.07188,14.9585,0.20317,0.505572,0.708742,0.0417029,-4.45261e-13,-0.00534313,
Thu Sep 26 01:36:31 2019,13737101,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5554,1234,0,28,28,-0.105345,-0.110133,-9.66779,0,-0.205395,0.0202203,-22.4438,33.7078,31.8047,-0.624298,15.2422,0.237331,0.459803,0.697133,0.0414411,-4.36397e-13,-0.00523676,
Thu Sep 26 01:36:31 2019,13747104,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5410,5554,1234,0,28,28,-0.114922,-0.0287304,-9.30866,0,-0.174533,0.0266056,-22.4438,33.7078,31.8047,-0.70732,15.5199,0.264835,0.410354,0.675189,0.0411843,-4.27952e-13,-0.00513542,
Thu Sep 26 01:36:31 2019,13757105,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5404,5540,1234,0,26,28,-0.316035,0.225055,-9.52413,-0.00319267,-0.14367,0.0287341,-22.4438,33.7078,31.8047,-1.90052,15.7975,0.285284,0.363559,0.648843,0.0408553,-5.4832e-13,-0.00657984,
Thu Sep 26 01:36:31 2019,13767106,1068.86,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5404,5540,1234,0,26,28,-0.339977,0.0861913,-9.46667,-0.0276698,-0.111744,0.0276698,-22.4438,33.7078,31.8047,-2.05678,16.0748,0.296723,0.319077,0.6158,0.0405341,-5.35398e-13,-0.00642477,
Thu Sep 26 01:36:31 2019,13777107,1069.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5536,1232,0,28,28,-0.177171,0.292093,-9.46667,-0.0276698,-0.0798168,0.0276698,-22.4438,33.7078,31.8047,-1.07218,16.3522,0.299382,0.27717,0.576552,0.0401699,-6.06976e-13,-0.00728371,
Thu Sep 26 01:36:31 2019,13787108,1069.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5536,1232,0,28,28,-0.430956,0.368707,-9.40921,-0.0212845,-0.0489543,0.0255414,-22.4438,33.7078,31.8047,-2.6224,16.6298,0.294244,0.23807,0.532315,0.0397277,-7.36976e-13,-0.00884371,
Thu Sep 26 01:36:31 2019,13797109,1069.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1238,0,28,28,-0.411803,0.258574,-9.8689,0.0170276,-0.0117065,0.0127707,-22.4438,33.7078,31.8047,-2.38942,16.9056,0.280216,0.199644,0.479861,0.0392754,-7.53846e-13,-0.00904615,
Thu Sep 26 01:36:31 2019,13807110,1069.92,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5548,1238,0,28,28,-0.253785,0.215478,-9.53371,0.0212845,0.0138349,0.00212845,-22.4438,33.7078,31.8047,-1.52484,17.1848,0.257898,0.166938,0.424837,0.0387929,-8.04176e-13,-0.00965012,
Thu Sep 26 01:36:31 2019,13817111,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5536,1234,0,30,28,-0.383072,0.181959,-9.70131,0.0255414,0.032991,0.00106422,-22.4438,33.7078,31.8047,-2.26125,17.4658,0.229236,0.138131,0.367367,0.0382423,-9.17568e-13,-0.0110108,
Thu Sep 26 01:36:31 2019,13827112,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5536,1234,0,30,28,-0.411803,0.11971,-9.49062,0.0500185,0.0446974,-0.0042569,-22.4438,33.7078,31.8047,-2.48454,17.7489,0.194093,0.113293,0.307385,0.0376722,-9.50198e-13,-0.0114024,
Thu Sep 26 01:36:31 2019,13837113,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5556,1234,0,28,26,-0.181959,0.167594,-9.34217,0.0478901,0.0638535,-0.0106422,-22.4438,33.7078,31.8047,-1.11582,18.0299,0.153326,0.0880949,0.241421,0.0370971,-9.58514e-13,-0.0115022,
Thu Sep 26 01:36:31 2019,13847114,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5402,5556,1234,0,28,26,-0.244209,0.172383,-9.26077,0.0266056,0.080881,-0.00957802,-22.4438,33.7078,31.8047,-1.51055,18.3115,0.109569,0.0652895,0.174859,0.036463,-1.05694e-12,-0.0126833,
Thu Sep 26 01:36:31 2019,13857115,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5394,5546,1234,0,26,28,-0.153229,-0.181959,-9.62469,0.0478901,0.0872664,-0.0138349,-22.4438,33.7078,31.8047,-0.912095,18.5961,0.0643516,0.0470941,0.111446,0.0357972,-1.10966e-12,-0.0133159,
Thu Sep 26 01:36:31 2019,13867116,1070.11,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5394,5546,1234,0,26,28,-0.158017,-0.0383072,-9.35175,0.0297983,0.102166,-0.0170276,-22.4438,33.7078,31.8047,-0.96804,18.8784,0.0186733,0.0279325,0.0466058,0.0351041,-1.15513e-12,-0.0138616,
Thu Sep 26 01:36:31 2019,13877117,1069.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1234,0,30,26,-0.148441,0.248997,-9.61033,-0.00638535,0.114936,-0.0180918,-22.4438,33.7078,31.8047,-0.884917,19.1612,-0.0267168,0.0108757,-0.0158411,0.0344027,-1.16896e-12,-0.0140275,
Thu Sep 26 01:36:31 2019,13887118,1069.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5396,5538,1234,0,30,26,0.0909797,-0.205901,-9.97903,0.0351194,0.107487,0.00212845,-22.4438,33.7078,31.8047,0.522356,19.4498,-0.0702395,0.000770083,-0.0694694,0.0336882,-1.1908e-12,-0.0142896,
Thu Sep 26 01:36:31 2019,13897119,1069.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5538,1230,0,28,26,-0.023942,-0.124498,-9.29908,-0.0276698,0.0904591,0.00212845,-22.4438,33.7078,31.8047,-0.147517,19.7411,-0.109787,-0.00585511,-0.115642,0.032938,-1.25039e-12,-0.0150046,
Thu Sep 26 01:36:31 2019,13907120,1069.89,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5538,1230,0,28,26,-0.0143652,0.430956,-10.0126,0.0244772,0.101101,0.0244772,-22.4438,33.7078,31.8047,-0.0822034,20.0246,-0.145422,-0.0194769,-0.164899,0.0322232,-1.19126e-12,-0.0142951,
Thu Sep 26 01:36:31 2019,13917121,1070.24,1513,1510,1088,1512,1088,1940,-0.0469513,0.281685,0.9,-0.563385,-0.5,0.5,5400,5546,1234,0,30,28,0.162806,0.296881,-9.98861,0.0117065,0.0819453,0.042569,-22.4438,33.7078,31.8047,0.93379,20.3165,-0.176893,-0.0237022,-0.200595,0.0315001,-1.20527e-12,-0.0144633,
