today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:58:05 2019,13263475,1090.7,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5536,1218,0,30,10,0.775721,0.124498,-10.7308,-0.108551,-0.00744957,0.00957802,-16.9219,36.3973,33.0146,4.13467,8.02355,-1.45388,1.75581,0.301925,0.000159498,-0,-0,
Wed Sep 25 23:58:05 2019,13273476,1090.7,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5562,1184,22,30,10,-1.14443,0.392649,-10.1754,0.0446974,0.0393763,0.0042569,-16.9219,36.3973,33.0146,-6.41713,8.29661,-1.51027,1.69049,0.180222,0.000157272,-0,-0,
Wed Sep 25 23:58:05 2019,13283477,1090.7,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5382,5562,1184,22,30,10,-0.407014,0.225055,-10.1227,0.0787526,-0.0532112,-0.0351194,-16.9219,36.3973,33.0146,-2.30252,8.60962,-1.56654,1.66254,0.0960017,0.00015606,-0,-0,
Wed Sep 25 23:58:05 2019,13293478,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5396,5546,1202,10,8,32,-1.06781,-0.172383,-9.34696,0.0202203,-0.0819453,-0.00957802,-16.9219,36.3973,33.0146,-6.51732,8.90433,-1.62867,1.6132,-0.0154731,0.000154858,-0,-0,
Wed Sep 25 23:58:05 2019,13303479,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5396,5546,1202,10,8,32,-0.186748,-0.320823,-10.4291,-0.00638535,-0.0723673,0.0319267,-16.9219,36.3973,33.0146,-1.02585,9.18806,-1.69482,1.55146,-0.143359,0.000153666,-0,-0,
Wed Sep 25 23:58:05 2019,13313480,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5536,1202,8,8,32,-0.138864,-0.445322,-10.2089,0.019156,-0.137285,0.00106422,-16.9219,36.3973,33.0146,-0.779304,9.49314,-1.75777,1.50952,-0.248243,0.000152265,-0,-0,
Wed Sep 25 23:58:05 2019,13323481,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5536,1202,8,8,32,-0.35913,0.378284,-9.15064,0.0212845,-0.137285,0.0255414,-16.9219,36.3973,33.0146,-2.24751,9.77962,-1.81329,1.44766,-0.365627,0.000150991,-0,-0,
Wed Sep 25 23:58:05 2019,13333482,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5384,5536,1202,8,8,32,-0.454898,0.023942,-9.63427,-0.00638535,-0.137285,0.0266056,-16.9219,36.3973,33.0146,-2.70331,10.0661,-1.86478,1.3856,-0.479182,0.000149744,-0,-0,
Wed Sep 25 23:58:05 2019,13343483,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5360,5538,1208,6,8,30,-0.158017,-0.579397,-9.39006,-0.0159634,-0.147927,0.0138349,-16.9219,36.3973,33.0146,-0.964092,10.3556,-1.91299,1.32649,-0.586497,0.000148547,-0,-0,
Wed Sep 25 23:58:05 2019,13353484,1092.39,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5560,1218,4,30,12,-0.416591,0.201113,-8.45632,0.0223487,-0.104294,0.0319267,-16.9219,36.3973,33.0146,-2.82033,10.6296,-1.95691,1.25252,-0.704383,0.000147227,-0,-0,
