7983383,0.0104239,8.77E-14,0.00105284,1.15E-02,0.211266,-2.76699,12.23301,-2.76699
7993384,0.0104819,8.28E-14,0.000993834,1.15E-02,0.211266,-2.78355,12.21645,-2.78355
8003385,0.0105608,1.13E-13,0.00135332,1.19E-02,0.281685,-2.80611,12.19389,-2.80611
8013386,0.0108852,4.63E-13,0.00556176,1.64E-02,0.281685,-2.82838,12.17162,-2.82838
8023387,0.0109583,1.04E-13,0.00125297,1.22E-02,0.211266,-2.84927,12.15073,-2.84927
8033388,0.0107753,-2.62E-13,-0.00313833,7.64E-03,0.211266,-2.86738,12.13262,-2.86738
8043389,0.0108752,1.43E-13,0.00171324,1.26E-02,0.281685,-2.89593,12.10407,-2.89593
8053390,0.0112102,4.79E-13,0.00574348,1.70E-02,0.281685,-2.92124,12.07876,-2.92124
8063391,0.0112888,1.12E-13,0.00134655,1.26E-02,0.281685,-2.94368,12.05632,-2.94368
8073392,0.0113717,1.18E-13,0.00142126,1.28E-02,0.211266,-2.96737,12.03263,-2.96737
8083393,0.0112112,-2.29E-13,-0.00275082,8.46E-03,0.211266,-2.99194,12.00806,-2.99194
8093394,0.0112957,1.21E-13,0.00144824,1.27E-02,0.211266,-3.01608,11.98392,-3.01608
8103395,0.0114045,1.55E-13,0.00186506,1.33E-02,0.281685,-3.04716,11.95284,-3.04716
8113396,0.0117907,5.52E-13,0.00662034,1.84E-02,0.281685,-3.08708,11.91292,-3.08708
8123397,0.0119299,1.99E-13,0.00238568,1.43E-02,0.281685,-3.12684,11.87316,-3.12684
8133398,0.012096,2.37E-13,0.00284896,1.49E-02,0.211266,-3.17433,11.82567,-3.17433
8143399,0.0120482,-6.84E-14,-0.000820856,1.12E-02,0.211266,-3.23106,11.76894,-3.23106
8153403,0.0122882,3.43E-13,0.00411561,1.64E-02,0.211266,-3.29966,11.70034,-3.29966
8163404,0.0125903,4.31E-13,0.00517746,1.78E-02,0.211266,-3.38595,11.61405,-3.38595
8173405,0.0129267,4.81E-13,0.00576851,1.87E-02,0.211266,-3.48209,11.51791,-3.48209
8183406,0.0133145,5.54E-13,0.00664693,2.00E-02,0.211266,-3.59287,11.40713,-3.59287
8193407,0.0137413,6.10E-13,0.00731624,2.11E-02,0.281685,-3.71481,11.28519,-3.71481
8203408,0.0144321,9.87E-13,0.0118426,2.63E-02,0.281685,-3.84177,11.15823,-3.84177
8213409,0.0148871,6.50E-13,0.00779978,2.27E-02,0.281685,-3.97176,11.02824,-3.97176
8223410,0.0153272,6.29E-13,0.00754546,2.29E-02,0.211266,-4.09752,10.90248,-4.09752
8233411,0.0154967,2.42E-13,0.00290611,1.84E-02,0.211266,-4.21638,10.78362,-4.21638
8243412,0.0159293,6.18E-13,0.00741494,2.33E-02,0.281685,-4.33996,10.66004,-4.33996
8253416,0.0165994,9.57E-13,0.0114869,2.81E-02,0.281685,-4.46099,10.53901,-4.46099
8263418,0.0170106,5.87E-13,0.00704936,2.41E-02,0.281685,-4.57848,10.42152,-4.57848
8273419,0.0173767,5.23E-13,0.00627614,2.37E-02,0.281685,-4.68308,10.31692,-4.68308
8283420,0.0177852,5.84E-13,0.0070029,2.48E-02,0.281685,-4.79979,10.20021,-4.79979
8293421,0.0181758,5.58E-13,0.00669611,2.49E-02,0.281685,-4.9114,10.0886,-4.9114
8303422,0.0185379,5.17E-13,0.00620725,2.47E-02,0.281685,-5.01485,9.98515,-5.01485
8313423,0.0188766,4.84E-13,0.00580622,2.47E-02,0.281685,-5.11162,9.88838,-5.11162
8323424,0.0191914,4.50E-13,0.00539629,2.46E-02,0.281685,-5.20156,9.79844,-5.20156
8333425,0.0194838,4.18E-13,0.0050132,2.45E-02,0.281685,-5.28511,9.71489,-5.28511
8343426,0.0197465,3.75E-13,0.00450296,2.42E-02,0.281685,-5.36016,9.63984,-5.36016
8353427,0.0199946,3.54E-13,0.00425337,2.42E-02,0.281685,-5.43105,9.56895,-5.43105
8363428,0.0202485,3.63E-13,0.0043531,2.46E-02,0.281685,-5.5036,9.4964,-5.5036
8373429,0.0204916,3.47E-13,0.00416677,2.47E-02,0.281685,-5.57305,9.42695,-5.57305
8383430,0.0207029,3.02E-13,0.00362197,2.43E-02,0.281685,-5.63341,9.36659,-5.63341
8393431,0.0209103,2.96E-13,0.00355702,2.45E-02,0.281685,-5.6927,9.3073,-5.6927
8403432,0.0211067,2.80E-13,0.00336554,2.45E-02,0.281685,-5.74879,9.25121,-5.74879
8413434,0.0212717,2.36E-13,0.00282998,2.41E-02,0.281685,-5.79596,9.20404,-5.79596
8423435,0.0214239,2.17E-13,0.0026088,2.40E-02,0.211266,-5.83944,9.16056,-5.83944
8433436,0.0213349,-1.27E-13,-0.00152644,1.98E-02,0.211266,-5.88442,9.11558,-5.88442
8443437,0.0214661,1.87E-13,0.00224942,2.37E-02,0.281685,-5.92191,9.07809,-5.92191
8453438,0.0218294,5.19E-13,0.00622727,2.81E-02,0.281685,-5.95527,9.04473,-5.95527
8464955,0.0219426,1.62E-13,0.00194126,2.39E-02,0.211266,-5.98763,9.01237,-5.98763
8474956,0.0218242,-1.69E-13,-0.00203035,1.98E-02,0.211266,-6.02421,8.97579,-6.02421
8484959,0.0218738,7.09E-14,0.000851269,2.27E-02,0.281685,-6.0384,8.9616,-6.0384
8494960,0.0222256,5.03E-13,0.00603066,2.83E-02,0.281685,-6.06849,8.93151,-6.06849
8504961,0.0223527,1.82E-13,0.00217887,2.45E-02,0.281685,-6.1048,8.8952,-6.1048
8514962,0.0225119,2.27E-13,0.00272979,2.52E-02,0.211266,-6.1503,8.8497,-6.1503
8524965,0.0224285,-1.19E-13,-0.00143097,2.10E-02,0.211266,-6.19687,8.80313,-6.19687
8534966,0.0225935,2.36E-13,0.00282967,2.54E-02,0.281685,-6.24403,8.75597,-6.24403
8544967,0.0229932,5.71E-13,0.00685101,2.98E-02,0.281685,-6.28779,8.71221,-6.28779
8554968,0.0231237,1.87E-13,0.00223804,2.54E-02,0.211266,-6.3251,8.6749,-6.3251
8564969,0.0230052,-1.69E-13,-0.00203218,2.10E-02,0.211266,-6.36164,8.63836,-6.36164
8574970,0.0231186,1.62E-13,0.00194475,2.51E-02,0.211266,-6.39406,8.60594,-6.39406
8584971,0.0232204,1.45E-13,0.00174391,2.50E-02,0.211266,-6.42312,8.57688,-6.42312
8594972,0.0232419,3.08E-14,0.000369415,2.36E-02,0.281685,-6.42928,8.57072,-6.42928
8604973,0.023473,3.30E-13,0.00396112,2.74E-02,0.281685,-6.42488,8.57512,-6.42488
8614974,0.0234072,-9.39E-14,-0.00112713,2.23E-02,0.281685,-6.40609,8.59391,-6.40609
8624975,0.023264,-2.05E-13,-0.00245573,2.08E-02,0.281685,-6.36516,8.63484,-6.36516
8634976,0.0230646,-2.85E-13,-0.00341721,1.96E-02,0.281685,-6.30821,8.69179,-6.30821
8644977,0.0228044,-3.72E-13,-0.00446102,1.83E-02,0.281685,-6.23386,8.76614,-6.23386
8654978,0.022529,-3.93E-13,-0.00472146,1.78E-02,0.281685,-6.15517,8.84483,-6.15517
8664979,0.0221785,-5.01E-13,-0.00600792,1.62E-02,0.281685,-6.05504,8.94496,-6.05504
8674980,0.0217142,-6.63E-13,-0.00795985,1.38E-02,0.281685,-5.92237,9.07763,-5.92237
8685077,0.021233,-6.87E-13,-0.00824847,1.30E-02,0.211266,-5.7849,9.2151,-5.7849
8695078,0.0204685,-1.09E-12,-0.0131067,7.36E-03,0.211266,-5.63687,9.36313,-5.63687
8705081,0.0199258,-7.75E-13,-0.00930336,1.06E-02,0.281685,-5.48182,9.51818,-5.48182
8715082,0.019641,-4.07E-13,-0.00488277,1.48E-02,0.281685,-5.33002,9.66998,-5.33002
8725083,0.0191313,-7.28E-13,-0.00873785,1.04E-02,0.281685,-5.18439,9.81561,-5.18439
8735084,0.0186138,-7.39E-13,-0.00887117,9.74E-03,0.281685,-5.03653,9.96347,-5.03653
8745085,0.0181258,-6.97E-13,-0.00836575,9.76E-03,0.281685,-4.89711,10.10289,-4.89711
8755086,0.0176607,-6.64E-13,-0.00797284,9.69E-03,0.211266,-4.76422,10.23578,-4.76422
8765087,0.0169937,-9.53E-13,-0.0114332,5.56E-03,0.211266,-4.64409,10.35591,-4.64409
8775088,0.0165966,-5.67E-13,-0.00680901,9.79E-03,0.211266,-4.53061,10.46939,-4.53061
8785089,0.0162606,-4.80E-13,-0.00575958,1.05E-02,0.211266,-4.43461,10.56539,-4.43461
8795090,0.015967,-4.19E-13,-0.00503288,1.09E-02,0.281685,-4.35073,10.64927,-4.35073
8805091,0.0159366,-4.34E-14,-0.000520477,1.54E-02,0.281685,-4.27164,10.72836,-4.27164
8815092,0.0156798,-3.67E-13,-0.00440249,1.13E-02,0.211266,-4.19826,10.80174,-4.19826
8825093,0.0152158,-6.63E-13,-0.00795376,7.26E-03,0.211266,-4.13612,10.86388,-4.13612
8835095,0.0150241,-2.74E-13,-0.00328769,1.17E-02,0.211266,-4.08133,10.91867,-4.08133
8845096,0.0148491,-2.50E-13,-0.0029991,1.18E-02,0.211266,-4.03134,10.96866,-4.03134
8855097,0.0147317,-1.68E-13,-0.0020135,1.27E-02,0.211266,-3.99778,11.00222,-3.99778
8865098,0.0146562,-1.08E-13,-0.00129301,1.34E-02,0.281685,-3.97623,11.02377,-3.97623
8875099,0.014829,2.47E-13,0.0029621,1.78E-02,0.281685,-3.95518,11.04482,-3.95518
8885101,0.0147351,-1.34E-13,-0.00161096,1.31E-02,0.281685,-3.92833,11.07167,-3.92833
8895102,0.0146525,-1.18E-13,-0.00141601,1.32E-02,0.281685,-3.90473,11.09527,-3.90473
8905103,0.0145733,-1.13E-13,-0.00135736,1.32E-02,0.281685,-3.88211,11.11789,-3.88211
8915104,0.0145065,-9.55E-14,-0.00114561,1.34E-02,0.281685,-3.86302,11.13698,-3.86302
8925105,0.0144571,-7.06E-14,-0.000846748,1.36E-02,0.211266,-3.8489,11.1511,-3.8489
8935106,0.0141526,-4.35E-13,-0.00521848,8.93E-03,0.211266,-3.83235,11.16765,-3.83235
8945107,0.0140932,-8.50E-14,-0.00101981,1.31E-02,0.211266,-3.81535,11.18465,-3.81535
8955108,0.014035,-8.30E-14,-0.00099618,1.30E-02,0.211266,-3.79875,11.20125,-3.79875
8965109,0.0139193,-1.65E-13,-0.00198353,1.19E-02,0.211266,-3.76569,11.23431,-3.76569
8975110,0.0137881,-1.88E-13,-0.00225048,1.15E-02,0.281685,-3.72818,11.27182,-3.72818
8985111,0.013868,1.14E-13,0.00137087,1.52E-02,0.281685,-3.68061,11.31939,-3.68061
8995112,0.0136686,-2.85E-13,-0.00341939,1.02E-02,0.211266,-3.62362,11.37638,-3.62362
9005113,0.0132275,-6.30E-13,-0.00756193,5.67E-03,0.211266,-3.56801,11.43199,-3.56801
9015114,0.0130054,-3.17E-13,-0.00380738,9.20E-03,0.281685,-3.50455,11.49545,-3.50455
9025115,0.0130012,-5.94E-15,-7.13E-05,1.29E-02,0.281685,-3.43294,11.56706,-3.43294
9035116,0.0127301,-3.87E-13,-0.00464739,8.08E-03,0.281685,-3.35549,11.64451,-3.35549
9045117,0.0124283,-4.31E-13,-0.00517329,7.26E-03,0.281685,-3.26927,11.73073,-3.26927
9055118,0.0120984,-4.71E-13,-0.00565573,6.44E-03,0.281685,-3.175,11.825,-3.175
9065119,0.0117597,-4.84E-13,-0.00580636,5.95E-03,0.281685,-3.07823,11.92177,-3.07823
9075122,0.0114252,-4.78E-13,-0.00573471,5.69E-03,0.281685,-2.98265,12.01735,-2.98265
9085123,0.0110957,-4.71E-13,-0.00564782,5.45E-03,0.211266,-2.88852,12.11148,-2.88852
9095124,0.010564,-7.60E-13,-0.00911449,1.45E-03,0.211266,-2.80703,12.19297,-2.80703
9105125,0.0102745,-4.14E-13,-0.00496423,5.31E-03,0.281685,-2.7243,12.2757,-2.7243
9115126,0.0102657,-1.25E-14,-0.000150261,1.01E-02,0.281685,-2.65137,12.34863,-2.65137
9125127,0.010047,-3.12E-13,-0.00374846,6.30E-03,0.211266,-2.5889,12.4111,-2.5889
9135128,0.00962214,-6.07E-13,-0.00728404,2.34E-03,0.211266,-2.53792,12.46208,-2.53792
9145129,0.00950617,-1.66E-13,-0.00198805,7.52E-03,0.211266,-2.50478,12.49522,-2.50478
9155130,0.00942025,-1.23E-13,-0.00147295,7.95E-03,0.211266,-2.48023,12.51977,-2.48023
9165131,0.0093858,-4.92E-14,-0.000590587,8.80E-03,0.211266,-2.47039,12.52961,-2.47039
9175133,0.0094084,3.23E-14,0.000387468,9.80E-03,0.211266,-2.47685,12.52315,-2.47685
9185134,0.00944819,5.68E-14,0.000682097,1.01E-02,0.211266,-2.48822,12.51178,-2.48822
9195135,0.00950519,8.14E-14,0.000977225,1.05E-02,0.281685,-2.5045,12.4955,-2.5045
9205136,0.00983635,4.73E-13,0.00567706,1.55E-02,0.281685,-2.5287,12.4713,-2.5287
9215137,0.00993309,1.38E-13,0.00165826,1.16E-02,0.281685,-2.55634,12.44366,-2.55634
9225138,0.0100318,1.41E-13,0.00169201,1.17E-02,0.281685,-2.58454,12.41546,-2.58454
9235139,0.0101365,1.50E-13,0.00179435,1.19E-02,0.211266,-2.61445,12.38555,-2.61445
9245140,0.0100037,-1.90E-13,-0.00227652,7.73E-03,0.211266,-2.64692,12.35308,-2.64692
9255150,0.0100844,1.15E-13,0.00138496,1.15E-02,0.281685,-2.67001,12.32999,-2.67001
9265151,0.0103613,3.96E-13,0.00474635,1.51E-02,0.281685,-2.67869,12.32131,-2.67869
9275152,0.0104162,7.84E-14,0.000940704,1.14E-02,0.281685,-2.69437,12.30563,-2.69437
9285153,0.0104227,9.35E-15,0.000112181,1.05E-02,0.281685,-2.69624,12.30376,-2.69624
9295154,0.0104092,-1.94E-14,-0.000232344,1.02E-02,0.281685,-2.69237,12.30763,-2.69237
9305155,0.0104116,3.39E-15,4.07E-05,1.05E-02,0.211266,-2.69305,12.30695,-2.69305
9315156,0.0101539,-3.68E-13,-0.00441731,5.74E-03,0.211266,-2.68984,12.31016,-2.68984
9325157,0.0101198,-4.86E-14,-0.000583506,9.54E-03,0.211266,-2.68012,12.31988,-2.68012
9335158,0.0100399,-1.14E-13,-0.00137029,8.67E-03,0.211266,-2.65728,12.34272,-2.65728
9345159,0.00997127,-9.81E-14,-0.0011767,8.79E-03,0.281685,-2.63767,12.36233,-2.63767
9355160,0.0101434,2.46E-13,0.00295073,1.31E-02,0.281685,-2.61643,12.38357,-2.61643
9365161,0.0100744,-9.86E-14,-0.00118269,8.89E-03,0.211266,-2.59672,12.40328,-2.59672
9375162,0.00975089,-4.62E-13,-0.00554601,4.20E-03,0.211266,-2.5747,12.4253,-2.5747
9385163,0.00968226,-9.80E-14,-0.00117648,8.51E-03,0.211266,-2.55509,12.44491,-2.55509
9395164,0.00958918,-1.33E-13,-0.00159572,7.99E-03,0.211266,-2.5285,12.4715,-2.5285
9405165,0.00952314,-9.43E-14,-0.00113215,8.39E-03,0.211266,-2.50963,12.49037,-2.50963
9415166,0.00943526,-1.26E-13,-0.00150653,7.93E-03,0.281685,-2.48452,12.51548,-2.48452
9425167,0.00960336,2.40E-13,0.00288174,1.25E-02,0.281685,-2.46213,12.53787,-2.46213
9435168,0.0095359,-9.64E-14,-0.00115637,8.38E-03,0.281685,-2.44286,12.55714,-2.44286
9445169,0.00949498,-5.85E-14,-0.00070158,8.79E-03,0.281685,-2.43117,12.56883,-2.43117
9455170,0.00943968,-7.90E-14,-0.000947871,8.49E-03,0.211266,-2.41537,12.58463,-2.41537
9465171,0.00917401,-3.80E-13,-0.00455435,4.62E-03,0.211266,-2.40988,12.59012,-2.40988
9475172,0.00914066,-4.77E-14,-0.000571818,8.57E-03,0.281685,-2.40035,12.59965,-2.40035
9485173,0.00937353,3.33E-13,0.00399213,1.34E-02,0.281685,-2.39647,12.60353,-2.39647
9495174,0.00938406,1.50E-14,0.000180488,9.56E-03,0.281685,-2.39947,12.60053,-2.39947
9505175,0.00943762,7.65E-14,0.00091816,1.04E-02,0.211266,-2.41478,12.58522,-2.41478
9515176,0.00923313,-2.92E-13,-0.00350544,5.73E-03,0.211266,-2.42677,12.57323,-2.42677
9525177,0.00930885,1.08E-13,0.00129805,1.06E-02,0.211266,-2.44841,12.55159,-2.44841
9535178,0.00942602,1.67E-13,0.00200864,1.14E-02,0.211266,-2.48188,12.51812,-2.48188
9545179,0.00951022,1.20E-13,0.00144333,1.10E-02,0.211266,-2.50594,12.49406,-2.50594
9555180,0.00962866,1.69E-13,0.00203048,1.17E-02,0.211266,-2.53978,12.46022,-2.53978
9565181,0.00976088,1.89E-13,0.00226665,1.20E-02,0.281685,-2.57756,12.42244,-2.57756
9575182,0.0101153,5.06E-13,0.00607634,1.62E-02,0.281685,-2.60841,12.39159,-2.60841
9585183,0.0102373,1.74E-13,0.00209078,1.23E-02,0.211266,-2.64326,12.35674,-2.64326
9595184,0.0101326,-1.50E-13,-0.00179491,8.34E-03,0.211266,-2.68376,12.31624,-2.68376
9605185,0.0102948,2.32E-13,0.00278096,1.31E-02,0.211266,-2.73011,12.26989,-2.73011
9615186,0.0104352,2.01E-13,0.00240606,1.28E-02,0.281685,-2.77021,12.22979,-2.77021
9625196,0.0108597,6.06E-13,0.00727736,1.81E-02,0.281685,-2.82108,12.17892,-2.82108
9635198,0.0110469,2.67E-13,0.00320914,1.43E-02,0.281685,-2.87457,12.12543,-2.87457
9645199,0.0111952,2.12E-13,0.00254279,1.37E-02,0.281685,-2.91695,12.08305,-2.91695
9655200,0.0113284,1.90E-13,0.00228304,1.36E-02,0.211266,-2.955,12.045,-2.955
9665201,0.0112545,-1.06E-13,-0.00126629,9.99E-03,0.211266,-3.00431,11.99569,-3.00431
9675202,0.0114077,2.19E-13,0.00262599,1.40E-02,0.281685,-3.04808,11.95192,-3.04808
9685203,0.0118127,5.79E-13,0.0069423,1.88E-02,0.281685,-3.09337,11.90663,-3.09337
9695204,0.0119567,2.06E-13,0.00246872,1.44E-02,0.281685,-3.13451,11.86549,-3.13451
9705205,0.012138,2.59E-13,0.0031083,1.52E-02,0.281685,-3.18632,11.81368,-3.18632
9715206,0.0123275,2.71E-13,0.00324846,1.56E-02,0.281685,-3.24046,11.75954,-3.24046
9725207,0.0125305,2.90E-13,0.00348063,1.60E-02,0.281685,-3.29847,11.70153,-3.29847
9735208,0.0127181,2.68E-13,0.00321542,1.59E-02,0.281685,-3.35206,11.64794,-3.35206
9745209,0.0129028,2.64E-13,0.00316607,1.61E-02,0.281685,-3.40483,11.59517,-3.40483
9755210,0.0131079,2.93E-13,0.00351548,1.66E-02,0.281685,-3.46342,11.53658,-3.46342
9765211,0.0133009,2.76E-13,0.00330857,1.66E-02,0.281685,-3.51856,11.48144,-3.51856
9775212,0.0134943,2.76E-13,0.00331615,1.68E-02,0.281685,-3.57383,11.42617,-3.57383
9785213,0.0136772,2.61E-13,0.00313595,1.68E-02,0.281685,-3.62609,11.37391,-3.62609
9795214,0.0138703,2.76E-13,0.00330917,1.72E-02,0.281685,-3.68125,11.31875,-3.68125
9805215,0.0140489,2.55E-13,0.0030628,1.71E-02,0.281685,-3.73229,11.26771,-3.73229
9815216,0.0142217,2.47E-13,0.00296242,1.72E-02,0.281685,-3.78167,11.21833,-3.78167
9825217,0.0144394,3.11E-13,0.00373132,1.82E-02,0.281685,-3.84386,11.15614,-3.84386
9835218,0.0146247,2.65E-13,0.00317685,1.78E-02,0.211266,-3.8968,11.1032,-3.8968
9845219,0.0145621,-8.95E-14,-0.00107346,1.35E-02,0.211266,-3.94933,11.05067,-3.94933
9855220,0.0147792,3.10E-13,0.00372165,1.85E-02,0.211266,-4.01136,10.98864,-4.01136
9865221,0.0150053,3.23E-13,0.00387626,1.89E-02,0.211266,-4.07596,10.92404,-4.07596
9875222,0.0152151,3.00E-13,0.00359662,1.88E-02,0.281685,-4.13591,10.86409,-4.13591
9885223,0.0157028,6.97E-13,0.00836117,2.41E-02,0.281685,-4.20484,10.79516,-4.20484
9895224,0.0159357,3.33E-13,0.00399216,1.99E-02,0.281685,-4.27138,10.72862,-4.27138
9905225,0.0161701,3.35E-13,0.00401816,2.02E-02,0.281685,-4.33835,10.66165,-4.33835
9915226,0.0163995,3.28E-13,0.00393308,2.03E-02,0.211266,-4.4039,10.5961,-4.4039
9925227,0.0163771,-3.21E-14,-0.000385523,1.60E-02,0.211266,-4.46789,10.53211,-4.46789
9935228,0.0166078,3.30E-13,0.00395625,2.06E-02,0.211266,-4.53383,10.46617,-4.53383
9945229,0.016823,3.07E-13,0.00368886,2.05E-02,0.211266,-4.59531,10.40469,-4.59531
9955230,0.0170116,2.69E-13,0.00323304,2.02E-02,0.211266,-4.64919,10.35081,-4.64919
9965231,0.0171701,2.26E-13,0.00271711,1.99E-02,0.281685,-4.69448,10.30552,-4.69448
9975232,0.0175746,5.78E-13,0.00693398,2.45E-02,0.281685,-4.73963,10.26037,-4.73963
9985233,0.0177274,2.18E-13,0.00261941,2.03E-02,0.211266,-4.78328,10.21672,-4.78328
9995234,0.0176008,-1.81E-13,-0.0021694,1.54E-02,0.211266,-4.81755,10.18245,-4.81755
10005235,0.0177219,1.73E-13,0.0020761,1.98E-02,0.211266,-4.85215,10.14785,-4.85215
10015236,0.0177991,1.10E-13,0.00132279,1.91E-02,0.211266,-4.87419,10.12581,-4.87419
10025237,0.0178442,6.44E-14,0.00077282,1.86E-02,0.211266,-4.88707,10.11293,-4.88707
10035238,0.0178804,5.17E-14,0.000620298,1.85E-02,0.211266,-4.89741,10.10259,-4.89741
10045239,0.0179092,4.12E-14,0.000494127,1.84E-02,0.211266,-4.90565,10.09435,-4.90565
10055240,0.0179282,2.72E-14,0.000326357,1.83E-02,0.211266,-4.91109,10.08891,-4.91109
10065241,0.017919,-1.32E-14,-0.000158529,1.78E-02,0.211266,-4.90845,10.09155,-4.90845
10075242,0.0179109,-1.15E-14,-0.000138245,1.78E-02,0.281685,-4.90614,10.09386,-4.90614
10085243,0.0181516,3.44E-13,0.00412514,2.23E-02,0.281685,-4.90447,10.09553,-4.90447
10095244,0.0181079,-6.24E-14,-0.000749216,1.74E-02,0.211266,-4.89199,10.10801,-4.89199
