581946931,1505,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581956932,1505,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581966933,1505,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581976934,1505,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581986935,1505,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581996936,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582006937,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582016938,1505,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582026939,1505,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582036940,1505,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582046941,1505,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582056942,1505,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582066943,1505,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582076944,1506,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582086945,1506,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582096946,1505,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582106947,1505,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582116948,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582126949,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582136950,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582146951,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582156952,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582166953,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582176954,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582186955,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582196956,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582206957,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582216958,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582226959,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582236960,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582246961,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582256962,1505,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582266963,1505,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582276964,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582286965,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582296966,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582306967,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582316968,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582326969,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582336970,1505,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582346971,1505,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582356972,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582366973,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582376974,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582386975,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582396976,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582406977,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582416978,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582426979,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582436980,1506,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582446981,1506,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582456982,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582466983,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582476984,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582486985,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582496986,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582506987,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582516988,1506,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582526989,1506,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582536990,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582546991,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582556992,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582566993,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582576994,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582586995,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582596996,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582606997,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582616998,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582626999,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582637000,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582647001,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582657002,1505,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582667003,1505,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582677004,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582687005,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582697006,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582707007,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582717008,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582727009,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582737078,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582747079,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582757081,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582767085,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582777086,1506,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582787087,1506,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582797088,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582807089,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582817090,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582827092,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582837093,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582847094,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582857095,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582867096,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582877097,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582887098,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582897099,1505,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582907100,1505,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582917101,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582927102,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582937103,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582947104,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582957105,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582967106,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582977107,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582987108,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582997109,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583007110,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583017111,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583027112,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583037113,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583047114,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583057115,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583067116,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583077117,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583087118,1506,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583097119,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583107120,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583117121,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583127122,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583137123,1506,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583147124,1506,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583157125,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583167126,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583177127,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583187128,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583197129,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583207130,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583217131,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583227132,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583237133,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583247134,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583257135,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583267136,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583277137,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583287138,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583297139,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583307140,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583317141,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583327142,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583337143,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583347144,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583357145,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583367146,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583377147,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583387148,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583397149,1505,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583407150,1505,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583417151,1506,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583427152,1506,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583437153,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583447154,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583457155,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583467156,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583477157,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583487158,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583497159,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583507160,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583517161,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583527162,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583537163,1505,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583547164,1505,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583557165,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583567166,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583577167,1506,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583587168,1506,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583597169,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583607170,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583617171,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583627172,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583637174,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583647175,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583657176,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583667177,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583677178,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583687179,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583697180,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583707181,1505,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583717182,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583727183,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583737184,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583747185,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583757186,1505,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583767187,1505,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583777188,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583787189,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583797190,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583807191,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583817192,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583827193,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583837194,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583847195,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583857196,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583867197,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583877198,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583887199,1505,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583897200,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583907201,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583917202,1506,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583927203,1506,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583937204,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583947205,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583957206,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583967207,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583977208,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583987209,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583997210,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584007211,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584017212,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584027213,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584037214,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584047215,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584057216,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584067217,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584077218,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584087219,1505,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584097220,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584107221,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584117222,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584127223,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584137224,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584147225,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584157226,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584167227,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584177228,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584187229,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584197230,1506,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584207231,1505,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584217232,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584227233,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584237234,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584247235,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584257236,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584267237,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584277238,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584287239,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584297240,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584307241,1506,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584317242,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584327243,1505,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584337244,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584347245,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584357246,1505,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584367247,1506,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584377248,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584387249,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584397250,1505,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584407251,1506,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584417252,1506,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584427253,1505,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584437254,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584447255,1506,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584457256,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584467257,1506,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584477258,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584487259,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584497260,1505,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584507261,1505,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584517262,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584527263,1505,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
