6609003,0,1648
6619004,1.5,1648
6629008,1.5,1648
6639009,1.5,1648
6649010,1.5,1648
6659011,1.5,1648
6669012,1.5,1648
6679013,1.5,1648
6689014,1.5,1648
6699015,1.5,1648
6709016,1.5,1648
6719017,1.5,1648
6729018,1.5,1648
6739019,1.5,1648
6749020,1.5,1648
6759021,1.5,1648
6769022,1.5,1648
6779023,1.5,1648
6789024,1.5,1648
6799025,1.5,1648
6809026,1.5,1644
6819027,1.5,1644
6829028,1.5,1732
6839029,1.5,1732
6849030,1.5,1648
6859031,1.5,1648
6869032,1.5,1640
6879033,1.5,1640
6889034,1.5,1648
6899035,1.5,1648
6909036,1.5,1648
6919037,1.5,1648
6929038,1.5,1648
6939039,1.5,1648
6949040,1.5,1628
6959041,1.5,1628
6969042,1.5,1562
6979043,1.5,1562
6989044,1.5,1634
6999045,1.5,1634
7009046,1.5,1648
7019047,1.5,1648
7029048,1.5,1648
7039049,1.5,1648
7049050,1.5,1690
7059051,1.5,1690
7069052,1.5,1698
7079053,1.5,1698
7089054,1.5,1694
7099055,1.5,1694
7109056,1.5,1714
7119057,1.5,1714
7129058,1.5,1698
7139059,1.5,1698
7149060,1.5,1710
7159061,1.5,1710
7169062,1.5,1722
7179063,1.5,1722
7189064,1.5,1724
7199065,1.5,1724
7209066,1.5,1706
7219067,1.5,1706
7229068,1.5,1724
7239069,1.5,1724
7249070,1.5,1720
7259071,1.5,1720
7269072,1.5,1726
7279073,1.5,1726
7289074,1.5,1726
7299075,1.5,1726
7309076,1.5,1714
7319077,1.5,1714
7329078,1.5,1712
7339079,1.5,1712
7349080,1.5,1718
7359081,1.5,1718
7369082,1.5,1722
7379083,1.5,1722
7389084,1.5,1716
7399085,1.5,1716
7409086,1.5,1714
7419087,1.5,1714
7429088,1.5,1730
7439089,1.5,1730
7449090,1.5,1730
7459091,1.5,1730
7469092,1.5,1724
7479093,1.5,1724
7489094,1.5,1722
7499095,1.5,1722
7509096,1.5,1714
7519097,1.5,1714
7529098,1.5,1708
7539099,1.5,1708
7549100,1.5,1726
7559101,1.5,1726
7569102,1.5,1732
7579103,1.5,1732
7589104,1.5,1712
7599105,1.5,1712
7609107,1.5,1720
7619108,1.5,1720
7629109,1.5,1716
7639110,1.5,1716
7649111,1.5,1716
7659112,1.5,1716
7669113,1.5,1728
7679114,1.5,1728
7689115,1.5,1714
7699116,1.5,1714
7709117,1.5,1724
7719118,1.5,1724
7729119,1.5,1716
7739120,1.5,1716
7749121,1.5,1718
7759122,1.5,1718
7769123,1.5,1716
7779124,1.5,1716
7789125,1.5,1716
7799126,1.5,1716
7809127,1.5,1724
7819128,1.5,1724
7829129,1.5,1722
7839130,1.5,1722
7849131,1.5,1722
7859132,1.5,1722
7869133,1.5,1722
7879134,1.5,1722
7889135,1.5,1722
7899136,1.5,1722
7909137,1.5,1732
7919138,1.5,1732
7929139,1.5,1724
7939140,1.5,1724
7949141,1.5,1718
7959142,1.5,1718
7969143,1.5,1720
7979144,1.5,1720
7989145,1.5,1730
7999146,1.5,1730
8009147,1.5,1720
8019148,1.5,1720
8029149,1.5,1724
8039150,1.5,1724
8049151,1.5,1728
8059152,1.5,1728
8069153,1.5,1728
8079154,1.5,1728
8089155,1.5,1714
8099156,1.5,1714
8109157,1.5,1728
8119158,1.5,1728
8129159,1.5,1716
8139160,1.5,1716
8149161,1.5,1728
8159162,1.5,1728
8169163,1.5,1724
8179164,1.5,1724
8189165,1.5,1722
8199166,1.5,1722
8209167,1.5,1732
8219168,1.5,1732
8229169,1.5,1718
8239170,1.5,1718
8249171,1.5,1724
8259172,1.5,1724
8269173,1.5,1722
8279174,1.5,1722
8289175,1.5,1732
8299176,1.5,1732
8309177,1.5,1720
8319178,1.5,1720
8329179,1.5,1718
8339180,1.5,1718
8349181,1.5,1724
8359182,1.5,1724
8369183,1.5,1708
8379184,1.5,1708
8389185,1.5,1718
8399186,1.5,1718
8409187,1.5,1746
8419188,1.5,1746
8429189,1.5,1722
8439190,1.5,1722
8449191,1.5,1730
8459192,1.5,1730
8469193,1.5,1736
8479194,1.5,1736
8489195,1.5,1728
8499196,1.5,1728
8509197,1.5,1724
8519198,1.5,1724
8529199,1.5,1720
8539200,1.5,1720
8549201,1.5,1716
8559202,1.5,1716
8569203,1.5,1712
8579204,1.5,1712
8589205,1.5,1720
8599206,1.5,1720
8609207,1.5,1742
8619208,1.5,1736
8629209,1.5,1736
8639210,1.5,1736
8649211,1.5,1732
8659212,1.5,1732
8669213,1.5,1722
8679214,1.5,1722
8689215,1.5,1734
8699216,1.5,1734
8709217,1.5,1712
8719218,1.5,1712
8729219,1.5,1714
8739220,1.5,1714
8749221,1.5,1734
8759222,1.5,1734
8769223,1.5,1736
8779224,1.5,1736
8789225,1.5,1726
8799226,1.5,1726
8809227,1.5,1730
8819228,1.5,1730
8829229,1.5,1730
8839230,1.5,1730
8849231,1.5,1724
8859232,1.5,1724
8869233,1.5,1716
8879234,1.5,1716
8889235,1.5,1716
8899236,1.5,1716
8909237,1.5,1720
8919238,1.5,1720
8929239,1.5,1714
8939240,1.5,1714
8949241,1.5,1730
8959242,1.5,1730
8969243,1.5,1728
8979244,1.5,1728
8989245,1.5,1714
8999246,1.5,1714
9009247,1.5,1728
9019248,1.5,1728
9029249,1.5,1730
9039250,1.5,1730
9049251,1.5,1740
9059252,1.5,1740
9069253,1.5,1724
9079254,1.5,1724
9089255,1.5,1716
9099256,1.5,1716
9109257,1.5,1720
9119258,1.5,1720
9129259,1.5,1722
9139260,1.5,1722
9149261,1.5,1724
9159262,1.5,1724
9169263,1.5,1740
9179264,1.5,1740
9189265,1.5,1724
9199266,1.5,1724
9209267,1.5,1730
9219268,1.5,1730
9229269,1.5,1734
9239270,1.5,1734
9249271,1.5,1724
9259272,1.5,1724
9269273,1.5,1732
9279274,1.5,1732
9289275,1.5,1726
9299276,1.5,1726
9309277,1.5,1714
9319278,1.5,1714
9329279,1.5,1722
9339280,1.5,1722
9349281,1.5,1710
9359282,1.5,1710
9369283,1.5,1720
9379284,1.5,1720
9389285,1.5,1732
9399286,1.5,1732
9409287,1.5,1726
9419288,1.5,1726
9429289,1.5,1730
9439290,1.5,1730
9449291,1.5,1718
9459292,1.5,1718
9469293,1.5,1712
9479294,1.5,1712
9489295,1.5,1716
9499296,1.5,1716
9509297,1.5,1714
9519298,1.5,1714
9529299,1.5,1712
9539300,1.5,1712
9549301,1.5,1738
9559302,1.5,1738
9569303,1.5,1734
9579304,1.5,1734
9589305,1.5,1710
9599306,1.5,1710
9609307,1.5,1722
9619308,1.5,1716
9629309,1.5,1716
9639310,1.5,1716
9649311,1.5,1710
9659312,1.5,1710
9669313,1.5,1722
9679314,1.5,1722
9689315,1.5,1724
9699316,1.5,1724
9709317,1.5,1722
9719318,1.5,1722
9729319,1.5,1720
9739320,1.5,1720
9749321,1.5,1726
9759322,1.5,1726
9769323,1.5,1708
9779324,1.5,1708
9789325,1.5,1724
9799326,1.5,1724
9809327,1.5,1716
9819328,1.5,1716
9829329,1.5,1708
9839330,1.5,1708
9849331,1.5,1696
9859332,1.5,1696
9869333,1.5,1706
9879334,1.5,1706
9889335,1.5,1736
9899336,1.5,1736
9909337,1.5,1716
9919338,1.5,1716
9929339,1.5,1722
9939340,1.5,1722
9949341,1.5,1708
9959342,1.5,1708
9969343,1.5,1698
9979344,1.5,1698
9989345,1.5,1722
9999346,1.5,1722
10009347,1.5,1718
10019348,1.5,1718
10029349,1.5,1718
10039350,1.5,1718
10049351,1.5,1740
10059352,1.5,1740
10069353,1.5,1732
10079354,1.5,1732
10089355,1.5,1748
10099356,1.5,1748
10109357,1.5,1734
10119358,1.5,1734
10129359,1.5,1732
10139360,1.5,1732
10149361,1.5,1698
10159362,1.5,1698
10169363,1.5,1698
10179364,1.5,1698
10189365,1.5,1714
10199366,1.5,1714
10209367,1.5,1698
10219368,1.5,1698
10229369,1.5,1710
10239370,1.5,1710
10249371,1.5,1736
10259372,1.5,1736
10269373,1.5,1732
