today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS
Wed Oct  2 06:17:27 2019,25616573,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5388,5538,1214,0,8,26,0.110133,-0.0526724,-9.69652,-0.0372479,0.00212845,-3.89932,0.178125,54.6855,31.6318,-1.90735e-06,-3.89932,
Wed Oct  2 06:17:27 2019,25626574,657.256,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5388,5538,1214,0,8,26,0.143652,0.047884,-9.6199,-0.032991,0.00319267,-3.90996,0.178125,54.6855,31.6318,-0.0117378,-3.90996,
Wed Oct  2 06:17:27 2019,25636576,657.256,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5392,5538,1210,0,8,30,0.186748,-0.00957681,-9.70609,-0.0297983,0.0106422,-3.93018,-8.90625,52.3547,33.1875,-0.0117378,-3.93018,
Wed Oct  2 06:17:27 2019,25646577,657.256,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5392,5538,1210,0,8,30,0.153229,0.0861913,-9.67736,-0.019156,0.0138349,-3.94614,-8.90625,52.3547,33.1875,-0.0117378,-3.94614,
Wed Oct  2 06:17:27 2019,25656578,657.256,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5374,5520,1210,0,28,10,0.0191536,0.0383072,-9.52413,-0.0117065,0.019156,-3.96317,-8.90625,52.3547,33.1875,-0.0117378,-3.96317,
Wed Oct  2 06:17:27 2019,25666579,657.256,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5374,5520,1210,0,28,10,0.0909797,0.0909797,-9.74919,0,0.0159634,-3.97701,-8.90625,52.3547,33.1875,-0.0117378,-3.97701,
Wed Oct  2 06:17:27 2019,25676580,658.273,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5380,5516,1214,0,28,12,0.0574608,0.167594,-9.65821,0.0180918,0.0223487,-3.99935,-8.90625,52.3547,33.1875,-0.0117378,-3.99935,
Wed Oct  2 06:17:27 2019,25686581,658.273,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5380,5516,1214,0,28,12,0.134075,0.138864,-9.65821,0.0340552,0.0244772,-4.01638,-8.90625,52.3547,33.1875,-0.0117378,-4.01638,
Wed Oct  2 06:17:27 2019,25696582,658.273,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5374,5516,1210,0,6,28,0.0861913,0.071826,-9.68215,0.0383121,0.0276698,-4.03554,-8.90625,52.3547,33.1875,-0.0117378,-4.03554,
Wed Oct  2 06:17:27 2019,25706583,658.273,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5374,5516,1210,0,6,28,0.196325,0.105345,-9.61511,0.032991,0.0319267,-4.05044,-8.90625,52.3547,33.1875,-0.0117378,-4.05044,
Wed Oct  2 06:17:27 2019,25716584,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5390,5526,1212,0,28,12,0.124498,0.186748,-9.68215,0.0351194,0.0340552,-4.06321,-8.90625,52.3547,33.1875,-0.0117378,-4.06321,
Wed Oct  2 06:17:27 2019,25726585,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5390,5526,1212,0,28,12,0.153229,0.205901,-9.66779,0.0372479,0.0393763,-4.0813,-8.90625,52.3547,33.1875,-0.0117378,-4.0813,
Wed Oct  2 06:17:27 2019,25736586,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5532,1212,0,8,28,0.201113,0.196325,-9.4954,0.0297983,0.0457616,-4.10258,-8.90625,52.3547,33.1875,-0.0117378,-4.10258,
Wed Oct  2 06:17:27 2019,25746587,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5532,1212,0,8,28,0.253785,0.301669,-9.7875,0.0308625,0.0478901,-4.11748,-8.90625,52.3547,33.1875,-0.0117378,-4.11748,
Wed Oct  2 06:17:27 2019,25756588,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5394,5506,1190,0,26,10,0.311246,0.373495,-9.69652,0.0489543,0.0415047,-4.13132,-19.7719,44.2863,33.3604,-0.0117378,-4.13132,
Wed Oct  2 06:17:27 2019,25766589,657.977,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5394,5506,1190,0,26,10,0.521936,0.0574608,-10.4244,0.0627892,0.0319267,-4.12706,-19.7719,44.2863,33.3604,-0.0117378,-4.12706,
Wed Oct  2 06:17:27 2019,25776590,656.83,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5366,5522,1152,18,28,28,0.363919,-0.143652,-10.3908,0.0532112,0.0106422,-4.09726,-19.7719,44.2863,33.3604,-0.0117378,-4.09726,
Wed Oct  2 06:17:27 2019,25786591,656.83,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5366,5522,1152,18,28,28,0.354342,0.35913,-10.8026,0.0106422,0.0361836,-4.15792,-19.7719,44.2863,33.3604,-0.0117378,-4.15792,
Wed Oct  2 06:17:27 2019,25796592,656.83,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5512,1160,14,6,26,-0.0335188,0.895431,-8.93037,0.0755599,-0.0042569,-4.16112,-19.7719,44.2863,33.3604,-0.0117378,-4.16112,
Wed Oct  2 06:17:27 2019,25806593,656.83,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5512,1160,14,6,26,0.402226,0.656011,-9.60554,0.0180918,0.0276698,-4.12493,-19.7719,44.2863,33.3604,-0.0117378,-4.12493,
Wed Oct  2 06:17:27 2019,25816594,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5516,1174,6,28,12,0.493206,0.794875,-9.25119,0.0446974,0.00744957,-4.07917,-19.7719,44.2863,33.3604,-0.0117378,-4.07917,
Wed Oct  2 06:17:27 2019,25826595,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5516,1174,6,28,12,0.426168,0.45011,-9.68694,0.0925875,-0.0106422,-4.0515,-19.7719,44.2863,33.3604,-0.0117378,-4.0515,
Wed Oct  2 06:17:27 2019,25836596,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5400,5532,1174,8,8,28,0.301669,0.502782,-9.68694,0.0351194,-0.0170276,-4.07811,-19.7719,44.2863,33.3604,-0.0117378,-4.07811,
Wed Oct  2 06:17:27 2019,25846597,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5400,5532,1174,8,8,28,0.579397,0.603339,-10.3046,-0.00532112,0.0255414,-4.07491,-19.7719,44.2863,33.3604,-0.0117378,-4.07491,
Wed Oct  2 06:17:27 2019,25856598,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5380,5512,1174,6,26,10,0.679953,0.579397,-9.81623,-0.0244772,0.0148991,-4.04512,-19.7719,44.2863,33.3604,-0.0117378,-4.04512,
Wed Oct  2 06:17:27 2019,25866599,658.716,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5380,5512,1174,6,26,10,0.416591,0.579397,-9.82102,-0.0319267,-0.00638535,-4.01425,-19.7719,44.2863,33.3604,-0.0117378,-4.01425,
Wed Oct  2 06:17:27 2019,25876600,657.534,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5514,1180,0,8,28,0.287304,0.407014,-10.1083,-0.0202203,0.0042569,-4.00574,-19.7719,44.2863,33.3604,-0.0117378,-4.00574,
Wed Oct  2 06:17:27 2019,25886601,657.534,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5514,1180,0,8,28,0.68953,0.790087,-9.62469,-0.0287341,0.0042569,-4.00255,-22.6219,31.377,32.6689,-0.0117378,-4.00255,
Wed Oct  2 06:17:27 2019,25896604,657.534,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5532,1188,2,8,30,0.45011,0.512359,-9.92157,-0.0159634,0.0138349,-3.98339,-22.6219,31.377,32.6689,-0.0117378,-3.98339,
Wed Oct  2 06:17:27 2019,25906605,657.534,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5372,5532,1188,2,8,30,0.54109,0.469264,-9.76834,0,0.00319267,-3.97062,-22.6219,31.377,32.6689,-0.0117378,-3.97062,
Wed Oct  2 06:17:27 2019,25916606,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5400,5538,1188,2,28,28,0.579397,0.143652,-9.11712,-0.00532112,0.0117065,-3.9653,-22.6219,31.377,32.6689,-0.0117378,-3.9653,
Wed Oct  2 06:17:27 2019,25926607,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5400,5538,1188,2,28,28,0.100556,0.555455,-9.97903,-0.00212845,0.0127707,-3.93657,-22.6219,31.377,32.6689,-0.0117378,-3.93657,
Wed Oct  2 06:17:27 2019,25936608,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5514,1190,0,6,28,0.349553,0.517148,-9.14585,-0.0170276,0.0127707,-3.94508,-22.6219,31.377,32.6689,-0.0117378,-3.94508,
Wed Oct  2 06:17:27 2019,25946609,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5378,5514,1190,0,6,28,0.627281,0.0047884,-10.07,-0.052147,0.0234129,-3.9355,-22.6219,31.377,32.6689,-0.0117378,-3.9355,
Wed Oct  2 06:17:27 2019,25956610,657.117,1513,1516,1088,1513,1940,1514,-0.0469513,-0.093895,0.9,-0.0117378,0.5,-1.19209e-07,5382,5532,1132,14,28,28,0.59855,0.411803,-9.14585,-0.042569,0.0138349,-3.93657,-22.6219,31.377,32.6689,-0.0117378,-3.93657,
