today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS
Wed Oct  2 05:46:54 2019,8306005,0,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5392,5524,1212,0,30,10,0.186748,0.469264,-9.70131,0.0127707,-0.0255414,0.0170276,-15.3188,14.3438,32.1504,1.64372e-40,0.0170276,
Wed Oct  2 05:46:54 2019,8316006,651.261,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5372,5528,1216,0,6,28,0.114922,0.459687,-9.60075,0.0148991,-0.0223487,0.0159634,-15.3188,14.3438,32.1504,-0.00234771,0.0159634,
Wed Oct  2 05:46:54 2019,8326010,651.261,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5372,5528,1216,0,6,28,0.21069,0.459687,-9.79707,0.0148991,-0.0212845,0.019156,-15.3188,14.3438,32.1504,-0.00234771,0.019156,
Wed Oct  2 05:46:54 2019,8336011,651.261,1514,1516,1548,1513,1940,1514,-7.62939e-06,-0.093895,1.43991,-0.00234771,0.5,-1.19209e-07,5372,5528,1216,0,6,28,0.0526724,0.454898,-9.63427,0.0106422,-0.0212845,0.0159634,-15.3188,14.3438,32.1504,-0.00234771,0.0159634,
Wed Oct  2 05:46:54 2019,8346012,651.261,1514,1516,1548,1513,1940,1514,-7.62939e-06,-0.093895,1.43991,-0.00234771,0.5,-1.19209e-07,5366,5526,1210,0,28,12,0.205901,0.411803,-9.63427,0.0138349,-0.0223487,0.0106422,-15.3188,14.3438,32.1504,-0.00234771,0.0106422,
Wed Oct  2 05:46:54 2019,8356013,651.261,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5366,5526,1210,0,28,12,0.143652,0.497994,-9.59596,0.0148991,-0.0234129,0.0159634,-15.3188,14.3438,32.1504,-0.00234771,0.0159634,
Wed Oct  2 05:46:54 2019,8366014,650.965,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5388,5534,1214,0,28,10,0.0622492,0.469264,-9.59596,0.00851379,-0.019156,0.0170276,-15.3188,14.3438,32.1504,-0.00234771,0.0170276,
Wed Oct  2 05:46:54 2019,8376015,650.965,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5380,5514,1210,0,28,30,0.0766145,0.397437,-9.71088,0.0106422,-0.0244772,0.0170276,-15.3188,14.3438,32.1504,-0.00234771,0.0170276,
Wed Oct  2 05:46:54 2019,8386016,650.965,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5380,5514,1210,0,28,30,0.110133,0.445322,-9.70131,0.0138349,-0.0244772,0.0148991,-15.3188,14.3438,32.1504,-0.00234771,0.0148991,
Wed Oct  2 05:46:54 2019,8396017,650.965,1514,1516,1547,1513,1940,1514,-7.62939e-06,-0.093895,1.43873,-0.00234771,0.5,-1.19209e-07,5378,5516,1212,0,8,28,0.0335188,0.502782,-9.62469,0.0159634,-0.0212845,0.0170276,-15.3188,14.3438,32.1504,-0.00234771,0.0170276,
