today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS
Thu Sep 20 23:04:32 2018,15004932,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5516,1028,0,28,28,-0.627281,0.0766145,-9.61033,0.0042569,-0.0393763,-0.00106422,19.902,65.1492,14.0484,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15014933,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5534,1028,0,30,28,-0.670376,0.0909797,-9.52892,-0.00319267,-0.0393763,0.00106422,19.902,65.1492,14.0484,0,0.00106422,
Thu Sep 20 23:04:32 2018,15024934,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5534,1028,0,30,28,-0.56982,0.114922,-9.54808,0.00532112,-0.0393763,-0,19.902,65.1492,14.0484,0,-0,
Thu Sep 20 23:04:32 2018,15034935,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5534,1028,0,30,28,-0.622492,-0.0191536,-9.48104,0.00744957,-0.0415047,-0.00319267,19.902,65.1492,14.0484,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15044936,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5528,1028,0,28,28,-0.531513,0.138864,-9.57202,0.00319267,-0.0393763,0.00106422,19.902,65.1492,14.0484,0,0.00106422,
Thu Sep 20 23:04:32 2018,15054937,949.234,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5528,1028,2,28,28,-0.608127,0.00957681,-9.46667,0.0042569,-0.0393763,-0,19.902,65.1492,14.0484,0,-0,
Thu Sep 20 23:04:32 2018,15064938,948.26,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5528,1028,2,28,28,-0.593762,0.0430956,-9.54329,0.00106422,-0.0404405,-0,19.902,65.1492,14.0484,0,-0,
Thu Sep 20 23:04:32 2018,15074939,948.26,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5528,1028,0,30,28,-0.493206,0.0143652,-9.48583,0.00106422,-0.0404405,-0.00212845,19.902,65.1492,14.0484,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15084940,948.26,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5528,1028,0,30,28,-0.545878,0.0335188,-9.50019,0.00532112,-0.0404405,-0.00212845,19.902,65.1492,14.0484,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15094941,948.26,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5528,1028,0,8,10,-0.560243,-0.0383072,-9.55765,0.00212845,-0.0383121,-0.00106422,19.902,65.1492,14.0484,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15104942,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5528,1028,0,8,10,-0.588974,-0.0047884,-9.46667,0.00212845,-0.0372479,0.00319267,19.902,65.1492,14.0484,0,0.00319267,
Thu Sep 20 23:04:32 2018,15114943,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5528,1028,0,8,10,-0.560243,0.047884,-9.40442,0.00212845,-0.0404405,-0,19.902,65.1492,14.0484,0,-0,
Thu Sep 20 23:04:32 2018,15124944,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5546,1028,0,28,30,-0.651223,0.124498,-9.46188,-0.00106422,-0.0372479,0.00212845,18.109,64.7883,12.6609,0,0.00212845,
Thu Sep 20 23:04:32 2018,15134945,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5524,1028,0,28,28,-0.636858,0.0526724,-9.5385,0.0042569,-0.032991,-0.00106422,18.109,64.7883,12.6609,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15144946,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5524,1028,0,28,28,-0.545878,-0.0143652,-9.57202,0.0042569,-0.0383121,0.00212845,18.109,64.7883,12.6609,0,0.00212845,
Thu Sep 20 23:04:32 2018,15154947,950.311,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5516,1028,2,28,28,-0.608127,0.023942,-9.58638,0.00106422,-0.0393763,0.00532112,18.109,64.7883,12.6609,0,0.00532112,
Thu Sep 20 23:04:32 2018,15164948,949.425,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5516,1028,2,28,28,-0.545878,0.0191536,-9.48583,0.00319267,-0.0393763,-0.00106422,18.109,64.7883,12.6609,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15174949,949.425,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5516,1028,2,28,28,-0.593762,0.023942,-9.55765,-0.00212845,-0.0393763,0.00319267,18.109,64.7883,12.6609,0,0.00319267,
Thu Sep 20 23:04:32 2018,15184950,949.425,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5378,5516,1028,0,30,28,-0.574608,-0.0526724,-9.51935,0.00212845,-0.0393763,0.00319267,18.109,64.7883,12.6609,0,0.00319267,
Thu Sep 20 23:04:32 2018,15194951,949.425,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5516,1028,0,30,28,-0.54109,-0.0191536,-9.51456,0.0042569,-0.042569,0.00212845,18.109,64.7883,12.6609,0,0.00212845,
Thu Sep 20 23:04:32 2018,15204952,950.502,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5516,1028,0,30,28,-0.497994,0.0574608,-9.48583,0.00212845,-0.0361836,0.00106422,18.109,64.7883,12.6609,0,0.00106422,
Thu Sep 20 23:04:32 2018,15214953,950.502,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5526,1028,2,28,28,-0.574608,0.0622492,-9.58638,0.0042569,-0.0372479,-0,18.109,64.7883,12.6609,0,-0,
Thu Sep 20 23:04:32 2018,15224954,950.502,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5526,1028,2,28,28,-0.545878,0.0526724,-9.42837,0.00319267,-0.0351194,-0.00106422,18.109,64.7883,12.6609,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15234955,950.502,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5374,5546,1028,0,28,28,-0.588974,0.071826,-9.58638,0.00319267,-0.0383121,-0.00532112,18.109,64.7883,12.6609,0,-0.00532112,
Thu Sep 20 23:04:32 2018,15244956,950.502,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5374,5546,1028,0,28,28,-0.579397,-0.0143652,-9.56244,0,-0.0361836,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15254957,950.502,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5546,1028,0,28,28,-0.521936,0.00957681,-9.4954,0,-0.0372479,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15264958,949.303,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5378,5534,1028,0,30,28,-0.560243,0.023942,-9.60554,0.00319267,-0.0372479,0.00212845,17.9297,65.3297,14.2219,0,0.00212845,
Thu Sep 20 23:04:32 2018,15274959,949.303,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5374,5536,1028,2,28,28,-0.588974,0.0670376,-9.69652,0.00212845,-0.0372479,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15284960,949.303,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5374,5536,1028,2,28,28,-0.603339,0.0143652,-9.5385,0,-0.0372479,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15294961,949.303,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5526,1028,0,8,12,-0.555455,0.071826,-9.56723,0.0042569,-0.0383121,0.00106422,17.9297,65.3297,14.2219,0,0.00106422,
Thu Sep 20 23:04:32 2018,15304962,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5526,1028,0,8,12,-0.464475,-0.00957681,-9.62469,0.0042569,-0.0393763,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15314963,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5514,1028,0,28,28,-0.574608,0.0861913,-9.6199,0.00106422,-0.0361836,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15324964,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5514,1028,0,28,28,-0.512359,0.0574608,-9.48583,0.00106422,-0.0351194,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15334965,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5514,1028,0,28,28,-0.545878,0.0383072,-9.58638,0,-0.0404405,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15344966,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5534,1028,0,30,28,-0.531513,0.0526724,-9.65821,0.00212845,-0.0404405,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15354967,950.207,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5532,1028,0,30,28,-0.517148,0.0383072,-9.67257,0.00212845,-0.0415047,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15364968,949.216,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5532,1028,0,30,28,-0.54109,-0.0526724,-9.54329,0.00212845,-0.0404405,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15374969,949.216,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5534,1028,0,28,28,-0.560243,0,-9.56723,0.00319267,-0.042569,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15384970,949.216,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5534,1028,0,28,28,-0.54109,-0.0191536,-9.40442,-0.00212845,-0.0446974,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15394971,949.216,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5534,1028,0,28,28,-0.574608,-0.0622492,-9.66779,-0.00106422,-0.0393763,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15404972,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5536,1028,0,30,28,-0.531513,0.0383072,-9.4571,0.00106422,-0.0404405,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15414973,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5540,1028,2,28,28,-0.536301,0.0430956,-9.46667,0.00319267,-0.0436332,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15424974,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5540,1028,2,28,28,-0.579397,-0.0191536,-9.60554,0.00532112,-0.0415047,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15434975,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5520,1028,0,30,28,-0.56982,0.0574608,-9.46188,0.00319267,-0.0404405,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15444976,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5520,1028,0,30,28,-0.56982,0.0526724,-9.56723,0.00212845,-0.042569,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15454977,948.99,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5550,1028,0,28,26,-0.550666,0.0383072,-9.63427,0.00319267,-0.0415047,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15464978,948.33,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5550,1028,0,28,26,-0.641646,-0.0191536,-9.57202,0.00106422,-0.0393763,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15474979,948.33,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5550,1028,0,28,26,-0.584185,-0.0670376,-9.69173,0.00106422,-0.0415047,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15484980,948.33,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5538,1028,0,30,28,-0.636858,-0.00957681,-9.55287,0.00532112,-0.0372479,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15494981,948.33,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5538,1028,0,30,28,-0.665588,0.0909797,-9.55287,0.0042569,-0.0393763,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15504982,947.557,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5528,1028,0,28,28,-0.54109,-0.0430956,-9.50977,0.00212845,-0.0404405,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15514983,947.557,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5536,1028,0,30,28,-0.56982,-0.023942,-9.54808,0.00106422,-0.0404405,-0.00638535,17.9297,65.3297,14.2219,0,-0.00638535,
Thu Sep 20 23:04:32 2018,15524984,947.557,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5536,1028,0,30,28,-0.574608,0.0622492,-9.60554,0.0042569,-0.0351194,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15534985,947.557,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5548,1028,0,8,12,-0.536301,0.0143652,-9.8258,0.00106422,-0.0415047,-0.0042569,17.9297,65.3297,14.2219,0,-0.0042569,
Thu Sep 20 23:04:32 2018,15544986,947.557,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5368,5548,1028,0,8,12,-0.555455,0.00957681,-9.63906,0.00319267,-0.0383121,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15554987,947.557,1517,1515,1088,1514,1940,1514,0.140839,-0.0469437,0.9,0,0.5,-1.19209e-07,5368,5548,1028,0,8,12,-0.584185,0.0383072,-9.6199,0.00851379,-0.0383121,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15564988,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5540,1028,0,30,30,-0.646434,0.0526724,-9.49062,0.00532112,-0.0415047,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15574989,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5528,1028,0,28,28,-0.517148,-0.0383072,-9.37569,0.0042569,-0.0351194,-0.00638535,17.9297,65.3297,14.2219,0,-0.00638535,
Thu Sep 20 23:04:32 2018,15584990,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5528,1028,0,28,28,-0.632069,0.0909797,-9.56244,0.00106422,-0.0372479,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15594991,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5526,1028,0,28,28,-0.588974,-0.0335188,-9.54808,0,-0.0393763,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15604992,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5526,1028,0,28,28,-0.708684,0,-9.54329,0,-0.042569,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15614993,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5526,1028,0,28,28,-0.656011,0.047884,-9.4954,-0.0042569,-0.0393763,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15624994,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5534,1028,0,30,28,-0.627281,0.0909797,-9.46188,-0.00212845,-0.0404405,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15634995,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5536,1028,0,28,28,-0.555455,0.0143652,-9.51935,0.00319267,-0.0404405,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15644996,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5536,1028,0,28,28,-0.59855,0.0670376,-9.60075,0.00212845,-0.0393763,-0.00744957,17.9297,65.3297,14.2219,0,-0.00744957,
Thu Sep 20 23:04:32 2018,15654997,948.704,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5540,1028,0,30,28,-0.59855,0.071826,-9.58638,0.00319267,-0.0404405,-0.00638535,17.9297,65.3297,14.2219,0,-0.00638535,
Thu Sep 20 23:04:32 2018,15664998,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5368,5540,1028,0,30,28,-0.560243,-0.0861913,-9.5385,0.00106422,-0.0351194,-0.00212845,17.9297,65.3297,14.2219,0,-0.00212845,
Thu Sep 20 23:04:32 2018,15674999,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5520,1028,0,30,28,-0.579397,-0.0047884,-9.60554,0.00851379,-0.032991,-0.0042569,17.9297,65.3297,14.2219,0,-0.0042569,
Thu Sep 20 23:04:32 2018,15685000,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5380,5520,1028,0,30,28,-0.565032,0.0335188,-9.5816,0.00319267,-0.0415047,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15695001,948.478,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5528,1028,0,30,26,-0.493206,0.0287304,-9.60554,0.0042569,-0.0372479,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15705002,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5528,1028,0,30,26,-0.560243,-0.0287304,-9.51456,0.00532112,-0.0393763,-0.00532112,17.9297,65.3297,14.2219,0,-0.00532112,
Thu Sep 20 23:04:32 2018,15715003,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5370,5528,1028,0,30,26,-0.632069,0,-9.47625,0,-0.0372479,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15725004,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5520,1028,0,28,28,-0.54109,-0.0143652,-9.47625,0.00212845,-0.042569,-0.00319267,17.9297,65.3297,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15735005,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5512,1028,2,30,28,-0.560243,0.023942,-9.60554,0,-0.0393763,-0,17.9297,65.3297,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15745006,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5512,1028,2,30,28,-0.555455,0.0191536,-9.56244,0,-0.0361836,-0.00106422,17.9297,65.3297,14.2219,0,-0.00106422,
Thu Sep 20 23:04:32 2018,15755007,949.042,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5526,1026,0,8,10,-0.560243,0.047884,-9.63906,0.00212845,-0.0340552,-0.0042569,18.6469,63.1641,14.2219,0,-0.0042569,
Thu Sep 20 23:04:32 2018,15765008,948.973,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5526,1026,0,8,10,-0.627281,0.047884,-9.44273,-0.00319267,-0.0361836,-0,18.6469,63.1641,14.2219,0,-0,
Thu Sep 20 23:04:32 2018,15775009,948.973,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5374,5526,1026,0,8,10,-0.579397,0.0335188,-9.52892,0.00319267,-0.032991,-0.00319267,18.6469,63.1641,14.2219,0,-0.00319267,
Thu Sep 20 23:04:32 2018,15785010,948.973,1517,1514,1088,1514,1940,1514,0.140839,7.62939e-06,0.9,0,0.5,-1.19209e-07,5372,5524,1028,0,30,28,-0.493206,0.0383072,-9.63427,-0.00106422,-0.0361836,-0.00212845,18.6469,63.1641,14.2219,0,-0.00212845,
