today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS_FILT
Sun Feb 18 06:22:09 2018,9077986,776.887,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5006,3502,1128,0,30,32,-0.0287304,0.0335188,-10.3956,0.0159634,-0.0138349,0.00744957,25.0635,35.5547,45.7617,0,0.00744957,
Sun Feb 18 06:22:09 2018,9087987,776.887,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5014,3502,1130,0,20,30,-0.0574608,0.0574608,-10.2903,0.00957802,-0.0148991,0.0042569,25.0635,35.5547,45.7617,0,0.0042569,
Sun Feb 18 06:22:09 2018,9097988,776.887,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5014,3502,1130,0,20,30,-0.0143652,0.0574608,-10.3046,0.0106422,-0.019156,0.00532112,25.0635,35.5547,45.7617,0,0.00532112,
Sun Feb 18 06:22:09 2018,9107989,776.887,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5014,3502,1130,0,20,30,-0.0430956,0.100556,-10.3765,0.00851379,-0.0159634,0.00744957,25.0635,35.5547,45.7617,0,0.00744957,
Sun Feb 18 06:22:09 2018,9117990,778.051,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,4994,3496,1128,0,8,32,-0.0143652,0.181959,-10.3765,0.0127707,-0.0138349,0.00319267,25.0635,35.5547,45.7617,0,0.00319267,
Sun Feb 18 06:22:09 2018,9127991,778.051,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5034,3504,1130,0,8,30,0.0574608,0.0814029,-10.4148,0.0170276,-0.0138349,0.00744957,25.0635,35.5547,45.7617,0,0.00744957,
Sun Feb 18 06:22:09 2018,9137992,778.051,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5034,3504,1130,0,8,30,0.0670376,0.0430956,-10.4483,0.0170276,-0.0117065,0.00851379,25.0635,35.5547,45.7617,0,0.00851379,
Sun Feb 18 06:22:09 2018,9147993,778.051,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5016,3502,1130,0,32,30,-0.071826,0.0526724,-10.3382,0.019156,-0.00744957,0.00851379,25.0635,35.5547,45.7617,0,0.00851379,
Sun Feb 18 06:22:09 2018,9157994,776.852,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5016,3502,1130,0,32,30,-0.0287304,0.0861913,-10.4962,0.0202203,-0.0138349,0.00744957,25.0635,35.5547,45.7617,0,0.00744957,
Sun Feb 18 06:22:09 2018,9167995,776.852,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,0,0.5,-1.19209e-07,5014,3508,1130,0,32,12,-0.00957681,0.0766145,-10.3382,0.0148991,-0.0127707,0.00532112,25.0635,35.5547,45.7617,0,0.00532112,
