today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS
Sun Feb 18 05:30:16 2018,8111502,757.275,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4968,2948,1042,0,8,30,0.153229,0.071826,-10.3525,0.00532112,-0.0212845,0.0138349,-12.9639,51.1641,39.4383,0.055,0.00216488,
Sun Feb 18 05:30:16 2018,8121503,757.275,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5014,2960,1044,0,8,30,0.134075,0.047884,-10.386,-0.00106422,-0.0234129,0.0170276,-12.9639,51.1641,39.4383,0.055,0.00253518,
Sun Feb 18 05:30:16 2018,8131504,757.275,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,5014,2960,1044,0,8,30,0.134075,0.0909797,-10.2951,0.00106422,-0.0117065,0.0117065,-12.9639,51.1641,39.4383,0.055,0.00292069,
Sun Feb 18 05:30:16 2018,8141505,757.275,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4972,2944,1036,0,8,32,0.124498,0.196325,-10.3621,0.00638535,-0.00744957,0.0117065,-12.9639,51.1641,39.4383,0.055,0.00331162,
Sun Feb 18 05:30:16 2018,8151506,757.275,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4972,2944,1036,0,8,32,0.138864,0.114922,-10.4244,0.019156,-0.00532112,0.0117065,-12.9639,51.1641,39.4383,0.055,0.00370103,
Sun Feb 18 05:30:16 2018,8161507,757.275,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4970,2950,1038,0,32,30,0.158017,0.143652,-10.3525,0.0244772,-0.00851379,0.0138349,-12.9639,51.1641,39.4383,0.055,0.00408957,
Sun Feb 18 05:30:16 2018,8171508,756.893,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4970,2950,1038,0,32,30,0.172383,0,-10.2951,0.0223487,-0.00851379,0.0138349,-12.9639,51.1641,39.4383,0.055,0.00447987,
Sun Feb 18 05:30:16 2018,8181509,756.893,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1040,0,32,30,0.162806,0.023942,-10.343,0.0170276,-0.00957802,0.0127707,-12.9639,51.1641,39.4383,0.055,0.00487131,
Sun Feb 18 05:30:16 2018,8191510,756.893,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1040,0,32,30,0.153229,0.0143652,-10.3908,0.0148991,-0.0180918,0.0138349,-12.9639,51.1641,39.4383,0.055,0.00526132,
Sun Feb 18 05:30:16 2018,8201511,756.893,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5016,2960,1042,0,32,14,0.138864,-0.0191536,-10.4387,-0.00212845,-0.0180918,0.0106422,-12.9639,51.1641,39.4383,0.055,0.00564653,
Sun Feb 18 05:30:16 2018,8211512,756.546,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5016,2960,1042,0,32,14,0.105345,0.0287304,-10.3908,-0.0042569,-0.0234129,0.0127707,-12.9639,51.1641,39.4383,0.055,0.00602289,
Sun Feb 18 05:30:16 2018,8221513,756.546,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1044,0,32,14,0.11971,0.0287304,-10.2999,-0.00851379,-0.0234129,0.0148991,-12.9639,51.1641,39.4383,0.055,0.00639273,
Sun Feb 18 05:30:16 2018,8231514,756.546,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1044,0,32,14,0.229843,0.134075,-10.501,-0.0042569,-0.0223487,0.0127707,-12.9639,51.1641,39.4383,0.055,0.00675924,
Sun Feb 18 05:30:16 2018,8241515,756.546,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4970,2948,1042,0,32,14,0.11971,0.225055,-10.4387,0.00212845,-0.0159634,0.00957802,-15.2109,52.0312,43.2656,0.055,0.00711629,
Sun Feb 18 05:30:16 2018,8251516,756.546,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4970,2948,1042,0,32,14,0.196325,0.172383,-10.4291,0.0180918,-0.0117065,0.0106422,-15.2109,52.0312,43.2656,0.055,0.00745631,
Sun Feb 18 05:30:16 2018,8261517,756.546,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2948,1038,0,8,32,0.124498,0.0766145,-10.3717,0.0202203,-0.00851379,0.0148991,-15.2109,52.0312,43.2656,0.055,0.00778247,
Sun Feb 18 05:30:16 2018,8271518,756.928,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2948,1038,0,8,32,0.196325,0.0574608,-10.41,0.0234129,-0.00638535,0.00957802,-15.2109,52.0312,43.2656,0.055,0.00809874,
Sun Feb 18 05:30:16 2018,8281519,756.928,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2946,1040,0,32,14,0.11971,-0.100556,-10.4004,0.0212845,-0.0106422,0.0117065,-15.2109,52.0312,43.2656,0.055,0.00840075,
Sun Feb 18 05:30:16 2018,8291520,756.928,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2946,1040,0,32,14,0.124498,0,-10.4196,0.0127707,-0.0117065,0.0159634,-15.2109,52.0312,43.2656,0.055,0.00869158,
Sun Feb 18 05:30:16 2018,8301521,756.928,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1042,0,8,32,0.181959,-0.0191536,-10.4435,0.00212845,-0.0138349,0.00957802,-15.2109,52.0312,43.2656,0.055,0.0089751,
Sun Feb 18 05:30:16 2018,8311522,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1042,0,8,32,0.272939,-0.00957681,-10.319,-0.0042569,-0.0223487,0.0127707,-15.2109,52.0312,43.2656,0.055,0.00924584,
Sun Feb 18 05:30:16 2018,8321523,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5016,2962,1040,0,8,30,0.114922,0.129287,-10.3813,-0.0042569,-0.0276698,0.0117065,-15.2109,52.0312,43.2656,0.055,0.00950287,
Sun Feb 18 05:30:16 2018,8331524,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5016,2962,1040,0,8,30,0.11971,0.114922,-10.2855,-0.00319267,-0.0255414,0.0170276,-15.2109,52.0312,43.2656,0.055,0.00975239,
Sun Feb 18 05:30:16 2018,8341525,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5014,2960,1038,0,8,32,0.11971,0.191536,-10.3813,0.00638535,-0.0223487,0.0127707,-15.2109,52.0312,43.2656,0.055,0.00999914,
Sun Feb 18 05:30:16 2018,8351526,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5014,2960,1038,0,8,32,0.191536,0.138864,-10.3717,0.0223487,-0.0234129,0.00957802,-15.2109,52.0312,43.2656,0.055,0.0102364,
Sun Feb 18 05:30:16 2018,8361527,757.988,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2948,1038,0,32,14,0.181959,0.0957681,-10.4244,0.0266056,-0.0106422,0.0127707,-15.2109,52.0312,43.2656,0.055,0.010457,
Sun Feb 18 05:30:16 2018,8371528,757.406,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4974,2948,1038,0,32,14,0.229843,0.0574608,-10.41,0.0244772,-0.00957802,0.0117065,-15.2109,52.0312,43.2656,0.055,0.0106636,
Sun Feb 18 05:30:16 2018,8381529,757.406,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4972,2946,1040,0,32,12,0.196325,-0.0047884,-10.3142,0.0255414,-0.0117065,0.0127707,-15.2109,52.0312,43.2656,0.055,0.0108586,
Sun Feb 18 05:30:16 2018,8391530,757.406,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4972,2946,1040,0,32,12,0.134075,-0.0383072,-10.4818,0.0159634,-0.0138349,0.0106422,-15.2109,52.0312,43.2656,0.055,0.0110412,
Sun Feb 18 05:30:16 2018,8401531,757.406,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2946,1028,0,8,32,0.114922,0.00957681,-10.2903,0.00532112,-0.0138349,0.00851379,-15.2109,52.0312,43.2656,0.055,0.0112068,
Sun Feb 18 05:30:16 2018,8411532,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2946,1028,0,8,32,0.100556,0.0143652,-10.3573,-0.0042569,-0.0138349,0.0138349,-15.2109,52.0312,43.2656,0.055,0.0113552,
Sun Feb 18 05:30:16 2018,8421533,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5014,2960,1040,0,32,14,0.134075,0.047884,-10.3765,-0.00106422,-0.019156,0.0127707,-15.2109,52.0312,43.2656,0.055,0.0114943,
Sun Feb 18 05:30:16 2018,8431534,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5014,2960,1040,0,32,14,0.0957681,0.177171,-10.1993,0.00319267,-0.0266056,0.00851379,-15.2109,52.0312,43.2656,0.055,0.0116234,
Sun Feb 18 05:30:16 2018,8441535,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2948,1040,0,8,32,0.11971,0.158017,-10.3813,0.0117065,-0.0287341,0.0117065,-15.2109,52.0312,43.2656,0.055,0.0117368,
Sun Feb 18 05:30:16 2018,8451536,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2948,1040,0,8,32,0.0670376,0.148441,-10.3286,0.0117065,-0.0244772,0.0138349,-15.2109,52.0312,43.2656,0.055,0.0118394,
Sun Feb 18 05:30:16 2018,8461537,756.337,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5008,2958,1042,0,30,14,0.100556,0.124498,-10.3669,0.0212845,-0.019156,0.00957802,-15.2109,52.0312,43.2656,0.055,0.0119349,
Sun Feb 18 05:30:16 2018,8471538,756.485,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5008,2958,1042,0,30,14,0.124498,0.0430956,-10.4244,0.0297983,-0.019156,0.00851379,-15.2109,52.0312,43.2656,0.055,0.0120163,
Sun Feb 18 05:30:16 2018,8481539,756.485,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1040,0,32,12,0.191536,0.0335188,-10.3908,0.0244772,-0.0127707,0.00851379,-15.2109,52.0312,43.2656,0.055,0.0120786,
Sun Feb 18 05:30:16 2018,8491540,756.485,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1040,0,32,12,0.100556,0.0670376,-10.3286,0.0180918,-0.00851379,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0121252,
Sun Feb 18 05:30:16 2018,8501541,756.485,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2948,1040,0,8,32,0.148441,-0.00957681,-10.4291,0.0106422,-0.0148991,0.0138349,-14.5195,53.4188,42.9328,0.055,0.0121652,
Sun Feb 18 05:30:16 2018,8511542,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2948,1040,0,8,32,0.162806,0.0430956,-10.4244,-0.00106422,-0.00851379,0.00851379,-14.5195,53.4188,42.9328,0.055,0.0122011,
Sun Feb 18 05:30:16 2018,8521543,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4958,2946,1036,0,8,16,0.177171,0.0335188,-10.2999,-0.00212845,-0.0117065,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0122281,
Sun Feb 18 05:30:16 2018,8531544,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4958,2946,1036,0,8,16,0.153229,0.124498,-10.4722,0,-0.0138349,0.0148991,-14.5195,53.4188,42.9328,0.055,0.0122508,
Sun Feb 18 05:30:16 2018,8541545,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5004,2960,1040,0,32,14,0.172383,0.148441,-10.3382,0.00638535,-0.019156,0.0106422,-14.5195,53.4188,42.9328,0.055,0.0122745,
Sun Feb 18 05:30:16 2018,8551546,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5004,2960,1040,0,32,14,0.172383,0.196325,-10.4435,0.00744957,-0.0202203,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0122951,
Sun Feb 18 05:30:16 2018,8561547,756.771,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5000,2962,1042,0,32,12,0.134075,0.0861913,-10.3238,0.0180918,-0.019156,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0123107,
Sun Feb 18 05:30:16 2018,8571548,757.058,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5000,2962,1042,0,32,12,0.0622492,0.129287,-10.3573,0.0234129,-0.0170276,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0123227,
Sun Feb 18 05:30:16 2018,8581549,757.058,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1042,0,30,12,0.234632,0.100556,-10.3765,0.019156,-0.0127707,0.00957802,-14.5195,53.4188,42.9328,0.055,0.0123293,
Sun Feb 18 05:30:16 2018,8591550,757.058,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1042,0,30,12,0.138864,-0.00957681,-10.2951,0.0170276,-0.0127707,0.00957802,-14.5195,53.4188,42.9328,0.055,0.012327,
Sun Feb 18 05:30:16 2018,8601551,757.058,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2948,1040,0,8,32,0.21069,0,-10.4483,0.00851379,-0.0127707,0.00957802,-14.5195,53.4188,42.9328,0.055,0.0123146,
Sun Feb 18 05:30:16 2018,8611552,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2948,1040,0,8,32,0.114922,0.0287304,-10.4196,0.00638535,-0.00532112,0.0106422,-14.5195,53.4188,42.9328,0.055,0.0122938,
Sun Feb 18 05:30:16 2018,8621553,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2946,1040,0,30,14,0.114922,0.0861913,-10.3908,-0.00744957,-0.0042569,0.0106422,-14.5195,53.4188,42.9328,0.055,0.0122676,
Sun Feb 18 05:30:16 2018,8631554,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4964,2946,1040,0,30,14,0.186748,0.071826,-10.3238,-0.00532112,-0.0106422,0.0127707,-14.5195,53.4188,42.9328,0.055,0.0122395,
Sun Feb 18 05:30:16 2018,8641555,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4990,2946,1040,0,32,14,0.138864,0.114922,-10.2903,-0.00212845,-0.00744957,0.00744957,-14.5195,53.4188,42.9328,0.055,0.0122087,
Sun Feb 18 05:30:16 2018,8651556,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4990,2946,1040,0,32,14,0.143652,0.129287,-10.386,0.00532112,-0.0148991,0.0106422,-14.5195,53.4188,42.9328,0.055,0.0121706,
Sun Feb 18 05:30:16 2018,8661557,754.886,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4978,2944,1040,0,30,14,0.158017,0.124498,-10.3908,0.0138349,-0.0202203,0.0148991,-14.5195,53.4188,42.9328,0.055,0.012131,
Sun Feb 18 05:30:16 2018,8671558,756.38,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4978,2944,1040,0,30,14,0.186748,0.114922,-10.3765,0.019156,-0.0170276,0.00638535,-14.5195,53.4188,42.9328,0.055,0.0120932,
Sun Feb 18 05:30:16 2018,8681559,756.38,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4982,2946,1040,0,30,14,0.162806,0.0766145,-10.3477,0.0223487,-0.0212845,0.0106422,-14.5195,53.4188,42.9328,0.055,0.0120491,
Sun Feb 18 05:30:16 2018,8691560,756.38,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4982,2946,1040,0,30,14,0.186748,-0.0143652,-10.4291,0.0180918,-0.0202203,0.00957802,-14.5195,53.4188,42.9328,0.055,0.0119984,
Sun Feb 18 05:30:16 2018,8701561,756.38,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5004,2962,1040,0,32,14,0.148441,0.0335188,-10.386,0.019156,-0.0202203,0.00957802,-14.5195,53.4188,42.9328,0.055,0.0119439,
Sun Feb 18 05:30:16 2018,8711562,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5004,2962,1040,0,32,14,0.0861913,-0.0287304,-10.4291,0.00532112,-0.0148991,0.0117065,-14.5195,53.4188,42.9328,0.055,0.0118871,
Sun Feb 18 05:30:16 2018,8721563,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2950,1040,0,8,32,0.114922,-0.0191536,-10.4435,-0.00319267,-0.0127707,0.00851379,-14.5195,53.4188,42.9328,0.055,0.0118294,
Sun Feb 18 05:30:16 2018,8731564,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4972,2950,1040,0,8,32,0.162806,0.0622492,-10.2137,-0.0042569,-0.00851379,0.0127707,-14.5195,53.4188,42.9328,0.055,0.0117711,
Sun Feb 18 05:30:16 2018,8741565,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2944,1040,0,30,14,0.134075,0.124498,-10.4531,-0.00106422,-0.00744957,0.00532112,-11.9268,52.2047,41.768,0.055,0.0117105,
Sun Feb 18 05:30:16 2018,8751566,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4974,2944,1040,0,30,14,0.220267,0.143652,-10.3238,0.00957802,-0.0117065,0.0138349,-11.9268,52.2047,41.768,0.055,0.011646,
Sun Feb 18 05:30:16 2018,8761567,757.884,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1038,0,8,32,0.205901,0.162806,-10.4052,0.0138349,-0.0106422,0.00957802,-11.9268,52.2047,41.768,0.055,0.0115832,
Sun Feb 18 05:30:16 2018,8771568,755.19,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4970,2948,1038,0,8,32,0.0814029,0.110133,-10.3765,0.0223487,-0.0202203,0.0106422,-11.9268,52.2047,41.768,0.055,0.0115232,
Sun Feb 18 05:30:16 2018,8781569,755.19,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1042,0,32,14,0.138864,0.0287304,-10.4435,0.0287341,-0.0276698,0.0106422,-11.9268,52.2047,41.768,0.055,0.011464,
Sun Feb 18 05:30:16 2018,8791570,755.19,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,4962,2948,1042,0,32,14,0.148441,-0.0143652,-10.3382,0.0266056,-0.0276698,0.00957802,-11.9268,52.2047,41.768,0.055,0.0114056,
Sun Feb 18 05:30:16 2018,8801571,755.19,1514,1514,1092,1514,1940,1514,-7.62939e-06,7.62939e-06,0.904695,0.055,0.5,-1.19209e-07,5002,2962,1042,0,8,32,0.153229,-0.0287304,-10.4052,0.0234129,-0.0212845,0.00957802,-11.9268,52.2047,41.768,0.055,0.0113464,
Sun Feb 18 05:30:16 2018,8811572,756.589,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,5002,2962,1042,0,8,32,0.0861913,0.0047884,-10.4244,0.0159634,-0.0223487,0.00957802,-11.9268,52.2047,41.768,0.055,0.0112855,
Sun Feb 18 05:30:16 2018,8821573,756.589,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4980,2946,1040,0,30,12,0.162806,-0.0574608,-10.319,0.00532112,-0.019156,0.0106422,-11.9268,52.2047,41.768,0.055,0.0112243,
Sun Feb 18 05:30:16 2018,8831574,756.589,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4980,2946,1040,0,30,12,0.143652,0.0861913,-10.5297,-0.00212845,-0.019156,0.0138349,-11.9268,52.2047,41.768,0.055,0.0111682,
Sun Feb 18 05:30:16 2018,8841575,756.589,1514,1514,1093,1514,1940,1514,-7.62939e-06,7.62939e-06,0.905868,0.055,0.5,-1.19209e-07,4972,2948,1040,0,32,14,0.177171,0.148441,-10.3669,0,-0.0117065,0.00851379,-11.9268,52.2047,41.768,0.055,0.0111188,
