Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.044922	1.68074	0.044922	1.79827	0.044922	3.23574
0.04541	1.68084	0.04541	1.79821	0.04541	3.23529
0.045898	1.68062	0.045898	1.7983	0.045898	3.23629
0.046387	1.68075	0.046387	1.79878	0.046387	3.23599
0.046875	1.68067	0.046875	1.79893	0.046875	3.23616
0.047363	1.68058	0.047363	1.79801	0.047363	3.23579
0.047852	1.68068	0.047852	1.79795	0.047852	3.23556
0.04834	1.68054	0.04834	1.79831	0.04834	3.23611
0.048828	1.68045	0.048828	1.79809	0.048828	3.23571
0.049316	1.68062	0.049316	1.79822	0.049316	3.23594
0.049805	1.6808	0.049805	1.79799	0.049805	3.23615
0.050293	1.68077	0.050293	1.79767	0.050293	3.2359
0.050781	1.6808	0.050781	1.79733	0.050781	3.23594
0.05127	1.68095	0.05127	1.79765	0.05127	3.23618
0.051758	1.68088	0.051758	1.7974	0.051758	3.2358
0.052246	1.68075	0.052246	1.79741	0.052246	3.23615
0.052734	1.6808	0.052734	1.7964	0.052734	3.23627
0.053223	1.68095	0.053223	1.79575	0.053223	3.23633
0.053711	1.68096	0.053711	1.79627	0.053711	3.23724
0.054199	1.68119	0.054199	1.79575	0.054199	3.23664
0.054687	1.68098	0.054687	1.79502	0.054687	3.23607
0.055176	1.681	0.055176	1.79553	0.055176	3.23685
0.055664	1.68095	0.055664	1.79538	0.055664	3.23699
0.056152	1.68104	0.056152	1.79488	0.056152	3.23685
0.056641	1.68102	0.056641	1.79526	0.056641	3.23638
0.057129	1.68084	0.057129	1.79671	0.057129	3.23697
0.057617	1.68076	0.057617	1.7966	0.057617	3.23747
0.058105	1.6809	0.058105	1.796	0.058105	3.23743
0.058594	1.68078	0.058594	1.79606	0.058594	3.23716
0.059082	1.68075	0.059082	1.79572	0.059082	3.23638
0.05957	1.6804	0.05957	1.79598	0.05957	3.2364
0.060059	1.68047	0.060059	1.79616	0.060059	3.23699
0.060547	1.68063	0.060547	1.79567	0.060547	3.23726
0.061035	1.68056	0.061035	1.79536	0.061035	3.23737
0.061523	1.6806	0.061523	1.79474	0.061523	3.2374
0.062012	1.68055	0.062012	1.79566	0.062012	3.2371
0.0625	1.68047	0.0625	1.79614	0.0625	3.23731
0.062988	1.68042	0.062988	1.79552	0.062988	3.23821
0.063477	1.68028	0.063477	1.79567	0.063477	3.23696
0.063965	1.68019	0.063965	1.79547	0.063965	3.23779
0.064453	1.68032	0.064453	1.79587	0.064453	3.23774
0.064941	1.68039	0.064941	1.79547	0.064941	3.23755
0.06543	1.6802	0.06543	1.7958	0.06543	3.23782
0.065918	1.68024	0.065918	1.79617	0.065918	3.23818
0.066406	1.68022	0.066406	1.79606	0.066406	3.23805
0.066895	1.68006	0.066895	1.7958	0.066895	3.23792
0.067383	1.68021	0.067383	1.79595	0.067383	3.23798
0.067871	1.68027	0.067871	1.79653	0.067871	3.23801
0.068359	1.68036	0.068359	1.79604	0.068359	3.23822
0.068848	1.6802	0.068848	1.79645	0.068848	3.23798
0.069336	1.68021	0.069336	1.79655	0.069336	3.23825
0.069824	1.68028	0.069824	1.79657	0.069824	3.23839
0.070312	1.68024	0.070312	1.79675	0.070312	3.23855
0.070801	1.68017	0.070801	1.79665	0.070801	3.23849
0.071289	1.6803	0.071289	1.79581	0.071289	3.23866
0.071777	1.68029	0.071777	1.79624	0.071777	3.23863
0.072266	1.68026	0.072266	1.79623	0.072266	3.23832
0.072754	1.68024	0.072754	1.79585	0.072754	3.2384
0.073242	1.68028	0.073242	1.796	0.073242	3.23824
0.07373	1.68017	0.07373	1.79615	0.07373	3.23929
0.074219	1.68013	0.074219	1.79677	0.074219	3.23912
0.074707	1.68006	0.074707	1.79651	0.074707	3.23797
0.075195	1.67993	0.075195	1.79737	0.075195	3.23896
0.075684	1.67985	0.075684	1.79759	0.075684	3.23819
0.076172	1.67976	0.076172	1.79754	0.076172	3.23907
0.07666	1.67973	0.07666	1.79773	0.07666	3.23928
0.077148	1.67965	0.077148	1.79788	0.077148	3.2386
0.077637	1.67975	0.077637	1.7977	0.077637	3.2389
0.078125	1.67951	0.078125	1.79836	0.078125	3.23808
0.078613	1.6797	0.078613	1.79824	0.078613	3.23951
0.079102	1.67938	0.079102	1.7973	0.079102	3.23891
0.07959	1.67916	0.07959	1.79724	0.07959	3.23919
0.080078	1.67947	0.080078	1.79772	0.080078	3.23964
0.080566	1.67912	0.080566	1.79733	0.080566	3.23891
0.081055	1.67918	0.081055	1.79781	0.081055	3.23959
