Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.05127	2.37159	0.05127	1.80516	0.05127	0.128209
0.051758	2.37108	0.051758	1.80634	0.051758	0.128167
0.052246	2.37142	0.052246	1.80586	0.052246	0.127961
0.052734	2.37168	0.052734	1.80563	0.052734	0.127546
0.053223	2.37152	0.053223	1.80562	0.053223	0.127958
0.053711	2.3717	0.053711	1.80486	0.053711	0.128139
0.054199	2.37147	0.054199	1.80518	0.054199	0.128092
0.054687	2.37181	0.054687	1.8046	0.054687	0.127914
0.055176	2.37162	0.055176	1.80482	0.055176	0.127469
0.055664	2.3715	0.055664	1.80518	0.055664	0.128144
0.056152	2.37159	0.056152	1.80551	0.056152	0.127896
0.056641	2.37138	0.056641	1.80518	0.056641	0.128283
0.057129	2.37122	0.057129	1.80532	0.057129	0.127804
0.057617	2.37138	0.057617	1.80452	0.057617	0.127834
0.058105	2.37146	0.058105	1.80479	0.058105	0.127966
0.058594	2.37109	0.058594	1.80511	0.058594	0.128484
0.059082	2.37132	0.059082	1.80509	0.059082	0.127847
0.05957	2.37085	0.05957	1.80513	0.05957	0.127765
0.060059	2.37093	0.060059	1.80525	0.060059	0.127648
0.060547	2.37087	0.060547	1.80483	0.060547	0.127852
0.061035	2.37089	0.061035	1.80491	0.061035	0.127961
0.061523	2.3712	0.061523	1.80522	0.061523	0.128529
0.062012	2.37096	0.062012	1.80518	0.062012	0.126859
0.0625	2.37115	0.0625	1.80489	0.0625	0.127549
0.062988	2.37095	0.062988	1.80618	0.062988	0.127996
0.063477	2.37097	0.063477	1.80552	0.063477	0.127596
0.063965	2.3708	0.063965	1.80516	0.063965	0.126675
0.064453	2.37096	0.064453	1.80469	0.064453	0.127201
0.064941	2.37126	0.064941	1.80476	0.064941	0.128648
0.06543	2.37123	0.06543	1.80522	0.06543	0.128353
0.065918	2.37107	0.065918	1.80526	0.065918	0.127767
0.066406	2.3712	0.066406	1.80502	0.066406	0.127531
0.066895	2.37123	0.066895	1.80462	0.066895	0.127797
0.067383	2.37142	0.067383	1.80519	0.067383	0.127442
0.067871	2.37183	0.067871	1.80486	0.067871	0.128688
0.068359	2.37162	0.068359	1.80538	0.068359	0.128055
0.068848	2.37154	0.068848	1.80519	0.068848	0.127621
0.069336	2.37135	0.069336	1.80533	0.069336	0.127651
0.069824	2.37169	0.069824	1.80468	0.069824	0.127735
0.070312	2.37147	0.070312	1.80414	0.070312	0.127941
0.070801	2.37193	0.070801	1.80475	0.070801	0.128003
0.071289	2.37134	0.071289	1.80539	0.071289	0.127467
0.071777	2.3714	0.071777	1.80497	0.071777	0.12772
0.072266	2.37149	0.072266	1.80491	0.072266	0.127579
0.072754	2.37134	0.072754	1.80494	0.072754	0.128204
0.073242	2.3712	0.073242	1.80443	0.073242	0.128132
0.07373	2.37118	0.07373	1.80528	0.07373	0.127008
0.074219	2.37129	0.074219	1.80465	0.074219	0.128187
0.074707	2.37133	0.074707	1.80429	0.074707	0.127551
0.075195	2.37101	0.075195	1.80501	0.075195	0.127943
0.075684	2.37134	0.075684	1.80445	0.075684	0.12768
0.076172	2.37086	0.076172	1.80461	0.076172	0.128164
0.07666	2.37114	0.07666	1.80495	0.07666	0.127462
0.077148	2.37111	0.077148	1.80535	0.077148	0.127397
0.077637	2.37102	0.077637	1.80505	0.077637	0.127286
0.078125	2.371	0.078125	1.80513	0.078125	0.127961
0.078613	2.37073	0.078613	1.80491	0.078613	0.126961
0.079102	2.37101	0.079102	1.80455	0.079102	0.127172
