0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:24:36 2018,22927116,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,14,1192,0,58,24,0.378284,0.220267,-10.3142,-0.134092,-0.122386,-0.00957802,-34.3975,39.7172,42.7664,-2.09996,-46.6064
Mon Feb  5 12:24:36 2018,22937118,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,16,1194,0,16,24,0.220267,0.172383,-10.3094,-0.12345,-0.12345,-0.0180918,-34.3975,39.7172,42.7664,-1.2238,-46.6768
Mon Feb  5 12:24:36 2018,22947119,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,16,1194,0,16,24,0.181959,0.124498,-10.3717,-0.102166,-0.12345,-0.0255414,-34.3975,39.7172,42.7664,-1.00501,-46.7475
Mon Feb  5 12:24:36 2018,22957120,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1200,0,58,24,0.282516,0.0909797,-10.5201,-0.0744957,-0.109615,-0.0234129,-34.3975,39.7172,42.7664,-1.53824,-46.8143
Mon Feb  5 12:24:36 2018,22967121,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1200,0,58,24,0.325611,-0.201113,-10.4866,-0.0862022,-0.102166,-0.0212845,-34.3975,39.7172,42.7664,-1.77815,-46.875
Mon Feb  5 12:24:36 2018,22977122,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,14,1198,0,58,62,0.363919,0,-10.2759,-0.094716,-0.0883306,-0.00744957,-34.3975,39.7172,42.7664,-2.02827,-46.9295
Mon Feb  5 12:24:36 2018,22987123,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,14,1198,0,58,62,0.392649,0.0766145,-10.2999,-0.0904591,-0.0851379,-0.00957802,-34.3975,39.7172,42.7664,-2.1831,-46.9792
Mon Feb  5 12:24:36 2018,22997124,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,18,1194,0,16,24,0.407014,-0.0957681,-10.2424,-0.0830095,-0.0925875,-0.019156,-34.3975,39.7172,42.7664,-2.27553,-47.0301
Mon Feb  5 12:24:36 2018,23007125,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,18,1194,0,16,24,0.325611,-0.11971,-10.1849,-0.0776884,-0.094716,-0.019156,-34.3975,39.7172,42.7664,-1.83099,-47.0838
Mon Feb  5 12:24:36 2018,23017126,758.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1192,0,16,24,0.35913,-0.0574608,-10.2855,-0.0627892,-0.100037,-0.0170276,-34.3975,39.7172,42.7664,-1.99971,-47.1396
Mon Feb  5 12:24:36 2018,23027127,758.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1192,0,16,24,0.325611,-0.0430956,-10.3094,-0.0830095,-0.104294,-0.00638535,-34.3975,39.7172,42.7664,-1.809,-47.1981
Mon Feb  5 12:24:36 2018,23037128,758.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1202,0,58,62,0.21069,0.263362,-10.3813,-0.094716,-0.112808,0.00638535,-34.3975,39.7172,42.7664,-1.1623,-47.2603
Mon Feb  5 12:24:36 2018,23047129,758.7,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1202,0,58,62,0.373495,0.407014,-10.75,-0.080881,-0.121322,0,-34.3975,39.7172,42.7664,-1.98845,-47.3274
Mon Feb  5 12:24:36 2018,23057130,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1198,0,16,62,0.378284,0.110133,-11.0995,-0.052147,-0.150056,0.00106422,-34.3975,39.7172,42.7664,-1.95185,-47.4051
Mon Feb  5 12:24:36 2018,23067131,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4854,14,1198,0,16,62,0.378284,-0.105345,-11.3054,-0.0510828,-0.197946,0.0106422,-33.0146,39.7172,42.7664,-1.91634,-47.5048
Mon Feb  5 12:24:36 2018,23077132,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1198,0,58,24,0.426168,0.11971,-11.2527,-0.0478901,-0.259671,0.0159634,-33.0146,39.0234,43.7648,-2.16877,-47.6359
Mon Feb  5 12:24:36 2018,23087133,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1198,0,58,24,0.416591,0.124498,-11.224,-0.032991,-0.319267,0.0127707,-33.0146,39.0234,43.7648,-2.12549,-47.8018
Mon Feb  5 12:24:36 2018,23097134,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1206,0,58,64,0.316035,0.0526724,-11.1618,-0.0170276,-0.375671,0.0042569,-33.0146,39.0234,43.7648,-1.62182,-48.0009
Mon Feb  5 12:24:36 2018,23107145,759.639,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1206,0,58,64,0.378284,0.0909797,-11.1043,0.00106422,-0.43846,0,-33.0146,39.0234,43.7648,-1.95104,-48.2341
Mon Feb  5 12:24:36 2018,23117146,759.283,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1206,0,58,24,0.42138,0.21069,-10.9654,0.0223487,-0.4938,0,-33.0146,39.0234,43.7648,-2.20027,-48.5012
Mon Feb  5 12:24:36 2018,23127151,759.283,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1206,0,58,24,0.287304,0.196325,-10.7548,0.0489543,-0.536369,-0.00638535,-33.0146,39.0234,43.7648,-1.52999,-48.7963
Mon Feb  5 12:24:36 2018,23137152,759.283,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1204,0,58,24,0.11971,0.306458,-10.5967,0.071303,-0.557654,-0.00744957,-33.0146,39.0234,43.7648,-0.646966,-49.1097
Mon Feb  5 12:24:36 2018,23147154,759.283,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1204,0,58,24,0.0766145,0.196325,-10.5536,0.10323,-0.580002,-0.0117065,-33.0146,39.0234,43.7648,-0.415861,-49.4356
Mon Feb  5 12:24:36 2018,23157155,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1210,0,16,62,0.153229,0.129287,-10.7164,0.119193,-0.590644,-0.0106422,-33.0146,39.0234,43.7648,-0.819127,-49.771
Mon Feb  5 12:24:36 2018,23167159,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1210,0,16,62,0.134075,0.148441,-10.8793,0.141542,-0.602351,-0.0106422,-33.0146,39.0234,43.7648,-0.706008,-50.1128
Mon Feb  5 12:24:36 2018,23177160,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1208,0,58,24,0.00957681,0.105345,-10.8649,0.156441,-0.593837,-0.0106422,-33.0146,39.0234,43.7648,-0.0505007,-50.4554
Mon Feb  5 12:24:36 2018,23187172,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1208,0,58,24,-0.158017,0.205901,-10.9032,0.189432,-0.585323,-0.0159634,-33.0146,39.0234,43.7648,0.830167,-50.7933
Mon Feb  5 12:24:36 2018,23197173,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1208,0,16,62,-0.301669,0.186748,-10.6015,0.210716,-0.556589,-0.0180918,-33.0146,39.0234,43.7648,1.62968,-51.1204
Mon Feb  5 12:24:36 2018,23207174,759.917,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1208,0,16,62,-0.325611,0.047884,-10.635,0.232001,-0.526791,-0.0138349,-33.0146,39.0234,43.7648,1.75365,-51.4307
Mon Feb  5 12:24:36 2018,23217175,761.073,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1206,0,16,24,-0.368707,-0.047884,-10.386,0.253285,-0.507635,-0.0042569,-33.0146,39.0234,43.7648,2.03314,-51.7271
Mon Feb  5 12:24:36 2018,23227180,761.073,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1206,0,16,24,-0.292093,-0.114922,-10.3094,0.270313,-0.496993,0.00106422,-33.0146,39.0234,43.7648,1.6228,-52.0149
Mon Feb  5 12:24:36 2018,23237181,761.073,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1202,0,16,62,-0.292093,-0.0622492,-10.5872,0.289469,-0.500185,0.00532112,-33.0146,39.0234,43.7648,1.58032,-52.3006
Mon Feb  5 12:24:36 2018,23247188,761.073,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1202,0,16,62,-0.296881,-0.129287,-10.5728,0.299047,-0.507635,0.0117065,-33.0146,39.0234,43.7648,1.60831,-52.5893
Mon Feb  5 12:24:36 2018,23257190,761.073,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,24,-0.349553,-0.268151,-10.4004,0.306497,-0.532112,0.019156,-33.0146,39.0234,43.7648,1.92432,-52.8872
Mon Feb  5 12:24:36 2018,23267191,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,24,-0.3304,-0.21069,-10.3525,0.313946,-0.539562,0.0255414,-33.0146,39.0234,43.7648,1.82759,-53.1942
Mon Feb  5 12:24:36 2018,23277193,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1202,0,16,62,-0.426168,-0.11971,-10.2041,0.309689,-0.539562,0.0223487,-33.0146,39.0234,43.7648,2.39137,-53.5033
Mon Feb  5 12:24:36 2018,23287194,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1202,0,16,62,-0.416591,-0.21069,-10.2903,0.319267,-0.545947,0.0223487,-33.0146,39.0234,43.7648,2.31781,-53.8143
Mon Feb  5 12:24:36 2018,23297195,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1200,0,58,24,-0.3304,-0.296881,-10.1658,0.321396,-0.553397,0.0117065,-33.0146,39.0234,43.7648,1.86073,-54.1292
Mon Feb  5 12:24:36 2018,23307196,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1200,0,58,24,-0.335188,-0.430956,-10.0413,0.318203,-0.570424,0.0170276,-33.0146,39.0234,43.7648,1.91012,-54.4512
Mon Feb  5 12:24:36 2018,23317211,760.091,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,16,60,-0.493206,-0.296881,-9.7444,0.308625,-0.564039,0.0234129,-27.1377,36.5953,47.093,2.89617,-54.7762
Mon Feb  5 12:24:36 2018,23327212,759.873,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,16,60,-1.10133,-0.512359,-10.2232,0.330974,-0.470387,0.0266056,-27.1377,36.5953,47.093,6.14102,-55.0725
Mon Feb  5 12:24:36 2018,23337214,759.873,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,62,-0.59855,-0.292093,-9.79707,0.327781,-0.531048,0.00744957,-27.1377,36.5953,47.093,3.49458,-55.3594
Mon Feb  5 12:24:36 2018,23347215,759.873,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,60,62,-1.5275,-0.703895,-10.2615,0.300111,-0.452295,0.0234129,-27.1377,36.5953,47.093,8.44713,-55.6411
Mon Feb  5 12:24:36 2018,23357216,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1210,0,58,24,-0.905008,-0.890643,-10.2807,0.271377,-0.434204,0.0436332,-27.1377,36.5953,47.093,5.01209,-55.8951
Mon Feb  5 12:24:36 2018,23367220,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1210,0,58,24,-1.06781,-0.847547,-9.42358,0.251157,-0.442717,0.0510828,-27.1377,36.5953,47.093,6.43901,-56.1463
Mon Feb  5 12:24:36 2018,23377221,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1202,0,58,62,-0.80924,-0.976834,-9.95509,0.232001,-0.440589,0.0553397,-27.1377,36.5953,47.093,4.62519,-56.3993
Mon Feb  5 12:24:36 2018,23387224,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1202,0,58,62,-0.986411,-0.962469,-10.1514,0.210716,-0.455488,0.0659819,-27.1377,36.5953,47.093,5.52537,-56.6561
Mon Feb  5 12:24:36 2018,23397225,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1208,0,16,60,-1.0726,-0.814029,-10.0269,0.185175,-0.448038,0.0883306,-27.1377,36.5953,47.093,6.08597,-56.9149
Mon Feb  5 12:24:36 2018,23407233,759.509,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1208,0,16,60,-1.1971,-0.718261,-10.0987,0.164955,-0.442717,0.107487,-27.1377,36.5953,47.093,6.74339,-57.1701
Mon Feb  5 12:24:36 2018,23417234,760.334,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,16,26,-1.30723,-0.718261,-10.0796,0.1309,-0.449103,0.112808,-27.1377,36.5953,47.093,7.37103,-57.4256
Mon Feb  5 12:24:36 2018,23427235,760.334,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,16,26,-1.30723,-0.775721,-10.1083,0.0957802,-0.45336,0.119193,-27.1377,36.5953,47.093,7.34737,-57.6841
Mon Feb  5 12:24:36 2018,23437236,760.334,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,62,-1.56581,-0.991199,-10.3286,0.0723673,-0.451231,0.113872,-27.1377,36.5953,47.093,8.58154,-57.9432
Mon Feb  5 12:24:36 2018,23447243,760.334,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,62,-1.53229,-0.905008,-10.2615,0.019156,-0.461873,0.121322,-27.1377,36.5953,47.093,8.46049,-58.2048
Mon Feb  5 12:24:36 2018,23457252,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1204,0,60,60,-1.72383,-0.718261,-10.3621,-0.0138349,-0.477837,0.121322,-27.1377,36.5953,47.093,9.42294,-58.474
Mon Feb  5 12:24:36 2018,23467256,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1204,0,60,60,-1.56581,-0.641646,-10.3717,-0.052147,-0.4938,0.110679,-27.1377,36.5953,47.093,8.56895,-58.7524
Mon Feb  5 12:24:36 2018,23477257,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1204,0,16,26,-1.58975,-0.679953,-10.3813,-0.0830095,-0.511892,0.0979086,-27.1377,36.5953,47.093,8.68811,-59.0405
Mon Feb  5 12:24:36 2018,23487286,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1204,0,16,26,-1.55144,-0.675165,-10.2759,-0.114936,-0.531048,0.0904591,-27.1377,36.5953,47.093,8.56739,-59.3393
Mon Feb  5 12:24:36 2018,23497287,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1208,0,60,60,-1.5706,-0.684742,-10.3621,-0.146863,-0.543819,0.0830095,-27.1377,36.5953,47.093,8.60031,-59.6472
Mon Feb  5 12:24:36 2018,23507293,759.795,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,14,1208,0,60,60,-1.70467,-0.56982,-10.4291,-0.187303,-0.559782,0.080881,-27.1377,36.5953,47.093,9.26948,-59.9634
Mon Feb  5 12:24:36 2018,23517294,760.404,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,60,60,-1.81959,-0.555455,-10.3477,-0.209652,-0.580002,0.071303,-27.1377,36.5953,47.093,9.95914,-60.2899
Mon Feb  5 12:24:36 2018,23527297,760.404,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,60,60,-1.66636,-0.469264,-10.3238,-0.235194,-0.602351,0.0691746,-27.1377,36.5953,47.093,9.15973,-60.6286
Mon Feb  5 12:24:36 2018,23537298,760.404,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1202,0,16,24,-1.87705,-0.560243,-10.252,-0.247964,-0.607672,0.0659819,-27.1377,36.5953,47.093,10.3604,-60.9753
Mon Feb  5 12:24:36 2018,23547307,760.404,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1202,0,16,24,-2.03028,-0.42138,-10.0461,-0.259671,-0.616186,0.061725,-27.1377,36.5953,47.093,11.4157,-61.3259
Mon Feb  5 12:24:36 2018,23557308,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,58,60,-2.03028,-0.339977,-10.0556,-0.263928,-0.619379,0.0542754,-27.1377,36.5953,47.093,11.4085,-61.6798
Mon Feb  5 12:24:36 2018,23567309,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,58,60,-2.00155,-0.296881,-9.8689,-0.276698,-0.614057,0.0542754,-27.1377,36.5953,47.093,11.4598,-62.0332
Mon Feb  5 12:24:36 2018,23577310,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1204,0,16,60,-2.26491,-0.45011,-10.0892,-0.270313,-0.626828,0.0542754,-27.1377,36.5953,47.093,12.6404,-62.3887
Mon Feb  5 12:24:36 2018,23587311,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1204,0,16,60,-2.3128,-0.153229,-10.0221,-0.279891,-0.625764,0.0670461,-27.1377,36.5953,47.093,12.9931,-62.7475
Mon Feb  5 12:24:36 2018,23597312,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,62,-2.43251,-0.129287,-10.319,-0.276698,-0.641727,0.0627892,-27.1377,36.5953,47.093,13.2632,-63.1106
Mon Feb  5 12:24:36 2018,23607313,759.882,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1202,0,60,62,-2.37984,-0.00957681,-10.2711,-0.271377,-0.653434,0.0542754,-27.1377,36.5953,47.093,13.0453,-63.4817
Mon Feb  5 12:24:36 2018,23617314,761.047,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,16,24,-2.32716,-0.138864,-9.98382,-0.262863,-0.655562,0.052147,-27.1377,36.5953,47.093,13.1198,-63.8567
Mon Feb  5 12:24:36 2018,23627315,761.047,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,16,24,-2.32238,-0.0287304,-9.95988,-0.264992,-0.663012,0.0415047,-27.1377,36.5953,47.093,13.1253,-64.2344
Mon Feb  5 12:24:36 2018,23637316,761.047,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,58,24,-2.29365,0.0191536,-9.72046,-0.257542,-0.668333,0.0351194,-27.1377,36.5953,47.093,13.2767,-64.6158
Mon Feb  5 12:24:36 2018,23647330,761.047,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,58,24,-2.49476,-0.047884,-9.7444,-0.242643,-0.670461,0.0340552,-27.1377,36.5953,47.093,14.3602,-64.9993
Mon Feb  5 12:24:36 2018,23657331,760.934,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,58,62,-2.48518,-0.047884,-9.84017,-0.240515,-0.664076,0.0383121,-27.1377,36.5953,47.093,14.1738,-65.3817
Mon Feb  5 12:24:36 2018,23667332,760.934,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1202,0,58,62,-2.4756,-0.0766145,-9.90242,-0.214973,-0.681104,0.0340552,-27.1377,36.5953,47.093,14.0358,-65.767
Mon Feb  5 12:24:36 2018,23677333,760.934,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,8,1212,0,16,60,-2.79164,0.047884,-9.76355,-0.19901,-0.664076,0.0383121,-27.1377,36.5953,47.093,15.9563,-66.1524
Mon Feb  5 12:24:36 2018,23687334,760.934,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,8,1212,0,16,60,-2.9305,0.134075,-9.85932,-0.185175,-0.648113,0.0436332,-27.1377,36.5953,47.093,16.5522,-66.5283
Mon Feb  5 12:24:36 2018,23697335,760.934,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1206,0,16,60,-2.83952,0.167594,-9.73482,-0.161762,-0.660883,0.0500185,-14.8652,37.1156,49.5891,16.259,-66.9033
Mon Feb  5 12:24:36 2018,23707336,759.031,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1206,0,16,60,-2.91135,0.0526724,-9.67736,-0.134092,-0.659819,0.0553397,-14.8652,37.1156,49.5891,16.7432,-67.2817
Mon Feb  5 12:24:36 2018,23717338,759.031,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1210,0,60,60,-2.86825,0.00957681,-9.81623,-0.114936,-0.656626,0.0595966,-14.8652,37.1156,49.5891,16.2881,-67.6588
Mon Feb  5 12:24:36 2018,23727339,759.031,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1210,0,60,60,-2.98318,-0.0430956,-9.68215,-0.0979086,-0.663012,0.0574681,-14.8652,37.1156,49.5891,17.1245,-68.0368
Mon Feb  5 12:24:36 2018,23737343,759.031,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1202,0,16,58,-2.99754,0.0526724,-9.56244,-0.0681104,-0.66514,0.0574681,-14.8652,37.1156,49.5891,17.4044,-68.4173
Mon Feb  5 12:24:36 2018,23747344,759.031,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1202,0,16,58,-3.19865,0.129287,-9.71567,-0.042569,-0.670461,0.0436332,-14.8652,37.1156,49.5891,18.2214,-68.7999
Mon Feb  5 12:24:36 2018,23757346,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1206,0,60,24,-3.37104,0.114922,-9.65342,-0.0180918,-0.656626,0.0415047,-14.8652,37.1156,49.5891,19.2483,-69.1801
Mon Feb  5 12:24:36 2018,23767366,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4926,12,1206,0,60,24,-3.32315,0.268151,-9.30866,0.0117065,-0.658755,0.0351194,-14.8652,37.1156,49.5891,19.6388,-69.557
Mon Feb  5 12:24:36 2018,23777367,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,8,1202,0,16,60,-3.43807,0.196325,-9.51935,0.0393763,-0.638535,0.0276698,-14.8652,37.1156,49.5891,19.8542,-69.9286
Mon Feb  5 12:24:36 2018,23787374,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,8,1202,0,16,60,-3.37582,0.172383,-9.50977,0.0670461,-0.645984,0.0170276,-14.8652,37.1156,49.5891,19.5411,-70.2966
Mon Feb  5 12:24:36 2018,23797375,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1204,0,16,60,-3.51948,0.0670376,-9.63906,0.0840737,-0.641727,0.00957802,-14.8652,37.1156,49.5891,20.058,-70.6655
Mon Feb  5 12:24:36 2018,23807376,759.587,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1204,0,16,60,-3.35667,0.0909797,-9.65342,0.107487,-0.649177,0.00532112,-14.8652,37.1156,49.5891,19.1727,-71.0353
Mon Feb  5 12:24:36 2018,23817377,761.107,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,8,1200,0,16,58,-3.41892,0.105345,-9.56723,0.1309,-0.648113,-0.00106422,-14.8652,37.1156,49.5891,19.6636,-71.407
Mon Feb  5 12:24:36 2018,23827378,761.107,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,8,1200,0,16,58,-3.47159,0.0957681,-9.25598,0.15112,-0.643856,-0.0042569,-14.8652,37.1156,49.5891,20.5583,-71.7771
Mon Feb  5 12:24:36 2018,23837379,761.107,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,8,1210,0,16,58,-3.43329,0.0287304,-9.39006,0.169212,-0.642791,-0.0127707,-14.8652,37.1156,49.5891,20.0838,-72.1457
Mon Feb  5 12:24:36 2018,23847380,761.107,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,8,1210,0,16,58,-3.56736,0.129287,-9.2895,0.184111,-0.63747,-0.0117065,-14.8652,37.1156,49.5891,21.006,-72.5124
