today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:05:44 2018,8845490,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4820,18,1196,0,16,62,5.39174,-0.181959,-8.71011,-0.0244772,0.0180918,0.00212845,-49.7812,42.6656,18.3047,-31.7528,3.17591,
Mon Feb  5 12:05:44 2018,8855491,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,20,1202,0,62,62,5.37259,-0.153229,-8.64786,-0.00851379,0.0127707,0.00957802,-49.7812,42.6656,18.3047,-31.8471,3.16646,
Mon Feb  5 12:05:44 2018,8865492,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,20,1202,0,62,62,5.23851,-0.272939,-8.68616,0,0.00744957,0.00319267,-50.2998,44.2266,17.8055,-31.0811,3.16402,
Mon Feb  5 12:05:44 2018,8875493,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1196,0,62,24,5.27682,-0.114922,-8.90643,0.00851379,0.0042569,0.00319267,-50.2998,44.2266,17.8055,-30.6435,3.16646,
Mon Feb  5 12:05:44 2018,8885494,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1196,0,62,24,5.26724,-0.11971,-8.90164,0.0170276,-0.00532112,-0,-50.2998,44.2266,17.8055,-30.6112,3.17378,
Mon Feb  5 12:05:44 2018,8895495,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,14,1204,0,16,62,5.20978,-0.220267,-8.77236,0.032991,-0.00532112,-0,-50.2998,44.2266,17.8055,-30.6976,3.18811,
Mon Feb  5 12:05:44 2018,8905496,758.779,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,14,1204,0,16,62,5.17148,-0.335188,-8.73884,0.0404405,-0.00106422,-0.00212845,-50.2998,44.2266,17.8055,-30.5978,3.20914,
Mon Feb  5 12:05:44 2018,8915497,758.779,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,12,1196,0,16,60,5.36301,-0.306458,-8.8346,0.042569,0.00744957,-0.00212845,-50.2998,44.2266,17.8055,-31.2444,3.23292,
Mon Feb  5 12:05:44 2018,8925498,758.779,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,12,1196,0,16,60,5.3678,-0.201113,-8.85376,0.0393763,0.0180918,-0,-50.2998,44.2266,17.8055,-31.2208,3.2564,
Mon Feb  5 12:05:44 2018,8935499,758.779,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1202,0,16,60,5.33907,-0.234632,-8.78193,0.0383121,0.0287341,-0.00212845,-50.2998,44.2266,17.8055,-31.2889,3.27866,
Mon Feb  5 12:05:44 2018,8945500,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1202,0,16,60,5.27682,-0.129287,-8.7532,0.0372479,0.0308625,-0.00532112,-50.2998,44.2266,17.8055,-31.0807,3.3003,
Mon Feb  5 12:05:44 2018,8955501,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,16,60,5.20021,-0.234632,-8.87291,0.0340552,0.032991,-0.00744957,-50.2998,44.2266,17.8055,-30.3648,3.32073,
Mon Feb  5 12:05:44 2018,8965502,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,16,60,5.33428,-0.306458,-8.71968,0.0287341,0.0351194,-0.00957802,-50.2998,44.2266,17.8055,-31.4405,3.33872,
Mon Feb  5 12:05:44 2018,8975503,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1206,0,16,60,5.34386,-0.268151,-8.78193,0.0234129,0.0319267,-0.0117065,-50.2998,44.2266,17.8055,-31.3089,3.35366,
Mon Feb  5 12:05:44 2018,8985504,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1206,0,16,60,5.34865,-0.234632,-8.90643,0.0170276,0.0308625,-0.0106422,-49.9541,43.1859,17.8055,-30.9776,3.36524,
Mon Feb  5 12:05:44 2018,8995505,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,66,26,5.30076,-0.3304,-8.74841,0.00744957,0.0308625,-0.0042569,-49.9541,43.1859,17.8055,-31.1941,3.37225,
Mon Feb  5 12:05:44 2018,9005506,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,66,26,5.36301,-0.248997,-8.84418,-0.00532112,0.0308625,-0.00212845,-49.9541,43.1859,17.8055,-31.2221,3.37286,
Mon Feb  5 12:05:44 2018,9015507,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,8,1200,0,62,62,5.30555,-0.244209,-8.87291,-0.00851379,0.0372479,0.00212845,-49.9541,43.1859,17.8055,-30.8677,3.3689,
Mon Feb  5 12:05:44 2018,9025508,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,8,1200,0,62,62,5.39174,-0.196325,-8.79151,-0.00957802,0.042569,-0.00106422,-49.9541,43.1859,17.8055,-31.514,3.36372,
Mon Feb  5 12:05:44 2018,9035509,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,58,5.30555,-0.225055,-8.70053,-0.0170276,0.0436332,0.00106422,-49.9541,43.1859,17.8055,-31.3662,3.35609,
Mon Feb  5 12:05:44 2018,9045510,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,58,5.31034,-0.23942,-8.69574,-0.0223487,0.0500185,0.00532112,-49.9541,43.1859,17.8055,-31.402,3.34481,
Mon Feb  5 12:05:44 2018,9055511,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1200,0,16,60,5.31513,-0.181959,-8.74841,-0.0297983,0.0468259,0.00744957,-49.9541,43.1859,17.8055,-31.2754,3.32988,
Mon Feb  5 12:05:44 2018,9065512,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,12,1200,0,16,60,5.31992,-0.138864,-8.87291,-0.0436332,0.0500185,0.0127707,-49.9541,43.1859,17.8055,-30.9425,3.30884,
Mon Feb  5 12:05:44 2018,9075513,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,26,5.37259,-0.172383,-8.74362,-0.0361836,0.0393763,0.0042569,-49.9541,43.1859,17.8055,-31.564,3.28597,
Mon Feb  5 12:05:44 2018,9085514,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,26,5.45399,-0.248997,-8.69095,-0.0415047,0.042569,0.00957802,-49.9541,43.1859,17.8055,-32.0997,3.26372,
Mon Feb  5 12:05:44 2018,9095515,759.291,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1202,0,62,62,5.45878,-0.248997,-8.50899,-0.0489543,0.0383121,0.0106422,-49.9541,43.1859,17.8055,-32.6703,3.2378,
Mon Feb  5 12:05:44 2018,9105516,757.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1202,0,62,62,5.45399,-0.100556,-8.56645,-0.0468259,0.0297983,0.0117065,-49.9541,43.1859,17.8055,-32.4818,3.21036,
Mon Feb  5 12:05:44 2018,9115517,757.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,60,24,5.43963,-0.167594,-8.66701,-0.0393763,0.0255414,0.0159634,-49.9541,43.1859,17.8055,-32.1086,3.18567,
Mon Feb  5 12:05:44 2018,9125518,757.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,60,24,5.46357,-0.138864,-8.59997,-0.0383121,0.0223487,0.0117065,-49.9541,43.1859,17.8055,-32.4244,3.16341,
Mon Feb  5 12:05:44 2018,9135519,757.519,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,60,24,5.4923,-0.153229,-8.45153,-0.032991,0.019156,0.0159634,-49.9541,43.1859,17.8055,-33.0139,3.14299,
Mon Feb  5 12:05:44 2018,9145520,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,60,24,5.52103,-0.162806,-8.57124,-0.0308625,0.0148991,0.00957802,-49.9541,43.1859,17.8055,-32.7823,3.12469,
Mon Feb  5 12:05:44 2018,9155521,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1210,0,60,24,5.48272,-0.191536,-8.62391,-0.0180918,0.0106422,0.00957802,-49.9541,43.1859,17.8055,-32.4401,3.11067,
Mon Feb  5 12:05:44 2018,9165522,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1210,0,16,60,5.4492,-0.143652,-8.64307,-0.0138349,0.0106422,0.00744957,-49.9541,43.1859,17.8055,-32.2267,3.10152,
Mon Feb  5 12:05:44 2018,9175523,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1206,0,60,24,5.52582,-0.191536,-8.59518,-0.0042569,0.00638535,0.0042569,-49.9541,43.1859,17.8055,-32.7304,3.09634,
Mon Feb  5 12:05:44 2018,9185524,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1206,0,60,24,5.43963,-0.172383,-8.65743,0.00532112,-0.00106422,0.00638535,-49.9541,43.1859,17.8055,-32.1368,3.09664,
Mon Feb  5 12:05:44 2018,9195525,759.352,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,5.42047,-0.148441,-8.69574,0.019156,-0.00106422,0.00212845,-49.9541,43.1859,17.8055,-31.9335,3.10366,
Mon Feb  5 12:05:44 2018,9205526,759.674,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,5.46836,-0.0430956,-8.71011,0.0159634,-0.00638535,-0,-49.9541,43.1859,17.8055,-32.121,3.11372,
Mon Feb  5 12:05:44 2018,9215527,759.674,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1204,0,62,24,5.45878,-0.0574608,-8.56645,0.0287341,-0.00638535,0.00212845,-49.9541,43.1859,17.8055,-32.5058,3.12652,
Mon Feb  5 12:05:44 2018,9225528,759.674,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1204,0,62,24,5.47793,-0.181959,-8.56167,0.0266056,-0.0117065,0.0042569,-49.9541,43.1859,17.8055,-32.6061,3.14238,
Mon Feb  5 12:05:44 2018,9235529,759.674,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,60,24,5.39653,-0.153229,-8.80109,0.0244772,-0.0138349,0.0042569,-48.917,44.9203,17.8055,-31.5114,3.15701,
Mon Feb  5 12:05:44 2018,9245530,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,60,24,5.38695,-0.153229,-8.66701,0.0297983,-0.0138349,0.00106422,-48.917,44.9203,17.8055,-31.8589,3.17256,
Mon Feb  5 12:05:44 2018,9255531,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1204,0,16,24,5.43963,-0.191536,-8.91601,0.0266056,-0.0117065,0.00638535,-48.917,44.9203,17.8055,-31.3814,3.18872,
Mon Feb  5 12:05:44 2018,9265532,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1204,0,16,24,5.45399,-0.191536,-8.6718,0.0234129,-0.0159634,0.00744957,-48.917,44.9203,17.8055,-32.1609,3.20305,
Mon Feb  5 12:05:44 2018,9275533,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,58,24,5.34386,-0.268151,-8.77236,0.0234129,-0.0127707,0.00638535,-48.917,44.9203,17.8055,-31.3366,3.21646,
Mon Feb  5 12:05:44 2018,9285534,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,58,24,5.4109,-0.244209,-8.71968,0.0138349,-0.0106422,0.0117065,-48.917,44.9203,17.8055,-31.8111,3.22713,
Mon Feb  5 12:05:44 2018,9295535,759.604,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1212,0,16,24,5.53539,-0.263362,-8.69095,0.0106422,-0.0117065,0.00532112,-48.917,44.9203,17.8055,-32.4817,3.23414,
Mon Feb  5 12:05:44 2018,9305536,759.387,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1212,0,16,24,5.43005,-0.191536,-8.8346,0.00744957,-0.00957802,0.00532112,-48.917,44.9203,17.8055,-31.5703,3.23933,
Mon Feb  5 12:05:44 2018,9315537,759.387,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1206,0,60,24,5.36301,-0.148441,-8.6718,0.00319267,-0.00957802,0.00851379,-48.917,44.9203,17.8055,-31.7307,3.24238,
Mon Feb  5 12:05:44 2018,9325538,759.387,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1206,0,60,24,5.3678,-0.0909797,-8.60955,0.0042569,-0.00638535,0.00638535,-48.917,44.9203,17.8055,-31.9409,3.24451,
Mon Feb  5 12:05:44 2018,9335539,759.387,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1206,0,16,24,5.26724,-0.21069,-8.74841,0.00532112,-0.0117065,0.00851379,-48.917,44.9203,17.8055,-31.044,3.24725,
Mon Feb  5 12:05:44 2018,9345540,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1206,0,16,24,5.36301,-0.258574,-8.74841,-0.00212845,-0.0117065,0.0148991,-48.917,44.9203,17.8055,-31.4983,3.24817,
Mon Feb  5 12:05:44 2018,9355541,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1206,0,16,24,5.47315,-0.138864,-8.74362,-0.00212845,-0.0117065,0.0127707,-48.917,44.9203,17.8055,-32.0416,3.24695,
Mon Feb  5 12:05:44 2018,9365542,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1210,0,58,24,5.42526,-0.181959,-8.81545,0.00532112,-0.0106422,0.0117065,-51.5098,41.9719,17.6391,-31.6038,3.24786,
Mon Feb  5 12:05:44 2018,9375543,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,60,66,5.54497,-0.158017,-8.69095,0.00532112,-0.00851379,0.00851379,-51.5098,41.9719,17.6391,-32.5343,3.25091,
Mon Feb  5 12:05:44 2018,9385544,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,60,66,5.48751,-0.277727,-8.65743,0.00532112,-0.00638535,0.0106422,-51.5098,41.9719,17.6391,-32.3552,3.25396,
Mon Feb  5 12:05:44 2018,9395545,758.362,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,60,24,5.53061,-0.153229,-8.74362,0.0159634,-0.0148991,0.00851379,-51.5098,41.9719,17.6391,-32.3106,3.26006,
Mon Feb  5 12:05:44 2018,9405546,757.866,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,60,24,5.33428,-0.282516,-8.70053,0.00957802,-0.0148991,0.019156,-51.5098,41.9719,17.6391,-31.499,3.26738,
Mon Feb  5 12:05:44 2018,9415547,757.866,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,66,5.45399,-0.248997,-8.62391,0.0148991,-0.0170276,0.0159634,-51.5098,41.9719,17.6391,-32.2996,3.27439,
Mon Feb  5 12:05:44 2018,9425548,757.866,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1204,0,16,66,5.48272,-0.23942,-8.67659,0.0138349,-0.019156,0.0148991,-51.5098,41.9719,17.6391,-32.2789,3.28262,
Mon Feb  5 12:05:44 2018,9435549,757.866,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,24,5.53539,-0.282516,-8.51857,0.0117065,-0.0212845,0.0127707,-51.5098,41.9719,17.6391,-33.0016,3.28994,
Mon Feb  5 12:05:44 2018,9445550,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1204,0,16,24,5.35822,-0.296881,-8.60955,0,-0.0202203,0.0159634,-51.5098,41.9719,17.6391,-31.8811,3.29329,
Mon Feb  5 12:05:44 2018,9455551,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1204,0,16,64,5.47793,-0.21069,-8.7532,-0.00638535,-0.019156,0.0148991,-51.5098,41.9719,17.6391,-32.0317,3.29146,
Mon Feb  5 12:05:44 2018,9465552,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,12,1204,0,16,64,5.44441,-0.272939,-8.71968,-0.0117065,-0.0255414,0.0127707,-51.5098,41.9719,17.6391,-31.9673,3.28628,
Mon Feb  5 12:05:44 2018,9475553,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1206,0,60,26,5.60243,-0.244209,-8.65265,-0.0234129,-0.0234129,0.00744957,-51.5098,41.9719,17.6391,-32.9119,3.27622,
Mon Feb  5 12:05:44 2018,9485554,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1206,0,60,26,5.3678,-0.311246,-8.53772,-0.0404405,-0.0308625,0.00957802,-51.5098,41.9719,17.6391,-32.1411,3.25792,
Mon Feb  5 12:05:44 2018,9495555,758.787,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1212,0,60,24,5.40611,-0.105345,-8.65743,-0.0468259,-0.0297983,0.00638535,-51.5098,41.9719,17.6391,-31.9807,3.23292,
Mon Feb  5 12:05:44 2018,9505556,759.152,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1212,0,60,24,5.37738,-0.153229,-8.66701,-0.0564039,-0.0308625,0.00106422,-51.5098,41.9719,17.6391,-31.8132,3.20335,
Mon Feb  5 12:05:44 2018,9515557,759.152,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,8,1212,0,16,62,5.40611,-0.215478,-8.79151,-0.0702388,-0.0255414,0.00319267,-51.5098,41.9719,17.6391,-31.5807,3.16707,
Mon Feb  5 12:05:44 2018,9525558,759.152,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,8,1212,0,16,62,5.38695,-0.105345,-8.82024,-0.0670461,-0.0308625,0.00212845,-51.5098,41.9719,17.6391,-31.4126,3.12774,
Mon Feb  5 12:05:44 2018,9535559,759.152,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,14,1206,0,16,62,5.33907,-0.186748,-8.71968,-0.061725,-0.0244772,0.00851379,-51.5098,41.9719,17.6391,-31.4733,3.09085,
Mon Feb  5 12:05:44 2018,9545560,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,14,1206,0,16,62,5.4109,-0.172383,-8.8777,-0.0606608,-0.0159634,0.00957802,-51.5098,41.9719,17.6391,-31.3572,3.05579,
Mon Feb  5 12:05:44 2018,9555561,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,14,1206,0,16,62,5.39174,-0.0430956,-8.78672,-0.0532112,-0.019156,0.0138349,-51.5098,41.9719,17.6391,-31.534,3.02317,
Mon Feb  5 12:05:44 2018,9565562,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1208,0,16,62,5.35822,-0.134075,-8.7532,-0.0457616,-0.019156,0.00851379,-51.5098,41.9719,17.6391,-31.4697,2.99481,
Mon Feb  5 12:05:44 2018,9575563,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,62,24,5.39653,-0.047884,-8.73884,-0.0319267,-0.0117065,0.00638535,-51.5098,41.9719,17.6391,-31.6964,2.97256,
Mon Feb  5 12:05:44 2018,9585564,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,62,24,5.43005,-0.0383072,-8.64786,-0.0170276,-0.0159634,0.00319267,-51.5098,41.9719,17.6391,-32.1247,2.95853,
Mon Feb  5 12:05:44 2018,9595565,758.9,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1202,0,16,62,5.40611,-0.0622492,-8.53772,-0.00638535,-0.0106422,0.00319267,-51.5098,41.9719,17.6391,-32.3414,2.95183,
Mon Feb  5 12:05:44 2018,9605566,758.657,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1202,0,16,62,5.43005,-0.0574608,-8.71489,0.00212845,-0.00744957,0.00319267,-51.5098,41.9719,17.6391,-31.9255,2.95061,
Mon Feb  5 12:05:44 2018,9615567,758.657,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1210,0,62,24,5.40132,-0.0383072,-8.82503,0.0159634,-0.00319267,0.00212845,-51.5098,41.9719,17.6391,-31.4683,2.95579,
Mon Feb  5 12:05:44 2018,9625568,758.657,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1210,0,62,24,5.31992,-0.114922,-8.80587,0.0276698,0.00106422,0.00744957,-51.5098,41.9719,17.6391,-31.1354,2.96829,
Mon Feb  5 12:05:44 2018,9635569,758.657,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1206,0,60,24,5.31992,-0.105345,-8.94474,0.0404405,0.0042569,0.00744957,-51.5098,41.9719,17.6391,-30.7405,2.9878,
Mon Feb  5 12:05:44 2018,9645570,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1206,0,60,24,5.37738,-0.124498,-8.83939,0.0553397,0.00744957,0.0117065,-51.5098,41.9719,17.6391,-31.3114,3.01524,
Mon Feb  5 12:05:44 2018,9655571,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1206,0,60,24,5.43963,-0.21069,-8.80587,0.0510828,0.00957802,0.00851379,-51.5098,41.9719,17.6391,-31.6974,3.04573,
Mon Feb  5 12:05:44 2018,9665572,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1206,0,60,24,5.43484,-0.153229,-8.80587,0.0585323,0.0138349,0.0106422,-51.5098,41.9719,17.6391,-31.6783,3.07713,
Mon Feb  5 12:05:44 2018,9675573,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1210,0,60,64,5.3678,-0.181959,-8.89685,0.0564039,0.0127707,0.00957802,-51.5098,41.9719,17.6391,-31.0988,3.11006,
Mon Feb  5 12:05:44 2018,9685574,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1210,0,60,64,5.33428,-0.100556,-8.79151,0.0478901,0.00744957,0.00532112,-51.5098,41.9719,17.6391,-31.2458,3.13994,
Mon Feb  5 12:05:44 2018,9695575,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1208,0,16,62,5.48272,-0.258574,-8.70053,0.0510828,0.00957802,0.0042569,-51.5098,41.9719,17.6391,-32.2061,3.16829,
Mon Feb  5 12:05:44 2018,9705576,757.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1208,0,16,62,5.48272,-0.253785,-8.63349,0.0383121,0.00851379,0.00212845,-51.5098,41.9719,17.6391,-32.4065,3.1939,
Mon Feb  5 12:05:44 2018,9715577,757.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1210,0,60,24,5.39174,-0.201113,-8.63349,0.0287341,0.00851379,0.00532112,-51.5098,41.9719,17.6391,-31.9784,3.21311,
Mon Feb  5 12:05:44 2018,9725578,757.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1210,0,60,24,5.4492,-0.220267,-8.68616,0.0212845,0.0148991,0.00532112,-51.5098,41.9719,17.6391,-32.0935,3.22744,
Mon Feb  5 12:05:44 2018,9735579,757.832,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,16,1210,0,16,62,5.40132,-0.272939,-8.87291,0.019156,0.0159634,0.0042569,-51.3369,45.2672,18.4711,-31.3186,3.23902,
Mon Feb  5 12:05:44 2018,9745580,759.126,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,16,1210,0,16,62,5.37259,-0.349553,-8.7963,0.0138349,0.0180918,-0,-51.3369,45.2672,18.4711,-31.3956,3.24847,
Mon Feb  5 12:05:44 2018,9755581,759.126,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,16,1210,0,16,62,5.37259,-0.258574,-8.75799,0.00212845,0.0148991,0.00532112,-51.3369,45.2672,18.4711,-31.5159,3.25305,
