Var1,Var2,Var3
4.002,1.04310693576224,-5.21553467881118
4.004,1.04310693576224,-5.21553467881118
4.006,1.04310693576224,-5.21553467881118
4.008,1.04310693576224,-5.21553467881118
4.01,1.04310693576224,-5.21553467881118
4.012,1.04310693576224,-5.21553467881118
4.014,1.04310693576224,-5.21553467881118
4.016,1.04310693576224,-5.21553467881118
4.018,1.04310693576224,-5.21553467881118
4.02,1.04310693576224,-5.21553467881118
4.022,1.04310693576224,-5.21553467881118
4.024,1.04310693576224,-5.21553467881118
4.026,1.04310693576224,-5.21553467881118
4.028,1.04310693576224,-5.21553467881118
4.03,1.04310693576224,-5.21553467881118
4.032,1.04310693576224,-5.21553467881118
4.034,1.04310693576224,-5.21553467881118
4.036,1.04310693576224,-5.21553467881118
4.038,1.04310693576224,-5.21553467881118
4.04,1.04310693576224,-5.21553467881118
4.042,1.04310693576224,-5.21553467881118
4.044,1.04310693576224,-5.21553467881118
4.046,1.04310693576224,-5.21553467881118
4.048,1.04310693576224,-5.21553467881118
4.05,1.04310693576224,-5.21553467881118
4.052,1.04310693576224,-5.21553467881118
4.054,1.04310693576224,-5.21553467881118
4.056,1.04310693576224,-5.21553467881118
4.058,1.04310693576224,-5.21553467881118
4.06,1.04310693576224,-5.21553467881118
4.062,1.04310693576224,-5.21553467881118
4.064,1.04310693576224,-5.21553467881118
4.066,1.04310693576224,-5.21553467881118
4.068,1.04310693576224,-5.21553467881118
4.07,1.04310693576224,-5.21553467881118
4.072,1.04310693576224,-5.21553467881118
4.074,1.04617489733801,-5.23087448669004
4.076,1.04617489733801,-5.23087448669004
4.078,1.04617489733801,-5.23087448669004
4.08,1.04617489733801,-5.23087448669004
4.082,1.04617489733801,-5.23087448669004
4.084,1.04617489733801,-5.23087448669004
4.086,1.04617489733801,-5.23087448669004
4.088,1.04617489733801,-5.23087448669004
4.09,1.04617489733801,-5.23087448669004
4.092,1.04617489733801,-5.23087448669004
4.094,1.04617489733801,-5.23087448669004
4.096,1.04924285891378,-5.24621429456889
4.098,1.04924285891378,-5.24621429456889
4.1,1.04924285891378,-5.24621429456889
4.102,1.04924285891378,-5.24621429456889
4.104,1.04924285891378,-5.24621429456889
4.106,1.04924285891378,-5.24621429456889
4.108,1.04924285891378,-5.24621429456889
4.11,1.04924285891378,-5.24621429456889
4.112,1.05231082048955,-5.26155410244775
4.114,1.05231082048955,-5.26155410244775
4.116,1.05231082048955,-5.26155410244775
4.118,1.05231082048955,-5.26155410244775
4.12,1.05231082048955,-5.26155410244775
4.122,1.05231082048955,-5.26155410244775
4.124,1.05231082048955,-5.26155410244775
4.126,1.05231082048955,-5.26155410244775
4.128,1.05231082048955,-5.26155410244775
4.13,1.05537878206532,-5.27689391032661
4.132,1.05537878206532,-5.27689391032661
4.134,1.05537878206532,-5.27689391032661
4.136,1.05537878206532,-5.27689391032661
4.138,1.05537878206532,-5.27689391032661
4.14,1.05537878206532,-5.27689391032661
4.142,1.05537878206532,-5.27689391032661
4.144,1.05537878206532,-5.27689391032661
4.146,1.05537878206532,-5.27689391032661
4.148,1.05537878206532,-5.27689391032661
4.15,1.05537878206532,-5.27689391032661
4.152,1.05844674364109,-5.29223371820546
4.154,1.05844674364109,-5.29223371820546
4.156,1.05844674364109,-5.29223371820546
4.158,1.05844674364109,-5.29223371820546
4.16,1.05844674364109,-5.29223371820546
4.162,1.05844674364109,-5.29223371820546
4.164,1.05844674364109,-5.29223371820546
4.166,1.06151470521686,-5.30757352608432
4.168,1.06151470521686,-5.30757352608432
4.17,1.06151470521686,-5.30757352608432
4.172,1.06151470521686,-5.30757352608432
4.174,1.06151470521686,-5.30757352608432
4.176,1.06151470521686,-5.30757352608432
4.178,1.06151470521686,-5.30757352608432
4.18,1.06151470521686,-5.30757352608432
4.182,1.06458266679264,-5.32291333396318
4.184,1.06458266679264,-5.32291333396318
4.186,1.06458266679264,-5.32291333396318
4.188,1.06458266679264,-5.32291333396318
4.19,1.06458266679264,-5.32291333396318
4.192,1.06458266679264,-5.32291333396318
4.194,1.06458266679264,-5.32291333396318
4.196,1.06765062836841,-5.33825314184203
4.198,1.06765062836841,-5.33825314184203
4.2,1.06765062836841,-5.33825314184203
4.202,1.06765062836841,-5.33825314184203
4.204,1.06765062836841,-5.33825314184203
4.206,1.06765062836841,-5.33825314184203
4.208,1.06765062836841,-5.33825314184203
4.21,1.07071858994418,-5.35359294972089
4.212,1.07071858994418,-5.35359294972089
4.214,1.07071858994418,-5.35359294972089
4.216,1.07071858994418,-5.35359294972089
4.218,1.07071858994418,-5.35359294972089
4.22,1.07071858994418,-5.35359294972089
4.222,1.07378655151995,-5.36893275759974
4.224,1.07378655151995,-5.36893275759974
4.226,1.07378655151995,-5.36893275759974
4.228,1.07378655151995,-5.36893275759974
4.23,1.07378655151995,-5.36893275759974
4.232,1.07378655151995,-5.36893275759974
4.234,1.07378655151995,-5.36893275759974
4.236,1.07378655151995,-5.36893275759974
4.238,1.07378655151995,-5.36893275759974
4.24,1.07378655151995,-5.36893275759974
4.242,1.07378655151995,-5.36893275759974
4.244,1.07378655151995,-5.36893275759974
4.246,1.07378655151995,-5.36893275759974
4.248,1.07378655151995,-5.36893275759974
4.25,1.07378655151995,-5.36893275759974
4.252,1.07378655151995,-5.36893275759974
4.254,1.07378655151995,-5.36893275759974
4.256,1.07685451309572,-5.3842725654786
4.258,1.07685451309572,-5.3842725654786
4.26,1.07685451309572,-5.3842725654786
4.262,1.07685451309572,-5.3842725654786
4.264,1.07685451309572,-5.3842725654786
4.266,1.07685451309572,-5.3842725654786
4.268,1.07685451309572,-5.3842725654786
4.27,1.07685451309572,-5.3842725654786
4.272,1.07685451309572,-5.3842725654786
4.274,1.07685451309572,-5.3842725654786
4.276,1.07685451309572,-5.3842725654786
4.278,1.07685451309572,-5.3842725654786
4.28,1.07685451309572,-5.3842725654786
4.282,1.07685451309572,-5.3842725654786
4.284,1.07685451309572,-5.3842725654786
4.286,1.07685451309572,-5.3842725654786
4.288,1.07992247467149,-5.39961237335746
4.29,1.07992247467149,-5.39961237335746
4.292,1.07992247467149,-5.39961237335746
4.294,1.07992247467149,-5.39961237335746
4.296,1.07992247467149,-5.39961237335746
4.298,1.07992247467149,-5.39961237335746
4.3,1.07992247467149,-5.39961237335746
4.302,1.07992247467149,-5.39961237335746
4.304,1.07992247467149,-5.39961237335746
4.306,1.07992247467149,-5.39961237335746
4.308,1.07992247467149,-5.39961237335746
4.31,1.08299043624726,-5.41495218123631
4.312,1.08299043624726,-5.41495218123631
4.314,1.08299043624726,-5.41495218123631
4.316,1.08299043624726,-5.41495218123631
4.318,1.08299043624726,-5.41495218123631
4.32,1.08299043624726,-5.41495218123631
4.322,1.08299043624726,-5.41495218123631
4.324,1.08299043624726,-5.41495218123631
4.326,1.08299043624726,-5.41495218123631
4.328,1.08299043624726,-5.41495218123631
4.33,1.08605839782303,-5.43029198911517
4.332,1.08605839782303,-5.43029198911517
4.334,1.08605839782303,-5.43029198911517
4.336,1.08605839782303,-5.43029198911517
4.338,1.08605839782303,-5.43029198911517
4.34,1.08605839782303,-5.43029198911517
4.342,1.08605839782303,-5.43029198911517
4.344,1.08605839782303,-5.43029198911517
4.346,1.08605839782303,-5.43029198911517
4.348,1.08605839782303,-5.43029198911517
4.35,1.08605839782303,-5.43029198911517
4.352,1.08605839782303,-5.43029198911517
4.354,1.08605839782303,-5.43029198911517
4.356,1.08605839782303,-5.43029198911517
4.358,1.08605839782303,-5.43029198911517
4.36,1.08605839782303,-5.43029198911517
4.362,1.08912635939881,-5.44563179699403
4.364,1.08912635939881,-5.44563179699403
4.366,1.08912635939881,-5.44563179699403
4.368,1.08912635939881,-5.44563179699403
4.37,1.08912635939881,-5.44563179699403
4.372,1.08912635939881,-5.44563179699403
4.374,1.08912635939881,-5.44563179699403
4.376,1.08912635939881,-5.44563179699403
4.378,1.08912635939881,-5.44563179699403
4.38,1.08912635939881,-5.44563179699403
4.382,1.08912635939881,-5.44563179699403
4.384,1.08912635939881,-5.44563179699403
4.386,1.09219432097458,-5.46097160487288
4.388,1.09219432097458,-5.46097160487288
4.39,1.09219432097458,-5.46097160487288
4.392,1.09219432097458,-5.46097160487288
4.394,1.09219432097458,-5.46097160487288
4.396,1.09219432097458,-5.46097160487288
4.398,1.09219432097458,-5.46097160487288
4.4,1.09219432097458,-5.46097160487288
4.402,1.09526228255035,-5.47631141275174
4.404,1.09526228255035,-5.47631141275174
4.406,1.09526228255035,-5.47631141275174
4.408,1.09526228255035,-5.47631141275174
4.41,1.09526228255035,-5.47631141275174
4.412,1.09526228255035,-5.47631141275174
4.414,1.09833024412612,-5.4916512206306
4.416,1.09833024412612,-5.4916512206306
4.418,1.09833024412612,-5.4916512206306
4.42,1.09833024412612,-5.4916512206306
4.422,1.09833024412612,-5.4916512206306
4.424,1.09833024412612,-5.4916512206306
4.426,1.09833024412612,-5.4916512206306
4.428,1.10139820570189,-5.50699102850945
4.43,1.10139820570189,-5.50699102850945
4.432,1.10139820570189,-5.50699102850945
4.434,1.10139820570189,-5.50699102850945
4.436,1.10139820570189,-5.50699102850945
4.438,1.10139820570189,-5.50699102850945
4.44,1.10139820570189,-5.50699102850945
4.442,1.10139820570189,-5.50699102850945
4.444,1.10139820570189,-5.50699102850945
4.446,1.10139820570189,-5.50699102850945
4.448,1.10446616727766,-5.52233083638831
4.45,1.10446616727766,-5.52233083638831
4.452,1.10446616727766,-5.52233083638831
4.454,1.10446616727766,-5.52233083638831
4.456,1.10446616727766,-5.52233083638831
4.458,1.10446616727766,-5.52233083638831
4.46,1.10446616727766,-5.52233083638831
4.462,1.10446616727766,-5.52233083638831
4.464,1.10446616727766,-5.52233083638831
4.466,1.10446616727766,-5.52233083638831
4.468,1.10446616727766,-5.52233083638831
4.47,1.10753412885343,-5.53767064426716
4.472,1.10753412885343,-5.53767064426716
4.474,1.10753412885343,-5.53767064426716
4.476,1.10753412885343,-5.53767064426716
4.478,1.10753412885343,-5.53767064426716
4.48,1.10753412885343,-5.53767064426716
4.482,1.10753412885343,-5.53767064426716
4.484,1.10753412885343,-5.53767064426716
4.486,1.10753412885343,-5.53767064426716
4.488,1.10753412885343,-5.53767064426716
4.49,1.1106020904292,-5.55301045214602
4.492,1.1106020904292,-5.55301045214602
4.494,1.1106020904292,-5.55301045214602
4.496,1.1106020904292,-5.55301045214602
4.498,1.1106020904292,-5.55301045214602
4.5,1.1106020904292,-5.55301045214602
4.502,1.1106020904292,-5.55301045214602
4.504,1.1106020904292,-5.55301045214602
4.506,1.1106020904292,-5.55301045214602
4.508,1.11367005200498,-5.56835026002488
4.51,1.11367005200498,-5.56835026002488
4.512,1.11367005200498,-5.56835026002488
4.514,1.11367005200498,-5.56835026002488
4.516,1.11367005200498,-5.56835026002488
4.518,1.11367005200498,-5.56835026002488
4.52,1.11367005200498,-5.56835026002488
4.522,1.11367005200498,-5.56835026002488
4.524,1.11673801358075,-5.58369006790373
4.526,1.11673801358075,-5.58369006790373
4.528,1.11673801358075,-5.58369006790373
4.53,1.11673801358075,-5.58369006790373
4.532,1.11673801358075,-5.58369006790373
4.534,1.11673801358075,-5.58369006790373
4.536,1.11673801358075,-5.58369006790373
4.538,1.11673801358075,-5.58369006790373
4.54,1.11673801358075,-5.58369006790373
4.542,1.11673801358075,-5.58369006790373
4.544,1.11673801358075,-5.58369006790373
4.546,1.11673801358075,-5.58369006790373
4.548,1.11980597515652,-5.59902987578259
4.55,1.11980597515652,-5.59902987578259
4.552,1.11980597515652,-5.59902987578259
4.554,1.11980597515652,-5.59902987578259
4.556,1.11980597515652,-5.59902987578259
4.558,1.11980597515652,-5.59902987578259
4.56,1.11980597515652,-5.59902987578259
4.562,1.11980597515652,-5.59902987578259
