Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.073242	1.12587	0.073242	1.91343	0.073242	4.39163
0.07373	1.12424	0.07373	1.91341	0.07373	4.39114
0.074219	1.12668	0.074219	1.91349	0.074219	4.39124
0.074707	1.12679	0.074707	1.91351	0.074707	4.39027
0.075195	1.12704	0.075195	1.9135	0.075195	4.39157
0.075684	1.12676	0.075684	1.9136	0.075684	4.39106
0.076172	1.12504	0.076172	1.91357	0.076172	4.39151
0.07666	1.12603	0.07666	1.91354	0.07666	4.39063
0.077148	1.12892	0.077148	1.9135	0.077148	4.39057
0.077637	1.12664	0.077637	1.9136	0.077637	4.39149
0.078125	1.12633	0.078125	1.9136	0.078125	4.39196
0.078613	1.12573	0.078613	1.91356	0.078613	4.39089
0.079102	1.12413	0.079102	1.91368	0.079102	4.39122
0.07959	1.12402	0.07959	1.91361	0.07959	4.39031
0.080078	1.1231	0.080078	1.91362	0.080078	4.39165
0.080566	1.1227	0.080566	1.91363	0.080566	4.39128
0.081055	1.12342	0.081055	1.91368	0.081055	4.39092
0.081543	1.12501	0.081543	1.91366	0.081543	4.39136
0.082031	1.12399	0.082031	1.91367	0.082031	4.39063
0.08252	1.12431	0.08252	1.9137	0.08252	4.3902
0.083008	1.12716	0.083008	1.91363	0.083008	4.391
0.083496	1.12654	0.083496	1.91359	0.083496	4.39088
0.083984	1.12331	0.083984	1.91365	0.083984	4.39103
0.084473	1.12546	0.084473	1.91365	0.084473	4.39084
0.084961	1.12848	0.084961	1.91355	0.084961	4.39139
0.085449	1.12717	0.085449	1.91362	0.085449	4.39002
0.085937	1.12626	0.085937	1.91358	0.085937	4.39093
0.086426	1.1248	0.086426	1.91358	0.086426	4.39059
0.086914	1.12419	0.086914	1.91356	0.086914	4.39007
0.087402	1.12293	0.087402	1.91356	0.087402	4.39058
0.087891	1.12343	0.087891	1.91362	0.087891	4.3907
0.088379	1.12427	0.088379	1.9136	0.088379	4.39036
0.088867	1.12556	0.088867	1.91357	0.088867	4.39091
0.089355	1.12617	0.089355	1.91352	0.089355	4.39087
0.089844	1.12355	0.089844	1.9135	0.089844	4.39145
0.090332	1.12408	0.090332	1.91347	0.090332	4.39001
0.09082	1.12847	0.09082	1.91348	0.09082	4.39128
0.091309	1.12497	0.091309	1.91341	0.091309	4.39054
0.091797	1.12595	0.091797	1.91347	0.091797	4.39216
0.092285	1.12688	0.092285	1.91346	0.092285	4.39129
