Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.087891	1.11979	0.087891	2.24185	0.087891	1.23595
0.088379	1.11898	0.088379	2.24185	0.088379	1.23517
0.088867	1.12239	0.088867	2.24184	0.088867	1.2363
0.089355	1.12241	0.089355	2.24182	0.089355	1.23537
0.089844	1.1208	0.089844	2.24188	0.089844	1.23549
0.090332	1.12123	0.090332	2.24185	0.090332	1.23509
0.09082	1.12158	0.09082	2.24184	0.09082	1.23587
0.091309	1.12362	0.091309	2.24181	0.091309	1.23442
0.091797	1.12426	0.091797	2.24186	0.091797	1.23643
0.092285	1.1262	0.092285	2.24181	0.092285	1.23706
0.092773	1.12345	0.092773	2.24182	0.092773	1.23491
0.093262	1.12097	0.093262	2.24181	0.093262	1.23596
0.09375	1.1196	0.09375	2.24182	0.09375	1.23582
0.094238	1.12086	0.094238	2.24185	0.094238	1.23618
0.094727	1.12135	0.094727	2.24183	0.094727	1.23612
0.095215	1.12274	0.095215	2.24181	0.095215	1.2361
0.095703	1.12099	0.095703	2.24183	0.095703	1.23504
0.096191	1.12218	0.096191	2.24183	0.096191	1.23602
0.09668	1.12407	0.09668	2.24185	0.09668	1.23605
0.097168	1.12271	0.097168	2.24187	0.097168	1.23553
0.097656	1.12093	0.097656	2.24175	0.097656	1.23452
0.098145	1.12065	0.098145	2.24176	0.098145	1.23734
0.098633	1.12554	0.098633	2.24184	0.098633	1.23593
0.099121	1.12094	0.099121	2.24185	0.099121	1.23644
0.099609	1.12139	0.099609	2.24182	0.099609	1.23538
0.100098	1.12107	0.100098	2.2418	0.100098	1.23582
0.100586	1.1251	0.100586	2.24187	0.100586	1.23662
0.101074	1.12104	0.101074	2.2419	0.101074	1.23633
0.101562	1.11955	0.101562	2.24185	0.101562	1.23545
0.102051	1.1202	0.102051	2.24185	0.102051	1.23587
0.102539	1.12112	0.102539	2.24185	0.102539	1.23714
0.103027	1.11997	0.103027	2.2418	0.103027	1.23623
0.103516	1.12149	0.103516	2.24181	0.103516	1.23577
0.104004	1.12442	0.104004	2.24184	0.104004	1.23646
0.104492	1.11921	0.104492	2.24184	0.104492	1.23659
0.10498	1.12255	0.10498	2.24188	0.10498	1.2368
0.105469	1.12527	0.105469	2.24187	0.105469	1.23697
0.105957	1.12356	0.105957	2.24185	0.105957	1.23674
0.106445	1.12336	0.106445	2.24185	0.106445	1.2368
0.106934	1.12363	0.106934	2.24186	0.106934	1.23652
0.107422	1.12116	0.107422	2.2418	0.107422	1.23612
0.10791	1.12048	0.10791	2.24184	0.10791	1.2365
0.108398	1.12211	0.108398	2.24184	0.108398	1.2362
0.108887	1.12031	0.108887	2.24185	0.108887	1.23673
0.109375	1.12232	0.109375	2.24182	0.109375	1.23633
0.109863	1.12233	0.109863	2.24183	0.109863	1.23716
0.110352	1.1216	0.110352	2.24179	0.110352	1.23652
0.11084	1.12206	0.11084	2.24187	0.11084	1.23601
0.111328	1.12318	0.111328	2.24182	0.111328	1.23666
0.111816	1.1247	0.111816	2.24182	0.111816	1.2367
0.112305	1.12184	0.112305	2.24185	0.112305	1.23629
0.112793	1.12115	0.112793	2.2418	0.112793	1.23813
0.113281	1.12134	0.113281	2.2418	0.113281	1.23824
0.11377	1.12168	0.11377	2.24182	0.11377	1.23709
0.114258	1.12101	0.114258	2.24174	0.114258	1.23748
0.114746	1.12272	0.114746	2.24184	0.114746	1.23732
0.115234	1.12594	0.115234	2.24189	0.115234	1.23673
0.115723	1.12479	0.115723	2.24182	0.115723	1.23558
0.116211	1.12469	0.116211	2.24177	0.116211	1.23709
0.116699	1.12256	0.116699	2.24187	0.116699	1.23716
0.117187	1.12027	0.117187	2.24187	0.117187	1.23725
0.117676	1.11898	0.117676	2.24193	0.117676	1.23671
0.118164	1.12048	0.118164	2.24188	0.118164	1.23768
0.118652	1.12411	0.118652	2.24188	0.118652	1.23663
0.119141	1.12274	0.119141	2.24191	0.119141	1.23865
0.119629	1.12307	0.119629	2.24189	0.119629	1.23579
0.120117	1.12263	0.120117	2.24184	0.120117	1.23673
0.120605	1.12399	0.120605	2.24182	0.120605	1.23617
