Var1,Var2,Var3,Var4
0,0,0,0
0.00464013204261754,0.00811987412393033,8.38346290556117e-06,0.0486689439661486
0.00928026408523508,0.0162376066569324,0.000110072675787297,0.0967652038868708
0.0150398182737711,0.0263075287836168,0.000619131280664199,0.154130385017716
0.0220295056294972,0.0385134485105434,0.0022878774376207,0.217353426437536
0.0309611073162008,0.0540759594060435,0.00695282100170188,0.28273883042605
0.0431558111242554,0.0752358257714012,0.0193307770752129,0.33543029217713
0.0558971113590708,0.0971971288022463,0.0405154121106929,0.34009030014932
0.0686384115938862,0.118965170464769,0.0694453660531056,0.297118826469983
0.0814487435169172,0.140612602461617,0.104120290938947,0.218953869136022
0.0934797750947153,0.160686579325927,0.138957057806995,0.13037712911359
0.105085131448122,0.179780767423599,0.171931527473827,0.0470954396986301
0.116636849142633,0.198492228524638,0.201878996190433,-0.0203206059947736
0.128084582957653,0.216715288934783,0.227164109914442,-0.0626929258779509
0.139348486074387,0.234306341919253,0.247052756912854,-0.0764784899616108
0.150454965527926,0.251295146304732,0.261907041538246,-0.0636713714010858
0.161441488458924,0.267726999491027,0.272703205167681,-0.0298572340599275
0.172322502683095,0.283610991029598,0.280763784574695,0.0170832387294183
0.183107532569286,0.298949069892997,0.287554719470776,0.0683661025333212
0.193807769180702,0.313745707546194,0.294465291855069,0.115682494146749
0.204433103144851,0.32800342630281,0.302625712562591,0.152266282441314
0.214991048043668,0.341721489067436,0.312786702069023,0.173608721990482
0.225487305946612,0.354896946528187,0.325264937609724,0.17779205351078
0.235926206769953,0.367525440961462,0.339952053209742,0.165440326510317
0.24631099831704,0.379601760466365,0.356378290670338,0.139340818776159
0.256644184209043,0.391120393417479,0.373816179810109,0.103825281644219
0.266927873744083,0.402076018261122,0.391405891922112,0.0640207580340603
0.277164081327998,0.412463852069574,0.408283027375247,0.0250849481659587
0.287354951094033,0.422279843913569,0.423691651709001,-0.00847084677259125
0.297502898707722,0.431520726753783,0.437069677559421,-0.0332937048338323
0.307610671154606,0.440183955383234,0.448099189679595,-0.0474914057781672
0.317681334337587,0.448267567366611,0.456719955116,-0.0507143264963313
0.327718204799752,0.45577000646558,0.463109264573973,-0.0440355486503562
0.337724744773157,0.462689944199546,0.467634882231611,-0.0296696281923892
0.347704439824232,0.469026127424694,0.470790063339124,-0.0105836154865792
0.357660676549242,0.474777270311878,0.473120411318984,0.00994115395736384
0.36759663480204,0.479941999458335,0.475152002244161,0.0287399832850433
0.377515205342817,0.484518852146795,0.477328957252838,0.0431393693637406
0.387418939910452,0.488506320620694,0.479966736512021,0.051237504652043
0.397310036744557,0.491902930062357,0.483225089798913,0.0520670415806586
0.407190360690089,0.494707334968881,0.487102055541773,0.0456316765626499
0.417061493442475,0.496918417915175,0.491447892434417,0.0328231528845463
0.426924806534719,0.498535376189788,0.495995606868231,0.0152386159293455
0.43678154765729,0.499557785162643,0.500403043884605,-0.00507155233177237
0.446632930087171,0.499985631907581,0.504300525004503,-0.0258893585815317
0.456480215471297,0.499819317774524,0.5073378360643,-0.0451111097386561
0.466324781839303,0.499059633447224,0.509224968031567,-0.0609920075060573
0.476168171197284,0.497707713807144,0.509762255854973,-0.0723272522869715
0.486012113954222,0.495764982178147,0.508857223425067,-0.0785534474815189
0.495858530322109,0.493233094090783,0.506527268943983,-0.0797650491191997
0.505709511353756,0.49011388971255,0.502889068563616,-0.076651073106396
0.515567284209913,0.486409361884725,0.498137039492333,-0.0703660656456447
0.525434167477371,0.482121643738382,0.492514255734458,-0.0623556719764573
0.53531252289457,0.477253016599381,0.48627978645072,-0.0541606191080369
0.545204709740061,0.471805935762002,0.47967652227462,-0.0472235190757071
0.5551130474911,0.465783069071557,0.472903206304285,-0.0427208233963635
0.565039791257541,0.459187341389562,0.46609366353542,-0.0414379328751451
0.574987123043689,0.452021977116623,0.459305219098047,-0.0436994518885463
0.584957160203806,0.444290533117888,0.452517124952713,-0.0493595510089503
0.594951980682012,0.43599691561382,0.445638603952916,-0.0578501300345741
0.604973662938093,0.42714537671019,0.438525002506726,-0.068277754779217
0.615024337044604,0.417740488956539,0.430999644618187,-0.0795549339698879
0.625106242477739,0.407787099240649,0.422878403761779,-0.090547827126778
0.635221787738626,0.397290266005266,0.413993818336617,-0.100221313988104
0.645373607189554,0.386255185791176,0.404215784021026,-0.107763589379098
0.655564611335564,0.374687116152432,0.393466421254486,-0.112675830612321
0.665798028111545,0.362591301893802,0.381727550981447,-0.114817494525866
0.676077434390288,0.349972910345438,0.369040198452128,-0.114403728640138
0.686406778727102,0.336836979165581,0.355496553701558,-0.111957447215863
0.696790398151622,0.323188377181738,0.341225726183055,-0.108224094007903
0.707233033490116,0.309031775328233,0.326375339568005,-0.104061385438634
0.717739849195967,0.294371621078791,0.311091450618065,-0.100318977235644
0.728316464974091,0.279212106133476,0.29549940581766,-0.0977237981051025
0.738969007662308,0.263557113638015,0.279688065787781,-0.0967857128985957
0.74970419299981,0.247410127910982,0.263699355065276,-0.0977353629257591
0.760529448302296,0.230774086343946,0.247524385931116,-0.10050179752302
0.771453089082405,0.213651149306509,0.231106536787556,-0.104732324886277
0.782484566016709,0.196042358455584,0.214350935687635,-0.109851463392309
0.793634804610263,0.177947144789955,0.197138918028726,-0.115150639432627
0.804916670650041,0.159362631402056,0.179345304022789,-0.119896035724397
0.816345614107446,0.140282645310444,0.160855869149999,-0.123439343037333
0.82794058038283,0.120696294742975,0.141582215316116,-0.125315523438844
0.839725346923427,0.100585855379935,0.121471389681759,-0.125313205810939
0.851730581865796,0.0799234797552494,0.100507955191363,-0.123506852616682
0.863997219583351,0.0586657463268593,0.0787065665490159,-0.12024492133294
0.876582454120748,0.036743879201037,0.056092918503144,-0.116094235812642
0.889571552718804,0.0140442621420193,0.0326687467263681,-0.111746907506093
0.903104812136318,-0.00963649776704267,0.00834711017739904,-0.10790164766665
0.917454762065333,-0.0347215395676989,-0.0171989077291652,-0.105135791031202
0.933364316172481,-0.0624278803819149,-0.0451293563803875,-0.103791144009164
0.945456156791157,-0.0833608508426734,-0.0660745019611981,-0.103718093288852
0.957547997409832,-0.104144535595306,-0.08680399522443,-0.104043242225254
0.971094656964556,-0.127205515058115,-0.109820176164627,-0.104312033360932
0.983549693277921,-0.148157124891489,-0.130830184356371,-0.103961643210709
0.995094775506717,-0.167327483042901,-0.150193140499115,-0.102806055262714
1.00660300534865,-0.186164814627763,-0.169379746513698,-0.100710408684385
1.01816112493395,-0.204779808474668,-0.188503644623642,-0.0976569831061567
1.02955041795932,-0.222795274476161,-0.207154268788817,-0.0938460341240655
1.04075257616893,-0.240169580248186,-0.225246898210661,-0.0895360922251457
1.05182931442781,-0.256986486090717,-0.242822990502214,-0.0849809735310191
1.06280255922875,-0.273265535234814,-0.259860491149518,-0.0804302645117738
1.07367421170383,-0.288996491086877,-0.276314256544193,-0.0760934072561038
1.0844510024664,-0.304177332326477,-0.292159417138074,-0.0721074911304177
1.0951419851532,-0.318809805361236,-0.307388185277528,-0.0685297205022474
1.10575453266721,-0.332893548207921,-0.322003127037324,-0.0653425270235821
1.116294778012,-0.34642683437771,-0.336015775692844,-0.0624663521091925
1.12676834144685,-0.359407593888575,-0.349444452236984,-0.0597788499095431
1.13718039067648,-0.371833485523672,-0.362310601573283,-0.0571373037023368
1.14753562958032,-0.383701889352142,-0.374635103034778,-0.0544007179041821
1.15783835755055,-0.395009993563366,-0.386435193427857,-0.0514488008130549
1.16809252868678,-0.405754877470345,-0.397722229914202,-0.0481958853368548
1.17830179528762,-0.415933573087614,-0.408500454077581,-0.0445987140601994
1.188469545355,-0.425543117698162,-0.418766800271486,-0.040657904560054
1.19859893701456,-0.43458060044623,-0.428511649978771,-0.0364137028047529
1.20869292946011,-0.443043202387504,-0.437720328332871,-0.031937244327798
1.21875431043302,-0.450928230128276,-0.446375075181502,-0.02731892968064
1.22878572043615,-0.458233143520846,-0.454457198643559,-0.0226556692637176
1.23878967379311,-0.464955577922121,-0.461949131695741,-0.0180386773582781
1.24876857666574,-0.471093361634248,-0.468836156101153,-0.0135432331985657
1.25872474221375,-0.476644529272464,-0.475107624025045,-0.00922143148451604
1.268660403161,-0.481607331878008,-0.480757585678801,-0.00509847719523815
1.27857772210905,-0.485980244602608,-0.485784811008176,-0.00117260156659482
1.28847879999473,-0.489761972732121,-0.490192265595045,0.00258175717754172
1.29836568312226,-0.49295145670341,-0.493986158327106,0.00620820974218106
1.30824036920301,-0.49554787661351,-0.49717471622959,0.00976103769648207
1.31810481281197,-0.497550656545697,-0.49976685805446,0.0132972090525797
1.32796093061881,-0.49895946886287,-0.501770933266723,0.0168687864231166
1.33781060668373,-0.499774238464308,-0.503193669668212,0.0205165872234232
1.34765569802704,-0.499995146881001,-0.504039435472548,0.0242657315492842
1.35749804059836,-0.499622636006879,-0.504309875677685,0.0281234380248365
1.3673394556918,-0.498657411230846,-0.504003933956322,0.0320791363528562
1.37718175678552,-0.497100443744771,-0.503118225630007,0.0361066913114183
1.38702675673317,-0.494952971847513,-0.501647689423018,0.0401683054530296
1.39687627520301,-0.492216501133317,-0.499586419166649,0.0442195081999889
1.40673214625129,-0.48889280353103,-0.496928563475104,0.0482145596644398
1.41659622592774,-0.484983915235241,-0.493669182049399,0.0521116008849443
1.42647039984047,-0.480492133629577,-0.489804960552833,0.0558769615395318
1.43635659065303,-0.475420013336636,-0.485334709504986,0.0594881770101023
1.44625676553996,-0.469770361533243,-0.48025960298241,0.0629354486949998
1.456172943688,-0.463546232641451,-0.474583146203583,0.0662214813727936
1.46610720398925,-0.456750922448124,-0.468310893370769,0.0693598255358689
1.47606169312882,-0.449387961623527,-0.461449964870942,0.0723720194844885
1.48603863431911,-0.441461108509589,-0.454008433262789,0.0752839485191968
1.49604033697329,-0.432974340940198,-0.445994658545241,0.0781219056302538
1.5060692076444,-0.423931846745714,-0.43741665428706,0.0809088452480761
1.5161277625828,-0.414338012489024,-0.42828155770832,0.0836612713157738
1.52621864229126,-0.404197409881674,-0.41859526018512,0.0863871018206775
1.53634462848508,-0.393514779237492,-0.408362232173228,0.0890847176144192
1.54650866390577,-0.382295009228498,-0.3975855510304,0.0917432508114159
1.55671387549882,-0.370543112103707,-0.386267114701062,0.0943440155841327
1.56696360155957,-0.358264193398371,-0.374408001629758,0.0968628493883217
1.57726142359272,-0.345463414973389,-0.362008920070758,0.0992730305842114
1.58761120383824,-0.332145949948011,-0.349070679936733,0.101548379932331
1.59801712970935,-0.318316927687086,-0.335594618374662,0.103666144125454
1.60848376680587,-0.303981366408254,-0.321582916272528,0.105609299185645
1.61901612274858,-0.289144090115403,-0.307038755843426,0.107367994368141
1.62961972489827,-0.273809625321248,-0.291966287393332,0.108939972432504
1.64030071618407,-0.257982071220373,-0.276370393786414,0.110329935396249
1.65106597493081,-0.241664934349477,-0.260256260987946,0.111547959830812
1.66192326701956,-0.224860914877771,-0.243628779198808,0.112607185926222
1.67288144238143,-0.207571625788901,-0.226491808320076,0.113521095187048
1.68395069348481,-0.189797217081606,-0.208847340637011,0.114300741332431
1.6951429024891,-0.171535862497804,-0.190694579323549,0.114952300954467
1.70647211860361,-0.152783042054773,-0.172028919258149,0.115475263220257
1.71795523273969,-0.133530511794872,-0.152840759315722,0.115861485125105
1.72961296254944,-0.113764776382626,-0.133113977816174,0.11609520860129
1.74147134855766,-0.093464735080005,-0.112823731476421,0.116153978378498
1.75356414059924,-0.0725978744350966,-0.0919329115330481,0.116010222587709
1.76593684926563,-0.0511137191977073,-0.0703858952087073,0.115633056066
1.778654212619,-0.0289316125567343,-0.0480965440686732,0.114989589071634
1.79181560513167,-0.0059152066199218,-0.0249226173065551,0.1140444641198
1.8055925968614,0.0181903758529215,-0.000602057756467655,0.112754601656335
1.82034932066071,0.043961817991805,0.0254538182654067,0.11104799835839
1.83732932521838,0.073466713049402,0.055349571315778,0.108702850401744
1.84942503798373,0.0943323871752415,0.0765319860390422,0.106802406817196
1.86152075074908,0.115029019162214,0.0975743740277581,0.104727870806734
1.87436642704411,0.136782362194228,0.119724832287621,0.102345179439642
1.88658603760214,0.15721959678982,0.140567869289769,0.0999103650003015
1.89821688136222,0.176405585939952,0.160165289056557,0.0974417813003651
1.90972139453252,0.195095751771293,0.179286774024154,0.0948538664828366
1.92117051450386,0.213381981674125,0.198026860542232,0.0921307267913605
1.93247024354307,0.231093813913906,0.216211241328791,0.0892954355106901
1.94361582351709,0.248210094566231,0.233817846985882,0.0863534854820896
1.95464178528777,0.264771161481797,0.250887565742235,0.083301574437372
1.96556436038704,0.280788280739001,0.267431234141716,0.0801422795837106
1.97638957633175,0.296257857124038,0.283444081271145,0.076882655117362
1.98712478832279,0.311178929928457,0.298923802602499,0.0735307639557511
1.99777789921945,0.325551712263048,0.313869171726383,0.0700952432199904
2.0083556791932,0.339375153410326,0.328277623803784,0.0665851776392509
2.01886399458059,0.352647317313329,0.342145742262296,0.063009450306201
2.02930817806492,0.365365901269557,0.355469878398221,0.0593761372280167
