Var1,Var2,Var3,Var4
0,0,0,0
0.00365527118895078,0.0255757321380089,1.33697429922956e-05,0.1533741743701
0.00731054237790156,0.0510845022516293,0.000182722578402172,0.305410678039363
0.0115540096286989,0.0805258321216814,0.000971859856736059,0.477323833589672
0.0168015093974982,0.116529016718004,0.00363259734729348,0.677378516224265
0.0237823143517243,0.163417354169593,0.0117570145875766,0.909962037492096
0.0342030289928088,0.230376043141642,0.0377021315956255,1.1560434692761
0.0442988085341126,0.290592175273406,0.0821348974117128,1.25074366717016
0.0531280551919801,0.338541949220671,0.137249348068968,1.20775560691022
0.0616337963397708,0.379856991114937,0.203235962857217,1.05972616954632
0.0699561749127314,0.415077726165484,0.277241432004523,0.827017764965764
0.0781116890276893,0.444134707690633,0.355146483909751,0.533929342685289
0.0861375241694467,0.467084901991145,0.432881073067836,0.205222973539858
0.0940639286713016,0.4839699236154,0.506461699759544,-0.134950656864868
0.101914995627237,0.494825928396148,0.572192066722043,-0.464196829955373
0.109711117593804,0.499696562442312,0.626850525855512,-0.762923780479198
0.117673259736754,0.498532705443873,0.668701537835723,-1.0210129943511
0.125828552227626,0.490926094073198,0.694560454646858,-1.22180616344196
0.13407302460226,0.476739035529097,0.701789174469076,-1.35030083363987
0.142336103505574,0.456154406114543,0.689663120106726,-1.4010522839531
0.150627647770211,0.429369990597154,0.658850562806893,-1.37688343325844
0.158972893656723,0.396577507771219,0.610877020909948,-1.28579707883238
0.167395121710989,0.358001896874344,0.548003250769751,-1.14000812337244
0.17592119534606,0.313889235813754,0.473055150179528,-0.954995486194646
0.184583907980124,0.264498383843947,0.389223595880775,-0.74835127222097
0.193425434916134,0.210086775743979,0.299843803170135,-0.538542164556933
0.202503597954043,0.150881959345206,0.208156421024185,-0.343646770073871
0.211904604491177,0.0870187123172074,0.11704288990093,-0.180145065502335
0.221773556522952,0.018377290972016,0.0286906978631922,-0.0618804413470575
0.232409634569635,-0.0559536651342834,-0.0560304824467582,0.000460903874848984
0.244783363508445,-0.14075838149776,-0.140250714522519,-0.00304600185145126
0.254706465275301,-0.205840501831909,-0.197735559279703,-0.0486296553132364
0.264629567042157,-0.266956343704995,-0.248144304697367,-0.112872234045763
0.274377167138995,-0.321989392586324,-0.292793983626007,-0.175172453761902
0.283576424230785,-0.368451436495687,-0.33220701286448,-0.217466541787243
0.292481203648219,-0.407620203791265,-0.369008029124476,-0.231673048000735
0.301194377993078,-0.439825670274663,-0.404327154543231,-0.212991094388588
0.309757845770599,-0.465110981037233,-0.438413311994099,-0.160186014258803
0.318207342912311,-0.483516589168705,-0.470969702238605,-0.0752813215805979
0.326572288703498,-0.495081663345159,-0.501254441897083,0.0370366713115456
0.334877151314982,-0.499854697731697,-0.528192148260672,0.170024703173849
0.343143319694308,-0.497903026045202,-0.55049048091473,0.315524729217166
0.351390346095474,-0.48931814869943,-0.566753830453101,0.464614090522022
0.359636870698077,-0.474218706041331,-0.575591412760293,0.608236240313772
0.367901410876339,-0.452751915446033,-0.575716363107772,0.737786685970435
0.376203127200611,-0.425093801603111,-0.56603234478642,0.845631259099858
0.384562671745017,-0.391448253752786,-0.545704472770739,0.925537314107718
0.393003249302376,-0.352044636739393,-0.514211690589746,0.973002323102116
0.401552091858744,-0.307133223533528,-0.471377920732161,0.985468183191794
0.410242703965837,-0.256976837741361,-0.417378977991753,0.962412841502354
0.419118596903864,-0.201835132801375,-0.352720541886098,0.905312454508339
0.428240130957087,-0.141932953258013,-0.27817698500339,0.81746419047226
0.437698678228049,-0.0773895287963484,-0.194663129279454,0.703641602898632
0.447651490378742,-0.00803187546881318,-0.102944562512286,0.56947612226084
