Var1,Var2,Var3,Var4
0,0,0,0
0.00305690305963908,0.0259719823088989,8.12465936442416e-06,0.155783145897207
0.00611380611927817,0.0518738403186126,0.000113797310800731,0.310560258046871
0.0101255302788986,0.0856426073311605,0.000732989939560228,0.509457704349602
0.0149329906230744,0.125571461229284,0.00292577517800425,0.735874116307679
0.0213221659199898,0.177295599468662,0.00990937590324341,1.00431734139251
0.0304719484747479,0.247581798600428,0.0317449112904285,1.29502132386
0.04041625356487,0.317139790546286,0.0755752421890314,1.44938729014353
0.0488723963455234,0.369245880633481,0.130762883562682,1.4308979824248
0.0569589197982467,0.411962220041844,0.1979765369204,1.28391409872866
0.0648661568892594,0.446219974446739,0.274799015917946,1.02852575117276
0.072617644733367,0.471991655449485,0.357119563855605,0.689232549563278
0.0802537405747926,0.489379035914162,0.440671240394754,0.29224677311645
0.0878070696300541,0.498476802975559,0.521058375891385,-0.135489437494953
0.0953043422782012,0.499390589656471,0.593963159026858,-0.567435416222322
0.10276880614037,0.492252017600854,0.655347481896757,-0.978572785775423
0.110451490498281,0.476640507325674,0.702777717208999,-1.35682325929995
0.118414739558136,0.45189459651282,0.731499348372396,-1.67762851115746
0.126559426501751,0.418035594742782,0.736694190400571,-1.91195157394673
0.13482409065091,0.375502600578067,0.715655058217317,-2.0409147458355
0.143171672431542,0.325034114237093,0.667787256697306,-2.05651885476128
0.151655141497745,0.267055248944251,0.593706951047873,-1.95991021262173
0.160326828050932,0.202069150940629,0.495158685574652,-1.75853720780413
0.1692595742683,0.13055884957142,0.374862221280385,-1.46582023025379
0.178568101968972,0.0528684469960622,0.236211288704731,-1.10005705025201
0.18846576148812,-0.0311424748571778,0.0825904171870662,-0.682397352265464
0.199496936055844,-0.123631857829514,-0.0851650724811566,-0.230800712090145
0.209431444119304,-0.203305685104071,-0.224249346954213,0.125661971100852
0.219365952182764,-0.277194456172229,-0.345409107482696,0.409287907862803
0.229098122209205,-0.341942893206584,-0.442713288427025,0.604622371322644
0.238137042653698,-0.393748465978994,-0.512457640597859,0.712255047713188
0.246847132049157,-0.434902901829766,-0.560805001514974,0.755412598111248
0.255358304642553,-0.465928627773841,-0.591126374171197,0.751186478384134
0.263720473752997,-0.486930942562453,-0.606204783023352,0.715643042765395
0.271977094951141,-0.498030894241247,-0.608680148973969,0.663895528396332
0.280163996791817,-0.499365120482658,-0.600928968612581,0.60938308877954
0.288311621694785,-0.491104886494297,-0.584988856156047,0.563303817970502
0.296447582194153,-0.473469776498359,-0.562496002732014,0.534157357401932
0.304598479718909,-0.446734599911352,-0.534638532785546,0.527423597245163
0.312791487951769,-0.411232189241578,-0.502129880442845,0.545386147207605
0.3210560431752,-0.367352788272442,-0.465202524360108,0.587098416525998
0.329426008008125,-0.315539413420959,-0.423619655456907,0.648481452215688
0.33794290208335,-0.256276739688771,-0.376698766852727,0.722532162983736
0.346661408014809,-0.190067093954872,-0.323334219859098,0.799602755425359
0.35566007925245,-0.117376257193862,-0.261988158769595,0.867671409454395
0.365065816507975,-0.038495081635026,-0.190562045611705,0.912401783860072
0.375125064052069,0.0469013367270065,-0.105813214613561,0.916287308043406
0.386532475954346,0.141953717451083,-0.000161340515118769,0.852690347797211
0.395943173892768,0.216513675625818,0.0929181849531026,0.741572944036295
0.405353871831189,0.28554394920342,0.18894379061795,0.579600951512824
0.415040774751643,0.34896673482348,0.287734202076902,0.36739519647947
0.424057337664215,0.399547811226305,0.376357419750297,0.139142348856052
0.432741587246108,0.439419097777136,0.45554394137335,-0.0967490615772805
0.441235352621227,0.46917324342562,0.524291707447825,-0.330710784133235
0.449586523989531,0.488909859662663,0.580994619290694,-0.552508557768186
0.457836491942814,0.498748732871872,0.624322142049808,-0.753440455067612
0.466020069128631,0.498832198151707,0.653231785492353,-0.926397524043876
0.474167129888093,0.489340371855529,0.666999884454981,-1.06595707559671
0.482305008002073,0.470503304699903,0.665245677046103,-1.1684542340772
0.490460263571416,0.442606915609932,0.647936081733211,-1.23197499673967
0.49866025642623,0.405995021747468,0.615374254099039,-1.25627539410943
0.506934868268185,0.361068007381351,0.568173282898509,-1.24263165310295
