today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS_FILT
Sun Feb 18 10:53:34 2018,86129278,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1102,0,8,32,0.0814029,0.0335188,-10.4674,0.00638535,-0.0117065,0.0106422,-6.0498,43.8797,-55.4133,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86139279,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5526,1110,0,8,32,-0.0143652,0.0574608,-10.2951,0.00744957,-0.0202203,0.0106422,-6.0498,43.8797,-55.4133,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86149280,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5526,1110,0,8,32,0.0191536,0.0957681,-10.4291,0.0106422,-0.0138349,0.00638535,-6.0498,43.8797,-55.4133,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86159281,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1108,0,8,30,0.0526724,0.0814029,-10.3813,0.00744957,-0.0138349,0.00532112,-6.0498,43.8797,-55.4133,2.38419e-07,0.00532112,
Sun Feb 18 10:53:34 2018,86169282,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1108,0,8,30,0.023942,0.071826,-10.4435,0.00851379,-0.0148991,0.00851379,-6.0498,43.8797,-55.4133,2.38419e-07,0.00851379,
Sun Feb 18 10:53:34 2018,86179283,607.694,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5512,1106,0,8,30,0.0574608,0.023942,-10.3908,0.00638535,-0.0117065,0.00638535,-6.0498,43.8797,-55.4133,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86189284,607.807,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5512,1106,0,8,30,-0.0143652,0.100556,-10.2663,0.00744957,-0.0148991,0.00744957,-6.0498,43.8797,-55.4133,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86199285,607.807,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5526,1110,0,32,14,0.0191536,0.0814029,-10.3765,0.00957802,-0.019156,0.0042569,-6.0498,43.8797,-55.4133,2.38419e-07,0.0042569,
Sun Feb 18 10:53:34 2018,86209286,607.807,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5526,1110,0,32,14,-0.0622492,0.0861913,-10.3238,0.0106422,-0.019156,0.00744957,-6.0498,43.8797,-55.4133,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86219287,607.807,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5516,1110,0,8,32,0,0.148441,-10.3238,0.00851379,-0.0106422,0.0138349,-6.0498,43.8797,-55.4133,2.38419e-07,0.0138349,
Sun Feb 18 10:53:34 2018,86229288,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5516,1110,0,8,32,0.0335188,0.129287,-10.3334,0.0117065,-0.0138349,0.0127707,-6.0498,43.8797,-55.4133,2.38419e-07,0.0127707,
Sun Feb 18 10:53:34 2018,86239289,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5490,1102,0,8,32,0.0143652,0.11971,-10.3525,0.0138349,-0.0148991,0.00638535,-6.0498,43.8797,-55.4133,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86249290,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5490,1102,0,8,32,0,0.0526724,-10.2759,0.00851379,-0.0106422,0.00638535,-6.0498,43.8797,-55.4133,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86259291,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5510,1106,0,8,32,0.0335188,0.023942,-10.2855,0.00638535,-0.0159634,0.0106422,-5.7041,44.2266,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86269292,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5510,1106,0,8,32,-0.0287304,0.0766145,-10.4531,0.0106422,-0.0170276,0.0127707,-5.7041,44.2266,-54.082,2.38419e-07,0.0127707,
Sun Feb 18 10:53:34 2018,86279293,607.737,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5526,1106,0,8,16,-0.0047884,0.100556,-10.2903,0.0042569,-0.0138349,0.00851379,-5.7041,44.2266,-54.082,2.38419e-07,0.00851379,
Sun Feb 18 10:53:34 2018,86289294,606.755,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5526,1106,0,8,16,-0.0335188,0.138864,-10.2903,0.00532112,-0.0180918,0.00744957,-5.7041,44.2266,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86299295,606.755,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5510,1108,0,8,32,0.0191536,0.110133,-10.2711,0.0117065,-0.0138349,0.00638535,-5.7041,44.2266,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86309296,606.755,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5510,1108,0,8,32,0.0383072,0.11971,-10.4674,0.00744957,-0.0138349,0.00851379,-5.7041,44.2266,-54.082,2.38419e-07,0.00851379,
Sun Feb 18 10:53:34 2018,86319297,606.755,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5332,5532,1112,0,8,32,-0.0287304,0.0909797,-10.4914,0.00532112,-0.0180918,0.0106422,-5.7041,44.2266,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86329298,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5332,5532,1112,0,8,32,0.0814029,0.0814029,-10.3477,0.00957802,-0.0159634,0.0106422,-5.7041,44.2266,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86339299,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5524,1106,0,32,14,0.0957681,0.0335188,-10.3908,0.0117065,-0.0138349,0.00744957,-5.7041,44.2266,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86349300,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5524,1106,0,32,14,0.0383072,0.0909797,-10.343,0.00851379,-0.0127707,0.00532112,-5.7041,44.2266,-54.082,2.38419e-07,0.00532112,
Sun Feb 18 10:53:34 2018,86359301,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5498,1106,0,8,32,0.00957681,0.0383072,-10.3382,0.00851379,-0.0170276,0.00638535,-5.7041,44.2266,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86369302,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5498,1106,0,8,32,0.0191536,0.0957681,-10.2568,0.0127707,-0.0170276,0.00957802,-5.7041,44.2266,-54.082,2.38419e-07,0.00957802,
Sun Feb 18 10:53:34 2018,86379303,608.293,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5528,1106,0,32,32,0.071826,0.105345,-10.3525,0.00638535,-0.019156,0.0117065,-5.7041,44.2266,-54.082,2.38419e-07,0.0117065,
Sun Feb 18 10:53:34 2018,86389304,607.207,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5528,1106,0,32,32,0.0574608,0.110133,-10.3717,0.00638535,-0.019156,0.00744957,-5.7041,44.2266,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86399305,607.207,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1106,0,8,14,0.0047884,0.153229,-10.4339,0.0127707,-0.0159634,0.00638535,-5.7041,44.2266,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86409306,607.207,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1106,0,8,14,0.0335188,0.0335188,-10.2807,0.00851379,-0.0138349,0.0042569,-5.7041,44.2266,-54.082,2.38419e-07,0.0042569,
Sun Feb 18 10:53:34 2018,86419307,607.207,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5510,1108,0,8,32,-0.0287304,0.129287,-10.2807,0.00744957,-0.0202203,0.00319267,-5.7041,44.2266,-54.082,2.38419e-07,0.00319267,
Sun Feb 18 10:53:34 2018,86429308,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5510,1108,0,8,32,0.0430956,0.134075,-10.4674,0.00638535,-0.0148991,0.0138349,-5.7041,44.2266,-54.082,2.38419e-07,0.0138349,
Sun Feb 18 10:53:34 2018,86439309,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5500,1108,0,32,32,0.0383072,0.0622492,-10.3382,0.0117065,-0.019156,0.0138349,-5.7041,44.2266,-54.082,2.38419e-07,0.0138349,
Sun Feb 18 10:53:34 2018,86449310,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5500,1108,0,32,32,0.0526724,0.0430956,-10.4483,0.00744957,-0.0138349,0.00957802,-5.7041,44.2266,-54.082,2.38419e-07,0.00957802,
Sun Feb 18 10:53:34 2018,86459311,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1110,0,32,14,0.0670376,0.0335188,-10.3956,0.00532112,-0.0170276,0.00532112,-5.7041,44.2266,-54.082,2.38419e-07,0.00532112,
Sun Feb 18 10:53:34 2018,86469312,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1110,0,32,14,-0.0574608,0.0670376,-10.2903,0.00744957,-0.0159634,0.00851379,-5.7041,44.2266,-54.082,2.38419e-07,0.00851379,
Sun Feb 18 10:53:34 2018,86479313,608.085,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5528,1106,0,32,14,0.0383072,0.071826,-10.3956,0.0042569,-0.0148991,0.00532112,-5.7041,44.2266,-54.082,2.38419e-07,0.00532112,
Sun Feb 18 10:53:34 2018,86489314,608.111,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5528,1106,0,32,14,0.071826,0.110133,-10.3573,0.0042569,-0.0127707,0.00744957,-5.7041,44.2266,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86499315,608.111,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5524,1106,0,8,32,0.0814029,0.047884,-10.3717,0.00851379,-0.0159634,0.0106422,-5.7041,44.2266,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86509316,608.111,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5524,1106,0,8,32,0.0287304,0.138864,-10.3525,0.00957802,-0.019156,0.00744957,-4.66699,44.5734,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86519317,608.111,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1104,0,32,32,0,0.0861913,-10.2568,0.00957802,-0.0180918,0.00638535,-4.66699,44.5734,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86529318,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1104,0,32,32,0.0047884,0.0430956,-10.41,0.00532112,-0.0148991,0.0042569,-4.66699,44.5734,-54.082,2.38419e-07,0.0042569,
Sun Feb 18 10:53:34 2018,86539319,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5332,5526,1110,0,32,14,0.0861913,0.114922,-10.3286,0.00957802,-0.0148991,0.00957802,-4.66699,44.5734,-54.082,2.38419e-07,0.00957802,
Sun Feb 18 10:53:34 2018,86549320,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5332,5526,1110,0,32,14,-0.0430956,0.00957681,-10.4004,0.00957802,-0.0159634,0.0106422,-4.66699,44.5734,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86559321,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5510,1110,0,30,14,0.0526724,0.0430956,-10.2424,0.0117065,-0.0202203,0.0106422,-4.66699,44.5734,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86569322,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5510,1110,0,30,14,-0.0143652,0.047884,-10.3813,0.0106422,-0.0170276,0.0117065,-4.66699,44.5734,-54.082,2.38419e-07,0.0117065,
Sun Feb 18 10:53:34 2018,86579323,607.616,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5494,1110,0,8,32,-0.071826,0.114922,-10.2424,0.0148991,-0.0170276,0.00638535,-4.66699,44.5734,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86589324,606.816,1514,1514,1118,1510,1088,1514,-7.62939e-06,7.62939e-06,0.935211,0.00938988,-0.5,-1.19209e-07,5348,5494,1110,0,8,32,0.0430956,0.0766145,-10.2185,0.0106422,-0.0148991,0.00744957,-4.66699,44.5734,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86599325,606.816,1514,1514,1118,1510,1088,1514,-7.62939e-06,7.62939e-06,0.935211,0.00938988,-0.5,-1.19209e-07,5344,5520,1110,0,8,32,0.0287304,0.0622492,-10.2903,0.00319267,-0.0159634,0.0106422,-4.66699,44.5734,-54.082,0.00938988,0.0106422,
Sun Feb 18 10:53:34 2018,86609326,606.816,1514,1514,1208,1513,1088,1514,-7.62939e-06,7.62939e-06,1.04084,0.00234771,-0.5,-1.19209e-07,5344,5520,1110,0,8,32,0.0622492,-0.0047884,-10.3908,0.00851379,-0.019156,0.0106422,-4.66699,44.5734,-54.082,0.00938988,0.0106422,
Sun Feb 18 10:53:34 2018,86619327,606.816,1514,1514,1208,1513,1088,1514,-7.62939e-06,7.62939e-06,1.04084,0.00234771,-0.5,-1.19209e-07,5344,5502,1106,0,32,14,-0.047884,0.047884,-10.3908,0.0117065,-0.0159634,0.00638535,-4.66699,44.5734,-54.082,0.00234771,0.00638535,
Sun Feb 18 10:53:34 2018,86629328,606.582,1514,1514,1208,1513,1088,1514,-7.62939e-06,7.62939e-06,1.04084,0.00234771,-0.5,-1.19209e-07,5344,5502,1106,0,32,14,0.00957681,0.225055,-10.3573,0.00744957,-0.0180918,0.00851379,-5.7041,43.8797,-54.082,0.00234771,0.00851379,
Sun Feb 18 10:53:34 2018,86639329,606.582,1514,1514,1278,1513,1088,1514,-7.62939e-06,7.62939e-06,1.123,0.00234771,-0.5,-1.19209e-07,5344,5494,1104,0,32,14,0.0526724,0.071826,-10.2855,0.00957802,-0.0159634,0.00744957,-5.7041,43.8797,-54.082,0.00234771,0.00744957,
Sun Feb 18 10:53:34 2018,86649330,606.582,1514,1514,1278,1513,1088,1514,-7.62939e-06,7.62939e-06,1.123,0.00234771,-0.5,-1.19209e-07,5344,5494,1104,0,32,14,-0.0287304,0.0430956,-10.3525,0.0117065,-0.0159634,0.00851379,-5.7041,43.8797,-54.082,0.00234771,0.00851379,
Sun Feb 18 10:53:34 2018,86659331,606.582,1514,1514,1333,1513,1088,1514,-7.62939e-06,7.62939e-06,1.18756,0.00234771,-0.5,-1.19209e-07,5338,5520,1110,0,32,14,0.0143652,0.100556,-10.4962,0.0042569,-0.0127707,0.0127707,-5.7041,43.8797,-54.082,0.00234771,0.0127707,
Sun Feb 18 10:53:34 2018,86669332,606.582,1514,1514,1333,1513,1088,1514,-7.62939e-06,7.62939e-06,1.18756,0.00234771,-0.5,-1.19209e-07,5338,5520,1110,0,32,14,0.0957681,0.143652,-10.2711,0.00744957,-0.0138349,0.00957802,-5.7041,43.8797,-54.082,0.00234771,0.00957802,
Sun Feb 18 10:53:34 2018,86679333,606.582,1514,1514,1368,1514,1088,1514,-7.62939e-06,7.62939e-06,1.22864,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1104,0,8,32,0.023942,0.162806,-10.4052,0.00957802,-0.0159634,0.00212845,-5.7041,43.8797,-54.082,0.00234771,0.00212845,
Sun Feb 18 10:53:34 2018,86689334,606.017,1514,1514,1368,1514,1088,1514,-7.62939e-06,7.62939e-06,1.22864,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1104,0,8,32,0.0909797,0.0526724,-10.5345,0.00851379,-0.019156,0.00744957,-5.7041,43.8797,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86699335,606.017,1514,1514,1392,1514,1088,1514,-7.62939e-06,7.62939e-06,1.25681,2.38419e-07,-0.5,-1.19209e-07,5332,5522,1108,0,32,14,0.023942,0.0670376,-10.3717,0.0117065,-0.0180918,0.00851379,-5.7041,43.8797,-54.082,2.38419e-07,0.00851379,
Sun Feb 18 10:53:34 2018,86709336,606.017,1514,1514,1392,1514,1088,1514,-7.62939e-06,7.62939e-06,1.25681,2.38419e-07,-0.5,-1.19209e-07,5332,5522,1108,0,32,14,0.0143652,0.071826,-10.4196,0.0117065,-0.0170276,0.00957802,-5.7041,43.8797,-54.082,2.38419e-07,0.00957802,
Sun Feb 18 10:53:34 2018,86719337,606.017,1514,1514,1405,1514,1088,1514,-7.62939e-06,7.62939e-06,1.27207,2.38419e-07,-0.5,-1.19209e-07,5348,5500,1104,0,32,14,0.0191536,0.114922,-10.3669,0.00957802,-0.0148991,0.0117065,-5.7041,43.8797,-54.082,2.38419e-07,0.0117065,
Sun Feb 18 10:53:34 2018,86729338,606.816,1514,1514,1405,1514,1088,1514,-7.62939e-06,7.62939e-06,1.27207,2.38419e-07,-0.5,-1.19209e-07,5348,5500,1104,0,32,14,-0.071826,0.047884,-10.4387,0.00851379,-0.0148991,0.00744957,-5.7041,43.8797,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86739339,606.816,1514,1514,1405,1514,1088,1514,-7.62939e-06,7.62939e-06,1.27207,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1104,0,8,14,0.0191536,0.023942,-10.319,0.00744957,-0.0159634,0.00319267,-5.7041,43.8797,-54.082,2.38419e-07,0.00319267,
Sun Feb 18 10:53:34 2018,86749340,606.816,1514,1514,1412,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28028,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1104,0,8,14,0.0335188,0.0861913,-10.2759,0.00638535,-0.0159634,0.00638535,-5.7041,43.8797,-54.082,2.38419e-07,0.00638535,
Sun Feb 18 10:53:34 2018,86759341,606.816,1514,1514,1412,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28028,2.38419e-07,-0.5,-1.19209e-07,5350,5522,1108,0,8,32,-0.0191536,0.129287,-10.3956,0.00957802,-0.0202203,0.0138349,-5.7041,43.8797,-54.082,2.38419e-07,0.0138349,
Sun Feb 18 10:53:34 2018,86769342,606.816,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5350,5522,1108,0,8,32,-0.0047884,0.186748,-10.3956,0.00744957,-0.0170276,0.0106422,-5.7041,43.8797,-54.082,2.38419e-07,0.0106422,
Sun Feb 18 10:53:34 2018,86779343,606.816,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5346,5522,1106,0,8,32,0.0766145,0.0383072,-10.4148,0.00638535,-0.0127707,0.0117065,-5.7041,43.8797,-54.082,2.38419e-07,0.0117065,
Sun Feb 18 10:53:34 2018,86789344,606.92,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5346,5522,1106,0,8,32,0.0047884,0.105345,-10.3238,0.00532112,-0.0170276,0.00532112,-5.7041,43.8797,-54.082,2.38419e-07,0.00532112,
Sun Feb 18 10:53:34 2018,86799345,606.92,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1104,0,32,32,0.071826,0.148441,-10.3765,0.0117065,-0.019156,0.0117065,-5.7041,43.8797,-54.082,2.38419e-07,0.0117065,
Sun Feb 18 10:53:34 2018,86809346,606.92,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1104,0,32,32,0.0383072,0.0814029,-10.3573,0.00851379,-0.0106422,0.00744957,-5.7041,43.8797,-54.082,2.38419e-07,0.00744957,
Sun Feb 18 10:53:34 2018,86819347,606.92,1514,1514,1414,1514,1088,1514,-7.62939e-06,7.62939e-06,1.28263,2.38419e-07,-0.5,-1.19209e-07,5346,5526,1108,0,8,32,-0.0143652,0.220267,-10.2472,0.00851379,-0.0159634,0.0106422,-5.7041,43.8797,-54.082,2.38419e-07,0.0106422,
