today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS_FILT
Sun Feb 18 11:01:57 2018,88726932,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1086,0,6,32,0.114922,0.134075,-10.4914,0.0148991,-0.00957802,0.0106422,26.792,32.0859,33.4477,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,88736933,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1086,0,6,32,0.138864,0.134075,-10.5058,0.00957802,-0.0159634,0.00744957,26.792,32.0859,33.4477,2.38419e-07,0.00744957,
Sun Feb 18 11:01:57 2018,88746934,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5490,1080,0,32,14,0.134075,0.153229,-10.4722,0.0106422,-0.0148991,0.0138349,26.792,32.0859,33.4477,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,88756935,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1080,0,8,32,0.0909797,0.153229,-10.3765,0.00532112,-0.0159634,0.0127707,26.792,32.0859,33.4477,2.38419e-07,0.0127707,
Sun Feb 18 11:01:57 2018,88766936,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1080,0,8,32,0.0335188,0.0383072,-10.2951,0.00744957,-0.0170276,0.00957802,26.792,32.0859,33.4477,2.38419e-07,0.00957802,
Sun Feb 18 11:01:57 2018,88776937,606.364,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1080,0,8,32,0.162806,0.114922,-10.228,0.0127707,-0.0180918,0.0106422,26.792,32.0859,33.4477,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,88786938,606.773,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,32,14,0.105345,-0.205901,-10.6638,0.0159634,-0.0170276,0.0117065,26.792,32.0859,33.4477,2.38419e-07,0.0117065,
Sun Feb 18 11:01:57 2018,88796939,606.773,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,32,14,0.105345,0.0766145,-10.1466,-0.0159634,-0.0170276,0.0042569,26.792,32.0859,33.4477,2.38419e-07,0.0042569,
Sun Feb 18 11:01:57 2018,88806940,606.773,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5492,1086,0,32,14,-0.0526724,0.0766145,-10.2615,0.0159634,-0.00106422,0.00638535,26.792,32.0859,33.4477,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,88816941,606.773,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5498,1086,0,32,12,0.134075,0.023942,-10.8793,0.0478901,-0.0148991,0.0117065,26.792,32.0859,33.4477,2.38419e-07,0.0117065,
Sun Feb 18 11:01:57 2018,88826942,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5498,1086,0,32,12,0.143652,0.129287,-10.0652,-0.0202203,-0.0478901,0.0266056,26.792,32.0859,33.4477,2.38419e-07,0.0266056,
Sun Feb 18 11:01:57 2018,88836943,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5498,1086,0,32,12,0.0047884,0.172383,-10.477,0.0223487,0.00851379,0.0138349,26.792,32.0859,33.4477,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,88846944,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5512,1072,0,30,14,0.258574,0.225055,-10.6446,0.0170276,-0.0170276,-0.0180918,26.792,32.0859,33.4477,2.38419e-07,-0.0180918,
Sun Feb 18 11:01:57 2018,88856945,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5512,1072,0,30,14,0.0335188,0.311246,-10.1227,0.00744957,-0.0372479,-0.0117065,28.6934,32.2594,29.9531,2.38419e-07,-0.0117065,
Sun Feb 18 11:01:57 2018,88866946,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5498,1080,0,30,14,0.0383072,0.0574608,-10.2711,0.0117065,0.0042569,0.0202203,28.6934,32.2594,29.9531,2.38419e-07,0.0202203,
Sun Feb 18 11:01:57 2018,88876947,606.425,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,30,14,-0.143652,0.134075,-10.3142,-0.032991,-0.0287341,0.0457616,28.6934,32.2594,29.9531,2.38419e-07,0.0457616,
Sun Feb 18 11:01:57 2018,88886948,606.034,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,30,14,0.100556,0.277727,-10.4244,0.0297983,0.00319267,0.0138349,28.6934,32.2594,29.9531,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,88896949,606.034,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,30,14,0.454898,-0.0383072,-10.6207,0.0276698,-0.0148991,-0.0202203,28.6934,32.2594,29.9531,2.38419e-07,-0.0202203,
Sun Feb 18 11:01:57 2018,88906950,606.034,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5500,1080,0,30,12,0.071826,0.148441,-10.0461,-0.0223487,-0.0244772,-0.00319267,28.6934,32.2594,29.9531,2.38419e-07,-0.00319267,
Sun Feb 18 11:01:57 2018,88916951,606.034,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5500,1080,0,30,12,-0.248997,0.186748,-10.4627,0.00638535,0.0202203,0.0266056,28.6934,32.2594,29.9531,2.38419e-07,0.0266056,
Sun Feb 18 11:01:57 2018,88926952,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5358,5524,1086,0,8,32,-0.0143652,0.244209,-10.5728,0.0255414,-0.032991,0.0287341,28.6934,32.2594,29.9531,2.38419e-07,0.0287341,
Sun Feb 18 11:01:57 2018,88936953,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5514,1080,0,8,32,0.225055,0.138864,-10.1801,0.00851379,-0.0287341,0.00638535,28.6934,32.2594,29.9531,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,88946954,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5514,1080,0,8,32,0.220267,0,-10.2855,0.00532112,0.00957802,-0.00319267,28.6934,32.2594,29.9531,2.38419e-07,-0.00319267,
Sun Feb 18 11:01:57 2018,88956955,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5514,1080,0,8,32,0.138864,0.138864,-10.4962,0.00532112,-0.00957802,0.00638535,28.6934,32.2594,29.9531,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,88966956,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5360,5512,1084,0,32,32,-0.114922,0.148441,-10.5632,0.0234129,-0.0244772,0.0127707,28.6934,32.2594,29.9531,2.38419e-07,0.0127707,
Sun Feb 18 11:01:57 2018,88976957,606.929,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5498,1080,0,30,12,-0.0526724,0.158017,-10.1323,0.0117065,-0.019156,0.0138349,28.6934,32.2594,29.9531,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,88986958,605.339,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5498,1080,0,30,12,0.287304,0.0766145,-10.4435,0.00319267,-0.00212845,0.019156,28.6934,32.2594,29.9531,2.38419e-07,0.019156,
Sun Feb 18 11:01:57 2018,88996959,605.339,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5498,1080,0,30,12,0.301669,0.0766145,-10.3956,0.00319267,-0.0212845,0.0138349,28.6934,32.2594,29.9531,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,89006960,605.339,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1084,0,8,32,-0.110133,0.134075,-10.2759,0.0117065,-0.019156,-0,28.6934,32.2594,29.9531,2.38419e-07,-0,
Sun Feb 18 11:01:57 2018,89016961,605.339,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1084,0,8,32,-0.105345,0.0526724,-10.4818,0.0180918,-0.0042569,0.00212845,28.6934,32.2594,29.9531,2.38419e-07,0.00212845,
Sun Feb 18 11:01:57 2018,89026962,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5360,5506,1086,0,8,32,0.158017,0.167594,-10.2089,-0.00319267,-0.0255414,0.00638535,28.6934,32.2594,29.9531,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,89036963,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1080,0,32,14,0.134075,0.272939,-10.1418,0,-0.0159634,0.0212845,28.6934,32.2594,29.9531,2.38419e-07,0.0212845,
Sun Feb 18 11:01:57 2018,89046964,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1080,0,32,14,0.148441,0.181959,-10.4627,0.0159634,-0.00638535,0.0148991,28.6934,32.2594,29.9531,2.38419e-07,0.0148991,
Sun Feb 18 11:01:57 2018,89056965,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5506,1080,0,8,32,0.0574608,0.100556,-10.3813,0.00638535,-0.019156,0.00319267,28.6934,32.2594,29.9531,2.38419e-07,0.00319267,
Sun Feb 18 11:01:57 2018,89066966,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5506,1080,0,8,32,0.0814029,0.0814029,-10.3286,0.00744957,-0.0159634,-0.00319267,28.6934,32.2594,29.9531,2.38419e-07,-0.00319267,
Sun Feb 18 11:01:57 2018,89076967,606.443,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5506,1080,0,8,32,0.114922,0.0909797,-10.3477,0.0106422,-0.00957802,0.00851379,28.6934,32.2594,29.9531,2.38419e-07,0.00851379,
Sun Feb 18 11:01:57 2018,89086968,606.842,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5484,1080,0,8,32,0.134075,0.071826,-10.3046,0.0042569,-0.0170276,0.0223487,28.6934,32.2594,29.9531,2.38419e-07,0.0223487,
Sun Feb 18 11:01:57 2018,89096969,606.842,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5484,1080,0,8,32,0.0526724,0.225055,-10.4531,0.0106422,-0.0180918,0.0106422,28.6934,32.2594,29.9531,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,89106970,606.842,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5356,5490,1080,0,32,32,0.0670376,0.114922,-10.2663,0.00957802,-0.0127707,0.00744957,28.6934,32.2594,29.9531,2.38419e-07,0.00744957,
Sun Feb 18 11:01:57 2018,89116971,606.842,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5494,1080,0,8,32,0.0526724,0.0909797,-10.4387,0.00851379,-0.00744957,-0,28.6934,32.2594,29.9531,2.38419e-07,-0,
Sun Feb 18 11:01:57 2018,89126972,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5494,1080,0,8,32,0.143652,0.105345,-10.4148,0.00851379,-0.0117065,0.0106422,28.6934,32.2594,29.9531,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,89136973,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5494,1080,0,8,32,0.0383072,0.186748,-10.3908,0.0148991,-0.0180918,0.0159634,28.6934,32.2594,29.9531,2.38419e-07,0.0159634,
Sun Feb 18 11:01:57 2018,89146974,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5494,1078,0,32,14,0.0287304,0.220267,-10.3956,0.00532112,-0.0106422,0.0127707,28.6934,32.2594,29.9531,2.38419e-07,0.0127707,
Sun Feb 18 11:01:57 2018,89156975,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1086,0,32,12,0.114922,0.191536,-10.3956,0.0148991,-0.0138349,0.0106422,28.6934,32.2594,29.9531,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,89166976,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1086,0,32,12,0.191536,0.100556,-10.4004,0.0159634,-0.0148991,0.00638535,28.6934,32.2594,29.9531,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,89176977,607.329,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5488,1086,0,32,12,0.0861913,0.0574608,-10.4627,0.00319267,-0.0138349,0.00851379,28.6934,32.2594,29.9531,2.38419e-07,0.00851379,
Sun Feb 18 11:01:57 2018,89186978,605.426,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5484,1080,0,8,32,0.0143652,0.148441,-10.3238,0.0106422,-0.0138349,0.00744957,28.6934,32.2594,29.9531,2.38419e-07,0.00744957,
Sun Feb 18 11:01:57 2018,89196979,605.426,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5484,1080,0,8,32,0.0909797,0.138864,-10.3238,0.0117065,-0.0212845,0.0117065,28.6934,32.2594,29.9531,2.38419e-07,0.0117065,
Sun Feb 18 11:01:57 2018,89206980,605.426,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5356,5492,1086,0,30,14,0.071826,0.124498,-10.5584,0.0106422,-0.0170276,0.00851379,28.6934,32.2594,29.9531,2.38419e-07,0.00851379,
Sun Feb 18 11:01:57 2018,89216981,605.426,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,32,14,0.11971,0.138864,-10.4148,0.00638535,-0.0127707,0.00744957,28.6934,32.2594,29.9531,2.38419e-07,0.00744957,
Sun Feb 18 11:01:57 2018,89226982,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,32,14,-0.00957681,0.158017,-10.4291,0.0117065,-0.00957802,0.00532112,26.1006,32.0859,32.4492,2.38419e-07,0.00532112,
Sun Feb 18 11:01:57 2018,89236983,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5520,1080,0,32,14,0.071826,0.047884,-10.3621,0.0138349,-0.0148991,0.0127707,26.1006,32.0859,32.4492,2.38419e-07,0.0127707,
Sun Feb 18 11:01:57 2018,89246984,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5482,1086,0,30,12,0.11971,0.129287,-10.3525,0.00957802,-0.0170276,0.0138349,26.1006,32.0859,32.4492,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,89256985,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5482,1086,0,30,12,0.158017,0.071826,-10.3669,0.00957802,-0.0138349,0.0138349,26.1006,32.0859,32.4492,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,89266986,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5362,5498,1080,0,30,14,0.138864,0.181959,-10.343,0.0127707,-0.0170276,0.00638535,26.1006,32.0859,32.4492,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,89276987,605.035,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5522,1080,0,8,32,0.105345,0.0335188,-10.2855,0.00638535,-0.0159634,0.00106422,26.1006,32.0859,32.4492,2.38419e-07,0.00106422,
Sun Feb 18 11:01:57 2018,89286988,606.356,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5522,1080,0,8,32,-0.00957681,0.0814029,-10.386,0.0117065,-0.00744957,0.00957802,26.1006,32.0859,32.4492,2.38419e-07,0.00957802,
Sun Feb 18 11:01:57 2018,89296989,606.356,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5522,1080,0,8,32,0.105345,0.162806,-10.4148,0.0106422,-0.0127707,0.0159634,26.1006,32.0859,32.4492,2.38419e-07,0.0159634,
Sun Feb 18 11:01:57 2018,89306990,606.356,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5526,1086,0,30,12,0.134075,0.215478,-10.3669,0.00319267,-0.0170276,0.0117065,26.1006,32.0859,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:01:57 2018,89316991,606.356,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5490,1080,0,30,14,0.105345,0.0909797,-10.4291,0.00638535,-0.0148991,0.0106422,26.1006,32.0859,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:01:57 2018,89326992,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5490,1080,0,30,14,0.0335188,-0.0047884,-10.3525,0.019156,-0.0127707,0.00851379,26.1006,32.0859,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:01:57 2018,89336993,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1086,0,8,32,0.11971,0.0814029,-10.2137,0.00851379,-0.0180918,0.00106422,26.1006,32.0859,32.4492,2.38419e-07,0.00106422,
Sun Feb 18 11:01:57 2018,89346994,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1086,0,8,32,0.0574608,0.181959,-10.3094,0.0042569,-0.0106422,0.0117065,26.1006,32.0859,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:01:57 2018,89356995,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5522,1088,0,30,14,0.124498,0.129287,-10.4914,0.0159634,-0.0159634,0.0138349,26.1006,32.0859,32.4492,2.38419e-07,0.0138349,
Sun Feb 18 11:01:57 2018,89366996,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5522,1088,0,30,14,0.181959,0.172383,-10.3142,0.00957802,-0.019156,0.00851379,26.1006,32.0859,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:01:57 2018,89376997,606.373,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5516,1080,0,30,12,0.0191536,0.071826,-10.3765,0.0127707,-0.0170276,0.00638535,26.1006,32.0859,32.4492,2.38419e-07,0.00638535,
Sun Feb 18 11:01:57 2018,89386998,605.521,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5516,1080,0,30,12,0.105345,0.047884,-10.41,0.00638535,-0.0106422,0.00319267,26.1006,32.0859,32.4492,2.38419e-07,0.00319267,
Sun Feb 18 11:01:57 2018,89396999,605.521,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5516,1080,0,30,12,0.0861913,0.0622492,-10.3477,0.0117065,-0.0170276,0.0159634,26.1006,32.0859,32.4492,2.38419e-07,0.0159634,
Sun Feb 18 11:01:57 2018,89407000,605.521,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5524,1080,0,8,32,0.105345,0.177171,-10.3142,0.00957802,-0.0159634,0.0148991,26.1006,32.0859,32.4492,2.38419e-07,0.0148991,
Sun Feb 18 11:01:57 2018,89417001,605.521,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5524,1080,0,8,32,0.158017,0.201113,-10.319,0.0138349,-0.0138349,0.00957802,26.1006,32.0859,32.4492,2.38419e-07,0.00957802,
Sun Feb 18 11:01:57 2018,89427002,605.417,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5488,1080,0,8,32,0.0670376,0.158017,-10.4004,0.00638535,-0.0148991,0.00851379,26.1006,32.0859,32.4492,2.38419e-07,0.00851379,
