today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS_FILT
Sun Feb 18 10:53:55 2018,107613080,608.528,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5506,1102,0,32,14,0.0191536,0.110133,-10.3669,0.00744957,-0.0159634,0.00957802,45.46,36.9422,22.4648,2.38419e-07,0.00957802,
Sun Feb 18 10:53:55 2018,107623081,608.528,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5506,1102,0,32,14,0.162806,0.138864,-10.4531,0.0117065,-0.0127707,0.00957802,45.46,36.9422,22.4648,2.38419e-07,0.00957802,
Sun Feb 18 10:53:55 2018,107633082,608.528,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5498,1102,0,8,32,0.105345,0.114922,-10.5105,0.00957802,-0.0127707,0.00957802,45.46,36.9422,22.4648,2.38419e-07,0.00957802,
Sun Feb 18 10:53:55 2018,107643083,608.528,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5498,1102,0,8,32,0.0814029,0.0814029,-10.3046,0.00744957,-0.0127707,0.00957802,45.46,36.9422,22.4648,2.38419e-07,0.00957802,
Sun Feb 18 10:53:55 2018,107653084,608.841,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1104,0,32,14,0.0814029,0.071826,-10.3046,0.00851379,-0.0148991,0.00957802,45.46,36.9422,22.4648,2.38419e-07,0.00957802,
Sun Feb 18 10:53:55 2018,107663085,608.841,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1104,0,32,14,0.0383072,0.0814029,-10.2185,0.00744957,-0.00638535,0.0159634,45.46,36.9422,22.4648,2.38419e-07,0.0159634,
Sun Feb 18 10:53:55 2018,107673086,608.841,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5500,1102,6,30,14,-0.0335188,0.191536,-10.2041,0.0159634,-0.0266056,0.042569,45.46,36.9422,22.4648,2.38419e-07,0.042569,
Sun Feb 18 10:53:55 2018,107683087,608.841,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5500,1102,6,30,14,-0.023942,0.0622492,-10.5393,0.0148991,-0.0127707,-0.0138349,46.4971,37.9828,22.132,2.38419e-07,-0.0138349,
Sun Feb 18 10:53:55 2018,107693088,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1092,0,8,32,0.272939,-0.0191536,-10.4196,-0.00638535,0.00851379,-0.0500185,46.4971,37.9828,22.132,2.38419e-07,-0.0500185,
Sun Feb 18 10:53:55 2018,107703089,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1092,0,8,32,0.100556,-0.00957681,-10.1466,0.00744957,-0.0457616,0.0244772,46.4971,37.9828,22.132,2.38419e-07,0.0244772,
Sun Feb 18 10:53:55 2018,107713090,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5506,1110,2,20,32,-0.186748,0.114922,-10.2424,0.0372479,-0.0297983,0.0244772,46.4971,37.9828,22.132,2.38419e-07,0.0244772,
Sun Feb 18 10:53:55 2018,107723091,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5506,1110,2,20,32,0.220267,0.129287,-10.5872,0.00106422,-0.00532112,0.0244772,46.4971,37.9828,22.132,2.38419e-07,0.0244772,
Sun Feb 18 10:53:55 2018,107733093,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5526,1090,0,8,32,0.368707,0.0766145,-10.252,-0.0340552,0.0180918,0.0553397,46.4971,37.9828,22.132,2.38419e-07,0.0553397,
Sun Feb 18 10:53:55 2018,107743094,606.886,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5526,1090,0,8,32,-0.0909797,0.167594,-10.4291,0.0276698,-0.0585323,0.0138349,46.4971,37.9828,22.132,2.38419e-07,0.0138349,
Sun Feb 18 10:53:55 2018,107753095,607.711,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5524,1102,6,8,32,-0.0814029,0.162806,-10.9942,0.0468259,0.0148991,-0.0276698,46.4971,37.9828,22.132,2.38419e-07,-0.0276698,
Sun Feb 18 10:53:55 2018,107763096,607.711,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5524,1102,6,8,32,0.186748,-0.0766145,-9.60554,-0.00638535,-0.00851379,-0.0117065,46.4971,37.9828,22.132,2.38419e-07,-0.0117065,
Sun Feb 18 10:53:55 2018,107773097,607.711,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5526,1102,0,32,14,0.0335188,-0.0047884,-10.1849,-0.0106422,-0.0851379,0.0127707,46.4971,37.9828,22.132,2.38419e-07,0.0127707,
Sun Feb 18 10:53:55 2018,107783098,607.711,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5526,1102,0,32,14,0.21069,0.0861913,-10.7069,0.00212845,-0.00638535,0.0446974,46.4971,37.9828,22.132,2.38419e-07,0.0446974,
Sun Feb 18 10:53:55 2018,107793099,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5506,1102,0,8,32,0.11971,0.435745,-9.68215,0.0042569,-0.0255414,0.0489543,46.4971,37.9828,22.132,2.38419e-07,0.0489543,
Sun Feb 18 10:53:55 2018,107803100,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5506,1102,0,8,32,0.0430956,0.502782,-10.5153,0.00212845,-0.00851379,-0.00212845,46.4971,37.9828,22.132,2.38419e-07,-0.00212845,
Sun Feb 18 10:53:55 2018,107813101,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5516,1106,0,32,12,0.167594,0.186748,-10.3238,0.0468259,0.0148991,-0.0446974,46.4971,37.9828,22.132,2.38419e-07,-0.0446974,
Sun Feb 18 10:53:55 2018,107823102,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5516,1106,0,32,12,-0.0430956,-0.311246,-10.4818,0.0585323,-0.0393763,-0.0627892,46.4971,37.9828,22.132,2.38419e-07,-0.0627892,
Sun Feb 18 10:53:55 2018,107833103,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5516,1102,0,8,32,-0.497994,-0.943315,-10.3956,0.0117065,-0.00744957,-0.0244772,46.4971,37.9828,22.132,2.38419e-07,-0.0244772,
Sun Feb 18 10:53:55 2018,107843104,608.545,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5516,1102,0,8,32,0.00957681,-0.646434,-10.386,-0.0744957,-0.052147,0.108551,46.4971,37.9828,22.132,2.38419e-07,0.108551,
Sun Feb 18 10:53:55 2018,107853105,607.72,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5514,1102,0,20,30,0.641646,1.10612,-10.1131,-0.0840737,-0.0404405,0.173469,46.4971,37.9828,22.132,2.38419e-07,0.173469,
Sun Feb 18 10:53:55 2018,107863106,607.72,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5334,5514,1102,0,20,30,1.20189,2.09253,-9.89763,0.052147,0.0308625,0.0287341,46.4971,37.9828,22.132,2.38419e-07,0.0287341,
Sun Feb 18 10:53:55 2018,107873107,607.72,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5490,1106,0,8,32,-0.21069,0.162806,-10.8266,0.14367,0.0351194,-0.22668,46.4971,37.9828,22.132,2.38419e-07,-0.22668,
Sun Feb 18 10:53:55 2018,107883108,607.72,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5490,1106,0,8,32,-1.46046,-2.03507,-11.0708,0.0691746,-0.0351194,-0.179854,46.4971,37.9828,22.132,2.38419e-07,-0.179854,
Sun Feb 18 10:53:55 2018,107893109,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5520,1106,0,32,30,-0.670376,-0.641646,-9.8258,-0.111744,-0.042569,0.147927,46.4971,37.9828,22.132,2.38419e-07,0.147927,
Sun Feb 18 10:53:55 2018,107903110,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5520,1106,0,32,30,1.68552,1.88663,-10.0509,-0.0595966,-0.0574681,0.256478,46.4971,37.9828,22.132,2.38419e-07,0.256478,
Sun Feb 18 10:53:55 2018,107913111,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5526,1106,0,30,14,1.95367,1.53708,-10.5967,0.126643,0.0595966,0.0681104,46.4971,37.9828,22.132,2.38419e-07,0.0681104,
Sun Feb 18 10:53:55 2018,107923112,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5526,1106,0,30,14,-0.732626,-0.976834,-10.5058,0.0606608,-0.0117065,-0.176661,46.4971,37.9828,22.132,2.38419e-07,-0.176661,
Sun Feb 18 10:53:55 2018,107933113,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5488,1106,0,8,32,-2.32716,-1.64721,-10.5584,0.0127707,-0.0266056,-0.150056,44.5957,36.7688,22.2984,2.38419e-07,-0.150056,
Sun Feb 18 10:53:55 2018,107943114,607.555,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5488,1106,0,8,32,-0.354342,-0.0287304,-10.5824,-0.0979086,-0.0446974,0.0500185,44.5957,36.7688,22.2984,2.38419e-07,0.0500185,
Sun Feb 18 10:53:55 2018,107953115,607.45,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1112,0,30,14,2.07817,1.45089,-9.81144,-0.0255414,-0.0297983,0.173469,44.5957,36.7688,22.2984,2.38419e-07,0.173469,
Sun Feb 18 10:53:55 2018,107963116,607.45,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1112,0,30,14,1.71904,0.976834,-10.2615,0.0925875,0.0042569,0.0787526,44.5957,36.7688,22.2984,2.38419e-07,0.0787526,
Sun Feb 18 10:53:55 2018,107973117,607.45,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5514,1104,0,8,32,-0.723049,-0.287304,-10.6781,0.0308625,0.0212845,-0.104294,44.5957,36.7688,22.2984,2.38419e-07,-0.104294,
Sun Feb 18 10:53:55 2018,107983118,607.45,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5514,1104,0,8,32,-1.92494,-1.00556,-10.2951,0.0372479,-0.0180918,-0.111744,44.5957,36.7688,22.2984,2.38419e-07,-0.111744,
Sun Feb 18 10:53:55 2018,107993119,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5492,1108,0,8,32,-0.574608,-0.383072,-10.5345,-0.0361836,-0.0659819,0.0287341,44.5957,36.7688,22.2984,2.38419e-07,0.0287341,
Sun Feb 18 10:53:55 2018,108003120,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5492,1108,0,8,32,1.60412,0.761356,-9.60554,-0.0468259,-0.0542754,0.140478,44.5957,36.7688,22.2984,2.38419e-07,0.140478,
Sun Feb 18 10:53:55 2018,108013121,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1102,2,8,30,1.76692,1.04866,-11.2815,0.00106422,-0.0542754,0.061725,44.5957,36.7688,22.2984,2.38419e-07,0.061725,
Sun Feb 18 10:53:55 2018,108023122,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5524,1102,2,8,30,-0.306458,0.0622492,-9.39006,0.158569,-0.00106422,-0.0361836,44.5957,36.7688,22.2984,2.38419e-07,-0.0361836,
Sun Feb 18 10:53:55 2018,108033123,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1102,0,8,32,-1.51792,-0.560243,-10.6542,0.1309,0.0106422,-0.0532112,44.5957,36.7688,22.2984,2.38419e-07,-0.0532112,
Sun Feb 18 10:53:55 2018,108043124,606.547,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1102,0,8,32,-0.646434,-0.335188,-11.1857,-0.0776884,-0.0457616,-0.0574681,44.5957,36.7688,22.2984,2.38419e-07,-0.0574681,
Sun Feb 18 10:53:55 2018,108053125,607.946,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1092,2,32,14,0.919373,-0.459687,-10.1227,0.0266056,-0.0159634,0.0457616,44.5957,36.7688,22.2984,2.38419e-07,0.0457616,
Sun Feb 18 10:53:55 2018,108063126,607.946,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1092,2,32,14,1.28808,-0.56982,-10.4483,-0.0244772,-0.042569,0.136221,44.5957,36.7688,22.2984,2.38419e-07,0.136221,
Sun Feb 18 10:53:55 2018,108073127,607.946,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1106,0,32,14,0.201113,1.01035,-10.4387,-0.102166,-0.0106422,0.117065,44.5957,36.7688,22.2984,2.38419e-07,0.117065,
Sun Feb 18 10:53:55 2018,108083128,607.946,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5526,1106,0,32,14,-0.426168,1.70946,-9.97903,0.0595966,0.0223487,-0.0223487,44.5957,36.7688,22.2984,2.38419e-07,-0.0223487,
Sun Feb 18 10:53:55 2018,108093129,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5506,1110,0,8,30,-0.584185,0.0814029,-11.0373,0.145799,0.0234129,-0.209652,44.5957,36.7688,22.2984,2.38419e-07,-0.209652,
Sun Feb 18 10:53:55 2018,108103130,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5354,5506,1110,0,8,30,-0.263362,-1.67115,-10.6255,0.0042569,-0.0659819,-0.138349,44.5957,36.7688,22.2984,2.38419e-07,-0.138349,
Sun Feb 18 10:53:55 2018,108113131,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5516,1104,0,18,32,0.124498,-0.785298,-10.0556,-0.0872664,-0.0393763,0.160698,44.5957,36.7688,22.2984,2.38419e-07,0.160698,
Sun Feb 18 10:53:55 2018,108123132,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5338,5516,1104,0,18,32,1.18274,1.33596,-10.07,-0.0957802,-0.0351194,0.266056,44.5957,36.7688,22.2984,2.38419e-07,0.266056,
Sun Feb 18 10:53:55 2018,108133133,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5490,1104,0,32,14,1.11091,1.85311,-10.094,0.0925875,0.0393763,0.0819453,44.5957,36.7688,22.2984,2.38419e-07,0.0819453,
Sun Feb 18 10:53:55 2018,108143134,607.598,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5346,5490,1104,0,32,14,-0.78051,-0.866701,-10.5153,0.137285,0.0372479,-0.240515,44.5957,36.7688,22.2984,2.38419e-07,-0.240515,
Sun Feb 18 10:53:55 2018,108153135,606.747,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5356,5488,1104,0,8,32,-2.00155,-2.50912,-11.0277,-0.0244772,-0.0957802,-0.208588,44.5957,36.7688,22.2984,2.38419e-07,-0.208588,
Sun Feb 18 10:53:55 2018,108163136,606.747,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5356,5488,1104,0,8,32,-0.134075,0.493206,-9.91199,-0.166019,-0.0489543,0.175597,44.5957,36.7688,22.2984,2.38419e-07,0.175597,
Sun Feb 18 10:53:55 2018,108173137,606.747,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5514,1104,0,8,32,2.54743,2.7677,-9.42358,0.0255414,0.0457616,0.210716,44.5957,36.7688,22.2984,2.38419e-07,0.210716,
Sun Feb 18 10:53:55 2018,108183138,606.747,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5514,1104,0,8,32,1.64721,0.105345,-11.1378,0.166019,0.0244772,-0.117065,45.2871,36.7688,23.2969,2.38419e-07,-0.117065,
Sun Feb 18 10:53:55 2018,108193139,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5522,1110,0,8,30,-2.28407,-2.55701,-11.157,-0.0255414,-0.0372479,-0.136221,45.2871,36.7688,23.2969,2.38419e-07,-0.136221,
Sun Feb 18 10:53:55 2018,108203140,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5522,1110,0,8,30,-2.3942,-0.153229,-9.17937,-0.134092,-0.0553397,0.113872,45.2871,36.7688,23.2969,2.38419e-07,0.113872,
Sun Feb 18 10:53:55 2018,108213141,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5502,1102,0,32,14,1.69509,2.65756,-9.85932,-0.0255414,-0.00851379,0.159634,45.2871,36.7688,23.2969,2.38419e-07,0.159634,
Sun Feb 18 10:53:55 2018,108223142,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5340,5502,1102,0,32,14,2.98796,1.09654,-10.884,0.164955,0.0297983,-0.061725,45.2871,36.7688,23.2969,2.38419e-07,-0.061725,
Sun Feb 18 10:53:55 2018,108233143,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5512,1110,0,32,14,-0.746991,-2.05901,-11.0133,0.125578,-0.0106422,-0.172404,45.2871,36.7688,23.2969,2.38419e-07,-0.172404,
Sun Feb 18 10:53:55 2018,108243144,607.12,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5512,1110,0,32,14,-2.73418,-1.58496,-10.0844,-0.0957802,-0.0564039,0.00532112,45.2871,36.7688,23.2969,2.38419e-07,0.00532112,
Sun Feb 18 10:53:55 2018,108253145,606.99,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5506,1104,0,32,32,-0.325611,1.35033,-10.1323,-0.134092,-0.0234129,0.194753,45.2871,36.7688,23.2969,2.38419e-07,0.194753,
Sun Feb 18 10:53:55 2018,108263146,606.99,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5336,5506,1104,0,32,32,2.5187,2.20267,-10.3046,0.0234129,-0.0223487,0.121322,45.2871,36.7688,23.2969,2.38419e-07,0.121322,
Sun Feb 18 10:53:55 2018,108273147,606.99,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1108,0,30,14,1.43652,-0.129287,-10.4722,0.168147,0.0255414,-0.122386,45.2871,36.7688,23.2969,2.38419e-07,-0.122386,
Sun Feb 18 10:53:55 2018,108283148,606.99,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1108,0,30,14,-1.51792,-1.62327,-10.2232,0.0351194,-0.00638535,-0.170276,45.2871,36.7688,23.2969,2.38419e-07,-0.170276,
Sun Feb 18 10:53:55 2018,108293149,606.416,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1102,0,8,32,-1.95367,-0.770933,-10.8122,0.0127707,-0.0819453,0.0127707,45.2871,36.7688,23.2969,2.38419e-07,0.0127707,
Sun Feb 18 10:53:55 2018,108303150,606.416,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5350,5492,1102,0,8,32,-0.0574608,1.76213,-10.2568,-0.0202203,0.00851379,0.168147,45.2871,36.7688,23.2969,2.38419e-07,0.168147,
Sun Feb 18 10:53:55 2018,108313151,606.416,1514,1514,1088,1514,1088,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,-0.5,-1.19209e-07,5348,5522,1102,6,32,14,2.30322,0.948104,-9.59117,-0.0542754,0.0308625,0.120257,45.2871,36.7688,23.2969,2.38419e-07,0.120257,
