Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.110352	2.25034	0.110352	1.8022	0.110352	0.768393
0.11084	2.25017	0.11084	1.8032	0.11084	0.768235
0.111328	2.25024	0.111328	1.80285	0.111328	0.768922
0.111816	2.2505	0.111816	1.80256	0.111816	0.769046
0.112305	2.25038	0.112305	1.80313	0.112305	0.768537
0.112793	2.25053	0.112793	1.8033	0.112793	0.768917
0.113281	2.2504	0.113281	1.80356	0.113281	0.768463
0.11377	2.25076	0.11377	1.80308	0.11377	0.768009
0.114258	2.25097	0.114258	1.80266	0.114258	0.769016
0.114746	2.25081	0.114746	1.80344	0.114746	0.768239
0.115234	2.25066	0.115234	1.80335	0.115234	0.768517
0.115723	2.25074	0.115723	1.80293	0.115723	0.769565
0.116211	2.25075	0.116211	1.80405	0.116211	0.768197
0.116699	2.25058	0.116699	1.80344	0.116699	0.768542
0.117187	2.25065	0.117187	1.80365	0.117187	0.768381
0.117676	2.25064	0.117676	1.8032	0.117676	0.768952
0.118164	2.25069	0.118164	1.80285	0.118164	0.768314
0.118652	2.25061	0.118652	1.80273	0.118652	0.76847
0.119141	2.25061	0.119141	1.80318	0.119141	0.767974
0.119629	2.25045	0.119629	1.80311	0.119629	0.768696
0.120117	2.25035	0.120117	1.80363	0.120117	0.768622
0.120605	2.25041	0.120605	1.80371	0.120605	0.768393
0.121094	2.25046	0.121094	1.80278	0.121094	0.768776
0.121582	2.25058	0.121582	1.80242	0.121582	0.768632
0.12207	2.25025	0.12207	1.80305	0.12207	0.768215
0.122559	2.25036	0.122559	1.8029	0.122559	0.768743
0.123047	2.25017	0.123047	1.80344	0.123047	0.768423
0.123535	2.25022	0.123535	1.80256	0.123535	0.768403
0.124023	2.25017	0.124023	1.80254	0.124023	0.768962
0.124512	2.24997	0.124512	1.80297	0.124512	0.769359
0.125	2.25001	0.125	1.8037	0.125	0.768689
0.125488	2.24993	0.125488	1.80319	0.125488	0.768031
0.125977	2.24987	0.125977	1.80341	0.125977	0.769349
0.126465	2.25007	0.126465	1.80275	0.126465	0.769187
0.126953	2.25025	0.126953	1.80271	0.126953	0.76915
0.127441	2.25018	0.127441	1.80336	0.127441	0.769411
0.12793	2.25044	0.12793	1.80362	0.12793	0.767875
0.128418	2.25044	0.128418	1.80374	0.128418	0.768984
0.128906	2.25033	0.128906	1.80341	0.128906	0.768284
0.129395	2.25045	0.129395	1.80339	0.129395	0.768346
