today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0015, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 11:38:22 2018,12250862,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4146,1220,0,30,14,0.411803,-0.565032,-10.2424,0.00851379,0.0180918,0.00532112,24.8906,31.9125,46.9266,2.30238,3.14609,0.284419,1.85883,2.14325,0.0490729,-0,-0,0.0704193,-32.6448,
Sun Feb 11 11:38:22 2018,12260863,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4146,1220,0,30,14,0.411803,-0.531513,-10.319,0.00212845,0.0127707,0.00532112,24.8906,31.9125,46.9266,2.2853,3.43409,0.338044,1.92641,2.26445,0.0483195,-0,-0,0.0704193,-32.1426,
Sun Feb 11 11:38:22 2018,12270864,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4150,1218,0,8,32,0.411803,-0.497994,-10.4196,0.0127707,0.00638535,0.0042569,24.8906,31.9125,46.9266,2.26327,3.7224,0.394459,1.98126,2.37572,0.0475726,-0,-0,0.0704193,-31.6447,
Sun Feb 11 11:38:22 2018,12280865,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4150,1218,0,8,32,0.459687,-0.627281,-10.2137,0.00957802,-0.00319267,0.00532112,24.8906,31.9125,46.9266,2.57698,4.01162,0.453451,2.02485,2.4783,0.0468321,-0,-0,0.0704193,-31.151,
Sun Feb 11 11:38:22 2018,12290868,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4146,1218,0,8,32,0.402226,-0.59855,-10.3286,0.00744957,-0.0127707,0.00744957,24.8906,31.9125,46.9266,2.23014,4.30085,0.514823,2.05709,2.57191,0.0461013,-0,-0,0.0704193,-30.6638,
Sun Feb 11 11:38:22 2018,12300869,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4146,1218,0,8,32,0.411803,-0.617704,-10.2711,0.00851379,-0.0202203,0.0127707,24.8906,31.9125,46.9266,2.29595,4.58946,0.577844,2.07824,2.65608,0.0453815,-0,-0,0.0704193,-30.1839,
Sun Feb 11 11:38:22 2018,12310885,974.771,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1220,0,8,32,0.416591,-0.545878,-10.319,0.00851379,-0.0212845,0.00957802,24.8906,31.9125,46.9266,2.31185,4.87624,0.641948,2.088,2.72995,0.0446713,-0,-0,0.0704193,-29.7105,
Sun Feb 11 11:38:22 2018,12320886,976.708,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1220,0,8,32,0.373495,-0.579397,-10.3669,0.00638535,-0.0340552,0.00957802,24.8906,31.9125,46.9266,2.06335,5.16638,0.706658,2.09226,2.79891,0.0439691,-0,-0,0.0704193,-29.2423,
Sun Feb 11 11:38:22 2018,12330888,976.708,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,32,14,0.387861,-0.565032,-10.2568,0.0042569,-0.0404405,0.0042569,24.8906,31.9125,46.9266,2.16562,5.45469,0.771322,2.0865,2.85782,0.0432777,-0,-0,0.0704193,-28.7814,
Sun Feb 11 11:38:22 2018,12340889,976.708,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,32,14,0.363919,-0.646434,-10.3046,0.00319267,-0.0500185,0.00851379,24.8906,31.9125,46.9266,2.02262,5.74391,0.835523,2.07423,2.90976,0.042593,-0,-0,0.0704193,-28.3249,
Sun Feb 11 11:38:22 2018,12350903,976.708,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4146,1218,0,32,14,0.35913,-0.59855,-10.3238,0.00319267,-0.0606608,0.00638535,24.8906,31.9125,46.9266,1.99233,6.03344,0.898855,2.05547,2.95433,0.0419184,-0,-0,0.0704193,-27.8752,
Sun Feb 11 11:38:22 2018,12360904,975.987,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4146,1218,0,32,14,0.435745,-0.512359,-10.2232,0.00532112,-0.0638535,0.0127707,25.2363,33.9938,48.9234,2.44064,6.32083,0.961384,2.0285,2.98989,0.0412547,-0,-0,0.0704193,-27.4327,
Sun Feb 11 11:38:22 2018,12370906,975.987,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,8,32,0.435745,-0.651223,-10.4579,0.00319267,-0.0744957,0.00638535,25.2363,33.9938,48.9234,2.38595,6.61036,1.02371,1.99821,3.02192,0.0406003,-0,-0,0.0704193,-26.9964,
Sun Feb 11 11:38:22 2018,12380907,975.987,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,8,32,0.397437,-0.565032,-10.2999,0.00638535,-0.0755599,0.00319267,25.2363,33.9938,48.9234,2.20976,6.89715,1.08577,1.96032,3.04609,0.0399539,-0,-0,0.0704193,-26.5655,
Sun Feb 11 11:38:22 2018,12390923,975.987,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,8,32,0.320823,-0.502782,-10.3669,0.00106422,-0.080881,0.00851379,25.2363,33.9938,48.9234,1.77256,7.18515,1.14655,1.91942,3.06597,0.0393138,-0,-0,0.0704193,-26.1388,
Sun Feb 11 11:38:22 2018,12400924,975.527,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5018,4150,1218,0,8,32,0.363919,-0.565032,-10.3142,0.00212845,-0.0819453,0.00851379,25.2363,33.9938,48.9234,2.02074,7.47193,1.20517,1.87358,3.07875,0.0386849,-0,-0,0.0704193,-25.7195,
Sun Feb 11 11:38:22 2018,12410926,975.527,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5036,4150,1220,0,32,14,0.392649,-0.488417,-10.4052,0.00744957,-0.0893948,0.00957802,25.2363,33.9938,48.9234,2.16108,7.76055,1.26179,1.82632,3.08811,0.0380628,-0,-0,0.0704193,-25.3048,
Sun Feb 11 11:38:22 2018,12420927,975.527,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5036,4150,1220,0,32,14,0.349553,-0.502782,-10.2951,0.00744957,-0.094716,0.00957802,25.2363,33.9938,48.9234,1.94465,8.04855,1.31665,1.77559,3.09225,0.0374468,-0,-0,0.0704193,-24.8941,
Sun Feb 11 11:38:22 2018,12430928,975.527,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4150,1218,0,8,32,0.320823,-0.59855,-10.3286,0.00957802,-0.094716,0.0106422,25.2363,33.9938,48.9234,1.77913,8.33503,1.36928,1.72102,3.09029,0.0368384,-0,-0,0.0704193,-24.4885,
Sun Feb 11 11:38:22 2018,12440929,975.527,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4150,1218,0,8,32,0.272939,-0.579397,-10.2999,0.0042569,-0.0925875,0.00638535,25.2363,33.9938,48.9234,1.51794,8.6209,1.41888,1.664,3.08288,0.0362351,-0,-0,0.0704193,-24.0863,
Sun Feb 11 11:38:22 2018,12450931,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4150,1220,0,8,32,0.397437,-0.56982,-10.3094,0.00638535,-0.0925875,-0,25.2363,33.9938,48.9234,2.20771,8.90738,1.46554,1.60613,3.07167,0.0356366,-0,-0,0.0704193,-23.6873,
Sun Feb 11 11:38:22 2018,12460932,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4150,1220,0,8,32,0.363919,-0.560243,-10.2759,0.00638535,-0.0915233,0.00638535,25.2363,33.9938,48.9234,2.02827,9.19355,1.51022,1.54682,3.05704,0.0350396,-0,-0,0.0704193,-23.2893,
Sun Feb 11 11:38:22 2018,12470933,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5030,4150,1220,0,8,32,0.196325,-0.608127,-10.2999,0.00744957,-0.0840737,0.00851379,25.2363,33.9938,48.9234,1.09198,9.4779,1.55234,1.48496,3.03731,0.0344426,-0,-0,0.0704193,-22.8913,
Sun Feb 11 11:38:22 2018,12480934,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5030,4150,1220,0,8,32,0.292093,-0.517148,-10.319,0.00212845,-0.0776884,0.0117065,26.6191,33.3,48.9234,1.6214,9.76255,1.59053,1.42305,3.01358,0.0338497,-0,-0,0.0704193,-22.4961,
Sun Feb 11 11:38:22 2018,12490935,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4146,1222,0,8,32,0.272939,-0.521936,-10.2041,0.00957802,-0.0723673,0.00744957,26.6191,33.3,48.9234,1.53218,10.0475,1.62501,1.36132,2.98633,0.0332574,-0,-0,0.0704193,-22.1012,
Sun Feb 11 11:38:22 2018,12500936,975.779,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5034,4146,1222,0,8,32,0.253785,-0.617704,-10.2711,0.0106422,-0.0723673,0.00532112,26.6191,33.3,48.9234,1.41541,10.334,1.65618,1.30115,2.95733,0.032668,-0,-0,0.0704193,-21.7082,
Sun Feb 11 11:38:22 2018,12510937,975.214,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4146,1218,0,32,14,0.253785,-0.593762,-10.2951,0.0106422,-0.0638535,0.0042569,26.6191,33.3,48.9234,1.41212,10.618,1.6839,1.23885,2.92275,0.0320828,-0,-0,0.0704193,-21.3181,
Sun Feb 11 11:38:22 2018,12520938,975.214,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4146,1218,0,32,14,0.306458,-0.560243,-10.2807,0.00957802,-0.0649177,0.00744957,26.6191,33.3,48.9234,1.70743,10.9048,1.70852,1.17979,2.88831,0.0314944,-0,-0,0.0704193,-20.9259,
Sun Feb 11 11:38:22 2018,12530939,975.214,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5026,4150,1220,0,32,32,0.335188,-0.565032,-10.3382,0.0127707,-0.0574681,0.00106422,26.6191,33.3,48.9234,1.85702,11.1892,1.7309,1.11897,2.84987,0.0309096,-0,-0,0.0704193,-20.536,
Sun Feb 11 11:38:22 2018,12540940,975.214,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5026,4150,1220,0,32,32,0.258574,-0.579397,-10.2951,0.0127707,-0.0457616,0.00638535,26.6191,33.3,48.9234,1.43876,11.4723,1.75132,1.05792,2.80925,0.0303199,-0,-0,0.0704193,-20.1428,
Sun Feb 11 11:38:22 2018,12550941,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1220,0,8,30,0.21069,-0.617704,-10.386,0.00851379,-0.0478901,0.0042569,26.6191,33.3,48.9234,1.16213,11.7594,1.76897,1.00186,2.77083,0.0297354,-0,-0,0.0704193,-19.7532,
Sun Feb 11 11:38:22 2018,12560942,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1220,0,8,30,0.229843,-0.555455,-10.343,0.0117065,-0.0383121,0.00532112,26.6191,33.3,48.9234,1.27303,12.0431,1.78318,0.943577,2.72676,0.0291529,-0,-0,0.0704193,-19.3648,
Sun Feb 11 11:38:22 2018,12570943,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4144,1218,0,32,14,0.158017,-0.550666,-10.3908,0.00851379,-0.0351194,0.00957802,26.6191,33.3,48.9234,0.871252,12.3287,1.79378,0.888432,2.68221,0.0285716,-0,-0,0.0704193,-18.9773,
Sun Feb 11 11:38:22 2018,12580944,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4144,1218,0,32,14,0.205901,-0.646434,-10.2615,0.00851379,-0.032991,0.0106422,26.6191,33.3,48.9234,1.14951,12.6145,1.80064,0.834911,2.63555,0.0279912,-0,-0,0.0704193,-18.5904,
Sun Feb 11 11:38:22 2018,12590945,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4150,1218,0,32,12,0.11971,-0.603339,-10.386,0.0127707,-0.0266056,0.0138349,26.6191,33.3,48.9234,0.660365,12.8992,1.80373,0.781619,2.58535,0.0274131,-0,-0,0.0704193,-18.205,
Sun Feb 11 11:38:22 2018,12600946,975.353,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4150,1218,0,32,12,0.172383,-0.579397,-10.2807,0.00532112,-0.0244772,0.0148991,26.6191,33.3,48.9234,0.960623,13.1851,1.80299,0.731073,2.53406,0.0268401,-0,-0,0.0704193,-17.823,
Sun Feb 11 11:38:22 2018,12610947,976.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4146,1218,0,30,12,0.201113,-0.651223,-10.2855,0.00212845,-0.0223487,0.0202203,26.6191,33.3,48.9234,1.12017,13.4709,1.799,0.682062,2.48106,0.0262684,-0,-0,0.0704193,-17.4418,
Sun Feb 11 11:38:22 2018,12620948,976.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4146,1218,0,30,12,0.162806,-0.555455,-10.2855,0.00106422,-0.0170276,0.0170276,26.6191,33.3,48.9234,0.906841,13.7559,1.79243,0.633768,2.4262,0.0257001,-0,-0,0.0704193,-17.063,
Sun Feb 11 11:38:22 2018,12630949,976.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5014,4150,1218,0,8,32,0.181959,-0.622492,-10.2328,-0.00212845,-0.0138349,0.0148991,26.6191,33.3,48.9234,1.01872,14.0414,1.78339,0.587768,2.37116,0.0251329,-0,-0,0.0704193,-16.6849,
Sun Feb 11 11:38:22 2018,12640950,976.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5014,4150,1218,0,8,32,0.0861913,-0.550666,-10.228,-0.00744957,-0.0127707,0.0148991,26.6191,33.3,48.9234,0.482819,14.3276,1.77161,0.54404,2.31565,0.0245732,-0,-0,0.0704193,-16.3117,
Sun Feb 11 11:38:22 2018,12650951,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5026,4152,1218,0,8,32,0.181959,-0.574608,-10.386,-0.00744957,-0.00744957,0.0148991,26.6191,33.3,48.9234,1.0037,14.6126,1.75697,0.50081,2.25778,0.0240215,-0,-0,0.0704193,-15.9439,
Sun Feb 11 11:38:22 2018,12660952,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5026,4152,1218,0,8,32,0.143652,-0.603339,-10.3286,-0.00532112,-0.0127707,0.0127707,26.6191,33.3,48.9234,0.796831,14.9006,1.74005,0.462278,2.20232,0.0234686,-0,-0,0.0704193,-15.5753,
Sun Feb 11 11:38:22 2018,12670953,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4146,1216,0,8,32,0.248997,-0.584185,-10.3621,-0.00212845,-0.0170276,0.0180918,26.6191,33.3,48.9234,1.37653,15.1883,1.72174,0.424985,2.14672,0.0229249,-0,-0,0.0704193,-15.2128,
Sun Feb 11 11:38:22 2018,12680954,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4146,1216,0,8,32,0.225055,-0.560243,-10.3334,-0.00638535,-0.0127707,0.019156,26.6191,33.3,48.9234,1.24767,15.4735,1.70302,0.386924,2.08994,0.022385,-0,-0,0.0704193,-14.8529,
Sun Feb 11 11:38:22 2018,12690955,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4146,1218,0,32,12,0.287304,-0.584185,-10.3142,0.00319267,-0.019156,0.0170276,26.6191,33.3,48.9234,1.59557,15.7618,1.68462,0.353552,2.03817,0.0218487,-0,-0,0.0704193,-14.4954,
Sun Feb 11 11:38:22 2018,12700956,975.718,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4146,1218,0,32,12,0.311246,-0.517148,-10.386,0.00532112,-0.0170276,0.0138349,26.6191,33.3,48.9234,1.71651,16.0477,1.66723,0.31935,1.98658,0.0213176,-0,-0,0.0704193,-14.1413,
Sun Feb 11 11:38:22 2018,12710957,976.204,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1218,0,32,14,0.306458,-0.588974,-10.2855,0.0042569,-0.0138349,0.0148991,26.6191,33.3,48.9234,1.70663,16.3333,1.65138,0.286556,1.93794,0.020795,-0,-0,0.0704193,-13.7929,
Sun Feb 11 11:38:22 2018,12720958,976.204,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1218,0,32,14,0.277727,-0.483629,-10.2472,0.00744957,-0.0170276,0.0159634,26.6191,33.3,48.9234,1.5525,16.6207,1.63695,0.257217,1.89417,0.0202767,-0,-0,0.0704193,-13.4474,
Sun Feb 11 11:38:22 2018,12730959,976.204,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4132,1218,0,32,14,0.392649,-0.560243,-10.2568,0.0117065,-0.0234129,0.0180918,25.7549,33.4734,49.7555,2.19233,16.909,1.62418,0.230277,1.85446,0.0197641,-0,-0,0.0704193,-13.1056,
Sun Feb 11 11:38:22 2018,12740960,976.204,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4132,1218,0,32,14,0.392649,-0.632069,-10.2663,0.0106422,-0.0276698,0.0159634,25.7549,33.4734,49.7555,2.19028,17.1967,1.61404,0.204172,1.81821,0.0192609,-0,-0,0.0704193,-12.7702,
Sun Feb 11 11:38:22 2018,12750961,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,14,0.349553,-0.47884,-10.3765,0.0117065,-0.0244772,0.0170276,25.7549,33.4734,49.7555,1.9294,17.4822,1.60668,0.177474,1.78416,0.0187598,-0,-0,0.0704193,-12.4361,
Sun Feb 11 11:38:22 2018,12760962,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,14,0.349553,-0.565032,-10.4627,0.0117065,-0.0287341,0.0148991,25.7549,33.4734,49.7555,1.91352,17.7699,1.6014,0.154416,1.75582,0.0182675,-0,-0,0.0704193,-12.1079,
Sun Feb 11 11:38:22 2018,12770963,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1216,0,8,32,0.35913,-0.593762,-10.2951,0.00744957,-0.0361836,0.0138349,25.7549,33.4734,49.7555,1.99788,18.0586,1.59784,0.13361,1.73145,0.0177848,-0,-0,0.0704193,-11.7861,
Sun Feb 11 11:38:22 2018,12780964,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1216,0,8,32,0.292093,-0.574608,-10.2951,0.0117065,-0.0404405,0.0117065,25.7549,33.4734,49.7555,1.62517,18.3463,1.59567,0.113192,1.70886,0.0173118,-0,-0,0.0704193,-11.4708,
Sun Feb 11 11:38:22 2018,12790965,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4150,1218,0,8,32,0.349553,-0.612916,-10.3525,0.0127707,-0.0361836,0.0117065,25.7549,33.4734,49.7555,1.93386,18.6315,1.59443,0.091749,1.68618,0.0168544,-0,-0,0.0704193,-11.1659,
Sun Feb 11 11:38:22 2018,12800966,975.257,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4150,1218,0,8,32,0.320823,-0.612916,-10.3046,0.00532112,-0.042569,0.0106422,25.7549,33.4734,49.7555,1.78326,18.9198,1.59415,0.0747005,1.66885,0.0164046,-0,-0,0.0704193,-10.866,
Sun Feb 11 11:38:22 2018,12810969,975.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4138,1218,0,30,14,0.349553,-0.59855,-10.2232,0.0127707,-0.0446974,0.00638535,25.7549,33.4734,49.7555,1.9583,19.2069,1.59491,0.0576496,1.65256,0.0159615,-0,-0,0.0704193,-10.5705,
Sun Feb 11 11:38:22 2018,12820970,975.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4138,1218,0,30,14,0.325611,-0.512359,-10.3286,0.0117065,-0.0468259,0.00532112,25.7549,33.4734,49.7555,1.80567,19.494,1.59667,0.0418301,1.6385,0.0155284,-0,-0,0.0704193,-10.2818,
Sun Feb 11 11:38:22 2018,12830971,975.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5012,4146,1218,0,8,32,0.196325,-0.603339,-10.1275,0.00532112,-0.0510828,0.0042569,25.7549,33.4734,49.7555,1.11056,19.7817,1.59855,0.0277807,1.62633,0.0151145,-0,-0,0.0704193,-10.0059,
Sun Feb 11 11:38:22 2018,12840972,975.031,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5012,4146,1218,0,8,32,0.263362,-0.483629,-10.2951,0.00744957,-0.0478901,-0.00212845,25.7549,33.4734,49.7555,1.46539,20.0673,1.59943,0.0127796,1.61221,0.0147107,-0,-0,0.0704193,-9.73673,
