today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0001, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 13:32:17 2018,159675417,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4978,4128,1214,0,32,14,-2.49955,-0.0287304,-10.0604,-0.00532112,-0.00744957,0.0138349,37.5088,32.0859,38.7727,-13.9528,2849.31,-14.7783,0.000285365,-14.778,0.0712864,0,0,50.5,-14.1161,
Sun Feb 11 13:32:17 2018,159685418,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4978,4128,1214,0,32,14,-2.52828,-0.124498,-9.92157,-0.00212845,-0.0138349,0.0148991,37.5088,32.0859,38.7727,-14.2962,2849.6,-14.77,0.00209982,-14.7679,0.0713532,0,0,50.5,-14.1294,
Sun Feb 11 13:32:17 2018,159695419,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1212,0,8,32,-2.6001,-0.047884,-10.003,0.00212845,-0.00957802,0.0127707,37.5088,32.0859,38.7727,-14.5706,2849.88,-14.7605,0.000578323,-14.7599,0.071433,0,0,50.5,-14.1451,
Sun Feb 11 13:32:17 2018,159705420,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1212,0,8,32,-2.60968,-0.0526724,-9.93594,0.00319267,-0.0148991,0.0127707,37.5088,32.0859,38.7727,-14.7164,2850.17,-14.751,0.00211363,-14.7489,0.0715703,0,0,50.5,-14.1723,
Sun Feb 11 13:32:17 2018,159715421,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4122,1216,0,8,32,-2.58574,-0.023942,-9.91199,0.00638535,-0.0117065,0.0127707,37.5088,32.0859,38.7727,-14.6209,2850.46,-14.7419,0.00106908,-14.7408,0.071688,0,0,50.5,-14.1956,
Sun Feb 11 13:32:17 2018,159725422,945.436,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4122,1216,0,8,32,-2.58574,-0.0766145,-10.0126,0.00957802,-0.019156,0.0138349,39.2373,32.7797,41.4352,-14.4803,2850.74,-14.7331,0.00303895,-14.7301,0.0717757,0,0,50.5,-14.213,
Sun Feb 11 13:32:17 2018,159735423,944.993,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1216,0,8,32,-2.5187,-0.0526724,-9.88805,0.0106422,-0.0148991,0.0117065,39.2373,32.7797,41.4352,-14.2906,2851.03,-14.7241,0.00141197,-14.7226,0.0719418,0,0,50.5,-14.2459,
Sun Feb 11 13:32:17 2018,159745424,944.993,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4122,1216,0,8,32,-2.53785,-0.134075,-10.0365,0.0127707,-0.0159634,0.00319267,39.2373,32.7797,41.4352,-14.1905,2851.32,-14.7142,0.00162691,-14.7126,0.0721141,0,0,50.5,-14.28,
Sun Feb 11 13:32:17 2018,159755425,944.993,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1214,0,32,14,-2.5618,-0.047884,-9.96467,0.0117065,-0.0148991,0.00532112,39.2373,32.7797,41.4352,-14.4178,2851.6,-14.7036,0.00108503,-14.7025,0.0722467,0,0,50.5,-14.3063,
Sun Feb 11 13:32:17 2018,159765426,944.993,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1214,0,32,14,-2.72939,-0.0957681,-9.78271,0.0170276,-0.0159634,0.00106422,39.2373,32.7797,41.4352,-15.5892,2851.89,-14.6936,0.00131751,-14.6923,0.0724382,0,0,50.5,-14.3442,
Sun Feb 11 13:32:17 2018,159775427,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1214,0,8,32,-2.61926,-0.0766145,-9.8689,0.0170276,-0.019156,0.00319267,39.2373,32.7797,41.4352,-14.8639,2852.18,-14.6861,0.00201355,-14.6841,0.0727068,0,0,50.5,-14.3974,
Sun Feb 11 13:32:17 2018,159785428,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1214,0,8,32,-2.68629,-0.124498,-9.9503,0.0170276,-0.0159634,0.00212845,39.2373,32.7797,41.4352,-15.108,2852.46,-14.6808,0.000933856,-14.6799,0.0728975,0,0,50.5,-14.4352,
Sun Feb 11 13:32:17 2018,159795429,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1216,0,8,32,-2.58574,-0.110133,-9.96467,0.0148991,-0.0148991,0.00319267,39.2373,32.7797,41.4352,-14.5469,2852.75,-14.6768,0.00043067,-14.6764,0.0730837,0,0,50.5,-14.472,
Sun Feb 11 13:32:17 2018,159805430,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1216,0,8,32,-2.60489,-0.100556,-9.90721,0.0170276,-0.0117065,-0.00106422,39.2373,32.7797,41.4352,-14.7313,2853.03,-14.6734,-0.00051966,-14.6739,0.0731976,0,0,50.5,-14.4946,
Sun Feb 11 13:32:17 2018,159815431,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1216,0,8,32,-2.59053,-0.0766145,-9.91678,0.00851379,-0.0170276,-0.0042569,39.2373,32.7797,41.4352,-14.64,2853.32,-14.6702,0.00105414,-14.6692,0.0733125,0,0,50.5,-14.5173,
Sun Feb 11 13:32:17 2018,159825432,945.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1216,0,8,32,-2.53785,-0.143652,-9.94073,0.00957802,-0.0117065,0.00106422,39.2373,32.7797,41.4352,-14.3216,2853.61,-14.667,-0.000683615,-14.6677,0.0734695,0,0,50.5,-14.5484,
Sun Feb 11 13:32:17 2018,159835433,945.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4128,1214,0,32,14,-2.52349,-0.181959,-10.0269,0.00957802,-0.0117065,-0,39.2373,32.7797,41.4352,-14.1264,2853.89,-14.6628,-0.000806265,-14.6637,0.0735414,0,0,50.5,-14.5627,
Sun Feb 11 13:32:17 2018,159845434,945.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4990,4128,1214,0,32,14,-2.51391,-0.0670376,-9.96467,0.00957802,-0.00851379,0.00319267,39.2373,32.7797,41.4352,-14.1593,2854.18,-14.6572,-0.00140373,-14.6586,0.0736007,0,0,50.5,-14.5744,
Sun Feb 11 13:32:17 2018,159855435,945.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1214,0,32,12,-2.56658,-0.143652,-10.0604,0.0148991,-0.0106422,0.0117065,39.2373,32.7797,41.4352,-14.3118,2854.47,-14.6503,-0.000968559,-14.6513,0.0736482,0,0,50.5,-14.5838,
Sun Feb 11 13:32:17 2018,159865436,945.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1214,0,32,12,-2.52828,-0.0814029,-10.0173,0.0117065,-0.0117065,0.0117065,39.2373,32.7797,41.4352,-14.1651,2854.75,-14.6425,-0.000566713,-14.643,0.0737299,0,0,50.5,-14.6,
Sun Feb 11 13:32:17 2018,159875437,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1212,0,30,14,-2.58574,-0.129287,-10.1179,0.0106422,-0.00957802,0.0127707,39.2373,32.7797,41.4352,-14.3357,2855.04,-14.6338,-0.0009293,-14.6347,0.0738239,0,0,50.5,-14.6186,
Sun Feb 11 13:32:17 2018,159885438,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1212,0,30,14,-2.5618,-0.105345,-9.91199,0.0042569,-0.0117065,0.00532112,39.2373,32.7797,41.4352,-14.4912,2855.33,-14.6247,-0.000525144,-14.6252,0.0739256,0,0,50.5,-14.6387,
Sun Feb 11 13:32:17 2018,159895439,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4970,4124,1210,0,32,14,-2.61926,-0.0622492,-9.93115,0.00638535,-0.0117065,0.00638535,39.2373,32.7797,41.4352,-14.7748,2855.61,-14.616,-0.000397492,-14.6164,0.0739976,0,0,50.5,-14.653,
Sun Feb 11 13:32:17 2018,159905440,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4970,4124,1210,0,32,14,-2.66714,-0.100556,-9.88326,0,-0.0180918,0.00532112,39.2373,32.7797,41.4352,-15.1023,2855.9,-14.6086,0.00118566,-14.6074,0.0741442,0,0,50.5,-14.682,
Sun Feb 11 13:32:17 2018,159915441,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4978,4122,1214,0,30,14,-2.67193,-0.0909797,-9.81144,0.00744957,-0.0170276,0.00638535,39.2373,32.7797,41.4352,-15.2338,2856.19,-14.6036,0.000676663,-14.6029,0.0743118,0,0,50.5,-14.7152,
Sun Feb 11 13:32:17 2018,159925442,945.15,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4978,4122,1214,0,30,14,-2.69108,-0.0287304,-9.81144,0.00532112,-0.0202203,0.00212845,39.2373,32.7797,41.4352,-15.3379,2856.47,-14.6014,0.00142907,-14.5999,0.0744755,0,0,50.5,-14.7476,
Sun Feb 11 13:32:17 2018,159935443,944.455,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1216,0,30,14,-2.61926,-0.047884,-9.97424,0.0106422,-0.019156,0.00212845,39.2373,32.7797,41.4352,-14.7138,2856.76,-14.6014,0.000891445,-14.6005,0.0746165,0,0,50.5,-14.7755,
Sun Feb 11 13:32:17 2018,159945444,944.455,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1216,0,30,14,-2.57616,-0.0957681,-9.91678,0.00851379,-0.0244772,-0.00532112,39.2373,32.7797,41.4352,-14.5623,2857.05,-14.6023,0.00234927,-14.5999,0.0747621,0,0,50.5,-14.8044,
Sun Feb 11 13:32:17 2018,159955445,944.455,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1214,0,8,32,-2.52349,-0.0143652,-10.0173,0.0159634,-0.019156,-0.00319267,39.2373,32.7797,41.4352,-14.1393,2857.33,-14.6027,0.000500499,-14.6022,0.0748852,0,0,50.5,-14.8288,
Sun Feb 11 13:32:17 2018,159965446,944.455,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1214,0,8,32,-2.57616,-0.071826,-9.96467,0.0170276,-0.0255414,-0.0042569,39.2373,32.7797,41.4352,-14.4953,2857.62,-14.6021,0.00222493,-14.5999,0.0749941,0,0,50.5,-14.8503,
Sun Feb 11 13:32:17 2018,159975447,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4130,1216,0,8,32,-2.58574,-0.11971,-9.9503,0.0212845,-0.0223487,-0.0042569,38.0273,32.6063,39.2719,-14.567,2857.91,-14.6008,0.00110886,-14.5997,0.0750839,0,0,50.5,-14.8681,
Sun Feb 11 13:32:17 2018,159985448,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4130,1216,0,8,32,-2.57616,-0.172383,-10.0365,0.0266056,-0.0202203,0.0042569,38.0273,32.6063,39.2719,-14.3959,2858.19,-14.5993,0.000327595,-14.599,0.075163,0,0,50.5,-14.8838,
Sun Feb 11 13:32:17 2018,159995449,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1212,0,8,32,-2.60489,-0.205901,-9.85932,0.0212845,-0.0234129,0.00532112,38.0273,32.6063,39.2719,-14.7997,2858.48,-14.5977,0.00107633,-14.5967,0.0751854,0,0,50.5,-14.8882,
Sun Feb 11 13:32:17 2018,160005450,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1212,0,8,32,-2.58574,-0.177171,-9.79707,0.0202203,-0.0170276,0.00851379,38.0273,32.6063,39.2719,-14.7849,2858.76,-14.5967,-0.000684031,-14.5973,0.0752692,0,0,50.5,-14.9048,
Sun Feb 11 13:32:17 2018,160015451,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4122,1212,0,8,32,-2.66235,-0.191536,-9.93115,0.0127707,-0.0180918,0.0127707,38.0273,32.6063,39.2719,-15.0071,2859.05,-14.5966,-0.000339086,-14.5969,0.0753384,0,0,50.5,-14.9185,
Sun Feb 11 13:32:17 2018,160025452,944.724,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4122,1212,0,8,32,-2.62405,-0.225055,-9.98382,0.0042569,-0.0170276,0.00851379,38.0273,32.6063,39.2719,-14.726,2859.34,-14.5976,-0.000754596,-14.5984,0.0754251,0,0,50.5,-14.9357,
Sun Feb 11 13:32:17 2018,160035453,945.784,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1218,0,8,32,-2.53785,-0.114922,-10.0078,-0.0042569,-0.0138349,0.00957802,38.0273,32.6063,39.2719,-14.2296,2859.62,-14.5988,-0.00162023,-14.6004,0.0754774,0,0,50.5,-14.946,
Sun Feb 11 13:32:17 2018,160045454,945.784,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1218,0,8,32,-2.60968,-0.129287,-10.0221,-0.00319267,-0.0117065,0.0159634,38.0273,32.6063,39.2719,-14.5953,2859.91,-14.5993,-0.00216204,-14.6015,0.0755265,0,0,50.5,-14.9557,
Sun Feb 11 13:32:17 2018,160055455,945.784,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1216,0,8,30,-2.66714,-0.100556,-9.95509,-0.00106422,-0.0117065,0.0127707,38.0273,32.6063,39.2719,-14.9983,2860.2,-14.5998,-0.00216136,-14.602,0.0755547,0,0,50.5,-14.9613,
Sun Feb 11 13:32:17 2018,160065456,945.784,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4128,1216,0,8,30,-2.6001,-0.0526724,-9.94073,0,-0.0127707,0.0127707,38.0273,32.6063,39.2719,-14.658,2860.48,-14.6011,-0.0016643,-14.6028,0.0755805,0,0,50.5,-14.9664,
Sun Feb 11 13:32:17 2018,160075457,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1216,0,8,32,-2.5618,-0.105345,-9.98382,0.0042569,-0.0138349,0.0106422,38.0273,32.6063,39.2719,-14.3913,2860.77,-14.6025,-0.0012032,-14.6037,0.0756547,0,0,50.5,-14.9811,
Sun Feb 11 13:32:17 2018,160085458,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1216,0,8,32,-2.57616,-0.114922,-9.89763,0.00744957,-0.0159634,0.0127707,38.0273,32.6063,39.2719,-14.5893,2861.06,-14.6035,-0.000532606,-14.604,0.0757142,0,0,50.5,-14.9929,
Sun Feb 11 13:32:17 2018,160095459,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4984,4120,1214,0,8,30,-2.56658,-0.129287,-10.0173,0.00744957,-0.00744957,0.0138349,38.0273,32.6063,39.2719,-14.3709,2861.34,-14.6039,-0.00309082,-14.607,0.0757411,0,0,50.5,-14.9982,
Sun Feb 11 13:32:17 2018,160105460,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4984,4120,1214,0,8,30,-2.65756,-0.172383,-9.96946,0.00319267,-0.0106422,0.00532112,38.0273,32.6063,39.2719,-14.9263,2861.63,-14.6042,-0.00200198,-14.6062,0.0757633,0,0,50.5,-15.0026,
Sun Feb 11 13:32:17 2018,160115461,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4128,1214,0,32,32,-2.53307,-0.0574608,-9.87369,0.0106422,-0.0117065,0.0042569,38.0273,32.6063,39.2719,-14.3888,2861.91,-14.6046,-0.00148641,-14.6061,0.0758157,0,0,50.5,-15.013,
Sun Feb 11 13:32:17 2018,160125462,944.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4986,4128,1214,0,32,32,-2.65756,-0.0430956,-9.89284,0.0138349,-0.0180918,0.00212845,38.0273,32.6063,39.2719,-15.0367,2862.2,-14.6053,0.000455807,-14.6048,0.0758425,0,0,50.5,-15.0183,
Sun Feb 11 13:32:17 2018,160135463,943.594,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1218,0,8,30,-2.58095,-0.0957681,-9.95509,0.0106422,-0.0159634,0.00638535,38.0273,32.6063,39.2719,-14.5345,2862.49,-14.6064,-0.00021016,-14.6066,0.075905,0,0,50.5,-15.0307,
Sun Feb 11 13:32:17 2018,160145464,943.594,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4128,1218,0,8,30,-2.54743,-0.071826,-9.95509,0.0159634,-0.0148991,0.00212845,38.0273,32.6063,39.2719,-14.3536,2862.78,-14.6075,-0.000574597,-14.6081,0.0759745,0,0,50.5,-15.0445,
Sun Feb 11 13:32:17 2018,160155465,943.594,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1218,0,8,32,-2.55701,-0.0574608,-9.8258,0.0138349,-0.0212845,0.00319267,38.0273,32.6063,39.2719,-14.5868,2863.06,-14.608,0.00129137,-14.6067,0.0759799,0,0,50.5,-15.0455,
Sun Feb 11 13:32:17 2018,160165466,943.594,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4982,4122,1218,0,8,32,-2.7246,-0.0047884,-9.91678,0.0180918,-0.0223487,0.00638535,38.0273,32.6063,39.2719,-15.3628,2863.35,-14.6088,0.00152905,-14.6073,0.0759925,0,0,50.5,-15.048,
Sun Feb 11 13:32:17 2018,160175467,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4992,4120,1214,0,8,32,-2.62883,-0.0909797,-9.93115,0.0223487,-0.0180918,0.00957802,38.0273,32.6063,39.2719,-14.8265,2863.64,-14.6112,3.17659e-05,-14.6111,0.0761127,0,0,50.5,-15.0718,
Sun Feb 11 13:32:17 2018,160185468,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4992,4120,1214,0,8,32,-2.61447,-0.181959,-9.95988,0.0223487,-0.0234129,0.00957802,38.0273,32.6063,39.2719,-14.7083,2863.92,-14.6145,0.0015913,-14.6129,0.0761648,0,0,50.5,-15.0821,
Sun Feb 11 13:32:17 2018,160195469,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4984,4122,1214,0,32,14,-2.66235,-0.0814029,-10.0078,0.0212845,-0.0202203,0.00638535,38.0273,32.6063,39.2719,-14.8973,2864.21,-14.6183,0.00057088,-14.6177,0.0761765,0,0,50.5,-15.0844,
Sun Feb 11 13:32:17 2018,160205470,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4984,4122,1214,0,32,14,-2.67193,-0.162806,-9.96946,0.0212845,-0.019156,0.0106422,38.0273,32.6063,39.2719,-15.0033,2864.5,-14.6227,0.000123308,-14.6225,0.0762426,0,0,50.5,-15.0975,
Sun Feb 11 13:32:17 2018,160215471,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4970,4124,1214,0,32,32,-2.66714,-0.229843,-9.98382,0.0170276,-0.0212845,0.00851379,38.0273,32.6063,39.2719,-14.9571,2864.78,-14.628,0.000689868,-14.6273,0.076325,0,0,50.5,-15.1139,
Sun Feb 11 13:32:17 2018,160225472,943.69,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4970,4124,1214,0,32,32,-2.6001,-0.23942,-10.0173,0.0042569,-0.019156,0.00744957,38.0273,32.6063,39.2719,-14.5506,2865.07,-14.6337,-1.50262e-05,-14.6337,0.0763831,0,0,50.5,-15.1254,
Sun Feb 11 13:32:17 2018,160235473,944.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1214,0,8,32,-2.66235,-0.201113,-9.9934,0.00212845,-0.0202203,0.00851379,38.0273,32.6063,39.2719,-14.9178,2865.36,-14.6394,0.000316603,-14.6391,0.0764005,0,0,50.5,-15.1288,
Sun Feb 11 13:32:17 2018,160245474,944.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1214,0,8,32,-2.44687,-0.181959,-9.87369,-0.00638535,-0.0180918,0.00744957,38.0273,32.6063,39.2719,-13.9185,2865.64,-14.6444,-0.000357709,-14.6447,0.0764515,0,0,50.5,-15.1389,
Sun Feb 11 13:32:17 2018,160255475,944.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4122,1214,0,32,14,-2.57137,-0.153229,-9.98861,-0.00532112,-0.0170276,0.0127707,38.0273,32.6063,39.2719,-14.4362,2865.93,-14.6476,-0.000729225,-14.6484,0.0764293,-0,-0,50.5,-15.1345,
Sun Feb 11 13:32:17 2018,160265476,944.906,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4980,4122,1214,0,32,14,-2.60489,-0.0574608,-10.07,-0.0106422,-0.0170276,0.0148991,38.0273,32.6063,39.2719,-14.5033,2866.21,-14.6494,-0.000822275,-14.6502,0.0764454,0,0,50.5,-15.1377,
