today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=1e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 13:59:08 2018,9276214,926.025,1513,1513,1439,1514,1940,1514,-0.0469513,50.3838,1.31197,0,0.5,-1.19209e-07,5014,3890,1174,4,8,30,-0.45011,-0.0909797,-13.0532,0.207524,0.136221,-0.00744957,27.8291,32.7797,47.093,-1.97494,87.3371,0.44164,-0.0323571,0.409283,0.000472919,-0,-0,50.3838,-0.938634,50.3838,
Sun Feb 11 13:59:08 2018,9286215,926.025,1513,1513,1439,1514,1940,1514,-0.0469513,50.3838,1.31197,0,0.5,-1.19209e-07,4986,3898,1178,8,8,14,0.11971,-0.0335188,-5.41568,-0.291597,0.0234129,-0.0159634,27.8291,32.7797,47.093,1.26628,87.6559,0.431804,0.00181521,0.433619,0.000461987,-0,-0,50.3838,-0.916935,50.3838,
Sun Feb 11 13:59:08 2018,9296216,927.024,1513,1513,1439,1514,1940,1514,-0.0469513,50.3838,1.31197,0,0.5,-1.19209e-07,4986,3898,1178,8,8,14,0.244209,-0.708684,-15.7874,0.443782,0.142606,0.0446974,27.8291,32.7797,47.093,0.886216,87.9082,0.422536,-0.0304992,0.392036,0.000433475,-0,-0,50.3838,-0.860346,50.3838,
Sun Feb 11 13:59:08 2018,9306217,927.024,1513,1513,1443,1514,1940,1514,-0.0469513,50.3838,1.31667,0,0.5,-1.19209e-07,4986,3902,1176,2,32,14,0.3304,0.0143652,-7.57047,-0.470387,0.0925875,-0.0446974,27.8291,32.7797,47.093,2.49899,88.209,0.417686,-0.0135731,0.404113,0.000385664,-0,-0,50.3838,-0.765451,50.3838,
Sun Feb 11 13:59:08 2018,9316218,927.024,1513,1513,1443,1514,1940,1514,-0.0469513,50.3838,1.31667,0,0.5,-1.19209e-07,4986,3902,1176,2,32,14,0.229843,0.00957681,-11.6454,0.525727,0.0744957,0.0766241,27.8291,32.7797,47.093,1.13069,88.5007,0.418293,-0.00679284,0.4115,0.000355124,-0,-0,50.3838,-0.704837,50.3838,
Sun Feb 11 13:59:08 2018,9326219,927.024,1513,1513,1445,1514,1940,1514,-0.0469513,50.3838,1.31901,0,0.5,-1.19209e-07,4992,3884,1170,6,8,30,0.0574608,-0.464475,-11.0085,-0.35013,0.235194,-0.0478901,27.8291,32.7797,47.093,0.299062,88.7411,0.422043,-0.0495515,0.372492,0.000298484,-0,-0,50.3838,-0.592421,50.3838,
Sun Feb 11 13:59:08 2018,9336220,928.189,1513,1513,1445,1514,1940,1514,-0.0469513,50.3838,1.31901,0,0.5,-1.19209e-07,4992,3884,1170,6,8,30,0.277727,0.737414,-5.86579,0.0223487,-0.0340552,0.0319267,27.8291,32.7797,47.093,2.71076,89.1048,0.428072,0.0293239,0.457396,0.000271095,-0,-0,50.3838,-0.538059,50.3838,
Sun Feb 11 13:59:08 2018,9346221,928.189,1513,1513,1447,1514,1940,1514,-0.0469513,50.3838,1.32136,0,0.5,-1.19209e-07,4986,3890,1182,0,32,14,0.23942,-0.402226,-14.6765,0.400148,0.332038,0.0361836,27.8291,32.7797,47.093,0.934596,89.2864,0.438253,-0.0727098,0.365543,0.000242029,-0,-0,50.3838,-0.480371,50.3838,
Sun Feb 11 13:59:08 2018,9356222,928.189,1513,1513,1447,1514,1940,1514,-0.0469513,50.3838,1.32136,0,0.5,-1.19209e-07,4986,3890,1182,0,32,14,-0.114922,0.603339,-6.45477,-0.774755,0.0351194,-0.0553397,27.8291,32.7797,47.093,-1.02,89.6579,0.449274,0.015881,0.465155,0.000178517,-0,-0,50.3838,-0.354314,50.3838,
Sun Feb 11 13:59:08 2018,9366223,928.189,1513,1513,1452,1514,1940,1514,-0.0469513,50.3838,1.32723,0,0.5,-1.19209e-07,4990,3898,1180,8,30,14,0.560243,-0.565032,-11.995,0.921618,0.0595966,0.107487,27.8291,32.7797,47.093,2.67415,89.9374,0.459143,0.00880939,0.467952,0.000219573,0,0,50.3838,-0.435801,50.3838,
Sun Feb 11 13:59:08 2018,9376224,928.189,1513,1513,1452,1514,1940,1514,-0.0469513,50.3838,1.32723,0,0.5,-1.19209e-07,4990,3898,1180,8,30,14,0.545878,-1.41258,-14.2263,-0.627892,0.361836,-0.0681104,27.8291,32.7797,47.093,2.19742,90.1373,0.472599,-0.073813,0.398786,0.000151917,-0,-0,50.3838,-0.30152,50.3838,
Sun Feb 11 13:59:08 2018,9386225,928.189,1513,1513,1463,1514,1940,1514,-0.0469513,50.3838,1.34014,0,0.5,-1.19209e-07,5018,3902,1168,0,8,32,0.00957681,1.38385,-4.20901,0.0351194,-0.148991,0.0180918,27.8291,32.7797,47.093,0.130366,90.5701,0.489921,0.0736812,0.563603,0.000129396,-0,-0,50.3838,-0.256821,50.3838,
Sun Feb 11 13:59:08 2018,9396226,927.876,1513,1513,1463,1514,1940,1514,-0.0469513,50.3838,1.34014,0,0.5,-1.19209e-07,5018,3902,1168,0,8,32,-0.181959,-0.23942,-11.3485,0.610865,0.237322,0.0595966,27.8291,32.7797,47.093,-0.918589,90.7459,0.505376,-0.0374868,0.467889,0.000119941,-0,-0,50.3838,-0.238055,50.3838,
Sun Feb 11 13:59:08 2018,9406227,927.876,1513,1513,1463,1514,1940,1514,-0.0469513,50.3838,1.34014,0,0.5,-1.19209e-07,4990,3890,1176,2,8,32,-0.296881,-0.134075,-8.97826,-0.862022,0.107487,-0.0755599,27.8291,32.7797,47.093,-1.89389,91.0696,0.51421,0.00237543,0.516586,6.06233e-05,-0,-0,50.3838,-0.120323,50.3838,
Sun Feb 11 13:59:08 2018,9416228,927.876,1513,1513,1474,1514,1940,1514,-0.0469513,50.3838,1.35305,0,0.5,-1.19209e-07,4990,3890,1176,2,8,32,0.253785,1.06781,-6.41167,0.631085,-0.193689,0.0606608,27.8291,32.7797,47.093,2.26669,91.4423,0.518051,0.0857924,0.603843,7.51886e-05,0,0,50.3838,-0.149232,50.3838,
Sun Feb 11 13:59:08 2018,9426229,927.876,1513,1513,1474,1514,1940,1514,-0.0469513,50.3838,1.35305,0,0.5,-1.19209e-07,4982,3872,1176,0,8,14,0.871489,-0.694318,-12.8186,-0.052147,0.320332,0.00212845,27.8291,32.7797,47.093,3.88936,91.5815,0.525771,-0.0615922,0.464178,1.8746e-05,-0,-0,50.3838,-0.0372064,50.3838,
Sun Feb 11 13:59:08 2018,9436230,926.746,1513,1513,1482,1514,1940,1514,-0.0469513,50.3838,1.36244,0,0.5,-1.19209e-07,4982,3872,1176,0,8,14,0.244209,-0.134075,-10.6063,-0.433139,-0.0159634,-0.0436332,27.8291,32.7797,47.093,1.31899,91.9644,0.541575,0.0367902,0.578365,-3.29244e-05,-0,-0,50.3838,0.0653471,50.3838,
Sun Feb 11 13:59:08 2018,9446231,926.746,1513,1513,1482,1514,1940,1514,-0.0469513,50.3838,1.36244,0,0.5,-1.19209e-07,4992,3866,1174,0,8,30,0.627281,-0.181959,-7.92481,0.548075,-0.0127707,0.0372479,27.8291,32.7797,47.093,4.52576,92.2499,0.564423,0.0336477,0.598071,7.33991e-06,0,0,50.3838,-0.014568,50.3838,
Sun Feb 11 13:59:08 2018,9456232,926.746,1513,1513,1489,1514,1940,1514,-0.0469513,50.3838,1.37066,0,0.5,-1.19209e-07,4992,3866,1174,0,8,30,0.723049,0.105345,-12.9431,-0.19156,0.289469,-0.0148991,27.8291,32.7797,47.093,3.19744,92.4498,0.596004,-0.0513098,0.544694,-5.83526e-05,-0,-0,50.3838,0.115816,50.3838,
Sun Feb 11 13:59:08 2018,9466233,926.746,1513,1513,1489,1514,1940,1514,-0.0469513,50.3838,1.37066,0,0.5,-1.19209e-07,5008,3850,1164,8,8,30,0.172383,0.517148,-10.2328,-0.142606,-0.137285,-0.0266056,27.8291,32.7797,47.093,0.965117,92.8586,0.633868,0.0709221,0.70479,-7.30166e-05,-0,-0,50.3838,0.144921,50.3838,
Sun Feb 11 13:59:08 2018,9476234,926.746,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,5008,3850,1164,8,8,30,-0.411803,0.148441,-4.81713,0.23945,0.0287341,-0,27.8291,32.7797,47.093,-4.88617,93.0975,0.666349,0.0200536,0.686403,-3.27094e-05,0,0,50.3838,0.0649206,50.3838,
Sun Feb 11 13:59:08 2018,9486235,926.746,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4984,3844,1168,4,32,14,0.56982,-0.0335188,-12.6941,0.0787526,0.144735,0.0127707,29.2119,31.0453,47.4258,2.57021,93.3507,0.687669,-0.0128576,0.674811,-7.13625e-05,-0,-0,50.3838,0.141638,50.3838,
Sun Feb 11 13:59:08 2018,9496236,928.128,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4984,3844,1168,4,32,14,-0.124498,-0.225055,-10.9271,-0.238386,-0.217102,-0.0351194,29.2119,31.0453,47.4258,-0.652773,93.7409,0.704204,0.0880198,0.792224,-7.82498e-05,-0,-0,50.3838,0.155308,50.3838,
Sun Feb 11 13:59:08 2018,9506237,928.128,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4990,3820,1166,20,30,30,-0.483629,1.01514,-2.18351,0.042569,0.052147,-0.0127707,29.2119,31.0453,47.4258,-12.4889,93.9502,0.706083,0.00705669,0.71314,-5.58923e-05,0,0,50.3838,0.110933,50.3838,
Sun Feb 11 13:59:08 2018,9516238,928.128,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4990,3820,1166,20,30,30,0.972046,-0.363919,-12.7898,0.460809,0.0478901,0.0638535,29.2119,31.0453,47.4258,4.34621,94.2379,0.68505,0.00789093,0.692941,-7.21799e-05,-0,-0,50.3838,0.14326,50.3838,
Sun Feb 11 13:59:08 2018,9526239,928.128,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4978,3798,1168,2,32,14,0.253785,-1.02951,-15.1697,-0.413983,-0.168147,-0.0489543,29.2119,31.0453,47.4258,0.958458,94.5863,0.66054,0.0666537,0.727193,-7.66798e-05,-0,-0,50.3838,0.152191,50.3838,
Sun Feb 11 13:59:08 2018,9536240,927.841,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4978,3798,1168,2,32,14,-0.837971,1.43173,-1.0726,-0.240515,0.139413,-0.0393763,29.2119,31.0453,47.4258,-37.9988,94.7846,0.605668,-0.0232998,0.582368,-3.5236e-05,0,0,50.3838,0.0699351,50.3838,
Sun Feb 11 13:59:08 2018,9546241,927.841,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4990,3824,1168,14,6,30,0.617704,0.603339,-10.094,0.794976,-0.0595966,0.117065,29.2119,31.0453,47.4258,3.50188,95.1281,0.48566,0.0332884,0.518948,-3.6605e-05,-0,-0,50.3838,0.0726524,50.3838,
Sun Feb 11 13:59:08 2018,9556242,927.841,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4990,3824,1168,14,6,30,2.14042,-2.06859,-21.4281,-0.243707,-0.0776884,-0.0106422,29.2119,31.0453,47.4258,5.70426,95.4198,0.350148,0.0353737,0.385522,-2.6603e-05,0,0,50.3838,0.0528007,50.3838,
Sun Feb 11 13:59:08 2018,9566243,927.841,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4980,3830,1176,6,8,30,-0.023942,0.670376,-4.31914,-0.724737,0.327781,-0.0968444,29.2119,31.0453,47.4258,-0.317601,95.5901,0.238603,-0.078933,0.15967,-2.63693e-05,0,0,50.3838,0.0523369,50.3838,
Sun Feb 11 13:59:08 2018,9576244,927.841,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4980,3830,1176,6,8,30,-0.56982,1.8579,-3.4285,0.755599,-0.174533,0.122386,29.2119,31.0453,47.4258,-9.43638,96.0205,0.131515,0.0655441,0.19706,-1.17707e-05,0,0,50.3838,0.0233621,50.3838,
Sun Feb 11 13:59:08 2018,9586245,927.841,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,5004,3834,1168,0,8,32,1.21625,-1.40779,-20.8535,0.417176,-0.317139,0.0840737,29.2119,31.0453,47.4258,3.33793,96.3478,0.0180709,0.0989239,0.116995,4.6992e-05,0,0,50.3838,-0.0932681,50.3838,
Sun Feb 11 13:59:08 2018,9596246,927.146,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,5004,3834,1168,0,8,32,0.416591,-0.708684,-11.3581,-1.02378,0.477837,-0.118129,29.2119,31.0453,47.4258,2.10055,96.4066,-0.0864239,-0.127842,-0.214266,4.73518e-05,0,0,50.3838,-0.0939823,50.3838,
Sun Feb 11 13:59:08 2018,9606247,927.146,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4986,3836,1166,10,8,30,-0.80924,2.09732,0.248997,0.0532112,-0.0159634,0.0351194,29.2119,31.0453,47.4258,-107.103,96.8345,-0.275676,0.018319,-0.257357,4.2672e-05,-0,-0,50.3838,-0.0846939,50.3838,
Sun Feb 11 13:59:08 2018,9616248,927.146,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4986,3836,1166,10,8,30,0.636858,-0.316035,-14.2551,1.07061,-0.595966,0.164955,29.2119,31.0453,47.4258,2.55804,97.2871,-0.645565,0.17561,-0.469955,0.000118428,0,0,50.3838,-0.235052,50.3838,
Sun Feb 11 13:59:08 2018,9626249,927.146,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4980,3824,1162,8,32,30,1.0726,-2.10211,-18.6077,-0.499121,0.348001,-0.0649177,29.2119,31.0453,47.4258,3.29904,97.3032,-1.07472,-0.0987546,-1.17347,8.8768e-05,-0,-0,50.3838,-0.176184,50.3838,
Sun Feb 11 13:59:08 2018,9636250,927.806,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4980,3824,1162,8,32,30,-0.550666,0.828394,-3.00712,-0.86415,0.459745,-0.0968444,29.2119,31.0453,47.4258,-10.3771,97.5577,-1.4645,-0.121364,-1.58586,7.08013e-05,-0,-0,50.3838,-0.140524,50.3838,
Sun Feb 11 13:59:08 2018,9646251,927.806,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4980,3822,1176,8,32,14,-0.80924,1.66158,-5.93283,0.752407,-0.628957,0.124514,29.2119,31.0453,47.4258,-7.76724,98.156,-1.83943,0.187362,-1.65207,0.00017504,0,0,50.3838,-0.347413,50.3838,
Sun Feb 11 13:59:08 2018,9656252,927.806,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4980,3822,1176,8,32,14,0.957681,-2.12126,-18.9046,0.573617,-0.200074,0.0564039,29.2119,31.0453,47.4258,2.90005,98.3196,-2.19727,0.0532813,-2.14399,0.00023963,0,0,50.3838,-0.47561,50.3838,
Sun Feb 11 13:59:08 2018,9666253,927.806,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,5026,3836,1176,2,8,32,0.373495,-1.39343,-10.6446,-0.79604,0.743893,-0.136221,29.2119,31.0453,47.4258,2.00956,98.3357,-2.51637,-0.210765,-2.72713,0.000212142,-0,-0,50.3838,-0.421051,50.3838,
Sun Feb 11 13:59:08 2018,9676254,927.806,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,5026,3836,1176,2,8,32,-0.727837,1.15879,-4.8315,-0.35013,-0.00851379,-0.0297983,29.2119,31.0453,47.4258,-8.56687,98.8377,-2.8004,0.0132984,-2.7871,0.000238553,0,0,50.3838,-0.473471,50.3838,
Sun Feb 11 13:59:08 2018,9686255,927.806,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4982,3828,1162,0,32,30,-0.47884,0.220267,-11.5065,0.731122,-0.730058,0.101101,29.2119,31.0453,47.4258,-2.38297,99.3309,-3.06625,0.209809,-2.85644,0.000340258,0,0,50.3838,-0.675333,50.3838,
Sun Feb 11 13:59:08 2018,9696256,928.18,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4982,3828,1162,0,32,30,1.01035,-1.12049,-13.2399,0.232001,0.21923,-0.0202203,29.2119,31.0453,47.4258,4.36385,99.3454,-3.30639,-0.0690357,-3.37542,0.000314789,-0,-0,50.3838,-0.624781,50.3838,
Sun Feb 11 13:59:08 2018,9706257,928.18,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4982,3834,1168,8,8,30,0.440533,-0.656011,-8.17859,-0.648113,0.673654,-0.12345,29.2119,31.0453,47.4258,3.08321,99.5017,-3.50474,-0.188318,-3.69306,0.000212732,-0,-0,50.3838,-0.422223,50.3838,
Sun Feb 11 13:59:08 2018,9716258,928.18,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4982,3834,1168,8,8,30,-0.0814029,1.45089,-9.06445,-0.0989729,-0.26712,0.0106422,29.2119,31.0453,47.4258,-0.514529,100.058,-3.66356,0.0855876,-3.57797,0.000247974,0,0,50.3838,-0.492171,50.3838,
Sun Feb 11 13:59:08 2018,9726259,928.18,1513,1513,1495,1514,1940,1514,-0.0469513,50.3838,1.3777,0,0.5,-1.19209e-07,4934,3824,1168,8,32,14,0.0430956,0.047884,-13.8433,0.512956,-0.517213,0.0670461,29.2119,31.0453,47.4258,0.178368,100.416,-3.79294,0.146615,-3.64633,0.00029891,0,0,50.3838,-0.593265,50.3838,
Sun Feb 11 13:59:08 2018,9736260,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4934,3824,1168,8,32,14,0.785298,-0.895431,-8.93037,0.0681104,0.374607,-0.0372479,27.8291,31.7391,47.093,5.02542,100.447,-3.89242,-0.111025,-4.00344,0.000240868,-0,-0,50.3838,-0.478066,50.3838,
Sun Feb 11 13:59:08 2018,9746261,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4984,3824,1170,8,8,32,0.387861,0.574608,-6.08606,-0.35013,0.512956,-0.0659819,27.8291,31.7391,47.093,3.64649,100.694,-3.95565,-0.139868,-4.09552,0.000143335,-0,-0,50.3838,-0.284487,50.3838,
Sun Feb 11 13:59:08 2018,9756262,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4984,3824,1170,8,8,32,0.268151,0.47884,-13.4267,0.0638535,-0.269249,0.0340552,27.8291,31.7391,47.093,1.14413,101.204,-3.98587,0.086533,-3.89934,0.000157828,0,0,50.3838,-0.313252,50.3838,
Sun Feb 11 13:59:08 2018,9766263,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4974,3824,1168,10,8,30,0.325611,0.167594,-13.5895,0.19901,-0.282019,0.032991,27.8291,31.7391,47.093,1.37258,101.494,-3.99158,0.082514,-3.90906,0.000168869,0,0,50.3838,-0.335166,50.3838,
Sun Feb 11 13:59:08 2018,9776264,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4974,3824,1168,10,8,30,-0.282516,0.387861,-5.37259,-0.125578,0.409726,-0.0436332,27.8291,31.7391,47.093,-3.01011,101.583,-3.9809,-0.114529,-4.09543,0.000117901,-0,-0,50.3838,-0.234007,50.3838,
Sun Feb 11 13:59:08 2018,9786265,927.433,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4982,3840,1182,8,8,32,0.35913,0.263362,-6.24887,0.0936517,0.290533,0.00851379,27.8291,31.7391,47.093,3.28925,101.903,-3.95739,-0.0721809,-4.02957,7.64481e-05,-0,-0,50.3838,-0.151731,50.3838,
Sun Feb 11 13:59:08 2018,9796266,927.615,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4982,3840,1182,8,8,32,1.43652,-0.6608,-16.4817,0.227744,-0.300111,0.0638535,27.8291,31.7391,47.093,4.98124,102.359,-3.91287,0.0960447,-3.81682,7.17567e-05,-0,-0,50.3838,-0.14242,50.3838,
Sun Feb 11 13:59:08 2018,9806267,927.615,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4986,3842,1164,4,32,32,0.766145,-1.5706,-15.9358,-0.235194,0.0117065,-0.0223487,27.8291,31.7391,47.093,2.75249,102.556,-3.84226,0.00230465,-3.83995,7.79228e-05,0,0,50.3838,-0.154658,50.3838,
Sun Feb 11 13:59:08 2018,9816268,927.615,1513,1513,1497,1514,1940,1514,-0.0469513,50.3838,1.38005,0,0.5,-1.19209e-07,4986,3842,1164,4,32,32,-0.526724,0.732626,-3.02148,-0.249028,0.435268,-0.0436332,27.8291,31.7391,47.093,-9.88881,102.721,-3.76257,-0.11411,-3.87668,-2.71771e-05,-0,-0,50.3838,0.0539402,50.3838,
Sun Feb 11 13:59:08 2018,9826269,927.615,1513,1513,1500,1514,1940,1514,-0.0469513,50.3838,1.38357,0,0.5,-1.19209e-07,4986,3824,1164,10,30,12,-0.675165,1.20668,-3.95522,0.410791,0.00106422,0.0649177,27.8291,31.7391,47.093,-9.68715,103.132,-3.70067,0.0148614,-3.68581,-7.60868e-06,0,0,50.3838,0.0151014,50.3838,
Sun Feb 11 13:59:08 2018,9836270,928.571,1513,1513,1500,1514,1940,1514,-0.0469513,50.3838,1.38357,0,0.5,-1.19209e-07,4986,3824,1164,10,30,12,0.876278,-0.316035,-17.1233,0.368222,-0.237322,0.0691746,27.8291,31.7391,47.093,2.92953,103.487,-3.65491,0.0791662,-3.57574,2.88873e-05,0,0,50.3838,-0.0573345,50.3838,
Sun Feb 11 13:59:08 2018,9846271,928.571,1513,1513,1508,1514,1940,1514,-0.0469513,50.3838,1.39296,0,0.5,-1.19209e-07,4984,3844,1162,4,8,30,1.49398,-0.823605,-16.022,-0.45336,0.256478,-0.0553397,27.8291,31.7391,47.093,5.32718,103.632,-3.59783,-0.0629534,-3.66078,-1.75491e-05,-0,-0,50.3838,0.0348309,50.3838,
Sun Feb 11 13:59:08 2018,9856272,928.571,1513,1513,1508,1514,1940,1514,-0.0469513,50.3838,1.39296,0,0.5,-1.19209e-07,4984,3844,1162,4,8,30,-0.162806,0.0287304,-3.08852,-0.444846,0.368222,-0.0595966,27.8291,31.7391,47.093,-3.01745,103.886,-3.52204,-0.0880593,-3.6101,-4.51151e-05,-0,-0,50.3838,0.0895428,50.3838,
Sun Feb 11 13:59:08 2018,9866273,928.571,1513,1513,1508,1514,1940,1514,-0.0469513,50.3838,1.39296,0,0.5,-1.19209e-07,5018,3824,1164,8,8,30,-0.588974,1.26414,-3.72538,0.537433,-0.161762,0.0840737,27.8291,31.7391,47.093,-8.98398,104.325,-3.44855,0.0651659,-3.38338,-1.30348e-05,0,0,50.3838,0.0258711,50.3838,
Sun Feb 11 13:59:08 2018,9876274,928.571,1513,1513,1515,1514,1940,1514,-0.0469513,50.3838,1.40117,0,0.5,-1.19209e-07,5018,3824,1164,8,8,30,1.59933,-0.656011,-17.5208,0.600222,-0.211781,0.0851379,27.8291,31.7391,47.093,5.21561,104.626,-3.38316,0.0735928,-3.30957,5.16996e-06,0,0,50.3838,-0.0102612,50.3838,
Sun Feb 11 13:59:08 2018,9886275,928.571,1513,1513,1515,1514,1940,1514,-0.0469513,50.3838,1.40117,0,0.5,-1.19209e-07,4992,3832,1162,8,32,12,1.25935,-1.75734,-15.7682,-0.502314,0.353322,-0.0766241,27.8291,31.7391,47.093,4.56632,104.75,-3.30489,-0.0875381,-3.39243,-4.38619e-05,-0,-0,50.3838,0.0870555,50.3838,
Sun Feb 11 13:59:08 2018,9896276,927.589,1513,1513,1523,1514,1940,1514,-0.0469513,50.3838,1.41056,0,0.5,-1.19209e-07,4992,3832,1162,8,32,12,-0.172383,0.205901,-3.66313,-0.654498,0.396956,-0.0830095,27.8291,31.7391,47.093,-2.69429,105.024,-3.20979,-0.0917466,-3.30154,-6.28672e-05,-0,-0,50.3838,0.124777,50.3838,
Sun Feb 11 13:59:08 2018,9906277,927.589,1513,1513,1523,1514,1940,1514,-0.0469513,50.3838,1.41056,0,0.5,-1.19209e-07,4984,3810,1160,6,8,30,-1.12049,1.54187,-4.2952,0.505507,-0.252221,0.0862022,27.8291,31.7391,47.093,-14.6209,105.497,-3.12524,0.0946064,-3.03063,-2.79628e-05,0,0,50.3838,0.0554996,50.3838,
Sun Feb 11 13:59:08 2018,9916278,927.589,1513,1513,1530,1514,1940,1514,-0.0469513,50.3838,1.41878,0,0.5,-1.19209e-07,4984,3810,1160,6,8,30,0.0191536,-0.378284,-14.3892,0.754535,-0.31501,0.0872664,27.8291,31.7391,47.093,0.0762673,105.801,-3.06614,0.104075,-2.96206,2.15493e-05,0,0,50.3838,-0.0427704,50.3838,
Sun Feb 11 13:59:08 2018,9926279,927.589,1513,1513,1530,1514,1940,1514,-0.0469513,50.3838,1.41878,0,0.5,-1.19209e-07,4984,3798,1160,14,32,14,1.46525,-1.90578,-15.8927,-0.382057,0.383121,-0.071303,27.8291,31.7391,47.093,5.26758,105.887,-3.00917,-0.0961727,-3.10534,-6.25879e-05,-0,-0,50.3838,0.124222,50.3838,
Sun Feb 11 13:59:08 2018,9936280,927.25,1513,1513,1537,1514,1940,1514,-0.0469513,50.3838,1.427,0,0.5,-1.19209e-07,4984,3798,1160,14,32,14,1.00556,0.186748,-6.38773,-0.753471,0.478901,-0.108551,27.8291,31.7391,47.093,8.94617,106.147,-2.92722,-0.113978,-3.0412,-0.000123159,-0,-0,50.3838,0.244441,50.3838,
Sun Feb 11 13:59:08 2018,9946281,927.25,1513,1513,1537,1514,1940,1514,-0.0469513,50.3838,1.427,0,0.5,-1.19209e-07,4980,3784,1154,10,30,12,-0.521936,0.986411,-6.65109,0.258606,-0.288405,0.042569,27.8291,31.7391,47.093,-4.48702,106.653,-2.82357,0.106679,-2.71689,-9.6696e-05,0,0,50.3838,0.191919,50.3838,
Sun Feb 11 13:59:08 2018,9956282,927.25,1513,1513,1537,1514,1940,1514,-0.0469513,50.3838,1.427,0,0.5,-1.19209e-07,4980,3784,1154,10,30,12,0.263362,0.124498,-12.3397,0.744957,-0.41824,0.094716,27.8291,31.7391,47.093,1.22266,106.977,-2.71693,0.133491,-2.58344,-5.72846e-05,0,0,50.3838,0.113697,50.3838,
