today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0025, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 11:37:13 2018,8325294,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1222,0,30,12,0.713472,-0.416591,-10.0987,0.00957802,0.0106422,0.00532112,24.5449,31.5656,46.2609,4.04121,3.14822,0.575215,1.8602,2.43541,0.0831042,-0,-0,0.0704193,-33.1713,
Sun Feb 11 11:37:13 2018,8335295,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1222,0,30,12,0.732626,-0.430956,-10.3046,0.0148991,-0.00319267,0.0106422,24.5449,31.5656,46.2609,4.0667,3.43866,0.675726,1.92996,2.60568,0.0820114,-0,-0,0.0704193,-32.7341,
Sun Feb 11 11:37:13 2018,8345296,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4974,4138,1218,0,30,14,0.622492,-0.445322,-10.3908,0.0138349,0.00106422,0.00212845,24.5449,31.5656,46.2609,3.42837,3.72392,0.779869,1.98154,2.76141,0.0809246,-0,-0,0.0704193,-32.2994,
Sun Feb 11 11:37:13 2018,8355297,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4974,4138,1218,0,30,14,0.68953,-0.454898,-10.3094,0.0202203,-0.00744957,0.00212845,24.5449,31.5656,46.2609,3.82644,4.01284,0.886138,2.02477,2.9109,0.0798429,-0,-0,0.0704193,-31.8667,
Sun Feb 11 11:37:13 2018,8365298,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4132,1218,0,32,32,0.588974,-0.493206,-10.2759,0.0148991,-0.0127707,0.00319267,24.5449,31.5656,46.2609,3.28037,4.30085,0.993585,2.0558,3.04938,0.0787637,-0,-0,0.0704193,-31.4351,
Sun Feb 11 11:37:13 2018,8375299,977.551,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4132,1218,0,32,32,0.646434,-0.387861,-10.3142,0.00851379,-0.0180918,0.00212845,24.7178,32.7797,48.757,3.58627,4.58885,1.10134,2.07643,3.17776,0.0776954,-0,-0,0.0704193,-31.0077,
Sun Feb 11 11:37:13 2018,8385300,975.57,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4982,4138,1220,0,32,14,0.574608,-0.474052,-10.3142,0.00744957,-0.0234129,-0.00212845,24.7178,32.7797,48.757,3.18867,4.87685,1.20865,2.08747,3.29612,0.0766292,-0,-0,0.0704193,-30.5813,
Sun Feb 11 11:37:13 2018,8395301,975.57,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4982,4138,1220,0,32,14,0.627281,-0.483629,-10.1514,0.00744957,-0.0319267,0.00319267,24.7178,32.7797,48.757,3.53595,5.16577,1.31502,2.09057,3.40558,0.0755653,-0,-0,0.0704193,-30.1557,
Sun Feb 11 11:37:13 2018,8405302,975.57,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,32,0.684742,-0.536301,-10.2951,0.0042569,-0.0361836,-0.00106422,24.7178,32.7797,48.757,3.80523,5.45347,1.42066,2.08434,3.505,0.0745142,-0,-0,0.0704193,-29.7353,
Sun Feb 11 11:37:13 2018,8415303,975.57,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,32,0.699107,-0.550666,-10.3525,0.00319267,-0.0478901,-0.00106422,24.7178,32.7797,48.757,3.86333,5.7433,1.52613,2.07282,3.59894,0.0734691,-0,-0,0.0704193,-29.3172,
Sun Feb 11 11:37:13 2018,8425304,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4132,1218,0,32,32,0.670376,-0.440533,-10.1801,0.00212845,-0.0500185,-0.00212845,24.7178,32.7797,48.757,3.76757,6.03039,1.63131,2.05183,3.68313,0.0724321,-0,-0,0.0704193,-28.9024,
Sun Feb 11 11:37:13 2018,8435305,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4132,1218,0,32,32,0.684742,-0.464475,-10.2903,0.00106422,-0.0585323,0.00212845,24.7178,32.7797,48.757,3.807,6.31931,1.73574,2.02662,3.76236,0.0714027,-0,-0,0.0704193,-28.4907,
Sun Feb 11 11:37:13 2018,8445306,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4132,1218,0,32,12,0.641646,-0.411803,-10.2951,0.00212845,-0.0574681,0.00212845,24.7178,32.7797,48.757,3.56638,6.60548,1.83886,1.99328,3.83214,0.0703871,-0,-0,0.0704193,-28.0844,
Sun Feb 11 11:37:13 2018,8455307,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4132,1218,0,32,12,0.636858,-0.430956,-10.3334,0.00319267,-0.0627892,0.00319267,24.7178,32.7797,48.757,3.52675,6.89349,1.93992,1.957,3.89692,0.0693801,-0,-0,0.0704193,-27.6816,
Sun Feb 11 11:37:13 2018,8465308,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4138,1220,0,32,12,0.622492,-0.469264,-10.343,-0.00106422,-0.0681104,-0,24.7178,32.7797,48.757,3.44421,7.18149,2.03834,1.91642,3.95476,0.0683816,-0,-0,0.0704193,-27.2822,
Sun Feb 11 11:37:13 2018,8475309,976.161,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4138,1220,0,32,12,0.608127,-0.45011,-10.3669,0.00532112,-0.0744957,0.0042569,24.7178,32.7797,48.757,3.35716,7.4698,2.1337,1.87234,4.00605,0.067387,-0,-0,0.0704193,-26.8844,
Sun Feb 11 11:37:13 2018,8485310,975.492,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4978,4138,1218,0,8,32,0.56982,-0.459687,-10.2615,0.00957802,-0.071303,0.00744957,24.7178,32.7797,48.757,3.17835,7.75536,2.22549,1.82232,4.04781,0.0664071,-0,-0,0.0704193,-26.4924,
Sun Feb 11 11:37:13 2018,8495311,975.492,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4978,4138,1218,0,8,32,0.56982,-0.440533,-10.2424,0.00957802,-0.071303,0.00851379,24.7178,32.7797,48.757,3.18428,8.04184,2.31325,1.77054,4.0838,0.0654352,-0,-0,0.0704193,-26.1037,
Sun Feb 11 11:37:13 2018,8505312,975.492,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1216,0,32,12,0.517148,-0.497994,-10.3813,0.0148991,-0.080881,0.0127707,24.7178,32.7797,48.757,2.85186,8.33107,2.39653,1.7191,4.11563,0.0644636,-0,-0,0.0704193,-25.715,
Sun Feb 11 11:37:13 2018,8515313,975.492,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1216,0,32,12,0.440533,-0.435745,-10.252,0.0170276,-0.0798168,0.00957802,24.7178,32.7797,48.757,2.46052,8.61724,2.47439,1.66263,4.13702,0.0635134,-0,-0,0.0704193,-25.335,
Sun Feb 11 11:37:13 2018,8525314,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5014,4152,1218,0,32,32,0.483629,-0.426168,-10.3046,0.0159634,-0.0787526,0.00638535,24.7178,32.7797,48.757,2.6871,8.90341,2.54616,1.60468,4.15084,0.0625563,-0,-0,0.0704193,-24.9521,
Sun Feb 11 11:37:13 2018,8535315,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5014,4152,1218,0,32,32,0.545878,-0.426168,-10.3908,0.00744957,-0.0862022,0.0042569,24.7178,32.7797,48.757,3.00725,9.19203,2.61245,1.54793,4.16039,0.0616069,-0,-0,0.0704193,-24.5723,
Sun Feb 11 11:37:13 2018,8545316,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4132,1218,0,8,32,0.588974,-0.502782,-10.228,0.00851379,-0.0840737,0.00744957,24.7178,32.7797,48.757,3.2957,9.4779,2.67457,1.48754,4.16211,0.0606602,-0,-0,0.0704193,-24.1937,
Sun Feb 11 11:37:13 2018,8555317,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4132,1218,0,8,32,0.483629,-0.474052,-10.4579,0.00638535,-0.0872664,0.00957802,24.7178,32.7797,48.757,2.64778,9.76529,2.73287,1.42812,4.161,0.0597135,-0,-0,0.0704193,-23.815,
Sun Feb 11 11:37:13 2018,8565318,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1218,0,8,32,0.526724,-0.512359,-10.386,0.0042569,-0.0851379,0.00638535,24.7178,32.7797,48.757,2.90325,10.0512,2.78675,1.3669,4.15366,0.0587798,-0,-0,0.0704193,-23.4415,
Sun Feb 11 11:37:13 2018,8575319,975.709,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1218,0,8,32,0.536301,-0.47884,-10.3382,0.00319267,-0.0830095,0.00957802,24.7178,32.7797,48.757,2.96961,10.337,2.83631,1.30573,4.14204,0.0578467,-0,-0,0.0704193,-23.0683,
Sun Feb 11 11:37:13 2018,8585320,975.083,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4134,1216,0,8,32,0.608127,-0.42138,-10.2663,-0.00319267,-0.0872664,0.0159634,24.7178,32.7797,48.757,3.38996,10.6247,2.8825,1.24657,4.12907,0.056914,-0,-0,0.0704193,-22.6952,
Sun Feb 11 11:37:13 2018,8595321,975.083,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4134,1216,0,8,32,0.526724,-0.526724,-10.3094,0.00212845,-0.0893948,0.0138349,24.7178,32.7797,48.757,2.92479,10.9118,2.92584,1.18715,4.113,0.0559872,-0,-0,0.0704193,-22.3245,
Sun Feb 11 11:37:13 2018,8605322,975.083,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4978,4138,1220,0,32,32,0.47884,-0.483629,-10.252,-0.00319267,-0.0862022,0.0212845,24.7178,32.7797,48.757,2.67418,11.1974,2.9657,1.12685,4.09255,0.0550611,-0,-0,0.0704193,-21.954,
Sun Feb 11 11:37:13 2018,8615323,975.083,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4978,4138,1220,0,32,32,0.512359,-0.383072,-10.3956,-0.00532112,-0.0862022,0.019156,25.0635,33.8203,49.4227,2.8216,11.4839,3.00145,1.06828,4.06973,0.0541359,-0,-0,0.0704193,-21.584,
Sun Feb 11 11:37:13 2018,8625324,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4930,4138,1216,0,8,30,0.402226,-0.35913,-10.2328,-0.00744957,-0.0776884,0.0223487,25.0635,33.8203,49.4227,2.25099,11.7679,3.0328,1.00833,4.04113,0.0532238,-0,-0,0.0704193,-21.2191,
Sun Feb 11 11:37:13 2018,8635325,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4930,4138,1216,0,8,30,0.440533,-0.45011,-10.2951,-0.00532112,-0.080881,0.0266056,25.0635,33.8203,49.4227,2.45023,12.0553,3.05926,0.952878,4.01214,0.0523086,-0,-0,0.0704193,-20.853,
Sun Feb 11 11:37:13 2018,8645326,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4986,4138,1218,0,6,30,0.579397,-0.464475,-10.2711,-0.0042569,-0.0744957,0.0266056,25.0635,33.8203,49.4227,3.22865,12.3399,3.08172,0.895914,3.97763,0.0514056,-0,-0,0.0704193,-20.4918,
Sun Feb 11 11:37:13 2018,8655327,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4986,4138,1218,0,6,30,0.397437,-0.440533,-10.3477,-0.0042569,-0.0766241,0.0223487,25.0635,33.8203,49.4227,2.19955,12.627,3.10112,0.842742,3.94386,0.0504936,-0,-0,0.0704193,-20.127,
Sun Feb 11 11:37:13 2018,8665346,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4134,1218,0,32,12,0.411803,-0.397437,-10.3382,-0.00212845,-0.0766241,0.0244772,25.0635,33.8203,49.4227,2.28107,12.9135,3.11652,0.790324,3.90684,0.0495968,-0,-0,0.0704193,-19.7683,
Sun Feb 11 11:37:13 2018,8675347,976.222,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4134,1218,0,32,12,0.402226,-0.383072,-10.2807,0.00532112,-0.0734315,0.0212845,25.0635,33.8203,49.4227,2.24052,13.1991,3.12734,0.738503,3.86584,0.0486996,-0,-0,0.0704193,-19.4094,
Sun Feb 11 11:37:13 2018,8685348,975.205,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4132,1216,0,8,14,0.507571,-0.387861,-10.3238,0.0042569,-0.071303,0.0148991,25.0635,33.8203,49.4227,2.81469,13.4849,3.13447,0.688589,3.82306,0.0478037,-0,-0,0.0704193,-19.0511,
Sun Feb 11 11:37:13 2018,8695349,975.205,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4132,1216,0,8,14,0.459687,-0.430956,-10.4483,0.00638535,-0.0691746,0.0180918,25.0635,33.8203,49.4227,2.51918,13.7708,3.13897,0.640317,3.77929,0.0469079,-0,-0,0.0704193,-18.6927,
Sun Feb 11 11:37:13 2018,8705350,975.205,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1218,0,8,30,0.469264,-0.445322,-10.3813,0.00319267,-0.0681104,0.0106422,25.0635,33.8203,49.4227,2.58818,14.057,3.14109,0.594022,3.73511,0.0460083,-0,-0,0.0704193,-18.3329,
Sun Feb 11 11:37:13 2018,8715351,975.205,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1218,0,8,30,0.435745,-0.435745,-10.3334,0.00744957,-0.0691746,0.00957802,25.0635,33.8203,49.4227,2.41466,14.3438,3.14071,0.550002,3.69072,0.04512,-0,-0,0.0704193,-17.9776,
Sun Feb 11 11:37:13 2018,8725352,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4134,1218,0,32,32,0.593762,-0.325611,-10.477,0.00957802,-0.0723673,0.00638535,25.0635,33.8203,49.4227,3.24364,14.6312,3.13858,0.50823,3.64681,0.0442323,-0,-0,0.0704193,-17.6225,
Sun Feb 11 11:37:13 2018,8735353,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4134,1218,0,32,32,0.521936,-0.339977,-10.319,0.0106422,-0.0659819,0.00532112,25.0635,33.8203,49.4227,2.89556,14.9158,3.13591,0.465464,3.60137,0.043342,-0,-0,0.0704193,-17.2664,
Sun Feb 11 11:37:13 2018,8745354,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4152,1218,0,32,12,0.59855,-0.464475,-10.1706,0.0170276,-0.0649177,0.00319267,25.0635,33.8203,49.4227,3.36804,15.202,3.13333,0.426034,3.55936,0.0424506,-0,-0,0.0704193,-16.9098,
Sun Feb 11 11:37:13 2018,8755355,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5008,4152,1218,0,32,12,0.531513,-0.426168,-10.2472,0.0159634,-0.0649177,0.00957802,25.0635,33.8203,49.4227,2.96923,15.4885,3.13104,0.388639,3.51968,0.0415666,-0,-0,0.0704193,-16.5562,
Sun Feb 11 11:37:13 2018,8765356,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4134,1218,0,8,32,0.565032,-0.502782,-10.1801,0.0202203,-0.0585323,0.0127707,25.0635,33.8203,49.4227,3.17685,15.7731,3.1289,0.351204,3.48011,0.0406831,-0,-0,0.0704193,-16.2028,
Sun Feb 11 11:37:13 2018,8775357,975.388,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4134,1218,0,8,32,0.531513,-0.502782,-10.3238,0.0180918,-0.0585323,0.0117065,25.0635,33.8203,49.4227,2.94723,16.0596,3.12671,0.317375,3.44409,0.0397916,-0,-0,0.0704193,-15.8462,
Sun Feb 11 11:37:13 2018,8785358,974.736,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4138,1218,0,32,14,0.469264,-0.483629,-10.2807,0.019156,-0.0510828,0.00851379,25.0635,33.8203,49.4227,2.61346,16.3439,3.12394,0.283182,3.40712,0.0389018,-0,-0,0.0704193,-15.4903,
Sun Feb 11 11:37:13 2018,8795359,974.736,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4984,4138,1218,0,32,14,0.507571,-0.47884,-10.2041,0.0148991,-0.0404405,0.0106422,25.0635,33.8203,49.4227,2.84766,16.6274,3.12,0.24995,3.36995,0.0380189,-0,-0,0.0704193,-15.1371,
Sun Feb 11 11:37:13 2018,8805360,974.736,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,30,0.488417,-0.488417,-10.2041,0.0117065,-0.0415047,0.00851379,25.0635,33.8203,49.4227,2.74037,16.9142,3.11506,0.221806,3.33686,0.0371344,-0,-0,0.0704193,-14.7833,
Sun Feb 11 11:37:13 2018,8815361,974.736,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,30,0.47884,-0.483629,-10.1945,0.0117065,-0.0287341,0.0042569,25.0635,33.8203,49.4227,2.68923,17.197,3.10917,0.191424,3.30059,0.0362524,-0,-0,0.0704193,-14.4306,
Sun Feb 11 11:37:13 2018,8825362,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4920,4134,1214,0,8,32,0.349553,-0.497994,-10.2328,0.0117065,-0.0276698,0.00212845,25.0635,33.8203,49.4227,1.95647,17.4832,3.10155,0.166112,3.26766,0.0353737,-0,-0,0.0704193,-14.079,
Sun Feb 11 11:37:13 2018,8835363,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4920,4134,1214,0,8,32,0.402226,-0.47884,-10.3334,0.0106422,-0.0212845,0.00319267,25.0635,33.8203,49.4227,2.22911,17.7678,3.0912,0.140866,3.23207,0.0345026,-0,-0,0.0704193,-13.7306,
Sun Feb 11 11:37:13 2018,8845364,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1218,0,32,14,0.440533,-0.483629,-10.3717,0.0042569,-0.0170276,-0.00212845,25.0635,33.8203,49.4227,2.43216,18.0531,3.07842,0.117816,3.19624,0.0336299,-0,-0,0.0704193,-13.3815,
Sun Feb 11 11:37:13 2018,8855365,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4138,1218,0,32,14,0.378284,-0.497994,-10.3621,0.00212845,-0.0117065,-0.00532112,25.0635,33.8203,49.4227,2.09074,18.338,3.06377,0.0959884,3.15976,0.0327613,-0,-0,0.0704193,-13.0341,
Sun Feb 11 11:37:13 2018,8865366,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1218,0,8,30,0.354342,-0.407014,-10.4483,-0.00638535,-0.00744957,-0.00319267,25.0635,33.8203,49.4227,1.94238,18.6233,3.04687,0.0759449,3.12282,0.0318913,-0,-0,0.0704193,-12.6861,
Sun Feb 11 11:37:13 2018,8875367,976.465,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1218,0,8,30,0.411803,-0.454898,-10.2951,-0.00532112,-0.00212845,-0.00638535,25.0635,33.8203,49.4227,2.29061,18.9082,3.02771,0.0570264,3.08473,0.0310342,-0,-0,0.0704193,-12.3432,
Sun Feb 11 11:37:13 2018,8885368,974.188,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4964,4138,1220,0,32,32,0.469264,-0.397437,-10.2999,-0.00532112,0.0117065,-0.00319267,25.0635,33.8203,49.4227,2.60861,19.1907,3.00736,0.0371676,3.04453,0.0301702,-0,-0,0.0704193,-11.9977,
Sun Feb 11 11:37:13 2018,8895369,974.188,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4964,4138,1220,0,32,32,0.311246,-0.416591,-10.2711,-0.00106422,0.0159634,0.00106422,25.0635,33.8203,49.4227,1.73571,19.476,2.98612,0.0214807,3.0076,0.0293065,-0,-0,0.0704193,-11.6522,
Sun Feb 11 11:37:13 2018,8905370,974.188,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1220,0,32,12,0.392649,-0.397437,-10.2903,-0.00212845,0.019156,0.00532112,25.0635,33.8203,49.4227,2.18519,19.7616,2.9632,0.00733758,2.97054,0.028452,-0,-0,0.0704193,-11.3104,
Sun Feb 11 11:37:13 2018,8915371,974.188,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1220,0,32,12,0.363919,-0.402226,-10.3477,0.00106422,0.0308625,0.0106422,25.0635,33.8203,49.4227,2.0142,20.0447,2.93872,-0.00796586,2.93075,0.0275956,-0,-0,0.0704193,-10.9678,
