today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0001, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 13:30:24 2018,47374190,945.862,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4994,4122,1216,0,32,12,0.282516,-0.110133,-10.2663,0.0127707,-0.0319267,0.00532112,24.7178,34.1672,47.7586,1.57631,782.688,1.70081,-0.00290007,1.69791,-0.0272112,0,0,50.5,5.38836,
Sun Feb 11 13:30:24 2018,47384191,945.862,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4994,4122,1216,0,32,12,0.287304,-0.162806,-10.3142,0.0106422,-0.0319267,0.0117065,24.7178,34.1672,47.7586,1.59557,782.974,1.71712,-0.00309918,1.71402,-0.0266012,0,0,50.5,5.26757,
Sun Feb 11 13:30:24 2018,47394192,945.862,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5016,4142,1218,0,8,32,0.320823,-0.129287,-10.3765,0.00638535,-0.0234129,0.00638535,24.7178,34.1672,47.7586,1.77093,783.258,1.73172,-0.00558901,1.72613,-0.0259781,0,0,50.5,5.14417,
Sun Feb 11 13:30:24 2018,47404193,945.862,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5016,4142,1218,0,8,32,0.301669,-0.191536,-10.3286,0.00638535,-0.0244772,0.00744957,24.7178,34.1672,47.7586,1.67298,783.545,1.74497,-0.00522163,1.73975,-0.0253956,0,0,50.5,5.02883,
Sun Feb 11 13:30:24 2018,47414194,945.862,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.301669,-0.11971,-10.3094,0.00851379,-0.0234129,0.0106422,24.7178,34.1672,47.7586,1.67608,783.831,1.75692,-0.00541508,1.75151,-0.0248384,0,0,50.5,4.91849,
Sun Feb 11 13:30:24 2018,47424195,945.576,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.306458,-0.172383,-10.319,0.0117065,-0.0202203,0.0042569,24.7178,34.1672,47.7586,1.70109,784.117,1.76757,-0.00624303,1.76133,-0.0242813,0,0,50.5,4.80818,
Sun Feb 11 13:30:24 2018,47434196,945.576,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4992,4124,1218,0,8,32,0.3304,-0.153229,-10.3477,0.00319267,-0.0244772,0.00638535,24.7178,34.1672,47.7586,1.82882,784.405,1.77716,-0.00484082,1.77232,-0.0237659,0,0,50.5,4.70612,
Sun Feb 11 13:30:24 2018,47444197,945.576,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4992,4124,1218,0,8,32,0.244209,-0.172383,-10.2615,0.00212845,-0.0180918,0.00319267,24.7178,34.1672,47.7586,1.36329,784.689,1.78557,-0.00653023,1.77904,-0.0232541,0,0,50.5,4.60478,
Sun Feb 11 13:30:24 2018,47454198,945.576,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5026,4142,1218,0,32,14,0.143652,-0.11971,-10.2855,0.00638535,-0.019156,0.00957802,24.7178,34.1672,47.7586,0.800169,784.976,1.79158,-0.00597622,1.78561,-0.022739,0,0,50.5,4.50278,
Sun Feb 11 13:30:24 2018,47464199,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5026,4142,1218,0,32,14,0.306458,-0.153229,-10.2663,0.00744957,-0.0159634,0.00532112,24.7178,34.1672,47.7586,1.70982,785.262,1.79473,-0.00660639,1.78812,-0.0222275,0,0,50.5,4.40148,
Sun Feb 11 13:30:24 2018,47474200,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5024,4138,1218,0,8,32,0.311246,-0.143652,-10.3286,0.00638535,-0.0180918,0.00744957,24.7178,34.1672,47.7586,1.72606,785.549,1.79645,-0.00575427,1.79069,-0.0217437,0,0,50.5,4.30568,
Sun Feb 11 13:30:24 2018,47484201,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5024,4138,1218,0,8,32,0.225055,-0.0622492,-10.4579,0.00744957,-0.0148991,0.0138349,24.7178,34.1672,47.7586,1.23282,785.834,1.79727,-0.00635665,1.79091,-0.0212958,0,0,50.5,4.21698,
Sun Feb 11 13:30:24 2018,47494202,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4990,4124,1216,0,8,32,0.263362,-0.143652,-10.2711,0.0148991,-0.00957802,0.00851379,24.7178,34.1672,47.7586,1.4688,786.119,1.79658,-0.00749419,1.78909,-0.0208376,0,0,50.5,4.12625,
Sun Feb 11 13:30:24 2018,47504203,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4990,4124,1216,0,8,32,0.301669,-0.215478,-10.2232,0.0106422,-0.00744957,0.0117065,24.7178,34.1672,47.7586,1.69021,786.405,1.7947,-0.00759124,1.78711,-0.020405,0,0,50.5,4.0406,
Sun Feb 11 13:30:24 2018,47514204,945.828,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,0.21069,-0.143652,-10.2615,0.00851379,-0.00851379,0.0106422,24.7178,34.1672,47.7586,1.17623,786.692,1.79189,-0.00679689,1.78509,-0.0199946,0,0,50.5,3.95933,
Sun Feb 11 13:30:24 2018,47524205,945.384,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,0.248997,-0.191536,-10.3573,0.00957802,-0.00319267,0.0106422,25.2363,32.2594,48.2578,1.37717,786.977,1.78767,-0.00781441,1.77985,-0.0195782,0,0,50.5,3.87686,
Sun Feb 11 13:30:24 2018,47534206,945.384,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5034,4138,1218,0,8,32,0.263362,-0.177171,-10.2711,0.00532112,-0.00957802,0.00638535,25.2363,32.2594,48.2578,1.4688,787.265,1.78215,-0.0054811,1.77667,-0.0192053,0,0,50.5,3.80302,
Sun Feb 11 13:30:24 2018,47544207,945.384,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5034,4138,1218,0,8,32,0.311246,-0.158017,-10.343,0.00532112,-0.00638535,0.00744957,25.2363,32.2594,48.2578,1.72366,787.551,1.77608,-0.00601093,1.77007,-0.0188715,0,0,50.5,3.73693,
Sun Feb 11 13:30:24 2018,47554208,945.384,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4990,4128,1220,0,32,32,0.220267,-0.148441,-10.2807,0.0042569,-0.00319267,0.00638535,25.2363,32.2594,48.2578,1.22739,787.836,1.76961,-0.00641201,1.7632,-0.0185651,0,0,50.5,3.67627,
Sun Feb 11 13:30:24 2018,47564209,945.019,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4990,4128,1220,0,32,32,0.287304,-0.181959,-10.3046,0.00532112,-0.0042569,0.00319267,25.2363,32.2594,48.2578,1.59705,788.123,1.76247,-0.00559514,1.75687,-0.0182548,0,0,50.5,3.61482,
Sun Feb 11 13:30:24 2018,47574210,945.019,1514,1514,1102,1514,1940,1514,-7.62939e-06,50.5,0.916432,0,0.5,-1.19209e-07,4984,4128,1218,0,32,14,0.354342,-0.177171,-10.2232,0.00638535,-0.00212845,0.0042569,25.2363,32.2594,48.2578,1.9851,788.409,1.75532,-0.00568105,1.74964,-0.0179739,0,0,50.5,3.55919,
Sun Feb 11 13:30:24 2018,47584211,945.019,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,4984,4128,1218,0,32,14,0.344765,-0.148441,-10.4387,0.00744957,0,0.00957802,25.2363,32.2594,48.2578,1.89165,788.695,1.7492,-0.00579925,1.7434,-0.0177211,0,0,50.5,3.50913,
Sun Feb 11 13:30:24 2018,47594212,945.019,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5028,4142,1222,0,32,14,0.287304,-0.110133,-10.2903,0.00319267,-0.00212845,0.00638535,25.2363,32.2594,48.2578,1.59928,788.982,1.74394,-0.00466482,1.73928,-0.017476,0,0,50.5,3.4606,
Sun Feb 11 13:30:24 2018,47604213,945.019,1514,1514,1103,1514,1940,1514,-7.62939e-06,50.5,0.917606,0,0.5,-1.19209e-07,5028,4142,1222,0,32,14,0.316035,-0.124498,-10.3813,0.00957802,-0.00532112,0.00319267,25.2363,32.2594,48.2578,1.74371,789.27,1.739,-0.00336504,1.73563,-0.0172121,0,0,50.5,3.40833,
