today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=1e-08, kded(D)=0.0006,signal, mad_pitch, multiplier
Sun Feb 11 14:32:45 2018,6522952,918.735,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4132,1216,0,8,32,0.110133,-0.143652,-10.0604,-0.00319267,-0.409726,-0.0117065,23.5078,32.6063,50.5875,0.627202,9.57119,3.45556,1.46964,4.9252,0.0627067,-5.02507e-10,-0.0119408,50.5,-31.3534,50.5,
Sun Feb 11 14:32:45 2018,6532953,918.735,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4134,1214,0,30,32,0.0143652,-0.0047884,-9.89284,0.00106422,-0.402277,-0.00638535,23.5078,32.6063,50.5875,0.0831981,9.85553,3.44275,1.40628,4.84904,0.0623001,-5.13411e-10,-0.0121999,50.5,-31.15,50.5,
Sun Feb 11 14:32:45 2018,6542954,918.735,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4134,1214,0,30,32,0,-0.0670376,-9.97903,-0.00319267,-0.387378,0.00106422,23.5078,32.6063,50.5875,0,10.1377,3.41879,1.34096,4.75975,0.0619014,-5.03297e-10,-0.0119595,50.5,-30.9507,50.5,
Sun Feb 11 14:32:45 2018,6552955,918.735,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4134,1214,0,30,32,0.100556,-0.138864,-10.1275,-0.00638535,-0.373543,-0,23.5078,32.6063,50.5875,0.568876,10.4203,3.38458,1.27641,4.66099,0.0614896,-5.19946e-10,-0.0123552,50.5,-30.7448,50.5,
Sun Feb 11 14:32:45 2018,6562956,919.291,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1212,0,32,14,0.0574608,-0.3304,-10.3382,0.0042569,-0.365029,0.00638535,23.5078,32.6063,50.5875,0.318454,10.7043,3.34187,1.21399,4.55586,0.0610641,-5.37221e-10,-0.0127657,50.5,-30.532,50.5,
Sun Feb 11 14:32:45 2018,6572957,919.291,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4132,1214,0,8,32,0.162806,-0.354342,-10.5441,-0.00106422,-0.351194,0.0127707,23.5078,32.6063,50.5875,0.884606,10.9868,3.29214,1.15083,4.44298,0.060628,-5.50466e-10,-0.0130804,50.5,-30.314,50.5,
Sun Feb 11 14:32:45 2018,6582958,919.291,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4132,1214,0,8,32,0.0909797,-0.215478,-10.5249,0,-0.335231,0.0170276,23.5078,32.6063,50.5875,0.495266,11.2687,3.23665,1.08812,4.32477,0.0601721,-5.75625e-10,-0.0136782,50.5,-30.086,50.5,
Sun Feb 11 14:32:45 2018,6592959,919.291,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4130,1214,0,8,32,0.00957681,0.00957681,-10.2568,0.0117065,-0.32246,0.0202203,23.5078,32.6063,50.5875,0.0534975,11.5515,3.17548,1.0275,4.20298,0.0597039,-5.91089e-10,-0.0140457,50.5,-29.852,50.5,
Sun Feb 11 14:32:45 2018,6602960,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4130,1214,0,8,32,-0.105345,0.0861913,-10.0844,0.019156,-0.307561,0.0212845,23.5078,32.6063,50.5875,-0.59851,11.8338,3.10753,0.967569,4.07509,0.0592288,-5.99782e-10,-0.0142522,50.5,-29.6144,50.5,
Sun Feb 11 14:32:45 2018,6612961,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1216,0,30,14,-0.244209,0.0670376,-10.1227,0.019156,-0.29479,0.0212845,23.5078,32.6063,50.5875,-1.38199,12.1166,3.03123,0.909662,3.94089,0.0587533,-6.00331e-10,-0.0142653,50.5,-29.3767,50.5,
Sun Feb 11 14:32:45 2018,6622962,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1216,0,30,14,-0.277727,-0.0670376,-10.2759,0.0180918,-0.279891,0.0212845,28.3477,32.6063,49.2563,-1.54816,12.3988,2.94534,0.85266,3.798,0.0582744,-6.04583e-10,-0.0143663,50.5,-29.1372,50.5,
Sun Feb 11 14:32:45 2018,6632963,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1216,0,30,14,-0.244209,-0.306458,-10.4004,0.0148991,-0.270313,0.0148991,28.3477,32.6063,49.2563,-1.3451,12.6825,2.85013,0.798741,3.64887,0.0577949,-6.05378e-10,-0.0143852,50.5,-28.8975,50.5,
Sun Feb 11 14:32:45 2018,6642964,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,8,32,-0.354342,-0.445322,-10.7069,0.0180918,-0.255414,0.0148991,28.3477,32.6063,49.2563,-1.8955,12.9647,2.74647,0.744932,3.4914,0.0573013,-6.23212e-10,-0.014809,50.5,-28.6507,50.5,
Sun Feb 11 14:32:45 2018,6652965,918.822,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,32,14,-0.392649,-0.459687,-10.5249,0.0106422,-0.2469,0.0106422,28.3477,32.6063,49.2563,-2.13652,13.2488,2.63439,0.694632,3.32902,0.0567891,-6.46681e-10,-0.0153667,50.5,-28.3945,50.5,
Sun Feb 11 14:32:45 2018,6662966,921.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,32,14,-0.301669,-0.177171,-10.5249,-0.00744957,-0.233065,0.00319267,28.3477,32.6063,49.2563,-1.64179,13.5313,2.51451,0.644527,3.15904,0.0562675,-6.58485e-10,-0.0156472,50.5,-28.1338,50.5,
Sun Feb 11 14:32:45 2018,6672967,921.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4132,1210,0,32,12,-0.402226,0.0526724,-10.228,0.00212845,-0.222423,0.00319267,28.3477,32.6063,49.2563,-2.25205,13.8147,2.38809,0.597121,2.98521,0.0557368,-6.70053e-10,-0.0159221,50.5,-27.8684,50.5,
Sun Feb 11 14:32:45 2018,6682968,921.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4132,1210,0,32,12,-0.512359,-0.0383072,-10.0604,-0.00106422,-0.207524,-0,28.3477,32.6063,49.2563,-2.91545,14.0969,2.25485,0.550324,2.80517,0.0552039,-6.72707e-10,-0.0159851,50.5,-27.602,50.5,
Sun Feb 11 14:32:45 2018,6692969,921.498,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4132,1210,0,32,12,-0.493206,-0.0814029,-10.0413,0,-0.200074,-0.0042569,28.3477,32.6063,49.2563,-2.81198,14.3813,2.11414,0.507467,2.6216,0.0546626,-6.83403e-10,-0.0162393,50.5,-27.3313,50.5,
Sun Feb 11 14:32:45 2018,6702970,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4132,1212,0,32,12,-0.440533,-0.21069,-10.2951,-0.00106422,-0.193689,-0,28.3477,32.6063,49.2563,-2.45023,14.6659,1.96703,0.466629,2.43366,0.0541113,-6.96055e-10,-0.0165399,50.5,-27.0556,50.5,
Sun Feb 11 14:32:45 2018,6712971,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,30,12,-0.430956,-0.411803,-10.4052,-0.00106422,-0.17879,-0.00106422,28.3477,32.6063,49.2563,-2.37169,14.9481,1.81548,0.425166,2.24065,0.0535433,-7.17072e-10,-0.0170393,50.5,-26.7717,50.5,
Sun Feb 11 14:32:45 2018,6722972,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,30,12,-0.320823,-0.325611,-10.6063,-0.00851379,-0.159634,-0.00212845,28.3477,32.6063,49.2563,-1.73257,15.2291,1.66153,0.384457,2.04599,0.0529512,-7.47534e-10,-0.0177632,50.5,-26.4756,50.5,
Sun Feb 11 14:32:45 2018,6732973,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.392649,-0.225055,-10.4387,-0.00532112,-0.142606,0.00212845,28.3477,32.6063,49.2563,-2.15415,15.5107,1.50686,0.346337,1.85319,0.0523414,-7.69948e-10,-0.0182958,50.5,-26.1707,50.5,
Sun Feb 11 14:32:45 2018,6742974,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.555455,0.00957681,-10.1945,-0.00532112,-0.134092,0.00744957,28.3477,32.6063,49.2563,-3.11872,15.7948,1.35099,0.312484,1.66347,0.0517278,-7.74619e-10,-0.0184068,50.5,-25.8639,50.5,
Sun Feb 11 14:32:45 2018,6752975,919.152,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,8,32,-0.588974,-0.00957681,-9.94073,-0.00319267,-0.114936,0.0106422,28.3477,32.6063,49.2563,-3.39073,16.0758,1.19215,0.277411,1.46956,0.0511121,-7.77297e-10,-0.0184704,50.5,-25.5561,50.5,
Sun Feb 11 14:32:45 2018,6762976,921.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4134,1212,0,30,14,-0.56982,0.023942,-10.0844,-0.00957802,-0.0979086,0.0159634,28.3477,32.6063,49.2563,-3.23407,16.3574,1.02991,0.244854,1.27477,0.050486,-7.90445e-10,-0.0187828,50.5,-25.243,50.5,
Sun Feb 11 14:32:45 2018,6772977,921.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4132,1212,0,8,32,-0.536301,-0.0335188,-10.3717,-0.0042569,-0.0872664,0.0202203,28.3477,32.6063,49.2563,-2.96003,16.6408,0.865479,0.21589,1.08137,0.0498546,-7.97134e-10,-0.0189418,50.5,-24.9273,50.5,
Sun Feb 11 14:32:45 2018,6782978,921.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4132,1212,0,8,32,-0.531513,-0.172383,-10.4627,0.00106422,-0.0734315,0.0202203,28.3477,32.6063,49.2563,-2.90818,16.9233,0.700367,0.187698,0.888065,0.0492048,-8.20434e-10,-0.0194955,50.5,-24.6024,50.5,
Sun Feb 11 14:32:45 2018,6792979,921.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,32,14,-0.464475,-0.292093,-10.5584,0.0117065,-0.0595966,0.0170276,28.3477,32.6063,49.2563,-2.51887,17.2058,0.535983,0.161195,0.697178,0.0485383,-8.41374e-10,-0.0199931,50.5,-24.2692,50.5,
Sun Feb 11 14:32:45 2018,6802980,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,32,14,-0.445322,-0.191536,-10.3813,0.0148991,-0.0510828,0.0148991,28.3477,32.6063,49.2563,-2.4563,17.4899,0.373728,0.137791,0.511519,0.0478564,-8.60923e-10,-0.0204576,50.5,-23.9282,50.5,
Sun Feb 11 14:32:45 2018,6812981,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4134,1212,0,8,32,-0.59855,0,-10.2759,0.019156,-0.0319267,0.0106422,28.3477,32.6063,49.2563,-3.3336,17.7709,0.213692,0.112941,0.326634,0.047162,-8.76734e-10,-0.0208333,50.5,-23.581,50.5,
Sun Feb 11 14:32:45 2018,6822982,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4134,1212,0,8,32,-0.531513,-0.0814029,-10.0509,0.0180918,-0.0255414,0.00851379,28.3477,32.6063,49.2563,-3.02712,18.0555,0.0549825,0.0932753,0.148258,0.0464651,-8.79855e-10,-0.0209074,50.5,-23.2325,50.5,
Sun Feb 11 14:32:45 2018,6832983,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4134,1212,0,8,32,-0.636858,-0.0047884,-10.0461,0.0148991,-0.0127707,0.00319267,28.3477,32.6063,49.2563,-3.62734,18.3383,-0.10273,0.0731794,-0.0295509,0.0457569,-8.94115e-10,-0.0212463,50.5,-22.8784,50.5,
Sun Feb 11 14:32:45 2018,6842984,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4132,1216,0,30,12,-0.497994,-0.201113,-10.2663,0.00744957,0,0.0042569,28.3477,32.6063,49.2563,-2.7771,18.6211,-0.258977,0.0545131,-0.204464,0.0450463,-8.97096e-10,-0.0213171,50.5,-22.5231,50.5,
Sun Feb 11 14:32:45 2018,6852985,917.849,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5006,4142,1218,0,32,14,-0.464475,-0.153229,-10.3382,0.00957802,0.00744957,0.00106422,28.3477,32.6063,49.2563,-2.57247,18.9055,-0.41206,0.0386884,-0.373372,0.0443139,-9.24692e-10,-0.0219729,50.5,-22.1569,50.5,
