today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0005, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 11:35:44 2018,10301116,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4152,1222,0,8,32,-0.694318,-0.383072,-10.4291,0.00851379,0.0202203,-0.00212845,29.2119,33.1266,47.093,-3.80884,3.14548,-0.427052,1.84772,1.42066,0.020484,-0,-0,0.0704193,-40.8975,
Sun Feb 11 11:35:44 2018,10311117,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,32,14,-0.584185,-0.42138,-10.3238,0.0159634,0.0319267,-0.00319267,29.2119,33.1266,47.093,-3.2387,3.4286,-0.501442,1.91128,1.40983,0.0202335,-0,-0,0.0704193,-40.3965,
Sun Feb 11 11:35:44 2018,10321118,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,32,14,-0.584185,-0.426168,-10.1897,0.0138349,0.0266056,-0.00212845,29.2119,33.1266,47.093,-3.28123,3.71661,-0.580422,1.96689,1.38646,0.0199813,-0,-0,0.0704193,-39.8923,
Sun Feb 11 11:35:44 2018,10331119,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1218,0,32,14,-0.646434,-0.416591,-10.3573,0.0180918,0.0393763,-0.0042569,29.2119,33.1266,47.093,-3.57139,3.99943,-0.66312,2.00539,1.34227,0.0197295,-0,-0,0.0704193,-39.3885,
Sun Feb 11 11:35:44 2018,10341120,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1218,0,32,14,-0.718261,-0.459687,-10.2903,0.0223487,0.0468259,-0.00638535,29.2119,33.1266,47.093,-3.99277,4.28377,-0.749892,2.0345,1.28461,0.0194764,-0,-0,0.0704193,-38.8824,
Sun Feb 11 11:35:44 2018,10351121,975.231,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4962,4142,1220,0,8,32,-0.612916,-0.416591,-10.4196,0.019156,0.0510828,-0.00744957,29.2119,33.1266,47.093,-3.36646,4.56903,-0.840544,2.05434,1.2138,0.0192231,-0,-0,0.0704193,-38.3759,
Sun Feb 11 11:35:44 2018,10361122,975.839,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4962,4142,1220,0,8,32,-0.627281,-0.502782,-10.2472,0.0223487,0.0532112,-0.0042569,29.2119,33.1266,47.093,-3.50299,4.8549,-0.933747,2.06532,1.13157,0.0189695,-0,-0,0.0704193,-37.8686,
Sun Feb 11 11:35:44 2018,10371123,975.839,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4134,1218,0,8,32,-0.627281,-0.502782,-10.3286,0.0148991,0.0489543,-0.00212845,29.2119,33.1266,47.093,-3.47545,5.1426,-1.02857,2.06932,1.04075,0.018715,-0,-0,0.0704193,-37.3595,
Sun Feb 11 11:35:44 2018,10381124,975.839,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4134,1218,0,8,32,-0.550666,-0.497994,-10.2472,0.00532112,0.0510828,-0.00319267,29.2119,33.1266,47.093,-3.07602,5.42847,-1.12423,2.06342,0.939192,0.0184612,-0,-0,0.0704193,-36.8519,
Sun Feb 11 11:35:44 2018,10391125,975.839,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1216,0,32,12,-0.574608,-0.483629,-10.2759,0.00532112,0.0606608,-0.0042569,29.2119,33.1266,47.093,-3.20053,5.71221,-1.21961,2.04819,0.828574,0.0182074,-0,-0,0.0704193,-36.3444,
Sun Feb 11 11:35:44 2018,10401126,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1216,0,32,12,-0.536301,-0.497994,-10.2568,0.00106422,0.0627892,-0.00744957,29.2119,33.1266,47.093,-2.99313,5.99808,-1.31406,2.02856,0.714501,0.0179516,-0,-0,0.0704193,-35.8327,
Sun Feb 11 11:35:44 2018,10411127,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1216,0,8,32,-0.536301,-0.464475,-10.4483,0.00319267,0.0595966,0.00106422,29.2119,33.1266,47.093,-2.93836,6.28547,-1.40696,2.0044,0.59744,0.0176966,-0,-0,0.0704193,-35.3227,
Sun Feb 11 11:35:44 2018,10421128,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1216,0,8,32,-0.526724,-0.407014,-10.2472,-0.00319267,0.0606608,0.00212845,29.2119,33.1266,47.093,-2.94252,6.57164,-1.49781,1.97356,0.475758,0.0174432,-0,-0,0.0704193,-34.8161,
Sun Feb 11 11:35:44 2018,10431129,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,32,12,-0.507571,-0.407014,-10.3046,-0.00106422,0.0542754,0.00638535,29.2119,33.1266,47.093,-2.81991,6.85995,-1.58626,1.93994,0.353673,0.017192,-0,-0,0.0704193,-34.3136,
Sun Feb 11 11:35:44 2018,10441130,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,32,12,-0.545878,-0.426168,-10.3621,0.00106422,0.0532112,0.0138349,29.2119,33.1266,47.093,-3.01557,7.14674,-1.67216,1.90039,0.228225,0.0169424,-0,-0,0.0704193,-33.8145,
Sun Feb 11 11:35:44 2018,10451131,976.074,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4134,1218,0,8,32,-0.497994,-0.378284,-10.3286,0.00532112,0.0468259,0.0106422,29.2119,33.1266,47.093,-2.76039,7.43504,-1.7554,1.85848,0.103077,0.016695,-0,-0,0.0704193,-33.3195,
Sun Feb 11 11:35:44 2018,10461132,975.266,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4980,4134,1218,0,8,32,-0.502782,-0.445322,-10.3046,0.00957802,0.0457616,0.00851379,29.2119,33.1266,47.093,-2.79335,7.72183,-1.83564,1.81166,-0.0239762,0.0164494,-0,-0,0.0704193,-32.8284,
Sun Feb 11 11:35:44 2018,10471135,975.266,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,8,32,-0.517148,-0.517148,-10.2903,0.00957802,0.0436332,0.0117065,29.2119,33.1266,47.093,-2.87703,8.00892,-1.91272,1.76228,-0.150442,0.0162048,-0,-0,0.0704193,-32.3391,
Sun Feb 11 11:35:44 2018,10481136,975.266,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,8,32,-0.588974,-0.493206,-10.2951,0.00851379,0.0340552,0.00957802,29.2119,33.1266,47.093,-3.27429,8.29814,-1.98719,1.71248,-0.27471,0.0159638,-0,-0,0.0704193,-31.8571,
Sun Feb 11 11:35:44 2018,10491137,975.266,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5016,4150,1218,0,32,14,-0.469264,-0.392649,-10.3142,0.0106422,0.0255414,0.00851379,29.2119,33.1266,47.7586,-2.60498,8.58706,-2.05918,1.66015,-0.399024,0.0157271,-0,-0,0.0704193,-31.3838,
Sun Feb 11 11:35:44 2018,10501138,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5016,4150,1218,0,32,14,-0.565032,-0.54109,-10.3573,0.00532112,0.0202203,0.00851379,29.2119,33.1266,47.7586,-3.12261,8.87506,-2.12823,1.60513,-0.523096,0.015492,-0,-0,0.0704193,-30.9135,
Sun Feb 11 11:35:44 2018,10511139,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1218,0,8,32,-0.603339,-0.531513,-10.3621,0.00319267,0.0180918,0.0106422,29.2119,33.1266,47.7586,-3.33232,9.16215,-2.19488,1.54785,-0.647022,0.0152607,-0,-0,0.0704193,-30.4509,
Sun Feb 11 11:35:44 2018,10521140,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4992,4134,1218,0,8,32,-0.521936,-0.464475,-10.319,0.00638535,0.00532112,0.00851379,29.2119,33.1266,47.7586,-2.89556,9.45229,-2.25954,1.49252,-0.767028,0.0150323,-0,-0,0.0704193,-29.9941,
Sun Feb 11 11:35:44 2018,10531141,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,32,-0.430956,-0.440533,-10.2663,0.00319267,0.00212845,0.0106422,29.2119,33.1266,47.7586,-2.40373,9.73968,-2.32107,1.43362,-0.887445,0.0148077,-0,-0,0.0704193,-29.5449,
Sun Feb 11 11:35:44 2018,10541142,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4138,1218,0,8,32,-0.497994,-0.407014,-10.2951,0.00532112,-0.00532112,0.0106422,29.2119,33.1266,47.7586,-2.76936,10.0283,-2.37848,1.37549,-1.00299,0.0145857,-0,-0,0.0704193,-29.1009,
Sun Feb 11 11:35:44 2018,10551143,977.603,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1218,0,32,14,-0.474052,-0.42138,-10.2568,0.00638535,-0.0180918,0.0159634,29.2119,33.1266,47.7586,-2.64624,10.3184,-2.43203,1.31856,-1.11347,0.0143668,-0,-0,0.0704193,-28.6631,
Sun Feb 11 11:35:44 2018,10561144,975.414,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1218,0,32,14,-0.459687,-0.497994,-10.386,0.0117065,-0.0266056,0.0202203,29.2119,33.1266,47.7586,-2.53426,10.6074,-2.48185,1.26032,-1.22152,0.0141507,-0,-0,0.0704193,-28.2311,
Sun Feb 11 11:35:44 2018,10571145,975.414,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,32,-0.464475,-0.45011,-10.3669,0.0106422,-0.0372479,0.0170276,29.2119,33.1266,47.7586,-2.56535,10.8969,-2.52777,1.20286,-1.3249,0.0139405,-0,-0,0.0704193,-27.8105,
Sun Feb 11 11:35:44 2018,10581146,975.414,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,32,-0.445322,-0.411803,-10.319,0.00638535,-0.0457616,0.0159634,29.2119,33.1266,47.7586,-2.47109,11.1858,-2.5698,1.14516,-1.42464,0.0137344,-0,-0,0.0704193,-27.3985,
Sun Feb 11 11:35:44 2018,10591147,975.414,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,8,32,-0.416591,-0.459687,-10.2807,0.00744957,-0.0553397,0.0180918,29.2119,33.1266,47.7586,-2.32045,11.475,-2.60784,1.08833,-1.51951,0.0135316,-0,-0,0.0704193,-26.9928,
Sun Feb 11 11:35:44 2018,10601148,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,8,32,-0.483629,-0.579397,-10.2711,0.00638535,-0.0702388,0.0159634,29.2119,33.1266,47.7586,-2.69585,11.7658,-2.64206,1.03369,-1.60838,0.0133329,-0,-0,0.0704193,-26.5954,
Sun Feb 11 11:35:44 2018,10611149,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4152,1222,0,32,14,-0.426168,-0.430956,-10.3717,-0.00212845,-0.0787526,0.019156,29.2119,33.1266,47.7586,-2.35294,12.0547,-2.6729,0.978029,-1.69487,0.0131378,-0,-0,0.0704193,-26.2051,
Sun Feb 11 11:35:44 2018,10621150,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5020,4152,1222,0,32,14,-0.483629,-0.387861,-10.2328,0.00212845,-0.0840737,0.0202203,29.2119,33.1266,47.7586,-2.70593,12.3427,-2.70056,0.922535,-1.77803,0.0129503,-0,-0,0.0704193,-25.8302,
Sun Feb 11 11:35:44 2018,10631151,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4150,1216,0,30,14,-0.483629,-0.430956,-10.2951,-0.00212845,-0.0957802,0.0234129,29.2119,33.1266,47.7586,-2.68959,12.6325,-2.72555,0.870024,-1.85553,0.0127656,-0,-0,0.0704193,-25.4608,
Sun Feb 11 11:35:44 2018,10641152,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4150,1216,0,30,14,-0.45011,-0.445322,-10.2759,0.00106422,-0.106422,0.0148991,29.2119,33.1266,47.7586,-2.50809,12.9221,-2.74812,0.8184,-1.92972,0.0125863,-0,-0,0.0704193,-25.1023,
Sun Feb 11 11:35:44 2018,10651153,976.239,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4138,1218,0,8,32,-0.521936,-0.483629,-10.343,-0.00532112,-0.111744,0.0148991,29.2119,33.1266,47.7586,-2.88887,13.2101,-2.7684,0.766616,-2.00178,0.0124112,-0,-0,0.0704193,-24.752,
Sun Feb 11 11:35:44 2018,10661154,976.326,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4996,4138,1218,0,8,32,-0.497994,-0.354342,-10.3094,0.0042569,-0.120257,0.0170276,29.2119,33.1266,47.7586,-2.76551,13.499,-2.78693,0.717213,-2.06972,0.0122407,-0,-0,0.0704193,-24.411,
Sun Feb 11 11:35:44 2018,10671155,976.326,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1216,0,8,32,-0.430956,-0.440533,-10.2759,0.0042569,-0.126643,0.019156,29.2119,33.1266,47.7586,-2.40149,13.7873,-2.80358,0.668717,-2.13486,0.0120742,-0,-0,0.0704193,-24.0779,
Sun Feb 11 11:35:44 2018,10681156,976.326,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5002,4146,1216,0,8,32,-0.493206,-0.474052,-10.343,-0.00106422,-0.131964,0.0170276,29.2119,33.1266,47.7586,-2.73009,14.0753,-2.81795,0.621527,-2.19642,0.0119101,-0,-0,0.0704193,-23.7498,
Sun Feb 11 11:35:44 2018,10691157,976.326,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4150,1218,0,32,16,-0.397437,-0.392649,-10.2951,0,-0.136221,0.0127707,29.2119,33.1266,47.7586,-2.21079,14.363,-2.82997,0.57571,-2.25426,0.0117493,-0,-0,0.0704193,-23.4282,
Sun Feb 11 11:35:44 2018,10701158,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5024,4150,1218,0,32,16,-0.603339,-0.430956,-10.1466,0,-0.142606,0.0117065,29.2119,33.1266,47.7586,-3.40292,14.6513,-2.84024,0.532195,-2.30805,0.0115904,-0,-0,0.0704193,-23.1103,
Sun Feb 11 11:35:44 2018,10711161,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4138,1216,0,8,32,-0.536301,-0.392649,-10.2328,0.00532112,-0.140478,0.0127707,29.2119,33.1266,47.7586,-3.00013,14.9372,-2.85026,0.488038,-2.36223,0.0114357,-0,-0,0.0704193,-22.8011,
Sun Feb 11 11:35:44 2018,10721162,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4990,4138,1216,0,8,32,-0.536301,-0.47884,-10.2759,0.00319267,-0.139413,0.0148991,29.2119,33.1266,47.7586,-2.98757,15.2233,-2.86037,0.446081,-2.41429,0.011284,-0,-0,0.0704193,-22.4975,
Sun Feb 11 11:35:44 2018,10731163,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5012,4146,1218,0,32,14,-0.593762,-0.502782,-10.3573,-0.00638535,-0.134092,0.0148991,29.2119,33.1266,47.7586,-3.28105,15.5083,-2.87038,0.40484,-2.46554,0.0111343,-0,-0,0.0704193,-22.1982,
Sun Feb 11 11:35:44 2018,10741164,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5012,4146,1218,0,32,14,-0.579397,-0.440533,-10.252,0.00212845,-0.136221,0.0234129,30.0762,33.6469,47.5922,-3.23467,15.7954,-2.88077,0.367617,-2.51316,0.0109862,-0,-0,0.0704193,-21.9019,
Sun Feb 11 11:35:44 2018,10751165,976.144,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,8,32,-0.636858,-0.416591,-10.2663,0.00106422,-0.135156,0.0212845,30.0762,33.6469,47.5922,-3.54972,16.0816,-2.89196,0.331296,-2.56066,0.0108419,-0,-0,0.0704193,-21.6135,
Sun Feb 11 11:35:44 2018,10761166,974.51,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4152,1218,0,8,32,-0.579397,-0.411803,-10.3094,0.00319267,-0.125578,0.0170276,30.0762,33.6469,47.5922,-3.21668,16.3653,-2.90407,0.294477,-2.60959,0.0106994,-0,-0,0.0704193,-21.3285,
Sun Feb 11 11:35:44 2018,10771167,974.51,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4146,1218,0,8,32,-0.703895,-0.339977,-10.252,0.00319267,-0.119193,0.0127707,30.0762,33.6469,47.5922,-3.92774,16.6499,-2.91731,0.26055,-2.65676,0.0105564,-0,-0,0.0704193,-21.0423,
Sun Feb 11 11:35:44 2018,10781168,974.51,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5006,4146,1218,0,8,32,-0.665588,-0.440533,-10.2041,0.00851379,-0.110679,0.00851379,30.0762,33.6469,47.5922,-3.73198,16.934,-2.93239,0.227939,-2.70445,0.0104163,-0,-0,0.0704193,-20.7622,
Sun Feb 11 11:35:44 2018,10791169,974.51,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1218,0,8,32,-0.641646,-0.407014,-10.1897,0.0106422,-0.102166,0.00638535,30.0762,33.6469,47.5922,-3.60316,17.218,-2.94927,0.19724,-2.75203,0.0102753,-0,-0,0.0704193,-20.4801,
Sun Feb 11 11:35:44 2018,10801170,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4150,1218,0,8,32,-0.545878,-0.387861,-10.2951,0.00744957,-0.0936517,0.00106422,30.0762,33.6469,47.5922,-3.03517,17.5021,-2.96677,0.168405,-2.79836,0.0101349,-0,-0,0.0704193,-20.1993,
Sun Feb 11 11:35:44 2018,10811171,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1218,0,32,32,-0.632069,-0.45011,-10.161,0.0106422,-0.0851379,0.00212845,30.0762,33.6469,47.5922,-3.55953,17.7861,-2.98407,0.141384,-2.84268,0.00999115,-0,-0,0.0704193,-19.9119,
Sun Feb 11 11:35:44 2018,10821172,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,4994,4134,1218,0,32,32,-0.651223,-0.392649,-10.1706,0.00851379,-0.0734315,0.00319267,30.0762,33.6469,47.5922,-3.66366,18.0692,-3.00167,0.115251,-2.88642,0.00984867,-0,-0,0.0704193,-19.6269,
Sun Feb 11 11:35:44 2018,10831176,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,14,-0.675165,-0.392649,-10.2903,0.00744957,-0.0595966,-0,30.0762,33.6469,47.5922,-3.75391,18.3517,-3.02027,0.0903203,-2.92995,0.0097047,-0,-0,0.0704193,-19.339,
Sun Feb 11 11:35:44 2018,10841177,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5004,4152,1218,0,32,14,-0.665588,-0.416591,-10.2089,0.00851379,-0.0457616,-0.00532112,30.0762,33.6469,47.5922,-3.73024,18.6343,-3.03994,0.0671694,-2.97277,0.00955876,-0,-0,0.0704193,-19.0471,
Sun Feb 11 11:35:44 2018,10851178,974.727,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,6,32,-0.656011,-0.459687,-10.161,0.00532112,-0.0255414,0.00106422,30.0762,33.6469,47.5922,-3.69399,18.9149,-3.06054,0.0439813,-3.01656,0.00941032,-0,-0,0.0704193,-18.7502,
Sun Feb 11 11:35:44 2018,10861179,974.545,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4146,1218,0,6,32,-0.675165,-0.464475,-10.2041,0.00744957,-0.019156,0.00319267,29.9033,32.4328,48.0914,-3.78553,19.1996,-3.0819,0.0263878,-3.05552,0.00925914,-0,-0,0.0704193,-18.4479,
Sun Feb 11 11:35:44 2018,10871180,974.545,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4150,1218,0,32,14,-0.746991,-0.363919,-10.3621,0.0106422,-0.00638535,0.00212845,29.9033,32.4328,48.0914,-4.12325,19.4824,-3.10434,0.00844068,-3.0959,0.00910556,-0,-0,0.0704193,-18.1407,
Sun Feb 11 11:35:44 2018,10881181,974.545,1513,1513,1088,1514,1940,1514,-0.0469513,0.0704193,0.9,0,0.5,-1.19209e-07,5000,4150,1218,0,32,14,-0.651223,-0.411803,-10.343,0.0148991,0.00744957,-0,29.9033,32.4328,48.0914,-3.60276,19.7649,-3.1279,-0.00830489,-3.1362,0.00895181,-0,-0,0.0704193,-17.8332,
