today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 11:41:44 2018,9660444,975.57,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3944,1190,0,32,12,-0.177171,-0.857124,-12.1625,0.0234129,0.630021,0.032991,28.8662,34.1672,47.4258,-0.834565,11.2787,-2.31352,0.981765,-1.33175,0.0751393,-0,-0,0.0704193,-24.976,
Sun Feb 11 11:41:44 2018,9670445,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3944,1190,0,32,12,0.488417,-0.612916,-10.3238,-0.0383121,0.63747,0.00744957,28.8662,34.1672,47.4258,2.70864,11.563,-2.30602,0.933543,-1.37248,0.0729305,-0,-0,0.0704193,-24.2397,
Sun Feb 11 11:41:44 2018,9680446,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4994,3952,1186,0,32,14,0.593762,-0.713472,-12.5121,0.0180918,0.777948,0.0212845,28.8662,34.1672,47.4258,2.71694,11.8093,-2.28357,0.849439,-1.43413,0.0706988,-0,-0,0.0704193,-23.4958,
Sun Feb 11 11:41:44 2018,9690447,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4994,3952,1186,0,32,14,0.411803,-0.885855,-10.0078,-0.0755599,0.707709,-0.00319267,28.8662,34.1672,47.4258,2.3563,12.1159,-2.2445,0.827022,-1.41748,0.0683782,-0,-0,0.0704193,-22.7223,
Sun Feb 11 11:41:44 2018,9700448,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5018,3974,1188,0,32,14,0.272939,-0.895431,-12.8377,0.0489543,0.8716,0.0351194,28.8662,34.1672,47.4258,1.21797,12.3554,-2.19212,0.739227,-1.45289,0.0660927,-0,-0,0.0704193,-21.9605,
Sun Feb 11 11:41:44 2018,9710449,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5018,3974,1188,0,32,14,0.665588,-0.948104,-9.15064,-0.0851379,0.738572,-0.019156,28.8662,34.1672,47.4258,4.16019,12.68,-2.12746,0.737468,-1.38999,0.063737,-0,-0,0.0704193,-21.1753,
Sun Feb 11 11:41:44 2018,9720450,974.449,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3946,1188,0,30,32,1.04387,-1.00556,-12.7036,0.129835,0.805618,0.0659819,28.8662,34.1672,47.4258,4.69751,12.9472,-2.04683,0.678248,-1.36858,0.0614116,-0,-0,0.0704193,-20.4001,
Sun Feb 11 11:41:44 2018,9730451,977.108,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3946,1188,0,30,32,0.565032,-0.823605,-9.01656,-0.0553397,0.612993,0.00212845,28.8662,34.1672,47.4258,3.58581,13.2889,-1.94915,0.692659,-1.25649,0.0589807,-0,-0,0.0704193,-19.5898,
Sun Feb 11 11:41:44 2018,9740452,977.108,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3956,1180,0,30,14,0.124498,-0.186748,-9.36612,0.221359,0.618314,0.0744957,26.4463,33.8203,47.7586,0.761556,13.5739,-1.84049,0.648987,-1.19151,0.0566304,-0,-0,0.0704193,-18.8064,
Sun Feb 11 11:41:44 2018,9750453,977.108,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3956,1180,0,30,14,-0.354342,-0.876278,-9.9503,0.0042569,0.673654,0.0042569,26.4463,33.8203,47.7586,-2.03951,13.8445,-1.73123,0.592868,-1.13836,0.0541656,-0,-0,0.0704193,-17.9848,
Sun Feb 11 11:41:44 2018,9760454,977.108,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3964,1192,0,30,14,0.943315,-0.0047884,-8.22648,0.0734315,0.715159,0.0468259,26.4463,33.8203,47.7586,6.54144,14.1191,-1.62167,0.543072,-1.07859,0.0517838,-0,-0,0.0704193,-17.1908,
Sun Feb 11 11:41:44 2018,9770455,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3964,1192,0,30,14,1.25935,-0.588974,-13.5608,0.0659819,0.901398,0.00957802,26.4463,33.8203,47.7586,5.30569,14.3522,-1.49987,0.455796,-1.04407,0.0492513,-0,-0,0.0704193,-16.3467,
Sun Feb 11 11:41:44 2018,9780456,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5020,3984,1190,0,30,12,0.656011,-0.292093,-6.70855,-0.253285,0.706645,-0.0351194,26.4463,33.8203,47.7586,5.58505,14.6945,-1.36129,0.478621,-0.882674,0.0466403,-0,-0,0.0704193,-15.4763,
Sun Feb 11 11:41:44 2018,9790457,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5020,3984,1190,0,30,12,0.732626,-1.38864,-12.9909,0.437396,0.728994,0.0649177,26.4463,33.8203,47.7586,3.22779,14.9746,-1.21077,0.438207,-0.772559,0.0442499,-0,-0,0.0704193,-14.6795,
Sun Feb 11 11:41:44 2018,9800458,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3966,1188,0,8,32,1.68552,-1.20668,-9.64863,-0.349066,0.676847,-0.0234129,26.4463,33.8203,47.7586,9.90901,15.276,-1.04774,0.419987,-0.627757,0.0418904,-0,-0,0.0704193,-13.893,
Sun Feb 11 11:41:44 2018,9810459,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4992,3966,1188,0,8,32,1.87705,0.42138,-10.0748,0.273506,0.675782,0.0500185,26.4463,33.8203,47.7586,10.5539,15.5628,-0.862911,0.387731,-0.47518,0.0394647,-0,-0,0.0704193,-13.0845,
Sun Feb 11 11:41:44 2018,9820460,975.961,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4994,3972,1190,0,8,32,0.857124,-1.39343,-14.9302,0.0532112,0.833288,-0.00957802,26.4463,33.8203,47.7586,3.28567,15.8041,-0.658155,0.3133,-0.344855,0.0369772,-0,-0,0.0704193,-12.2553,
Sun Feb 11 11:41:44 2018,9830461,974.684,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4994,3972,1190,0,8,32,1.1971,-0.459687,-5.62637,-0.372478,0.604479,-0.0042569,26.4463,33.8203,47.7586,12.0115,16.1561,-0.440817,0.349875,-0.0909421,0.0346908,-0,-0,0.0704193,-11.4932,
Sun Feb 11 11:41:44 2018,9840462,974.684,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3986,1186,0,32,10,1.94409,-0.397437,-10.8074,0.592773,0.591709,0.0893948,26.4463,33.8203,47.7586,10.1976,16.4463,-0.204889,0.322819,0.11793,0.0325279,-0,-0,0.0704193,-10.7722,
Sun Feb 11 11:41:44 2018,9850463,974.684,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4990,3986,1186,0,32,10,0.761356,-0.751779,-10.6159,-0.434204,0.485286,-0.0670461,26.4463,33.8203,47.7586,4.10215,16.7632,0.0462185,0.322506,0.368725,0.0302128,-0,-0,0.0704193,-10.0005,
Sun Feb 11 11:41:44 2018,9860464,974.684,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5008,4000,1192,0,8,32,1.06303,-0.114922,-4.71179,0.129835,0.6247,0.0627892,26.4463,33.8203,47.7586,12.7136,17.0098,0.305177,0.253636,0.558813,0.0281271,-0,-0,0.0704193,-9.30527,
Sun Feb 11 11:41:44 2018,9870465,975.848,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,5008,4000,1192,0,8,32,2.80122,-1.37906,-15.706,0.247964,0.648113,0.0446974,26.4463,33.8203,47.7586,10.1126,17.2896,0.578389,0.22145,0.799838,0.0260403,-0,-0,0.0704193,-8.60969,
Sun Feb 11 11:41:44 2018,9880466,975.848,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4984,3998,1194,0,8,32,1.63285,-0.292093,-8.31746,-0.435268,0.227744,-0.0744957,26.4463,33.8203,47.7586,11.1068,17.6965,0.867767,0.312775,1.18054,0.0240462,-0,-0,0.0704193,-7.94499,
Sun Feb 11 11:41:44 2018,9890467,975.848,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4984,3998,1194,0,8,32,1.63285,-0.100556,-9.04051,0.495929,0.602351,0.101101,26.4463,33.8203,47.7586,10.2381,17.8756,1.16945,0.177307,1.34675,0.0220686,-0,-0,0.0704193,-7.2858,
Sun Feb 11 11:41:44 2018,9900468,975.848,1513,1513,1378,1514,1940,1514,-0.0469513,0.0704193,1.24038,0,0.5,-1.19209e-07,5024,4010,1200,0,8,32,1.80044,-0.837971,-12.2344,-0.353322,0.474644,-0.0468259,26.4463,33.8203,47.7586,8.3717,18.1987,1.47878,0.190333,1.66912,0.0201966,-0,-0,0.0704193,-6.66179,
Sun Feb 11 11:41:44 2018,9910469,975.848,1513,1513,1378,1514,1940,1514,-0.0469513,0.0704193,1.24038,0,0.5,-1.19209e-07,5024,4010,1200,0,8,32,0.876278,-0.138864,-4.45322,-0.0287341,0.0234129,-0.0148991,26.4463,33.8203,47.7586,11.1321,18.6144,1.79222,0.290189,2.08241,0.018598,-0,-0,0.0704193,-6.12893,
Sun Feb 11 11:41:44 2018,9920470,975.848,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4986,3996,1194,0,8,32,2.55222,-1.46525,-13.3692,0.465066,0.338423,0.0936517,26.4463,33.8203,47.7586,10.8079,18.8107,2.11136,0.170488,2.28185,0.0170481,-0,-0,0.0704193,-5.61229,
Sun Feb 11 11:41:44 2018,9930471,975.136,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4986,3996,1194,0,8,32,1.82917,-0.766145,-10.0126,-0.704516,0.308625,-0.109615,26.4463,33.8203,47.7586,10.3531,19.1057,2.43609,0.154805,2.5909,0.0153245,-0,-0,0.0704193,-5.03775,
Sun Feb 11 11:41:44 2018,9940472,975.136,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4984,3996,1196,0,32,14,1.75734,0.59855,-4.18028,0.3778,0.0862022,0.0404405,26.4463,33.8203,47.7586,22.8014,19.4559,2.77529,0.192657,2.96795,0.0138462,-0,-0,0.0704193,-4.54499,
Sun Feb 11 11:41:44 2018,9950473,975.136,1513,1513,1377,1514,1940,1514,-0.0469513,0.0704193,1.2392,0,0.5,-1.19209e-07,4984,3996,1196,0,32,14,3.07415,-1.55623,-17.8703,0.183047,0.223487,0.0478901,26.4463,33.8203,47.7586,9.76082,19.703,3.1372,0.127993,3.2652,0.0124098,-0,-0,0.0704193,-4.0662,
