today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0001, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 13:32:03 2018,145700715,946.036,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4142,1216,0,32,12,-3.29442,-0.339977,-9.43315,0.0255414,-0.019156,-0.0457616,41.8301,30.8719,34.2797,-19.2512,2513,-21.5058,-0.00853365,-21.5143,0.0637691,0,0,50.5,-12.6275,
Sun Feb 11 13:32:03 2018,145710716,946.036,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4142,1216,0,32,12,-3.19865,-0.354342,-9.54329,0.0223487,-0.0042569,-0.0468259,41.8301,30.8719,34.2797,-18.5298,2513.28,-21.4942,-0.0109867,-21.5052,0.0652824,0,0,50.5,-12.9272,
Sun Feb 11 13:32:03 2018,145720717,946.036,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5026,4138,1214,0,8,32,-3.27527,-0.411803,-9.73961,0.00957802,0.0117065,-0.0564039,41.8301,30.8719,34.2797,-18.5869,2513.56,-21.4731,-0.0131899,-21.4863,0.0665762,0,0,50.5,-13.1834,
Sun Feb 11 13:32:03 2018,145730718,946.036,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5026,4138,1214,0,8,32,-3.40455,-0.373495,-9.69173,0.00319267,0.0478901,-0.032991,41.8301,30.8719,34.2797,-19.3556,2513.84,-21.4437,-0.0207712,-21.4644,0.0676947,0,0,50.5,-13.4049,
Sun Feb 11 13:32:03 2018,145740719,946.036,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4996,4128,1214,0,8,32,-3.18908,-0.430956,-9.69173,-0.00851379,0.071303,0.0308625,41.8301,30.8719,34.2797,-18.2139,2514.12,-21.407,-0.0242119,-21.4312,0.0688063,0,0,50.5,-13.625,
Sun Feb 11 13:32:03 2018,145750720,947.322,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4996,4128,1214,0,8,32,-3.304,-0.45011,-9.79707,-0.0234129,0.0787526,0.094716,41.8301,30.8719,34.2797,-18.6364,2514.4,-21.3629,-0.0226301,-21.3855,0.069678,0,0,50.5,-13.7976,
Sun Feb 11 13:32:03 2018,145760721,947.322,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5050,4142,1216,0,8,30,-3.38061,-0.363919,-9.80186,-0.0351194,0.0851379,0.146863,42.0029,31.7391,36.1102,-19.0291,2514.69,-21.3122,-0.0210973,-21.3333,0.0704519,0,0,50.5,-13.9509,
Sun Feb 11 13:32:03 2018,145770722,947.322,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5050,4142,1216,0,8,30,-3.54342,-0.320823,-9.83059,-0.0468259,0.0936517,0.192625,42.0029,31.7391,36.1102,-19.8216,2514.97,-21.2575,-0.0201035,-21.2776,0.0712466,0,0,50.5,-14.1082,
Sun Feb 11 13:32:03 2018,145780723,947.322,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5020,4146,1216,0,32,32,-3.56736,-0.181959,-9.88326,-0.0553397,0.109615,0.201138,42.0029,31.7391,36.1102,-19.847,2515.25,-21.2014,-0.0213154,-21.2227,0.0720701,0,0,50.5,-14.2713,
Sun Feb 11 13:32:03 2018,145790724,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5020,4146,1216,0,32,32,-3.67271,-0.162806,-9.88805,-0.0755599,0.113872,0.188368,42.0029,31.7391,36.1102,-20.3765,2515.54,-21.1454,-0.0189259,-21.1643,0.0728835,0,0,50.5,-14.4324,
Sun Feb 11 13:32:03 2018,145800725,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,32,12,-3.69186,0.138864,-9.89763,-0.0723673,0.116,0.169212,42.0029,31.7391,36.1102,-20.4558,2515.82,-21.0908,-0.0161798,-21.107,0.0737795,0,0,50.5,-14.6098,
Sun Feb 11 13:32:03 2018,145810726,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,32,12,-3.82115,0.0957681,-9.85932,-0.0585323,0.111744,0.14367,42.0029,31.7391,36.1102,-21.1847,2516.11,-21.0391,-0.0118969,-21.051,0.0746787,0,0,50.5,-14.7879,
Sun Feb 11 13:32:03 2018,145820727,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5046,4142,1220,0,8,32,-3.82115,0.215478,-9.80665,-0.0446974,0.107487,0.114936,42.0029,31.7391,36.1102,-21.2883,2516.4,-20.9918,-0.00817731,-20.9999,0.075562,0,0,50.5,-14.9628,
Sun Feb 11 13:32:03 2018,145830728,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5046,4142,1220,0,8,32,-3.5913,0.0287304,-9.91678,-0.0446974,0.0830095,0.0787526,42.0029,31.7391,36.1102,-19.9076,2516.69,-20.9482,0.00111646,-20.947,0.0764177,0,0,50.5,-15.1322,
Sun Feb 11 13:32:03 2018,145840729,944.759,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4142,1218,0,8,32,-3.57215,0.0335188,-9.83538,-0.0446974,0.0542754,0.0500185,42.0029,31.7391,36.1102,-19.9607,2516.99,-20.9057,0.0108369,-20.8948,0.0772266,0,0,50.5,-15.2924,
Sun Feb 11 13:32:03 2018,145850730,946.053,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4142,1218,0,8,32,-3.6344,-0.703895,-10.2903,-0.042569,0.0297983,0.0553397,42.0029,31.7391,36.1102,-19.4526,2517.28,-20.8627,0.0184697,-20.8442,0.0780351,0,0,50.5,-15.4525,
Sun Feb 11 13:32:03 2018,145860731,946.053,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,32,14,-3.21302,-0.105345,-9.46188,-0.0436332,-0.00851379,0.0266056,42.0029,31.7391,36.1102,-18.7562,2517.58,-20.8179,0.0290462,-20.7888,0.0788431,0,0,50.5,-15.6125,
Sun Feb 11 13:32:03 2018,145870732,946.053,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,32,14,-3.43807,0.0287304,-9.15543,-0.0212845,-0.0383121,-0.00532112,42.0029,31.7391,36.1102,-20.5823,2517.87,-20.7715,0.0361728,-20.7353,0.0793831,0,0,50.5,-15.7194,
Sun Feb 11 13:32:03 2018,145880733,946.053,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5034,4138,1218,0,32,14,-2.6001,-0.0814029,-9.56723,0.0159634,-0.0468259,-0.0734315,42.0029,31.7391,36.1102,-15.2042,2518.16,-20.7215,0.036942,-20.6846,0.0804666,0,0,50.5,-15.934,
Sun Feb 11 13:32:03 2018,145890734,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5034,4138,1218,0,32,14,-2.66235,-0.258574,-9.47146,-0.00851379,-0.109615,-0.109615,42.0029,31.7391,36.1102,-15.7003,2518.47,-20.6605,0.0523989,-20.6081,0.0808494,0,0,50.5,-16.0098,
Sun Feb 11 13:32:03 2018,145900735,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4138,1218,0,8,32,-2.8922,-0.105345,-9.46667,0,-0.152184,-0.0170276,42.0029,31.7391,36.1102,-16.9886,2518.76,-20.5867,0.0607292,-20.526,0.0811566,0,0,50.5,-16.0706,
Sun Feb 11 13:32:03 2018,145910736,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4138,1218,0,8,32,-2.74376,-0.335188,-9.61033,-0.00319267,-0.188368,-0.00319267,42.0029,31.7391,36.1102,-15.9341,2519.06,-20.5034,0.0664134,-20.437,0.081832,0,0,50.5,-16.2044,
Sun Feb 11 13:32:03 2018,145920737,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5014,4140,1216,0,32,14,-2.80122,-0.42138,-9.83538,-0.0244772,-0.222423,0.0117065,42.0029,31.7391,36.1102,-15.8975,2519.36,-20.4108,0.0706313,-20.3402,0.0824947,0,0,50.5,-16.3356,
Sun Feb 11 13:32:03 2018,145930738,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5014,4140,1216,0,32,14,-3.08373,-0.59855,-9.70609,-0.114936,-0.287341,0.125578,42.0029,31.7391,36.1102,-17.6256,2519.66,-20.3108,0.0830132,-20.2278,0.0832094,0,0,50.5,-16.4771,
Sun Feb 11 13:32:03 2018,145940739,946.74,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1212,0,8,32,-3.35188,0.679953,-9.91678,-0.0042569,-0.249028,0.112808,42.0029,31.7391,36.1102,-18.6753,2519.94,-20.2085,0.0654651,-20.143,0.0842614,0,0,50.5,-16.6854,
Sun Feb 11 13:32:03 2018,145950740,946.097,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5008,4138,1212,0,8,32,-2.67672,0.100556,-10.1275,-0.0627892,-0.32991,0.0659819,42.0029,31.7391,36.1102,-14.8049,2520.25,-20.1044,0.081876,-20.0225,0.0854186,0,0,50.5,-16.9146,
Sun Feb 11 13:32:03 2018,145960741,946.097,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4144,1218,0,32,32,-3.54342,-0.00957681,-10.0173,-0.00744957,-0.37035,0.135156,42.0029,31.7391,36.1102,-19.4802,2520.54,-19.9973,0.0855968,-19.9117,0.0863942,0,0,50.5,-17.1078,
Sun Feb 11 13:32:03 2018,145970742,946.097,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4144,1218,0,32,32,-3.21302,-0.335188,-6.36379,-0.0500185,-0.348001,0.042569,42.0029,31.7391,36.1102,-26.7888,2520.82,-19.8997,0.0713442,-19.8284,0.0875732,0,0,50.5,-17.3412,
Sun Feb 11 13:32:03 2018,145980743,946.097,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1216,0,32,14,-3.21781,0.612916,-8.76757,0.0862022,-0.361836,0.0223487,42.0029,31.7391,36.1102,-20.1538,2521.12,-19.8234,0.0680434,-19.7553,0.0898562,0,0,50.5,-17.7933,
Sun Feb 11 13:32:03 2018,145990744,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1216,0,32,14,-3.69665,0.56982,-9.663,-0.0106422,-0.423561,0.0255414,42.0029,31.7391,36.1102,-20.9347,2521.42,-19.7617,0.0779498,-19.6838,0.0911894,0,0,50.5,-18.0573,
Sun Feb 11 13:32:03 2018,146000745,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4138,1212,0,8,32,-4.13718,0.110133,-9.15064,0.209652,-0.387378,-0.131964,42.0029,31.7391,36.1102,-24.3287,2521.7,-19.7122,0.0598646,-19.6524,0.0926898,0,0,50.5,-18.3544,
Sun Feb 11 13:32:03 2018,146010746,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5004,4138,1212,0,8,32,-3.90255,-1.48441,-9.50977,0.0351194,-0.394827,0.00532112,41.8301,30.1781,34.2797,-22.3119,2521.98,-19.6792,0.0550532,-19.6242,0.0948011,0,0,50.5,-18.7725,
Sun Feb 11 13:32:03 2018,146020747,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4144,1218,0,30,14,-4.18506,-0.277727,-9.14585,-0.119193,-0.367157,0.0702388,41.8301,30.1781,34.2797,-24.5885,2522.26,-19.663,0.0406772,-19.6224,0.0967545,0,0,50.5,-19.1593,
Sun Feb 11 13:32:03 2018,146030748,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5042,4144,1218,0,30,14,-3.86903,0.794875,-9.43794,0.0138349,-0.348001,-0.0883306,41.8301,30.1781,34.2797,-22.2909,2522.54,-19.6625,0.0298108,-19.6327,0.09862,0,0,50.5,-19.5287,
Sun Feb 11 13:32:03 2018,146040749,944.698,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5026,4142,1214,0,8,32,-3.87382,0.0957681,-9.43794,0.0276698,-0.345873,-0.0276698,41.8301,30.1781,34.2797,-22.3158,2522.83,-19.6741,0.0243941,-19.6497,0.100225,0,0,50.5,-19.8465,
Sun Feb 11 13:32:03 2018,146050750,944.733,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5026,4142,1214,0,8,32,-4.2521,-0.675165,-9.31344,0.0042569,-0.306497,0.00212845,41.8301,30.1781,34.2797,-24.5393,2523.1,-19.6968,0.0090916,-19.6877,0.101624,0,0,50.5,-20.1235,
Sun Feb 11 13:32:03 2018,146060751,944.733,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4996,4124,1212,0,32,14,-3.86903,-0.277727,-9.37569,-0.0234129,-0.262863,-0.0755599,41.8301,30.1781,34.2797,-22.4243,2523.38,-19.7318,-0.00616542,-19.7379,0.103142,0,0,50.5,-20.4242,
Sun Feb 11 13:32:03 2018,146070752,944.733,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,4996,4124,1212,0,32,14,-3.67749,0.306458,-9.4954,-0.0266056,-0.236258,-0.0212845,41.8301,30.1781,34.2797,-21.171,2523.66,-19.7747,-0.0152198,-19.7899,0.104362,0,0,50.5,-20.6657,
Sun Feb 11 13:32:03 2018,146080753,944.733,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5030,4140,1216,0,32,12,-3.76847,0.0430956,-9.61033,0.0234129,-0.193689,0.00106422,41.8301,30.1781,34.2797,-21.4115,2523.93,-19.8207,-0.0280859,-19.8488,0.105237,0,0,50.5,-20.8391,
Sun Feb 11 13:32:03 2018,146090754,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5030,4140,1216,0,32,12,-3.9217,-0.402226,-9.50019,0.0159634,-0.157505,-0.0361836,41.8301,30.1781,34.2797,-22.431,2524.21,-19.8695,-0.0377994,-19.9073,0.105929,0,0,50.5,-20.9761,
Sun Feb 11 13:32:03 2018,146100755,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5052,4140,1218,0,8,32,-3.88818,-0.229843,-9.52892,-0.0202203,-0.111744,0.00638535,41.8301,30.1781,34.2797,-22.1975,2524.48,-19.9227,-0.0492304,-19.9719,0.106634,0,0,50.5,-21.1156,
Sun Feb 11 13:32:03 2018,146110756,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5052,4140,1218,0,8,32,-3.83072,0.220267,-9.54808,0.0127707,-0.0595966,0.0308625,41.8301,30.1781,34.2797,-21.8609,2524.75,-19.9798,-0.061213,-20.041,0.107171,0,0,50.5,-21.222,
Sun Feb 11 13:32:03 2018,146120757,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5030,4138,1214,0,8,32,-3.77805,-0.071826,-9.55287,0.032991,-0.0255414,0.0106422,41.8301,30.1781,34.2797,-21.5783,2525.03,-20.0392,-0.0670634,-20.1063,0.107511,0,0,50.5,-21.2893,
Sun Feb 11 13:32:03 2018,146130758,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5030,4138,1214,0,8,32,-3.94086,-0.349553,-9.47625,0.00957802,0.0159634,0.032991,41.8301,30.1781,34.2797,-22.5808,2525.3,-20.1006,-0.0741166,-20.1747,0.107699,0,0,50.5,-21.3266,
Sun Feb 11 13:32:03 2018,146140759,945.662,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4144,1216,0,32,12,-4.0462,-0.100556,-9.38048,0.00212845,0.0532112,0.0404405,41.8301,30.1781,34.2797,-23.3326,2525.58,-20.1659,-0.0790699,-20.245,0.107868,0,0,50.5,-21.36,
Sun Feb 11 13:32:03 2018,146150760,944.915,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5012,4144,1216,0,32,12,-3.93607,0.023942,-9.43794,0.0106422,0.0872664,0.0351194,41.8301,30.1781,34.2797,-22.6385,2525.86,-20.2363,-0.0825713,-20.3189,0.10804,0,0,50.5,-21.3941,
Sun Feb 11 13:32:03 2018,146160761,944.915,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4138,1216,0,32,14,-4.0462,-0.138864,-9.46188,0.0148991,0.116,0.0468259,41.8301,30.1781,34.2797,-23.1531,2526.14,-20.3109,-0.0839986,-20.3949,0.108054,0,0,50.5,-21.3969,
Sun Feb 11 13:32:03 2018,146170762,944.915,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4138,1216,0,32,14,-4.28083,-0.229843,-9.19852,0.00744957,0.141542,0.0351194,41.8301,30.1781,34.2797,-24.9565,2526.41,-20.3911,-0.0842551,-20.4753,0.107956,-0,-0,50.5,-21.3774,
Sun Feb 11 13:32:03 2018,146180763,944.915,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,-4.07014,-0.0814029,-9.32302,0.00319267,0.162826,0.0234129,41.8301,30.1781,34.2797,-23.5846,2526.69,-20.4787,-0.0827069,-20.5614,0.108011,0,0,50.5,-21.3883,
Sun Feb 11 13:32:03 2018,146190764,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,-4.07493,-0.0574608,-9.3709,0.00106422,0.173469,0.0180918,41.8301,30.1781,34.2797,-23.5018,2526.98,-20.5718,-0.0782925,-20.6501,0.10792,-0,-0,50.5,-21.3703,
Sun Feb 11 13:32:03 2018,146200765,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4140,1214,0,32,32,-3.9648,0.023942,-9.42837,0.0042569,0.179854,0.00744957,41.8301,30.1781,34.2797,-22.8077,2527.26,-20.6675,-0.072737,-20.7402,0.107753,-0,-0,50.5,-21.3372,
Sun Feb 11 13:32:03 2018,146210766,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4140,1214,0,32,32,-3.94086,0.0047884,-9.48104,0.0042569,0.183047,-0.0042569,41.8301,30.1781,34.2797,-22.5706,2527.55,-20.7635,-0.0661583,-20.8297,0.107491,-0,-0,50.5,-21.2854,
Sun Feb 11 13:32:03 2018,146220767,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4142,1218,0,32,14,-3.8403,-0.0047884,-9.414,0.0106422,0.185175,-0.00532112,41.8301,30.1781,34.2797,-22.1923,2527.83,-20.8581,-0.059889,-20.918,0.107248,-0,-0,50.5,-21.2373,
Sun Feb 11 13:32:03 2018,146230768,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5048,4142,1218,0,32,14,-3.78284,0.0335188,-9.41879,0.0117065,0.176661,-0.0117065,41.8301,30.1781,34.2797,-21.8817,2528.12,-20.9497,-0.0512408,-21.001,0.106915,-0,-0,50.5,-21.1714,
Sun Feb 11 13:32:03 2018,146240769,945.593,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4140,1212,0,8,32,-3.63919,-0.0670376,-9.5385,0.0138349,0.169212,-0.0212845,41.8301,30.1781,34.2797,-20.8832,2528.41,-21.0365,-0.0431341,-21.0796,0.106485,-0,-0,50.5,-21.0862,
Sun Feb 11 13:32:03 2018,146250770,944.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5028,4140,1212,0,8,32,-3.57694,-0.0574608,-9.70609,0.0159634,0.154313,-0.0159634,41.8301,30.1781,34.2797,-20.2301,2528.7,-21.1156,-0.0336004,-21.1492,0.106028,-0,-0,50.5,-20.9957,
Sun Feb 11 13:32:03 2018,146260771,944.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1214,0,8,32,-3.49075,-0.0574608,-9.58638,0.0159634,0.135156,-0.0159634,41.6572,31.7391,34.1133,-20.0084,2528.99,-21.185,-0.0235294,-21.2085,0.105548,-0,-0,50.5,-20.9005,
Sun Feb 11 13:32:03 2018,146270772,944.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1214,0,8,32,-3.4285,-0.0861913,-9.663,0.0180918,0.114936,-0.00957802,41.6572,31.7391,34.1133,-19.535,2529.29,-21.2439,-0.0139813,-21.2579,0.105107,-0,-0,50.5,-20.8133,
Sun Feb 11 13:32:03 2018,146280773,944.402,1513,1514,1088,1514,1940,1514,-0.0469513,50.5,0.9,0,0.5,-1.19209e-07,5024,4142,1218,0,30,14,-3.37104,-0.134075,-9.71088,0.0287341,0.0936517,-0.0042569,41.6572,31.7391,34.1133,-19.144,2529.58,-21.2914,-0.00494764,-21.2963,0.104665,-0,-0,50.5,-20.7257,
