today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=0.0001,signal, mad_pitch, multiplier
Sun Feb 11 14:24:56 2018,8277965,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1212,0,32,32,0.593762,-0.248997,-10.3621,0.0106422,-0.0436332,0.00744957,25.2363,29.8313,47.5922,3.27954,3.16377,0.497647,1.86106,2.35871,0.080116,-0,-0.205564,50.3838,-40.058,50.3838,
Sun Feb 11 14:24:56 2018,8287966,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1212,0,32,32,0.545878,-0.248997,-10.2759,0.00851379,-0.0415047,0.00744957,25.2363,29.8313,47.5922,3.04082,3.44964,0.579796,1.9259,2.50569,0.0792977,-0,-0.20616,50.3838,-39.6488,50.3838,
Sun Feb 11 14:24:56 2018,8297967,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4120,1212,0,8,32,0.565032,-0.21069,-10.3094,0.00638535,-0.0361836,0.00957802,25.2363,29.8313,47.5922,3.13709,3.73459,0.66457,1.97707,2.64164,0.0784742,-0,-0.20746,50.3838,-39.2371,50.3838,
Sun Feb 11 14:24:56 2018,8307968,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,32,14,0.430956,-0.225055,-10.3142,0.00638535,-0.0340552,0.00319267,25.2363,29.8313,47.5922,2.39258,4.02046,0.75068,2.01731,2.76799,0.0776483,-0,-0.208052,50.3838,-38.8241,50.3838,
Sun Feb 11 14:24:56 2018,8317969,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,32,14,0.47884,-0.158017,-10.3765,0.00532112,-0.0361836,0.00851379,25.2363,29.8313,47.5922,2.64214,4.30755,0.836609,2.04768,2.88429,0.0768189,-0,-0.208939,50.3838,-38.4095,50.3838,
Sun Feb 11 14:24:56 2018,8327970,924.409,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,32,10,0.517148,-0.167594,-10.3286,0.0042569,-0.0297983,0.00319267,25.2363,29.8313,47.5922,2.86638,4.5922,0.922027,2.06541,2.98744,0.0759863,-0,-0.209747,50.3838,-37.9932,50.3838,
Sun Feb 11 14:24:56 2018,8337971,924.392,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,32,10,0.454898,-0.215478,-10.319,0.00957802,-0.0255414,0.00532112,25.2363,29.8313,47.5922,2.52417,4.87746,1.00699,2.07442,3.08141,0.0751471,-0,-0.211423,50.3838,-37.5735,50.3838,
Sun Feb 11 14:24:56 2018,8347972,924.392,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,32,10,0.493206,-0.234632,-10.1658,0.0159634,-0.0244772,0.00212845,25.2363,29.8313,47.5922,2.7776,5.16364,1.09103,2.0757,3.16673,0.0743041,-0,-0.212353,50.3838,-37.1521,50.3838,
Sun Feb 11 14:24:56 2018,8357973,924.392,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4980,4122,1218,0,8,32,0.454898,-0.191536,-10.3334,0.0127707,-0.0255414,-0.00106422,25.2363,29.8313,47.5922,2.52066,5.45042,1.1738,2.06962,3.24343,0.0734564,-0,-0.213556,50.3838,-36.7282,50.3838,
Sun Feb 11 14:24:56 2018,8367974,924.392,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,30,0.407014,-0.205901,-10.2807,0.0138349,-0.019156,0.00106422,25.2363,29.8313,47.5922,2.26717,5.73507,1.25463,2.05421,3.30884,0.0726048,-0,-0.214532,50.3838,-36.3024,50.3838,
Sun Feb 11 14:24:56 2018,8377975,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,30,0.445322,-0.158017,-10.2711,0.0127707,-0.0170276,-0,25.2363,29.8313,47.5922,2.4826,6.02094,1.33286,2.03352,3.36638,0.0717487,-0,-0.215672,50.3838,-35.8743,50.3838,
Sun Feb 11 14:24:56 2018,8387976,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.445322,-0.201113,-10.2759,0.0180918,-0.00744957,-0.00106422,25.2363,29.8313,47.5922,2.48144,6.30468,1.40857,2.00486,3.41344,0.0708895,-0,-0.216443,50.3838,-35.4448,50.3838,
Sun Feb 11 14:24:56 2018,8397977,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.545878,-0.21069,-10.2903,0.0266056,-0.0127707,-0.00106422,25.2363,29.8313,47.5922,3.03658,6.59268,1.48243,1.97516,3.45759,0.0700266,-0,-0.217392,50.3838,-35.0133,50.3838,
Sun Feb 11 14:24:56 2018,8407978,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.47884,-0.138864,-10.2472,0.0170276,-0.0042569,0.00106422,25.2363,29.8313,47.5922,2.67543,6.87672,1.55501,1.93674,3.49175,0.0691525,-0,-0.220185,50.3838,-34.5763,50.3838,
Sun Feb 11 14:24:56 2018,8417979,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,32,16,0.502782,-0.268151,-10.3094,0.0255414,0,0.00212845,25.2363,29.8313,47.5922,2.79206,7.16198,1.6261,1.89543,3.52153,0.0682813,-0,-0.21948,50.3838,-34.1407,50.3838,
Sun Feb 11 14:24:56 2018,8427980,924.479,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,32,12,0.536301,-0.229843,-10.3286,0.0212845,0.0042569,0.00212845,25.2363,29.8313,47.5922,2.97236,7.44724,1.69562,1.85048,3.5461,0.0674018,-0,-0.221575,50.3838,-33.7009,50.3838,
Sun Feb 11 14:24:56 2018,8437981,923.636,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,32,12,0.440533,-0.263362,-10.1658,0.019156,0.00744957,-0,25.2363,29.8313,47.5922,2.48136,7.7328,1.76341,1.80266,3.56607,0.0665158,-0,-0.223183,50.3838,-33.2579,50.3838,
Sun Feb 11 14:24:56 2018,8447982,923.636,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,0.531513,-0.167594,-10.2855,0.0180918,0.00851379,0.00319267,25.2363,29.8313,47.5922,2.95819,8.01898,1.82906,1.75268,3.58174,0.0656336,-0,-0.222243,50.3838,-32.8168,50.3838,
Sun Feb 11 14:24:56 2018,8457983,923.636,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,0.507571,-0.282516,-10.4196,0.019156,0.0117065,0.00106422,25.2363,29.8313,47.5922,2.78886,8.30454,1.89279,1.69974,3.59253,0.0647435,-0,-0.224229,50.3838,-32.3718,50.3838,
Sun Feb 11 14:24:56 2018,8467984,923.636,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1214,0,32,32,0.531513,-0.292093,-10.4387,0.00638535,0.0127707,0.00532112,25.2363,29.8313,47.5922,2.91484,8.59072,1.95476,1.64547,3.60024,0.0638508,-0,-0.224899,50.3838,-31.9254,50.3838,
Sun Feb 11 14:24:56 2018,8477985,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1214,0,32,32,0.531513,-0.354342,-10.2041,0.00957802,0.0117065,0.00744957,25.2363,29.8313,47.5922,2.98174,8.8775,2.01504,1.59019,3.60523,0.062955,-0,-0.225678,50.3838,-31.4775,50.3838,
Sun Feb 11 14:24:56 2018,8487986,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1214,0,32,32,0.517148,-0.272939,-10.319,0.00638535,0.0180918,0.00851379,25.2363,29.8313,47.5922,2.86904,9.16215,2.07367,1.53156,3.60523,0.0620582,-0,-0.225901,50.3838,-31.0291,50.3838,
Sun Feb 11 14:24:56 2018,8497987,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4984,4120,1210,0,30,14,0.47884,-0.258574,-10.3142,0.00106422,0.0170276,0.00957802,25.0635,32.7797,48.0914,2.65806,9.44893,2.13023,1.47417,3.6044,0.0611623,-0,-0.225709,50.3838,-30.5811,50.3838,
Sun Feb 11 14:24:56 2018,8507988,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,32,14,0.387861,-0.229843,-10.1227,-0.00957802,0.0180918,0.00638535,25.0635,32.7797,48.0914,2.19427,9.73511,2.18374,1.41551,3.59925,0.0602658,-0,-0.225846,50.3838,-30.1329,50.3838,
Sun Feb 11 14:24:56 2018,8517989,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,32,14,0.536301,-0.234632,-10.4148,-0.00212845,0.0180918,0.00851379,25.0635,32.7797,48.0914,2.9478,10.0216,2.23389,1.35678,3.59067,0.0593676,-0,-0.226269,50.3838,-29.6838,50.3838,
Sun Feb 11 14:24:56 2018,8527990,924.279,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1218,0,8,32,0.565032,-0.191536,-10.2855,-0.00532112,0.0180918,0.0117065,25.0635,32.7797,48.0914,3.14438,10.3081,2.28194,1.29793,3.57987,0.0584686,-0,-0.226477,50.3838,-29.2343,50.3838,
Sun Feb 11 14:24:56 2018,8537991,924.244,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1218,0,8,32,0.574608,-0.220267,-10.2663,-0.00212845,0.0202203,0.0117065,25.0635,32.7797,48.0914,3.20351,10.5939,2.32904,1.23859,3.56763,0.0575717,-0,-0.225944,50.3838,-28.7858,50.3838,
Sun Feb 11 14:24:56 2018,8547992,924.244,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1218,0,8,32,0.622492,-0.158017,-10.2615,0.00212845,0.0234129,0.00957802,25.0635,32.7797,48.0914,3.47146,10.8795,2.37563,1.17932,3.55496,0.0566712,-0,-0.226866,50.3838,-28.3356,50.3838,
Sun Feb 11 14:24:56 2018,8557993,924.244,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4964,4122,1212,0,8,32,0.507571,-0.153229,-10.2759,0.00212845,0.0223487,0.0106422,25.0635,32.7797,48.0914,2.82778,11.1663,2.42155,1.12181,3.54336,0.055768,-0,-0.227527,50.3838,-27.884,50.3838,
Sun Feb 11 14:24:56 2018,8567994,924.244,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4122,1216,0,32,30,0.526724,-0.272939,-10.2711,0.00532112,0.0287341,0.00744957,25.0635,32.7797,48.0914,2.93568,11.4509,2.4658,1.06291,3.52871,0.0548674,-0,-0.226866,50.3838,-27.4337,50.3838,
Sun Feb 11 14:24:56 2018,8577995,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4122,1216,0,32,30,0.502782,-0.282516,-10.3046,0.0127707,0.0287341,0.0127707,25.0635,32.7797,48.0914,2.79335,11.7374,2.50783,1.00675,3.51458,0.0539667,-0,-0.22692,50.3838,-26.9833,50.3838,
Sun Feb 11 14:24:56 2018,8587996,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,0.536301,-0.196325,-10.2711,0.00957802,0.0276698,0.0117065,25.0635,32.7797,48.0914,2.98896,12.0242,2.54768,0.951859,3.49954,0.0530677,-0,-0.226472,50.3838,-26.5338,50.3838,
Sun Feb 11 14:24:56 2018,8597997,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,0.588974,-0.220267,-10.3142,0.0138349,0.0266056,0.0127707,25.0635,32.7797,48.0914,3.26822,12.311,2.5859,0.898036,3.48393,0.0521686,-0,-0.226494,50.3838,-26.0843,50.3838,
Sun Feb 11 14:24:56 2018,8607998,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,0.531513,-0.153229,-10.2903,0.0148991,0.0202203,0.0117065,25.0635,32.7797,48.0914,2.95681,12.5993,2.62288,0.846856,3.46974,0.0512735,-0,-0.225489,50.3838,-25.6368,50.3838,
Sun Feb 11 14:24:56 2018,8617999,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4980,4124,1216,0,30,32,0.488417,-0.172383,-10.3669,0.0159634,0.0287341,0.0106422,25.0635,32.7797,48.0914,2.69739,12.8833,2.65803,0.792745,3.45078,0.0503827,-0,-0.224418,50.3838,-25.1913,50.3838,
Sun Feb 11 14:24:56 2018,8628000,922.914,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,0.636858,-0.167594,-10.2807,0.019156,0.0255414,0.00638535,25.0635,32.7797,48.0914,3.54477,13.1707,2.69139,0.743448,3.43484,0.0494953,-0,-0.223535,50.3838,-24.7477,50.3838,
Sun Feb 11 14:24:56 2018,8638001,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,0.565032,-0.244209,-10.4196,0.0159634,0.0255414,0.00744957,25.0635,32.7797,48.0914,3.10399,13.4572,2.72392,0.694659,3.41858,0.0486037,-0,-0.224632,50.3838,-24.3018,50.3838,
Sun Feb 11 14:24:56 2018,8648002,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1212,0,8,30,0.6608,-0.167594,-10.319,0.0212845,0.0266056,0.0042569,25.0635,32.7797,48.0914,3.66406,13.7434,2.75606,0.647102,3.40316,0.0477184,-0,-0.223018,50.3838,-23.8592,50.3838,
Sun Feb 11 14:24:56 2018,8658003,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1212,0,8,30,0.627281,-0.258574,-10.3573,0.0117065,0.0202203,0.00744957,25.0635,32.7797,48.0914,3.46583,14.0317,2.78819,0.603185,3.39137,0.0468342,-0,-0.222753,50.3838,-23.4171,50.3838,
Sun Feb 11 14:24:56 2018,8668004,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4124,1218,0,32,14,0.675165,-0.296881,-10.2951,0.0127707,0.0223487,0.0042569,25.0635,32.7797,48.0914,3.75217,14.3176,2.8206,0.558391,3.37899,0.0459495,-0,-0.222854,50.3838,-22.9748,50.3838,
Sun Feb 11 14:24:56 2018,8678005,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4124,1218,0,32,14,0.584185,-0.248997,-10.2472,0.0159634,0.0148991,0.0106422,25.0635,32.7797,48.0914,3.26287,14.6062,2.85304,0.51792,3.37096,0.04507,-0,-0.221585,50.3838,-22.535,50.3838,
Sun Feb 11 14:24:56 2018,8688006,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4124,1218,0,32,14,0.675165,-0.244209,-10.161,0.00532112,0.0170276,0.00744957,25.0635,32.7797,48.0914,3.80153,14.892,2.88524,0.476309,3.36155,0.044198,-0,-0.219668,50.3838,-22.099,50.3838,
Sun Feb 11 14:24:56 2018,8698007,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4936,4120,1216,0,32,14,0.684742,-0.234632,-10.3334,0.00532112,0.0106422,0.00957802,25.0635,32.7797,48.0914,3.79117,15.1803,2.91764,0.438769,3.35641,0.043322,-0,-0.220679,50.3838,-21.661,50.3838,
Sun Feb 11 14:24:56 2018,8708008,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1218,0,32,32,0.723049,-0.153229,-10.2232,0.0170276,0.00744957,0.0148991,25.0635,32.7797,48.0914,4.04557,15.4677,2.95084,0.401888,3.35273,0.0424563,-0,-0.218081,50.3838,-21.2281,50.3838,
Sun Feb 11 14:24:56 2018,8718009,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1218,0,32,32,0.608127,-0.272939,-10.161,0.0117065,0.00319267,0.0117065,25.0635,32.7797,48.0914,3.42502,15.7554,2.98452,0.366916,3.35144,0.0416015,-0,-0.215335,50.3838,-20.8008,50.3838,
Sun Feb 11 14:24:56 2018,8728010,922.315,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,32,14,0.684742,-0.244209,-10.4531,0.00851379,0.00319267,0.0117065,25.0635,32.7797,48.0914,3.74788,16.0419,3.0179,0.332364,3.35026,0.0407603,-0,-0.211923,50.3838,-20.3801,50.3838,
Sun Feb 11 14:24:56 2018,8738011,923.332,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,32,14,0.646434,-0.220267,-10.2999,0.00851379,-0.00212845,0.0117065,25.0635,32.7797,48.0914,3.59126,16.3299,3.05074,0.300952,3.35169,0.0399223,-0,-0.211116,50.3838,-19.9611,50.3838,
Sun Feb 11 14:24:56 2018,8748012,923.332,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,32,14,0.612916,-0.248997,-10.3669,0.0042569,-0.00851379,0.00744957,25.0635,32.7797,48.0914,3.38353,16.6182,3.08279,0.271366,3.35415,0.0390944,-0,-0.208558,50.3838,-19.5472,50.3838,
Sun Feb 11 14:24:56 2018,8758013,923.332,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4982,4122,1212,0,8,32,0.608127,-0.282516,-10.3094,0.00638535,-0.0148991,0.00744957,25.0635,32.7797,48.0914,3.37582,16.9065,3.11343,0.243268,3.3567,0.0382797,-0,-0.20524,50.3838,-19.1398,50.3838,
Sun Feb 11 14:24:56 2018,8768014,923.332,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,30,32,0.54109,-0.258574,-10.3046,0.0042569,-0.019156,0.00638535,25.0635,32.7797,48.0914,3.0058,17.1942,3.14212,0.216058,3.35818,0.0374705,-0,-0.203841,50.3838,-18.7353,50.3838,
Sun Feb 11 14:24:56 2018,8778015,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,30,32,0.622492,-0.21069,-10.319,0.00638535,-0.0234129,0.0042569,25.0635,32.7797,48.0914,3.45218,17.4819,3.16863,0.190344,3.35897,0.0366734,-0,-0.200817,50.3838,-18.3367,50.3838,
Sun Feb 11 14:24:56 2018,8788016,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,14,0.56982,-0.162806,-10.3238,0.00744957,-0.032991,0.00744957,25.0635,32.7797,48.0914,3.15923,17.7712,3.19325,0.167555,3.36081,0.0358829,-0,-0.199135,50.3838,-17.9414,50.3838,
Sun Feb 11 14:24:56 2018,8798017,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,14,0.670376,-0.143652,-10.1897,0.00638535,-0.032991,0.00851379,25.0635,32.7797,48.0914,3.76404,18.0576,3.21651,0.143445,3.35995,0.0351064,-0,-0.195622,50.3838,-17.5532,50.3838,
Sun Feb 11 14:24:56 2018,8808018,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,14,0.617704,-0.201113,-10.3046,-0.00106422,-0.0372479,0.00638535,25.0635,32.7797,48.0914,3.43045,18.3453,3.23896,0.122009,3.36097,0.0343398,-0,-0.193116,50.3838,-17.1699,50.3838,
Sun Feb 11 14:24:56 2018,8818019,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4972,4120,1212,0,8,32,0.59855,-0.268151,-10.3477,0,-0.0436332,0.00212845,25.0635,32.7797,48.0914,3.31051,18.6336,3.26044,0.102519,3.36296,0.0335785,-0,-0.191782,50.3838,-16.7893,50.3838,
Sun Feb 11 14:24:56 2018,8828020,922.663,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.555455,-0.287304,-10.2999,0.00851379,-0.0436332,0.00532112,25.0635,32.7797,48.0914,3.08688,18.9201,3.28018,0.0825475,3.36273,0.0328274,-0,-0.189206,50.3838,-16.4137,50.3838,
Sun Feb 11 14:24:56 2018,8838021,923.453,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.612916,-0.268151,-10.2232,0.00319267,-0.0510828,0.00319267,25.0635,32.7797,48.0914,3.43096,19.2087,3.29805,0.0660006,3.36405,0.0320922,-0,-0.185224,50.3838,-16.0461,50.3838,
Sun Feb 11 14:24:56 2018,8848022,923.453,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,0.517148,-0.177171,-10.2711,0.00106422,-0.0500185,0.00638535,25.0635,32.7797,48.0914,2.88239,19.4949,3.31406,0.0482799,3.36234,0.0313578,-0,-0.185001,50.3838,-15.6789,50.3838,
