today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:04:12 2018,194719691,925.947,1514,1238,1625,1514,1940,1514,-7.62939e-06,18.4296,1.53028,0,0.5,-1.19209e-07,4982,3656,1136,30,30,12,-0.430956,-0.363919,-10.0461,0.187303,0.83648,0.0925875,38.373,32.9531,37.9406,-2.45637,3581.6,-11.1925,0.0761981,-11.1163,0.0017365,-0,-0,18.4296,-1.88447,18.4296,
Sun Feb 11 14:04:12 2018,194729692,925.947,1514,1236,1625,1514,1940,1514,-7.62939e-06,18.1972,1.53028,0,0.5,-1.19209e-07,4982,3656,1136,30,30,12,-1.31202,-0.129287,-9.56723,0.042569,0.853508,0.0744957,29.5576,31.3922,45.0961,-7.80868,3581.88,-10.9272,0.0717025,-10.8555,0.00125083,-0,-0,18.1972,-1.35741,18.4296,
Sun Feb 11 14:04:12 2018,194739693,925.947,1514,1236,1625,1514,1940,1514,-7.62939e-06,18.1972,1.53028,0,0.5,-1.19209e-07,5024,3678,1138,22,30,32,-0.138864,-0.713472,-12.9191,-0.120257,1.02166,0.0542754,29.5576,31.3922,45.0961,-0.615832,3582.12,-10.6608,0.0260586,-10.6347,0.000744993,-0,-0,18.1972,-0.8188,18.1972,
Sun Feb 11 14:04:12 2018,194749694,926.112,1514,1235,1625,1514,1940,1514,-7.62939e-06,18.081,1.53028,0,0.5,-1.19209e-07,5024,3678,1138,22,30,32,1.86748,-0.656011,-16.204,-0.235194,1.3058,0.0255414,29.5576,31.3922,45.0961,6.57424,3582.33,-10.3792,-0.0477872,-10.4269,0.000108377,-0,-0,18.081,-0.119114,18.1972,
Sun Feb 11 14:04:12 2018,194759695,926.112,1514,1235,1625,1514,1940,1514,-7.62939e-06,18.081,1.53028,0,0.5,-1.19209e-07,5024,3678,1138,22,30,32,3.81636,-0.646434,-16.0507,-0.288405,1.5261,0.0138349,29.5576,31.3922,45.0961,13.3748,3582.55,-10.0578,-0.0975988,-10.1554,-0.000421038,-0,-0,18.081,0.465724,18.081,
Sun Feb 11 14:04:12 2018,194769696,926.112,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4964,3654,1136,16,20,30,2.36547,-0.191536,-14.7291,-0.258606,1.49736,0.0234129,29.5576,31.3922,45.0961,9.1237,3582.84,-9.68576,-0.0744495,-9.76021,-0.000951029,-0,-0,17.8486,1.05197,18.081,
Sun Feb 11 14:04:12 2018,194779697,926.112,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4986,3632,1134,22,30,14,-0.392649,0.756568,-6.21056,-0.161762,1.2643,0.0340552,29.5576,31.3922,45.0961,-3.61759,3583.2,-9.28233,0.00292178,-9.27941,-0.0014195,-0,-0,17.8486,1.59061,17.8486,
Sun Feb 11 14:04:12 2018,194789698,926.112,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4986,3632,1134,22,30,14,-1.73819,0.593762,-3.52426,-0.0180918,1.0738,0.0553397,29.5576,31.3922,45.0961,-26.2528,3583.54,-8.90114,0.0622322,-8.83891,-0.001925,-0,-0,17.8486,2.15703,17.8486,
Sun Feb 11 14:04:12 2018,194799699,926.112,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5026,3666,1144,16,30,14,-0.775721,0.383072,-5.46357,0.155377,1.02591,0.071303,29.5576,31.3922,45.0961,-8.08089,3583.84,-8.57933,0.0769606,-8.50237,-0.00236031,-0,-0,17.8486,2.64481,17.8486,
Sun Feb 11 14:04:12 2018,194809700,926.095,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5026,3666,1144,16,30,14,0.694318,0.0191536,-10.3142,0.279891,1.02591,0.0851379,29.5576,31.3922,45.0961,3.85115,3584.12,-8.28887,0.0769633,-8.21191,-0.00290569,-0,-0,17.7324,3.25593,17.8486,
Sun Feb 11 14:04:12 2018,194819701,926.095,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5026,3666,1144,16,30,14,0.282516,0.651223,-9.89284,0.332038,0.93971,0.0968444,29.5576,31.3922,45.0961,1.63579,3584.44,-7.99063,0.100601,-7.89003,-0.00352237,-0,-0,17.7324,3.9728,17.7324,
Sun Feb 11 14:04:12 2018,194829702,926.095,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4934,3626,1144,22,30,14,0.148441,0.646434,-9.6199,0.278827,0.827967,0.0968444,29.5576,31.3922,45.0961,0.884037,3584.75,-7.68001,0.128686,-7.55132,-0.00411758,-0,-0,17.7324,4.64413,17.7324,
Sun Feb 11 14:04:12 2018,194839703,926.095,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4982,3652,1140,16,30,32,1.13964,-0.105345,-11.6406,0.17879,0.863086,0.080881,29.5576,31.3922,45.0961,5.59156,3585.03,-7.3583,0.113615,-7.24469,-0.00468463,-0,-0,17.7324,5.2837,17.7324,
Sun Feb 11 14:04:12 2018,194849704,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4982,3652,1140,16,30,32,2.78685,-0.35913,-14.1018,0.032991,1.06103,0.0574681,29.5576,31.3922,45.0961,11.1789,3585.26,-7.01422,0.0547187,-6.9595,-0.00534384,-0,-0,17.7324,6.0272,17.7324,
Sun Feb 11 14:04:12 2018,194859705,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5028,3654,1144,18,8,32,3.47159,-0.938527,-11.7268,-0.0957802,1.27175,0.0361836,29.5576,31.3922,45.0961,16.4908,3585.49,-6.63096,-0.00279718,-6.63376,-0.00600313,-0,-0,17.7324,6.7708,17.7324,
Sun Feb 11 14:04:12 2018,194869706,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5028,3654,1144,18,8,32,2.16436,-0.718261,-9.9503,-0.201138,1.36859,0.0170276,29.5576,31.3922,45.0961,12.2717,3585.75,-6.20198,-0.0241647,-6.22615,-0.00665384,-0,-0,17.7324,7.50473,17.7324,
Sun Feb 11 14:04:12 2018,194879707,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5030,3670,1148,22,8,30,0.895431,-0.339977,-6.25844,-0.25435,1.36114,0.00212845,29.5576,31.3922,45.0961,8.14238,3586.03,-5.73963,-0.0153047,-5.75494,-0.0072241,-0,-0,17.7324,8.1479,17.7324,
Sun Feb 11 14:04:12 2018,194889708,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5030,3670,1148,22,8,30,1.74777,-0.0909797,-7.67102,-0.212845,1.37923,-0.0042569,29.5576,31.3922,45.0961,12.8352,3586.32,-5.25585,-0.0139759,-5.26983,-0.00780724,-0,-0,17.7324,8.80561,17.7324,
Sun Feb 11 14:04:12 2018,194899709,926.268,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5030,3670,1148,22,8,30,3.18908,-0.191536,-12.3493,-0.0681104,1.43032,-0.00212845,29.5576,31.3922,45.0961,14.4797,3586.59,-4.74776,-0.0217404,-4.7695,-0.00841537,-0,-0,17.7324,9.49152,17.7324,
Sun Feb 11 14:04:12 2018,194909710,926.112,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4982,3656,1132,24,30,14,3.76847,-0.0574608,-15.3899,0.0510828,1.42393,0.0170276,29.5576,31.3922,45.0961,13.7591,3586.88,-4.2125,-0.0128939,-4.2254,-0.0089891,-0,-0,17.7324,10.1386,17.7324,
Sun Feb 11 14:04:12 2018,194919711,926.112,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4990,3642,1122,24,8,30,2.36068,0.344765,-12.9,0.141542,1.26749,0.0266056,29.5576,31.3922,45.0961,10.3703,3587.21,-3.6574,0.0362651,-3.62114,-0.00961691,-0,-0,17.7324,10.8467,17.7324,
Sun Feb 11 14:04:12 2018,194929712,926.112,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,4990,3642,1122,24,8,30,0.00957681,0.68953,-7.15387,0.168147,1.00676,0.0415047,29.5576,31.3922,45.0961,0.0767012,3587.57,-3.10304,0.109674,-2.99337,-0.0101724,-0,-0,17.7324,11.4733,17.7324,
Sun Feb 11 14:04:12 2018,194939713,926.112,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5024,3636,1134,28,8,32,-0.435745,0.574608,-5.8227,0.141542,0.84393,0.0372479,29.5576,31.3922,45.0961,-4.27979,3587.9,-2.57818,0.149331,-2.42885,-0.0107527,-0,-0,17.7324,12.1277,17.7324,
Sun Feb 11 14:04:12 2018,194949714,926.842,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5024,3636,1134,28,8,32,2.25534,-0.21069,-9.45231,0.0755599,0.924811,0.0244772,29.5576,31.3922,45.0961,13.42,3588.16,-2.08354,0.118647,-1.96489,-0.0113093,-0,-0,17.7324,12.7555,17.7324,
Sun Feb 11 14:04:12 2018,194959715,926.842,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5024,3636,1134,28,8,32,4.63517,-0.339977,-14.4993,0.0319267,1.16533,0.00638535,29.5576,31.3922,45.0961,17.7282,3588.38,-1.58504,0.0464225,-1.53862,-0.0120182,-0,-0,17.7324,13.5551,17.7324,
Sun Feb 11 14:04:12 2018,194969716,926.842,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4948,3632,1134,26,32,12,6.05733,-0.493206,-13.9103,-0.0212845,1.31751,-0.00106422,29.5576,31.3922,45.0961,23.531,3588.62,-1.05459,0.00433021,-1.05026,-0.0128109,-0,-0,17.8486,14.4491,17.7324,
Sun Feb 11 14:04:12 2018,194979717,926.842,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5000,3678,1134,22,30,14,3.76847,0.181959,-8.41801,-0.0659819,1.2792,-0.00106422,13.6553,33.1266,47.7586,24.1165,3588.92,-0.481328,0.0178006,-0.463528,-0.0135632,-0,-0,17.8486,15.1981,17.8486,
Sun Feb 11 14:04:12 2018,194989718,926.842,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5000,3678,1134,22,30,14,1.79086,-0.277727,-2.59053,-0.0989729,1.13766,-0.00638535,13.6553,33.1266,47.7586,34.6566,3589.25,0.145466,0.0583794,0.203846,-0.0141856,-0,-0,17.8486,15.8954,17.8486,
Sun Feb 11 14:04:12 2018,194999719,926.842,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1132,30,30,14,1.04866,0.272939,-2.19788,-0.100037,1.05784,-0.00851379,13.6553,33.1266,47.7586,25.507,3589.56,0.830692,0.0784436,0.909136,-0.0148775,-0,-0,17.8486,16.6707,17.8486,
Sun Feb 11 14:04:12 2018,195009720,926.321,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1132,30,30,14,3.12204,0.153229,-7.67102,-0.0755599,1.11424,-0.00957802,13.6553,33.1266,47.7586,22.1459,3589.83,1.5563,0.0591531,1.61545,-0.0155156,-0,-0,17.8486,17.3858,17.8486,
Sun Feb 11 14:04:12 2018,195019721,926.321,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1132,30,30,14,5.23851,-0.0287304,-12.6653,-0.0042569,1.23769,-0.00744957,13.6553,33.1266,47.7586,22.4705,3590.08,2.30145,0.0232122,2.32466,-0.0161236,-0,-0,17.8486,18.0671,17.8486,
Sun Feb 11 14:04:12 2018,195029722,926.321,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4974,3658,1140,24,8,32,5.37738,-0.292093,-16.7642,0.0553397,1.25366,0.00106422,13.6553,33.1266,47.7586,17.7845,3590.36,3.05469,0.0192908,3.07398,-0.0167192,-0,-0,17.8486,18.7344,17.8486,
Sun Feb 11 14:04:12 2018,195039723,926.321,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4984,3656,1130,22,30,14,4.23774,0.392649,-13.2112,0.0755599,1.11318,0.0159634,13.6553,33.1266,47.7586,17.7846,3590.69,3.80394,0.0585986,3.86253,-0.017348,-0,-0,17.8486,19.4391,17.8486,
Sun Feb 11 14:04:12 2018,195049724,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4984,3656,1130,22,30,14,2.32716,1.26893,-7.58962,0.0670461,0.902462,0.0180918,13.6553,33.1266,47.7586,17.0468,3591.04,4.54159,0.113876,4.65547,-0.0180773,-0,-0,17.8486,20.2563,17.8486,
Sun Feb 11 14:04:12 2018,195059725,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5020,3652,1140,20,8,32,2.31759,0.234632,-6.14352,0.0457616,0.81626,0.019156,13.6553,33.1266,47.7586,20.6685,3591.35,5.26788,0.129602,5.39749,-0.0187561,-0,-0,17.8486,21.0169,17.8486,
Sun Feb 11 14:04:12 2018,195069726,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5020,3652,1140,20,8,32,4.34787,-0.545878,-9.35175,0.0148991,0.902462,0.0180918,13.6553,33.1266,47.7586,24.935,3591.61,5.9912,0.096383,6.08758,-0.0193722,-0,-0,17.8486,21.7072,17.8486,
Sun Feb 11 14:04:12 2018,195079727,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1144,16,8,30,5.92804,-0.445322,-13.283,-0.00638535,1.08232,0.0127707,13.6553,33.1266,47.7586,24.0506,3591.84,6.7197,0.0397444,6.75944,-0.0201053,-0,-0,17.8486,22.5287,17.8486,
Sun Feb 11 14:04:12 2018,195089728,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1144,16,8,30,6.63673,-0.459687,-13.034,-0.0234129,1.19725,0.0180918,13.6553,33.1266,47.7586,26.9845,3592.1,7.45531,0.0058355,7.46115,-0.0207959,-0,-0,17.8486,23.3025,17.8486,
Sun Feb 11 14:04:12 2018,195099729,926.303,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5028,3668,1144,16,8,30,4.86502,-0.306458,-8.70053,-0.0542754,1.16107,0.0202203,13.6553,33.1266,47.7586,29.2124,3592.39,8.20147,0.016046,8.21752,-0.0213666,-0,-0,17.8486,23.9421,17.8486,
Sun Feb 11 14:04:12 2018,195109730,926.494,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4952,3648,1134,12,8,30,4.20901,-0.416591,-3.89297,-0.0840737,1.03443,0.0234129,13.6553,33.1266,47.7586,47.2338,3592.72,8.97844,0.0502306,9.02867,-0.0219173,-0,-0,17.8486,24.5591,17.8486,
Sun Feb 11 14:04:12 2018,195119731,926.494,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4994,3642,1132,32,8,30,3.69665,-0.555455,-2.62883,-0.106422,0.95993,0.0159634,13.6553,33.1266,47.7586,54.5819,3593.02,9.82372,0.0669161,9.89064,-0.0225682,-0,-0,17.8486,25.2885,17.8486,
Sun Feb 11 14:04:12 2018,195129732,926.494,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4994,3642,1132,32,8,30,3.90734,-0.196325,-6.10043,-0.0989729,0.988664,0.00851379,13.6553,33.1266,47.7586,32.6397,3593.3,10.7385,0.0536108,10.7921,-0.0231917,-0,-0,17.8486,25.9872,17.8486,
Sun Feb 11 14:04:12 2018,195139733,926.494,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5034,3654,1142,28,8,32,6.03818,-0.632069,-11.2767,-0.0468259,1.07274,0.0117065,13.6553,33.1266,47.7586,28.1671,3593.57,11.6747,0.0263412,11.701,-0.0236824,-0,-0,17.8486,26.537,17.8486,
Sun Feb 11 14:04:12 2018,195149734,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5034,3654,1142,28,8,32,6.41167,-0.177171,-13.3692,0.0042569,1.09509,0.0159634,13.6553,33.1266,47.7586,25.6217,3593.85,12.5954,0.0178912,12.6133,-0.024138,-0,-0,17.8486,27.0475,17.8486,
Sun Feb 11 14:04:12 2018,195159735,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5034,3654,1142,28,8,32,5.57849,-0.0335188,-14.1114,0.0776884,0.999307,0.0234129,13.6553,33.1266,47.7586,21.5698,3594.16,13.4856,0.0425624,13.5282,-0.0246103,-0,-0,17.8486,27.5767,17.8486,
Sun Feb 11 14:04:12 2018,195169736,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4962,3662,1132,18,20,32,4.30956,0.857124,-9.79228,0.136221,0.774755,0.0383121,13.6553,33.1266,47.7586,23.7542,3594.51,14.3366,0.100133,14.4367,-0.0251876,-0,-0,17.8486,28.2237,17.8486,
Sun Feb 11 14:04:12 2018,195179737,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4992,3654,1130,16,32,14,3.04542,1.16358,-4.55377,0.158569,0.566167,0.0500185,13.6553,33.1266,47.7586,33.7734,3594.86,15.1582,0.148282,15.3065,-0.0257355,-0,-0,17.8486,28.8375,17.8486,
Sun Feb 11 14:04:12 2018,195189738,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4992,3654,1130,16,32,14,3.58173,0.756568,-5.91368,0.159634,0.477837,0.0468259,13.6553,33.1266,47.7586,31.202,3595.17,15.9684,0.158576,16.1269,-0.0261865,-0,-0,17.8486,29.3429,17.8486,
Sun Feb 11 14:04:12 2018,195199739,925.999,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5020,3680,1138,24,32,14,5.03261,0.344765,-8.63828,0.131964,0.542754,0.042569,13.6553,33.1266,47.7586,30.2249,3595.44,16.7687,0.125649,16.8943,-0.0266414,-0,-0,17.8486,29.8526,17.8486,
Sun Feb 11 14:04:12 2018,195209740,927.502,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5020,3680,1138,24,32,14,6.41646,0.0814029,-11.3581,0.0553397,0.706645,0.0244772,13.6553,33.1266,47.7586,29.4632,3595.68,17.552,0.0677026,17.6197,-0.0271678,-0,-0,17.8486,30.4424,17.8486,
Sun Feb 11 14:04:12 2018,195219741,927.502,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5020,3680,1138,24,32,14,7.35499,-0.0287304,-12.1673,-0.0510828,0.876921,0.00319267,13.6553,33.1266,47.7586,31.1524,3595.91,18.316,0.0129599,18.329,-0.0275898,-0,-0,17.8486,30.9154,17.8486,
Sun Feb 11 14:04:12 2018,195229742,927.502,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4978,3666,1140,28,8,32,7.01501,-0.488417,-10.7548,-0.17134,0.975894,-0.0202203,13.6553,33.1266,47.7586,33.1153,3596.17,19.0638,-0.0178925,19.046,-0.0279506,-0,-0,17.8486,31.3196,17.8486,
Sun Feb 11 14:04:12 2018,195239743,927.502,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4992,3640,1144,28,8,30,6.33985,-1.28808,-7.95833,-0.240515,1.01314,-0.0361836,13.6553,33.1266,47.7586,38.5419,3596.45,19.8044,-0.0289656,19.7755,-0.0283401,-0,-0,17.8486,31.7561,17.8486,
Sun Feb 11 14:04:12 2018,195249744,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4992,3640,1144,28,8,30,5.6551,-0.986411,-7.53695,-0.241579,0.986536,-0.0478901,13.6553,33.1266,47.7586,36.8816,3596.74,20.5461,-0.0216543,20.5244,-0.0287653,-0,-0,17.8486,32.2325,17.8486,
Sun Feb 11 14:04:12 2018,195259745,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5018,3642,1136,20,32,14,5.73172,-0.593762,-7.4747,-0.155377,0.907783,-0.0446974,13.6553,33.1266,47.7586,37.4816,3597.05,21.2886,-0.000478297,21.2881,-0.0290845,-0,-0,17.8486,32.5902,17.8486,
Sun Feb 11 14:04:12 2018,195269746,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5018,3642,1136,20,32,14,4.79319,-0.320823,-6.48829,-0.0244772,0.780076,-0.0255414,13.6553,33.1266,47.7586,36.455,3597.37,22.0275,0.0323276,22.0598,-0.0293813,-0,-0,17.8486,32.9228,17.8486,
Sun Feb 11 14:04:12 2018,195279747,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5008,3658,1130,18,30,14,5.56412,0.167594,-5.96156,0.117065,0.635342,-0.00532112,13.6553,33.1266,47.7586,43.0251,3597.7,22.7653,0.0668623,22.8322,-0.0296655,-0,-0,17.8486,33.2412,17.8486,
Sun Feb 11 14:04:12 2018,195289748,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5008,3658,1130,18,30,14,5.11401,1.14443,-8.0924,0.221359,0.50125,0.0180918,13.6553,33.1266,47.7586,32.291,3598.03,23.5005,0.0952799,23.5958,-0.0300087,-0,-0,17.8486,33.6258,17.8486,
Sun Feb 11 14:04:12 2018,195299749,925.956,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5008,3658,1130,18,30,14,5.47793,1.14443,-7.46512,0.292662,0.396956,0.0457616,13.6553,33.1266,47.7586,36.2714,3598.34,24.2203,0.112866,24.3332,-0.0302725,-0,-0,17.8486,33.9215,17.8486,
Sun Feb 11 14:04:12 2018,195309750,926.355,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4962,3620,1132,16,8,30,5.25767,0.957681,-8.05409,0.276698,0.303304,0.0553397,13.6553,33.1266,47.7586,33.1363,3598.66,24.9178,0.125358,25.0431,-0.0305542,-0,-0,17.8486,34.237,17.8486,
Sun Feb 11 14:04:12 2018,195319751,926.355,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4990,3624,1136,22,8,32,5.11401,0.244209,-8.7532,0.187303,0.264992,0.0564039,13.6553,33.1266,47.7586,30.2954,3598.95,25.5872,0.121179,25.7084,-0.0308395,-0,-0,17.8486,34.5568,17.8486,
Sun Feb 11 14:04:12 2018,195329752,926.355,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4990,3624,1136,22,8,32,5.01825,0.397437,-7.83383,0.0638535,0.283084,0.0415047,13.6553,33.1266,47.7586,32.6431,3599.23,26.2225,0.101516,26.324,-0.0311953,-0,-0,17.8486,34.9555,17.8486,
Sun Feb 11 14:04:12 2018,195339753,926.355,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5012,3646,1126,20,30,10,5.54497,-0.110133,-10.6159,-0.0659819,0.357579,0.0266056,13.6553,33.1266,47.7586,27.5793,3599.5,26.821,0.0677599,26.8887,-0.0314545,-0,-0,17.7324,35.2458,17.8486,
Sun Feb 11 14:04:12 2018,195349754,926.373,1514,1232,1625,1514,1940,1514,-7.62939e-06,17.7324,1.53028,0,0.5,-1.19209e-07,5012,3646,1126,20,30,10,7.01501,-1.20189,-11.7651,-0.163891,0.452295,0.0127707,-2.07422,31.5656,45.2625,30.8058,3599.76,27.3793,0.0310017,27.4103,-0.0314884,-0,-0,17.7324,35.5151,17.7324,
Sun Feb 11 14:04:12 2018,195359755,926.373,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5012,3646,1126,20,30,10,7.49385,-1.44131,-12.9143,-0.212845,0.543819,-0,-2.07422,31.5656,45.2625,30.1255,3600.02,27.8994,-0.00201724,27.8974,-0.0317563,-0,-0,17.8486,35.8173,17.7324,
Sun Feb 11 14:04:12 2018,195369756,926.373,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4920,3634,1138,18,20,32,7.91523,-1.54187,-13.714,-0.208588,0.606608,-0.00319267,-2.07422,31.5656,45.2625,29.9921,3600.29,28.3843,-0.0239218,28.3603,-0.0322705,-0,-0,17.8486,36.1603,17.8486,
Sun Feb 11 14:04:12 2018,195379757,926.373,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4980,3624,1126,16,8,30,7.49385,-0.785298,-10.9367,-0.169212,0.616186,-0.00744957,-2.07422,31.5656,45.2625,34.419,3600.57,28.8383,-0.0297143,28.8086,-0.0325723,-0,-0,17.8486,36.4984,17.8486,
Sun Feb 11 14:04:12 2018,195389758,926.373,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,4980,3624,1126,16,8,30,7.39808,-0.550666,-10.094,-0.080881,0.544883,0.00319267,-2.07422,31.5656,45.2625,36.2385,3600.88,29.2723,-0.0126856,29.2596,-0.0328613,-0,-0,17.8486,36.8223,17.8486,
Sun Feb 11 14:04:12 2018,195399759,926.373,1514,1233,1625,1514,1940,1514,-7.62939e-06,17.8486,1.53028,0,0.5,-1.19209e-07,5004,3648,1130,20,30,14,6.79474,-0.277727,-7.65187,-0.00319267,0.454424,0.0138349,-2.07422,31.5656,45.2625,41.6046,3601.19,29.6991,0.00855903,29.7077,-0.0330487,-0,-0,17.8486,37.0322,17.8486,
