today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=1e-07, kded(D)=0.0006,signal, mad_pitch, multiplier
Sun Feb 11 14:34:12 2018,11483182,921.055,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,32,-0.938527,0.0047884,-10.1849,0,0.394827,0.0234129,31.6318,30.3516,44.7633,-5.26486,4.18408,-1.96193,2.03402,0.0720847,0.0479737,-1.19736e-08,-0.0285178,50.3838,-23.9868,50.3838,
Sun Feb 11 14:34:12 2018,11493183,921.055,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,32,-0.656011,0.124498,-10.2568,-0.00532112,0.39057,0.019156,31.6318,30.3516,44.7633,-3.65959,4.47178,-2.13965,2.05916,-0.0804842,0.047013,-1.21009e-08,-0.0288209,50.3838,-23.5065,50.3838,
Sun Feb 11 14:34:12 2018,11503184,921.046,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,-0.632069,0.0814029,-10.3525,0.00212845,0.382057,0.0234129,31.6318,30.3516,44.7633,-3.49384,4.76069,-2.30935,2.07556,-0.23379,0.0460395,-1.22624e-08,-0.0292056,50.3838,-23.0197,50.3838,
Sun Feb 11 14:34:12 2018,11513185,921.046,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,-0.718261,-0.023942,-10.161,-0.00106422,0.366093,0.019156,31.6318,30.3516,44.7633,-4.0434,5.05175,-2.46979,2.08478,-0.385008,0.0450706,-1.2204e-08,-0.0290665,50.3838,-22.5353,50.3838,
Sun Feb 11 14:34:12 2018,11523186,921.046,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,-0.751779,-0.129287,-10.477,-0.00851379,0.349066,0.0276698,31.6318,30.3516,44.7633,-4.10423,5.3431,-2.62206,2.08563,-0.536433,0.0441423,-1.16929e-08,-0.0278491,50.3838,-22.0711,50.3838,
Sun Feb 11 14:34:12 2018,11533187,921.046,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,-0.665588,-0.134075,-10.5297,-0.0117065,0.341616,0.0319267,31.6318,30.3516,44.7633,-3.61689,5.63172,-2.76648,2.07591,-0.690564,0.0432502,-1.12367e-08,-0.0267626,50.3838,-21.6251,50.3838,
Sun Feb 11 14:34:12 2018,11543188,920.942,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1216,0,32,14,-0.694318,0.0670376,-10.4483,-0.0223487,0.320332,0.0361836,31.6318,30.3516,44.7633,-3.80188,5.92429,-2.90246,2.06298,-0.839488,0.0423722,-1.10597e-08,-0.026341,50.3838,-21.1861,50.3838,
Sun Feb 11 14:34:12 2018,11553189,920.942,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1216,0,32,14,-0.723049,0.071826,-10.501,-0.0234129,0.309689,0.0393763,31.6318,30.3516,44.7633,-3.93891,6.21382,-3.03024,2.04043,-0.98981,0.0415203,-1.07295e-08,-0.0255545,50.3838,-20.7602,50.3838,
Sun Feb 11 14:34:12 2018,11563190,920.942,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,-0.579397,0.0430956,-10.2328,-0.0202203,0.29479,0.0351194,31.6318,30.3516,44.7633,-3.24071,6.50457,-3.14981,2.01327,-1.13653,0.0406964,-1.03778e-08,-0.024717,50.3838,-20.3482,50.3838,
Sun Feb 11 14:34:12 2018,11573191,920.942,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,-0.617704,0.0670376,-10.2424,-0.00638535,0.272441,0.0287341,31.6318,30.3516,44.7633,-3.45125,6.79745,-3.26041,1.98286,-1.27755,0.0398971,-1.00687e-08,-0.0239809,50.3838,-19.9485,50.3838,
Sun Feb 11 14:34:12 2018,11583192,920.942,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,30,-0.536301,0.172383,-10.2663,-0.00638535,0.255414,0.0361836,31.6318,30.3516,44.7633,-2.99035,7.08881,-3.3617,1.94609,-1.41561,0.0391262,-9.71052e-09,-0.0231277,50.3838,-19.5631,50.3838,
Sun Feb 11 14:34:12 2018,11593193,920.942,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,30,-0.612916,0.172383,-10.2472,0.00212845,0.232001,0.0372479,31.6318,30.3516,44.7633,-3.42296,7.38199,-3.45382,1.90684,-1.54698,0.0383861,-9.32179e-09,-0.0222019,50.3838,-19.193,50.3838,
Sun Feb 11 14:34:12 2018,11603194,920.369,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,8,32,-0.488417,0.0191536,-10.3046,0.0127707,0.223487,0.0287341,31.6318,30.3516,44.7633,-2.71366,7.67091,-3.53692,1.85965,-1.67727,0.037687,-8.80588e-09,-0.0209731,50.3838,-18.8435,50.3838,
Sun Feb 11 14:34:12 2018,11613195,920.369,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4134,1218,0,8,32,-0.464475,0.0143652,-10.2999,0.0148991,0.205395,0.0266056,31.6318,30.3516,44.7633,-2.58202,7.96257,-3.6104,1.81208,-1.79832,0.0370099,-8.52873e-09,-0.020313,50.3838,-18.5049,50.3838,
Sun Feb 11 14:34:12 2018,11623196,920.369,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,30,-0.488417,-0.0574608,-10.3382,0.00532112,0.184111,0.0138349,31.6318,30.3516,44.7633,-2.70488,8.25515,-3.67399,1.76258,-1.91141,0.0363594,-8.19407e-09,-0.019516,50.3838,-18.1797,50.3838,
Sun Feb 11 14:34:12 2018,11633197,920.369,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,30,-0.282516,0.071826,-10.1706,0.0117065,0.173469,0.00744957,31.6318,30.3516,44.7633,-1.59114,8.54468,-3.72735,1.70772,-2.01963,0.0357442,-7.74807e-09,-0.0184537,50.3838,-17.8721,50.3838,
Sun Feb 11 14:34:12 2018,11643198,920.021,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1218,0,32,32,-0.282516,0.0047884,-10.3908,-0.00212845,0.154313,-0.00106422,31.6318,30.3516,44.7633,-1.55743,8.83665,-3.76913,1.65341,-2.11572,0.0351387,-7.62708e-09,-0.0181656,50.3838,-17.5694,50.3838,
Sun Feb 11 14:34:12 2018,11653199,920.021,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1218,0,32,32,-0.268151,-0.0430956,-10.2568,-0.00319267,0.141542,-0.0170276,31.6318,30.3516,44.7633,-1.49759,9.12678,-3.79899,1.59572,-2.20327,0.0345586,-7.30678e-09,-0.0174027,50.3838,-17.2793,50.3838,
Sun Feb 11 14:34:12 2018,11663200,920.021,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1212,0,32,32,-0.0574608,0.0047884,-10.2951,-0.0042569,0.129835,-0.0276698,31.6318,30.3516,44.7633,-0.319787,9.41662,-3.81656,1.53662,-2.27994,0.0340046,-6.97817e-09,-0.01662,50.3838,-17.0023,50.3838,
Sun Feb 11 14:34:12 2018,11673201,920.021,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1212,0,32,32,0.0383072,0.201113,-10.4722,-0.00319267,0.117065,-0.0415047,31.6318,30.3516,44.7633,0.209586,9.70675,-3.82006,1.47703,-2.34302,0.0334442,-7.05884e-09,-0.0168122,50.3838,-16.7221,50.3838,
Sun Feb 11 14:34:12 2018,11683202,920.021,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,0.0670376,0.354342,-10.3621,0.0202203,0.104294,-0.0574681,31.6318,30.3516,44.7633,0.37067,9.99689,-3.80839,1.41693,-2.39145,0.0328949,-6.91964e-09,-0.0164806,50.3838,-16.4474,50.3838,
Sun Feb 11 14:34:12 2018,11693203,920.021,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,0.186748,0.258574,-10.2424,0.0457616,0.0830095,-0.0755599,31.6318,30.3516,44.7633,1.04455,10.2895,-3.78145,1.35893,-2.42253,0.0323641,-6.68574e-09,-0.0159235,50.3838,-16.182,50.3838,
Sun Feb 11 14:34:12 2018,11703204,920.056,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,32,14,0.110133,0.248997,-10.3908,0.0627892,0.0595966,-0.0659819,31.6318,30.3516,44.7633,0.60726,10.5827,-3.73964,1.3013,-2.43834,0.0318347,-6.66743e-09,-0.0158799,50.3838,-15.9174,50.3838,
Sun Feb 11 14:34:12 2018,11713205,920.056,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,32,14,-0.0047884,0.11971,-10.1706,0.0957802,0.0478901,-0.052147,31.6318,30.3516,44.7633,-0.0269754,10.8725,-3.68515,1.24045,-2.4447,0.0313418,-6.20937e-09,-0.014789,50.3838,-15.6709,50.3838,
Sun Feb 11 14:34:12 2018,11723206,920.056,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1214,0,30,14,0.11971,0.047884,-10.252,0.10323,0.0308625,-0.0308625,31.6318,30.3516,44.7633,0.669001,11.1638,-3.62023,1.18155,-2.43868,0.0309063,-5.48579e-09,-0.0130656,50.3838,-15.4531,50.3838,
Sun Feb 11 14:34:12 2018,11733207,920.056,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1214,0,30,14,-0.153229,-0.244209,-10.3142,0.0968444,0.0127707,0.0042569,29.2119,31.3922,47.4258,-0.851129,11.4555,-3.54673,1.12349,-2.42324,0.0304891,-5.25457e-09,-0.0125149,50.3838,-15.2445,50.3838,
Sun Feb 11 14:34:12 2018,11743208,920.681,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1214,0,32,30,-0.191536,-0.296881,-10.3908,0.0851379,-0.00638535,0.032991,29.2119,31.3922,47.4258,-1.05602,11.7475,-3.46805,1.06641,-2.40164,0.030097,-4.93879e-09,-0.0117628,50.3838,-15.0485,50.3838,
Sun Feb 11 14:34:12 2018,11753209,920.681,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1214,0,32,30,-0.387861,-0.277727,-10.5728,0.0627892,-0.0244772,0.0585323,29.2119,31.3922,47.4258,-2.10094,12.0391,-3.38775,1.00986,-2.37789,0.0297233,-4.70698e-09,-0.0112107,50.3838,-14.8617,50.3838,
Sun Feb 11 14:34:12 2018,11763210,920.681,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,-0.502782,-0.248997,-10.5249,0.0404405,-0.0393763,0.0734315,29.2119,31.3922,47.4258,-2.73498,12.3299,-3.30903,0.953436,-2.3556,0.0294051,-4.00836e-09,-0.00954678,50.3838,-14.7025,50.3838,
Sun Feb 11 14:34:12 2018,11773211,920.681,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,-0.684742,-0.277727,-10.6925,0.00638535,-0.0606608,0.0670461,29.2119,31.3922,47.4258,-3.66419,12.6225,-3.23511,0.899955,-2.33516,0.029129,-3.47705e-09,-0.00828135,50.3838,-14.5645,50.3838,
Sun Feb 11 14:34:12 2018,11783212,920.681,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4140,1216,0,8,30,-0.823605,-0.129287,-10.8409,-0.00319267,-0.0744957,0.0606608,29.2119,31.3922,47.4258,-4.34452,12.9129,-3.16886,0.845579,-2.32328,0.0289012,-2.87028e-09,-0.00683619,50.3838,-14.4506,50.3838,
Sun Feb 11 14:34:12 2018,11793213,920.681,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4140,1216,0,8,30,-0.833182,-0.181959,-10.635,-0.0308625,-0.0979086,0.0266056,29.2119,31.3922,47.4258,-4.47958,13.2061,-3.11216,0.795257,-2.3169,0.0287256,-2.21086e-09,-0.00526566,50.3838,-14.3628,50.3838,
Sun Feb 11 14:34:12 2018,11803214,919.717,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4140,1216,0,8,32,-0.924162,-0.215478,-10.386,-0.0415047,-0.120257,0.0106422,29.2119,31.3922,47.4258,-5.08485,13.499,-3.06588,0.745919,-2.31997,0.0286079,-1.48366e-09,-0.00353365,50.3838,-14.3039,50.3838,
Sun Feb 11 14:34:12 2018,11813215,919.717,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4140,1216,0,8,32,-0.986411,-0.110133,-10.2137,-0.0627892,-0.136221,-0.0106422,29.2119,31.3922,47.4258,-5.51638,13.79,-3.031,0.696207,-2.33479,0.028545,-7.9174e-10,-0.0018857,50.3838,-14.2725,50.3838,
Sun Feb 11 14:34:12 2018,11823216,919.717,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4140,1218,0,32,14,-0.924162,-0.134075,-10.4052,-0.0840737,-0.161762,-0.0500185,29.2119,31.3922,47.4258,-5.07554,14.0838,-3.00764,0.650716,-2.35692,0.0285351,-1.24833e-10,-0.000297318,50.3838,-14.2675,50.3838,
Sun Feb 11 14:34:12 2018,11833217,919.717,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5008,4140,1218,0,32,14,-0.732626,-0.454898,-10.2328,-0.0957802,-0.172404,-0.0723673,29.2119,31.3922,47.4258,-4.09515,14.3733,-2.99356,0.602552,-2.39101,0.0285417,8.33903e-11,0.000198612,50.3838,-14.2709,50.3838,
Sun Feb 11 14:34:12 2018,11843218,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,14,-0.646434,-0.430956,-9.98861,-0.144735,-0.189432,-0.0968444,29.2119,31.3922,47.4258,-3.70286,14.6647,-2.98539,0.557956,-2.42744,0.0285404,-1.65051e-11,-3.93105e-05,50.3838,-14.2702,50.3838,
Sun Feb 11 14:34:12 2018,11853219,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,14,-0.493206,0.158017,-10.0126,-0.155377,-0.19901,-0.119193,29.2119,31.3922,47.4258,-2.82004,14.9539,-2.98016,0.513003,-2.46716,0.0285503,1.24593e-10,0.000296745,50.3838,-14.2751,50.3838,
Sun Feb 11 14:34:12 2018,11863220,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,12,-0.311246,0.445322,-9.93115,-0.107487,-0.208588,-0.108551,29.2119,31.3922,47.4258,-1.79509,15.2431,-2.97464,0.469933,-2.50471,0.028538,-1.54168e-10,-0.000367184,50.3838,-14.269,50.3838,
Sun Feb 11 14:34:12 2018,11873221,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,12,-0.23942,0.651223,-9.84496,-0.0681104,-0.233065,-0.109615,29.2119,31.3922,47.4258,-1.39311,15.5366,-2.96572,0.432832,-2.53289,0.028495,-5.41929e-10,-0.00129072,50.3838,-14.2475,50.3838,
Sun Feb 11 14:34:12 2018,11883222,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,8,32,-0.181959,0.526724,-10.0844,0.00532112,-0.233065,-0.0723673,29.2119,31.3922,47.4258,-1.03372,15.8231,-2.95166,0.390542,-2.56112,0.0284289,-8.33279e-10,-0.00198463,50.3838,-14.2144,50.3838,
Sun Feb 11 14:34:12 2018,11893223,919.465,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,8,32,-0.225055,0.593762,-10.1562,0.0564039,-0.2469,-0.0372479,29.2119,31.3922,47.4258,-1.26943,16.1136,-2.93212,0.354165,-2.57796,0.0283687,-7.58009e-10,-0.00180536,50.3838,-14.1843,50.3838,
Sun Feb 11 14:34:12 2018,11903224,919.812,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5014,4134,1216,0,30,12,-0.229843,0.344765,-10.094,0.101101,-0.264992,0.00319267,29.2119,31.3922,47.4258,-1.30442,16.4052,-2.90778,0.320708,-2.58707,0.0283268,-5.27754e-10,-0.00125696,50.3838,-14.1634,50.3838,
Sun Feb 11 14:34:12 2018,11913225,919.812,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5014,4134,1216,0,30,12,-0.296881,0.23942,-10.2711,0.137285,-0.26712,0.0585323,29.2119,31.3922,47.4258,-1.65564,16.6923,-2.87974,0.284507,-2.59524,0.028278,-6.14508e-10,-0.00146358,50.3838,-14.139,50.3838,
Sun Feb 11 14:34:12 2018,11923226,919.812,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1216,0,30,32,-0.306458,0.186748,-10.4962,0.156441,-0.271377,0.0968444,29.2119,31.3922,47.4258,-1.6724,16.98,-2.84916,0.250894,-2.59826,0.0282441,-4.2733e-10,-0.00101778,50.3838,-14.122,50.3838,
Sun Feb 11 14:34:12 2018,11933227,919.812,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1216,0,30,32,-0.378284,0.071826,-10.2663,0.174533,-0.277763,0.117065,29.2119,31.3922,47.4258,-2.11023,17.2683,-2.81713,0.219775,-2.59735,0.0282272,-2.12164e-10,-0.000505314,50.3838,-14.1136,50.3838,
Sun Feb 11 14:34:12 2018,11943228,920.091,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,30,12,-0.588974,-0.205901,-10.2855,0.177725,-0.282019,0.141542,29.2119,31.3922,47.4258,-3.27733,17.556,-2.78584,0.189885,-2.59595,0.0282372,1.24905e-10,0.000297489,50.3838,-14.1186,50.3838,
Sun Feb 11 14:34:12 2018,11953229,920.091,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1214,0,30,12,-0.718261,-0.397437,-10.386,0.154313,-0.279891,0.134092,29.2119,31.3922,47.4258,-3.95607,17.8419,-2.7586,0.16007,-2.59853,0.0282839,5.88441e-10,0.0014015,50.3838,-14.1419,50.3838,
Sun Feb 11 14:34:12 2018,11963230,920.091,1512,1513,1088,1514,1940,1514,-0.0939026,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,30,14,-1.09654,-0.292093,-10.5297,0.117065,-0.289469,0.131964,29.2119,31.3922,47.4258,-5.94526,18.1311,-2.73943,0.135392,-2.60404,0.0283741,1.13633e-09,0.00270641,50.3838,-14.187,50.3838,
Sun Feb 11 14:34:12 2018,11973231,920.091,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,30,14,-1.22104,-0.153229,-10.8074,0.0925875,-0.268185,0.12345,29.2119,31.3922,47.4258,-6.44605,18.4115,-2.7326,0.103841,-2.62876,0.0285321,1.98981e-09,0.00473917,50.3838,-14.266,50.3838,
Sun Feb 11 14:34:12 2018,11983232,920.091,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5036,4138,1218,0,30,14,-0.756568,-0.316035,-10.6111,0.0776884,-0.264992,0.0670461,30.9404,31.7391,47.093,-4.07827,18.6971,-2.73765,0.0795387,-2.65811,0.028709,2.22857e-09,0.00530783,50.3838,-14.3545,50.3838,
