today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0001, kiei(I)=0, kded(D)=0,signal, mad_pitch
Sun Feb 11 13:29:52 2018,14255918,946.444,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1216,0,32,14,0.890643,-0.162806,-10.2663,0.0287341,0.0830095,0.0255414,22.4707,32.9531,49.2563,4.95821,3.98693,0.870144,2.00699,2.87714,0.180398,-0,-0,50.5,-35.7223,
Sun Feb 11 13:29:52 2018,14265919,946.444,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1216,0,32,14,0.814029,-0.071826,-10.1801,0.0212845,0.0755599,0.0276698,22.4707,32.9531,49.2563,4.57178,4.27554,0.978628,2.04051,3.01914,0.177869,-0,-0,50.5,-35.2216,
Sun Feb 11 13:29:52 2018,14275920,946.444,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,8,32,0.976834,-0.196325,-10.1993,0.0223487,0.0691746,0.0383121,22.4707,32.9531,49.2563,5.4708,4.56385,1.09267,2.06318,3.15585,0.175376,-0,-0,50.5,-34.728,
Sun Feb 11 13:29:52 2018,14285921,945.045,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,8,32,1.08218,-0.311246,-10.319,0.0223487,0.0585323,0.0489543,22.4707,32.9531,49.2563,5.98687,4.85338,1.21319,2.07731,3.2905,0.172901,-0,-0,50.5,-34.2379,
Sun Feb 11 13:29:52 2018,14295922,945.045,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.919373,-0.244209,-10.4579,0.0159634,0.0457616,0.0404405,22.4707,32.9531,49.2563,5.02408,5.14351,1.34009,2.08298,3.42306,0.170429,-0,-0,50.5,-33.7483,
Sun Feb 11 13:29:52 2018,14305923,945.045,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.876278,-0.186748,-10.3956,0.019156,0.0255414,0.0415047,22.4707,32.9531,49.2563,4.81824,5.43579,1.47082,2.08234,3.55316,0.167996,-0,-0,50.5,-33.2665,
Sun Feb 11 13:29:52 2018,14315924,945.045,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4130,1218,0,32,14,0.924162,-0.134075,-10.2472,0.0138349,0.0106422,0.032991,22.4707,32.9531,49.2563,5.15339,5.72653,1.6036,2.07244,3.67603,0.16561,-0,-0,50.5,-32.7941,
Sun Feb 11 13:29:52 2018,14325925,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4130,1218,0,32,14,0.833182,-0.162806,-10.3286,0.00638535,-0.00319267,0.0212845,22.4707,32.9531,49.2563,4.61193,6.01698,1.73766,2.05526,3.79292,0.163259,-0,-0,50.5,-32.3286,
Sun Feb 11 13:29:52 2018,14335926,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4984,4128,1218,0,8,32,0.991199,-0.220267,-10.3621,-0.00212845,-0.0234129,0.0148991,22.4707,32.9531,49.2563,5.46408,6.30925,1.8725,2.03354,3.90603,0.160958,-0,-0,50.5,-31.8729,
Sun Feb 11 13:29:52 2018,14345927,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4984,4128,1218,0,8,32,0.962469,-0.158017,-10.3717,-0.00532112,-0.0297983,0.00957802,22.4707,32.9531,49.2563,5.30174,6.59756,2.00847,2.00219,4.01066,0.158693,-0,-0,50.5,-31.4244,
Sun Feb 11 13:29:52 2018,14355928,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,30,14,1.01514,-0.196325,-10.4052,-0.00851379,-0.0532112,0.00106422,23.5078,32.6063,50.5875,5.5722,6.89074,2.14574,1.97062,4.11635,0.156451,-0,-0,50.5,-30.9805,
Sun Feb 11 13:29:52 2018,14365929,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,30,14,0.986411,-0.153229,-10.2759,-0.019156,-0.0606608,0.00106422,23.5078,32.6063,50.5875,5.48317,7.17936,2.28393,1.92991,4.21384,0.154246,-0,-0,50.5,-30.5437,
Sun Feb 11 13:29:52 2018,14375930,946.027,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4940,4124,1224,0,30,14,0.981623,-0.272939,-10.252,-0.0223487,-0.0670461,0.00319267,23.5078,32.6063,50.5875,5.46938,7.46767,2.42253,1.88509,4.30762,0.152071,-0,-0,50.5,-30.1131,
Sun Feb 11 13:29:52 2018,14385931,946.827,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4940,4124,1224,0,30,14,1.0343,-0.21069,-10.3094,-0.0287341,-0.071303,-0.00638535,23.5078,32.6063,50.5875,5.72904,7.75536,2.56111,1.83637,4.39748,0.149917,-0,-0,50.5,-29.6866,
Sun Feb 11 13:29:52 2018,14395932,946.827,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1220,0,30,32,1.00556,-0.234632,-10.2137,-0.0234129,-0.0787526,0.00106422,23.5078,32.6063,50.5875,5.62282,8.04398,2.69952,1.78574,4.48527,0.147776,-0,-0,50.5,-29.2626,
Sun Feb 11 13:29:52 2018,14405933,946.827,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1220,0,30,32,0.895431,-0.234632,-10.1514,-0.0308625,-0.080881,-0.00212845,23.5078,32.6063,50.5875,5.04088,8.33107,2.83676,1.73122,4.56798,0.145646,-0,-0,50.5,-28.8409,
Sun Feb 11 13:29:52 2018,14415934,946.827,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,32,32,0.876278,-0.0574608,-10.2951,-0.0404405,-0.0840737,-0.00851379,23.5078,32.6063,50.5875,4.86508,8.61846,2.97104,1.67508,4.64612,0.143547,-0,-0,50.5,-28.4251,
Sun Feb 11 13:29:52 2018,14425935,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4138,1218,0,32,32,0.818817,0.00957681,-10.1706,-0.0297983,-0.0840737,-0,23.5078,32.6063,50.5875,4.60287,8.90494,3.10098,1.61651,4.71749,0.141465,-0,-0,50.5,-28.0128,
Sun Feb 11 13:29:52 2018,14435936,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1216,0,32,14,0.837971,-0.0383072,-10.2472,-0.0170276,-0.0915233,0.0042569,23.5078,32.6063,50.5875,4.675,9.19355,3.22586,1.55887,4.78473,0.139407,-0,-0,50.5,-27.6053,
Sun Feb 11 13:29:52 2018,14445937,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1216,0,32,14,0.751779,-0.023942,-10.3621,-0.0138349,-0.094716,0.00744957,23.5078,32.6063,50.5875,4.14959,9.48095,3.34503,1.49906,4.8441,0.137365,-0,-0,50.5,-27.201,
Sun Feb 11 13:29:52 2018,14455938,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4130,1218,0,32,32,0.670376,0.023942,-10.3334,0.00212845,-0.0862022,0.00319267,23.5078,32.6063,50.5875,3.71186,9.76499,3.4572,1.43548,4.89268,0.135343,-0,-0,50.5,-26.8006,
Sun Feb 11 13:29:52 2018,14465939,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4130,1218,0,32,32,0.703895,-0.0383072,-10.1275,0.00638535,-0.0936517,-0.00212845,23.5078,32.6063,50.5875,3.97587,10.0536,3.56146,1.37625,4.93771,0.133325,-0,-0,50.5,-26.401,
Sun Feb 11 13:29:52 2018,14475940,946.505,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,12,0.636858,-0.0191536,-10.4579,0.0117065,-0.0798168,-0.00212845,23.5078,32.6063,50.5875,3.48487,10.3361,3.65771,1.31103,4.96874,0.131313,-0,-0,50.5,-26.0025,
Sun Feb 11 13:29:52 2018,14485941,945.914,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,12,0.670376,-0.0526724,-10.4148,0.0234129,-0.0798168,-0.00851379,23.5078,32.6063,50.5875,3.68293,10.6226,3.74578,1.25019,4.99597,0.129298,-0,-0,50.5,-25.6035,
Sun Feb 11 13:29:52 2018,14495942,945.914,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,30,14,0.603339,-0.110133,-10.343,0.0308625,-0.0691746,-0.0127707,23.5078,32.6063,50.5875,3.33847,10.906,3.82561,1.18689,5.01251,0.127265,-0,-0,50.5,-25.201,
Sun Feb 11 13:29:52 2018,14505943,945.914,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,30,14,0.684742,-0.138864,-10.4244,0.0308625,-0.0574681,-0.019156,23.5078,32.6063,50.5875,3.75818,11.1891,3.89755,1.1242,5.02174,0.125203,-0,-0,50.5,-24.7927,
Sun Feb 11 13:29:52 2018,14515944,945.914,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4122,1216,0,8,32,0.751779,-0.196325,-10.4052,0.0255414,-0.052147,-0.0202203,23.5078,32.6063,50.5875,4.13246,11.4741,3.9628,1.06434,5.02713,0.123113,-0,-0,50.5,-24.3789,
Sun Feb 11 13:29:52 2018,14525945,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4122,1216,0,8,32,0.770933,-0.153229,-10.2185,0.0180918,-0.0404405,-0.0170276,23.5078,32.6063,50.5875,4.31452,11.7572,4.02296,1.0038,5.02676,0.12099,-0,-0,50.5,-23.9584,
Sun Feb 11 13:29:52 2018,14535946,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,8,32,0.770933,-0.134075,-10.2424,0.0287341,-0.032991,-0.0138349,23.5078,32.6063,50.5875,4.30447,12.0416,4.07893,0.945776,5.02471,0.118851,-0,-0,50.5,-23.5348,
Sun Feb 11 13:29:52 2018,14545947,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,8,32,0.861913,-0.220267,-10.2711,0.0287341,-0.0297983,-0.00638535,23.5078,32.6063,50.5875,4.7968,12.3271,4.13147,0.890284,5.02176,0.116702,-0,-0,50.5,-23.1092,
Sun Feb 11 13:29:52 2018,14555948,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4122,1218,0,8,32,0.761356,-0.225055,-10.4148,0.0127707,-0.0266056,-0,23.5078,32.6063,50.5875,4.18109,12.6127,4.18102,0.836147,5.01716,0.11452,-0,-0,50.5,-22.6771,
Sun Feb 11 13:29:52 2018,14565949,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4122,1218,0,8,32,0.761356,-0.191536,-10.3621,0.0042569,-0.0159634,0.00106422,23.5078,32.6063,50.5875,4.20226,12.8961,4.22695,0.781412,5.00836,0.112328,-0,-0,50.5,-22.2432,
Sun Feb 11 13:29:52 2018,14575950,945.185,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4130,1218,0,32,32,0.684742,-0.0909797,-10.2615,0.0042569,-0.0148991,0.00744957,23.5078,32.6063,50.5875,3.81763,13.1823,4.2685,0.731003,4.9995,0.110145,-0,-0,50.5,-21.8109,
Sun Feb 11 13:29:52 2018,14585951,946.801,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4130,1218,0,32,32,0.68953,-0.229843,-10.4148,-0.0042569,-0.0138349,0.00744957,23.5078,32.6063,50.5875,3.78785,13.4685,4.30516,0.682119,4.98728,0.107975,-0,-0,50.5,-21.3812,
Sun Feb 11 13:29:52 2018,14595952,946.801,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,14,0.617704,-0.201113,-10.2328,0.00106422,-0.0117065,0.00744957,23.5078,32.6063,50.5875,3.45447,13.7544,4.33646,0.634524,4.97098,0.105817,-0,-0,50.5,-20.9538,
Sun Feb 11 13:29:52 2018,14605953,946.801,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,14,0.627281,-0.220267,-10.2568,-0.00106422,-0.0127707,0.00532112,23.5078,32.6063,50.5875,3.49973,14.0411,4.36213,0.589453,4.95158,0.103665,-0,-0,50.5,-20.5277,
Sun Feb 11 13:29:52 2018,14615954,946.801,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4128,1218,0,32,32,0.646434,-0.148441,-10.343,-0.0117065,-0.0170276,0.0042569,23.5078,32.6063,50.5875,3.57634,14.3288,4.38239,0.546862,4.92925,0.101526,-0,-0,50.5,-20.1041,
Sun Feb 11 13:29:52 2018,14625955,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4128,1218,0,32,32,0.766145,-0.0430956,-10.3908,-0.00957802,-0.019156,-0.00106422,23.5078,32.6063,50.5875,4.21695,14.6159,4.39841,0.505242,4.90366,0.0994175,-0,-0,50.5,-19.6866,
Sun Feb 11 13:29:52 2018,14635956,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4128,1218,0,30,32,0.612916,-0.0622492,-10.3334,-0.00212845,-0.0234129,-0.00638535,23.5078,32.6063,50.5875,3.39448,14.9036,4.41102,0.465836,4.87685,0.0973196,-0,-0,50.5,-19.2712,
Sun Feb 11 13:29:52 2018,14645957,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4990,4128,1218,0,30,32,0.646434,-0.105345,-10.2999,-0.00744957,-0.0234129,-0.00851379,23.5078,32.6063,50.5875,3.59126,15.1901,4.41967,0.426853,4.84652,0.0952661,-0,-0,50.5,-18.8646,
Sun Feb 11 13:29:52 2018,14655958,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.68953,-0.134075,-10.1754,-0.00851379,-0.0308625,-0.0106422,23.5078,32.6063,50.5875,3.87671,15.4787,4.42454,0.391613,4.81616,0.0932101,-0,-0,50.5,-18.4574,
Sun Feb 11 13:29:52 2018,14665959,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,32,32,0.723049,-0.124498,-10.2328,-0.00638535,-0.0351194,-0.0138349,23.5078,32.6063,50.5875,4.04179,15.7664,4.42682,0.357015,4.78384,0.0911649,-0,-0,50.5,-18.0525,
Sun Feb 11 13:29:52 2018,14675960,944.863,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4124,1218,0,8,32,0.766145,-0.105345,-10.3382,0.00212845,-0.0383121,-0.00638535,23.5078,32.6063,50.5875,4.23835,16.0538,4.42748,0.323718,4.7512,0.0891403,-0,-0,50.5,-17.6515,
Sun Feb 11 13:29:52 2018,14685961,944.707,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4992,4124,1218,0,8,32,0.756568,-0.11971,-10.2185,0.00638535,-0.042569,-0.00957802,23.5078,32.6063,50.5875,4.23442,16.3415,4.42719,0.29232,4.71951,0.0871306,-0,-0,50.5,-17.2536,
Sun Feb 11 13:29:52 2018,14695962,944.707,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,8,30,0.737414,-0.0814029,-10.1801,-0.00212845,-0.0415047,-0.00744957,23.5078,32.6063,50.5875,4.14307,16.6277,4.4261,0.261029,4.68713,0.0851433,-0,-0,50.5,-16.8601,
Sun Feb 11 13:29:52 2018,14705963,944.707,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5000,4142,1218,0,8,30,0.761356,-0.0574608,-10.2807,0.0042569,-0.0478901,-0.00106422,23.5078,32.6063,50.5875,4.23542,16.916,4.42422,0.233453,4.65767,0.0831683,-0,-0,50.5,-16.469,
Sun Feb 11 13:29:52 2018,14715964,944.707,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,8,30,0.90022,-0.114922,-10.3477,0.0159634,-0.0500185,-0,23.5078,32.6063,50.5875,4.97203,17.2031,4.42239,0.206172,4.62856,0.0812192,-0,-0,50.5,-16.083,
Sun Feb 11 13:29:52 2018,14725965,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4986,4124,1218,0,8,30,0.833182,-0.134075,-10.252,0.0159634,-0.052147,-0,23.5078,32.6063,50.5875,4.64625,17.4902,4.42179,0.180432,4.60222,0.0792744,-0,-0,50.5,-15.6979,
Sun Feb 11 13:29:52 2018,14735966,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1216,0,8,32,0.756568,-0.143652,-10.4387,0.0127707,-0.0595966,0.00212845,23.5078,32.6063,50.5875,4.14539,17.7788,4.42192,0.157654,4.57957,0.0773614,-0,-0,50.5,-15.3191,
Sun Feb 11 13:29:52 2018,14745967,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1216,0,8,32,0.78051,-0.181959,-10.4052,0.0138349,-0.0532112,0.0042569,23.5078,32.6063,50.5875,4.28981,18.0634,4.4216,0.132429,4.55403,0.0754726,-0,-0,50.5,-14.9451,
Sun Feb 11 13:29:52 2018,14755968,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5002,4142,1220,0,32,14,0.785298,-0.138864,-10.3334,0.0138349,-0.0553397,0.0148991,23.5078,32.6063,50.5875,4.34592,18.3505,4.42074,0.111178,4.53191,0.0735995,-0,-0,50.5,-14.5742,
Sun Feb 11 13:29:52 2018,14765969,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,5002,4142,1220,0,32,14,0.656011,-0.162806,-10.3238,0.0170276,-0.0532112,0.0106422,23.5078,32.6063,50.5875,3.6359,18.6364,4.41894,0.0901482,4.50908,0.0717337,-0,-0,50.5,-14.2047,
Sun Feb 11 13:29:52 2018,14775970,945.098,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1216,0,32,32,0.703895,-0.181959,-10.2951,0.0159634,-0.0446974,0.00957802,23.5078,32.6063,50.5875,3.91135,18.9204,4.41526,0.0688161,4.48408,0.0699068,-0,-0,50.5,-13.8429,
Sun Feb 11 13:29:52 2018,14785971,945.237,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1216,0,32,32,0.617704,-0.201113,-10.2711,0.0042569,-0.0404405,0.00851379,23.5078,32.6063,50.5875,3.44162,19.2057,4.4093,0.0502025,4.4595,0.0680728,-0,-0,50.5,-13.4798,
Sun Feb 11 13:29:52 2018,14795972,945.237,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1218,0,32,14,0.593762,-0.0909797,-10.3142,-0.00106422,-0.0340552,0.0042569,23.5078,32.6063,50.5875,3.29473,19.4903,4.40049,0.0323976,4.43289,0.0662629,-0,-0,50.5,-13.1214,
Sun Feb 11 13:29:52 2018,14805973,945.237,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4982,4124,1218,0,32,14,0.560243,-0.158017,-10.2041,-0.00851379,-0.0255414,0.00212845,23.5078,32.6063,50.5875,3.1426,19.7744,4.38825,0.0154017,4.40366,0.0644641,-0,-0,50.5,-12.7652,
Sun Feb 11 13:29:52 2018,14815974,945.237,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1216,0,8,32,0.636858,-0.124498,-10.2807,-0.00744957,-0.019156,0.00212845,23.5078,32.6063,50.5875,3.54477,20.059,4.37288,0.000375761,4.37325,0.0626859,-0,-0,50.5,-12.413,
Sun Feb 11 13:29:52 2018,14825975,945.584,1514,1514,1088,1514,1940,1514,-7.62939e-06,50.5,0.9,0,0.5,-1.19209e-07,4980,4124,1216,0,8,32,0.6608,-0.110133,-10.3286,-0.00638535,-0.0202203,-0,23.5078,32.6063,50.5875,3.66067,20.3458,4.35541,-0.0113357,4.34408,0.0609118,-0,-0,50.5,-12.0618,
