today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=0.0006,signal, mad_pitch, multiplier
Sun Feb 11 14:21:18 2018,9265094,928.197,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4122,1216,0,8,30,-0.0957681,-0.0957681,-10.4244,-0.0106422,-0.0446974,0.00957802,26.792,31.3922,46.7602,-0.526359,3.45055,-0.0986568,1.92743,1.82878,0.0948869,-0,-1.48726,50.5,-47.4435,50.5,
Sun Feb 11 14:21:18 2018,9275095,928.197,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4986,4128,1214,0,32,14,-0.071826,-0.105345,-10.4339,-0.00744957,-0.0404405,0.00957802,26.792,31.3922,46.7602,-0.394412,3.73581,-0.115943,1.97878,1.86284,0.0939018,-0,-1.49248,50.5,-46.9509,50.5,
Sun Feb 11 14:21:18 2018,9285096,928.197,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4986,4128,1214,0,32,14,-0.0957681,-0.071826,-10.319,-0.00106422,-0.0446974,0.00106422,26.792,31.3922,46.7602,-0.531733,4.02351,-0.133065,2.02063,1.88757,0.0929186,-0,-1.48953,50.5,-46.4593,50.5,
Sun Feb 11 14:21:18 2018,9295097,928.197,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1216,0,32,14,-0.0766145,-0.023942,-10.2615,-0.00106422,-0.0415047,0.00957802,26.792,31.3922,46.7602,-0.427772,4.30908,-0.150009,2.04925,1.89925,0.0919352,-0,-1.48983,50.5,-45.9676,50.5,
Sun Feb 11 14:21:18 2018,9305098,928.197,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1216,0,32,14,0.023942,-0.100556,-10.3238,0.0042569,-0.0372479,0.00212845,26.792,31.3922,46.7602,0.132875,4.59434,-0.166131,2.06742,1.90129,0.0909489,-0,-1.49432,50.5,-45.4744,50.5,
Sun Feb 11 14:21:18 2018,9315099,927.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4122,1216,0,8,32,0.023942,-0.11971,-10.2711,0.00744957,-0.0308625,0.00744957,26.792,31.3922,46.7602,0.133556,4.87899,-0.180282,2.07565,1.89537,0.0899615,-0,-1.49594,50.5,-44.9807,50.5,
Sun Feb 11 14:21:18 2018,9325100,927.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4122,1216,0,8,32,-0.0287304,-0.153229,-10.161,-0.00106422,-0.0340552,0.0106422,26.792,31.3922,46.7602,-0.162005,5.16638,-0.192326,2.07797,1.88564,0.0889684,-0,-1.50445,50.5,-44.4842,50.5,
Sun Feb 11 14:21:18 2018,9335101,927.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4120,1216,0,8,32,-0.110133,-0.172383,-10.3094,-0.0042569,-0.0308625,0.00957802,26.792,31.3922,46.7602,-0.612055,5.45194,-0.203377,2.0705,1.86712,0.0879765,-0,-1.50278,50.5,-43.9882,50.5,
Sun Feb 11 14:21:18 2018,9345102,927.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4120,1216,0,8,32,-0.0287304,-0.186748,-10.2663,-0.00638535,-0.0244772,0.0127707,26.792,31.3922,46.7602,-0.160342,5.73659,-0.214181,2.05497,1.84079,0.0869861,-0,-1.50041,50.5,-43.4931,50.5,
Sun Feb 11 14:21:18 2018,9355103,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4134,1216,0,30,14,-0.0909797,-0.0574608,-10.4435,-0.00532112,-0.0244772,0.00957802,26.792,31.3922,46.7602,-0.499126,6.02307,-0.22461,2.03476,1.81015,0.0859932,-0,-1.50433,50.5,-42.9966,50.5,
Sun Feb 11 14:21:18 2018,9365104,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4134,1216,0,30,14,-0.220267,0.023942,-10.3046,0.00212845,-0.0180918,0.0138349,26.792,31.3922,46.7602,-1.22454,6.30772,-0.235553,2.00683,1.77128,0.0849993,-0,-1.50561,50.5,-42.4997,50.5,
Sun Feb 11 14:21:18 2018,9375105,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,-0.0861913,-0.0430956,-10.4291,0.00532112,-0.0127707,0.0117065,26.792,31.3922,46.7602,-0.473509,6.59268,-0.247907,1.97399,1.72609,0.0840049,-0,-1.50652,50.5,-42.0025,50.5,
Sun Feb 11 14:21:18 2018,9385106,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4134,1216,0,8,32,-0.138864,0.00957681,-10.3813,0.00957802,-0.00957802,0.00851379,26.792,31.3922,46.7602,-0.766365,6.87824,-0.261048,1.93708,1.67603,0.0830056,-0,-1.51403,50.5,-41.5028,50.5,
Sun Feb 11 14:21:18 2018,9395107,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4134,1212,0,32,14,-0.201113,0.0287304,-10.41,0.019156,-0.00106422,0.0042569,26.792,31.3922,46.7602,-1.10677,7.16228,-0.275024,1.89453,1.6195,0.0820055,-0,-1.51514,50.5,-41.0027,50.5,
Sun Feb 11 14:21:18 2018,9405108,928.545,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4134,1212,0,32,14,-0.201113,0.00957681,-10.2903,0.0223487,0.00532112,-0.00106422,26.792,31.3922,46.7602,-1.11965,7.44693,-0.290643,1.84903,1.55838,0.0810027,-0,-1.5192,50.5,-40.5014,50.5,
Sun Feb 11 14:21:18 2018,9415109,928.293,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4124,1216,0,32,12,-0.148441,-0.114922,-10.2232,0.0244772,0.00638535,-0.00319267,26.792,31.3922,46.7602,-0.831872,7.73311,-0.307781,1.80187,1.49409,0.0800009,-0,-1.51775,50.5,-40.0005,50.5,
Sun Feb 11 14:21:18 2018,9425110,928.293,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4124,1216,0,32,12,-0.186748,-0.124498,-10.2999,0.0159634,0.00957802,-0.0042569,26.792,31.3922,46.7602,-1.03872,8.01867,-0.325908,1.75134,1.42543,0.0789948,-0,-1.52421,50.5,-39.4974,50.5,
Sun Feb 11 14:21:18 2018,9435111,928.293,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4132,1212,0,8,32,-0.167594,-0.177171,-10.4291,0.0127707,0.00957802,-0.00319267,26.792,31.3922,46.7602,-0.920653,8.30515,-0.344878,1.69936,1.35448,0.077986,-0,-1.52838,50.5,-38.993,50.5,
Sun Feb 11 14:21:18 2018,9445112,928.293,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4132,1212,0,8,32,-0.0622492,-0.191536,-10.2999,0.00851379,0.0159634,-0.00638535,26.792,31.3922,46.7602,-0.346275,8.5898,-0.363979,1.64363,1.27966,0.0769763,-0,-1.52968,50.5,-38.4882,50.5,
Sun Feb 11 14:21:18 2018,9455113,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4134,1214,0,32,32,-0.0335188,-0.143652,-10.3525,0.00851379,0.0244772,-0.00319267,26.792,31.3922,46.7602,-0.185509,8.87384,-0.381781,1.58586,1.20408,0.0759584,-0,-1.54219,50.5,-37.9792,50.5,
Sun Feb 11 14:21:18 2018,9465114,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4134,1214,0,32,32,-0.0814029,-0.0526724,-10.2328,0.00638535,0.0244772,-0.00212845,26.792,31.3922,46.7602,-0.455783,9.16032,-0.397735,1.52934,1.1316,0.0749371,-0,-1.54716,50.5,-37.4686,50.5,
Sun Feb 11 14:21:18 2018,9475115,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4990,4120,1212,0,8,32,-0.0957681,-0.071826,-10.3669,0.00106422,0.0266056,0.00212845,26.792,31.3922,46.7602,-0.529277,9.44619,-0.412368,1.47127,1.0589,0.0739192,-0,-1.54219,50.5,-36.9596,50.5,
Sun Feb 11 14:21:18 2018,9485116,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4990,4120,1212,0,8,32,-0.105345,-0.196325,-10.4914,0.00638535,0.0351194,-0,26.792,31.3922,46.7602,-0.575292,9.73023,-0.426172,1.41082,0.984652,0.0728987,-0,-1.54612,50.5,-36.4493,50.5,
Sun Feb 11 14:21:18 2018,9495117,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4120,1214,0,32,14,-0.0909797,-0.148441,-10.4674,0.0148991,0.0308625,0.00106422,26.792,31.3922,46.7602,-0.497984,10.0179,-0.439249,1.35369,0.914443,0.0718767,-0,-1.54833,50.5,-35.9383,50.5,
Sun Feb 11 14:21:18 2018,9505118,926.72,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4120,1214,0,32,14,-0.162806,-0.0861913,-10.4291,0.0138349,0.032991,0.00638535,26.792,31.3922,46.7602,-0.894353,10.3038,-0.451884,1.29456,0.842672,0.0708584,-0,-1.54262,50.5,-35.4292,50.5,
Sun Feb 11 14:21:18 2018,9515119,925.434,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4138,1216,0,32,32,-0.114922,-0.181959,-10.2855,0.0234129,0.0393763,0.00957802,26.792,31.3922,46.7602,-0.64015,10.5884,-0.464501,1.23439,0.76989,0.0698453,-0,-1.53494,50.5,-34.9226,50.5,
Sun Feb 11 14:21:18 2018,9525120,925.434,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4138,1216,0,32,32,-0.162806,-0.11971,-10.228,0.0212845,0.0393763,0.0106422,26.792,31.3922,46.7602,-0.911935,10.8749,-0.477206,1.17643,0.699223,0.068831,-0,-1.53666,50.5,-34.4155,50.5,
Sun Feb 11 14:21:18 2018,9535121,925.434,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4122,1216,0,32,14,-0.0670376,-0.0957681,-10.3334,0.0266056,0.0372479,0.0117065,26.792,31.3922,46.7602,-0.371701,11.162,-0.489706,1.11954,0.629831,0.067817,-0,-1.53609,50.5,-33.9085,50.5,
Sun Feb 11 14:21:18 2018,9545122,925.434,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4122,1216,0,32,14,-0.167594,-0.153229,-10.2328,0.0180918,0.0372479,0.0127707,26.792,31.3922,46.7602,-0.938313,11.4485,-0.501742,1.06267,0.560925,0.0668098,-0,-1.52592,50.5,-33.4049,50.5,
Sun Feb 11 14:21:18 2018,9555123,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4124,1218,0,6,32,-0.153229,-0.143652,-10.2232,0.0223487,0.0372479,0.0106422,26.792,31.3922,46.7602,-0.858702,11.735,-0.513794,1.00662,0.492826,0.0658068,-0,-1.5196,50.5,-32.9034,50.5,
Sun Feb 11 14:21:18 2018,9565124,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4124,1218,0,6,32,-0.186748,-0.134075,-10.3094,0.0148991,0.0372479,0.0106422,26.792,31.3922,46.7602,-1.03776,12.0215,-0.526368,0.951537,0.425169,0.0648092,-0,-1.51142,50.5,-32.4046,50.5,
Sun Feb 11 14:21:18 2018,9575125,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4128,1218,0,8,32,-0.124498,-0.11971,-10.2855,0.0127707,0.0287341,0.0127707,26.792,31.3922,46.7602,-0.693491,12.3104,-0.53931,0.899875,0.360565,0.0638175,-0,-1.50233,50.5,-31.9088,50.5,
Sun Feb 11 14:21:18 2018,9585126,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4128,1218,0,8,32,-0.181959,-0.143652,-10.2568,0.0138349,0.0234129,0.0106422,26.792,31.3922,46.7602,-1.01635,12.5984,-0.552364,0.848333,0.295969,0.0628334,-0,-1.491,50.5,-31.4167,50.5,
Sun Feb 11 14:21:18 2018,9595127,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4138,1216,0,32,32,-0.148441,-0.11971,-10.3669,0.0042569,0.0276698,0.00319267,26.792,31.3922,46.7602,-0.820346,12.8836,-0.56557,0.795341,0.229771,0.0618573,-0,-1.47866,50.5,-30.9287,50.5,
Sun Feb 11 14:21:18 2018,9605128,927.824,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4138,1216,0,32,32,-0.0335188,-0.0909797,-10.4339,0.00319267,0.0223487,0.00319267,26.792,31.3922,46.7602,-0.184061,13.1716,-0.5782,0.746477,0.168277,0.0608853,-0,-1.47268,50.5,-30.4426,50.5,
Sun Feb 11 14:21:18 2018,9615129,927.242,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4124,1216,0,32,30,-0.023942,-0.153229,-10.3908,0.0042569,0.0159634,-0.00106422,26.9648,31.9125,48.9234,-0.132018,13.4599,-0.58882,0.699239,0.110419,0.059919,-0,-1.46397,50.5,-29.9595,50.5,
Sun Feb 11 14:21:18 2018,9625130,927.242,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4124,1216,0,32,30,-0.071826,-0.0909797,-10.3046,0.00851379,0.0106422,0.00744957,26.9648,31.9125,48.9234,-0.39936,13.748,-0.597115,0.653084,0.0559694,0.0589655,-0,-1.44455,50.5,-29.4827,50.5,
Sun Feb 11 14:21:18 2018,9635131,927.242,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4122,1214,0,30,14,0.023942,-0.114922,-10.4244,0.0138349,0.00106422,0.00638535,26.9648,31.9125,48.9234,0.131593,14.0372,-0.603205,0.609552,0.00634742,0.0580234,-0,-1.42724,50.5,-29.0117,50.5,
Sun Feb 11 14:21:18 2018,9645132,927.242,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4992,4122,1214,0,30,14,0.023942,-0.0670376,-10.2903,0.0180918,-0.00532112,0.00744957,26.9648,31.9125,48.9234,0.133308,14.3255,-0.606503,0.566544,-0.0399588,0.0570908,-0,-1.4129,50.5,-28.5454,50.5,
Sun Feb 11 14:21:18 2018,9655133,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4134,1214,0,32,14,-0.023942,-0.0047884,-10.2759,0.0234129,-0.0106422,0.0106422,26.9648,31.9125,48.9234,-0.133494,14.6135,-0.606981,0.524761,-0.08222,0.0561675,-0,-1.39884,50.5,-28.0837,50.5,
Sun Feb 11 14:21:18 2018,9665134,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4134,1214,0,32,14,-0.023942,-0.105345,-10.2999,0.032991,-0.0180918,0.00851379,26.9648,31.9125,48.9234,-0.133184,14.9021,-0.605379,0.485131,-0.120248,0.0552573,-0,-1.3789,50.5,-27.6286,50.5,
Sun Feb 11 14:21:18 2018,9675135,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1214,0,30,12,-0.0670376,-0.143652,-10.1945,0.0308625,-0.0234129,0.0148991,26.9648,31.9125,48.9234,-0.376764,15.1901,-0.602361,0.446455,-0.155907,0.0543622,-0,-1.35599,50.5,-27.1811,50.5,
Sun Feb 11 14:21:18 2018,9685136,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1214,0,30,12,0.0335188,-0.21069,-10.1754,0.0361836,-0.032991,0.0106422,26.9648,31.9125,48.9234,0.188739,15.4793,-0.597985,0.410545,-0.18744,0.0534877,-0,-1.325,50.5,-26.7438,50.5,
Sun Feb 11 14:21:18 2018,9695137,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4132,1218,0,30,32,0.100556,-0.0814029,-10.1754,0.0383121,-0.0457616,0.00212845,26.9648,31.9125,48.9234,0.566199,15.7695,-0.591187,0.377013,-0.214175,0.0526194,-0,-1.31545,50.5,-26.3097,50.5,
Sun Feb 11 14:21:18 2018,9705138,926.381,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5002,4132,1218,0,30,32,-0.0574608,-0.181959,-10.3669,0.0351194,-0.0564039,0.00532112,26.9648,31.9125,48.9234,-0.317572,16.059,-0.581789,0.344323,-0.237466,0.0517682,-0,-1.28954,50.5,-25.8841,50.5,
Sun Feb 11 14:21:18 2018,9715139,927.572,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.0622492,-0.248997,-10.41,0.0297983,-0.0659819,0.00851379,26.9648,31.9125,48.9234,-0.342611,16.3482,-0.571381,0.312821,-0.25856,0.0509414,-0,-1.25255,50.5,-25.4707,50.5,
Sun Feb 11 14:21:18 2018,9725140,927.572,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,-0.0191536,-0.292093,-10.4579,0.0159634,-0.0766241,0.00638535,26.9648,31.9125,48.9234,-0.104937,16.6377,-0.560747,0.283106,-0.27764,0.0501324,-0,-1.22575,50.5,-25.0662,50.5,
Sun Feb 11 14:21:18 2018,9735141,927.572,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4986,4122,1210,0,8,30,0,-0.181959,-10.477,0.00638535,-0.0957802,0.0127707,26.9648,31.9125,48.9234,0,16.9297,-0.549421,0.257183,-0.292238,0.0493365,-0,-1.20572,50.5,-24.6682,50.5,
Sun Feb 11 14:21:18 2018,9745142,927.572,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4986,4122,1210,0,8,30,0.00957681,-0.148441,-10.3765,0.0042569,-0.107487,0.0148991,26.9648,31.9125,48.9234,0.0528803,17.2195,-0.537032,0.230447,-0.306585,0.0485701,-0,-1.16102,50.5,-24.2851,50.5,
Sun Feb 11 14:21:18 2018,9755143,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1216,0,32,32,0.0191536,-0.11971,-10.2711,0.00319267,-0.128771,0.0159634,26.9648,31.9125,48.9234,0.106845,17.5121,-0.523468,0.207741,-0.315728,0.0478187,-0,-1.13852,50.5,-23.9093,50.5,
Sun Feb 11 14:21:18 2018,9765144,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4994,4124,1216,0,32,32,-0.0191536,-0.172383,-10.1849,0,-0.145799,0.0202203,26.9648,31.9125,48.9234,-0.107749,17.8035,-0.508931,0.185012,-0.323919,0.0470956,-0,-1.0954,50.5,-23.5478,50.5,
Sun Feb 11 14:21:18 2018,9775145,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4132,1214,0,32,14,-0.0430956,-0.0143652,-10.2089,0.0127707,-0.162826,0.0138349,26.9648,31.9125,48.9234,-0.241867,18.0948,-0.494039,0.163517,-0.330523,0.046406,-0,-1.0448,50.5,-23.203,50.5,
Sun Feb 11 14:21:18 2018,9785146,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4132,1214,0,32,14,0.071826,-0.00957681,-10.3525,0.0223487,-0.180918,0.00744957,26.9648,31.9125,48.9234,0.397513,18.3865,-0.478731,0.143522,-0.335209,0.0457394,-0,-1.00981,50.5,-22.8697,50.5,
Sun Feb 11 14:21:18 2018,9795147,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4120,1212,0,30,14,-0.143652,-0.263362,-10.2568,0.0234129,-0.203267,0.00851379,26.9648,31.9125,48.9234,-0.80241,18.6794,-0.463152,0.125851,-0.337301,0.0450906,-0,-0.983007,50.5,-22.5453,50.5,
Sun Feb 11 14:21:18 2018,9805148,927.311,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,4996,4120,1212,0,30,14,-0.158017,-0.407014,-10.343,0.00851379,-0.22668,0.00638535,26.9648,31.9125,48.9234,-0.875285,18.9726,-0.449113,0.1095,-0.339613,0.0444903,-0,-0.909512,50.5,-22.2451,50.5,
Sun Feb 11 14:21:18 2018,9815149,925.721,1513,1514,1244,1514,1940,1514,-0.0469513,50.5,1.0831,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,-0.124498,-0.325611,-10.4866,-0.0117065,-0.249028,0.0127707,26.9648,31.9125,48.9234,-0.680192,19.2654,-0.437624,0.0938314,-0.343792,0.0439156,-0,-0.8706,50.5,-21.9578,50.5,
