today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=5e-06, kded(D)=0.001,signal, mad_pitch, multiplier
Thu Sep 26 21:40:49 2019,9411616,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5350,5522,1228,0,28,28,-0.0383072,-0.181959,-9.46667,0.0372479,2.14228,0.0180918,-11.4,34.7836,33.8789,-0.231848,2.53755,-1.93954,1.7111,-0.228436,-0.00275065,-2.98825e-08,-0.11953,-0.140839,1.23448,0,
Thu Sep 26 21:40:49 2019,9421617,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5350,5522,1228,0,28,28,0.0766145,-0.306458,-9.64863,0.0351194,2.12738,0.0255414,-11.4,34.7836,33.8789,0.454945,2.8283,-2.10708,1.80934,-0.297732,-0.00508907,-2.92303e-08,-0.116921,-0.140839,2.4037,0,
Thu Sep 26 21:40:49 2019,9431618,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5400,5546,1230,0,28,30,0.047884,-0.21069,-9.64863,0.0234129,2.1061,0.0340552,-11.4,34.7836,33.8789,0.284344,3.12088,-2.25151,1.89416,-0.357358,-0.00737518,-2.85764e-08,-0.114306,-0.140839,3.54675,0,
Thu Sep 26 21:40:49 2019,9441619,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5400,5546,1230,0,28,30,-0.0909797,-0.110133,-9.76834,0.0266056,2.06992,0.0468259,-11.4,34.7836,33.8789,-0.533622,3.41772,-2.37472,1.96869,-0.406022,-0.00962232,-2.80892e-08,-0.112357,-0.140839,4.67032,0,
Thu Sep 26 21:40:49 2019,9451620,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5374,5526,1228,0,28,28,-0.100556,-0.071826,-9.82102,0.0542754,2.05608,0.0308625,-11.4,34.7836,33.8789,-0.586626,3.70816,-2.47978,2.02334,-0.456434,-0.0117673,-2.68127e-08,-0.107251,-0.140839,5.74283,0,
Thu Sep 26 21:40:49 2019,9461621,939.502,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5374,5526,1228,0,28,28,0.047884,-0.0670376,-9.60554,0.0606608,2.02948,0.00744957,-11.4,34.7836,33.8789,0.28562,4.00226,-2.56789,2.06921,-0.498682,-0.0138309,-2.5794e-08,-0.103176,-0.140839,6.77459,0,
Thu Sep 26 21:40:49 2019,9471622,939.354,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5546,1232,0,28,28,0.234632,-0.0287304,-9.33739,0.0787526,1.99116,-0.00106422,-22.0875,36.218,29.3848,1.43944,4.29972,-2.63747,2.10657,-0.530905,-0.0158368,-2.50745e-08,-0.100298,-0.140839,7.77757,0,
Thu Sep 26 21:40:49 2019,9481623,939.354,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5546,1232,0,28,28,0.531513,-0.134075,-9.27993,0.0510828,1.97626,-0.0255414,-22.0875,36.218,29.3848,3.27807,4.59047,-2.68511,2.12639,-0.558721,-0.0178176,-2.47603e-08,-0.0990413,-0.140839,8.76798,0,
Thu Sep 26 21:40:49 2019,9491624,939.354,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5538,1226,0,6,14,0.828394,-0.306458,-8.79151,0.0489543,1.93689,-0.0159634,-22.0875,36.218,29.3848,5.3829,4.88823,-2.70594,2.14321,-0.56273,-0.0198135,-2.49486e-08,-0.0997944,-0.140839,9.76592,0,
Thu Sep 26 21:40:49 2019,9501625,939.354,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5538,1226,0,6,14,1.06303,-0.306458,-8.99741,0.0372479,1.90603,0.00212845,-22.0875,36.218,29.3848,6.73815,5.18355,-2.69516,2.14817,-0.546994,-0.0217943,-2.47595e-08,-0.0990379,-0.140839,10.7563,0,
Thu Sep 26 21:40:49 2019,9511626,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5410,5528,1230,0,28,28,1.48919,-0.287304,-8.89207,0.0287341,1.85494,0.0180918,-22.0875,36.218,29.3848,9.50735,5.48466,-2.64836,2.15014,-0.498219,-0.0237807,-2.48297e-08,-0.099319,-0.140839,11.7495,0,
Thu Sep 26 21:40:49 2019,9521627,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5410,5528,1230,0,28,28,1.80044,-0.047884,-9.21289,0.0255414,1.81025,0.0297983,-22.0875,36.218,29.3848,11.0577,5.78394,-2.5608,2.14208,-0.418717,-0.0257739,-2.49157e-08,-0.0996627,-0.140839,12.7461,0,
Thu Sep 26 21:40:49 2019,9531628,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5388,5526,1228,0,30,28,2.23618,-0.11971,-9.21289,0.0340552,1.76342,0.0223487,-22.0875,36.218,29.3848,13.6432,6.08384,-2.42829,2.1272,-0.301087,-0.0277416,-2.45958e-08,-0.0983831,-0.140839,13.73,0,
Thu Sep 26 21:40:49 2019,9541629,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5388,5526,1228,0,30,28,2.48518,-0.172383,-9.31344,0.0297983,1.70063,0.0127707,-22.0875,36.218,29.3848,14.9406,6.3883,-2.24759,2.10993,-0.137655,-0.0297037,-2.4527e-08,-0.0981078,-0.140839,14.711,0,
Thu Sep 26 21:40:49 2019,9551630,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5526,1224,0,28,30,2.79164,-0.220267,-9.39964,0.0297983,1.64529,0.0117065,-22.0875,36.218,29.3848,16.5411,6.69064,-2.01707,2.08413,0.0670531,-0.0316444,-2.42582e-08,-0.0970326,-0.140839,15.6814,0,
Thu Sep 26 21:40:49 2019,9561631,938.894,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5526,1224,0,28,30,2.89698,-0.205901,-9.61511,0.0234129,1.58463,0.00532112,-22.0875,36.218,29.3848,16.7673,6.99449,-1.73738,2.0541,0.316716,-0.0335093,-2.33108e-08,-0.0932432,-0.140839,16.6138,0,
Thu Sep 26 21:40:49 2019,9571632,938.485,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5528,1226,0,28,28,3.26569,-0.138864,-9.62469,0.0234129,1.51226,0.0127707,-22.0875,36.218,29.3848,18.7423,7.3017,-1.40996,2.02208,0.612121,-0.0353106,-2.25166e-08,-0.0900663,-0.140839,17.5145,0,
Thu Sep 26 21:40:49 2019,9581633,938.485,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5528,1226,0,28,28,3.44765,-0.0335188,-9.61511,0.0319267,1.44309,0.0180918,-22.0875,36.218,29.3848,19.7261,7.608,-1.03522,1.98427,0.949054,-0.0370641,-2.19186e-08,-0.0876743,-0.140839,18.3912,0,
Thu Sep 26 21:40:49 2019,9591634,938.485,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5400,5540,1228,0,8,14,3.44286,-0.138864,-9.6199,0.0457616,1.36327,0.0180918,-22.0875,36.218,29.3848,19.6918,7.91735,-0.614915,1.94511,1.33019,-0.0387448,-2.10094e-08,-0.0840376,-0.140839,19.2316,0,
Thu Sep 26 21:40:49 2019,9601635,938.485,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5400,5540,1228,0,8,14,3.56257,-0.263362,-9.5385,0.0415047,1.2792,0.0202203,-22.0875,36.218,29.3848,20.4804,8.22791,-0.152893,1.90309,1.7502,-0.040315,-1.96275e-08,-0.0785101,-0.140839,20.0167,0,
Thu Sep 26 21:40:49 2019,9611636,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5534,1228,0,28,28,3.51469,-0.296881,-9.60075,0.0287341,1.19619,0.0117065,-22.0875,36.218,29.3848,20.1069,8.53817,0.346659,1.85717,2.20383,-0.0417747,-1.82457e-08,-0.072983,-0.140839,20.7465,0,
Thu Sep 26 21:40:49 2019,9621637,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5534,1228,0,28,28,3.63919,-0.186748,-9.75398,0.0266056,1.11105,0.00957802,-22.0875,36.218,29.3848,20.4604,8.84904,0.87904,1.80872,2.68776,-0.04314,-1.7066e-08,-0.0682642,-0.140839,21.4291,0,
Thu Sep 26 21:40:49 2019,9631638,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5394,5526,1228,0,26,30,3.62961,-0.215478,-9.16979,0.0276698,1.02059,0.00319267,-22.0875,36.218,29.3848,21.5948,9.16143,1.44083,1.75903,3.19986,-0.0443838,-1.55477e-08,-0.0621906,-0.140839,22.0511,0,
Thu Sep 26 21:40:49 2019,9641639,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5394,5526,1228,0,26,30,3.51469,-0.42138,-9.09318,0.00851379,0.929068,0.00957802,-22.0875,36.218,29.3848,21.1325,9.47413,2.02946,1.7072,3.73666,-0.0455434,-1.44949e-08,-0.0579798,-0.140839,22.6308,0,
Thu Sep 26 21:40:49 2019,9651640,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5378,5526,1228,0,30,30,3.57694,-0.306458,-9.18416,-0.00957802,0.839673,0.00744957,-22.0875,36.218,29.3848,21.2794,9.78622,2.64075,1.65275,4.29351,-0.0465646,-1.27648e-08,-0.0510592,-0.140839,23.1414,0,
Thu Sep 26 21:40:49 2019,9661641,937.13,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5378,5526,1228,0,30,30,3.59609,-0.00957681,-9.27035,-0.0202203,0.739636,0.0117065,-22.0875,36.218,29.3848,21.202,10.1014,3.27024,1.59961,4.86986,-0.0474695,-1.13122e-08,-0.0452486,-0.140839,23.5939,0,
Thu Sep 26 21:40:49 2019,9671642,936.487,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5540,1230,0,30,28,3.62482,-0.0622492,-9.13627,0,0.645984,0.0170276,-22.0875,36.218,29.3848,21.6407,10.4147,3.91442,1.5432,5.45762,-0.0482369,-9.59272e-09,-0.0383709,-0.140839,23.9776,0,
Thu Sep 26 21:40:49 2019,9681643,936.487,1512,1516,1088,1512,1088,1940,-0.0939026,-0.093895,0.9,-0.563385,-0.5,0.5,5384,5540,1230,0,30,28,3.69186,-0.177171,-9.165,0.0202203,0.540626,0.0159634,-22.0875,36.218,29.3848,21.9406,10.7313,4.57064,1.48896,6.05959,-0.0489004,-8.29363e-09,-0.0331745,-0.140839,24.3094,0,
Thu Sep 26 21:40:49 2019,9691644,936.487,1512,1516,1088,1512,1088,1940,-0.0939026,-0.093895,0.9,-0.563385,-0.5,0.5,5382,5540,1228,0,26,26,3.66792,-0.378284,-9.03093,0.0170276,0.439525,0.0212845,-22.0875,36.218,29.3848,22.1046,11.0468,5.23653,1.43254,6.66907,-0.0493505,-5.6253e-09,-0.0225012,-0.093895,24.5813,0,
Thu Sep 26 21:40:49 2019,9701645,936.487,1512,1516,1088,1512,1088,1940,-0.0939026,-0.093895,0.9,-0.563385,-0.5,0.5,5382,5540,1228,0,26,26,3.77805,-0.335188,-9.18416,0.00106422,0.343744,0.0180918,-22.0875,36.218,29.3848,22.3606,11.3607,5.9096,1.37405,7.28365,-0.049768,-5.2187e-09,-0.0208748,-0.093895,24.7901,0,
Thu Sep 26 21:40:49 2019,9711646,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5538,1230,0,28,28,3.97916,-0.0574608,-8.92558,-0.00532112,0.238386,0.0148991,-22.0875,36.218,29.3848,24.0281,11.6774,6.5889,1.31797,7.90688,-0.050087,-3.9886e-09,-0.0159544,-0.093895,24.9496,0,
Thu Sep 26 21:40:49 2019,9721647,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5538,1230,0,28,28,4.15155,-0.023942,-8.94474,0.00532112,0.134092,0.00744957,-22.0875,36.218,29.3848,24.8976,11.9937,7.27556,1.26139,8.53695,-0.0504187,-4.14543e-09,-0.0165817,-0.140839,25.0685,0,
Thu Sep 26 21:40:49 2019,9731648,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5528,1230,0,8,14,4.22337,-0.148441,-9.01656,0.0212845,0.0308625,0.0138349,-22.0875,36.218,29.3848,25.0985,12.3098,7.96975,1.20457,9.17432,-0.0505771,-1.98045e-09,-0.00792179,-0.140839,25.1477,0,
Thu Sep 26 21:40:49 2019,9741649,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5528,1230,0,8,14,4.33829,-0.311246,-8.91601,0.0180918,-0.0702388,0.0170276,-22.0875,36.218,29.3848,25.9464,12.6252,8.67022,1.14744,9.81766,-0.0506165,-4.91762e-10,-0.00196705,-0.140839,25.1674,0,
Thu Sep 26 21:40:49 2019,9751650,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5532,1228,0,28,28,4.36702,-0.177171,-8.75799,0,-0.170276,0.0244772,-22.0875,36.218,29.3848,26.5024,12.9403,9.37611,1.09054,10.4667,-0.0505649,6.44255e-10,0.00257702,-0.140839,25.1416,0,
Thu Sep 26 21:40:49 2019,9761651,938.555,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5532,1228,0,28,28,4.38139,-0.0622492,-8.96389,0.0117065,-0.269249,0.0297983,-22.0875,36.218,29.3848,26.0486,13.2552,10.0857,1.03408,11.1198,-0.0504284,1.70674e-09,0.00682697,-0.140839,25.0733,0,
Thu Sep 26 21:40:49 2019,9771652,937.26,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5540,1228,0,28,30,4.34787,-0.114922,-8.80109,0.0042569,-0.363965,0.0276698,-22.0875,36.218,29.3848,26.2901,13.5688,10.7959,0.977335,11.7732,-0.0501726,3.19734e-09,0.0127893,-0.140839,24.9455,0,
Thu Sep 26 21:40:49 2019,9781653,937.26,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5540,1228,0,28,30,4.27126,-0.0766145,-9.01178,0.0106422,-0.455488,0.0234129,-22.0875,36.218,29.3848,25.3593,13.8815,11.5032,0.920852,12.424,-0.049811,4.51994e-09,0.0180798,-0.140839,24.7647,0,
Thu Sep 26 21:40:49 2019,9791654,937.26,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5538,1230,0,28,28,4.23295,-0.191536,-9.01656,0.0287341,-0.54914,0.0159634,-22.0875,36.218,29.3848,25.1484,14.1948,12.2033,0.866277,13.0696,-0.0493217,6.11634e-09,0.0244654,-0.140839,24.52,0,
Thu Sep 26 21:40:49 2019,9801655,937.26,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5382,5538,1230,0,28,28,3.99832,-0.373495,-8.94953,0.0223487,-0.639599,0.0138349,-22.0875,36.218,29.3848,24.0733,14.5072,12.892,0.812195,13.7041,-0.0487186,7.53846e-09,0.0301538,-0.140839,24.2185,0,
Thu Sep 26 21:40:49 2019,9811656,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5374,5534,1230,0,30,28,3.86903,-0.387861,-9.32302,0.0212845,-0.72048,0.0202203,-22.0875,36.218,29.3848,22.5383,14.8168,13.5639,0.757017,14.3209,-0.0480031,8.94384e-09,0.0357754,-0.140839,23.8607,0,
Thu Sep 26 21:40:49 2019,9821657,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5374,5534,1230,0,30,28,3.85466,-0.253785,-9.07881,-0.00638535,-0.805618,0.0138349,-22.0875,36.218,29.3848,23.005,15.1277,14.2145,0.704839,14.9193,-0.0471576,1.05694e-08,0.0422775,-0.140839,23.4379,0,
Thu Sep 26 21:40:49 2019,9831658,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5360,5526,1226,0,8,12,3.56736,-0.0670376,-9.25119,0.00744957,-0.88437,0.0202203,-22.0875,36.218,29.3848,21.0872,15.4367,14.8407,0.652682,15.4934,-0.0462229,1.16835e-08,0.046734,-0.140839,22.9706,0,
Thu Sep 26 21:40:49 2019,9841659,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5360,5526,1226,0,8,12,3.54821,-0.21069,-9.22725,0.0276698,-0.94716,0.0212845,-22.0875,36.218,29.3848,21.0335,15.7412,15.4391,0.598121,16.0372,-0.0451713,1.31442e-08,0.0525768,-0.140839,22.4448,0,
Thu Sep 26 21:40:49 2019,9851660,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5372,5538,1230,0,28,28,3.37582,-0.215478,-9.29908,0.0255414,-1.02591,0.00957802,-32.0625,35.8594,22.4707,19.9523,16.0503,16.0067,0.550313,16.557,-0.0440319,1.42429e-08,0.0569716,-0.140839,21.8751,0,
Thu Sep 26 21:40:49 2019,9861661,937.677,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5372,5538,1230,0,28,28,3.15077,-0.277727,-9.08839,0.019156,-1.09083,0.0138349,-32.0625,35.8594,22.4707,19.1205,16.3553,16.5413,0.500699,17.042,-0.0428113,1.52575e-08,0.06103,-0.140839,21.2648,0,
Thu Sep 26 21:40:49 2019,9871662,937.104,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5546,1230,0,28,28,3.01669,-0.244209,-9.27514,0.00638535,-1.15788,0.0117065,-32.0625,35.8594,22.4707,18.0169,16.661,17.0399,0.453995,17.4939,-0.0415137,1.62204e-08,0.0648817,-0.140839,20.616,0,
Thu Sep 26 21:40:49 2019,9881663,937.104,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5546,1230,0,28,28,2.86347,-0.282516,-9.29908,-0.00106422,-1.21641,0.0159634,-32.0625,35.8594,22.4707,17.1152,16.9643,17.5,0.407213,17.9072,-0.040129,1.73084e-08,0.0692337,-0.140839,19.9237,0,
Thu Sep 26 21:40:49 2019,9891664,937.104,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5538,1230,0,28,28,2.69108,-0.335188,-9.39964,0.00638535,-1.26856,0.0212845,-32.0625,35.8594,22.4707,15.9762,17.2657,17.9193,0.36112,18.2804,-0.0386735,1.81932e-08,0.0727728,-0.140839,19.1959,0,
Thu Sep 26 21:40:49 2019,9901665,937.104,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5538,1230,0,28,28,2.67193,-0.201113,-9.31823,0.0042569,-1.32283,0.019156,-32.0625,35.8594,22.4707,15.9998,17.5677,18.2967,0.318164,18.6149,-0.0371443,1.91154e-08,0.0764616,-0.140839,18.4313,0,
Thu Sep 26 21:40:49 2019,9911666,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5538,1230,0,32,28,2.50433,-0.153229,-9.40442,0.0042569,-1.3654,0.0159634,-32.0625,35.8594,22.4707,14.9115,17.8664,18.6324,0.274447,18.9068,-0.0355669,1.97181e-08,0.0788723,-0.140839,17.6426,0,
Thu Sep 26 21:40:49 2019,9921667,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5538,1230,0,32,28,2.48997,-0.21069,-9.46667,0.00851379,-1.4069,0.00532112,-32.0625,35.8594,22.4707,14.7364,18.1648,18.9263,0.233118,19.1595,-0.0339419,2.0312e-08,0.0812479,-0.140839,16.8301,0,
Thu Sep 26 21:40:49 2019,9931668,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5532,1232,0,30,30,2.41336,-0.181959,-9.2895,0.00319267,-1.44096,0.00212845,-32.0625,35.8594,22.4707,14.5632,18.461,19.1795,0.192382,19.3719,-0.032283,2.07366e-08,0.0829462,-0.140839,16.0007,0,
Thu Sep 26 21:40:49 2019,9941669,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5384,5532,1232,0,30,30,2.34153,-0.234632,-9.47146,0.00851379,-1.46012,0.0117065,-32.0625,35.8594,22.4707,13.8862,18.753,19.3932,0.150298,19.5435,-0.0306017,2.10159e-08,0.0840637,-0.140839,15.16,0,
Thu Sep 26 21:40:49 2019,9951670,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5528,1230,0,8,14,2.1883,-0.316035,-9.165,-0.00106422,-1.48353,0.0117065,-32.0625,35.8594,22.4707,13.4289,19.0461,19.5682,0.11239,19.6806,-0.0288925,2.13645e-08,0.0854578,-0.140839,14.3054,0,
Thu Sep 26 21:40:49 2019,9961671,937.043,1512,1517,1088,1512,1088,1940,-0.0939026,-0.140839,0.9,-0.563385,-0.5,0.5,5380,5528,1230,0,8,14,2.10211,-0.311246,-9.27035,-0.00851379,-1.50481,0.0148991,-32.0625,35.8594,22.4707,12.7761,19.3387,19.705,0.0766944,19.7817,-0.0271704,2.15264e-08,0.0861056,-0.140839,13.4444,0,
