today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0025, kiei(I)=5e-06, kded(D)=0.001,signal, mad_pitch, multiplier
Thu Sep 26 22:00:24 2019,5491983,0,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5400,5548,1232,0,26,30,2.16436,-0.114922,10.0844,0.00851379,-0.0212845,0.0180918,11.5781,32.4527,-67.2393,167.887,0.292577,0.158444,0.279869,0.438313,6.27804e+30,6.27804e+25,2.51122e+32,2.51122e+33,0,0,
Thu Sep 26 22:00:24 2019,5501984,932.629,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5400,5548,1232,0,26,30,2.25534,-0.00957681,9.99819,0.00638535,-0.019156,0.0180918,11.5781,32.4527,-67.2393,167.288,0.578446,0.777592,0.528481,1.30607,-0.100361,-6.27804e+25,-2.51122e+32,-0.140839,40.0034,0,
Thu Sep 26 22:00:24 2019,5511986,932.629,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5400,5548,1232,0,26,30,2.13084,-0.0143652,9.85932,0.00532112,-0.0244772,0.0138349,11.5781,32.4527,-67.2393,167.805,0.86645,1.97376,0.756011,2.72977,-0.100433,-7.27653e-10,-0.00291061,-0.140839,40.0325,0,
Thu Sep 26 22:00:24 2019,5521987,932.629,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5532,1228,0,28,28,2.21224,-0.0814029,9.87369,0.0159634,-0.0202203,0.0138349,11.5781,32.4527,-67.2393,167.371,1.15171,3.69339,0.958727,4.65211,-0.100785,-3.51753e-09,-0.0140701,-0.140839,40.1732,0,
Thu Sep 26 22:00:24 2019,5531988,932.629,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5374,5532,1228,0,28,28,2.15957,-0.148441,9.77313,0.00957802,-0.0276698,0.00851379,11.5781,32.4527,-67.2393,167.54,1.44032,5.88533,1.1438,7.02914,-0.101121,-3.36142e-09,-0.0134457,-0.140839,40.3077,0,
Thu Sep 26 22:00:24 2019,5541989,932.629,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5356,5526,1232,0,26,28,2.08774,-0.225055,9.70609,0.00851379,-0.0234129,0.00319267,11.5781,32.4527,-67.2393,167.861,1.72558,8.50139,1.30563,9.80702,-0.101456,-3.35112e-09,-0.0134045,-0.140839,40.4417,0,
Thu Sep 26 22:00:24 2019,5551990,933.75,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1226,0,28,28,2.26013,-0.268151,9.75877,0.0117065,-0.0223487,0.00212845,11.5781,32.4527,-67.2393,166.96,2.01176,11.4956,1.44964,12.9452,-0.101796,-3.39813e-09,-0.0135925,-0.140839,40.5777,0,
Thu Sep 26 22:00:24 2019,5561991,933.75,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5382,5526,1226,0,28,28,2.20267,-0.0383072,9.87369,0.0170276,-0.0255414,0.0138349,11.5781,32.4527,-67.2393,167.424,2.29915,14.8235,1.57712,16.4006,-0.102138,-3.41806e-09,-0.0136723,-0.140839,40.7144,0,
Thu Sep 26 22:00:24 2019,5571992,933.75,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5536,1228,0,28,28,2.06859,-0.110133,9.7444,0.0127707,-0.019156,0.0138349,11.5781,32.4527,-67.2393,168.015,2.5838,18.4447,1.68518,20.1299,-0.102477,-3.39136e-09,-0.0135654,-0.140839,40.85,0,
Thu Sep 26 22:00:24 2019,5581993,933.75,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5390,5536,1228,0,28,28,2.18351,-0.100556,9.88805,0.0106422,-0.0223487,0.0138349,11.5781,32.4527,-67.2393,167.548,2.87119,22.3219,1.78032,24.1022,-0.10282,-3.42407e-09,-0.0136963,-0.140839,40.987,0,
Thu Sep 26 22:00:24 2019,5591994,932.742,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1232,0,28,28,2.20745,-0.047884,9.91678,0.00532112,-0.019156,0.019156,11.5781,32.4527,-67.2393,167.451,3.15676,26.4181,1.8589,28.277,-0.103161,-3.41434e-09,-0.0136574,-0.140839,41.1236,0,
Thu Sep 26 22:00:24 2019,5601995,932.742,1512,1517,1088,1512,1088,1514,-0.0939026,-0.140839,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1232,0,28,28,2.17394,-0.00957681,9.85932,0.00638535,-0.0234129,0.0159634,11.5781,32.4527,-67.2393,167.566,3.44446,30.6989,1.92583,32.6247,-0.103508,-3.46518e-09,-0.0138607,-0.140839,41.2622,0,
